osmid,oneway,lanes,highway,reversed,length,geometry
189030146,False,1,tertiary,False,44.70399999999999,"LINESTRING (36.0519433 41.4831107, 36.0522114 41.4832271, 36.0524334 41.4832618)"
189030146,False,1,tertiary,False,238.627,"LINESTRING (36.0524334 41.4832618, 36.0526323 41.4832928, 36.0532285 41.4833125, 36.0537108 41.4832403, 36.0548682 41.4830038, 36.0552222 41.4829154)"
189030146,False,1,tertiary,True,44.70399999999999,"LINESTRING (36.0524334 41.4832618, 36.0522114 41.4832271, 36.0519433 41.4831107)"
1036015036,False,,residential,False,236.187,"LINESTRING (36.0567562 41.4840262, 36.056606 41.4840985, 36.0563217 41.4841547, 36.0561554 41.4841507, 36.0560214 41.4840945, 36.0559731 41.4840382, 36.0559355 41.4838294, 36.0558819 41.4837411, 36.0557693 41.4837009, 36.0553992 41.4836889, 36.0552222 41.4829154)"
189030146,False,1,tertiary,False,241.362,"LINESTRING (36.0552222 41.4829154, 36.055631 41.4828133, 36.0575688 41.4824455, 36.0580324 41.4824006)"
189030146,False,1,tertiary,True,238.627,"LINESTRING (36.0552222 41.4829154, 36.0548682 41.4830038, 36.0537108 41.4832403, 36.0532285 41.4833125, 36.0526323 41.4832928, 36.0524334 41.4832618)"
1036015036,False,,residential,True,236.187,"LINESTRING (36.0552222 41.4829154, 36.0553992 41.4836889, 36.0557693 41.4837009, 36.0558819 41.4837411, 36.0559355 41.4838294, 36.0559731 41.4840382, 36.0560214 41.4840945, 36.0561554 41.4841507, 36.0563217 41.4841547, 36.056606 41.4840985, 36.0567562 41.4840262)"
1036015039,False,,residential,False,111.724,"LINESTRING (36.0612938 41.4846007, 36.0600791 41.4841747)"
1080231993,False,,residential,False,201.745,"LINESTRING (36.0607804 41.4824381, 36.0600791 41.4841747)"
189030146,False,1,tertiary,True,229.31,"LINESTRING (36.0607804 41.4824381, 36.0598924 41.4824586, 36.0589717 41.482452, 36.0581124 41.4823929, 36.0580324 41.4824006)"
1036015039,False,,residential,True,111.724,"LINESTRING (36.0600791 41.4841747, 36.0612938 41.4846007)"
1080231993,False,,residential,True,201.745,"LINESTRING (36.0600791 41.4841747, 36.0607804 41.4824381)"
1036015040,False,,residential,False,129.584,"LINESTRING (36.057582 41.4812959, 36.0578876 41.4817818, 36.0580324 41.4824006)"
189030146,False,1,tertiary,False,229.31,"LINESTRING (36.0580324 41.4824006, 36.0581124 41.4823929, 36.0589717 41.482452, 36.0598924 41.4824586, 36.0607804 41.4824381)"
189030146,False,1,tertiary,True,241.362,"LINESTRING (36.0580324 41.4824006, 36.0575688 41.4824455, 36.055631 41.4828133, 36.0552222 41.4829154)"
1036015040,False,,residential,True,129.584,"LINESTRING (36.0580324 41.4824006, 36.0578876 41.4817818, 36.057582 41.4812959)"
