osmid,oneway,name,highway,reversed,length,geometry,junction,lanes,maxspeed
9266671,True,Mürsel Paşa Bulvarı,primary,False,161.976,"LINESTRING (27.1433534 38.4237285, 27.1451215 38.424063, 27.1451611 38.4240694)",,,
1024652348,True,9 Eylül Meydanı,primary,False,22.14,"LINESTRING (27.1433534 38.4237285, 27.1433438 38.4238278, 27.1433028 38.423922)",roundabout,,
1024652349,True,9 Eylül Meydanı,primary,False,40.150999999999996,"LINESTRING (27.1431358 38.4234236, 27.1432226 38.4234829, 27.14329 38.4235561, 27.1433344 38.4236395, 27.1433534 38.4237285)",roundabout,,
711138940,True,,primary,False,19.974,"LINESTRING (27.1432395 38.4228248, 27.1432254 38.4229252, 27.143215 38.4230034)",,3,
1024652348,True,9 Eylül Meydanı,primary,False,42.87,"LINESTRING (27.1433028 38.423922, 27.143221 38.4240157, 27.1431087 38.4240873, 27.143017 38.4241209, 27.1429186 38.4241394)",roundabout,,
9381794,True,Gazi Bulvarı,primary,False,172.846,"LINESTRING (27.1424204 38.4239535, 27.1421214 38.4238711, 27.1404616 38.4239938)",,3,
1024652348,True,9 Eylül Meydanı,primary,False,19.495,"LINESTRING (27.1424204 38.4239535, 27.1423733 38.423874, 27.1423497 38.4237883)",roundabout,,
9380195,True,Gaziler Caddesi,primary,False,42.159,"LINESTRING (27.1430552 38.4225084, 27.1431484 38.4223891, 27.1432954 38.4222871, 27.14338 38.4222332)",,,
711138941,True,,primary,False,40.308,"LINESTRING (27.1430552 38.4225084, 27.1431076 38.4225569, 27.1431598 38.4225955, 27.1431878 38.422629, 27.143228 38.4227016, 27.1432395 38.4228248)",,2,
709902094,True,Gazi Osman Paşa Bulvarı,primary,False,174.092,"LINESTRING (27.137581 38.4240557, 27.1375728 38.4234382, 27.1375715 38.4233438, 27.1375504 38.4226009, 27.1375498 38.4225797, 27.1375473 38.4224903)",,2,
514720034,True,Gazi Bulvarı,primary,False,8.487,"LINESTRING (27.1377377 38.4242001, 27.1376403 38.4241986)",,,
709882827,True,,tertiary,False,12.415,"LINESTRING (27.1377377 38.4242001, 27.137707 38.4242476, 27.1376723 38.4242993)",,2,
23615930,False,,residential,False,54.818,"LINESTRING (27.1394392 38.4245645, 27.1393887 38.4240731)",,,
9381794,True,Gazi Bulvarı,primary,False,144.516,"LINESTRING (27.1393887 38.4240731, 27.1377377 38.4242001)",,3,
23615930,False,,residential,True,54.818,"LINESTRING (27.1393887 38.4240731, 27.1394392 38.4245645)",,,
205637806,False,1304. Sokak,residential,False,81.657,"LINESTRING (27.1397845 38.4203897, 27.1397118 38.420814, 27.1396831 38.4208899, 27.139651 38.4211156)",,,
210155933,False,967. Sokak,residential,False,30.33,"LINESTRING (27.1437901 38.4207785, 27.1438736 38.4205137)",,,
649736349,False,Anafartalar Caddesi,residential,False,35.277,"LINESTRING (27.1437901 38.4207785, 27.1437203 38.421091)",,,
649736349,False,Anafartalar Caddesi,residential,True,27.19,"LINESTRING (27.1437901 38.4207785, 27.1434848 38.4207277)",,,
9380195,True,Gaziler Caddesi,primary,False,50.46600000000001,"LINESTRING (27.1434846 38.4221416, 27.1435916 38.422075, 27.1436563 38.4220524, 27.1437328 38.4220447, 27.1438241 38.4220492, 27.1440242 38.4220769)",,,
649736349,False,Anafartalar Caddesi,residential,True,118.667,"LINESTRING (27.1434846 38.4221416, 27.1435346 38.421834, 27.1437203 38.421091)",,,
558757571,False,1395. Sokak,tertiary,False,9.628,"LINESTRING (27.1474056 38.4244651, 27.1474353 38.4243817)",,,
