osmid,oneway,ref,highway,reversed,length,geometry,tunnel,lanes,name,maxspeed
4415933,True,D200,trunk,False,22.726,"LINESTRING (34.8056184 39.820289, 34.8053588 39.8202441)",,,,
90138173,True,,tertiary,False,3.588,"LINESTRING (34.8056184 39.820289, 34.8055777 39.820297)",,,,
90138255,False,,tertiary,False,63.567,"LINESTRING (34.8052782 39.8206889, 34.804957 39.8212046)",,,,
90138382,True,,tertiary,False,25.857,"LINESTRING (34.8052782 39.8206889, 34.8053618 39.8204654)",,,,
90138165,True,,tertiary,False,110.07,"LINESTRING (34.813459 39.8222034, 34.812361 39.8219378, 34.8122297 39.821906)",,,,
"[90138195, 4415933, 187869623]",True,D200,trunk,False,703.0,"LINESTRING (34.813459 39.8222034, 34.8123956 39.8218893, 34.8090846 39.8210722, 34.8082367 39.8208615, 34.8061203 39.8203757, 34.8056184 39.820289)",yes,,,
90138165,True,,tertiary,False,239.23000000000002,"LINESTRING (34.8082497 39.8209428, 34.8061828 39.8204434, 34.8055777 39.820297)",,,,
90138216,True,,tertiary_link,False,34.048,"LINESTRING (34.8083261 39.8207208, 34.8083926 39.8207843, 34.8083923 39.8208629, 34.8083472 39.8209218, 34.8082497 39.8209428)",,1,,
90138295,True,,tertiary,False,30.789,"LINESTRING (34.8083261 39.8207208, 34.808472 39.8207633, 34.8086661 39.8208127)",,,,
90138255,False,,tertiary,False,16.003,"LINESTRING (34.8038956 39.8233817, 34.8037329 39.8234531)",,,,
167578407,False,,residential,True,14.128,"LINESTRING (34.8038956 39.8233817, 34.8038394 39.8235012)",,,,
90138255,False,,tertiary,True,72.993,"LINESTRING (34.8038956 39.8233817, 34.8043184 39.822886, 34.8043661 39.8228337)",,,,
90138165,True,,tertiary,False,23.384,"LINESTRING (34.8089136 39.8211037, 34.8087959 39.8210675, 34.8086551 39.821035)",,,,
90138375,True,,tertiary_link,False,31.034000000000002,"LINESTRING (34.8089136 39.8211037, 34.8088763 39.8210551, 34.8088817 39.8210003, 34.8089003 39.8209643, 34.8089656 39.8209092, 34.8090354 39.8208995)",,1,,
90138248,True,,tertiary,False,132.793,"LINESTRING (34.80509 39.8200399, 34.8063059 39.8202957, 34.8065896 39.8203555)",,,,
"[90138136, 90138253, 90138262]",True,D200,trunk,False,781.0639999999999,"LINESTRING (34.80509 39.8200399, 34.8082832 39.8207927, 34.8091226 39.8209946, 34.8123584 39.8217865, 34.8138246 39.8221214)",yes,2,Adnan Menderes Blv.,50
90138165,True,,tertiary,False,19.599,"LINESTRING (34.8055777 39.820297, 34.8053588 39.8202441)",,,,
90138173,True,,tertiary,False,10.169,"LINESTRING (34.8055777 39.820297, 34.8055372 39.8203299, 34.8054957 39.8203633)",,,,
90138253,True,D200,trunk,False,109.922,"LINESTRING (34.8038459 39.8197866, 34.80509 39.8200399)",,,,
167519848,False,,residential,False,18.048,"LINESTRING (34.8038459 39.8197866, 34.8038382 39.8199488)",,,,
167519848,False,,residential,True,45.534,"LINESTRING (34.8038459 39.8197866, 34.8035391 39.8194517)",,,,
90138255,False,,tertiary,True,16.003,"LINESTRING (34.8037329 39.8234531, 34.8038956 39.8233817)",,,,
737844674,False,,residential,False,10.551,"LINESTRING (34.8037329 39.8234531, 34.8038394 39.8235012)",,,,
90138255,False,,tertiary,False,43.468,"LINESTRING (34.8037329 39.8234531, 34.8035005 39.8234531, 34.803224 39.8234477)",,,,
90138295,True,,tertiary,False,103.032,"LINESTRING (34.8090354 39.8208995, 34.8101797 39.821193)",,,,
4415933,True,D200,trunk,False,133.953,"LINESTRING (34.8053588 39.8202441, 34.8038382 39.8199488)",,,,
167578183,False,,residential,True,50.761,"LINESTRING (34.8023857 39.8212415, 34.8026602 39.8208366)",,,,
167577830,False,,residential,True,17.828,"LINESTRING (34.8023857 39.8212415, 34.8024002 39.8212935, 34.8023781 39.8213993)",,,,
167577830,False,,residential,False,17.828,"LINESTRING (34.8023781 39.8213993, 34.8024002 39.8212935, 34.8023857 39.8212415)",,,,
167577830,False,,residential,True,98.649,"LINESTRING (34.8023781 39.8213993, 34.8026032 39.8214088, 34.8027025 39.8213715, 34.802976 39.8212685, 34.803204 39.8211286, 34.8033068 39.8210639, 34.8033756 39.8210196)",,,,
167576989,False,,residential,True,11.658,"LINESTRING (34.8090605 39.8223375, 34.8090011 39.8224319)",,,,
168268991,True,,tertiary,False,45.696,"LINESTRING (34.8090605 39.8223375, 34.8095617 39.8224814)",,,Lise Caddesi,
167368464,True,,tertiary,False,12.021,"LINESTRING (34.8082542 39.8221034, 34.8082072 39.8222053)",,,,
168268991,True,,tertiary,False,73.616,"LINESTRING (34.8082542 39.8221034, 34.8085231 39.8221815, 34.8090605 39.8223375)",,,Lise Caddesi,
167576989,False,,residential,False,11.658,"LINESTRING (34.8090011 39.8224319, 34.8090605 39.8223375)",,,,
167576989,False,,residential,True,50.753,"LINESTRING (34.8090011 39.8224319, 34.8088375 39.8228707)",,,,
167367921,True,,tertiary,False,72.33099999999999,"LINESTRING (34.8090011 39.8224319, 34.8085902 39.8223146, 34.8082072 39.8222053)",,,Lise Caddesi,
452373770,True,,tertiary,False,11.914,"LINESTRING (34.8082072 39.8222053, 34.8080972 39.8222712)",,,,
167367946,True,,tertiary,False,8.942,"LINESTRING (34.8072362 39.8240346, 34.8071343 39.8240161)",,,,
167577145,True,,residential,False,101.065,"LINESTRING (34.8072362 39.8240346, 34.8082922 39.8244449)",,,,
452373770,True,,tertiary,False,9.535,"LINESTRING (34.8080972 39.8222712, 34.8079951 39.8222365)",,,,
167367946,True,,tertiary,False,209.45600000000002,"LINESTRING (34.8080972 39.8222712, 34.8076707 39.8231983, 34.8072362 39.8240346)",,,,
167367960,True,,tertiary,False,19.426,"LINESTRING (34.8080997 39.8220453, 34.8081698 39.8218791)",,,,
265976669,True,,tertiary,False,7.867,"LINESTRING (34.8080997 39.8220453, 34.8081917 39.8220488)",,,,
167367960,True,,tertiary,False,4.615,"LINESTRING (34.808509 39.8210428, 34.8084978 39.8210022)",,,,
167950360,False,,residential,False,49.173,"LINESTRING (34.808509 39.8210428, 34.8083137 39.8210604, 34.8079543 39.8209677)",,,,
167367960,True,,tertiary,False,26.513,"LINESTRING (34.8077163 39.822811, 34.8078129 39.8225844)",,,,
167950539,False,,residential,True,70.834,"LINESTRING (34.8077163 39.822811, 34.8069136 39.8226506)",,,,
167367960,True,,tertiary,False,42.593,"LINESTRING (34.8075634 39.8231756, 34.8077163 39.822811)",,,,
167519316,False,,residential,True,107.82,"LINESTRING (34.8075634 39.8231756, 34.8063229 39.8229953)",,,,
90138165,True,,tertiary,False,22.195,"LINESTRING (34.8084978 39.8210022, 34.8083775 39.8209727, 34.8082497 39.8209428)",,,,
167367960,True,,tertiary,False,33.471999999999994,"LINESTRING (34.8084978 39.8210022, 34.8084647 39.8209518, 34.808466 39.8208991, 34.8084945 39.8208559, 34.808538 39.8208282, 34.8086139 39.8208144, 34.8086661 39.8208127)",,,,
