osmid,oneway,ref,highway,reversed,length,bridge,geometry,name
210550038,True,37-50,secondary,False,6.721,,"LINESTRING (33.553978 41.2032819, 33.5540434 41.203317)",
210550040,False,37-50,secondary,True,51.165,yes,"LINESTRING (33.553978 41.2032819, 33.5535202 41.2029768)",
210549956,True,,residential,False,16.189,,"LINESTRING (33.5561248 41.2048863, 33.556302 41.2048278)",
210550038,True,37-50,secondary,False,10.403,,"LINESTRING (33.5561248 41.2048863, 33.5562079 41.2049559)",
210549942,False,,residential,False,455.867,,"LINESTRING (33.5592202 41.1995919, 33.559323 41.1998035, 33.5593936 41.2001889, 33.5594643 41.2006608, 33.5593053 41.2011194, 33.5593141 41.2019834, 33.5593044 41.2021167, 33.5592788 41.2024685, 33.5588724 41.2036151)",
210549943,False,,tertiary,False,156.49200000000002,,"LINESTRING (33.5592202 41.1995919, 33.5590756 41.19983, 33.5586605 41.2002554, 33.5581305 41.2007273)",
290287447,False,,tertiary,False,53.677,,"LINESTRING (33.5501018 41.2006773, 33.5500577 41.2008368, 33.5501107 41.2009631, 33.5502585 41.2011139)",
210549939,False,,residential,False,186.324,,"LINESTRING (33.5581305 41.2007273, 33.558316 41.2011194, 33.558316 41.2013919, 33.55821 41.2016378, 33.5576977 41.2022559)",
210549943,False,,tertiary,False,143.92200000000003,,"LINESTRING (33.5581305 41.2007273, 33.557521 41.2011659, 33.5570264 41.2015248, 33.556938 41.2016511)",
210549943,False,,tertiary,True,156.49200000000002,,"LINESTRING (33.5581305 41.2007273, 33.5586605 41.2002554, 33.5590756 41.19983, 33.5592202 41.1995919)",
210549969,False,,residential,False,92.398,,"LINESTRING (33.5562706 41.2009909, 33.556726 41.2014783, 33.556938 41.2016511)",
210565048,False,,unclassified,False,174.889,,"LINESTRING (33.5562706 41.2009909, 33.5561784 41.2011061, 33.5553216 41.2020698, 33.5551102 41.2022989)",
290287447,False,,tertiary,False,13.491,,"LINESTRING (33.5502585 41.2011139, 33.5503205 41.2012259)",
210550036,True,37-50,secondary,False,349.224,,"LINESTRING (33.5502585 41.2011139, 33.5504993 41.2011425, 33.5510558 41.2013087, 33.5516388 41.2015945, 33.5533259 41.2027708, 33.5535202 41.2029768)",İhsangazi - Araç yolu
290287447,False,,tertiary,True,53.67699999999999,,"LINESTRING (33.5502585 41.2011139, 33.5501107 41.2009631, 33.5500577 41.2008368, 33.5501018 41.2006773)",
290287447,False,,tertiary,True,13.491,,"LINESTRING (33.5503205 41.2012259, 33.5502585 41.2011139)",
210549934,True,,tertiary,False,75.607,,"LINESTRING (33.556938 41.2016511, 33.5567349 41.2018837, 33.5563966 41.2021944)",
210549943,False,,tertiary,True,143.922,,"LINESTRING (33.556938 41.2016511, 33.5570264 41.2015248, 33.557521 41.2011659, 33.5581305 41.2007273)",
210549969,False,,residential,True,92.398,,"LINESTRING (33.556938 41.2016511, 33.556726 41.2014783, 33.5562706 41.2009909)",
210549976,False,,residential,False,93.932,,"LINESTRING (33.556938 41.2016511, 33.5571942 41.2017641, 33.5573444 41.2019302, 33.5576977 41.2022559)",
210549966,False,,residential,False,55.216,,"LINESTRING (33.5563966 41.2021944, 33.5568409 41.2025616)",
210549934,True,,tertiary,False,75.11500000000001,,"LINESTRING (33.5563966 41.2021944, 33.5559752 41.2025815, 33.5558452 41.2027268)",
210549939,False,,residential,False,75.987,,"LINESTRING (33.5576977 41.2022559, 33.5572841 41.2028643)",
210549939,False,,residential,True,186.32399999999998,,"LINESTRING (33.5576977 41.2022559, 33.55821 41.2016378, 33.558316 41.2013919, 33.558316 41.2011194, 33.5581305 41.2007273)",
210549976,False,,residential,True,93.932,,"LINESTRING (33.5576977 41.2022559, 33.5573444 41.2019302, 33.5571942 41.2017641, 33.556938 41.2016511)",
210549981,False,,residential,True,42.604,,"LINESTRING (33.5551102 41.2022989, 33.5555377 41.2025071)",
210549989,True,,residential,False,145.103,,"LINESTRING (33.5551102 41.2022989, 33.5550742 41.2024154, 33.5544301 41.2030499, 33.5541091 41.2033522)",
210565048,False,,unclassified,True,174.889,,"LINESTRING (33.5551102 41.2022989, 33.5553216 41.2020698, 33.5561784 41.2011061, 33.5562706 41.2009909)",
210549953,False,,residential,True,152.999,,"LINESTRING (33.5555377 41.2025071, 33.5545033 41.2036418)",
210549981,False,,residential,False,42.604,,"LINESTRING (33.5555377 41.2025071, 33.5551102 41.2022989)",
210549981,False,,residential,True,19.057,,"LINESTRING (33.5555377 41.2025071, 33.5557279 41.2026014)",
210549966,False,,residential,False,50.077,,"LINESTRING (33.5568409 41.2025616, 33.5572841 41.2028643)",
210549966,False,,residential,True,55.216,,"LINESTRING (33.5568409 41.2025616, 33.5563966 41.2021944)",
210549992,False,,residential,False,86.91,,"LINESTRING (33.5568409 41.2025616, 33.5562049 41.2031796)",
210549981,False,,residential,False,19.057,,"LINESTRING (33.5557279 41.2026014, 33.5555377 41.2025071)",
210549981,False,,residential,True,17.051,,"LINESTRING (33.5557279 41.2026014, 33.5558452 41.2027268)",
210549999,True,,tertiary,False,147.195,,"LINESTRING (33.5557279 41.2026014, 33.5560989 41.2022625, 33.5566289 41.2018106, 33.556938 41.2016511)",
210549934,True,,tertiary,False,24.167,,"LINESTRING (33.5558452 41.2027268, 33.5556839 41.2029071)",
210549981,False,,residential,False,17.051,,"LINESTRING (33.5558452 41.2027268, 33.5557279 41.2026014)",
210549994,False,,residential,False,14.13,,"LINESTRING (33.555545 41.2028348, 33.5556839 41.2029071)",
210549999,True,,tertiary,False,30.128,,"LINESTRING (33.555545 41.2028348, 33.5557279 41.2026014)",
210549939,False,,residential,False,70.087,,"LINESTRING (33.5572841 41.2028643, 33.5569027 41.2034255)",
210549939,False,,residential,True,75.987,,"LINESTRING (33.5572841 41.2028643, 33.5576977 41.2022559)",
210549966,False,,residential,True,50.077,,"LINESTRING (33.5572841 41.2028643, 33.5568409 41.2025616)",
210549994,False,,residential,False,53.085,,"LINESTRING (33.5556839 41.2029071, 33.5562049 41.2031796)",
210549994,False,,residential,True,14.13,,"LINESTRING (33.5556839 41.2029071, 33.555545 41.2028348)",
210549934,True,,tertiary,False,132.828,,"LINESTRING (33.5556839 41.2029071, 33.5553746 41.2032527, 33.5550919 41.2035784, 33.5549947 41.2037977, 33.5548752 41.2039273)",
210550040,False,37-50,secondary,False,51.165,yes,"LINESTRING (33.5535202 41.2029768, 33.553978 41.2032819)",
210550035,True,37-50,secondary,False,335.321,,"LINESTRING (33.5535202 41.2029768, 33.5532222 41.2028393, 33.551554 41.2016762, 33.5509924 41.2014009, 33.5504628 41.2012428, 33.5503205 41.2012259)",İhsangazi - Araç yolu
210549992,False,,residential,False,71.33,,"LINESTRING (33.5562049 41.2031796, 33.5557279 41.2037113)",
210549992,False,,residential,True,86.91,,"LINESTRING (33.5562049 41.2031796, 33.5568409 41.2025616)",
210549994,False,,residential,True,53.085,,"LINESTRING (33.5562049 41.2031796, 33.5556839 41.2029071)",
210549994,False,,residential,False,65.061,,"LINESTRING (33.5562049 41.2031796, 33.5564787 41.2033192, 33.5569027 41.2034255)",
210550038,True,37-50,secondary,False,6.748,,"LINESTRING (33.5540434 41.203317, 33.5541091 41.2033522)",
210549978,True,,residential,False,145.048,,"LINESTRING (33.5540434 41.203317, 33.55496 41.2023721, 33.5551102 41.2022989)",
210549978,True,,residential,False,3.463,,"LINESTRING (33.5540132 41.2033383, 33.5540434 41.203317)",
210550039,True,37-50,secondary,False,6.928,,"LINESTRING (33.5540132 41.2033383, 33.553978 41.2032819)",
210549989,True,,residential,False,7.145,,"LINESTRING (33.5541091 41.2033522, 33.5540513 41.2033995)",
210550038,True,37-50,secondary,False,46.171,,"LINESTRING (33.5541091 41.2033522, 33.5541651 41.2033822, 33.5545033 41.2036418)",
210549979,True,,residential,False,35.955,,"LINESTRING (33.5540513 41.2033995, 33.553705 41.203591)",
210550039,True,37-50,secondary,False,7.515,,"LINESTRING (33.5540513 41.2033995, 33.5540132 41.2033383)",
210549939,False,,residential,False,30.144,,"LINESTRING (33.5569027 41.2034255, 33.5567853 41.2036818)",
210549939,False,,residential,True,70.087,,"LINESTRING (33.5569027 41.2034255, 33.5572841 41.2028643)",
210549994,False,,residential,True,65.061,,"LINESTRING (33.5569027 41.2034255, 33.5564787 41.2033192, 33.5562049 41.2031796)",
210549967,True,,residential,False,40.212,,"LINESTRING (33.5536347 41.2035612, 33.5540132 41.2033383)",
210550008,False,,residential,False,6.751,,"LINESTRING (33.5536347 41.2035612, 33.553705 41.203591)",
210550008,False,,residential,False,48.684,,"LINESTRING (33.553705 41.203591, 33.5541026 41.2039107)",
210550008,False,,residential,True,6.751,,"LINESTRING (33.553705 41.203591, 33.5536347 41.2035612)",
210549979,True,,residential,False,63.001,,"LINESTRING (33.553705 41.203591, 33.5534937 41.2037079, 33.5530698 41.203894)",
210549942,False,,residential,False,169.534,,"LINESTRING (33.5588724 41.2036151, 33.5587488 41.2039638, 33.5583778 41.2050936)",
210549942,False,,residential,True,455.867,,"LINESTRING (33.5588724 41.2036151, 33.5592788 41.2024685, 33.5593044 41.2021167, 33.5593141 41.2019834, 33.5593053 41.2011194, 33.5594643 41.2006608, 33.5593936 41.2001889, 33.559323 41.1998035, 33.5592202 41.1995919)",
210549988,False,,residential,False,175.22199999999998,,"LINESTRING (33.5588724 41.2036151, 33.5580863 41.2036249, 33.5576535 41.2036847, 33.5567853 41.2036818)",
210565097,False,,residential,True,229.82999999999998,,"LINESTRING (33.5588724 41.2036151, 33.5592365 41.2036431, 33.559696 41.2036231, 33.5600406 41.2036763, 33.5604648 41.2038292, 33.5611275 41.2040885, 33.5614316 41.2042216)",
210549953,False,,residential,False,152.999,,"LINESTRING (33.5545033 41.2036418, 33.5555377 41.2025071)",
210549982,False,,residential,True,12.063,,"LINESTRING (33.5545033 41.2036418, 33.5544224 41.2037316)",
210550038,True,37-50,secondary,False,31.935,,"LINESTRING (33.5545033 41.2036418, 33.5547705 41.2038469)",
210549939,False,,residential,True,30.144,,"LINESTRING (33.5567853 41.2036818, 33.5569027 41.2034255)",
210549988,False,,residential,False,88.523,,"LINESTRING (33.5567853 41.2036818, 33.5557279 41.2037113)",
210549939,False,,residential,False,97.29700000000001,,"LINESTRING (33.5567853 41.2036818, 33.556726 41.203811, 33.5564257 41.2044423, 33.5564062 41.2045085)",
210549988,False,,residential,True,175.222,,"LINESTRING (33.5567853 41.2036818, 33.5576535 41.2036847, 33.5580863 41.2036249, 33.5588724 41.2036151)",
210549988,False,,residential,True,88.523,,"LINESTRING (33.5557279 41.2037113, 33.5567853 41.2036818)",
210549992,False,,residential,True,71.33,,"LINESTRING (33.5557279 41.2037113, 33.5562049 41.2031796)",
210549992,False,,residential,False,68.056,,"LINESTRING (33.5557279 41.2037113, 33.5554629 41.2039506, 33.5552032 41.204179)",
210549982,False,,residential,False,12.063,,"LINESTRING (33.5544224 41.2037316, 33.5545033 41.2036418)",
210549982,False,,residential,True,33.353,,"LINESTRING (33.5544224 41.2037316, 33.5541026 41.2039107)",
210550039,True,37-50,secondary,False,48.591,,"LINESTRING (33.5544224 41.2037316, 33.5540944 41.2034686, 33.5540513 41.2033995)",
210550038,True,37-50,secondary,False,12.516,,"LINESTRING (33.5547705 41.2038469, 33.5548752 41.2039273)",
210549999,True,,tertiary,False,129.869,,"LINESTRING (33.5547705 41.2038469, 33.5551184 41.203379, 33.555545 41.2028348)",
210549967,True,,residential,False,60.024,,"LINESTRING (33.5530698 41.203894, 33.5536347 41.2035612)",
210549991,False,,residential,True,21.256,,"LINESTRING (33.5530698 41.203894, 33.5528561 41.2039974)",
210549982,False,,residential,False,33.353,,"LINESTRING (33.5541026 41.2039107, 33.5544224 41.2037316)",
210549982,False,,residential,True,93.872,,"LINESTRING (33.5541026 41.2039107, 33.5532936 41.2044957)",
210550008,False,,residential,False,36.449,,"LINESTRING (33.5541026 41.2039107, 33.5543114 41.2041984)",
210550008,False,,residential,True,48.684,,"LINESTRING (33.5541026 41.2039107, 33.553705 41.203591)",
210549931,True,,tertiary,False,13.377,,"LINESTRING (33.5548752 41.2039273, 33.5547974 41.2040324)",
210550038,True,37-50,secondary,False,39.196,,"LINESTRING (33.5548752 41.2039273, 33.5552032 41.204179)",
210549930,True,,tertiary,False,14.443,,"LINESTRING (33.5547213 41.2039714, 33.5547705 41.2038469)",
210550039,True,37-50,secondary,False,36.555,,"LINESTRING (33.5547213 41.2039714, 33.5544224 41.2037316)",
210549991,False,,residential,False,21.256,,"LINESTRING (33.5528561 41.2039974, 33.5530698 41.203894)",
210550000,False,,residential,False,66.406,,"LINESTRING (33.5528561 41.2039974, 33.5532936 41.2044957)",
210549931,True,,tertiary,False,42.518,,"LINESTRING (33.5547974 41.2040324, 33.5543921 41.2042631)",
210550039,True,37-50,secondary,False,9.303,,"LINESTRING (33.5547974 41.2040324, 33.5547213 41.2039714)",
210549990,False,,residential,False,13.655,,"LINESTRING (33.5552032 41.204179, 33.5550933 41.2042698)",
210550038,True,37-50,secondary,False,59.561,,"LINESTRING (33.5552032 41.204179, 33.5557016 41.2045615)",
210549992,False,,residential,True,68.056,,"LINESTRING (33.5552032 41.204179, 33.5554629 41.2039506, 33.5557279 41.2037113)",
210549930,True,,tertiary,False,42.58,,"LINESTRING (33.5543114 41.2041984, 33.5547213 41.2039714)",
210550008,False,,residential,False,9.866,,"LINESTRING (33.5543114 41.2041984, 33.5543921 41.2042631)",
210550008,False,,residential,True,36.449,,"LINESTRING (33.5543114 41.2041984, 33.5541026 41.2039107)",
210549931,True,,tertiary,False,90.604,,"LINESTRING (33.5543921 41.2042631, 33.5535284 41.2047547)",
210550008,False,,residential,False,37.203,,"LINESTRING (33.5543921 41.2042631, 33.5547033 41.2045021)",
210550008,False,,residential,True,9.866,,"LINESTRING (33.5543921 41.2042631, 33.5543114 41.2041984)",
210549990,False,,residential,False,41.614,,"LINESTRING (33.5550933 41.2042698, 33.5547033 41.2045021)",
210549990,False,,residential,True,13.655,,"LINESTRING (33.5550933 41.2042698, 33.5552032 41.204179)",
210550039,True,37-50,secondary,False,36.189,,"LINESTRING (33.5550933 41.2042698, 33.5547974 41.2040324)",
210549982,False,,residential,False,93.872,,"LINESTRING (33.5532936 41.2044957, 33.5541026 41.2039107)",
210550000,False,,residential,False,23.884,,"LINESTRING (33.5532936 41.2044957, 33.553451 41.2046749)",
210550000,False,,residential,True,66.406,,"LINESTRING (33.5532936 41.2044957, 33.5528561 41.2039974)",
210549990,False,,residential,False,47.598,,"LINESTRING (33.5547033 41.2045021, 33.5543086 41.2048104)",
210549990,False,,residential,True,41.614,,"LINESTRING (33.5547033 41.2045021, 33.5550933 41.2042698)",
210550008,False,,residential,False,62.552,,"LINESTRING (33.5547033 41.2045021, 33.5551665 41.2049437)",
210550008,False,,residential,True,37.203,,"LINESTRING (33.5547033 41.2045021, 33.5543921 41.2042631)",
210549965,False,,residential,True,177.309,,"LINESTRING (33.5564062 41.2045085, 33.5583778 41.2050936)",
210549939,False,,residential,False,36.582,,"LINESTRING (33.5564062 41.2045085, 33.5563374 41.2047414, 33.556302 41.2048278)",
210549939,False,,residential,True,97.29700000000001,,"LINESTRING (33.5564062 41.2045085, 33.5564257 41.2044423, 33.556726 41.203811, 33.5567853 41.2036818)",
"[210549995, 210549965]",False,,residential,"[False, True]",77.542,,"LINESTRING (33.5564062 41.2045085, 33.5559752 41.2043161, 33.5557016 41.2045615)",
210549995,False,,residential,True,15.24,,"LINESTRING (33.5557016 41.2045615, 33.5555461 41.2046329)",
210550038,True,37-50,secondary,False,50.575,,"LINESTRING (33.5557016 41.2045615, 33.5561248 41.2048863)",
"[210549995, 210549965]",False,,residential,"[False, True]",77.542,,"LINESTRING (33.5557016 41.2045615, 33.5559752 41.2043161, 33.5564062 41.2045085)",
210549995,False,,residential,False,15.24,,"LINESTRING (33.5555461 41.2046329, 33.5557016 41.2045615)",
210549995,False,,residential,True,46.935,,"LINESTRING (33.5555461 41.2046329, 33.5551665 41.2049437)",
210550039,True,37-50,secondary,False,55.363,,"LINESTRING (33.5555461 41.2046329, 33.5550933 41.2042698)",
210549930,True,,tertiary,False,89.379,,"LINESTRING (33.553451 41.2046749, 33.5543114 41.2041984)",
210550000,False,,residential,False,10.985,,"LINESTRING (33.553451 41.2046749, 33.5535284 41.2047547)",
210550000,False,,residential,True,23.884,,"LINESTRING (33.553451 41.2046749, 33.5532936 41.2044957)",
210550000,False,,residential,False,51.646,,"LINESTRING (33.5535284 41.2047547, 33.5539209 41.2051132)",
210550000,False,,residential,True,10.985,,"LINESTRING (33.5535284 41.2047547, 33.553451 41.2046749)",
210549931,True,,tertiary,False,143.713,,"LINESTRING (33.5535284 41.2047547, 33.5523625 41.2053727, 33.5521146 41.2054883)",
210549964,False,,residential,False,59.048,,"LINESTRING (33.5543086 41.2048104, 33.5547473 41.2052264)",
210549990,False,,residential,False,46.751,,"LINESTRING (33.5543086 41.2048104, 33.5539209 41.2051132)",
210549990,False,,residential,True,47.598,,"LINESTRING (33.5543086 41.2048104, 33.5547033 41.2045021)",
210549958,True,,residential,False,16.275,,"LINESTRING (33.556302 41.2048278, 33.5562079 41.2049559)",
210549939,False,,residential,True,36.582,,"LINESTRING (33.556302 41.2048278, 33.5563374 41.2047414, 33.5564062 41.2045085)",
210549995,False,,residential,False,46.935,,"LINESTRING (33.5551665 41.2049437, 33.5555461 41.2046329)",
210549995,False,,residential,True,47.096,,"LINESTRING (33.5551665 41.2049437, 33.5547473 41.2052264)",
210550008,False,,residential,False,48.773,,"LINESTRING (33.5551665 41.2049437, 33.5555277 41.205288)",
210550008,False,,residential,True,62.552,,"LINESTRING (33.5551665 41.2049437, 33.5547033 41.2045021)",
