osmid,oneway,highway,reversed,length,ref,name,lanes,geometry,bridge,maxspeed,access,junction
191118498,False,residential,True,75.68299999999999,,,,"LINESTRING (30.7420646 40.7914378, 30.7419301 40.7914439, 30.7413334 40.7915767, 30.7412032 40.7916202)",,,,
210426133,False,tertiary,True,46.151,,,,"LINESTRING (30.7509705 40.7914967, 30.7504326 40.7914166)",,,,
191118498,False,residential,True,7.855,,,,"LINESTRING (30.7412032 40.7916202, 30.7411207 40.7916532)",,,,
191118498,False,residential,False,75.683,,,,"LINESTRING (30.7412032 40.7916202, 30.7413334 40.7915767, 30.7419301 40.7914439, 30.7420646 40.7914378)",,,,
211711965,False,residential,False,104.705,,,,"LINESTRING (30.7412032 40.7916202, 30.7413067 40.7918052, 30.7415079 40.7920374, 30.7417693 40.7919917, 30.7420854 40.7918903)",,,,
211710591,False,residential,True,47.963,,,,"LINESTRING (30.7485822 40.7916314, 30.7486156 40.7912008)",,,,
211710591,False,residential,False,141.594,,,,"LINESTRING (30.7485822 40.7916314, 30.7485394 40.79209, 30.7485269 40.7923489, 30.7485746 40.7924954, 30.7487783 40.7928113, 30.7488117 40.7928569)",,,,
213051536,False,residential,False,107.611,,,,"LINESTRING (30.7485822 40.7916314, 30.748871 40.7915784, 30.7492009 40.7915359, 30.7494054 40.7915784, 30.7498393 40.7915941)",,,,
191118498,False,residential,False,7.855,,,,"LINESTRING (30.7411207 40.7916532, 30.7412032 40.7916202)",,,,
191118498,False,residential,True,38.653,,,,"LINESTRING (30.7411207 40.7916532, 30.7406981 40.7917891)",,,,
211710777,False,residential,True,59.81700000000001,,,,"LINESTRING (30.7411207 40.7916532, 30.740863 40.7913186, 30.7407097 40.7912226)",,,,
211710242,False,residential,False,34.656,,,,"LINESTRING (30.7505222 40.7917208, 30.7504326 40.7914166)",,,,
211711978,False,residential,False,51.128,,,,"LINESTRING (30.7505222 40.7917208, 30.7499566 40.7918883)",,,,
211710242,False,residential,True,66.53299999999999,,,,"LINESTRING (30.7505222 40.7917208, 30.7506303 40.7919226, 30.7507912 40.7922651, 30.7507983 40.7922813)",,,,
191118498,False,residential,False,38.653,,,,"LINESTRING (30.7406981 40.7917891, 30.7411207 40.7916532)",,,,
191118498,False,residential,True,14.808,,,,"LINESTRING (30.7406981 40.7917891, 30.7405372 40.7918429)",,,,
958759952,False,residential,True,55.211,,,,"LINESTRING (30.7406981 40.7917891, 30.7404958 40.7914193, 30.7404563 40.7913278)",,,,
191118498,False,residential,False,14.808,,,,"LINESTRING (30.7405372 40.7918429, 30.7406981 40.7917891)",,,,
191118498,False,residential,True,42.782,,,,"LINESTRING (30.7405372 40.7918429, 30.7400723 40.7919983)",,,,
211711619,False,residential,True,91.007,,,,"LINESTRING (30.7405372 40.7918429, 30.7410738 40.7925534)",,,,
211711978,False,residential,False,7.318,,,,"LINESTRING (30.7499566 40.7918883, 30.7499865 40.7919501)",,,,
211711978,False,residential,True,51.128,,,,"LINESTRING (30.7499566 40.7918883, 30.7505222 40.7917208)",,,,
211711115,False,residential,False,34.171,,,,"LINESTRING (30.7499566 40.7918883, 30.7498611 40.7916471, 30.7498393 40.7915941)",,,,
211711072,False,residential,False,61.925000000000004,,,,"LINESTRING (30.7420854 40.7918903, 30.7421615 40.7921173, 30.742234 40.7924353)",,,,
211711965,False,residential,False,149.389,,,,"LINESTRING (30.7420854 40.7918903, 30.7423626 40.7918014, 30.742986 40.7916415, 30.7437388 40.7914045)",,,,
211711965,False,residential,True,104.70500000000001,,,,"LINESTRING (30.7420854 40.7918903, 30.7417693 40.7919917, 30.7415079 40.7920374, 30.7413067 40.7918052, 30.7412032 40.7916202)",,,,
211711978,False,residential,True,7.318,,,,"LINESTRING (30.7499865 40.7919501, 30.7499566 40.7918883)",,,,
211711158,False,residential,False,89.75800000000001,,,,"LINESTRING (30.7499865 40.7919501, 30.7496181 40.7920307, 30.748964 40.7921788)",,,,
211711978,False,residential,False,57.747,,,,"LINESTRING (30.7499865 40.7919501, 30.7502079 40.7924079, 30.7502226 40.7924377)",,,,
191118498,False,residential,False,42.782,,,,"LINESTRING (30.7400723 40.7919983, 30.7405372 40.7918429)",,,,
211711617,False,residential,False,19.742,,,,"LINESTRING (30.7400723 40.7919983, 30.7399656 40.7918402)",,,,
191118498,False,residential,True,19.987000000000002,,,,"LINESTRING (30.7400723 40.7919983, 30.7399819 40.7920285, 30.7398636 40.7920832)",,,,
191118498,False,residential,True,19.563,,,,"LINESTRING (30.7398636 40.7920832, 30.7396652 40.7921748)",,,,
211710783,False,residential,True,101.608,,,,"LINESTRING (30.7398636 40.7920832, 30.740502 40.7928587)",,,,
191118498,False,residential,False,19.987000000000002,,,,"LINESTRING (30.7398636 40.7920832, 30.7399819 40.7920285, 30.7400723 40.7919983)",,,,
241565240,False,secondary,False,67.637,54-25,,2,"LINESTRING (30.743984 40.7920879, 30.744248 40.7926624)",,,,
241565240,False,secondary,True,78.744,54-25,,2,"LINESTRING (30.743984 40.7920879, 30.7437388 40.7914045)",,,,
211711270,False,residential,True,141.007,,,,"LINESTRING (30.743984 40.7920879, 30.7434641 40.79223, 30.7429262 40.7924317, 30.7424753 40.7926308)",,,,
191118498,False,residential,False,19.563,,,,"LINESTRING (30.7396652 40.7921748, 30.7398636 40.7920832)",,,,
211710779,False,residential,True,14.343,,,,"LINESTRING (30.7396652 40.7921748, 30.7395529 40.7920778)",,,,
211711158,False,residential,True,89.75800000000001,,,,"LINESTRING (30.748964 40.7921788, 30.7496181 40.7920307, 30.7499865 40.7919501)",,,,
211710680,False,residential,False,35.957,,,,"LINESTRING (30.7464939 40.7922403, 30.7461662 40.7924477)",,,,
211710596,False,residential,False,104.36,,,,"LINESTRING (30.7464939 40.7922403, 30.7465908 40.7922183, 30.7467579 40.7922493, 30.7470494 40.7923448, 30.7472805 40.7924364, 30.7474565 40.7924888, 30.7476533 40.7925104)",,,,
211710680,False,residential,True,125.71000000000001,,,,"LINESTRING (30.7464939 40.7922403, 30.7464612 40.7920271, 30.7464512 40.7918197, 30.7464185 40.7916979, 30.7463179 40.7915589, 30.7462124 40.7914162, 30.746147 40.7912868, 30.7461473 40.7911633)",,,,
211710867,False,residential,True,51.49,,,,"LINESTRING (30.7507983 40.7922813, 30.7502226 40.7924377)",,,,
211710242,False,residential,False,66.533,,,,"LINESTRING (30.7507983 40.7922813, 30.7507912 40.7922651, 30.7506303 40.7919226, 30.7505222 40.7917208)",,,,
211711316,False,residential,True,87.994,,,,"LINESTRING (30.7495643 40.7924283, 30.7488959 40.7925602, 30.7488959 40.7926181, 30.748958 40.7928233)",,,,
211711072,False,residential,True,61.925000000000004,,,,"LINESTRING (30.742234 40.7924353, 30.7421615 40.7921173, 30.7420854 40.7918903)",,,,
841448317,False,residential,False,105.035,,,,"LINESTRING (30.742234 40.7924353, 30.7420995 40.7923402, 30.7410738 40.7925534)",,,,
841448317,False,residential,True,29.791000000000004,,,,"LINESTRING (30.742234 40.7924353, 30.7423257 40.7925001, 30.7424753 40.7926308)",,,,
211710867,False,residential,False,51.49,,,,"LINESTRING (30.7502226 40.7924377, 30.7507983 40.7922813)",,,,
211711978,False,residential,False,86.36699999999999,,,,"LINESTRING (30.7502226 40.7924377, 30.750399 40.792798, 30.750497 40.7929617, 30.7506001 40.7931596)",,,,
211711978,False,residential,True,57.747,,,,"LINESTRING (30.7502226 40.7924377, 30.7502079 40.7924079, 30.7499865 40.7919501)",,,,
211710680,False,residential,True,35.957,,,,"LINESTRING (30.7461662 40.7924477, 30.7464939 40.7922403)",,,,
219662354,False,residential,False,188.902,,,,"LINESTRING (30.7461662 40.7924477, 30.7459902 40.7923069, 30.745583 40.7920176, 30.745216 40.7917702, 30.7447861 40.7914961, 30.744504 40.7913079)",,,,
219662354,False,residential,True,71.277,,,,"LINESTRING (30.7461662 40.7924477, 30.746141 40.7927066, 30.7461033 40.7928969, 30.7461436 40.7930834)",,,,
211710596,False,residential,False,52.905,,,,"LINESTRING (30.7476533 40.7925104, 30.747694 40.7925234, 30.7478611 40.792557, 30.7481135 40.792596, 30.7482646 40.7926176)",,,,
211710596,False,residential,True,104.36000000000001,,,,"LINESTRING (30.7476533 40.7925104, 30.7474565 40.7924888, 30.7472805 40.7924364, 30.7470494 40.7923448, 30.7467579 40.7922493, 30.7465908 40.7922183, 30.7464939 40.7922403)",,,,
219662354,False,residential,False,55.074,,,,"LINESTRING (30.7476533 40.7925104, 30.7477047 40.7929159, 30.7477147 40.7930035)",,,,
219662354,False,residential,True,156.26800000000003,,,,"LINESTRING (30.7476533 40.7925104, 30.7476318 40.7921927, 30.7475991 40.7918806, 30.7475413 40.7915361, 30.747496 40.7913001, 30.7474256 40.7911194)",,,,
211711619,False,residential,False,91.007,,,,"LINESTRING (30.7410738 40.7925534, 30.7405372 40.7918429)",,,,
841448317,False,residential,False,58.903,,,,"LINESTRING (30.7410738 40.7925534, 30.740502 40.7928587)",,,,
211711619,False,residential,True,141.293,,,,"LINESTRING (30.7410738 40.7925534, 30.7417073 40.7930178, 30.7422553 40.7934555)",,,,
841448317,False,residential,True,105.035,,,,"LINESTRING (30.7410738 40.7925534, 30.7420995 40.7923402, 30.742234 40.7924353)",,,,
211710596,False,residential,False,32.445,,,,"LINESTRING (30.7482646 40.7926176, 30.7484014 40.7928046, 30.7484388 40.7928773)",,,,
211710596,False,residential,True,52.905,,,,"LINESTRING (30.7482646 40.7926176, 30.7481135 40.792596, 30.7478611 40.792557, 30.747694 40.7925234, 30.7476533 40.7925104)",,,,
211711817,False,residential,False,162.03799999999998,,,,"LINESTRING (30.7482646 40.7926176, 30.7482177 40.7924688, 30.7482051 40.7922956, 30.7482353 40.7920272, 30.7482428 40.7917018, 30.7482277 40.7913135, 30.7481972 40.7911678)",,,,
841448317,False,residential,True,47.983,,,,"LINESTRING (30.7424753 40.7926308, 30.7428486 40.7929569)",,,,
211711270,False,residential,False,141.007,,,,"LINESTRING (30.7424753 40.7926308, 30.7429262 40.7924317, 30.7434641 40.79223, 30.743984 40.7920879)",,,,
841448317,False,residential,False,29.791000000000004,,,,"LINESTRING (30.7424753 40.7926308, 30.7423257 40.7925001, 30.742234 40.7924353)",,,,
211711317,False,residential,True,12.87,,,,"LINESTRING (30.748958 40.7928233, 30.7488117 40.7928569)",,,,
211711316,False,residential,False,87.994,,,,"LINESTRING (30.748958 40.7928233, 30.7488959 40.7926181, 30.7488959 40.7925602, 30.7495643 40.7924283)",,,,
"[211710136, 211711317]",False,residential,"[False, True]",129.623,,,,"LINESTRING (30.748958 40.7928233, 30.7490488 40.7928025, 30.7495319 40.7927381, 30.7497831 40.7927047, 30.7498284 40.7928722, 30.750027 40.7931976)",,,,
211711317,False,residential,False,12.87,,,,"LINESTRING (30.7488117 40.7928569, 30.748958 40.7928233)",,,,
211710591,False,residential,False,94.165,,,,"LINESTRING (30.7488117 40.7928569, 30.7490849 40.7932281, 30.7493841 40.7935498, 30.7494066 40.7935726)",,,,
211710591,False,residential,True,141.594,,,,"LINESTRING (30.7488117 40.7928569, 30.7487783 40.7928113, 30.7485746 40.7924954, 30.7485269 40.7923489, 30.7485394 40.79209, 30.7485822 40.7916314)",,,,
211710783,False,residential,False,101.608,,,,"LINESTRING (30.740502 40.7928587, 30.7398636 40.7920832)",,,,
841448317,False,residential,True,58.903,,,,"LINESTRING (30.740502 40.7928587, 30.7410738 40.7925534)",,,,
841448317,False,residential,False,105.34,,,,"LINESTRING (30.740502 40.7928587, 30.740375 40.7929264, 30.739646 40.7933527, 30.7394801 40.7933109)",,,,
211710596,False,residential,False,42.524,,,,"LINESTRING (30.7484388 40.7928773, 30.7486756 40.7932151)",,,,
211710596,False,residential,True,32.445,,,,"LINESTRING (30.7484388 40.7928773, 30.7484014 40.7928046, 30.7482646 40.7926176)",,,,
211711514,False,residential,False,64.339,,,,"LINESTRING (30.7484388 40.7928773, 30.7483428 40.7929096, 30.7480993 40.7929863, 30.7479837 40.793028, 30.7477207 40.7930647)",,,,
211711934,False,residential,True,74.621,,,,"LINESTRING (30.7428486 40.7929569, 30.7422553 40.7934555)",,,,
841448317,False,residential,False,47.983,,,,"LINESTRING (30.7428486 40.7929569, 30.7424753 40.7926308)",,,,
841448317,False,residential,True,77.327,,,,"LINESTRING (30.7428486 40.7929569, 30.7433564 40.7933908, 30.7434645 40.7934726)",,,,
219662354,False,residential,False,6.824,,,,"LINESTRING (30.7477147 40.7930035, 30.7477207 40.7930647)",,,,
211712000,False,residential,False,127.19999999999999,,,,"LINESTRING (30.7477147 40.7930035, 30.7476125 40.7930137, 30.7474366 40.7930406, 30.7472321 40.7931039, 30.7470242 40.79319, 30.7468269 40.7932398, 30.7465656 40.7932788, 30.7462743 40.7933196)",,,,
219662354,False,residential,True,55.074,,,,"LINESTRING (30.7477147 40.7930035, 30.7477047 40.7929159, 30.7476533 40.7925104)",,,,
219662354,False,residential,False,29.34,,,,"LINESTRING (30.7477207 40.7930647, 30.7477504 40.7933276)",,,,
219662354,False,residential,True,6.824,,,,"LINESTRING (30.7477207 40.7930647, 30.7477147 40.7930035)",,,,
211711514,False,residential,True,64.339,,,,"LINESTRING (30.7477207 40.7930647, 30.7479837 40.793028, 30.7480993 40.7929863, 30.7483428 40.7929096, 30.7484388 40.7928773)",,,,
211710775,False,residential,True,68.093,,,,"LINESTRING (30.7461436 40.7930834, 30.7454698 40.7934222)",,,,
219662354,False,residential,True,28.476,,,,"LINESTRING (30.7461436 40.7930834, 30.7462743 40.7933196)",,,,
219662354,False,residential,False,71.277,,,,"LINESTRING (30.7461436 40.7930834, 30.7461033 40.7928969, 30.746141 40.7927066, 30.7461662 40.7924477)",,,,
211711978,False,residential,True,86.36699999999999,,,,"LINESTRING (30.7506001 40.7931596, 30.750497 40.7929617, 30.750399 40.792798, 30.7502226 40.7924377)",,,,
"[211710136, 211711317]",False,residential,"[False, True]",129.623,,,,"LINESTRING (30.750027 40.7931976, 30.7498284 40.7928722, 30.7497831 40.7927047, 30.7495319 40.7927381, 30.7490488 40.7928025, 30.748958 40.7928233)",,,,
211710136,False,residential,True,102.94,,,,"LINESTRING (30.750027 40.7931976, 30.7501879 40.7933937, 30.7502432 40.7935288, 30.7502256 40.7935687, 30.750213 40.7935992, 30.750032 40.7936582, 30.7499365 40.7937096, 30.7496581 40.7938276)",,,,
211711373,False,residential,True,68.613,,,,"LINESTRING (30.750027 40.7931976, 30.7496398 40.7933426, 30.7495332 40.793453, 30.7494066 40.7935726)",,,,
211710596,False,residential,True,42.524,,,,"LINESTRING (30.7486756 40.7932151, 30.7484388 40.7928773)",,,,
211711998,False,residential,False,64.09299999999999,,,,"LINESTRING (30.7486756 40.7932151, 30.7488996 40.7934586, 30.7490908 40.7936979)",,,,
211711998,False,residential,True,83.655,,,,"LINESTRING (30.7486756 40.7932151, 30.7484605 40.7933052, 30.7482223 40.79339, 30.7480641 40.7934331, 30.7478917 40.7934613, 30.7477516 40.7934643)",,,,
219662354,False,residential,False,15.201,,,,"LINESTRING (30.7477504 40.7933276, 30.7477516 40.7934643)",,,,
219662354,False,residential,True,29.34,,,,"LINESTRING (30.7477504 40.7933276, 30.7477207 40.7930647)",,,,
211710685,False,residential,False,112.985,,,,"LINESTRING (30.7477504 40.7933276, 30.7476558 40.793349, 30.7475163 40.7933949, 30.7474497 40.7934163, 30.7474188 40.7934775, 30.7474002 40.7935756, 30.7473777 40.7936464, 30.7472791 40.793738, 30.7472098 40.7938241, 30.7471815 40.793886, 30.7471216 40.7940062, 30.7471447 40.7941031, 30.7471582 40.7941232)",,,,
211711934,False,residential,False,177.75400000000002,,,,"LINESTRING (30.7394801 40.7933109, 30.7399567 40.7935729, 30.7405966 40.7939605, 30.7408526 40.7941516, 30.7411191 40.7943157)",,,,
841448317,False,residential,True,105.34,,,,"LINESTRING (30.7394801 40.7933109, 30.739646 40.7933527, 30.740375 40.7929264, 30.740502 40.7928587)",,,,
219662354,False,residential,False,28.476,,,,"LINESTRING (30.7462743 40.7933196, 30.7461436 40.7930834)",,,,
211712000,False,residential,True,127.2,,,,"LINESTRING (30.7462743 40.7933196, 30.7465656 40.7932788, 30.7468269 40.7932398, 30.7470242 40.79319, 30.7472321 40.7931039, 30.7474366 40.7930406, 30.7476125 40.7930137, 30.7477147 40.7930035)",,,,
219662354,False,residential,True,41.494,,,,"LINESTRING (30.7462743 40.7933196, 30.7462868 40.7933422, 30.7464459 40.7936694)",,,,
211710775,False,residential,False,68.093,,,,"LINESTRING (30.7454698 40.7934222, 30.7461436 40.7930834)",,,,
211710739,False,residential,False,50.873999999999995,,,,"LINESTRING (30.7454698 40.7934222, 30.7457388 40.7937514, 30.745769 40.793818)",,,,
211710739,False,residential,True,276.08099999999996,,,,"LINESTRING (30.7454698 40.7934222, 30.7452537 40.7931062, 30.745221 40.792992, 30.7452763 40.7929064, 30.7452235 40.7927047, 30.7451456 40.7925505, 30.7450827 40.7924782, 30.7449595 40.7924573, 30.7447961 40.7924534, 30.7446629 40.7924363, 30.7446076 40.7923906, 30.7445473 40.7922175, 30.7443286 40.791656, 30.7442279 40.791356)",,,,
211711619,False,residential,True,79.929,,,,"LINESTRING (30.7422553 40.7934555, 30.742914 40.7939732)",,,,
211711934,False,residential,False,74.621,,,,"LINESTRING (30.7422553 40.7934555, 30.7428486 40.7929569)",,,,
211711619,False,residential,False,141.293,,,,"LINESTRING (30.7422553 40.7934555, 30.7417073 40.7930178, 30.7410738 40.7925534)",,,,
211711934,False,residential,True,135.428,,,,"LINESTRING (30.7422553 40.7934555, 30.7415978 40.7939117, 30.7411191 40.7943157)",,,,
219662354,False,residential,True,15.201,,,,"LINESTRING (30.7477516 40.7934643, 30.7477504 40.7933276)",,,,
211711998,False,residential,False,83.655,,,,"LINESTRING (30.7477516 40.7934643, 30.7478917 40.7934613, 30.7480641 40.7934331, 30.7482223 40.79339, 30.7484605 40.7933052, 30.7486756 40.7932151)",,,,
219662354,False,residential,False,91.719,,,,"LINESTRING (30.7477516 40.7934643, 30.74776 40.7936239, 30.7478329 40.7938275, 30.7479535 40.7940426, 30.7480767 40.7942424)",,,,
211711619,False,residential,False,72.43,,,,"LINESTRING (30.7434645 40.7934726, 30.742914 40.7939732)",,,,
841448317,False,residential,False,77.327,,,,"LINESTRING (30.7434645 40.7934726, 30.7433564 40.7933908, 30.7428486 40.7929569)",,,,
841448317,False,residential,True,59.412,,,,"LINESTRING (30.7434645 40.7934726, 30.7435324 40.793524, 30.7438678 40.7939095)",,,,
211710591,False,residential,False,35.387,,,,"LINESTRING (30.7494066 40.7935726, 30.7496581 40.7938276)",,,,
211710591,False,residential,True,94.16499999999999,,,,"LINESTRING (30.7494066 40.7935726, 30.7493841 40.7935498, 30.7490849 40.7932281, 30.7488117 40.7928569)",,,,
211711373,False,residential,False,68.613,,,,"LINESTRING (30.7494066 40.7935726, 30.7495332 40.793453, 30.7496398 40.7933426, 30.750027 40.7931976)",,,,
211711998,False,residential,True,64.09299999999999,,,,"LINESTRING (30.7490908 40.7936979, 30.7488996 40.7934586, 30.7486756 40.7932151)",,,,
211712044,False,residential,False,48.765,,,,"LINESTRING (30.7490908 40.7936979, 30.7493574 40.7939576, 30.7494018 40.7940249, 30.749425 40.7940545)",,,,
