osmid,oneway,highway,reversed,length,ref,geometry,name,bridge
191439765,True,secondary,False,87.768,,"LINESTRING (39.2786304 41.0484555, 39.279673 41.0485246)",,
230105487,True,secondary,False,10.531,61-77,"LINESTRING (39.2786304 41.0484555, 39.2786243 41.0485501)",,
131708490,False,residential,False,31.958,,"LINESTRING (39.2745811 41.0456634, 39.2749489 41.0457386)",,
131708490,False,residential,True,143.65,,"LINESTRING (39.2745811 41.0456634, 39.2734818 41.045509, 39.2728895 41.0454684)",,
230112825,False,residential,False,189.519,,"LINESTRING (39.2745811 41.0456634, 39.2745453 41.0454114, 39.2744928 41.0451684, 39.2743997 41.045007, 39.2742392 41.0448264, 39.2740787 41.0446814, 39.2739168 41.0445321, 39.2734478 41.0442884)",,
131708490,False,residential,True,22.96,,"LINESTRING (39.2757833 41.0459273, 39.2755145 41.0458881)",,
458888322,False,residential,False,97.641,,"LINESTRING (39.2757833 41.0459273, 39.2760093 41.0467887)",Belediye Caddesi,
751265620,False,residential,True,11.521,,"LINESTRING (39.2757833 41.0459273, 39.275785 41.0458237)",,
442472613,False,residential,False,35.051,,"LINESTRING (39.2761359 41.0472867, 39.2761309 41.0476019)",Belediye Sokak,
458888322,False,residential,True,56.384,,"LINESTRING (39.2761359 41.0472867, 39.2760093 41.0467887)",Belediye Caddesi,
751262162,False,tertiary,False,24.424,,"LINESTRING (39.2761359 41.0472867, 39.2764222 41.0472464)",14 Şubat Kurtuluş Caddesi,
751262162,False,tertiary,True,44.414,,"LINESTRING (39.2761359 41.0472867, 39.2759351 41.0473007, 39.2759064 41.0473036, 39.2756075 41.0473097)",14 Şubat Kurtuluş Caddesi,
230106373,False,residential,True,91.19,,"LINESTRING (39.2704023 41.0479109, 39.2704132 41.0476895, 39.2704005 41.047266, 39.2703636 41.0470933)",,
751050544,True,secondary,False,142.34,,"LINESTRING (39.2704023 41.0479109, 39.2715394 41.0480079, 39.2720907 41.0480408)",,
131708488,False,residential,True,9.804,,"LINESTRING (39.27382 41.0481517, 39.2738079 41.0482394)",14 Şubat Caddesi,
751262163,True,secondary,False,143.068,,"LINESTRING (39.27382 41.0481517, 39.27552 41.0482601)",,
751262162,False,tertiary,False,185.258,,"LINESTRING (39.27382 41.0481517, 39.2739156 41.0480353, 39.2739621 41.0479822, 39.2742159 41.0478075, 39.2749541 41.0473764, 39.2751135 41.0473293, 39.275368 41.0473222, 39.2756075 41.0473097)",14 Şubat Kurtuluş Caddesi,
751265628,False,residential,False,59.703,,"LINESTRING (39.2804232 41.0480434, 39.2802393 41.0485621)",,
442470892,True,tertiary,False,49.318,,"LINESTRING (39.2804232 41.0480434, 39.2808908 41.0481582, 39.2809825 41.0481805)",14 Şubat Kurtuluş Caddesi,
230100459,False,residential,False,50.073,,"LINESTRING (39.2797234 41.0457368, 39.2793794 41.0457739, 39.2793363 41.0457785, 39.2791349 41.0458114)",Kottok Bayırı Sk.,
751262151,False,residential,False,344.89799999999997,,"LINESTRING (39.2797234 41.0457368, 39.2796953 41.045578, 39.2796872 41.0454627, 39.2797114 41.0452523, 39.2797462 41.0450803, 39.2797838 41.0450419, 39.2798535 41.0450358, 39.2800171 41.0450682, 39.2801056 41.0450803, 39.2801861 41.0450763, 39.2802478 41.0450601, 39.2802746 41.0450116, 39.2802934 41.0445847, 39.2803256 41.0442954, 39.2803578 41.0441437, 39.2804302 41.043988, 39.2808298 41.0433649, 39.2808701 41.0432698, 39.2809403 41.0431251)",,
458751048,False,residential,False,14.357,,"LINESTRING (39.2791349 41.0458114, 39.278964 41.045819)",Merve Sokak,
230100459,False,residential,True,50.07299999999999,,"LINESTRING (39.2791349 41.0458114, 39.2793363 41.0457785, 39.2793794 41.0457739, 39.2797234 41.0457368)",Kottok Bayırı Sk.,
442470893,True,secondary,False,156.643,61-77,"LINESTRING (39.2791349 41.0458114, 39.279042 41.0462272, 39.2790178 41.0463756, 39.2789788 41.0466144, 39.2789555 41.0467568, 39.278902 41.0470567, 39.2788753 41.0472062)",,
"[230100450, 458751046]",False,"['residential', 'tertiary']",True,61.575,,"LINESTRING (39.2777621 41.0459088, 39.2782836 41.0458594, 39.2784912 41.0458436)",,yes
442470894,False,residential,False,138.727,,"LINESTRING (39.2777621 41.0459088, 39.2773296 41.045351, 39.2765329 41.045325)",,
751265623,False,residential,False,113.804,,"LINESTRING (39.2777621 41.0459088, 39.277621 41.0459206, 39.2774992 41.0459357, 39.2769923 41.0459458, 39.2764088 41.045919)",,
230105488,True,secondary,False,55.308,61-77,"LINESTRING (39.2799442 41.0494048, 39.2801389 41.0495295, 39.2803683 41.0497804)",,
751050598,False,secondary,False,124.634,61-77,"LINESTRING (39.2799442 41.0494048, 39.2797096 41.0493826, 39.2793036 41.0493688, 39.2789079 41.0493652, 39.2787082 41.0492966, 39.2785402 41.0491801)",,
124994300,True,secondary,False,37.768,61-77,"LINESTRING (39.2800162 41.0497281, 39.2800406 41.0495701, 39.2799442 41.0494048)",,
230105477,True,trunk,False,30.095999999999997,D010,"LINESTRING (39.2800162 41.0497281, 39.2801767 41.0497537, 39.2803683 41.0497804)",Trabzon-Giresun yolu,
230105488,True,secondary,False,30.572000000000003,61-77,"LINESTRING (39.2803683 41.0497804, 39.28037 41.049829, 39.2803649 41.0499006, 39.2802773 41.0500404)",,
124994300,True,secondary,False,28.817,61-77,"LINESTRING (39.2799564 41.0499833, 39.2800162 41.0497281)",,
230105476,True,trunk,False,27.661,D010,"LINESTRING (39.2802773 41.0500404, 39.2801091 41.0500143, 39.2799564 41.0499833)",Trabzon-Giresun yolu,
230112833,False,residential,False,92.043,,"LINESTRING (39.274711 41.0435016, 39.2742098 41.0435061, 39.2738371 41.0435114, 39.2736163 41.0435376)",,
751265610,False,residential,False,33.789,,"LINESTRING (39.274711 41.0435016, 39.2748187 41.0435128, 39.2749809 41.0435128, 39.2751127 41.0435077)",,
230112833,False,residential,True,92.043,,"LINESTRING (39.2736163 41.0435376, 39.2738371 41.0435114, 39.2742098 41.0435061, 39.274711 41.0435016)",,
230112849,False,residential,True,85.25800000000001,,"LINESTRING (39.2736163 41.0435376, 39.2735759 41.0436327, 39.2735821 41.0437783, 39.2735447 41.0440086, 39.2734478 41.0442884)",,
751265620,False,residential,False,91.91399999999999,,"LINESTRING (39.2736163 41.0435376, 39.2737143 41.0437189, 39.2738788 41.043848, 39.2744246 41.0440341)",,
751265611,False,residential,False,75.25799999999998,,"LINESTRING (39.2744246 41.0440341, 39.2745145 41.043992, 39.2746159 41.0439818, 39.2750721 41.0440073, 39.2751836 41.0440175, 39.2752445 41.0440251, 39.2753014 41.0440176)",,
751265620,False,residential,False,230.421,,"LINESTRING (39.2744246 41.0440341, 39.2746227 41.0442441, 39.2747943 41.0445613, 39.2750906 41.0449219, 39.2753491 41.045208, 39.2756023 41.045494, 39.2757238 41.0456969, 39.275785 41.0458237)",,
751265620,False,residential,True,91.914,,"LINESTRING (39.2744246 41.0440341, 39.2738788 41.043848, 39.2737143 41.0437189, 39.2736163 41.0435376)",,
230112825,False,residential,True,189.51899999999998,,"LINESTRING (39.2734478 41.0442884, 39.2739168 41.0445321, 39.2740787 41.0446814, 39.2742392 41.0448264, 39.2743997 41.045007, 39.2744928 41.0451684, 39.2745453 41.0454114, 39.2745811 41.0456634)",,
230112849,False,residential,False,85.258,,"LINESTRING (39.2734478 41.0442884, 39.2735447 41.0440086, 39.2735821 41.0437783, 39.2735759 41.0436327, 39.2736163 41.0435376)",,
230112839,False,residential,True,35.159,,"LINESTRING (39.2760093 41.0467887, 39.2764202 41.0468515)",Manifaturacılar Caddesi,
458888322,False,residential,False,56.384,,"LINESTRING (39.2760093 41.0467887, 39.2761359 41.0472867)",Belediye Caddesi,
458888322,False,residential,True,97.641,,"LINESTRING (39.2760093 41.0467887, 39.2757833 41.0459273)",Belediye Caddesi,
230112836,False,residential,True,166.156,,"LINESTRING (39.2760093 41.0467887, 39.2761087 41.0461331, 39.2762517 41.0453057)",,
230112839,False,residential,False,35.159,,"LINESTRING (39.2764202 41.0468515, 39.2760093 41.0467887)",Manifaturacılar Caddesi,
230112839,False,residential,True,87.688,,"LINESTRING (39.2764202 41.0468515, 39.2768947 41.0469311, 39.2774286 41.0470574)",Manifaturacılar Caddesi,
458888332,False,residential,True,107.60700000000001,,"LINESTRING (39.2764202 41.0468515, 39.2764638 41.0464953, 39.2763679 41.0464316, 39.2764048 41.0459366, 39.2764088 41.045919)",Pazar Sokak,
751262162,False,tertiary,True,26.1,,"LINESTRING (39.2774286 41.0470574, 39.2771286 41.0471199)",14 Şubat Kurtuluş Caddesi,
230112839,False,residential,False,87.688,,"LINESTRING (39.2774286 41.0470574, 39.2768947 41.0469311, 39.2764202 41.0468515)",Manifaturacılar Caddesi,
"[131708489, 751262162, 131708491]",False,tertiary,False,67.514,,"LINESTRING (39.2774286 41.0470574, 39.2774643 41.0470502, 39.2775286 41.0470497, 39.2780542 41.0470378, 39.2780863 41.047037, 39.2782321 41.0470335)",14 Şubat Kurtuluş Caddesi,yes
1188797147,True,tertiary,False,55.480000000000004,,"LINESTRING (39.2791139 41.0432543, 39.2790697 41.0434163, 39.2790106 41.0435306, 39.2789403 41.0436086, 39.2788262 41.0436872)",,
131708489,False,tertiary,True,10.639,,"LINESTRING (39.2788753 41.0472062, 39.2787736 41.047149)",14 Şubat Kurtuluş Caddesi,
230105487,True,secondary,False,140.427,61-77,"LINESTRING (39.2788753 41.0472062, 39.2787964 41.0475959, 39.2786304 41.0484555)",,
442470892,True,tertiary,False,122.646,,"LINESTRING (39.2788753 41.0472062, 39.2794771 41.0475827, 39.2796872 41.0477126, 39.2799073 41.0478561, 39.2800136 41.0478947)",14 Şubat Kurtuluş Caddesi,
131708489,False,tertiary,True,23.845,,"LINESTRING (39.2786301 41.0470719, 39.2783491 41.0470391)",14 Şubat Kurtuluş Caddesi,
131708489,False,tertiary,False,14.813,,"LINESTRING (39.2786301 41.0470719, 39.278732 41.0471213, 39.2787736 41.047149)",14 Şubat Kurtuluş Caddesi,
458751041,False,residential,False,56.393,,"LINESTRING (39.2786301 41.0470719, 39.278645 41.0466518, 39.2786448 41.0465649)",Cami Sokak,
131708489,False,tertiary,False,23.845,,"LINESTRING (39.2783491 41.0470391, 39.2786301 41.0470719)",14 Şubat Kurtuluş Caddesi,
131708489,False,tertiary,True,9.831,,"LINESTRING (39.2783491 41.0470391, 39.2782321 41.0470335)",14 Şubat Kurtuluş Caddesi,
458746313,False,residential,True,154.336,,"LINESTRING (39.2783491 41.0470391, 39.2781934 41.0484221)",Kanuni Sokak,
442472614,False,residential,False,34.04,,"LINESTRING (39.2756075 41.0473097, 39.2755539 41.0474273, 39.2755244 41.0476077)",,
442472615,False,residential,False,23.64,,"LINESTRING (39.2756075 41.0473097, 39.2756316 41.047227, 39.2756392 41.0470992)",,
751262162,False,tertiary,False,44.414,,"LINESTRING (39.2756075 41.0473097, 39.2759064 41.0473036, 39.2759351 41.0473007, 39.2761359 41.0472867)",14 Şubat Kurtuluş Caddesi,
751262162,False,tertiary,True,185.258,,"LINESTRING (39.2756075 41.0473097, 39.275368 41.0473222, 39.2751135 41.0473293, 39.2749541 41.0473764, 39.2742159 41.0478075, 39.2739621 41.0479822, 39.2739156 41.0480353, 39.27382 41.0481517)",14 Şubat Kurtuluş Caddesi,
442470894,False,residential,False,23.68,,"LINESTRING (39.2765329 41.045325, 39.2762517 41.0453057)",,
442470894,False,residential,True,138.727,,"LINESTRING (39.2765329 41.045325, 39.2773296 41.045351, 39.2777621 41.0459088)",,
458888332,False,residential,False,66.87299999999999,,"LINESTRING (39.2765329 41.045325, 39.2764757 41.0456284, 39.2764088 41.045919)",Pazar Sokak,
458888332,False,residential,True,60.239,,"LINESTRING (39.2765329 41.045325, 39.2765772 41.0449484, 39.2763615 41.0449305)",Pazar Sokak,
230112836,False,residential,True,42.724,,"LINESTRING (39.2762517 41.0453057, 39.2763615 41.0449305)",,
442470894,False,residential,True,23.68,,"LINESTRING (39.2762517 41.0453057, 39.2765329 41.045325)",,
230112836,False,residential,False,166.156,,"LINESTRING (39.2762517 41.0453057, 39.2761087 41.0461331, 39.2760093 41.0467887)",,
442472613,False,residential,True,30.294,,"LINESTRING (39.2760367 41.048304, 39.2760404 41.0482188, 39.2760466 41.0481679, 39.2760632 41.0480324)",Belediye Sokak,
"[131708480, 131708481, 751262163]",True,secondary,False,181.38,,"LINESTRING (39.2760367 41.048304, 39.2767022 41.0483515, 39.2774304 41.0483771, 39.277953 41.048403, 39.2780049 41.0484065, 39.2781934 41.0484221)",,yes
751262163,True,secondary,False,43.604,,"LINESTRING (39.27552 41.0482601, 39.2760367 41.048304)",,
