osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,bridge,lanes
174671885,True,N104,ফেনী-নোয়াখালী মহাসড়ক,trunk,False,68.578,"LINESTRING (91.119908 22.9457801, 91.1192407 22.9457276)",,,
906962605,False,,Post Office Road,residential,False,199.125,"LINESTRING (91.119908 22.9457801, 91.1199187 22.9454881, 91.1198543 22.9448286, 91.1198624 22.9447792, 91.119908 22.9447471, 91.1199831 22.9447224, 91.1200636 22.9446804, 91.1200743 22.9446261, 91.1200342 22.9441076)",,,
174671885,True,N104,ফেনী-নোয়াখালী মহাসড়ক,trunk,False,118.326,"LINESTRING (91.1210601 22.9458624, 91.119908 22.9457801)",,,
174672072,False,,,tertiary,False,267.555,"LINESTRING (91.1210601 22.9458624, 91.1208813 22.9449783, 91.1206886 22.9443348, 91.1206765 22.9443163, 91.1205921 22.9442656, 91.1205733 22.9442459, 91.1205491 22.9440372, 91.1205076 22.9440174, 91.1204631 22.9440189, 91.1200342 22.9441076)",,,
174671885,True,N104,ফেনী-নোয়াখালী মহাসড়ক,trunk,False,116.036,"LINESTRING (91.1257212 22.9459867, 91.124588 22.9459904)",,,
1230248507,False,,,residential,False,159.758,"LINESTRING (91.1257212 22.9459867, 91.1257057 22.9457797, 91.1256708 22.9454562, 91.1256641 22.9453006, 91.125695 22.9452326, 91.1257553 22.9451487, 91.1258478 22.9451141, 91.1261308 22.9450894, 91.1262394 22.9451116, 91.1263293 22.9451956)",,,
174671885,True,N104,ফেনী-নোয়াখালী মহাসড়ক,trunk,False,90.975,"LINESTRING (91.1239103 22.9459908, 91.1234107 22.9460051, 91.1230221 22.946002)",,,
422000615,False,,,residential,False,108.911,"LINESTRING (91.1239103 22.9459908, 91.123894 22.9457565, 91.1238189 22.9455786, 91.1237465 22.9453761, 91.1237143 22.9451587, 91.1236974 22.9450385)",,,
897676074,False,,Golabaria Bazar RD,residential,True,110.82,"LINESTRING (91.1246612 22.9439947, 91.1235892 22.9441315)",20,,
422001003,False,,,tertiary,False,164.70999999999998,"LINESTRING (91.1246612 22.9439947, 91.1249092 22.9440116, 91.1253463 22.9440041, 91.1257253 22.9440089, 91.1257454 22.9440255, 91.1257746 22.9445005)",,,
422001003,False,,,tertiary,True,119.64800000000001,"LINESTRING (91.1246612 22.9439947, 91.124625 22.9439365, 91.1245981 22.9437908, 91.1245633 22.9435882, 91.1245365 22.9434153, 91.1244962 22.9433437, 91.1243916 22.9432844, 91.1242495 22.9431831, 91.1241515 22.9431008)",,,
422001003,False,,,tertiary,False,48.231,"LINESTRING (91.1257746 22.9445005, 91.1259205 22.9445026, 91.1260478 22.9444844, 91.1262439 22.9444768)",,,
422001003,False,,,tertiary,True,164.71,"LINESTRING (91.1257746 22.9445005, 91.1257454 22.9440255, 91.1257253 22.9440089, 91.1253463 22.9440041, 91.1249092 22.9440116, 91.1246612 22.9439947)",,,
922344861,False,,,residential,False,158.84799999999998,"LINESTRING (91.1257746 22.9445005, 91.1256536 22.9445048, 91.1255919 22.9445473, 91.1255765 22.9446863, 91.1248402 22.9447771, 91.1247631 22.9447942, 91.124529 22.9448169, 91.1245043 22.9449474)",,,
422001003,False,,,tertiary,False,61.401,"LINESTRING (91.1262439 22.9444768, 91.1262357 22.944408, 91.1262626 22.9442855, 91.1263128 22.9442274, 91.1263315 22.9441296, 91.1263385 22.9440661, 91.126384 22.9440489, 91.1264646 22.944036)",,,
422001003,False,,,tertiary,True,48.231,"LINESTRING (91.1262439 22.9444768, 91.1260478 22.9444844, 91.1259205 22.9445026, 91.1257746 22.9445005)",,,
"[422001082, 898307127]",False,,,tertiary,"[False, True]",167.80599999999998,"LINESTRING (91.1262439 22.9444768, 91.1263835 22.9450416, 91.1264235 22.9452983, 91.1264682 22.9456317, 91.1264839 22.945966)",,,
422001003,False,,,tertiary,True,61.400999999999996,"LINESTRING (91.1264646 22.944036, 91.126384 22.9440489, 91.1263385 22.9440661, 91.1263315 22.9441296, 91.1263128 22.9442274, 91.1262626 22.9442855, 91.1262357 22.944408, 91.1262439 22.9444768)",,,
174671885,True,N104,ফেনী-নোয়াখালী মহাসড়ক,trunk,False,78.132,"LINESTRING (91.1264839 22.945966, 91.1257212 22.9459867)",,,
"[422001082, 898307127]",False,,,tertiary,"[False, True]",167.806,"LINESTRING (91.1264839 22.945966, 91.1264682 22.9456317, 91.1264235 22.9452983, 91.1263835 22.9450416, 91.1262439 22.9444768)",,,
422002026,False,,,tertiary,False,10.097,"LINESTRING (91.1227971 22.943252, 91.1227037 22.9432811)",,,
422002026,False,,,tertiary,True,32.668,"LINESTRING (91.1227971 22.943252, 91.1227936 22.9430897, 91.1227896 22.9429583)",,,
"[422000648, 422003525, 422003414]",False,,,residential,"[False, True]",61.5,"LINESTRING (91.1227971 22.943252, 91.1231127 22.9432381, 91.1233035 22.9432199, 91.1233642 22.9432169, 91.1233962 22.943218)",,yes,
422002026,False,,,tertiary,True,10.097,"LINESTRING (91.1227037 22.9432811, 91.1227971 22.943252)",,,
897677122,False,,Golabaria Trunk Road,residential,True,22.073,"LINESTRING (91.1227037 22.9432811, 91.1224897 22.9433049)",40,,
422002026,False,,,tertiary,False,129.559,"LINESTRING (91.1227037 22.9432811, 91.1227178 22.9434531, 91.1227481 22.9437853, 91.122817 22.9442057, 91.122855 22.9444372)",,,
174671885,True,N104,ফেনী-নোয়াখালী মহাসড়ক,trunk,False,164.76600000000002,"LINESTRING (91.1229517 22.9459969, 91.1229027 22.9459972, 91.1214809 22.9459056, 91.1213469 22.9458919)",,,
422002026,False,,,tertiary,True,174.21699999999998,"LINESTRING (91.1229517 22.9459969, 91.122941 22.945741, 91.1229224 22.945574, 91.1228859 22.9454507, 91.1228637 22.9450851, 91.1228754 22.9447766, 91.1228621 22.9444802, 91.122855 22.9444372)",,,
958066296,False,,,residential,False,26.558,"LINESTRING (91.1233523 22.9429269, 91.1236096 22.9428969)",,,
1230248508,False,,,residential,False,32.68,"LINESTRING (91.1233523 22.9429269, 91.1233962 22.943218)",,,
"[958066296, 422003467, 422000663]",False,,,residential,True,57.751000000000005,"LINESTRING (91.1233523 22.9429269, 91.1233215 22.9429252, 91.1230791 22.9429415, 91.1227896 22.9429583)",,yes,
422001003,False,,,tertiary,False,29.778999999999996,"LINESTRING (91.1240802 22.9428494, 91.1240818 22.9429053, 91.1240899 22.9429855, 91.1241261 22.9430794, 91.1241515 22.9431008)",,,
422003466,False,,,unclassified,True,48.596000000000004,"LINESTRING (91.1240802 22.9428494, 91.123925 22.9428507, 91.123667 22.9428883, 91.1236096 22.9428969)",,,
422002026,False,,,tertiary,False,32.668,"LINESTRING (91.1227896 22.9429583, 91.1227936 22.9430897, 91.1227971 22.943252)",,,
"[958066296, 422003467, 422000663]",False,,,residential,False,57.751000000000005,"LINESTRING (91.1227896 22.9429583, 91.1230791 22.9429415, 91.1233215 22.9429252, 91.1233523 22.9429269)",,yes,
422001003,False,,,tertiary,False,119.648,"LINESTRING (91.1241515 22.9431008, 91.1242495 22.9431831, 91.1243916 22.9432844, 91.1244962 22.9433437, 91.1245365 22.9434153, 91.1245633 22.9435882, 91.1245981 22.9437908, 91.124625 22.9439365, 91.1246612 22.9439947)",,,
422001003,False,,,tertiary,True,29.779,"LINESTRING (91.1241515 22.9431008, 91.1241261 22.9430794, 91.1240899 22.9429855, 91.1240818 22.9429053, 91.1240802 22.9428494)",,,
422003525,False,,,residential,False,78.482,"LINESTRING (91.1241515 22.9431008, 91.1240401 22.9431098, 91.1238215 22.943151, 91.1233962 22.943218)",,,
958066296,False,,,residential,True,26.558,"LINESTRING (91.1236096 22.9428969, 91.1233523 22.9429269)",,,
422003466,False,,,unclassified,False,48.596000000000004,"LINESTRING (91.1236096 22.9428969, 91.123667 22.9428883, 91.123925 22.9428507, 91.1240802 22.9428494)",,,
174671885,True,N104,ফেনী-নোয়াখালী মহাসড়ক,trunk,False,7.231,"LINESTRING (91.1230221 22.946002, 91.1229517 22.9459969)",,,
496324850,False,Z1420,আব্দুল করিম মুন্সী সড়ক,secondary,False,253.459,"LINESTRING (91.1230221 22.946002, 91.1230449 22.9471931, 91.1230524 22.9472291, 91.123064 22.9472676, 91.1231407 22.9473754, 91.1231598 22.9474127, 91.1231804 22.9474615, 91.1232769 22.9481583, 91.1232812 22.9482448)",,,
496324850,False,Z1420,আব্দুল করিম মুন্সী সড়ক,secondary,False,125.09800000000001,"LINESTRING (91.1233396 22.9496917, 91.1234408 22.9501454, 91.1235154 22.950563, 91.1235264 22.9506003, 91.1235452 22.9506414, 91.1236365 22.9507721)",,,
496324850,False,Z1420,আব্দুল করিম মুন্সী সড়ক,secondary,True,161.005,"LINESTRING (91.1233396 22.9496917, 91.123329 22.949354, 91.1233158 22.9489368, 91.1232812 22.9482448)",,,
174671885,True,N104,ফেনী-নোয়াখালী মহাসড়ক,trunk,False,13.302,"LINESTRING (91.1211892 22.9458757, 91.1210965 22.9458661, 91.1210601 22.9458624)",,,
958066297,False,,,residential,True,86.328,"LINESTRING (91.1200342 22.9441076, 91.119195 22.9441818)",,,
174672072,False,,,tertiary,True,267.555,"LINESTRING (91.1200342 22.9441076, 91.1204631 22.9440189, 91.1205076 22.9440174, 91.1205491 22.9440372, 91.1205733 22.9442459, 91.1205921 22.9442656, 91.1206765 22.9443163, 91.1206886 22.9443348, 91.1208813 22.9449783, 91.1210601 22.9458624)",,,
906962605,False,,Post Office Road,residential,True,199.12499999999997,"LINESTRING (91.1200342 22.9441076, 91.1200743 22.9446261, 91.1200636 22.9446804, 91.1199831 22.9447224, 91.119908 22.9447471, 91.1198624 22.9447792, 91.1198543 22.9448286, 91.1199187 22.9454881, 91.119908 22.9457801)",,,
729175883,False,,,residential,True,134.671,"LINESTRING (91.1245963 22.9482292, 91.1232812 22.9482448)",,,
729175883,False,,,residential,False,134.671,"LINESTRING (91.1232812 22.9482448, 91.1245963 22.9482292)",,,
496324850,False,Z1420,আব্দুল করিম মুন্সী সড়ক,secondary,False,161.005,"LINESTRING (91.1232812 22.9482448, 91.1233158 22.9489368, 91.123329 22.949354, 91.1233396 22.9496917)",,,
496324850,False,Z1420,আব্দুল করিম মুন্সী সড়ক,secondary,True,253.459,"LINESTRING (91.1232812 22.9482448, 91.1232769 22.9481583, 91.1231804 22.9474615, 91.1231598 22.9474127, 91.1231407 22.9473754, 91.123064 22.9472676, 91.1230524 22.9472291, 91.1230449 22.9471931, 91.1230221 22.946002)",,,
729175885,False,,,residential,True,163.64999999999998,"LINESTRING (91.1220565 22.950806, 91.1221182 22.9507912, 91.1222497 22.9507517, 91.1222845 22.9507394, 91.1223382 22.9507394, 91.1224106 22.9507542, 91.1226091 22.9507912, 91.1229095 22.9508036, 91.1236365 22.9507721)",,,
496324850,False,Z1420,আব্দুল করিম মুন্সী সড়ক,secondary,True,125.09800000000001,"LINESTRING (91.1236365 22.9507721, 91.1235452 22.9506414, 91.1235264 22.9506003, 91.1235154 22.950563, 91.1234408 22.9501454, 91.1233396 22.9496917)",,,
729175885,False,,,residential,False,163.65,"LINESTRING (91.1236365 22.9507721, 91.1229095 22.9508036, 91.1226091 22.9507912, 91.1224106 22.9507542, 91.1223382 22.9507394, 91.1222845 22.9507394, 91.1222497 22.9507517, 91.1221182 22.9507912, 91.1220565 22.950806)",,,
897676450,False,,Golabaria Trunk Road,residential,False,124.318,"LINESTRING (91.1214894 22.944609, 91.1226923 22.9444577)",40,,1
897676450,False,,Golabaria Trunk Road,residential,True,23.223,"LINESTRING (91.1214894 22.944609, 91.1212647 22.9446373)",40,,1
897677122,False,,Golabaria Trunk Road,residential,False,132.089,"LINESTRING (91.1214894 22.944609, 91.1214363 22.9434221)",40,,
897677122,False,,Golabaria Trunk Road,residential,False,108.651,"LINESTRING (91.1214363 22.9434221, 91.1224897 22.9433049)",40,,
897677122,False,,Golabaria Trunk Road,residential,True,132.089,"LINESTRING (91.1214363 22.9434221, 91.1214894 22.944609)",40,,
899984589,False,,,residential,True,24.459,"LINESTRING (91.1214363 22.9434221, 91.1211975 22.9434269)",,,
174671885,True,N104,ফেনী-নোয়াখালী মহাসড়ক,trunk,False,11.89,"LINESTRING (91.1213469 22.9458919, 91.1212315 22.94588)",,,
897676450,False,,Golabaria Trunk Road,residential,False,139.809,"LINESTRING (91.1213469 22.9458919, 91.1213076 22.9450325, 91.1212647 22.9446373)",40,,1
897676450,False,,Golabaria Trunk Road,residential,False,23.223,"LINESTRING (91.1212647 22.9446373, 91.1214894 22.944609)",40,,1
908723299,False,,,residential,False,24.863,"LINESTRING (91.1212647 22.9446373, 91.1210236 22.9446638)",,,
897676450,False,,Golabaria Trunk Road,residential,True,139.809,"LINESTRING (91.1212647 22.9446373, 91.1213076 22.9450325, 91.1213469 22.9458919)",40,,1
897676450,False,,Golabaria Trunk Road,residential,True,16.815,"LINESTRING (91.122855 22.9444372, 91.1226923 22.9444577)",40,,1
422002026,False,,,tertiary,False,174.21699999999998,"LINESTRING (91.122855 22.9444372, 91.1228621 22.9444802, 91.1228754 22.9447766, 91.1228637 22.9450851, 91.1228859 22.9454507, 91.1229224 22.945574, 91.122941 22.945741, 91.1229517 22.9459969)",,,
