osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access
23747531,Rajason-Birulia Road,tertiary,50,False,False,522.669,"LINESTRING (90.2576355 23.8479102, 90.2578871 23.8479428, 90.2586313 23.8480516, 90.2588404 23.8480651, 90.2592868 23.8480641, 90.2595324 23.848057, 90.2608613 23.8480365, 90.2627617 23.848065)",,,
956288927,ঢাকা - আরিচা মহাসড়ক,trunk,80,True,False,109.348,"LINESTRING (90.2576355 23.8479102, 90.2573438 23.8471371, 90.2572912 23.8469787)",3,N5,yes
956288927,ঢাকা - আরিচা মহাসড়ক,trunk,80,True,False,16.881,"LINESTRING (90.2583765 23.8500457, 90.2583295 23.8499001)",3,N5,yes
155258445,Chapain Road,unclassified,40,False,False,94.807,"LINESTRING (90.2583765 23.8500457, 90.258881 23.8500607, 90.2592985 23.8501446)",1,,
155258445,Chapain Road,unclassified,40,False,True,55.58,"LINESTRING (90.2619925 23.8505617, 90.261462 23.8504416)",1,,
155258445,Chapain Road,unclassified,40,False,False,57.783,"LINESTRING (90.2619925 23.8505617, 90.2622235 23.850632, 90.2625316 23.8507258)",1,,
"[155258457, 562607636, 562607637]",,residential,,False,True,214.577,"LINESTRING (90.2619925 23.8505617, 90.2616104 23.8514117, 90.2615158 23.8518896, 90.2618493 23.8519596, 90.2618132 23.8521691)",,,
155258445,Chapain Road,unclassified,40,False,False,116.303,"LINESTRING (90.2625316 23.8507258, 90.2628843 23.8507633, 90.2632038 23.8509174, 90.2635018 23.8509843, 90.2636076 23.851037)",1,,
155258445,Chapain Road,unclassified,40,False,True,57.783,"LINESTRING (90.2625316 23.8507258, 90.2622235 23.850632, 90.2619925 23.8505617)",1,,
567365229,,residential,,False,True,131.67000000000002,"LINESTRING (90.2625316 23.8507258, 90.2626166 23.8503292, 90.2626605 23.8500077, 90.2627648 23.8495618)",,,
155258452,,residential,,False,False,52.596,"LINESTRING (90.2636076 23.851037, 90.2634876 23.8514971)",,,
155258445,Chapain Road,unclassified,40,False,True,116.303,"LINESTRING (90.2636076 23.851037, 90.2635018 23.8509843, 90.2632038 23.8509174, 90.2628843 23.8507633, 90.2625316 23.8507258)",1,,
155258452,,residential,,False,True,52.596,"LINESTRING (90.2634876 23.8514971, 90.2636076 23.851037)",,,
155258452,,residential,,False,False,36.93,"LINESTRING (90.2634876 23.8514971, 90.2634547 23.8516698, 90.2634294 23.8518249)",,,
956288927,ঢাকা - আরিচা মহাসড়ক,trunk,80,True,False,105.804,"LINESTRING (90.2579423 23.8488194, 90.2576355 23.8479102)",3,N5,yes
223029685,Kamrul Islam Road,unclassified,,False,False,189.182,"LINESTRING (90.2579423 23.8488194, 90.2581978 23.8487476, 90.259033 23.8487557, 90.2591118 23.8487525, 90.2591133 23.8492361, 90.2592604 23.8492631)",,,
440702231,,residential,5,False,False,158.797,"LINESTRING (90.2569394 23.8458939, 90.2570754 23.8458574, 90.2573641 23.8458323, 90.2578335 23.8458516, 90.2582756 23.8458377, 90.258493 23.8458395)",,,
956288927,ঢাকা - আরিচা মহাসড়ক,trunk,80,True,False,39.457,"LINESTRING (90.2569394 23.8458939, 90.2568973 23.845824, 90.2568005 23.8455636)",3,N5,yes
956288927,ঢাকা - আরিচা মহাসড়ক,trunk,80,True,False,125.819,"LINESTRING (90.2572912 23.8469787, 90.2569394 23.8458939)",3,N5,yes
440710208,Mazidpur Road,residential,10,False,False,427.1530000000001,"LINESTRING (90.2572912 23.8469787, 90.259105 23.8470765, 90.2591859 23.8467152, 90.2591993 23.8462893, 90.2591975 23.8460445, 90.2594305 23.8460306, 90.2599666 23.8460109, 90.2600631 23.8459802, 90.259878 23.8456828)",,,
567365216,,residential,,False,True,37.915,"LINESTRING (90.2620641 23.843552, 90.2620013 23.8432159)",,,
587633437,,residential,,False,False,46.365,"LINESTRING (90.2620641 23.843552, 90.2625061 23.8436541)",,,
587633437,,residential,,False,True,30.671,"LINESTRING (90.2620641 23.843552, 90.2617645 23.8435205)",,,
587633436,,residential,,False,False,64.351,"LINESTRING (90.2633804 23.8445787, 90.2634814 23.8440074)",,,
567365229,,residential,,False,False,98.435,"LINESTRING (90.2633804 23.8445787, 90.2633728 23.8446171, 90.2633594 23.8447238, 90.2633181 23.8448936, 90.2632756 23.8451159, 90.2632445 23.8452985, 90.2632162 23.8454507)",,,
587633437,,residential,,False,True,80.137,"LINESTRING (90.2633804 23.8445787, 90.2633691 23.8445058, 90.2635056 23.8438709)",,,
587633440,,residential,,False,True,65.363,"LINESTRING (90.2633804 23.8445787, 90.2633098 23.844579, 90.2632682 23.8445741, 90.2629705 23.8445349, 90.2627438 23.844503)",,,
567365229,,residential,,False,False,127.987,"LINESTRING (90.2628835 23.8469548, 90.2629736 23.8472705, 90.2629559 23.8475412, 90.2628938 23.8477425, 90.2627617 23.848065)",,,
567365229,,residential,,False,True,172.09,"LINESTRING (90.2628835 23.8469548, 90.2628789 23.8466322, 90.2629517 23.8463479, 90.2630471 23.8460674, 90.2631579 23.8457992, 90.263205 23.8455107, 90.2632162 23.8454507)",,,
587633441,,residential,,False,True,414.234,"LINESTRING (90.2628835 23.8469548, 90.2625132 23.8469894, 90.2624367 23.8469808, 90.262422 23.8469636, 90.2624059 23.8469243, 90.2623844 23.8468642, 90.2623764 23.8466925, 90.2623174 23.8460203, 90.2623227 23.8457112, 90.2622932 23.8456499, 90.2622208 23.8456278, 90.2619177 23.8455886, 90.2615824 23.8455321, 90.2613008 23.8454708, 90.260818 23.8454708, 90.2604049 23.8454585, 90.2601668 23.8454359)",,,
23747531,Rajason-Birulia Road,tertiary,50,False,True,522.669,"LINESTRING (90.2627617 23.848065, 90.2608613 23.8480365, 90.2595324 23.848057, 90.2592868 23.8480641, 90.2588404 23.8480651, 90.2586313 23.8480516, 90.2578871 23.8479428, 90.2576355 23.8479102)",,,
567365229,,residential,,False,False,167.12,"LINESTRING (90.2627617 23.848065, 90.2627315 23.8484129, 90.2627518 23.8487158, 90.2627856 23.848997, 90.2628059 23.8491948, 90.2627648 23.8495618)",,,
567365229,,residential,,False,True,127.987,"LINESTRING (90.2627617 23.848065, 90.2628938 23.8477425, 90.2629559 23.8475412, 90.2629736 23.8472705, 90.2628835 23.8469548)",,,
567365236,,residential,,False,False,105.47999999999999,"LINESTRING (90.2566206 23.8449407, 90.2570041 23.844961, 90.2574295 23.8449663, 90.2576569 23.8449589)",,,
956288927,ঢাকা - আরিচা মহাসড়ক,trunk,80,True,False,39.297,"LINESTRING (90.2566206 23.8449407, 90.256614 23.8448316, 90.2565947 23.8445881)",3,N5,yes
567365236,,residential,,False,False,76.363,"LINESTRING (90.2585786 23.844997, 90.2585422 23.8452124, 90.2585033 23.8454381, 90.2584889 23.8455633, 90.2584771 23.8456772)",,,
567365236,,residential,,False,True,98.78299999999999,"LINESTRING (90.2585786 23.844997, 90.258338 23.8449715, 90.258176 23.8448769, 90.2579527 23.8448769, 90.2577515 23.8449558, 90.2576569 23.8449589)",,,
587633435,,residential,,False,True,85.37100000000001,"LINESTRING (90.2585786 23.844997, 90.258802 23.8450332, 90.2588058 23.8449638, 90.2587717 23.8448215, 90.2587337 23.844714, 90.2584834 23.8446758)",,,
"[567365240, 440702231]",,residential,5,False,False,180.94,"LINESTRING (90.258493 23.8458395, 90.2589954 23.8458532, 90.2590307 23.846023, 90.2593808 23.8460082, 90.2593841 23.8458087, 90.2595009 23.8458104, 90.259878 23.8456828)",,,
