osmid,highway,oneway,reversed,length,ref,geometry
24225306,tertiary,False,False,89.781,,"LINESTRING (90.479484 24.1975412, 90.4797308 24.1983166)"
24225306,tertiary,False,True,100.489,,"LINESTRING (90.479484 24.1975412, 90.4791463 24.1966916)"
24225306,tertiary,False,True,89.781,,"LINESTRING (90.4797308 24.1983166, 90.479484 24.1975412)"
1042930120,primary,False,False,328.817,R313,"LINESTRING (90.4797308 24.1983166, 90.4827085 24.1971472)"
1055259593,primary,False,True,73.359,R313,"LINESTRING (90.4797308 24.1983166, 90.4794156 24.1984356, 90.4793712 24.1984538, 90.4790663 24.198577)"
1042930120,primary,False,True,328.817,R313,"LINESTRING (90.4827085 24.1971472, 90.4797308 24.1983166)"
1055259593,primary,False,False,216.647,R313,"LINESTRING (90.4736501 24.2007057, 90.4747805 24.2002207, 90.4753706 24.1999919, 90.4755734 24.1999177, 90.4755986 24.1999085)"
1055259593,primary,False,False,52.838,R313,"LINESTRING (90.47859 24.1987695, 90.4790663 24.198577)"
1055259593,primary,False,True,63.011,R313,"LINESTRING (90.47859 24.1987695, 90.4780212 24.1989974)"
828254400,residential,False,False,301.985,,"LINESTRING (90.47859 24.1987695, 90.4785557 24.1985986, 90.4785047 24.1983258, 90.4784605 24.1981289, 90.4784082 24.1978365, 90.4783559 24.1974304, 90.4783344 24.1972897, 90.4782459 24.1969411, 90.4785155 24.196875, 90.4787059 24.1968237, 90.4788113 24.1967981, 90.4788662 24.1967853, 90.4789132 24.1967731, 90.4790089 24.1967436, 90.4791463 24.1966916)"
833602831,residential,False,False,38.286,,"LINESTRING (90.4780212 24.1989974, 90.478112 24.1993316)"
1055259593,primary,False,False,63.011,R313,"LINESTRING (90.4780212 24.1989974, 90.47859 24.1987695)"
1055259593,primary,False,True,68.009,R313,"LINESTRING (90.4780212 24.1989974, 90.477393 24.1992113)"
833602830,residential,False,True,114.854,,"LINESTRING (90.4784283 24.2003234, 90.478112 24.1993316)"
833602830,residential,False,False,114.854,,"LINESTRING (90.478112 24.1993316, 90.4784283 24.2003234)"
833602831,residential,False,True,38.286,,"LINESTRING (90.478112 24.1993316, 90.4780212 24.1989974)"
1055259593,primary,False,False,68.009,R313,"LINESTRING (90.477393 24.1992113, 90.4780212 24.1989974)"
"[1005342104, 1005342105]",unclassified,False,True,473.173,,"LINESTRING (90.477393 24.1992113, 90.4773116 24.1989821, 90.4773328 24.1985626, 90.4773201 24.1980228, 90.4774393 24.197883, 90.4775968 24.1977393, 90.4776564 24.1975568, 90.4777355 24.1973889, 90.4775713 24.1973315, 90.4772009 24.1972267, 90.4768943 24.1970752, 90.4765707 24.1969004, 90.4762514 24.1967335, 90.4753865 24.1966891)"
1055259593,primary,False,True,197.901,R313,"LINESTRING (90.477393 24.1992113, 90.4770979 24.1993118, 90.4765467 24.1995307, 90.4762128 24.1996775, 90.4759057 24.1997962, 90.4755986 24.1999085)"
"[1005342104, 1005342105]",unclassified,False,False,473.17299999999994,,"LINESTRING (90.4753865 24.1966891, 90.4762514 24.1967335, 90.4765707 24.1969004, 90.4768943 24.1970752, 90.4772009 24.1972267, 90.4775713 24.1973315, 90.4777355 24.1973889, 90.4776564 24.1975568, 90.4775968 24.1977393, 90.4774393 24.197883, 90.4773201 24.1980228, 90.4773328 24.1985626, 90.4773116 24.1989821, 90.477393 24.1992113)"
1241635441,residential,False,False,161.50900000000001,,"LINESTRING (90.4753865 24.1966891, 90.4753318 24.1968882, 90.4752888 24.1972287, 90.4752996 24.1974773, 90.4753961 24.1975093, 90.4754519 24.1975485, 90.4754862 24.1976483, 90.4755013 24.1977618, 90.4754862 24.1979164, 90.4754605 24.1980378)"
24225306,tertiary,False,False,100.489,,"LINESTRING (90.4791463 24.1966916, 90.479484 24.1975412)"
828254400,residential,False,True,301.98499999999996,,"LINESTRING (90.4791463 24.1966916, 90.4790089 24.1967436, 90.4789132 24.1967731, 90.4788662 24.1967853, 90.4788113 24.1967981, 90.4787059 24.1968237, 90.4785155 24.196875, 90.4782459 24.1969411, 90.4783344 24.1972897, 90.4783559 24.1974304, 90.4784082 24.1978365, 90.4784605 24.1981289, 90.4785047 24.1983258, 90.4785557 24.1985986, 90.47859 24.1987695)"
1055259593,primary,False,False,197.901,R313,"LINESTRING (90.4755986 24.1999085, 90.4759057 24.1997962, 90.4762128 24.1996775, 90.4765467 24.1995307, 90.4770979 24.1993118, 90.477393 24.1992113)"
1055259593,primary,False,True,216.647,R313,"LINESTRING (90.4755986 24.1999085, 90.4755734 24.1999177, 90.4753706 24.1999919, 90.4747805 24.2002207, 90.4736501 24.2007057)"
