osmid,oneway,lanes,ref,highway,junction,reversed,length,geometry,name,bridge,maxspeed
112538561,False,,,residential,,True,70.906,"LINESTRING (9.3695261 36.0819659, 9.3691519 36.0814045)",,,
112538586,False,,,residential,,False,18.687,"LINESTRING (9.3695261 36.0819659, 9.3697087 36.0818855)",,,
112538586,False,,,residential,,True,42.303,"LINESTRING (9.3695261 36.0819659, 9.3690956 36.0821198)",,,
112537929,False,,,residential,,False,52.116,"LINESTRING (9.3746392 36.0873881, 9.3749451 36.0877863)",,,
112537929,False,,,residential,,True,89.143,"LINESTRING (9.3746392 36.0873881, 9.3741228 36.0867036)",,,
112538578,False,,,residential,,True,68.933,"LINESTRING (9.3746392 36.0873881, 9.3752716 36.0870372)",,,
112538295,False,,,residential,,False,52.216,"LINESTRING (9.3691519 36.0814045, 9.369632 36.08114)",,,
112538561,False,,,residential,,False,70.906,"LINESTRING (9.3691519 36.0814045, 9.3695261 36.0819659)",,,
112538127,True,,,residential,,False,12.245,"LINESTRING (9.3726904 36.0885744, 9.3728004 36.0886394)",,,
112538061,True,,RR73,secondary,,False,112.966,"LINESTRING (9.3726904 36.0885744, 9.3727615 36.0884097, 9.3728252 36.0882569, 9.372846 36.0882038, 9.3728681 36.088136, 9.3728936 36.0880374, 9.3729251 36.0879025, 9.3729539 36.0877497, 9.3729747 36.0876337, 9.3729826 36.0875895)",,,
112538879,True,,RR73,secondary,roundabout,False,11.478,"LINESTRING (9.3729826 36.0875895, 9.3729748 36.0875557, 9.3729796 36.0875215, 9.3729965 36.0874899)",,,
112538026,False,,,residential,,True,21.846,"LINESTRING (9.3768378 36.086991, 9.3766983 36.0868301)",,,
112538782,False,,,residential,,False,28.249,"LINESTRING (9.3768378 36.086991, 9.3770934 36.0868431)",,,
112538026,False,,,residential,,False,94.557,"LINESTRING (9.3768378 36.086991, 9.3769994 36.0871742, 9.3771811 36.0873936, 9.3774319 36.0876928)",,,
112538097,False,,,residential,,False,97.665,"LINESTRING (9.3704406 36.0868626, 9.3712185 36.087476)",,,
1057672019,False,,,unclassified,,False,62.284,"LINESTRING (9.3704406 36.0868626, 9.3699525 36.0872603)",نهج 18 جانفي 1952,,
1057672019,False,,,unclassified,,True,65.689,"LINESTRING (9.3704406 36.0868626, 9.3709568 36.0864443)",نهج 18 جانفي 1952,,
112538103,False,,,residential,,False,50.023,"LINESTRING (9.3727214 36.0836262, 9.3727405 36.0840758)",,,
112538636,False,,,residential,,False,84.128,"LINESTRING (9.3727214 36.0836262, 9.3736569 36.0835973)",,,
112538636,False,,,residential,,True,114.538,"LINESTRING (9.3727214 36.0836262, 9.3714479 36.0836687)",,,
112538104,False,,,residential,,False,78.562,"LINESTRING (9.369632 36.08114, 9.3700735 36.0817498)",,,
112538104,False,,,residential,,True,77.801,"LINESTRING (9.369632 36.08114, 9.3691787 36.0805439)",,,
112538295,False,,,residential,,False,49.997,"LINESTRING (9.369632 36.08114, 9.3701134 36.0809146)",,,
112538295,False,,,residential,,True,52.216,"LINESTRING (9.369632 36.08114, 9.3691519 36.0814045)",,,
112538026,False,,,residential,,False,10.492,"LINESTRING (9.3756683 36.0856623, 9.375734 36.0857403)",,,
112538026,False,,,residential,,True,32.739999999999995,"LINESTRING (9.3756683 36.0856623, 9.3756402 36.0856195, 9.3756147 36.085575, 9.3755825 36.0855127, 9.3755476 36.0854466, 9.3755201 36.0853935)",,,
112538550,False,,,residential,,False,78.78200000000001,"LINESTRING (9.3756683 36.0856623, 9.3755577 36.0857338, 9.3754021 36.0858368, 9.3752043 36.0859744, 9.3749971 36.086118)",,,
112538586,False,,,residential,,False,42.303,"LINESTRING (9.3690956 36.0821198, 9.3695261 36.0819659)",,,
112538749,False,,,residential,,False,52.05,"LINESTRING (9.3690956 36.0821198, 9.369321 36.082551)",,,
112538749,False,,,residential,,True,49.040000000000006,"LINESTRING (9.3690956 36.0821198, 9.3690044 36.0819551, 9.3689628 36.0818749, 9.3689185 36.081812, 9.3688783 36.0817806, 9.3688273 36.0817426)",,,
112537920,False,,,residential,,False,118.621,"LINESTRING (9.3776679 36.0879875, 9.3767921 36.0887857)",,,
112537920,False,,,residential,,True,100.383,"LINESTRING (9.3776679 36.0879875, 9.3783666 36.0872831)",,,
112538026,False,,,residential,,False,30.74,"LINESTRING (9.3776679 36.0879875, 9.3778677 36.0882119)",,,
112538026,False,,,residential,,True,39.034,"LINESTRING (9.3776679 36.0879875, 9.3775901 36.0878889, 9.3774855 36.0877605, 9.3774319 36.0876928)",,,
112538026,False,,,residential,,False,21.846,"LINESTRING (9.3766983 36.0868301, 9.3768378 36.086991)",,,
112538114,False,,,residential,,False,117.504,"LINESTRING (9.3766983 36.0868301, 9.3756266 36.0874356)",,,
112538026,False,,,residential,,True,53.391000000000005,"LINESTRING (9.3766983 36.0868301, 9.3765427 36.0866653, 9.3763476 36.0864426)",,,
112538097,False,,,residential,,False,61.99,"LINESTRING (9.3715887 36.0877686, 9.3720802 36.0881598)",,,
112538097,False,,,residential,,True,46.531,"LINESTRING (9.3715887 36.0877686, 9.3712185 36.087476)",,,
698153626,False,,,residential,,False,64.785,"LINESTRING (9.3715887 36.0877686, 9.3710898 36.0881892)",,,
698153626,False,,,residential,,True,67.643,"LINESTRING (9.3715887 36.0877686, 9.372097 36.0873199)",,,
302432685,True,2,RN4,primary,roundabout,False,6.773,"LINESTRING (9.3695935 36.0846767, 9.3696164 36.0846684, 9.3696412 36.0846651, 9.3696662 36.0846672)",,,
112537920,False,,,residential,,True,16.447,"LINESTRING (9.3764806 36.089112, 9.3765929 36.0889952)",,,
112538123,False,,,residential,,True,74.968,"LINESTRING (9.3770934 36.0868431, 9.3766081 36.0862947)",,,
112538782,False,,,residential,,False,10.647,"LINESTRING (9.3770934 36.0868431, 9.3771896 36.0867872)",,,
112538782,False,,,residential,,True,28.249,"LINESTRING (9.3770934 36.0868431, 9.3768378 36.086991)",,,
694470560,False,,,residential,,False,96.22,"LINESTRING (9.3709568 36.0864443, 9.3717331 36.0870403)",شارع الجمهورية,,50
694470560,False,,,residential,,True,97.839,"LINESTRING (9.3709568 36.0864443, 9.3701883 36.085821)",شارع الجمهورية,,50
1057672019,False,,,unclassified,,False,65.689,"LINESTRING (9.3709568 36.0864443, 9.3704406 36.0868626)",نهج 18 جانفي 1952,,
1057672019,False,,,unclassified,,True,47.487,"LINESTRING (9.3709568 36.0864443, 9.3713272 36.0861397)",نهج 18 جانفي 1952,,
112538095,False,,,residential,,True,41.207,"LINESTRING (9.3777988 36.0874705, 9.3774319 36.0876928)",,,
112538503,False,,,residential,,True,41.565,"LINESTRING (9.3777988 36.0874705, 9.3775257 36.0871688)",,,
112538095,False,,,residential,,False,45.932,"LINESTRING (9.3777988 36.0874705, 9.3780199 36.0873281, 9.3781145 36.0872603, 9.3781556 36.0872339, 9.3781713 36.0872243, 9.3781948 36.0872095)",,,
112538636,False,,,residential,,True,26.453,"LINESTRING (9.3739512 36.0835922, 9.3736569 36.0835973)",,,
112538710,False,,,residential,,False,49.173,"LINESTRING (9.3739512 36.0835922, 9.3739564 36.0840344)",,,
112538710,False,,,residential,,True,103.99099999999999,"LINESTRING (9.3739512 36.0835922, 9.3739946 36.083286, 9.3740496 36.0829793, 9.374123 36.0826678)",,,
112538050,False,,,residential,,False,60.806,"LINESTRING (9.3707609 36.0884711, 9.3712547 36.088845)",نهج الحبيب ثامر,,
112538050,False,,,residential,,True,45.865,"LINESTRING (9.3707609 36.0884711, 9.3703983 36.0881808)",نهج الحبيب ثامر,,
698153626,False,,,residential,,False,70.811,"LINESTRING (9.3707609 36.0884711, 9.3702033 36.0889211)",,,
698153626,False,,,residential,,True,43.082,"LINESTRING (9.3707609 36.0884711, 9.3710898 36.0881892)",,,
112538022,False,,,residential,,False,65.821,"LINESTRING (9.3691744 36.0866768, 9.3696753 36.0862449)",شارع الاستقلال,,50
112538022,False,,,residential,,True,43.359,"LINESTRING (9.3691744 36.0866768, 9.3688368 36.0869554)",شارع الاستقلال,,50
112538309,False,,,residential,,False,95.386,"LINESTRING (9.3691744 36.0866768, 9.3699525 36.0872603)",نهج أحمد بن أبي الضياف,,50
112538309,False,,,residential,,True,42.43,"LINESTRING (9.3691744 36.0866768, 9.3688247 36.0864204)",نهج أحمد بن أبي الضياف,,50
112538026,False,,,residential,,False,31.94,"LINESTRING (9.3778677 36.0882119, 9.3780689 36.0884487)",,,
112538026,False,,,residential,,True,30.74,"LINESTRING (9.3778677 36.0882119, 9.3776679 36.0879875)",,,
112538529,False,,,residential,,True,108.166,"LINESTRING (9.3778677 36.0882119, 9.3786483 36.0874714)",,,
112538887,False,,,residential,,True,46.556,"LINESTRING (9.3716437 36.0826254, 9.3717202 36.0822113)",,,
698221339,False,,,residential,,False,19.402,"LINESTRING (9.3716437 36.0826254, 9.3718596 36.0826265)",,,
112538887,False,,,residential,,False,52.333,"LINESTRING (9.3716437 36.0826254, 9.3716265 36.0827447, 9.3715695 36.0830922)",,,
698221339,False,,,residential,,True,54.138000000000005,"LINESTRING (9.3716437 36.0826254, 9.371527 36.0826281, 9.3714251 36.0826325, 9.3712628 36.0826455, 9.3710453 36.0826751)",,,
112538107,False,,,unclassified,,True,3.592,"LINESTRING (9.372443 36.087023, 9.3724161 36.0869991)",شارع الحبيب بورقيبة,,
698153626,False,,,residential,,False,45.35,"LINESTRING (9.372443 36.087023, 9.372097 36.0873199)",,,
112538107,False,,,unclassified,,False,71.561,"LINESTRING (9.372443 36.087023, 9.3729204 36.0873958, 9.3730141 36.0874715)",شارع الحبيب بورقيبة,,
112538289,True,2,RN4,primary,roundabout,False,15.427,"LINESTRING (9.3744591 36.084621, 9.3744639 36.0846302, 9.374469 36.0846453, 9.3744705 36.0846614, 9.374468 36.0846775, 9.3744617 36.0846927, 9.3744517 36.0847068, 9.3744385 36.0847189, 9.3744226 36.0847286, 9.3744046 36.0847358)",,,
112538782,False,,,residential,,True,17.654,"LINESTRING (9.3773491 36.0866945, 9.3771896 36.0867872)",,,
1057672016,False,,,residential,,False,99.031,"LINESTRING (9.3690661 36.0880374, 9.3698699 36.0886467)",نهج بنزرت,,
1057672018,False,,,unclassified,,False,26.078,"LINESTRING (9.3690661 36.0880374, 9.3688636 36.0882054)",نهج 18 جانفي 1952,,
1057672019,False,,,unclassified,,True,72.437,"LINESTRING (9.3690661 36.0880374, 9.3696266 36.0875692)",نهج 18 جانفي 1952,,
112538529,False,,,residential,,False,108.166,"LINESTRING (9.3786483 36.0874714, 9.3778677 36.0882119)",,,
112538095,False,,,residential,,False,34.165,"LINESTRING (9.3786483 36.0874714, 9.3787458 36.0875372, 9.3788474 36.0876093, 9.3789346 36.0876735)",,,
112538095,False,,,residential,,True,32.88,"LINESTRING (9.3786483 36.0874714, 9.3785745 36.0874183, 9.3784934 36.0873606, 9.378426 36.087317, 9.3783666 36.0872831)",,,
112538097,False,,,residential,,False,46.531,"LINESTRING (9.3712185 36.087476, 9.3715887 36.0877686)",,,
112538097,False,,,residential,,True,97.665,"LINESTRING (9.3712185 36.087476, 9.3704406 36.0868626)",,,
112538868,False,,,residential,,False,64.164,"LINESTRING (9.3712185 36.087476, 9.3707404 36.0879046)",,,
112538868,False,,,residential,,True,66.974,"LINESTRING (9.3712185 36.087476, 9.3717331 36.0870403)",,,
112538285,False,,,residential,,True,57.281,"LINESTRING (9.3792103 36.0888712, 9.3787287 36.0885337)",,,
112538700,False,,,residential,,True,97.30200000000002,"LINESTRING (9.3792103 36.0888712, 9.3794692 36.0886052, 9.3794804 36.0885771, 9.3794824 36.0885554, 9.3794777 36.0885267, 9.379465 36.0885077, 9.3794402 36.0884839, 9.3793718 36.0884416, 9.3792839 36.0883988, 9.3792021 36.0883679, 9.3791069 36.0883371, 9.3789926 36.0883136)",,,
112538578,False,,,residential,,False,30.398,"LINESTRING (9.3768865 36.0861394, 9.3766081 36.0862947)",,,
112538843,False,,,residential,,True,45.056,"LINESTRING (9.3720856 36.0857799, 9.3724373 36.0854911)",,,
709829784,False,,,residential,,False,77.168,"LINESTRING (9.3720856 36.0857799, 9.3726941 36.0862696)",,,
709829784,False,,,residential,,True,13.02,"LINESTRING (9.3720856 36.0857799, 9.3719782 36.0857013)",,,
112538405,False,,,residential,,False,8.104,"LINESTRING (9.3740074 36.0854141, 9.3740804 36.0854569)",,,
112538405,False,,,residential,,True,18.818,"LINESTRING (9.3740074 36.0854141, 9.373849 36.0853034)",,,
1097957488,True,,RR73,secondary,,False,81.643,"LINESTRING (9.3740074 36.0854141, 9.3740845 36.085225, 9.3741904 36.0849838, 9.3743028 36.0847198)",,,50
112538787,False,,,residential,,True,80.07,"LINESTRING (9.3723908 36.0815936, 9.3720581 36.0822616)",,,
112538860,False,,,residential,,True,56.319,"LINESTRING (9.3723908 36.0815936, 9.3718044 36.0817723)",,,
112538787,False,,,residential,,False,106.362,"LINESTRING (9.3723908 36.0815936, 9.3726009 36.0812534, 9.3726924 36.0811173, 9.3728573 36.0809091, 9.3729458 36.0807872, 9.372965 36.0807582)",,,
112538309,False,,,residential,,False,44.578,"LINESTRING (9.3707404 36.0879046, 9.3710898 36.0881892)",نهج أحمد بن أبي الضياف,,50
112538309,False,,,residential,,True,100.724,"LINESTRING (9.3707404 36.0879046, 9.3699525 36.0872603)",نهج أحمد بن أبي الضياف,,50
112538868,False,,,residential,,False,43.454,"LINESTRING (9.3707404 36.0879046, 9.3703983 36.0881808)",,,
112538868,False,,,residential,,True,64.164,"LINESTRING (9.3707404 36.0879046, 9.3712185 36.087476)",,,
112538114,False,,,residential,,False,72.601,"LINESTRING (9.3756266 36.0874356, 9.3749451 36.0877863)",,,
112538114,False,,,residential,,True,117.504,"LINESTRING (9.3756266 36.0874356, 9.3766983 36.0868301)",,,
112538758,False,,,residential,,False,59.338,"LINESTRING (9.3756266 36.0874356, 9.376007 36.0878718)",,,
112538758,False,,,residential,,True,54.59,"LINESTRING (9.3756266 36.0874356, 9.3752716 36.0870372)",,,
112538405,False,,,residential,,True,8.104,"LINESTRING (9.3740804 36.0854569, 9.3740074 36.0854141)",,,
112538329,True,,RR73,secondary,,False,115.187,"LINESTRING (9.3740804 36.0854569, 9.3738927 36.0859164, 9.3736607 36.0864356)",,,
112538887,False,,,residential,,False,46.556,"LINESTRING (9.3717202 36.0822113, 9.3716437 36.0826254)",,,
112538887,False,,,residential,,True,49.398,"LINESTRING (9.3717202 36.0822113, 9.3718044 36.0817723)",,,
709829785,False,,,residential,,False,30.876,"LINESTRING (9.3717202 36.0822113, 9.3720581 36.0822616)",,,
709829785,False,,,residential,,True,76.582,"LINESTRING (9.3717202 36.0822113, 9.3708873 36.0820656)",,,
112538101,False,,,residential,,False,50.66,"LINESTRING (9.3751623 36.0885452, 9.3747778 36.0888784)",,,
112538101,False,,,residential,,True,31.305,"LINESTRING (9.3751623 36.0885452, 9.375407 36.0883448)",,,
112537911,False,,,residential,,True,85.573,"LINESTRING (9.3706313 36.0815604, 9.3701134 36.0809146)",,,
112538586,False,,,residential,,False,50.868,"LINESTRING (9.3706313 36.0815604, 9.3711453 36.0813688)",,,
112538586,False,,,residential,,True,54.371,"LINESTRING (9.3706313 36.0815604, 9.3700735 36.0817498)",,,
112538636,False,,,residential,,False,114.538,"LINESTRING (9.3714479 36.0836687, 9.3727214 36.0836262)",,,
112538887,False,,,residential,,False,51.078,"LINESTRING (9.3714479 36.0836687, 9.3713598 36.0841225)",,,
112538887,False,,,residential,,True,57.513,"LINESTRING (9.3714479 36.0836687, 9.371553 36.0831585)",,,
289806074,True,2,RN4,primary,,False,26.879,"LINESTRING (9.3691251 36.0848023, 9.368826 36.0848045)",الطريق الوطنية الفحص - حيدرة,,
1057672433,False,,,residential,,True,18.186,"LINESTRING (9.3691251 36.0848023, 9.3690138 36.0849389)",,,
112537945,False,,,residential,,True,44.901,"LINESTRING (9.3717351 36.0855, 9.3720801 36.0852079)",,,
112538445,False,,,residential,,False,12.16,"LINESTRING (9.3717351 36.0855, 9.3718275 36.0855799)",,,
112538445,False,,,residential,,True,74.896,"LINESTRING (9.3717351 36.0855, 9.3711306 36.0850363)",,,
112538327,True,,,residential,,False,11.75,"LINESTRING (9.3727621 36.088724, 9.3726435 36.0886795)",,,
112538609,True,,RR73,secondary,,False,35.248,"LINESTRING (9.3727621 36.088724, 9.3726723 36.0889494, 9.3726421 36.0890258)",شارع البيئة,,
112538586,False,,,residential,,False,36.089,"LINESTRING (9.3697087 36.0818855, 9.3700735 36.0817498)",,,
112538586,False,,,residential,,True,18.687,"LINESTRING (9.3697087 36.0818855, 9.3695261 36.0819659)",,,
112538601,False,,,residential,,False,46.768,"LINESTRING (9.3697087 36.0818855, 9.3702201 36.0819635)",,,
