osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge
380514785,False,AA018,Pelmadulla - Embilipitiya Road,trunk,60,False,56.235,"LINESTRING (80.5738164 6.5801678, 80.5739493 6.5796796)",,
380514785,False,AA018,Pelmadulla - Embilipitiya Road,trunk,60,True,105.215,"LINESTRING (80.5738164 6.5801678, 80.5736662 6.5808505, 80.5736391 6.5810288, 80.573631 6.5810954)",,
548285639,False,,,unclassified,,True,231.351,"LINESTRING (80.5738164 6.5801678, 80.5734314 6.5799956, 80.5733094 6.5799797, 80.57319 6.5799863, 80.5726683 6.5802155, 80.5724899 6.5802594, 80.5722781 6.5802581, 80.5720232 6.5801995, 80.5718222 6.580181)",,
667645178,True,AA018,Pelmadulla - Embilipitiya Road,trunk,60,False,16.012,"LINESTRING (80.5731725 6.5832267, 80.5731412 6.5833673)",,
667645176,True,,,trunk,40,False,11.986,"LINESTRING (80.5731725 6.5832267, 80.5732311 6.5832816, 80.573259 6.5832833)",roundabout,
380514785,False,AA018,Pelmadulla - Embilipitiya Road,trunk,60,True,67.624,"LINESTRING (80.5741403 6.5791018, 80.5739493 6.5796796)",,
380514785,False,AA018,Pelmadulla - Embilipitiya Road,trunk,60,False,67.624,"LINESTRING (80.5739493 6.5796796, 80.5741403 6.5791018)",,
380514785,False,AA018,Pelmadulla - Embilipitiya Road,trunk,60,True,56.235,"LINESTRING (80.5739493 6.5796796, 80.5738164 6.5801678)",,
1246805521,False,,,residential,,False,188.992,"LINESTRING (80.5739493 6.5796796, 80.5735373 6.5794667, 80.5732799 6.5793228, 80.5730733 6.5792216, 80.5728748 6.5792056, 80.5726764 6.579187, 80.5723786 6.5790644)",,
667645176,True,,,trunk,40,False,8.892,"LINESTRING (80.5733143 6.583156, 80.5732404 6.5831243)",roundabout,
205302445,True,AA018,Pelmadulla - Embilipitiya Road,trunk,60,False,19.535,"LINESTRING (80.5733143 6.583156, 80.573319 6.5831123, 80.573333 6.5829813)",,
28309352,False,AA018,Pelmadulla - Embilipitiya Road,trunk,60,True,123.17500000000001,"LINESTRING (80.5731412 6.5833673, 80.5729198 6.58374, 80.5727528 6.584086, 80.5726487 6.5843583)",,
667645177,True,AA018,Pelmadulla - Embilipitiya Road,trunk,60,False,16.017,"LINESTRING (80.5731412 6.5833673, 80.5731805 6.5833393, 80.573259 6.5832833)",,
380514786,True,AA018,Pelmadulla - Embilipitiya Road,trunk,60,False,18.906,"LINESTRING (80.573333 6.5829813, 80.5732867 6.5830528, 80.5732404 6.5831243)",,
"[380514784, 380514785, 380514787]",False,AA018,Pelmadulla - Embilipitiya Road,trunk,60,False,212.66499999999996,"LINESTRING (80.573333 6.5829813, 80.573405 6.5827222, 80.573482 6.5823709, 80.5735311 6.5820113, 80.5736096 6.5812552, 80.573631 6.5810954)",,yes
667645176,True,,,trunk,40,False,6.915,"LINESTRING (80.573259 6.5832833, 80.5733048 6.5832409)",roundabout,
548292627,False,,,residential,,False,102.62899999999999,"LINESTRING (80.573259 6.5832833, 80.5733231 6.5833541, 80.5734784 6.5833573, 80.574156 6.5833369)",,
667645176,True,,,trunk,40,False,12.178,"LINESTRING (80.5732404 6.5831243, 80.5731911 6.5831488, 80.5731693 6.5831991)",roundabout,
380514785,False,AA018,Pelmadulla - Embilipitiya Road,trunk,60,False,105.215,"LINESTRING (80.573631 6.5810954, 80.5736391 6.5810288, 80.5736662 6.5808505, 80.5738164 6.5801678)",,
"[380514784, 380514785, 380514787]",False,AA018,Pelmadulla - Embilipitiya Road,trunk,60,True,212.66500000000002,"LINESTRING (80.573631 6.5810954, 80.5736096 6.5812552, 80.5735311 6.5820113, 80.573482 6.5823709, 80.573405 6.5827222, 80.573333 6.5829813)",,yes
28309352,False,AA018,Pelmadulla - Embilipitiya Road,trunk,60,False,123.17500000000001,"LINESTRING (80.5726487 6.5843583, 80.5727528 6.584086, 80.5729198 6.58374, 80.5731412 6.5833673)",,
548292626,False,,,unclassified,,False,437.0810000000001,"LINESTRING (80.5726487 6.5843583, 80.5727327 6.5844387, 80.5728976 6.584576, 80.5731525 6.5847239, 80.5732651 6.5849437, 80.5732986 6.5849876, 80.5733724 6.5850236, 80.5734502 6.5850076, 80.5735159 6.5849597, 80.573591 6.5848144, 80.5736473 6.5847585, 80.5739357 6.5846039, 80.5739638 6.584548, 80.5740014 6.5842589, 80.5740644 6.5841816, 80.5741918 6.5841909, 80.5743876 6.5844134, 80.5744694 6.5844188, 80.5745392 6.5843788, 80.5745834 6.5843082, 80.5745915 6.5842296, 80.574405 6.5839538, 80.5742937 6.5837007, 80.574156 6.5833369)",,
548285638,False,,,living_street,,False,354.26,"LINESTRING (80.5698094 6.5794533, 80.5702011 6.5793752, 80.5705501 6.5792613, 80.5707814 6.579183, 80.5708878 6.5792545, 80.5710612 6.579184, 80.571165 6.5791931, 80.5712333 6.5792283, 80.571224 6.5793207, 80.5712075 6.5794722, 80.5712206 6.5796779, 80.5712575 6.5796752, 80.5713459 6.5796043, 80.5714782 6.5795797, 80.571629 6.579564, 80.5717738 6.5796199, 80.571924 6.5797692, 80.5719455 6.5798185, 80.5719091 6.5799577, 80.5718222 6.580181)",,
548285639,False,,,unclassified,,False,360.454,"LINESTRING (80.5703858 6.5817649, 80.5702583 6.5818209, 80.5701242 6.5818182, 80.5700371 6.5816863, 80.5700451 6.581581, 80.5701148 6.5815371, 80.5706258 6.5813712, 80.57101 6.581166, 80.5712977 6.5810448, 80.5714707 6.5809369, 80.5717896 6.5806577, 80.5719746 6.5805673, 80.5720512 6.5804648, 80.5719913 6.5803504, 80.5718453 6.5802748, 80.5718222 6.580181)",,
548285638,False,,,living_street,,True,354.26,"LINESTRING (80.5718222 6.580181, 80.5719091 6.5799577, 80.5719455 6.5798185, 80.571924 6.5797692, 80.5717738 6.5796199, 80.571629 6.579564, 80.5714782 6.5795797, 80.5713459 6.5796043, 80.5712575 6.5796752, 80.5712206 6.5796779, 80.5712075 6.5794722, 80.571224 6.5793207, 80.5712333 6.5792283, 80.571165 6.5791931, 80.5710612 6.579184, 80.5708878 6.5792545, 80.5707814 6.579183, 80.5705501 6.5792613, 80.5702011 6.5793752, 80.5698094 6.5794533)",,
548285639,False,,,unclassified,,False,231.351,"LINESTRING (80.5718222 6.580181, 80.5720232 6.5801995, 80.5722781 6.5802581, 80.5724899 6.5802594, 80.5726683 6.5802155, 80.57319 6.5799863, 80.5733094 6.5799797, 80.5734314 6.5799956, 80.5738164 6.5801678)",,
548285639,False,,,unclassified,,True,360.454,"LINESTRING (80.5718222 6.580181, 80.5718453 6.5802748, 80.5719913 6.5803504, 80.5720512 6.5804648, 80.5719746 6.5805673, 80.5717896 6.5806577, 80.5714707 6.5809369, 80.5712977 6.5810448, 80.57101 6.581166, 80.5706258 6.5813712, 80.5701148 6.5815371, 80.5700451 6.581581, 80.5700371 6.5816863, 80.5701242 6.5818182, 80.5702583 6.5818209, 80.5703858 6.5817649)",,
380514829,False,,Kahawatta-Opanayake Road,secondary,50,False,143.653,"LINESTRING (80.5745876 6.5830286, 80.5733048 6.5832409)",,
548292627,False,,,residential,,True,71.18,"LINESTRING (80.5745876 6.5830286, 80.5746129 6.5831198, 80.5745941 6.5831918, 80.5745526 6.5832384, 80.57445 6.5832547, 80.5742822 6.5832822, 80.574156 6.5833369)",,
