osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction
712068524,True,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa Road,trunk,70,False,59.33,"LINESTRING (81.5587416 6.906571, 81.5590996 6.906673, 81.5592523 6.9067351)",
712068528,True,AA025,Siyambalanduwa - Damana - Ampara Road,trunk,70,False,67.075,"LINESTRING (81.559399 6.9073763, 81.559394 6.9067731)",
98110744,False,AA025,Siyambalanduwa - Damana - Ampara Road,trunk,70,False,339.68600000000004,"LINESTRING (81.559399 6.9073763, 81.5594051 6.9074548, 81.5593898 6.9080776, 81.5591856 6.910422)",
711101784,False,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa Road,trunk,,False,1.656,"LINESTRING (81.559719 6.9068166, 81.5597319 6.9068242)",
712068526,True,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa Road,trunk,70,False,39.018,"LINESTRING (81.559719 6.9068166, 81.5594131 6.9066408)",
98110744,False,AA025,Siyambalanduwa - Damana - Ampara Road,trunk,70,True,339.68600000000004,"LINESTRING (81.5591856 6.910422, 81.5593898 6.9080776, 81.5594051 6.9074548, 81.559399 6.9073763)",
462903158,False,,,residential,,True,661.8449999999999,"LINESTRING (81.5591856 6.910422, 81.5598274 6.9104547, 81.5599675 6.9104332, 81.5601384 6.910364, 81.5610059 6.9098686, 81.561182 6.9097407, 81.5615499 6.9093488, 81.5616817 6.9092833, 81.5618488 6.9093086, 81.5619851 6.9093726, 81.5624242 6.9096522, 81.5624841 6.9096373, 81.5631007 6.9084458, 81.5632326 6.9077326, 81.5632719 6.9076016)",
462903158,False,,,residential,,False,661.845,"LINESTRING (81.5632719 6.9076016, 81.5632326 6.9077326, 81.5631007 6.9084458, 81.5624841 6.9096373, 81.5624242 6.9096522, 81.5619851 6.9093726, 81.5618488 6.9093086, 81.5616817 6.9092833, 81.5615499 6.9093488, 81.561182 6.9097407, 81.5610059 6.9098686, 81.5601384 6.910364, 81.5599675 6.9104332, 81.5598274 6.9104547, 81.5591856 6.910422)",
711101784,False,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa Road,trunk,,True,383.95000000000005,"LINESTRING (81.5632719 6.9076016, 81.5622732 6.9073074, 81.5620137 6.9072568, 81.5607316 6.9071978, 81.5604848 6.9071643, 81.5602985 6.9071107, 81.5599 6.9069131)",
711101784,False,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa Road,trunk,,True,21.025,"LINESTRING (81.5599 6.9069131, 81.5597319 6.9068242)",
462903379,False,,,residential,,True,165.37800000000001,"LINESTRING (81.5599 6.9069131, 81.5599405 6.9060024, 81.5599094 6.9056534, 81.559852 6.9054354)",
711101784,False,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa Road,trunk,,False,383.95,"LINESTRING (81.5599 6.9069131, 81.5602985 6.9071107, 81.5604848 6.9071643, 81.5607316 6.9071978, 81.5620137 6.9072568, 81.5622732 6.9073074, 81.5632719 6.9076016)",
462903380,False,,,residential,,False,389.25199999999995,"LINESTRING (81.5580126 6.9041166, 81.5586987 6.9048512, 81.5587668 6.9050145, 81.5589369 6.9058054, 81.5590758 6.9060671, 81.5591977 6.90616, 81.559674 6.9063176, 81.5597534 6.9063683, 81.5597903 6.9064302, 81.5597818 6.9066469, 81.5597319 6.9068242)",
711101784,False,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa Road,trunk,,False,21.025,"LINESTRING (81.5597319 6.9068242, 81.5599 6.9069131)",
711101784,False,AA004,Colombo - Ratnapura - Wellawaya - Batticaloa Road,trunk,,True,1.656,"LINESTRING (81.5597319 6.9068242, 81.559719 6.9068166)",
