osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry
151199815,Imaduwa Road,secondary,50,False,False,69.742,,,"LINESTRING (80.3619721 5.9730524, 80.3621518 5.9736536)"
155003392,Colombo -Matara Road,trunk,60,False,False,345.93600000000004,4,AA002,"LINESTRING (80.3619721 5.9730524, 80.3612306 5.9732777, 80.3610313 5.9733458, 80.3602416 5.9735976, 80.3589958 5.9740091)"
155003392,Colombo -Matara Road,trunk,60,False,True,179.50799999999998,4,AA002,"LINESTRING (80.3619721 5.9730524, 80.3625401 5.9728671, 80.3634994 5.9725069)"
151199815,Imaduwa Road,secondary,50,False,False,66.738,,,"LINESTRING (80.3622477 5.9740134, 80.3623667 5.9746018)"
151199815,Imaduwa Road,secondary,50,False,True,41.393,,,"LINESTRING (80.3622477 5.9740134, 80.3622128 5.9738754, 80.3622017 5.9738387, 80.3621518 5.9736536)"
301201067,,residential,30,False,True,79.673,,,"LINESTRING (80.3622477 5.9740134, 80.3625441 5.9739647, 80.3629464 5.9738447)"
151199815,Imaduwa Road,secondary,50,False,True,328.264,,,"LINESTRING (80.3642406 5.9779328, 80.364136 5.9778541, 80.3639033 5.9777241, 80.3636069 5.9775987, 80.3634258 5.9775027, 80.3633199 5.977426, 80.3632582 5.9773573, 80.3632133 5.9772719, 80.3631858 5.9771626, 80.3631301 5.9769271, 80.3630738 5.9767664, 80.3629316 5.9764136, 80.3627828 5.9760748, 80.3625923 5.9756794)"
708013281,,residential,30,False,True,129.61,,,"LINESTRING (80.3642406 5.9779328, 80.3643304 5.9777888, 80.3644479 5.977189, 80.3645603 5.9768205)"
278369157,,residential,30,False,False,72.206,,,"LINESTRING (80.3634994 5.9725069, 80.3637353 5.9731124)"
155003392,Colombo -Matara Road,trunk,60,False,False,179.50799999999998,4,AA002,"LINESTRING (80.3634994 5.9725069, 80.3625401 5.9728671, 80.3619721 5.9730524)"
151199815,Imaduwa Road,secondary,50,False,False,31.294,,,"LINESTRING (80.3623667 5.9746018, 80.3623885 5.9748824)"
151199815,Imaduwa Road,secondary,50,False,True,66.738,,,"LINESTRING (80.3623667 5.9746018, 80.3622477 5.9740134)"
"[341163464, 341163465, 708013275]",,residential,30,False,False,433.797,,,"LINESTRING (80.3623667 5.9746018, 80.3622527 5.9746121, 80.3620572 5.9745678, 80.3618809 5.9745844, 80.361524 5.9746797, 80.3614286 5.9747492, 80.3611906 5.9748992, 80.3610762 5.9749901, 80.3609023 5.9750728, 80.360868 5.9755358, 80.3608434 5.9758241, 80.3607764 5.9760455, 80.3605837 5.9764801, 80.3604894 5.9768592, 80.3604921 5.977318)"
151199815,Imaduwa Road,secondary,50,False,True,31.294,,,"LINESTRING (80.3623885 5.9748824, 80.3623667 5.9746018)"
151199815,Imaduwa Road,secondary,50,False,False,56.624,,,"LINESTRING (80.3623885 5.9748824, 80.3624099 5.9750391, 80.3624354 5.9752092, 80.3624683 5.9753853)"
