osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,width
34698620,Perakumba Mawatha,secondary,50,False,True,395.61400000000003,2,,"LINESTRING (79.8911278 6.9293124, 79.8910421 6.929418, 79.8908784 6.9297378, 79.8908523 6.92988, 79.8908947 6.9302777, 79.8908301 6.9306078, 79.8905795 6.9309553, 79.890555 6.9311136, 79.8905657 6.931199, 79.8906765 6.9315417, 79.8906927 6.931726, 79.8906699 6.931865, 79.8904994 6.932351, 79.8904519 6.932572, 79.89044 6.932654)",
34698624,Gajaba Road,secondary,50,False,False,44.343,2,,"LINESTRING (79.8911278 6.9293124, 79.8910711 6.9291914, 79.8909019 6.928986)",
572264205,Kappettipola Mawatha,tertiary,40,False,True,121.44900000000001,,,"LINESTRING (79.8911278 6.9293124, 79.8914678 6.9300287, 79.891655 6.9302647)",
572264205,Kappettipola Mawatha,tertiary,40,False,True,17.323,,,"LINESTRING (79.8923874 6.930752, 79.8925226 6.9306729)",
34698622,,tertiary,40,False,True,44.229,,,"LINESTRING (79.8923874 6.930752, 79.8924055 6.9308815, 79.8923596 6.9311446)",
572264205,Kappettipola Mawatha,tertiary,40,False,False,51.167,,,"LINESTRING (79.8923874 6.930752, 79.8923088 6.9307156, 79.8920972 6.9306997, 79.891962 6.9306065)",
34698624,Gajaba Road,secondary,50,False,False,19.708,2,,"LINESTRING (79.8909019 6.928986, 79.8907823 6.9288544)",
34698624,Gajaba Road,secondary,50,False,True,44.343,2,,"LINESTRING (79.8909019 6.928986, 79.8910711 6.9291914, 79.8911278 6.9293124)",
200573710,Siriniwasa Nahimi Road,residential,30,False,False,209.001,,,"LINESTRING (79.8909019 6.928986, 79.8907273 6.9291373, 79.8905771 6.9292225, 79.8904939 6.929321, 79.8904162 6.929558, 79.8904001 6.9300266, 79.890325 6.930181, 79.890262 6.9306364)",3.5
34698624,Gajaba Road,secondary,50,False,True,19.708,2,,"LINESTRING (79.8907823 6.9288544, 79.8909019 6.928986)",
34698618,Wijaya Road,tertiary,40,False,True,57.330000000000005,,,"LINESTRING (79.8907823 6.9288544, 79.8908537 6.9287238, 79.8910081 6.9286122, 79.8911683 6.9285336)",
48730442,Ranasinghe Road,residential,30,False,True,34.386,,,"LINESTRING (79.8937218 6.9325551, 79.8936521 6.9322537)",
52323631,Kolonnawa-Angoda Road,secondary,50,False,False,8.349,2,B231,"LINESTRING (79.8937218 6.9325551, 79.8936947 6.9326252)",
52323631,Kolonnawa-Angoda Road,secondary,50,False,True,85.875,2,B231,"LINESTRING (79.8937218 6.9325551, 79.8937975 6.9324011, 79.8938936 6.9322463, 79.8941588 6.9319202)",
48730442,Ranasinghe Road,residential,30,False,False,90.99000000000001,,,"LINESTRING (79.8934876 6.9286214, 79.8934944 6.9288141, 79.8934528 6.9291105, 79.8935229 6.9294292)",
679821248,,residential,,False,False,91.77100000000002,,,"LINESTRING (79.8934876 6.9286214, 79.8941801 6.9286726, 79.8942312 6.9286895, 79.8942503 6.9287698)",
48730442,Ranasinghe Road,residential,30,False,False,34.386,,,"LINESTRING (79.8936521 6.9322537, 79.8937218 6.9325551)",
48730442,Ranasinghe Road,residential,30,False,True,232.97500000000002,,,"LINESTRING (79.8936521 6.9322537, 79.8936026 6.9320039, 79.8936298 6.9315376, 79.8936797 6.9313685, 79.893936 6.9309718, 79.8941612 6.9305383, 79.8942018 6.9304413, 79.8942055 6.9303081)",
199148578,,residential,30,False,True,108.493,,,"LINESTRING (79.8936521 6.9322537, 79.8933784 6.9323568, 79.8929896 6.9325672, 79.8927877 6.932709)",
50739964,Vihara Mawatha,tertiary,40,False,False,120.853,2,,"LINESTRING (79.889676 6.93401, 79.8886312 6.9336851)",
50739964,Vihara Mawatha,tertiary,40,False,True,82.945,2,,"LINESTRING (79.889676 6.93401, 79.8904015 6.9342043)",
"[201356057, 201356058, 201356059]",,residential,30,False,"[False, True]",200.067,,,"LINESTRING (79.889676 6.93401, 79.8896893 6.9338928, 79.8897134 6.9331765, 79.8901266 6.9329542, 79.890388 6.932849, 79.8904179 6.9328332, 79.8904322 6.9328158, 79.89044 6.932654)",
50739964,Vihara Mawatha,tertiary,40,False,True,15.546,2,,"LINESTRING (79.8884918 6.9336652, 79.8886312 6.9336851)",
50739964,Vihara Mawatha,tertiary,40,False,False,276.65299999999996,2,,"LINESTRING (79.8884918 6.9336652, 79.8882276 6.9336425, 79.8880009 6.9336825, 79.8878387 6.933761, 79.8876201 6.9339367, 79.8873961 6.9341617, 79.8871319 6.9344959, 79.8869133 6.9349871, 79.8867618 6.9351988)",
50739970,Nagahamulla Road,tertiary,40,False,True,44.412,,,"LINESTRING (79.8884918 6.9336652, 79.8884513 6.9339141, 79.8884626 6.9340042, 79.8884989 6.9340477)",
50739964,Vihara Mawatha,tertiary,40,False,False,62.597,2,,"LINESTRING (79.8867618 6.9351988, 79.8866169 6.9352814, 79.8864681 6.9353346, 79.8862267 6.9353492)",
50739964,Vihara Mawatha,tertiary,40,False,True,276.653,2,,"LINESTRING (79.8867618 6.9351988, 79.8869133 6.9349871, 79.8871319 6.9344959, 79.8873961 6.9341617, 79.8876201 6.9339367, 79.8878387 6.933761, 79.8880009 6.9336825, 79.8882276 6.9336425, 79.8884918 6.9336652)",
"[590324565, 201237421]",C T B Road,tertiary,40,False,False,204.019,,,"LINESTRING (79.8867618 6.9351988, 79.8873361 6.9351736, 79.8874759 6.9352053, 79.8876125 6.9352429, 79.887848 6.93533, 79.8879657 6.9354257, 79.888216 6.9359504)",
50739964,Vihara Mawatha,tertiary,40,False,True,62.596999999999994,2,,"LINESTRING (79.8862267 6.9353492, 79.8864681 6.9353346, 79.8866169 6.9352814, 79.8867618 6.9351988)",
192882928,,residential,30,False,False,51.590999999999994,,,"LINESTRING (79.8862267 6.9353492, 79.8862797 6.9351466, 79.8863551 6.9349032)",
50739970,Nagahamulla Road,tertiary,40,False,True,30.411,,,"LINESTRING (79.8918102 6.9352526, 79.8920857 6.9352502)",
50739970,Nagahamulla Road,tertiary,40,False,False,162.69000000000003,,,"LINESTRING (79.8918102 6.9352526, 79.8914516 6.9352734, 79.8913295 6.9352619, 79.8908012 6.9351469, 79.8906803 6.9351514, 79.8904927 6.9351935, 79.8903549 6.9351895)",
199151200,,residential,30,False,False,156.11,,,"LINESTRING (79.8918102 6.9352526, 79.8918134 6.9353707, 79.8918912 6.9360588, 79.8918349 6.9361076, 79.8918137 6.9362305, 79.8917498 6.9363082, 79.8916581 6.9363423, 79.8914623 6.9363104)",
50739970,Nagahamulla Road,tertiary,40,False,False,26.044,,,"LINESTRING (79.8902775 6.9351809, 79.8900723 6.9350653)",
50739970,Nagahamulla Road,tertiary,40,False,True,8.597,,,"LINESTRING (79.8902775 6.9351809, 79.8903549 6.9351895)",
199146903,Gnanasiri Mawatha,residential,40,False,True,109.69,,,"LINESTRING (79.8902775 6.9351809, 79.8903787 6.934834, 79.8904567 6.9344625, 79.8904793 6.9342177)",
34698618,Wijaya Road,tertiary,40,False,False,17.218,,,"LINESTRING (79.8917663 6.9284059, 79.8916182 6.9284545)",
34698618,Wijaya Road,tertiary,40,False,True,17.74,,,"LINESTRING (79.8917663 6.9284059, 79.8919204 6.9283606)",
54225665,Wijayapura Road,residential,30,False,False,120.302,,,"LINESTRING (79.8917663 6.9284059, 79.8918339 6.9288474, 79.8919127 6.929273, 79.8919438 6.9293211, 79.8920061 6.9293804, 79.8920365 6.929432)",
54225665,Wijayapura Road,residential,30,False,True,39.227,,,"LINESTRING (79.891655 6.9302647, 79.8919102 6.9300192)",
572264205,Kappettipola Mawatha,tertiary,40,False,True,50.92,,,"LINESTRING (79.891655 6.9302647, 79.891962 6.9306065)",
572264205,Kappettipola Mawatha,tertiary,40,False,False,121.44900000000001,,,"LINESTRING (79.891655 6.9302647, 79.8914678 6.9300287, 79.8911278 6.9293124)",
54225665,Wijayapura Road,residential,30,False,False,72.92599999999999,,,"LINESTRING (79.8920365 6.929432, 79.8920283 6.9294835, 79.8920041 6.9295341, 79.8919009 6.9296353, 79.8918553 6.9297232, 79.89185 6.9298176, 79.8919102 6.9300192)",
511900658,,living_street,,False,False,86.18399999999998,,,"LINESTRING (79.8920365 6.929432, 79.8922066 6.9295514, 79.8922147 6.9295821, 79.8921342 6.9297338, 79.89198 6.9299641, 79.8919102 6.9300192)",
54225665,Wijayapura Road,residential,30,False,True,120.30199999999999,,,"LINESTRING (79.8920365 6.929432, 79.8920061 6.9293804, 79.8919438 6.9293211, 79.8919127 6.929273, 79.8918339 6.9288474, 79.8917663 6.9284059)",
54225665,Wijayapura Road,residential,30,False,False,39.227,,,"LINESTRING (79.8919102 6.9300192, 79.891655 6.9302647)",
54225665,Wijayapura Road,residential,30,False,True,72.926,,,"LINESTRING (79.8919102 6.9300192, 79.89185 6.9298176, 79.8918553 6.9297232, 79.8919009 6.9296353, 79.8920041 6.9295341, 79.8920283 6.9294835, 79.8920365 6.929432)",
511900658,,living_street,,False,True,86.18399999999998,,,"LINESTRING (79.8919102 6.9300192, 79.89198 6.9299641, 79.8921342 6.9297338, 79.8922147 6.9295821, 79.8922066 6.9295514, 79.8920365 6.929432)",
34698616,Kolonnawa Road,secondary,50,False,False,38.727,2,B96,"LINESTRING (79.8891174 6.9326036, 79.8887674 6.9326277)",
34698616,Kolonnawa Road,secondary,50,False,True,146.191,2,B96,"LINESTRING (79.8891174 6.9326036, 79.8901132 6.9326214, 79.89044 6.932654)",
199147799,Samaranayake Road,residential,30,False,False,177.119,,,"LINESTRING (79.8891174 6.9326036, 79.8891315 6.9325135, 79.8891556 6.9322206, 79.8892039 6.9320689, 79.8892361 6.9320449, 79.8896197 6.9320928, 79.8897998 6.9320904, 79.8899558 6.931672)",
192882925,,residential,30,False,False,22.895,,,"LINESTRING (79.8863551 6.9349032, 79.8864844 6.9350642)",
192882925,,residential,30,False,True,31.259,,,"LINESTRING (79.8863551 6.9349032, 79.8861518 6.9347075)",
192882928,,residential,30,False,True,51.590999999999994,,,"LINESTRING (79.8863551 6.9349032, 79.8862797 6.9351466, 79.8862267 6.9353492)",
192882925,,residential,30,False,True,22.895,,,"LINESTRING (79.8864844 6.9350642, 79.8863551 6.9349032)",
192882925,,residential,30,False,False,31.259,,,"LINESTRING (79.8861518 6.9347075, 79.8863551 6.9349032)",
50739970,Nagahamulla Road,tertiary,40,False,False,31.212,,,"LINESTRING (79.8926199 6.9352093, 79.8923385 6.9352368)",
50739970,Nagahamulla Road,tertiary,40,False,True,26.442,,,"LINESTRING (79.8926199 6.9352093, 79.8928579 6.9351823)",
192884225,,residential,30,False,False,126.279,,,"LINESTRING (79.8926199 6.9352093, 79.8925956 6.9340739)",
34698616,Kolonnawa Road,secondary,50,False,True,38.727,2,B96,"LINESTRING (79.8887674 6.9326277, 79.8891174 6.9326036)",
192884224,,tertiary,40,False,False,118.535,,,"LINESTRING (79.8887674 6.9326277, 79.8886312 6.9336851)",
34698616,Kolonnawa Road,secondary,50,False,False,165.737,2,B96,"LINESTRING (79.8887674 6.9326277, 79.8883368 6.9326219, 79.8878503 6.9326124, 79.8872672 6.932576)",
"[385959283, 199656212]",,residential,30,False,False,147.46900000000002,,,"LINESTRING (79.8887674 6.9326277, 79.8889217 6.9315031, 79.888892 6.9314698, 79.8887532 6.9314193)",
50739964,Vihara Mawatha,tertiary,40,False,False,82.945,2,,"LINESTRING (79.8904015 6.9342043, 79.889676 6.93401)",
50739964,Vihara Mawatha,tertiary,40,False,True,8.716,2,,"LINESTRING (79.8904015 6.9342043, 79.8904793 6.9342177)",
192884227,Gnanasiri Mawatha,residential,40,False,True,114.834,,,"LINESTRING (79.8904015 6.9342043, 79.8905441 6.9333292, 79.8905633 6.9331842)",
50739964,Vihara Mawatha,tertiary,40,False,False,10.857,2,,"LINESTRING (79.8919666 6.9341963, 79.8918687 6.9342057)",
50739964,Vihara Mawatha,tertiary,40,False,True,70.755,2,,"LINESTRING (79.8919666 6.9341963, 79.892271 6.9341338, 79.8925956 6.9340739)",
192884222,,residential,30,False,False,117.92399999999999,,,"LINESTRING (79.8919666 6.9341963, 79.8919954 6.9344586, 79.8920857 6.9352502)",
34698616,Kolonnawa Road,secondary,50,False,False,22.064,2,B96,"LINESTRING (79.8906398 6.9326598, 79.89044 6.932654)",
192884227,Gnanasiri Mawatha,residential,40,False,False,58.919,,,"LINESTRING (79.8906398 6.9326598, 79.8905633 6.9331842)",
34698616,Kolonnawa Road,secondary,50,False,True,88.293,2,B96,"LINESTRING (79.8906398 6.9326598, 79.8908958 6.9326565, 79.8912665 6.9325376, 79.8914183 6.9325102)",
34698616,Kolonnawa Road,secondary,50,False,False,11.455,2,B96,"LINESTRING (79.894387 6.9339902, 79.8943777 6.9338876)",
34698616,Kolonnawa Road,secondary,50,False,True,133.064,2,B96,"LINESTRING (79.894387 6.9339902, 79.8945064 6.9348847, 79.8945869 6.935168)",
192884232,,residential,30,False,False,58.468,,,"LINESTRING (79.8905936 6.936108, 79.8903418 6.9356454)",
34698616,Kolonnawa Road,secondary,50,False,False,63.471000000000004,2,B96,"LINESTRING (79.894237 6.9330644, 79.8941789 6.932999, 79.8940536 6.9329454, 79.8937164 6.9328496)",
34698616,Kolonnawa Road,secondary,50,False,True,94.471,2,B96,"LINESTRING (79.894237 6.9330644, 79.8943466 6.9332828, 79.8943658 6.9336252, 79.8943777 6.9338876)",
50739964,Vihara Mawatha,tertiary,40,False,False,15.546,2,,"LINESTRING (79.8886312 6.9336851, 79.8884918 6.9336652)",
50739964,Vihara Mawatha,tertiary,40,False,True,120.853,2,,"LINESTRING (79.8886312 6.9336851, 79.889676 6.93401)",
192884224,,tertiary,40,False,True,118.535,,,"LINESTRING (79.8886312 6.9336851, 79.8887674 6.9326277)",
50739964,Vihara Mawatha,tertiary,40,False,True,25.082,2,,"LINESTRING (79.8925956 6.9340739, 79.8928209 6.9340446)",
192884225,,residential,30,False,True,126.279,,,"LINESTRING (79.8925956 6.9340739, 79.8926199 6.9352093)",
50739964,Vihara Mawatha,tertiary,40,False,False,70.755,2,,"LINESTRING (79.8925956 6.9340739, 79.892271 6.9341338, 79.8919666 6.9341963)",
50739970,Nagahamulla Road,tertiary,40,False,False,30.411,,,"LINESTRING (79.8920857 6.9352502, 79.8918102 6.9352526)",
50739970,Nagahamulla Road,tertiary,40,False,True,27.944,,,"LINESTRING (79.8920857 6.9352502, 79.8923385 6.9352368)",
192884222,,residential,30,False,True,117.92399999999999,,,"LINESTRING (79.8920857 6.9352502, 79.8919954 6.9344586, 79.8919666 6.9341963)",
590324565,C T B Road,tertiary,40,False,True,38.31,,,"LINESTRING (79.8883778 6.9362552, 79.888216 6.9359504)",
199146902,,residential,40,False,False,32.335,,,"LINESTRING (79.8919159 6.9339187, 79.8918687 6.9342057)",
199146902,,residential,40,False,True,34.783,,,"LINESTRING (79.8919159 6.9339187, 79.8919371 6.9336066)",
201356034,,residential,30,False,False,84.77499999999999,,,"LINESTRING (79.8919159 6.9339187, 79.8917519 6.9339061, 79.8911488 6.9338836)",
50739964,Vihara Mawatha,tertiary,40,False,True,10.857,2,,"LINESTRING (79.8918687 6.9342057, 79.8919666 6.9341963)",
199146902,,residential,40,False,True,32.335,,,"LINESTRING (79.8918687 6.9342057, 79.8919159 6.9339187)",
50739964,Vihara Mawatha,tertiary,40,False,False,78.96600000000001,2,,"LINESTRING (79.8918687 6.9342057, 79.8914451 6.9342428, 79.8911552 6.934231)",
199147799,Samaranayake Road,residential,30,False,True,177.119,,,"LINESTRING (79.8899558 6.931672, 79.8897998 6.9320904, 79.8896197 6.9320928, 79.8892361 6.9320449, 79.8892039 6.9320689, 79.8891556 6.9322206, 79.8891315 6.9325135, 79.8891174 6.9326036)",
34698616,Kolonnawa Road,secondary,50,False,False,80.552,2,B96,"LINESTRING (79.8927877 6.932709, 79.8920894 6.9324986)",
34698616,Kolonnawa Road,secondary,50,False,True,84.991,2,B96,"LINESTRING (79.8927877 6.932709, 79.89355 6.9328166)",
199148578,,residential,30,False,False,108.493,,,"LINESTRING (79.8927877 6.932709, 79.8929896 6.9325672, 79.8933784 6.9323568, 79.8936521 6.9322537)",
52323631,Kolonnawa-Angoda Road,secondary,50,False,True,8.349,2,B231,"LINESTRING (79.8936947 6.9326252, 79.8937218 6.9325551)",
353638766,Kolonnawa-Angoda Road,secondary,50,True,False,26.61,,B231,"LINESTRING (79.8936947 6.9326252, 79.89355 6.9328166)",
199151200,,residential,30,False,True,156.11,,,"LINESTRING (79.8914623 6.9363104, 79.8916581 6.9363423, 79.8917498 6.9363082, 79.8918137 6.9362305, 79.8918349 6.9361076, 79.8918912 6.9360588, 79.8918134 6.9353707, 79.8918102 6.9352526)",
199656144,,residential,30,False,True,170.95100000000002,,,"LINESTRING (79.8858752 6.9310438, 79.8855936 6.9310172, 79.8855587 6.9310225, 79.88554 6.9310625, 79.8856043 6.9311956, 79.885784 6.9313873, 79.8859155 6.931571, 79.8859637 6.9318905, 79.8859557 6.9320077, 79.8859156 6.9321017)",
"[385959283, 199656212]",,residential,30,False,True,147.469,,,"LINESTRING (79.8887532 6.9314193, 79.888892 6.9314698, 79.8889217 6.9315031, 79.8887674 6.9326277)",
199656255,,residential,30,False,True,53.699,,,"LINESTRING (79.8910492 6.9331979, 79.8906603 6.9331792, 79.8905633 6.9331842)",
50739964,Vihara Mawatha,tertiary,40,False,False,108.95,2,,"LINESTRING (79.8937945 6.9338835, 79.8928209 6.9340446)",
"[50739964, 508751887]",Vihara Mawatha,tertiary,40,False,True,64.385,2,,"LINESTRING (79.8937945 6.9338835, 79.8938844 6.9338808, 79.8943777 6.9338876)",
199656436,,residential,30,False,True,129.857,,,"LINESTRING (79.8937945 6.9338835, 79.8937797 6.933765, 79.8936751 6.9335067, 79.8934471 6.93311, 79.8934578 6.9330248, 79.893511 6.9329059, 79.89355 6.9328166)",
192884232,,residential,30,False,True,4.622,,,"LINESTRING (79.8903085 6.9356202, 79.8903418 6.9356454)",
228885214,Pansalhena 1st Lane,unclassified,40,False,False,48.165,1,,"LINESTRING (79.8903085 6.9356202, 79.8903549 6.9351895)",
228885214,Pansalhena 1st Lane,unclassified,40,False,True,142.76500000000001,1,,"LINESTRING (79.8903085 6.9356202, 79.8902642 6.9356347, 79.8900702 6.9356026, 79.8899696 6.9356185, 79.8899224 6.935672, 79.8898795 6.9357893, 79.8898247 6.9361174, 79.8898433 6.936208, 79.8899261 6.9363589, 79.8900362 6.9364594)",
202237375,,living_street,,False,True,8.671,,,"LINESTRING (79.8906254 6.9365501, 79.8906486 6.9364756)",
228885214,Pansalhena 1st Lane,unclassified,40,False,False,65.814,1,,"LINESTRING (79.8906254 6.9365501, 79.8900362 6.9364594)",
228885214,Pansalhena 1st Lane,unclassified,40,False,True,19.938000000000002,1,,"LINESTRING (79.8906254 6.9365501, 79.8906722 6.9365869, 79.8906865 6.9367061)",
228885214,Pansalhena 1st Lane,unclassified,40,False,True,13.574,1,,"LINESTRING (79.8906865 6.9367061, 79.8906461 6.9368214)",
199658390,Pansalhena 1st Lane,residential,30,False,False,43.065000000000005,,,"LINESTRING (79.8906865 6.9367061, 79.8907527 6.9367111, 79.891076 6.9366939)",
228885214,Pansalhena 1st Lane,unclassified,40,False,False,19.938000000000002,1,,"LINESTRING (79.8906865 6.9367061, 79.8906722 6.9365869, 79.8906254 6.9365501)",
199658308,Pansalhena 1st Lane,living_street,,False,False,26.454,,,"LINESTRING (79.8900362 6.9364594, 79.8897966 6.9364542)",
228885214,Pansalhena 1st Lane,unclassified,40,False,True,65.814,1,,"LINESTRING (79.8900362 6.9364594, 79.8906254 6.9365501)",
"[202237376, 199045493]",Pansalhena 1st Lane,"['residential', 'living_street']",30,False,"[False, True]",88.573,,,"LINESTRING (79.8900362 6.9364594, 79.8900486 6.9365916, 79.8900716 6.9368048, 79.8900581 6.9370454, 79.8902453 6.9369511)",
228885214,Pansalhena 1st Lane,unclassified,40,False,False,142.76500000000001,1,,"LINESTRING (79.8900362 6.9364594, 79.8899261 6.9363589, 79.8898433 6.936208, 79.8898247 6.9361174, 79.8898795 6.9357893, 79.8899224 6.935672, 79.8899696 6.9356185, 79.8900702 6.9356026, 79.8902642 6.9356347, 79.8903085 6.9356202)",
199658308,Pansalhena 1st Lane,living_street,,False,True,26.454,,,"LINESTRING (79.8897966 6.9364542, 79.8900362 6.9364594)",
199658390,Pansalhena 1st Lane,residential,30,False,True,43.065000000000005,,,"LINESTRING (79.891076 6.9366939, 79.8907527 6.9367111, 79.8906865 6.9367061)",
200573710,Siriniwasa Nahimi Road,residential,30,False,True,209.001,,,"LINESTRING (79.890262 6.9306364, 79.890325 6.930181, 79.8904001 6.9300266, 79.8904162 6.929558, 79.8904939 6.929321, 79.8905771 6.9292225, 79.8907273 6.9291373, 79.8909019 6.928986)",3.5
201239396,,residential,30,False,True,61.678,,,"LINESTRING (79.8924861 6.9356631, 79.893034 6.9355542)",
201239391,,residential,30,False,False,79.068,,,"LINESTRING (79.8924861 6.9356631, 79.8927406 6.9361845, 79.8927336 6.9362518, 79.8926923 6.936301)",
201239391,,residential,30,False,True,61.605000000000004,,,"LINESTRING (79.8924861 6.9356631, 79.8923793 6.9356814, 79.8923542 6.9354198, 79.8923385 6.9352368)",
201239403,,residential,30,False,True,105.443,,,"LINESTRING (79.8941713 6.9360122, 79.8939004 6.9355622, 79.8937556 6.935256, 79.8937266 6.9351752)",
201239391,,residential,30,False,True,79.06800000000001,,,"LINESTRING (79.8926923 6.936301, 79.8927336 6.9362518, 79.8927406 6.9361845, 79.8924861 6.9356631)",
201239396,,residential,30,False,False,61.678,,,"LINESTRING (79.893034 6.9355542, 79.8924861 6.9356631)",
50739964,Vihara Mawatha,tertiary,40,False,False,74.622,2,,"LINESTRING (79.8911552 6.934231, 79.8904793 6.9342177)",
201356033,,residential,30,False,True,38.636,,,"LINESTRING (79.8911552 6.934231, 79.8911488 6.9338836)",
50739964,Vihara Mawatha,tertiary,40,False,True,78.96600000000001,2,,"LINESTRING (79.8911552 6.934231, 79.8914451 6.9342428, 79.8918687 6.9342057)",
201356033,,residential,30,False,False,38.636,,,"LINESTRING (79.8911488 6.9338836, 79.8911552 6.934231)",
"[201356033, 571751860]",,residential,30,False,True,117.166,,,"LINESTRING (79.8911488 6.9338836, 79.891169 6.933626, 79.8911982 6.9335724, 79.891776 6.9335946, 79.8919371 6.9336066)",
201356034,,residential,30,False,True,84.77499999999999,,,"LINESTRING (79.8911488 6.9338836, 79.8917519 6.9339061, 79.8919159 6.9339187)",
199146902,,residential,40,False,False,34.783,,,"LINESTRING (79.8919371 6.9336066, 79.8919159 6.9339187)",
199146902,,residential,40,False,True,124.454,,,"LINESTRING (79.8919371 6.9336066, 79.8920309 6.9327748, 79.8920894 6.9324986)",
"[201356033, 571751860]",,residential,30,False,False,117.166,,,"LINESTRING (79.8919371 6.9336066, 79.891776 6.9335946, 79.8911982 6.9335724, 79.891169 6.933626, 79.8911488 6.9338836)",
201356060,Gunathilaka Road,residential,30,False,True,182.02500000000003,,,"LINESTRING (79.8881229 6.9313101, 79.8877313 6.9314458, 79.8876669 6.9315311, 79.8873933 6.93221, 79.8873209 6.9324523, 79.8872672 6.932576)",
202237374,,living_street,,False,False,202.14000000000004,,,"LINESTRING (79.8913174 6.9369601, 79.8912638 6.9368962, 79.8911458 6.9365448, 79.8908748 6.936196, 79.8907952 6.9360028, 79.8906683 6.9358179, 79.8906372 6.9356288, 79.8905718 6.9356075, 79.8903418 6.9356454)",
"[202237376, 199045493]",Pansalhena 1st Lane,"['living_street', 'residential']",30,False,"[False, True]",88.573,,,"LINESTRING (79.8902453 6.9369511, 79.8900581 6.9370454, 79.8900716 6.9368048, 79.8900486 6.9365916, 79.8900362 6.9364594)",
202237375,,living_street,,False,False,8.671,,,"LINESTRING (79.8906486 6.9364756, 79.8906254 6.9365501)",
192884232,,residential,30,False,False,4.622,,,"LINESTRING (79.8903418 6.9356454, 79.8903085 6.9356202)",
192884232,,residential,30,False,True,58.468,,,"LINESTRING (79.8903418 6.9356454, 79.8905936 6.936108)",
202237374,,living_street,,False,True,202.14000000000001,,,"LINESTRING (79.8903418 6.9356454, 79.8905718 6.9356075, 79.8906372 6.9356288, 79.8906683 6.9358179, 79.8907952 6.9360028, 79.8908748 6.936196, 79.8911458 6.9365448, 79.8912638 6.9368962, 79.8913174 6.9369601)",
34698616,Kolonnawa Road,secondary,50,False,False,18.731,2,B96,"LINESTRING (79.8937164 6.9328496, 79.89355 6.9328166)",
199150856,Kolonnawa-Angoda Road,secondary,50,True,False,25.067,,,"LINESTRING (79.8937164 6.9328496, 79.8936947 6.9326252)",
34698616,Kolonnawa Road,secondary,50,False,True,63.471000000000004,2,B96,"LINESTRING (79.8937164 6.9328496, 79.8940536 6.9329454, 79.8941789 6.932999, 79.894237 6.9330644)",
50739970,Nagahamulla Road,tertiary,40,False,True,12.385,,,"LINESTRING (79.8937266 6.9351752, 79.8938388 6.9351743)",
50739970,Nagahamulla Road,tertiary,40,False,False,96.00399999999999,,,"LINESTRING (79.8937266 6.9351752, 79.8934776 6.9351583, 79.8928579 6.9351823)",
201239403,,residential,30,False,False,105.443,,,"LINESTRING (79.8937266 6.9351752, 79.8937556 6.935256, 79.8939004 6.9355622, 79.8941713 6.9360122)",
34698616,Kolonnawa Road,secondary,50,False,True,159.266,2,B96,"LINESTRING (79.8859156 6.9321017, 79.8866719 6.932447, 79.8869588 6.9325277, 79.8872672 6.932576)",
199656144,,residential,30,False,False,170.95099999999996,,,"LINESTRING (79.8859156 6.9321017, 79.8859557 6.9320077, 79.8859637 6.9318905, 79.8859155 6.931571, 79.885784 6.9313873, 79.8856043 6.9311956, 79.88554 6.9310625, 79.8855587 6.9310225, 79.8855936 6.9310172, 79.8858752 6.9310438)",
34698616,Kolonnawa Road,secondary,50,False,False,159.26600000000002,2,B96,"LINESTRING (79.8872672 6.932576, 79.8869588 6.9325277, 79.8866719 6.932447, 79.8859156 6.9321017)",
