osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width
160900790,AA029,Vavuniya-Horowpotana Road,trunk,60,False,False,116.13499999999999,"LINESTRING (80.5012165 8.7560673, 80.5014302 8.7554515, 80.5016359 8.7551147)",
160900790,AA029,Vavuniya-Horowpotana Road,trunk,60,False,True,108.852,"LINESTRING (80.5012165 8.7560673, 80.5010473 8.7565515, 80.500912 8.7569986)",
160900790,AA029,Vavuniya-Horowpotana Road,trunk,60,False,False,15.656,"LINESTRING (80.5008755 8.7571347, 80.500912 8.7569986)",
160900790,AA029,Vavuniya-Horowpotana Road,trunk,60,False,True,213.23899999999998,"LINESTRING (80.5008755 8.7571347, 80.5008218 8.757326, 80.5003347 8.7587621, 80.5002662 8.7589551)",
160905565,NVVUE240,Vavuniya Kula Karai Veethy,residential,30,False,True,285.287,"LINESTRING (80.5008755 8.7571347, 80.5011922 8.7570873, 80.5013079 8.7570454, 80.5013348 8.7569925, 80.5013607 8.7569087, 80.5013852 8.7567533, 80.5014089 8.7566855, 80.5017985 8.7560576, 80.5018222 8.755733, 80.5018026 8.7552824, 80.5017303 8.7551813, 80.5016359 8.7551147)",2.4
160905573,,Pandaravanniyan Road,tertiary,30,False,False,177.973,"LINESTRING (80.5008755 8.7571347, 80.5014077 8.7582482, 80.5015979 8.7585658)",
412286032,NVVUE123,Market Circular Road,residential,30,False,True,42.671,"LINESTRING (80.5008755 8.7571347, 80.5006278 8.7570702, 80.5005475 8.7569665)",4.5
160900792,B52,Bazzar Street,secondary,50,False,False,69.237,"LINESTRING (80.4999567 8.7550655, 80.5004433 8.755461)",
160900792,B52,Bazzar Street,secondary,50,False,True,27.308,"LINESTRING (80.4999567 8.7550655, 80.4998943 8.7550173, 80.4997664 8.7549077)",
160900792,B52,Bazzar Street,secondary,50,False,False,27.308,"LINESTRING (80.4997664 8.7549077, 80.4998943 8.7550173, 80.4999567 8.7550655)",
160904155,NVVUE241,Market Circular Road 1st lane,residential,30,False,False,107.579,"LINESTRING (80.4997664 8.7549077, 80.4997126 8.754978, 80.4994606 8.7553382, 80.4994025 8.7554213, 80.4993877 8.7554893, 80.4994059 8.7555566, 80.4995511 8.7556976)",2.4
412286032,NVVUE123,Market Circular Road,residential,30,False,True,123.337,"LINESTRING (80.5005475 8.7569665, 80.5001341 8.7559353)",4.5
