osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,lanes,bridge
286363378,,,tertiary,40,False,True,191.34,"LINESTRING (80.0909691 6.8411197, 80.0908926 6.8412402, 80.0908758 6.84137, 80.0908859 6.8415298, 80.0909295 6.8418101, 80.0910106 6.8420178, 80.0910938 6.8421397, 80.0913144 6.842374, 80.0915377 6.8425678, 80.0915538 6.8425771)",,,,
286363840,,,tertiary,40,False,True,260.966,"LINESTRING (80.0909691 6.8411197, 80.0919148 6.8403094, 80.0920082 6.8402684, 80.0920773 6.8402686, 80.0921891 6.8403267, 80.0927018 6.8409585)",,,,
556471805,B240,Godagama-Padukka Road,secondary,50,False,False,132.869,"LINESTRING (80.0909691 6.8411197, 80.0914773 6.8418194, 80.0917001 6.8420673)",,,2,
556471805,B240,Godagama-Padukka Road,secondary,50,False,True,237.598,"LINESTRING (80.0909691 6.8411197, 80.0908831 6.8410174, 80.0906646 6.8408475, 80.0899297 6.8405439, 80.0893827 6.840394, 80.089018 6.8402995)",,,2,
286363554,B123,Horana - Padukka Road,secondary,50,False,False,3.318,"LINESTRING (80.0927018 6.8409585, 80.0927148 6.8409316)",,,,
286363554,B123,Horana - Padukka Road,secondary,50,False,True,163.738,"LINESTRING (80.0927018 6.8409585, 80.0925784 6.8412801, 80.092506 6.8414133, 80.0923477 6.8415478, 80.0922085 6.8416218, 80.0919135 6.8418964, 80.0917694 6.8420527)",,,,
286363840,,,tertiary,40,False,False,260.966,"LINESTRING (80.0927018 6.8409585, 80.0921891 6.8403267, 80.0920773 6.8402686, 80.0920082 6.8402684, 80.0919148 6.8403094, 80.0909691 6.8411197)",,,,
286363554,B123,Horana - Padukka Road,secondary,50,False,True,3.318,"LINESTRING (80.0927148 6.8409316, 80.0927018 6.8409585)",,,,
286363554,B123,Horana - Padukka Road,secondary,50,False,False,124.68299999999999,"LINESTRING (80.0927148 6.8409316, 80.0931286 6.84024, 80.0932252 6.839938)",,,,
286363770,,,tertiary,40,False,False,234.11399999999998,"LINESTRING (80.0927148 6.8409316, 80.0932809 6.8412496, 80.0933338 6.8412916, 80.0933633 6.8413968, 80.0929235 6.8426034)",,,,
693115665,,,residential,30,False,True,52.973,"LINESTRING (80.0939946 6.8445245, 80.0944707 6.8445837)",,,,
693115662,,,living_street,20,False,True,142.298,"LINESTRING (80.0939946 6.8445245, 80.0936472 6.8446127, 80.0935704 6.8446539, 80.0935393 6.8447063, 80.0935594 6.8450132, 80.0935252 6.8450557, 80.0931081 6.8450658)",,,,
"[693115665, 404852790, 404852791]",,,residential,30,False,False,119.475,"LINESTRING (80.0939946 6.8445245, 80.0939582 6.8443269, 80.0939202 6.844123, 80.0937606 6.8434759)",,,,yes
22819747,B240,Padukka - Ingirya Road,secondary,50,False,True,41.355,"LINESTRING (80.0939302 6.84297, 80.0935579 6.842929)",,,2,
22819747,B240,Padukka - Ingirya Road,secondary,50,False,False,136.98899999999998,"LINESTRING (80.0939302 6.84297, 80.0940076 6.8429758, 80.0951564 6.8427947)",,,2,
286366377,,Senanayake Place,residential,30,False,False,198.258,"LINESTRING (80.0939302 6.84297, 80.0942861 6.8420292, 80.094578 6.8413072)",,,,
286366377,,Senanayake Place,residential,30,False,False,290.69899999999996,"LINESTRING (80.094578 6.8413072, 80.0947711 6.840882, 80.0949964 6.8406397, 80.0951439 6.8397555, 80.0951707 6.8397156, 80.0952163 6.8396969, 80.095785 6.8396809, 80.0958011 6.8396543, 80.0958037 6.8394253)",,,,
286366377,,Senanayake Place,residential,30,False,True,198.258,"LINESTRING (80.094578 6.8413072, 80.0942861 6.8420292, 80.0939302 6.84297)",,,,
556412080,,,living_street,20,False,False,180.517,"LINESTRING (80.094578 6.8413072, 80.0950661 6.8415877, 80.0951117 6.8415877, 80.0952807 6.8411084, 80.0955328 6.8406636)",,,,
1173853975,B123,Horana - Padukka Road,secondary,50,False,True,93.987,"LINESTRING (80.0931884 6.8387672, 80.0930178 6.8379391)",,,,
286366507,,,residential,30,False,True,371.47200000000004,"LINESTRING (80.0931884 6.8387672, 80.0933817 6.8387078, 80.0934234 6.8386374, 80.0934741 6.8384431, 80.0935381 6.8383861, 80.093658 6.838369, 80.0940009 6.8383999, 80.0939062 6.8389342, 80.0938561 6.8398646, 80.0938484 6.8400272, 80.0938237 6.8400794, 80.0937528 6.840086, 80.093455 6.8399952, 80.0932252 6.839938)",,,,
"[286363554, 1173853975]",B123,Horana - Padukka Road,secondary,50,False,"[False, True]",130.59,"LINESTRING (80.0931884 6.8387672, 80.093253 6.8395558, 80.0932254 6.8399375, 80.0932252 6.839938)",,,,
556471805,B240,Godagama-Padukka Road,secondary,50,False,True,14.08,"LINESTRING (80.089018 6.8402995, 80.088897 6.8402595)",,,2,
288282857,,,residential,30,False,False,137.444,"LINESTRING (80.089018 6.8402995, 80.0889488 6.8409645, 80.0889666 6.8410175, 80.0890101 6.8410568, 80.0893067 6.8411235, 80.0893007 6.8412747)",,,,
556471805,B240,Godagama-Padukka Road,secondary,50,False,False,237.598,"LINESTRING (80.089018 6.8402995, 80.0893827 6.840394, 80.0899297 6.8405439, 80.0906646 6.8408475, 80.0908831 6.8410174, 80.0909691 6.8411197)",,,2,
288282857,,,residential,30,False,True,137.44400000000002,"LINESTRING (80.0893007 6.8412747, 80.0893067 6.8411235, 80.0890101 6.8410568, 80.0889666 6.8410175, 80.0889488 6.8409645, 80.089018 6.8402995)",,,,
556471805,B240,Godagama-Padukka Road,secondary,50,False,False,14.08,"LINESTRING (80.088897 6.8402595, 80.089018 6.8402995)",,,2,
288283517,,,residential,30,False,False,175.62800000000001,"LINESTRING (80.088897 6.8402595, 80.0889305 6.8401639, 80.0889842 6.8400272, 80.0893503 6.8389606, 80.0894871 6.8388075)",,,,
556471805,B240,Godagama-Padukka Road,secondary,50,False,True,94.691,"LINESTRING (80.088897 6.8402595, 80.0884258 6.8401139, 80.0880858 6.8399843)",,,2,
288283517,,,residential,30,False,False,34.105,"LINESTRING (80.0906678 6.8386035, 80.0909547 6.8387172)",,,,
288283517,,,residential,30,False,True,47.712,"LINESTRING (80.0906678 6.8386035, 80.0902628 6.8384538)",,,,
556412103,,,living_street,20,False,False,80.796,"LINESTRING (80.0906678 6.8386035, 80.0909844 6.8379484)",,,,
556412103,,,living_street,20,False,True,80.796,"LINESTRING (80.0909844 6.8379484, 80.0906678 6.8386035)",,,,
288283517,,,residential,30,False,False,47.712,"LINESTRING (80.0902628 6.8384538, 80.0906678 6.8386035)",,,,
288283518,,,living_street,20,False,False,78.818,"LINESTRING (80.0902628 6.8384538, 80.0905956 6.8378267)",,,,
288283517,,,residential,30,False,True,98.742,"LINESTRING (80.0902628 6.8384538, 80.0902038 6.838433, 80.0899678 6.8385928, 80.0897639 6.8386088, 80.0894871 6.8388075)",,,,
288283518,,,living_street,20,False,True,78.818,"LINESTRING (80.0905956 6.8378267, 80.0902628 6.8384538)",,,,
556471805,B240,Godagama-Padukka Road,secondary,50,False,True,3.546,"LINESTRING (80.0880858 6.8399843, 80.0880558 6.8399729)",,,2,
372309940,,School Lane,residential,40,False,False,152.25799999999998,"LINESTRING (80.0880858 6.8399843, 80.0881225 6.839867, 80.0882115 6.8396026, 80.0884801 6.8386724)",,,,
556471805,B240,Godagama-Padukka Road,secondary,50,False,False,94.691,"LINESTRING (80.0880858 6.8399843, 80.0884258 6.8401139, 80.088897 6.8402595)",,,2,
372309940,,School Lane,residential,40,False,False,70.884,"LINESTRING (80.0884801 6.8386724, 80.0886775 6.8380658)",,,,
372309940,,School Lane,residential,40,False,True,152.25799999999998,"LINESTRING (80.0884801 6.8386724, 80.0882115 6.8396026, 80.0881225 6.839867, 80.0880858 6.8399843)",,,,
556412108,,,residential,30,False,False,184.423,"LINESTRING (80.0884801 6.8386724, 80.0874916 6.838352, 80.0874674 6.8383068, 80.0874782 6.8382482, 80.0876346 6.8377568)",,,,
372309940,,School Lane,residential,40,False,True,62.552,"LINESTRING (80.0887706 6.8375109, 80.0886775 6.8380658)",,,,
372310037,,,living_street,20,False,False,102.906,"LINESTRING (80.0887706 6.8375109, 80.0896852 6.8376893)",,,,
372309940,,School Lane,residential,40,False,False,64.92,"LINESTRING (80.0887706 6.8375109, 80.0887737 6.8371243, 80.0888407 6.8370871, 80.0889614 6.8371039)",,,,
372310037,,,living_street,20,False,True,102.906,"LINESTRING (80.0896852 6.8376893, 80.0887706 6.8375109)",,,,
404852218,,,living_street,,False,False,131.792,"LINESTRING (80.0949541 6.8434525, 80.0937606 6.8434759)",,,,
404852219,,,living_street,,False,False,79.66000000000001,"LINESTRING (80.0949541 6.8434525, 80.0948931 6.8430991, 80.0949446 6.842992, 80.0950801 6.8429188, 80.0951641 6.8428978)",,,,
404852219,,,living_street,,False,True,80.53999999999999,"LINESTRING (80.0949541 6.8434525, 80.0951075 6.8438455, 80.095185 6.8439622, 80.0953484 6.843946)",,,,
404852218,,,living_street,,False,True,131.792,"LINESTRING (80.0937606 6.8434759, 80.0949541 6.8434525)",,,,
404852790,,,residential,30,False,False,64.976,"LINESTRING (80.0937606 6.8434759, 80.0936653 6.8432515, 80.0935871 6.8430599, 80.0935579 6.842929)",,,,
"[693115665, 404852790, 404852791]",,,residential,30,False,True,119.47500000000001,"LINESTRING (80.0937606 6.8434759, 80.0939202 6.844123, 80.0939582 6.8443269, 80.0939946 6.8445245)",,,,yes
404852219,,,living_street,,False,False,80.53999999999999,"LINESTRING (80.0953484 6.843946, 80.095185 6.8439622, 80.0951075 6.8438455, 80.0949541 6.8434525)",,,,
404852219,,,living_street,,False,True,92.102,"LINESTRING (80.0958025 6.8434289, 80.0953549 6.8430289, 80.0951641 6.8428978)",,,,
404852219,,,living_street,,False,False,92.102,"LINESTRING (80.0951641 6.8428978, 80.0953549 6.8430289, 80.0958025 6.8434289)",,,,
404852219,,,living_street,,False,True,79.66,"LINESTRING (80.0951641 6.8428978, 80.0950801 6.8429188, 80.0949446 6.842992, 80.0948931 6.8430991, 80.0949541 6.8434525)",,,,
404852220,,,living_street,,False,False,11.501,"LINESTRING (80.0951641 6.8428978, 80.0951615 6.8428797, 80.0951564 6.8427947)",,,,
22819747,B240,Padukka - Ingirya Road,secondary,50,False,True,136.98899999999998,"LINESTRING (80.0951564 6.8427947, 80.0940076 6.8429758, 80.0939302 6.84297)",,,2,
404852220,,,living_street,,False,True,11.501,"LINESTRING (80.0951564 6.8427947, 80.0951615 6.8428797, 80.0951641 6.8428978)",,,,
556471805,B240,Godagama-Padukka Road,secondary,50,False,True,132.869,"LINESTRING (80.0917001 6.8420673, 80.0914773 6.8418194, 80.0909691 6.8411197)",,,2,
930362816,,,secondary,,True,False,9.333,"LINESTRING (80.0917001 6.8420673, 80.0916908 6.8420862, 80.0916896 6.8421071, 80.0916964 6.8421269, 80.0917104 6.8421427)",15,roundabout,,
556412104,,,living_street,20,False,False,134.351,"LINESTRING (80.0894871 6.8388075, 80.0905922 6.8393134)",,,,
288283517,,,residential,30,False,False,98.742,"LINESTRING (80.0894871 6.8388075, 80.0897639 6.8386088, 80.0899678 6.8385928, 80.0902038 6.838433, 80.0902628 6.8384538)",,,,
288283517,,,residential,30,False,True,175.62800000000001,"LINESTRING (80.0894871 6.8388075, 80.0893503 6.8389606, 80.0889842 6.8400272, 80.0889305 6.8401639, 80.088897 6.8402595)",,,,
556290954,B123,Galagedara - Padukka Road,secondary,50,False,False,10.5,"LINESTRING (80.0915927 6.8424912, 80.0915679 6.8425378, 80.0915538 6.8425771)",,,,
556290954,B123,Galagedara - Padukka Road,secondary,50,False,True,40.88,"LINESTRING (80.0915927 6.8424912, 80.0916726 6.8422653, 80.0917104 6.8421427)",,,,
930362817,B123,Galagedara - Padukka Road,secondary,50,False,False,56.295,"LINESTRING (80.0915927 6.8424912, 80.0917219 6.8425374, 80.0917939 6.8426165, 80.0918072 6.8427181, 80.0917469 6.8428674)",,,,
556412080,,,living_street,20,False,True,180.517,"LINESTRING (80.0955328 6.8406636, 80.0952807 6.8411084, 80.0951117 6.8415877, 80.0950661 6.8415877, 80.094578 6.8413072)",,,,
286366377,,Senanayake Place,residential,30,False,True,290.69899999999996,"LINESTRING (80.0958037 6.8394253, 80.0958011 6.8396543, 80.095785 6.8396809, 80.0952163 6.8396969, 80.0951707 6.8397156, 80.0951439 6.8397555, 80.0949964 6.8406397, 80.0947711 6.840882, 80.094578 6.8413072)",,,,
556412102,,,living_street,20,False,True,76.053,"LINESTRING (80.0911769 6.8380698, 80.0909547 6.8387172)",,,,
288283517,,,residential,30,False,False,11.112,"LINESTRING (80.0909547 6.8387172, 80.0910482 6.8387542)",,,,
288283517,,,residential,30,False,True,34.105,"LINESTRING (80.0909547 6.8387172, 80.0906678 6.8386035)",,,,
556412102,,,living_street,20,False,False,76.053,"LINESTRING (80.0909547 6.8387172, 80.0911769 6.8380698)",,,,
288283517,,,residential,30,False,True,11.112,"LINESTRING (80.0910482 6.8387542, 80.0909547 6.8387172)",,,,
556412104,,,living_street,20,False,True,134.351,"LINESTRING (80.0905922 6.8393134, 80.0894871 6.8388075)",,,,
372309940,,School Lane,residential,40,False,False,62.552,"LINESTRING (80.0886775 6.8380658, 80.0887706 6.8375109)",,,,
372309940,,School Lane,residential,40,False,True,70.884,"LINESTRING (80.0886775 6.8380658, 80.0884801 6.8386724)",,,,
556412106,,,residential,20,False,True,120.158,"LINESTRING (80.0886775 6.8380658, 80.0876346 6.8377568)",,,,
556412106,,,residential,20,False,False,120.158,"LINESTRING (80.0876346 6.8377568, 80.0886775 6.8380658)",,,,
556412108,,,residential,30,False,True,184.423,"LINESTRING (80.0876346 6.8377568, 80.0874782 6.8382482, 80.0874674 6.8383068, 80.0874916 6.838352, 80.0884801 6.8386724)",,,,
1173853975,B123,Horana - Padukka Road,secondary,50,False,False,93.987,"LINESTRING (80.0930178 6.8379391, 80.0931884 6.8387672)",,,,
372309940,,School Lane,residential,40,False,False,53.456,"LINESTRING (80.0894893 6.8372219, 80.089964 6.8373166)",,,,
372309940,,School Lane,residential,40,False,True,59.741,"LINESTRING (80.0894893 6.8372219, 80.0889614 6.8371039)",,,,
372309940,,School Lane,residential,40,False,False,59.741,"LINESTRING (80.0889614 6.8371039, 80.0894893 6.8372219)",,,,
372309940,,School Lane,residential,40,False,True,64.91999999999999,"LINESTRING (80.0889614 6.8371039, 80.0888407 6.8370871, 80.0887737 6.8371243, 80.0887706 6.8375109)",,,,
372309940,,School Lane,residential,40,False,False,22.695,"LINESTRING (80.089964 6.8373166, 80.0901657 6.837356)",,,,
372309940,,School Lane,residential,40,False,True,53.456,"LINESTRING (80.089964 6.8373166, 80.0894893 6.8372219)",,,,
372309940,,School Lane,residential,40,False,True,22.695,"LINESTRING (80.0901657 6.837356, 80.089964 6.8373166)",,,,
556471805,B240,Godagama-Padukka Road,secondary,50,False,False,3.546,"LINESTRING (80.0880558 6.8399729, 80.0880858 6.8399843)",,,2,
556412119,,,residential,20,False,True,126.065,"LINESTRING (80.0880558 6.8399729, 80.0879261 6.8401816, 80.0877571 6.8403813, 80.0874835 6.8405731, 80.0874379 6.8407062, 80.0874352 6.8408607)",,,,
556412119,,,residential,20,False,False,126.065,"LINESTRING (80.0874352 6.8408607, 80.0874379 6.8407062, 80.0874835 6.8405731, 80.0877571 6.8403813, 80.0879261 6.8401816, 80.0880558 6.8399729)",,,,
97415309,B123,Galagedara - Padukka Road,secondary,50,False,False,15.459,"LINESTRING (80.0886221 6.845558, 80.088581 6.8456909)",,,,
"[556290954, 97415309, 556290951]",B123,Galagedara - Padukka Road,secondary,50,False,True,158.06300000000002,"LINESTRING (80.0886221 6.845558, 80.0886382 6.8455057, 80.0887228 6.8452837, 80.0888944 6.8449299, 80.0889882 6.8448181, 80.0891331 6.8446823, 80.089444 6.8444384)",,,,yes
97415309,B123,Galagedara - Padukka Road,secondary,50,False,True,15.459,"LINESTRING (80.088581 6.8456909, 80.0886221 6.845558)",,,,
556471815,,,living_street,20,False,True,71.57,"LINESTRING (80.0898036 6.8433214, 80.0896347 6.8431244, 80.0895837 6.8431137, 80.0893235 6.8433241)",,,,
556471816,,,residential,30,False,False,62.094,"LINESTRING (80.088664 6.843457, 80.0891197 6.8431297)",,,,
556471818,,,residential,30,False,False,56.933,"LINESTRING (80.088664 6.843457, 80.0883445 6.8430551)",,,,
556471818,,,residential,30,False,True,139.012,"LINESTRING (80.088664 6.843457, 80.0886975 6.8434992, 80.089444 6.8444384)",,,,
556471817,,,residential,30,False,True,138.93,"LINESTRING (80.0877035 6.8439632, 80.0877115 6.8435105, 80.0877357 6.8434359, 80.0877866 6.8433907, 80.0879395 6.8433294, 80.0883445 6.8430551)",,,,
556471816,,,residential,30,False,True,62.094,"LINESTRING (80.0891197 6.8431297, 80.088664 6.843457)",,,,
556471817,,,residential,30,False,False,94.142,"LINESTRING (80.0891197 6.8431297, 80.0889936 6.8430445, 80.0887173 6.8429299, 80.0885537 6.8429459, 80.0883445 6.8430551)",,,,
556471817,,,residential,30,False,True,31.296,"LINESTRING (80.0891197 6.8431297, 80.0892135 6.8432042, 80.0893235 6.8433241)",,,,
556471817,,,residential,30,False,True,110.141,"LINESTRING (80.0893235 6.8433241, 80.0899217 6.8441168)",,,,
556471815,,,living_street,20,False,False,71.57000000000001,"LINESTRING (80.0893235 6.8433241, 80.0895837 6.8431137, 80.0896347 6.8431244, 80.0898036 6.8433214)",,,,
556471817,,,residential,30,False,False,31.296,"LINESTRING (80.0893235 6.8433241, 80.0892135 6.8432042, 80.0891197 6.8431297)",,,,
556290954,B123,Galagedara - Padukka Road,secondary,50,False,False,63.72,"LINESTRING (80.0899217 6.8441168, 80.089444 6.8444384)",,,,
556471817,,,residential,30,False,False,110.141,"LINESTRING (80.0899217 6.8441168, 80.0893235 6.8433241)",,,,
556290954,B123,Galagedara - Padukka Road,secondary,50,False,True,257.66400000000004,"LINESTRING (80.0899217 6.8441168, 80.0903874 6.8438311, 80.0910306 6.8435237, 80.0917269 6.8430528, 80.0917737 6.8430125, 80.0917929 6.8429779, 80.0917979 6.8429453, 80.0917882 6.8429165, 80.0917704 6.842892, 80.0917469 6.8428674)",,,,
556471818,,,residential,30,False,True,56.933,"LINESTRING (80.0883445 6.8430551, 80.088664 6.843457)",,,,
556471817,,,residential,30,False,False,138.93,"LINESTRING (80.0883445 6.8430551, 80.0879395 6.8433294, 80.0877866 6.8433907, 80.0877357 6.8434359, 80.0877115 6.8435105, 80.0877035 6.8439632)",,,,
556471817,,,residential,30,False,True,94.142,"LINESTRING (80.0883445 6.8430551, 80.0885537 6.8429459, 80.0887173 6.8429299, 80.0889936 6.8430445, 80.0891197 6.8431297)",,,,
556290954,B123,Galagedara - Padukka Road,secondary,50,False,True,63.72,"LINESTRING (80.089444 6.8444384, 80.0899217 6.8441168)",,,,
"[556290954, 97415309, 556290951]",B123,Galagedara - Padukka Road,secondary,50,False,False,158.063,"LINESTRING (80.089444 6.8444384, 80.0891331 6.8446823, 80.0889882 6.8448181, 80.0888944 6.8449299, 80.0887228 6.8452837, 80.0886382 6.8455057, 80.0886221 6.845558)",,,,yes
556471818,,,residential,30,False,False,139.012,"LINESTRING (80.089444 6.8444384, 80.0886975 6.8434992, 80.088664 6.843457)",,,,
693115654,,,living_street,15,False,True,83.665,"LINESTRING (80.095664 6.84541, 80.0949222 6.8455639)",,,,
693115665,,,residential,30,False,False,197.633,"LINESTRING (80.095664 6.84541, 80.095557 6.8451323, 80.0954068 6.8446263, 80.0953263 6.8445864, 80.0950742 6.8446476, 80.0948918 6.8446556, 80.0944707 6.8445837)",,,,
693115654,,,living_street,15,False,False,83.665,"LINESTRING (80.0949222 6.8455639, 80.095664 6.84541)",,,,
693115662,,,living_street,20,False,False,142.298,"LINESTRING (80.0931081 6.8450658, 80.0935252 6.8450557, 80.0935594 6.8450132, 80.0935393 6.8447063, 80.0935704 6.8446539, 80.0936472 6.8446127, 80.0939946 6.8445245)",,,,
693115662,,,living_street,20,False,True,181.45999999999998,"LINESTRING (80.0931081 6.8450658, 80.092913 6.8450571, 80.092636 6.8451104, 80.0920815 6.8451051, 80.0919856 6.8450857, 80.0918431 6.8449763, 80.0915109 6.8450072)",,,,
693115662,,,living_street,20,False,False,181.46,"LINESTRING (80.0915109 6.8450072, 80.0918431 6.8449763, 80.0919856 6.8450857, 80.0920815 6.8451051, 80.092636 6.8451104, 80.092913 6.8450571, 80.0931081 6.8450658)",,,,
693115665,,,residential,30,False,False,52.973,"LINESTRING (80.0944707 6.8445837, 80.0939946 6.8445245)",,,,
693115665,,,residential,30,False,True,197.633,"LINESTRING (80.0944707 6.8445837, 80.0948918 6.8446556, 80.0950742 6.8446476, 80.0953263 6.8445864, 80.0954068 6.8446263, 80.095557 6.8451323, 80.095664 6.84541)",,,,
22819747,B240,Padukka - Ingirya Road,secondary,50,False,False,135.919,"LINESTRING (80.0917888 6.8421292, 80.0929235 6.8426034)",,,2,
930362816,,,secondary,,True,False,9.798,"LINESTRING (80.0917888 6.8421292, 80.0917959 6.842113, 80.0917973 6.8420954, 80.091793 6.8420783, 80.0917833 6.8420636, 80.0917694 6.8420527)",15,roundabout,,
286363554,B123,Horana - Padukka Road,secondary,50,False,False,163.738,"LINESTRING (80.0917694 6.8420527, 80.0919135 6.8418964, 80.0922085 6.8416218, 80.0923477 6.8415478, 80.092506 6.8414133, 80.0925784 6.8412801, 80.0927018 6.8409585)",,,,
930362816,,,secondary,,True,False,8.481,"LINESTRING (80.0917694 6.8420527, 80.0917512 6.8420466, 80.091732 6.8420472, 80.0917142 6.8420544, 80.0917001 6.8420673)",15,roundabout,,
556290954,B123,Galagedara - Padukka Road,secondary,50,False,False,257.664,"LINESTRING (80.0917469 6.8428674, 80.0917704 6.842892, 80.0917882 6.8429165, 80.0917979 6.8429453, 80.0917929 6.8429779, 80.0917737 6.8430125, 80.0917269 6.8430528, 80.0910306 6.8435237, 80.0903874 6.8438311, 80.0899217 6.8441168)",,,,
556290954,B123,Galagedara - Padukka Road,secondary,50,False,True,41.875,"LINESTRING (80.0917469 6.8428674, 80.0915826 6.8427264, 80.0915538 6.8426889, 80.0915454 6.8426623, 80.0915444 6.8426383, 80.0915538 6.8425771)",,,,
930362817,B123,Galagedara - Padukka Road,secondary,50,False,True,56.295,"LINESTRING (80.0917469 6.8428674, 80.0918072 6.8427181, 80.0917939 6.8426165, 80.0917219 6.8425374, 80.0915927 6.8424912)",,,,
