osmid,lanes,ref,name,highway,maxspeed,access,oneway,reversed,length,geometry
489978326,2,B214,New Kandy Road,primary,60,yes,False,True,9.732,"LINESTRING (80.0288423 7.0307895, 80.0288674 7.0307056)"
519930048,,B214,New Kandy Road,primary,60,,False,True,67.951,"LINESTRING (80.0288423 7.0307895, 80.0286398 7.0313666)"
"[48859781, 475104319]",,B472,Weliweriya-Kirindiwela Road,secondary,50,,False,False,144.173,"LINESTRING (80.0288423 7.0307895, 80.0289074 7.0307892, 80.0290087 7.0307705, 80.0298908 7.030239, 80.0299801 7.0301817)"
191580789,,B472,Weliweriya - Kirindiwela Road,secondary,50,,False,True,19.093,"LINESTRING (80.032605 7.0287298, 80.0324378 7.0287739)"
369203159,,,,residential,30,,False,False,71.293,"LINESTRING (80.032605 7.0287298, 80.0322812 7.028175)"
519930048,,B214,New Kandy Road,primary,60,,False,False,80.716,"LINESTRING (80.0271479 7.0336178, 80.0276174 7.0330612)"
48859777,,B214,New Kandy Road,primary,60,,False,True,220.85000000000002,"LINESTRING (80.0271479 7.0336178, 80.0265115 7.0344202, 80.0263242 7.0347275, 80.0260667 7.0352768)"
"[51504125, 475104367]",,,Uruwala Road,tertiary,40,,False,False,183.294,"LINESTRING (80.0271479 7.0336178, 80.027288 7.0337307, 80.027497 7.0339413, 80.0279888 7.0344595, 80.0282954 7.0348069)"
"[486020992, 375511650]",,B161,Kirillawala-Weliweriya Road,secondary,50,,False,"[False, True]",141.467,"LINESTRING (80.0271479 7.0336178, 80.0263758 7.0333979, 80.0259283 7.0332294)"
375511649,,,Uruwala Road,tertiary,40,,False,True,65.491,"LINESTRING (80.0291642 7.0361454, 80.0290529 7.0360932, 80.0289705 7.036014, 80.028791 7.0357093)"
388607528,,,,residential,30,,False,False,47.498000000000005,"LINESTRING (80.0291642 7.0361454, 80.0291406 7.0362539, 80.0289405 7.0364999)"
375511649,,,Uruwala Road,tertiary,40,,False,False,107.628,"LINESTRING (80.0282954 7.0348069, 80.0283247 7.0348541, 80.0284012 7.0350737, 80.0287138 7.0355448, 80.02876 7.0356514)"
383039333,,,,residential,30,,False,False,140.372,"LINESTRING (80.0282954 7.0348069, 80.028219 7.0348567, 80.027474 7.0352511, 80.0273654 7.0351767, 80.0271955 7.0352892)"
"[51504125, 475104367]",,,Uruwala Road,tertiary,40,,False,True,183.29399999999998,"LINESTRING (80.0282954 7.0348069, 80.0279888 7.0344595, 80.027497 7.0339413, 80.027288 7.0337307, 80.0271479 7.0336178)"
129723011,,,Pinkowatte Road,residential,30,,False,False,118.361,"LINESTRING (80.0307397 7.0319954, 80.0318001 7.0321549)"
129723011,,,Pinkowatte Road,residential,30,,False,True,5.057,"LINESTRING (80.0307397 7.0319954, 80.0306942 7.03199)"
232404728,,,,residential,30,,False,False,113.679,"LINESTRING (80.0307397 7.0319954, 80.0308603 7.031395, 80.030964 7.030998)"
519930048,,B214,New Kandy Road,primary,60,,False,False,40.284,"LINESTRING (80.0285048 7.0317032, 80.0286398 7.0313666)"
519930048,,B214,New Kandy Road,primary,60,,False,True,49.294,"LINESTRING (80.0285048 7.0317032, 80.0283116 7.0321029)"
129723011,,,Pinkowatte Road,residential,30,,False,False,66.649,"LINESTRING (80.0285048 7.0317032, 80.0287518 7.0317222, 80.0291037 7.0317769)"
129723011,,,Pinkowatte Road,residential,30,,False,False,55.682,"LINESTRING (80.0291037 7.0317769, 80.0296045 7.0318379)"
129723011,,,Pinkowatte Road,residential,30,,False,True,66.649,"LINESTRING (80.0291037 7.0317769, 80.0287518 7.0317222, 80.0285048 7.0317032)"
232404731,,,,residential,30,,False,True,245.36200000000002,"LINESTRING (80.0291037 7.0317769, 80.028888 7.032723, 80.0301232 7.0328851)"
129723011,,,Pinkowatte Road,residential,30,,False,False,34.936,"LINESTRING (80.0318001 7.0321549, 80.0318491 7.0318445)"
129723011,,,Pinkowatte Road,residential,30,,False,True,118.361,"LINESTRING (80.0318001 7.0321549, 80.0307397 7.0319954)"
369203942,,,,residential,30,,False,True,106.852,"LINESTRING (80.0318001 7.0321549, 80.0317676 7.0331153)"
232404731,,,,residential,30,,False,False,68.406,"LINESTRING (80.0318001 7.0321549, 80.0322998 7.0321959, 80.0324181 7.0322018)"
129723011,,,Pinkowatte Road,residential,30,,False,False,55.413,"LINESTRING (80.0301956 7.0319311, 80.0306942 7.03199)"
129723011,,,Pinkowatte Road,residential,30,,False,True,66.051,"LINESTRING (80.0301956 7.0319311, 80.0296045 7.0318379)"
369203938,,,,residential,30,,False,True,106.39399999999999,"LINESTRING (80.0301956 7.0319311, 80.030148 7.0326465, 80.0301232 7.0328851)"
382201220,,,,residential,30,,False,True,140.556,"LINESTRING (80.0301956 7.0319311, 80.0305367 7.0311819, 80.0307144 7.0307767)"
48859777,,B214,New Kandy Road,primary,60,,False,False,220.85,"LINESTRING (80.0260667 7.0352768, 80.0263242 7.0347275, 80.0265115 7.0344202, 80.0271479 7.0336178)"
388812235,,,,residential,30,,False,False,94.05499999999999,"LINESTRING (80.0260667 7.0352768, 80.0260312 7.035279, 80.0258133 7.035298, 80.0252194 7.0352289)"
129723011,,,Pinkowatte Road,residential,30,,False,False,20.514,"LINESTRING (80.0328016 7.0304314, 80.0327075 7.0302723)"
129723011,,,Pinkowatte Road,residential,30,,False,True,189.08100000000002,"LINESTRING (80.0328016 7.0304314, 80.0324374 7.0309996, 80.0318491 7.0318445)"
369203931,,,,residential,30,,False,False,237.03300000000002,"LINESTRING (80.0328016 7.0304314, 80.0332078 7.0310602, 80.0324181 7.0322018)"
486020992,,B161,Kirillawala-Weliweriya Road,secondary,50,,False,True,79.241,"LINESTRING (80.0250841 7.0328831, 80.0257455 7.0331605)"
232404729,,,Weedi para,residential,30,,False,True,153.337,"LINESTRING (80.0250841 7.0328831, 80.0254169 7.032292, 80.025583 7.0319314, 80.0256676 7.0316378)"
486020992,,B161,Kirillawala-Weliweriya Road,secondary,50,,False,False,86.95400000000001,"LINESTRING (80.0250841 7.0328831, 80.0248316 7.0327329, 80.0244938 7.0325767, 80.0244292 7.0325572, 80.0243778 7.032543)"
129723011,,,Pinkowatte Road,residential,30,,False,False,53.31,"LINESTRING (80.0324229 7.0298101, 80.0321636 7.0294056)"
129723011,,,Pinkowatte Road,residential,30,,False,True,60.232,"LINESTRING (80.0324229 7.0298101, 80.0327075 7.0302723)"
232404728,,,,residential,30,,False,True,208.253,"LINESTRING (80.0324229 7.0298101, 80.030964 7.030998)"
232404726,,,,residential,30,,False,False,63.603,"LINESTRING (80.031379 7.0313949, 80.030964 7.030998)"
232404726,,,,residential,30,,False,True,72.047,"LINESTRING (80.031379 7.0313949, 80.0318491 7.0318445)"
232404727,,,,residential,30,,False,False,192.55700000000002,"LINESTRING (80.031379 7.0313949, 80.0318813 7.0309767, 80.0327075 7.0302723)"
129723011,,,Pinkowatte Road,residential,30,,False,True,34.936,"LINESTRING (80.0318491 7.0318445, 80.0318001 7.0321549)"
232404726,,,,residential,30,,False,False,72.047,"LINESTRING (80.0318491 7.0318445, 80.031379 7.0313949)"
129723011,,,Pinkowatte Road,residential,30,,False,False,189.08100000000002,"LINESTRING (80.0318491 7.0318445, 80.0324374 7.0309996, 80.0328016 7.0304314)"
129723011,,,Pinkowatte Road,residential,30,,False,True,60.01,"LINESTRING (80.0318876 7.0289406, 80.0321636 7.0294056)"
191580789,,B472,Weliweriya - Kirindiwela Road,secondary,50,,False,False,64.231,"LINESTRING (80.0318876 7.0289406, 80.0319936 7.0288708, 80.0324378 7.0287739)"
191580789,,B472,Weliweriya - Kirindiwela Road,secondary,50,,False,True,81.771,"LINESTRING (80.0318876 7.0289406, 80.0316336 7.0291081, 80.0312909 7.0293756)"
129723011,,,Pinkowatte Road,residential,30,,False,False,60.01,"LINESTRING (80.0321636 7.0294056, 80.0318876 7.0289406)"
129723011,,,Pinkowatte Road,residential,30,,False,True,53.31,"LINESTRING (80.0321636 7.0294056, 80.0324229 7.0298101)"
232404730,,,,residential,30,,False,True,225.653,"LINESTRING (80.0321636 7.0294056, 80.0312269 7.0300397, 80.030505 7.030591)"
191580789,,B472,Weliweriya - Kirindiwela Road,secondary,50,,False,False,72.181,"LINESTRING (80.0299801 7.0301817, 80.0305589 7.0298794)"
232404726,,,,residential,30,,False,True,66.853,"LINESTRING (80.0299801 7.0301817, 80.0304593 7.0305495)"
"[48859781, 475104319]",,B472,Weliweriya-Kirindiwela Road,secondary,50,,False,True,144.173,"LINESTRING (80.0299801 7.0301817, 80.0298908 7.030239, 80.0290087 7.0307705, 80.0289074 7.0307892, 80.0288423 7.0307895)"
129723011,,,Pinkowatte Road,residential,30,,False,False,60.232,"LINESTRING (80.0327075 7.0302723, 80.0324229 7.0298101)"
129723011,,,Pinkowatte Road,residential,30,,False,True,20.514,"LINESTRING (80.0327075 7.0302723, 80.0328016 7.0304314)"
232404727,,,,residential,30,,False,True,192.55700000000002,"LINESTRING (80.0327075 7.0302723, 80.0318813 7.0309767, 80.031379 7.0313949)"
232404726,,,,residential,30,,False,False,36.936,"LINESTRING (80.030964 7.030998, 80.0307144 7.0307767)"
232404726,,,,residential,30,,False,True,63.603,"LINESTRING (80.030964 7.030998, 80.031379 7.0313949)"
232404728,,,,residential,30,,False,False,208.253,"LINESTRING (80.030964 7.030998, 80.0324229 7.0298101)"
232404728,,,,residential,30,,False,True,113.679,"LINESTRING (80.030964 7.030998, 80.0308603 7.031395, 80.0307397 7.0319954)"
232404726,,,,residential,30,,False,False,6.836,"LINESTRING (80.030505 7.030591, 80.0304593 7.0305495)"
232404726,,,,residential,30,,False,True,30.991,"LINESTRING (80.030505 7.030591, 80.0307144 7.0307767)"
232404730,,,,residential,30,,False,False,225.653,"LINESTRING (80.030505 7.030591, 80.0312269 7.0300397, 80.0321636 7.0294056)"
232404729,,,Weedi para,residential,30,,False,False,108.97999999999999,"LINESTRING (80.0264406 7.0311308, 80.0262549 7.0311669, 80.0260039 7.0312453, 80.0258467 7.0313631, 80.0257332 7.0314686, 80.0256676 7.0316378)"
"[543466467, 387276526]",,,,residential,30,,False,False,336.394,"LINESTRING (80.0264406 7.0311308, 80.0263844 7.0310275, 80.0263591 7.0307437, 80.0263299 7.0299355, 80.026203 7.0297498, 80.0259723 7.0295714, 80.0258795 7.0294074, 80.0257785 7.0292193, 80.0256009 7.0287536, 80.0254842 7.0283703)"
387276526,,,,residential,30,,False,True,43.918,"LINESTRING (80.0264406 7.0311308, 80.0264947 7.0311453, 80.026831 7.031084)"
486020992,,B161,Kirillawala-Weliweriya Road,secondary,50,,False,False,79.241,"LINESTRING (80.0257455 7.0331605, 80.0250841 7.0328831)"
486020992,,B161,Kirillawala-Weliweriya Road,secondary,50,,False,True,21.579,"LINESTRING (80.0257455 7.0331605, 80.0259283 7.0332294)"
232405795,,,Dawatagahawatta Road,residential,30,,False,False,82.215,"LINESTRING (80.0257455 7.0331605, 80.0256439 7.0333926, 80.0255755 7.0335803, 80.0254715 7.0338478)"
232405795,,,Dawatagahawatta Road,residential,30,,False,False,110.538,"LINESTRING (80.0254715 7.0338478, 80.0245322 7.034193)"
442697572,,,,residential,,,False,False,38.718,"LINESTRING (80.0254715 7.0338478, 80.0254015 7.034189)"
