osmid,highway,maxspeed,oneway,reversed,length,ref,name,geometry
234544471,residential,30,False,True,48.644,,,"LINESTRING (80.1118973 6.4799054, 80.1115691 6.4796138)"
186259444,tertiary,40,False,False,101.788,B481,Yatadolawaththa road,"LINESTRING (80.1118973 6.4799054, 80.1125246 6.4793926, 80.1125868 6.4793037)"
186259444,tertiary,40,False,True,136.692,B481,Yatadolawaththa road,"LINESTRING (80.1118973 6.4799054, 80.1112586 6.4802725, 80.1108325 6.4805312)"
234544462,residential,30,False,False,57.017,,,"LINESTRING (80.1107779 6.478528, 80.110325 6.4787738)"
234544471,residential,30,False,False,35.205,,,"LINESTRING (80.1107779 6.478528, 80.1109568 6.47879)"
234544462,residential,30,False,True,78.74199999999999,,,"LINESTRING (80.1107779 6.478528, 80.1111727 6.478348, 80.1114095 6.4782027)"
234544471,residential,30,False,True,34.983000000000004,,,"LINESTRING (80.1107779 6.478528, 80.1106791 6.4783605, 80.1106064 6.4782641)"
234544462,residential,30,False,True,57.017,,,"LINESTRING (80.110325 6.4787738, 80.1107779 6.478528)"
234544477,residential,30,False,False,38.973,,,"LINESTRING (80.110325 6.4787738, 80.1104338 6.4791072)"
234544477,residential,30,False,True,110.606,,,"LINESTRING (80.110325 6.4787738, 80.1101588 6.4780602, 80.1104027 6.47796)"
234544464,residential,30,False,False,40.733,,,"LINESTRING (80.1119556 6.4787308, 80.1122197 6.4789864)"
234544464,residential,30,False,True,43.971,,,"LINESTRING (80.1119556 6.4787308, 80.1116533 6.4784736)"
234544467,residential,30,False,False,97.90100000000001,,,"LINESTRING (80.1119556 6.4787308, 80.1118887 6.4787839, 80.1116501 6.4790196, 80.1112372 6.47923)"
234544471,residential,30,False,False,8.478,,,"LINESTRING (80.1115034 6.4795744, 80.1115691 6.4796138)"
1185885372,residential,30,False,False,101.745,,,"LINESTRING (80.1115034 6.4795744, 80.110714 6.4800456)"
234544471,residential,30,False,True,48.549,,,"LINESTRING (80.1115034 6.4795744, 80.1113596 6.4794255, 80.1112372 6.47923)"
234544471,residential,30,False,False,36.078,,,"LINESTRING (80.1110182 6.4788917, 80.1111874 6.4791692)"
234544471,residential,30,False,True,13.187,,,"LINESTRING (80.1110182 6.4788917, 80.1109568 6.47879)"
234544466,residential,30,False,True,84.345,,,"LINESTRING (80.1110182 6.4788917, 80.1114946 6.4786038, 80.1116533 6.4784736)"
234544471,residential,30,False,False,8.717,,,"LINESTRING (80.1111874 6.4791692, 80.1112372 6.47923)"
234544471,residential,30,False,True,36.078,,,"LINESTRING (80.1111874 6.4791692, 80.1110182 6.4788917)"
234544468,residential,30,False,False,80.211,,,"LINESTRING (80.1111874 6.4791692, 80.1109093 6.4793259, 80.1105549 6.4795233)"
234544471,residential,30,False,True,8.717,,,"LINESTRING (80.1112372 6.47923, 80.1111874 6.4791692)"
234544467,residential,30,False,True,97.90100000000001,,,"LINESTRING (80.1112372 6.47923, 80.1116501 6.4790196, 80.1118887 6.4787839, 80.1119556 6.4787308)"
234544471,residential,30,False,False,48.549,,,"LINESTRING (80.1112372 6.47923, 80.1113596 6.4794255, 80.1115034 6.4795744)"
234544453,residential,30,False,True,68.577,,,"LINESTRING (80.1106064 6.4782641, 80.1111536 6.477973)"
