osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,access
29481239,True,B221,Kiribathgoda-Makola-Sapugaskanda Road,secondary,50,False,87.15299999999999,"LINESTRING (79.9303049 6.9771962, 79.9299904 6.9773049, 79.92955 6.9774246)",,
34697226,False,B221,Kiribathgoda-Makola-Sapugaskanda Road,secondary,50,True,58.352999999999994,"LINESTRING (79.9303049 6.9771962, 79.9304837 6.9771476, 79.9307136 6.9771159, 79.9308243 6.9771054)",,
34697223,False,,Old Kandy Road,tertiary,40,True,31.668,"LINESTRING (79.9241925 6.9752649, 79.9243158 6.9750743, 79.9243276 6.9750172)",2,
378234621,False,,Jinadhasa Nandasena Mawatha,tertiary,50,False,8.161,"LINESTRING (79.9296821 6.9807239, 79.9296233 6.9807684)",,
378234621,False,,Jinadhasa Nandasena Mawatha,tertiary,50,True,425.58099999999996,"LINESTRING (79.9296821 6.9807239, 79.9304724 6.9801071, 79.9305185 6.9800185, 79.930512 6.9798084, 79.9303886 6.9794617, 79.9303128 6.9792685, 79.9301337 6.9784758, 79.9300352 6.9782894, 79.9297294 6.9778648, 79.9296623 6.9777436, 79.9296154 6.9776371, 79.9295746 6.9774977)",,
"[939039032, 1153265563]",True,AA001,Colombo - Kandy Road,trunk,60,False,102.291,"LINESTRING (79.9296821 6.9807239, 79.9295162 6.980549, 79.9291874 6.9802025, 79.9290467 6.9800542)",2,
1153265563,True,AA001,Colombo - Kandy Road,trunk,60,False,7.105,"LINESTRING (79.9273593 6.9782466, 79.9273136 6.9782016)",2,
29481255,True,B221,Kiribathgoda-Makola-Sapugaskanda Road,secondary,50,False,45.29900000000001,"LINESTRING (79.9273593 6.9782466, 79.9274341 6.9781844, 79.9276896 6.9780052)",,
1153265563,True,AA001,Colombo - Kandy Road,trunk,60,False,124.943,"LINESTRING (79.9270999 6.977991, 79.9262872 6.9772088)",2,
378240149,False,B220,Kiribathgoda-Hunupitiya Road,secondary,70,False,9.615,"LINESTRING (79.9246414 6.9756887, 79.9247015 6.9756261)",,yes
340610935,True,AA001,Colombo - Kandy Road,trunk,60,False,170.463,"LINESTRING (79.9246414 6.9756887, 79.9251482 6.9761675, 79.9255761 6.9766415, 79.9256077 6.9766765, 79.9257149 6.9767893)",2,
34697223,False,,Old Kandy Road,tertiary,40,False,23.688,"LINESTRING (79.9238197 6.9741637, 79.9239294 6.9743468)",2,
34697223,False,,Old Kandy Road,tertiary,40,True,105.63,"LINESTRING (79.9238197 6.9741637, 79.9234776 6.9738977, 79.9230634 6.9735816)",2,
740619265,False,,Kohalwila Road,tertiary,40,False,78.363,"LINESTRING (79.9238197 6.9741637, 79.9239852 6.9739847, 79.9240548 6.973875, 79.9241479 6.9736714, 79.9241768 6.9735667)",2,
34697224,False,,N.H.S. Main Road,residential,30,False,41.635,"LINESTRING (79.9289991 6.9800993, 79.9287261 6.9803577)",,
34697224,False,,N.H.S. Main Road,residential,30,True,7.263,"LINESTRING (79.9289991 6.9800993, 79.9290467 6.9800542)",,
340610935,True,AA001,Colombo - Kandy Road,trunk,60,False,101.399,"LINESTRING (79.9289991 6.9800993, 79.9291368 6.9802469, 79.9296233 6.9807684)",2,
34697224,False,,N.H.S. Main Road,residential,30,False,58.587,"LINESTRING (79.927868 6.9812343, 79.9275375 6.9816466)",,
34697224,False,,N.H.S. Main Road,residential,30,True,69.408,"LINESTRING (79.927868 6.9812343, 79.9282847 6.9807668)",,
173226799,False,,2nd Cross Street,residential,30,False,102.329,"LINESTRING (79.927868 6.9812343, 79.9285379 6.9818705)",,
34697225,False,,,residential,30,False,42.018,"LINESTRING (79.9296233 6.9807684, 79.929343 6.9810241)",,
378234621,False,,Jinadhasa Nandasena Mawatha,tertiary,50,True,8.161,"LINESTRING (79.9296233 6.9807684, 79.9296821 6.9807239)",,
340610935,True,AA001,Colombo - Kandy Road,trunk,60,False,151.54500000000002,"LINESTRING (79.9296233 6.9807684, 79.9299229 6.9811064, 79.9305303 6.9817916)",2,
34697225,False,,,residential,30,False,62.861,"LINESTRING (79.9289122 6.9814444, 79.9285379 6.9818705)",,
34697225,False,,,residential,30,True,66.671,"LINESTRING (79.9289122 6.9814444, 79.929343 6.9810241)",,
173226750,False,,1st Cross Street,residential,30,True,102.341,"LINESTRING (79.9289122 6.9814444, 79.9282847 6.9807668)",,
173226750,False,,1st Cross Street,residential,30,False,139.517,"LINESTRING (79.9289122 6.9814444, 79.9293815 6.9819692, 79.9294171 6.9820365, 79.929408 6.9821121, 79.9291598 6.9824283)",,
34697225,False,,,residential,30,True,53.894,"LINESTRING (79.9282132 6.9822325, 79.9285379 6.9818705)",,
50177661,False,,,residential,30,False,99.026,"LINESTRING (79.9282132 6.9822325, 79.9275375 6.9816466)",,
29481239,True,B221,Kiribathgoda-Makola-Sapugaskanda Road,secondary,50,False,47.611999999999995,"LINESTRING (79.9276631 6.9779506, 79.9273962 6.9781423, 79.9273136 6.9782016)",,
544171520,True,,,trunk_link,40,False,64.321,"LINESTRING (79.9276631 6.9779506, 79.9275625 6.9779966, 79.9274097 6.9780357, 79.9273296 6.978035, 79.9273194 6.9780349, 79.9270999 6.977991)",,
34697223,False,,Old Kandy Road,tertiary,40,False,31.668,"LINESTRING (79.9243276 6.9750172, 79.9243158 6.9750743, 79.9241925 6.9752649)",2,
34697223,False,,Old Kandy Road,tertiary,40,True,71.884,"LINESTRING (79.9243276 6.9750172, 79.9242873 6.974944, 79.9239973 6.9744601)",2,
34697224,False,,N.H.S. Main Road,residential,30,False,62.638,"LINESTRING (79.9275375 6.9816466, 79.9272036 6.9821021)",,
34697224,False,,N.H.S. Main Road,residential,30,True,58.587,"LINESTRING (79.9275375 6.9816466, 79.927868 6.9812343)",,
50177661,False,,,residential,30,True,99.026,"LINESTRING (79.9275375 6.9816466, 79.9282132 6.9822325)",,
50177661,False,,,residential,30,False,62.377,"LINESTRING (79.9275375 6.9816466, 79.9273277 6.9814961, 79.9270542 6.9813592)",,
173226789,False,,,residential,30,True,70.037,"LINESTRING (79.9270542 6.9813592, 79.926947 6.98198)",,
50177661,False,,,residential,30,False,264.054,"LINESTRING (79.9270542 6.9813592, 79.925424 6.9810114, 79.9247043 6.9809246)",,
50177661,False,,,residential,30,True,62.377,"LINESTRING (79.9270542 6.9813592, 79.9273277 6.9814961, 79.9275375 6.9816466)",,
340610935,True,AA001,Colombo - Kandy Road,trunk,60,False,7.606,"LINESTRING (79.9272461 6.978256, 79.927295 6.9783042)",2,
378240149,False,B220,Kiribathgoda-Hunupitiya Road,secondary,70,True,9.615,"LINESTRING (79.9247015 6.9756261, 79.9246414 6.9756887)",,yes
99247366,True,AA001,Colombo - Kandy Road,trunk,60,False,69.069,"LINESTRING (79.9247015 6.9756261, 79.9245213 6.9754933, 79.924475 6.9754594, 79.9241925 6.9752649)",2,
544171519,False,,,tertiary,30,False,8.57,"LINESTRING (79.92955 6.9774246, 79.9295746 6.9774977)",,
29481239,True,B221,Kiribathgoda-Makola-Sapugaskanda Road,secondary,50,False,122.95700000000001,"LINESTRING (79.92955 6.9774246, 79.9291938 6.9775261, 79.9284669 6.9776809)",,
200132491,False,,,residential,30,True,197.495,"LINESTRING (79.92955 6.9774246, 79.9293888 6.9766467, 79.9293727 6.976029, 79.9293351 6.9756669)",,
383226985,False,,Hospital Road,residential,30,False,8.04,"LINESTRING (79.9306259 6.9819018, 79.930679 6.9818523)",,
34697226,False,B221,Kiribathgoda-Makola-Sapugaskanda Road,secondary,50,False,27.12,"LINESTRING (79.931067 6.9770673, 79.9308243 6.9771054)",,
"[70846002, 378234620]",False,,Gamunu Mawatha,residential,30,False,109.43699999999998,"LINESTRING (79.931067 6.9770673, 79.9311599 6.9775187, 79.9312276 6.977669, 79.9313475 6.9778823, 79.9313683 6.977995)",,
378234620,False,,Gamunu Mawatha,residential,30,False,5.758,"LINESTRING (79.9317371 6.9787383, 79.9317679 6.9787801)",,
378234620,False,,Gamunu Mawatha,residential,30,True,7.773,"LINESTRING (79.9317371 6.9787383, 79.9316935 6.9786834)",,
521728027,False,,,living_street,,True,69.809,"LINESTRING (79.9317371 6.9787383, 79.9314167 6.9792796)",,
70847058,False,,Eriyawatiya Road,tertiary,30,False,9.777,"LINESTRING (79.9257149 6.9767893, 79.9257864 6.9767374)",2,
340610935,True,AA001,Colombo - Kandy Road,trunk,60,False,69.775,"LINESTRING (79.9257149 6.9767893, 79.9261756 6.977219)",2,
70847058,False,,Eriyawatiya Road,tertiary,30,True,112.04100000000001,"LINESTRING (79.9257149 6.9767893, 79.9254566 6.9769716, 79.9253225 6.9770794, 79.9252214 6.9771907, 79.9250616 6.9773936, 79.9250278 6.9774383, 79.9249948 6.9774867)",2,
70847058,False,,Eriyawatiya Road,tertiary,30,False,33.638,"LINESTRING (79.9237773 6.9804477, 79.923796 6.9803726, 79.9239318 6.9802489, 79.9239551 6.9802136)",2,
70847058,False,,Eriyawatiya Road,tertiary,30,True,66.565,"LINESTRING (79.9237773 6.9804477, 79.9239376 6.9807148, 79.9239646 6.9807847, 79.9239569 6.9808866, 79.9239193 6.9809908)",2,
70847067,False,,Devasumithrarama road,residential,30,True,110.19999999999999,"LINESTRING (79.9237773 6.9804477, 79.9229498 6.9803694, 79.9229453 6.9802035)",,
70847058,False,,Eriyawatiya Road,tertiary,30,False,286.372,"LINESTRING (79.9241515 6.9796842, 79.9242161 6.9795807, 79.9242894 6.9794898, 79.9243127 6.9794169, 79.9243571 6.9791701, 79.924432 6.9778392, 79.9245076 6.9777796, 79.924603 6.9777469, 79.9248136 6.9776681, 79.9249491 6.9775546, 79.9249948 6.9774867)",2,
70847058,False,,Eriyawatiya Road,tertiary,30,True,44.712999999999994,"LINESTRING (79.9241515 6.9796842, 79.9241061 6.9798176, 79.9240764 6.9799753, 79.9240485 6.9800723)",2,
"[538984323, 538984324]",False,,,living_street,,True,94.119,"LINESTRING (79.9241515 6.9796842, 79.9236009 6.9794565, 79.9234925 6.979687)",,
34697223,False,,Old Kandy Road,tertiary,40,False,105.63,"LINESTRING (79.9230634 6.9735816, 79.9234776 6.9738977, 79.9238197 6.9741637)",2,
173226799,False,,2nd Cross Street,residential,30,True,92.512,"LINESTRING (79.9291598 6.9824283, 79.9285379 6.9818705)",,
173226750,False,,1st Cross Street,residential,30,True,139.517,"LINESTRING (79.9291598 6.9824283, 79.929408 6.9821121, 79.9294171 6.9820365, 79.9293815 6.9819692, 79.9289122 6.9814444)",,
173226802,False,,Prince Lane,residential,30,True,28.346,"LINESTRING (79.9276946 6.9787158, 79.9275305 6.9789119)",,
340610935,True,AA001,Colombo - Kandy Road,trunk,60,False,210.704,"LINESTRING (79.9276946 6.9787158, 79.9289991 6.9800993)",2,
34697225,False,,,residential,30,False,53.894,"LINESTRING (79.9285379 6.9818705, 79.9282132 6.9822325)",,
34697225,False,,,residential,30,True,62.861,"LINESTRING (79.9285379 6.9818705, 79.9289122 6.9814444)",,
