osmid,oneway,highway,maxspeed,junction,reversed,length,ref,name,geometry
161167112,False,residential,30,,True,4.118,,Beach Road,"LINESTRING (79.9140041 8.9765055, 79.9139824 8.9764753)"
161167115,False,residential,30,,True,37.906,,,"LINESTRING (79.9143318 8.9766913, 79.9142185 8.9763693)"
412209817,False,trunk,60,,True,22.747999999999998,AA014,Medawachchiya-Talaimannar Road,"LINESTRING (79.9143318 8.9766913, 79.9142545 8.9767391, 79.9141545 8.976797)"
672121687,False,tertiary,50,,False,179.583,B352,Pallimunai Road,"LINESTRING (79.9143318 8.9766913, 79.9145836 8.9768291, 79.9147966 8.9769323, 79.9158022 8.9773964)"
621271050,False,tertiary,50,,True,46.836,B270,Mannar Market Street - Sebastian Hospital,"LINESTRING (79.9116947 8.9778304, 79.911313 8.9780182)"
156298075,False,tertiary,50,,False,63.638000000000005,B270,Hospital Road,"LINESTRING (79.9116947 8.9778304, 79.9120807 8.9776802, 79.9122289 8.9776096)"
197793735,False,residential,30,,True,104.818,,,"LINESTRING (79.9116947 8.9778304, 79.9116986 8.9777338, 79.912234 8.9770735)"
197793786,False,residential,30,,True,50.157,,,"LINESTRING (79.9119942 8.9761672, 79.9121938 8.9765729)"
161167112,False,residential,30,,False,200.44400000000002,,Beach Road,"LINESTRING (79.9119942 8.9761672, 79.9122958 8.9760954, 79.9134031 8.9759984, 79.9138061 8.9760074)"
161167112,False,residential,30,,True,159.506,,Beach Road,"LINESTRING (79.9119942 8.9761672, 79.9113176 8.9763016, 79.910826 8.9764451, 79.9105986 8.9765465)"
197793786,False,residential,30,,False,26.88,,,"LINESTRING (79.9119942 8.9761672, 79.9120005 8.9760574, 79.911971 8.9759289)"
161167112,False,residential,30,,False,15.839,,Beach Road,"LINESTRING (79.9139321 8.9763418, 79.9139824 8.9764753)"
161167112,False,residential,30,,True,39.675,,Beach Road,"LINESTRING (79.9139321 8.9763418, 79.9138061 8.9760074)"
197793831,False,residential,30,,False,52.755,,,"LINESTRING (79.9139321 8.9763418, 79.9134648 8.9764515)"
197793786,False,residential,30,,False,140.249,,,"LINESTRING (79.9134648 8.9764515, 79.9121938 8.9765729)"
197793831,False,residential,30,,False,20.476,,,"LINESTRING (79.9134648 8.9764515, 79.9134816 8.9766349)"
197793831,False,residential,30,,True,52.755,,,"LINESTRING (79.9134648 8.9764515, 79.9139321 8.9763418)"
161167112,False,residential,30,,False,159.506,,Beach Road,"LINESTRING (79.9105986 8.9765465, 79.910826 8.9764451, 79.9113176 8.9763016, 79.9119942 8.9761672)"
161167112,False,residential,30,,True,85.984,,Beach Road,"LINESTRING (79.9105986 8.9765465, 79.9099482 8.9768366, 79.9098858 8.9768662)"
197793841,False,residential,30,,False,114.915,,,"LINESTRING (79.9105986 8.9765465, 79.9107491 8.9769208, 79.9107278 8.9769524, 79.9101757 8.9771847)"
197793763,False,residential,30,,False,55.839,,,"LINESTRING (79.9121938 8.9765729, 79.912234 8.9770735)"
197793786,False,residential,30,,False,50.157,,,"LINESTRING (79.9121938 8.9765729, 79.9119942 8.9761672)"
197793786,False,residential,30,,True,140.249,,,"LINESTRING (79.9121938 8.9765729, 79.9134648 8.9764515)"
197793831,False,residential,30,,False,57.797,,,"LINESTRING (79.9134816 8.9766349, 79.9139824 8.9764753)"
197793831,False,residential,30,,True,20.476,,,"LINESTRING (79.9134816 8.9766349, 79.9134648 8.9764515)"
197794015,False,residential,30,,False,24.939,,,"LINESTRING (79.9134816 8.9766349, 79.9132598 8.9766829)"
197793572,False,residential,30,,False,54.82,,,"LINESTRING (79.9132598 8.9766829, 79.913384 8.9771604)"
197794015,False,residential,30,,True,24.939,,,"LINESTRING (79.9132598 8.9766829, 79.9134816 8.9766349)"
197794015,False,residential,30,,False,105.6,,,"LINESTRING (79.9132598 8.9766829, 79.9129281 8.9767338, 79.912822 8.9767719, 79.9126317 8.9769311, 79.9125001 8.9771566)"
161167112,False,residential,30,,True,70.461,,Beach Road,"LINESTRING (79.9098858 8.9768662, 79.9093073 8.9771401)"
197793841,False,residential,30,,True,47.624,,,"LINESTRING (79.9098858 8.9768662, 79.9101757 8.9771847)"
161167112,False,residential,30,,False,85.984,,Beach Road,"LINESTRING (79.9098858 8.9768662, 79.9099482 8.9768366, 79.9105986 8.9765465)"
197793763,False,residential,30,,False,30.652,,,"LINESTRING (79.912234 8.9770735, 79.9125001 8.9771566)"
197793763,False,residential,30,,True,55.839,,,"LINESTRING (79.912234 8.9770735, 79.9121938 8.9765729)"
197793735,False,residential,30,,False,104.818,,,"LINESTRING (79.912234 8.9770735, 79.9116986 8.9777338, 79.9116947 8.9778304)"
161167112,False,residential,30,,False,70.461,,Beach Road,"LINESTRING (79.9093073 8.9771401, 79.9098858 8.9768662)"
197793740,False,residential,30,,False,120.344,,,"LINESTRING (79.9093073 8.9771401, 79.9098841 8.977466, 79.9102351 8.9777134)"
197793604,False,residential,30,,False,58.519,,,"LINESTRING (79.9125001 8.9771566, 79.9122289 8.9776096)"
197793763,False,residential,30,,True,30.652,,,"LINESTRING (79.9125001 8.9771566, 79.912234 8.9770735)"
197794015,False,residential,30,,False,41.955,,,"LINESTRING (79.9125001 8.9771566, 79.9128467 8.9773152)"
197794015,False,residential,30,,True,105.6,,,"LINESTRING (79.9125001 8.9771566, 79.9126317 8.9769311, 79.912822 8.9767719, 79.9129281 8.9767338, 79.9132598 8.9766829)"
156298075,False,tertiary,50,,False,7.784,B270,Hospital Road,"LINESTRING (79.913384 8.9771604, 79.9134547 8.9771652)"
197793572,False,residential,30,,True,54.82,,,"LINESTRING (79.913384 8.9771604, 79.9132598 8.9766829)"
156298075,False,tertiary,50,,True,61.71799999999999,B270,Hospital Road,"LINESTRING (79.913384 8.9771604, 79.913215 8.9771854, 79.9130354 8.9772487, 79.9128467 8.9773152)"
197793606,False,residential,30,,False,54.229,,,"LINESTRING (79.9101757 8.9771847, 79.9105124 8.9775414)"
197793841,False,residential,30,,False,47.624,,,"LINESTRING (79.9101757 8.9771847, 79.9098858 8.9768662)"
197793841,False,residential,30,,True,114.915,,,"LINESTRING (79.9101757 8.9771847, 79.9107278 8.9769524, 79.9107491 8.9769208, 79.9105986 8.9765465)"
197794015,False,residential,30,,True,41.955,,,"LINESTRING (79.9128467 8.9773152, 79.9125001 8.9771566)"
156298075,False,tertiary,50,,False,61.717999999999996,B270,Hospital Road,"LINESTRING (79.9128467 8.9773152, 79.9130354 8.9772487, 79.913215 8.9771854, 79.913384 8.9771604)"
156298075,False,tertiary,50,,True,75.34,B270,Hospital Road,"LINESTRING (79.9128467 8.9773152, 79.9126062 8.9774318, 79.9122289 8.9776096)"
161167109,False,residential,50,,False,24.458,B352,Pallimunai Road,"LINESTRING (79.9158022 8.9773964, 79.9160075 8.9774816)"
197793638,False,tertiary,40,,True,53.439,,,"LINESTRING (79.9158022 8.9773964, 79.9159274 8.9778608)"
672121687,False,tertiary,50,,True,179.583,B352,Pallimunai Road,"LINESTRING (79.9158022 8.9773964, 79.9147966 8.9769323, 79.9145836 8.9768291, 79.9143318 8.9766913)"
197793606,False,residential,30,,True,54.229,,,"LINESTRING (79.9105124 8.9775414, 79.9101757 8.9771847)"
197793981,False,residential,30,,False,36.251000000000005,,,"LINESTRING (79.9105124 8.9775414, 79.9103275 8.9776327, 79.9102351 8.9777134)"
197793981,False,residential,30,,True,144.157,,,"LINESTRING (79.9105124 8.9775414, 79.9109279 8.9773204, 79.9109934 8.9773207, 79.911313 8.9780182)"
197793604,False,residential,30,,True,58.519,,,"LINESTRING (79.9122289 8.9776096, 79.9125001 8.9771566)"
156298075,False,tertiary,50,,False,75.34,B270,Hospital Road,"LINESTRING (79.9122289 8.9776096, 79.9126062 8.9774318, 79.9128467 8.9773152)"
156298075,False,tertiary,50,,True,63.638000000000005,B270,Hospital Road,"LINESTRING (79.9122289 8.9776096, 79.9120807 8.9776802, 79.9116947 8.9778304)"
197793981,False,residential,30,,False,54.604,,,"LINESTRING (79.9102351 8.9777134, 79.9098714 8.9780482)"
197793740,False,residential,30,,True,120.344,,,"LINESTRING (79.9102351 8.9777134, 79.9098841 8.977466, 79.9093073 8.9771401)"
197793981,False,residential,30,,True,36.251000000000005,,,"LINESTRING (79.9102351 8.9777134, 79.9103275 8.9776327, 79.9105124 8.9775414)"
197793638,False,tertiary,40,,False,53.439,,,"LINESTRING (79.9159274 8.9778608, 79.9158022 8.9773964)"
197793638,False,tertiary,40,,True,45.611,,,"LINESTRING (79.9159274 8.9778608, 79.9160662 8.9782474)"
584732211,False,residential,30,,False,82.244,,,"LINESTRING (79.9159274 8.9778608, 79.915382 8.9780952, 79.915242 8.9781586)"
584732212,False,residential,30,,True,115.206,,,"LINESTRING (79.9159274 8.9778608, 79.916564 8.9784403, 79.9167214 8.9785329)"
584732213,False,residential,30,,True,96.836,,,"LINESTRING (79.9173871 8.9779619, 79.9167214 8.9785329)"
161167109,False,residential,50,,True,160.99699999999999,B352,Pallimunai Road,"LINESTRING (79.9173871 8.9779619, 79.9169414 8.977844, 79.9162028 8.9775774, 79.9160075 8.9774816)"
589069454,False,tertiary,,,True,10.879,,Post Office Road,"LINESTRING (79.9097884 8.9779948, 79.9098714 8.9780482)"
621271050,False,tertiary,50,,False,46.836,B270,Mannar Market Street - Sebastian Hospital,"LINESTRING (79.911313 8.9780182, 79.9116947 8.9778304)"
621271050,False,tertiary,50,,True,16.563,B270,Mannar Market Street - Sebastian Hospital,"LINESTRING (79.911313 8.9780182, 79.911192 8.9781071)"
197793981,False,residential,30,,False,144.157,,,"LINESTRING (79.911313 8.9780182, 79.9109934 8.9773207, 79.9109279 8.9773204, 79.9105124 8.9775414)"
197793981,False,residential,30,,True,54.604,,,"LINESTRING (79.9098714 8.9780482, 79.9102351 8.9777134)"
589069454,False,tertiary,,,False,10.879,,Post Office Road,"LINESTRING (79.9098714 8.9780482, 79.9097884 8.9779948)"
589069454,False,tertiary,,,True,77.455,,Post Office Road,"LINESTRING (79.9098714 8.9780482, 79.910454 8.9784407)"
621271050,False,tertiary,50,,False,16.563,B270,Mannar Market Street - Sebastian Hospital,"LINESTRING (79.911192 8.9781071, 79.911313 8.9780182)"
621271050,False,tertiary,50,,True,89.141,B270,Mannar Market Street - Sebastian Hospital,"LINESTRING (79.911192 8.9781071, 79.910454 8.9784407)"
197793898,False,residential,30,,False,96.476,,,"LINESTRING (79.911192 8.9781071, 79.9112867 8.9784659, 79.9113385 8.9789601)"
584732209,False,residential,30,,False,51.827,,,"LINESTRING (79.915242 8.9781586, 79.9154526 8.9785757)"
584732211,False,residential,30,,False,104.515,,,"LINESTRING (79.915242 8.9781586, 79.9147453 8.9783835, 79.9144197 8.9786217)"
584732211,False,residential,30,,True,82.244,,,"LINESTRING (79.915242 8.9781586, 79.915382 8.9780952, 79.9159274 8.9778608)"
197793638,False,tertiary,40,,False,45.611,,,"LINESTRING (79.9160662 8.9782474, 79.9159274 8.9778608)"
197793638,False,tertiary,40,,True,85.839,,,"LINESTRING (79.9160662 8.9782474, 79.9163189 8.9789779)"
197793502,False,residential,30,,True,76.648,,,"LINESTRING (79.9160662 8.9782474, 79.9154929 8.9785526, 79.9154526 8.9785757)"
589069454,False,tertiary,,,False,77.455,,Post Office Road,"LINESTRING (79.910454 8.9784407, 79.9098714 8.9780482)"
589069454,False,tertiary,,,True,113.018,,Post Office Road,"LINESTRING (79.910454 8.9784407, 79.9113385 8.9789601)"
621271050,False,tertiary,50,,False,89.141,B270,Mannar Market Street - Sebastian Hospital,"LINESTRING (79.910454 8.9784407, 79.911192 8.9781071)"
621271050,False,tertiary,50,,True,9.493,B270,Mannar Market Street - Sebastian Hospital,"LINESTRING (79.910454 8.9784407, 79.9103753 8.978476)"
621271050,False,tertiary,50,,False,9.493,B270,Mannar Market Street - Sebastian Hospital,"LINESTRING (79.9103753 8.978476, 79.910454 8.9784407)"
621271050,False,tertiary,50,,True,100.473,B270,Mannar Market Street - Sebastian Hospital,"LINESTRING (79.9103753 8.978476, 79.909528 8.9788166)"
197793794,False,residential,30,,False,187.051,,,"LINESTRING (79.9103753 8.978476, 79.9103437 8.9793065, 79.9102702 8.9801545)"
197794047,False,residential,30,,True,17.72,,,"LINESTRING (79.9167214 8.9785329, 79.9168258 8.9786544)"
584732213,False,residential,30,,False,96.836,,,"LINESTRING (79.9167214 8.9785329, 79.9173871 8.9779619)"
584732212,False,residential,30,,False,115.206,,,"LINESTRING (79.9167214 8.9785329, 79.916564 8.9784403, 79.9159274 8.9778608)"
197793502,False,residential,30,,True,87.335,,,"LINESTRING (79.9154526 8.9785757, 79.9147646 8.9789695)"
584732209,False,residential,30,,True,51.827,,,"LINESTRING (79.9154526 8.9785757, 79.915242 8.9781586)"
197793502,False,residential,30,,False,76.648,,,"LINESTRING (79.9154526 8.9785757, 79.9154929 8.9785526, 79.9160662 8.9782474)"
"[584732208, 584732209]",False,residential,30,,False,124.179,,,"LINESTRING (79.9154526 8.9785757, 79.9156418 8.9789529, 79.9153877 8.9791551, 79.9150603 8.979342)"
584732210,False,residential,30,,False,6.401,,,"LINESTRING (79.9144197 8.9786217, 79.9144605 8.9786628)"
197793859,False,residential,30,,True,115.60799999999999,,,"LINESTRING (79.9144197 8.9786217, 79.9140665 8.9785132, 79.9140023 8.9787645, 79.9138817 8.9791622)"
584732211,False,residential,30,,True,104.515,,,"LINESTRING (79.9144197 8.9786217, 79.9147453 8.9783835, 79.915242 8.9781586)"
197794047,False,residential,30,,False,17.72,,,"LINESTRING (79.9168258 8.9786544, 79.9167214 8.9785329)"
197794047,False,residential,30,,True,36.926,,,"LINESTRING (79.9168258 8.9786544, 79.9170371 8.9789127)"
584732206,False,residential,30,,True,66.423,,,"LINESTRING (79.9168258 8.9786544, 79.9166565 8.9787845, 79.9163189 8.9789779)"
584732210,False,residential,30,,False,47.735,,,"LINESTRING (79.9144605 8.9786628, 79.9147646 8.9789695)"
584732210,False,residential,30,,True,6.401,,,"LINESTRING (79.9144605 8.9786628, 79.9144197 8.9786217)"
197793556,False,residential,30,,False,86.983,,,"LINESTRING (79.9144605 8.9786628, 79.9143885 8.97893, 79.9142811 8.9794245)"
621271050,False,tertiary,50,,False,100.473,B270,Mannar Market Street - Sebastian Hospital,"LINESTRING (79.909528 8.9788166, 79.9103753 8.978476)"
197793502,False,residential,30,,False,87.335,,,"LINESTRING (79.9147646 8.9789695, 79.9154526 8.9785757)"
584732201,False,residential,30,,True,52.635,,,"LINESTRING (79.9147646 8.9789695, 79.9150603 8.979342)"
584732210,False,residential,30,,True,47.735,,,"LINESTRING (79.9147646 8.9789695, 79.9144605 8.9786628)"
197794024,False,residential,30,,False,73.563,,,"LINESTRING (79.9147646 8.9789695, 79.9145487 8.9791382, 79.9142811 8.9794245)"
197793898,False,residential,30,,False,66.916,,,"LINESTRING (79.9113385 8.9789601, 79.9111162 8.9795204)"
589069454,False,tertiary,,,False,113.018,,Post Office Road,"LINESTRING (79.9113385 8.9789601, 79.910454 8.9784407)"
197793898,False,residential,30,,True,96.476,,,"LINESTRING (79.9113385 8.9789601, 79.9112867 8.9784659, 79.911192 8.9781071)"
589069454,False,tertiary,,,True,120.888,,Post Office Road,"LINESTRING (79.9113385 8.9789601, 79.9116376 8.9791341, 79.9123389 8.9794064)"
197793638,False,tertiary,40,,False,85.839,,,"LINESTRING (79.9163189 8.9789779, 79.9160662 8.9782474)"
197793638,False,tertiary,40,,True,53.792,,,"LINESTRING (79.9163189 8.9789779, 79.9164751 8.9794364)"
197793506,False,residential,30,,True,140.137,,,"LINESTRING (79.9163189 8.9789779, 79.9159317 8.9792325, 79.9155872 8.9794161, 79.9151763 8.9794987)"
584732206,False,residential,30,,False,66.423,,,"LINESTRING (79.9163189 8.9789779, 79.9166565 8.9787845, 79.9168258 8.9786544)"
197793486,False,tertiary,40,,False,155.468,,,"LINESTRING (79.9131383 8.9792029, 79.912756 8.9805491)"
197793486,False,tertiary,40,,True,28.1,,,"LINESTRING (79.9131383 8.9792029, 79.9132018 8.9789581)"
238307100,False,residential,30,,True,70.864,,,"LINESTRING (79.9131383 8.9792029, 79.9125466 8.9789488)"
584732200,False,residential,30,,True,75.879,,,"LINESTRING (79.9131383 8.9792029, 79.9138045 8.9793836)"
584732201,False,residential,30,,False,52.635,,,"LINESTRING (79.9150603 8.979342, 79.9147646 8.9789695)"
584732207,False,residential,30,,False,21.585,,,"LINESTRING (79.9150603 8.979342, 79.9151763 8.9794987)"
"[584732208, 584732209]",False,residential,30,,True,124.179,,,"LINESTRING (79.9150603 8.979342, 79.9153877 8.9791551, 79.9156418 8.9789529, 79.9154526 8.9785757)"
197793859,False,residential,30,,False,26.038,,,"LINESTRING (79.9138045 8.9793836, 79.9138817 8.9791622)"
584732200,False,residential,30,,False,75.879,,,"LINESTRING (79.9138045 8.9793836, 79.9131383 8.9792029)"
584732200,False,residential,30,,True,47.11,,,"LINESTRING (79.9138045 8.9793836, 79.9142196 8.9794903)"
197794024,False,residential,30,,False,9.958,,,"LINESTRING (79.9142811 8.9794245, 79.9142196 8.9794903)"
197793556,False,residential,30,,True,86.983,,,"LINESTRING (79.9142811 8.9794245, 79.9143885 8.97893, 79.9144605 8.9786628)"
197794024,False,residential,30,,True,73.563,,,"LINESTRING (79.9142811 8.9794245, 79.9145487 8.9791382, 79.9147646 8.9789695)"
205305451,False,trunk,60,,True,68.721,AA014,Medawachchiya-Talaimannar Road,"LINESTRING (79.9123389 8.9794064, 79.9120764 8.9799674)"
205305451,False,trunk,60,,False,55.771,AA014,Medawachchiya-Talaimannar Road,"LINESTRING (79.9123389 8.9794064, 79.9125069 8.9790453, 79.9125466 8.9789488)"
589069454,False,tertiary,,,False,120.888,,Post Office Road,"LINESTRING (79.9123389 8.9794064, 79.9116376 8.9791341, 79.9113385 8.9789601)"
197794024,False,residential,30,,True,9.958,,,"LINESTRING (79.9142196 8.9794903, 79.9142811 8.9794245)"
584732200,False,residential,30,,False,47.11,,,"LINESTRING (79.9142196 8.9794903, 79.9138045 8.9793836)"
197794005,False,residential,30,,False,251.93200000000002,,,"LINESTRING (79.9142196 8.9794903, 79.9141474 8.9798846, 79.9141927 8.9799282, 79.9144849 8.9800741, 79.9150627 8.9801439, 79.9150706 8.9801749, 79.9148207 8.9810114)"
584732207,False,residential,30,,True,21.585,,,"LINESTRING (79.9151763 8.9794987, 79.9150603 8.979342)"
197793506,False,residential,30,,False,140.137,,,"LINESTRING (79.9151763 8.9794987, 79.9155872 8.9794161, 79.9159317 8.9792325, 79.9163189 8.9789779)"
238307101,False,residential,30,,False,61.653,,,"LINESTRING (79.9151763 8.9794987, 79.9153624 8.9797975, 79.9155446 8.9798928)"
197793754,False,residential,30,,False,63.869,,,"LINESTRING (79.9111162 8.9795204, 79.9108894 8.9800493)"
197793898,False,residential,30,,False,116.587,,,"LINESTRING (79.9111162 8.9795204, 79.9120764 8.9799674)"
197793898,False,residential,30,,True,66.916,,,"LINESTRING (79.9111162 8.9795204, 79.9113385 8.9789601)"
197793596,False,residential,30,,False,25.732,,,"LINESTRING (79.9178774 8.9798921, 79.9179612 8.9801082)"
197794047,False,residential,30,,False,145.99399999999997,,,"LINESTRING (79.9178774 8.9798921, 79.917811 8.9796887, 79.9177721 8.9795936, 79.9177238 8.979537, 79.9172703 8.9791496, 79.9170371 8.9789127)"
197793898,False,residential,30,,True,116.587,,,"LINESTRING (79.9120764 8.9799674, 79.9111162 8.9795204)"
205305451,False,trunk,60,,False,68.721,AA014,Medawachchiya-Talaimannar Road,"LINESTRING (79.9120764 8.9799674, 79.9123389 8.9794064)"
205305451,False,trunk,60,,True,23.93,AA014,Medawachchiya-Talaimannar Road,"LINESTRING (79.9120764 8.9799674, 79.9119887 8.9801644)"
197793754,False,residential,30,,False,115.456,,,"LINESTRING (79.9108894 8.9800493, 79.9118678 8.980429)"
197793754,False,residential,30,,True,63.869,,,"LINESTRING (79.9108894 8.9800493, 79.9111162 8.9795204)"
197793793,False,residential,30,,False,43.03,,,"LINESTRING (79.9108894 8.9800493, 79.9107439 8.9804086)"
197793596,False,residential,30,,True,25.732,,,"LINESTRING (79.9179612 8.9801082, 79.9178774 8.9798921)"
197929058,False,residential,30,,True,8.201,,,"LINESTRING (79.9179612 8.9801082, 79.9180331 8.9800883)"
584733325,False,residential,30,,False,120.573,,,"LINESTRING (79.9179612 8.9801082, 79.9172956 8.9809705)"
197793566,False,residential,30,,False,94.509,,,"LINESTRING (79.9119887 8.9801644, 79.912756 8.9805491)"
205305451,False,trunk,60,,False,23.93,AA014,Medawachchiya-Talaimannar Road,"LINESTRING (79.9119887 8.9801644, 79.9120764 8.9799674)"
205305451,False,trunk,60,,True,32.28,AA014,Medawachchiya-Talaimannar Road,"LINESTRING (79.9119887 8.9801644, 79.9118678 8.980429)"
719472010,False,residential,,,False,36.336,,,"LINESTRING (79.9099394 8.980159, 79.9102702 8.9801545)"
197794078,False,residential,30,,False,319.464,,,"LINESTRING (79.9099394 8.980159, 79.9098969 8.9797596, 79.9098998 8.9795963, 79.9099252 8.9794862, 79.9098402 8.9792294, 79.9097992 8.9792175, 79.9092429 8.97945, 79.9095972 8.9806876)"
197794078,False,residential,30,,True,89.614,,,"LINESTRING (79.9099394 8.980159, 79.9099827 8.9805566, 79.9099508 8.9805839, 79.9095972 8.9806876)"
197793754,False,residential,30,,True,115.456,,,"LINESTRING (79.9118678 8.980429, 79.9108894 8.9800493)"
205305451,False,trunk,60,,False,32.28,AA014,Medawachchiya-Talaimannar Road,"LINESTRING (79.9118678 8.980429, 79.9119887 8.9801644)"
205305451,False,trunk,60,,True,87.862,AA014,Medawachchiya-Talaimannar Road,"LINESTRING (79.9118678 8.980429, 79.9115275 8.9811441)"
197793486,False,tertiary,40,,False,28.22,,,"LINESTRING (79.912756 8.9805491, 79.9126974 8.9807962)"
197793486,False,tertiary,40,,True,155.468,,,"LINESTRING (79.912756 8.9805491, 79.9131383 8.9792029)"
197793566,False,residential,30,,True,94.509,,,"LINESTRING (79.912756 8.9805491, 79.9119887 8.9801644)"
197793518,False,residential,30,,False,40.307,,,"LINESTRING (79.9170255 8.9807251, 79.9172956 8.9809705)"
584733327,False,residential,30,,True,138.978,,,"LINESTRING (79.9170255 8.9807251, 79.9161332 8.9816113)"
"[584733328, 584733329]",False,residential,30,,False,222.49,,,"LINESTRING (79.9170255 8.9807251, 79.9168444 8.9805552, 79.9167944 8.9805355, 79.9167144 8.9805489, 79.9164298 8.980768, 79.9158534 8.9813993, 79.915552 8.9816875)"
197793793,False,residential,30,,False,12.316,,,"LINESTRING (79.910614 8.9807291, 79.910578 8.980834)"
197793793,False,residential,30,,True,38.388,,,"LINESTRING (79.910614 8.9807291, 79.9107439 8.9804086)"
197793794,False,residential,30,,True,86.481,,,"LINESTRING (79.910614 8.9807291, 79.9102485 8.9805024, 79.9102361 8.980459, 79.9102702 8.9801545)"
197793486,False,tertiary,40,,True,28.22,,,"LINESTRING (79.9126974 8.9807962, 79.912756 8.9805491)"
197794009,False,residential,30,,False,85.107,,,"LINESTRING (79.9126974 8.9807962, 79.913449 8.9809824)"
197794021,False,residential,30,,True,127.786,,,"LINESTRING (79.9093305 8.9808465, 79.9094876 8.9809235, 79.910386 8.9813298)"
197794078,False,residential,30,,False,36.231,,,"LINESTRING (79.9093305 8.9808465, 79.9093904 8.9807517, 79.9095972 8.9806876)"
197793793,False,residential,30,,False,43.391,,,"LINESTRING (79.910578 8.980834, 79.9109531 8.9809565)"
197793793,False,residential,30,,True,12.316,,,"LINESTRING (79.910578 8.980834, 79.910614 8.9807291)"
197793820,False,residential,30,,False,51.75,,,"LINESTRING (79.910578 8.980834, 79.9104097 8.9812687)"
197793518,False,residential,30,,True,40.307,,,"LINESTRING (79.9172956 8.9809705, 79.9170255 8.9807251)"
584733325,False,residential,30,,True,120.573,,,"LINESTRING (79.9172956 8.9809705, 79.9179612 8.9801082)"
197793518,False,residential,30,,False,105.481,,,"LINESTRING (79.9172956 8.9809705, 79.9176043 8.9812802, 79.9176959 8.9813826, 79.9178848 8.9817106)"
"[584733324, 584733326]",False,residential,30,,False,181.48399999999998,,,"LINESTRING (79.9172956 8.9809705, 79.9163936 8.9818709, 79.9161332 8.9816113)"
197794009,False,residential,30,,False,64.098,,,"LINESTRING (79.913449 8.9809824, 79.9140326 8.9809824)"
197794009,False,residential,30,,True,85.107,,,"LINESTRING (79.913449 8.9809824, 79.9126974 8.9807962)"
197794009,False,residential,30,,True,64.098,,,"LINESTRING (79.9140326 8.9809824, 79.913449 8.9809824)"
197794009,False,residential,30,,False,88.122,,,"LINESTRING (79.9140326 8.9809824, 79.9147923 8.98098, 79.9148207 8.9810114)"
197794009,False,residential,30,,False,35.793,,,"LINESTRING (79.9148207 8.9810114, 79.9150561 8.981234)"
197794005,False,residential,30,,True,251.93200000000002,,,"LINESTRING (79.9148207 8.9810114, 79.9150706 8.9801749, 79.9150627 8.9801439, 79.9144849 8.9800741, 79.9141927 8.9799282, 79.9141474 8.9798846, 79.9142196 8.9794903)"
197794009,False,residential,30,,True,88.122,,,"LINESTRING (79.9148207 8.9810114, 79.9147923 8.98098, 79.9140326 8.9809824)"
197793793,False,residential,30,,True,32.298,,,"LINESTRING (79.9115275 8.9811441, 79.9112483 8.9810529)"
205305451,False,trunk,60,,False,87.862,AA014,Medawachchiya-Talaimannar Road,"LINESTRING (79.9115275 8.9811441, 79.9118678 8.980429)"
