osmid,name,highway,maxspeed,oneway,reversed,length,geometry
674874710,Kandaketiya - Karametiya Road,secondary,60,False,False,147.353,"LINESTRING (81.0051638 7.1714871, 81.0049734 7.1712862, 81.0043076 7.1704708)"
674874710,Kandaketiya - Karametiya Road,secondary,60,False,True,118.941,"LINESTRING (81.0051638 7.1714871, 81.0059389 7.1721258, 81.0059918 7.1721721)"
1109955384,kandaketiya Hospital road,residential,30,False,False,431.52900000000005,"LINESTRING (81.0051638 7.1714871, 81.0050887 7.1716282, 81.0050029 7.1718198, 81.0047907 7.1721944, 81.0047346 7.1722935, 81.0047239 7.1723241, 81.0046904 7.172352, 81.0046354 7.1723933, 81.0045817 7.1724186, 81.0045227 7.1724518, 81.0044691 7.1724731, 81.0044235 7.1724931, 81.0043819 7.1725197, 81.0043296 7.1725476, 81.0042867 7.1725583, 81.0042585 7.1725649, 81.0041996 7.1725703, 81.0041177 7.1725091, 81.0040024 7.1724079, 81.003879 7.1722535, 81.0038415 7.1720806, 81.0037852 7.1718624, 81.0037851 7.1716815, 81.0037851 7.1715803, 81.0037824 7.1714792, 81.0037717 7.1713647, 81.0037422 7.1712303, 81.0036752 7.1711226, 81.003643 7.1710321, 81.0036617 7.1709749, 81.003702 7.1708484, 81.0036899 7.1707473, 81.0036429 7.1706608, 81.0036336 7.1706316, 81.0035934 7.1705916, 81.0035514 7.1705252, 81.0035353 7.1704867, 81.0035271 7.1704479)"
373898552,Kandaketiya - Rajamawatha Road,residential,30,False,False,75.04599999999999,"LINESTRING (81.0041039 7.1700953, 81.0037422 7.1702816, 81.0035271 7.1704479)"
373947864,Galauda - Kandaketiya Road,secondary,50,False,False,205.039,"LINESTRING (81.0041039 7.1700953, 81.0040279 7.1699103, 81.0040408 7.169571, 81.0041995 7.1692038, 81.0043183 7.1688286, 81.0043015 7.1685744, 81.0042473 7.168323)"
674874710,Kandaketiya - Karametiya Road,secondary,60,False,True,47.567,"LINESTRING (81.0041039 7.1700953, 81.0042661 7.17042, 81.0043076 7.1704708)"
373947864,Galauda - Kandaketiya Road,secondary,50,False,True,205.039,"LINESTRING (81.0042473 7.168323, 81.0043015 7.1685744, 81.0043183 7.1688286, 81.0041995 7.1692038, 81.0040408 7.169571, 81.0040279 7.1699103, 81.0041039 7.1700953)"
373898552,Kandaketiya - Rajamawatha Road,residential,30,False,True,75.04599999999999,"LINESTRING (81.0035271 7.1704479, 81.0037422 7.1702816, 81.0041039 7.1700953)"
1109955384,kandaketiya Hospital road,residential,30,False,True,431.52899999999994,"LINESTRING (81.0035271 7.1704479, 81.0035353 7.1704867, 81.0035514 7.1705252, 81.0035934 7.1705916, 81.0036336 7.1706316, 81.0036429 7.1706608, 81.0036899 7.1707473, 81.003702 7.1708484, 81.0036617 7.1709749, 81.003643 7.1710321, 81.0036752 7.1711226, 81.0037422 7.1712303, 81.0037717 7.1713647, 81.0037824 7.1714792, 81.0037851 7.1715803, 81.0037851 7.1716815, 81.0037852 7.1718624, 81.0038415 7.1720806, 81.003879 7.1722535, 81.0040024 7.1724079, 81.0041177 7.1725091, 81.0041996 7.1725703, 81.0042585 7.1725649, 81.0042867 7.1725583, 81.0043296 7.1725476, 81.0043819 7.1725197, 81.0044235 7.1724931, 81.0044691 7.1724731, 81.0045227 7.1724518, 81.0045817 7.1724186, 81.0046354 7.1723933, 81.0046904 7.172352, 81.0047239 7.1723241, 81.0047346 7.1722935, 81.0047907 7.1721944, 81.0050029 7.1718198, 81.0050887 7.1716282, 81.0051638 7.1714871)"
1196696761,Poossakandha Gammana Road,residential,,False,True,203.515,"LINESTRING (81.0056037 7.1704958, 81.0055487 7.1704812, 81.0054642 7.1704346, 81.0053918 7.1703628, 81.0053381 7.170275, 81.0052979 7.1702058, 81.0052617 7.1701432, 81.0052268 7.1700634, 81.0052174 7.1699796, 81.0051276 7.1699303, 81.005027 7.1699024, 81.004964 7.1698917, 81.0048929 7.169913, 81.0048312 7.1699583, 81.0047185 7.170082, 81.0045657 7.1702404, 81.0044222 7.1703508, 81.0043076 7.1704708)"
674874710,Kandaketiya - Karametiya Road,secondary,60,False,False,47.567,"LINESTRING (81.0043076 7.1704708, 81.0042661 7.17042, 81.0041039 7.1700953)"
674874710,Kandaketiya - Karametiya Road,secondary,60,False,True,147.353,"LINESTRING (81.0043076 7.1704708, 81.0049734 7.1712862, 81.0051638 7.1714871)"
1196696761,Poossakandha Gammana Road,residential,,False,False,203.51500000000001,"LINESTRING (81.0043076 7.1704708, 81.0044222 7.1703508, 81.0045657 7.1702404, 81.0047185 7.170082, 81.0048312 7.1699583, 81.0048929 7.169913, 81.004964 7.1698917, 81.005027 7.1699024, 81.0051276 7.1699303, 81.0052174 7.1699796, 81.0052268 7.1700634, 81.0052617 7.1701432, 81.0052979 7.1702058, 81.0053381 7.170275, 81.0053918 7.1703628, 81.0054642 7.1704346, 81.0055487 7.1704812, 81.0056037 7.1704958)"
674874710,Kandaketiya - Karametiya Road,secondary,60,False,False,118.941,"LINESTRING (81.0059918 7.1721721, 81.0059389 7.1721258, 81.0051638 7.1714871)"
