osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,width
1078154738,Walapane - Nildandahinna Road,secondary,40,False,False,600.4570000000001,"LINESTRING (80.8652638 7.0930514, 80.8652658 7.092921, 80.8652527 7.0928754, 80.8652226 7.0928405, 80.8651538 7.0928165, 80.8650747 7.0928332, 80.8650103 7.0928904, 80.8648896 7.0930967, 80.8648373 7.0932484, 80.8647756 7.0935811, 80.864722 7.0936875, 80.864661 7.0937428, 80.864557 7.0938027, 80.8644229 7.0938379, 80.8642982 7.0938419, 80.8641265 7.093786, 80.863865 7.0936157, 80.8637698 7.0935272, 80.8636799 7.0934121, 80.8635881 7.093281, 80.8635378 7.0932451, 80.8634815 7.0932377, 80.8634043 7.0932604, 80.8633668 7.0933236, 80.8633393 7.09343, 80.8633313 7.0935385, 80.8633588 7.0936809, 80.8633695 7.0937667, 80.8633588 7.0938473, 80.8632387 7.0940229, 80.8632085 7.0940808, 80.8631435 7.0943151, 80.8631194 7.0943696, 80.8630738 7.0944295, 80.8628666 7.0945892, 80.8628163 7.0946291, 80.8627888 7.0946777, 80.8627727 7.094864, 80.8627472 7.0949459, 80.8626882 7.0950071, 80.862487 7.0950896, 80.8624126 7.0951355, 80.8622718 7.0952739)",,,
380608114,Thennekumbura - Rikillagaskada - Ragala Road,primary,50,False,False,255.51299999999995,"LINESTRING (80.8622718 7.0952739, 80.8625936 7.0956971, 80.8626486 7.0958715, 80.8626164 7.0960471, 80.8625306 7.0961949, 80.8623067 7.096493, 80.8622114 7.0965888, 80.8620653 7.0966633, 80.8618882 7.0967205, 80.8616669 7.0967485, 80.8615068 7.0967271)",B413,,
380608114,Thennekumbura - Rikillagaskada - Ragala Road,primary,50,False,True,165.274,"LINESTRING (80.8622718 7.0952739, 80.8621659 7.0951566, 80.8620626 7.0949465, 80.8618949 7.0946817, 80.8618413 7.0944648, 80.8617689 7.0942891, 80.8615355 7.0940016)",B413,,
1078154738,Walapane - Nildandahinna Road,secondary,40,False,True,600.4569999999998,"LINESTRING (80.8622718 7.0952739, 80.8624126 7.0951355, 80.862487 7.0950896, 80.8626882 7.0950071, 80.8627472 7.0949459, 80.8627727 7.094864, 80.8627888 7.0946777, 80.8628163 7.0946291, 80.8628666 7.0945892, 80.8630738 7.0944295, 80.8631194 7.0943696, 80.8631435 7.0943151, 80.8632085 7.0940808, 80.8632387 7.0940229, 80.8633588 7.0938473, 80.8633695 7.0937667, 80.8633588 7.0936809, 80.8633313 7.0935385, 80.8633393 7.09343, 80.8633668 7.0933236, 80.8634043 7.0932604, 80.8634815 7.0932377, 80.8635378 7.0932451, 80.8635881 7.093281, 80.8636799 7.0934121, 80.8637698 7.0935272, 80.863865 7.0936157, 80.8641265 7.093786, 80.8642982 7.0938419, 80.8644229 7.0938379, 80.864557 7.0938027, 80.864661 7.0937428, 80.864722 7.0936875, 80.8647756 7.0935811, 80.8648373 7.0932484, 80.8648896 7.0930967, 80.8650103 7.0928904, 80.8650747 7.0928332, 80.8651538 7.0928165, 80.8652226 7.0928405, 80.8652527 7.0928754, 80.8652658 7.092921, 80.8652638 7.0930514)",,,
380608114,Thennekumbura - Rikillagaskada - Ragala Road,primary,50,False,False,248.01300000000003,"LINESTRING (80.859831 7.0927986, 80.8598578 7.0928624, 80.8599383 7.0928997, 80.860177 7.0929157, 80.8603004 7.0929689, 80.8604087 7.0930558, 80.8604398 7.0930807, 80.8605579 7.0931286, 80.8606732 7.0931712, 80.8608153 7.0931952, 80.8609951 7.093267, 80.8611774 7.0933628, 80.861282 7.0934826, 80.8613437 7.093629, 80.8615355 7.0940016)",B413,,
380608114,Thennekumbura - Rikillagaskada - Ragala Road,primary,50,False,True,173.72999999999996,"LINESTRING (80.859831 7.0927986, 80.8598444 7.0927613, 80.8599383 7.0927214, 80.8604115 7.0925966, 80.860641 7.0925084, 80.8609199 7.0923408, 80.8610299 7.0921837, 80.8610997 7.0920214)",B413,,
380607604,,residential,20,False,False,207.39999999999998,"LINESTRING (80.8610997 7.0920214, 80.8614489 7.0920009, 80.8614831 7.0920075, 80.8615352 7.0920329, 80.8615836 7.0920639, 80.8620757 7.0920837, 80.862254 7.0921787, 80.8623944 7.0921825, 80.8625802 7.0921016, 80.8626371 7.0920479, 80.8627728 7.0918249)",,1,
380608114,Thennekumbura - Rikillagaskada - Ragala Road,primary,50,False,False,173.73,"LINESTRING (80.8610997 7.0920214, 80.8610299 7.0921837, 80.8609199 7.0923408, 80.860641 7.0925084, 80.8604115 7.0925966, 80.8599383 7.0927214, 80.8598444 7.0927613, 80.859831 7.0927986)",B413,,
380607604,,residential,20,False,True,207.39999999999998,"LINESTRING (80.8627728 7.0918249, 80.8626371 7.0920479, 80.8625802 7.0921016, 80.8623944 7.0921825, 80.862254 7.0921787, 80.8620757 7.0920837, 80.8615836 7.0920639, 80.8615352 7.0920329, 80.8614831 7.0920075, 80.8614489 7.0920009, 80.8610997 7.0920214)",,1,
380608114,Thennekumbura - Rikillagaskada - Ragala Road,primary,50,False,True,513.548,"LINESTRING (80.8580274 7.0955768, 80.858632 7.0959127, 80.8587889 7.095966, 80.8588654 7.0959646, 80.8589539 7.0959433, 80.8593294 7.0957743, 80.8596352 7.0956279, 80.8599678 7.0954536, 80.8602414 7.0953325, 80.8603433 7.0952926, 80.8604264 7.0952899, 80.8606356 7.0953378, 80.8609065 7.0954177, 80.860987 7.0954469, 80.8610205 7.0955002, 80.861105 7.0958196, 80.8611533 7.0960977, 80.8613639 7.0966008, 80.8614041 7.0966606, 80.8615068 7.0967271)",B413,,
