osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,access
22882736,True,Orange Street,tertiary,50,False,199.517,,"LINESTRING (-76.794101 17.9685444, -76.7939495 17.9703329)",
135898821,True,Barry Street,residential,,False,51.856,,"LINESTRING (-76.794101 17.9685444, -76.7945906 17.9685686)",
524678831,True,North Parade,tertiary,50,False,53.822,3,"LINESTRING (-76.7927352 17.9719332, -76.7922274 17.9719019)",
74944467,True,Orange Street,tertiary,50,False,197.941,2,"LINESTRING (-76.7937892 17.9723345, -76.7937 17.9741126)",
74944528,True,East Parade,tertiary,50,False,68.865,3,"LINESTRING (-76.7917663 17.9718735, -76.7918148 17.9712559)",
96328820,True,Church Street,residential,50,False,35.206,1,"LINESTRING (-76.7917663 17.9718735, -76.7917393 17.9718982, -76.7916997 17.9719461, -76.7916843 17.9720003, -76.7916635 17.972163)",
74944198,False,East Queen Street,secondary,50,True,47.634,2,"LINESTRING (-76.791649 17.9711329, -76.7912 17.9710997)",
375026074,True,East Queen Street,secondary,50,False,23.980000000000004,1,"LINESTRING (-76.791649 17.9711329, -76.7916883 17.9711124, -76.7917459 17.9710842, -76.7917878 17.9710518, -76.791833 17.9710099)",
375168507,True,East Street,secondary,50,False,109.981,2,"LINESTRING (-76.7892988 17.9747803, -76.7893808 17.9737943)",
530333813,True,Charles Street,tertiary,,False,56.015,,"LINESTRING (-76.7892988 17.9747803, -76.7898269 17.9748182)",
28048263,True,Beeston Street,residential,,False,56.096,,"LINESTRING (-76.7893808 17.9737943, -76.7888516 17.9737609)",
375168507,True,East Street,secondary,50,False,203.668,2,"LINESTRING (-76.7893808 17.9737943, -76.7895219 17.9719676)",
22882828,True,Sutton Street,residential,,False,54.415,,"LINESTRING (-76.7895219 17.9719676, -76.7900348 17.9720058)",
28048255,False,Sutton Street,residential,,False,55.349,,"LINESTRING (-76.7895219 17.9719676, -76.7889987 17.971958)",
375168507,True,East Street,secondary,50,False,108.827,2,"LINESTRING (-76.7895219 17.9719676, -76.7896024 17.9709919)",
74944198,False,East Queen Street,secondary,50,False,56.864,2,"LINESTRING (-76.7896024 17.9709919, -76.7901378 17.9710383)",
74944198,False,East Queen Street,secondary,50,True,56.364,2,"LINESTRING (-76.7896024 17.9709919, -76.7890711 17.9709528)",
375168507,True,East Street,secondary,50,False,109.449,2,"LINESTRING (-76.7896024 17.9709919, -76.7896632 17.9700093)",
530333813,True,Charles Street,tertiary,,False,54.934,,"LINESTRING (-76.7882544 17.9746955, -76.7887718 17.9747386)",
555268213,True,Charles Street,tertiary,,False,61.397,,"LINESTRING (-76.791403 17.9749216, -76.7919818 17.9749637)",
22887232,True,King Street,tertiary,50,False,108.18,2,"LINESTRING (-76.7925087 17.9750021, -76.7925927 17.9740325)",
1192773793,True,Charles Street,tertiary,,False,57.239,,"LINESTRING (-76.7925087 17.9750021, -76.7930483 17.9750414)",
1192773792,True,Charles Street,tertiary,,False,56.898,,"LINESTRING (-76.7936116 17.9750824, -76.7941468 17.9751341)",
530333812,False,Charles Street,residential,,False,53.519,,"LINESTRING (-76.7946777 17.9751613, -76.795181 17.975211)",
555268212,False,Princess Street,residential,,True,104.753,,"LINESTRING (-76.7946777 17.9751613, -76.79474 17.9742211)",
375168507,True,East Street,secondary,50,False,107.224,2,"LINESTRING (-76.789764 17.9682312, -76.7898322 17.9672691)",
555296891,True,Barry Street,residential,,False,60.14,,"LINESTRING (-76.789764 17.9682312, -76.7903311 17.9682702)",
521562545,False,Pechon Street,tertiary,50,False,6.501,2,"LINESTRING (-76.7968175 17.9687555, -76.7968129 17.9688138)",
521562545,False,Pechon Street,tertiary,50,True,104.21,2,"LINESTRING (-76.7968175 17.9687555, -76.7968783 17.9678201)",
135898813,False,Beckford Street,residential,,True,62.321,,"LINESTRING (-76.7966602 17.9705413, -76.7960728 17.9704974)",
341829046,False,Pechon Street,residential,,True,85.386,,"LINESTRING (-76.7966602 17.9705413, -76.7966934 17.9701963, -76.7967337 17.9697766)",
28048277,True,Heywood Street,residential,,False,58.408,,"LINESTRING (-76.79646 17.9725437, -76.7959088 17.9725118)",
135802976,True,Rose Lane,residential,,False,200.254,,"LINESTRING (-76.79646 17.9725437, -76.7963639 17.9743423)",
