osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,junction,bridge
47629710,True,Al Saada Street,trunk,False,104.283,"LINESTRING (35.0028692 29.5290055, 35.0029819 29.5290078, 35.0030476 29.5290125, 35.0031012 29.5290218, 35.0031415 29.5290352, 35.0031696 29.5290475, 35.0032219 29.5290793, 35.0033239 29.5291455, 35.0034291 29.529236, 35.003572 29.5293865, 35.0037048 29.5295242)",,,,,
107400711,False,,secondary_link,False,19.297,"LINESTRING (35.0083571 29.5234337, 35.0082953 29.5235987)",2,,,,
665690184,True,Prince Mohammad Street,secondary,False,113.54700000000001,"LINESTRING (35.0083571 29.5234337, 35.0086851 29.5235212, 35.0089336 29.5235984, 35.0090789 29.523655, 35.0092765 29.523737, 35.009442 29.5238155)",2,15,40,,
92846470,False,شارع الفارابي,residential,False,95.061,"LINESTRING (35.0111787 29.5270614, 35.0116602 29.5271291, 35.0121461 29.5272102)",,,40,,
665690184,True,Prince Mohammad Street,secondary,False,230.45100000000005,"LINESTRING (35.0111787 29.5270614, 35.0111184 29.5273088, 35.0110835 29.5274558, 35.0110245 29.527625, 35.0109802 29.5277312, 35.0109185 29.5278736, 35.0108662 29.5279704, 35.0107911 29.5281, 35.0107383 29.5281746, 35.0106803 29.5282563, 35.0105892 29.5283761, 35.0104835 29.5285008, 35.0103169 29.5286806, 35.0101157 29.5288758)",2,15,40,,
104541234,False,,residential,True,18.678,"LINESTRING (35.0101157 29.5288758, 35.0099764 29.5287595)",,,,,
665690184,True,Prince Mohammad Street,secondary,False,127.658,"LINESTRING (35.0101157 29.5288758, 35.0099876 29.5289919, 35.0097047 29.5292347, 35.0092899 29.5295911, 35.0091786 29.5296839)",2,15,40,,
50348326,True,Al Saada Street,trunk,False,57.29600000000001,"LINESTRING (35.0037048 29.5295242, 35.0037839 29.5295936, 35.0039139 29.5297115, 35.0041245 29.5298876)",,,40,,
704490564,True,Al Yarmouk Street,residential,False,96.50200000000001,"LINESTRING (35.0037048 29.5295242, 35.0039033 29.5293448, 35.0043967 29.5288991)",,,30,,
47629721,False,Zahran Street,residential,False,90.297,"LINESTRING (35.0043967 29.5288991, 35.004058 29.5281424)",,,30,,
1018528851,False,Al Yarmouk Street,residential,False,90.515,"LINESTRING (35.0043967 29.5288991, 35.0053127 29.5287336)",,,30,,
50348328,False,Al Yarmouk  Street,residential,False,61.129,"LINESTRING (35.0053127 29.5287336, 35.0058465 29.5284395)",,,30,,
725355331,False,شارع البتراء,residential,False,57.528,"LINESTRING (35.0053127 29.5287336, 35.0056607 29.5291531)",,,,,
1018528851,False,Al Yarmouk Street,residential,True,90.515,"LINESTRING (35.0053127 29.5287336, 35.0043967 29.5288991)",,,30,,
725355331,False,شارع البتراء,residential,True,57.528,"LINESTRING (35.0056607 29.5291531, 35.0053127 29.5287336)",,,,,
47629718,True,شارع البتراء,residential,False,85.65100000000001,"LINESTRING (35.0056607 29.5291531, 35.0056755 29.5291473, 35.0057191 29.5291425, 35.0057593 29.5291417, 35.0058046 29.5291484, 35.0058431 29.5291671, 35.006346 29.5295843)",,,30,,
47629721,False,Zahran Street,residential,True,3.756,"LINESTRING (35.0040434 29.5281111, 35.004058 29.5281424)",,,30,,
47629723,True,Zahran Street,residential,False,151.644,"LINESTRING (35.0040434 29.5281111, 35.0040066 29.5281151, 35.0039659 29.5281119, 35.0039403 29.5281061, 35.0039111 29.5280931, 35.0038883 29.5280758, 35.0038591 29.5280495, 35.0037557 29.5278222, 35.003631 29.527506, 35.0034674 29.5270737, 35.0034714 29.5270532, 35.0034791 29.5270331, 35.0034932 29.5270036, 35.0035245 29.5269673, 35.0035445 29.526945)",,,,,
47629724,False,Zahran Street,residential,False,91.748,"LINESTRING (35.0035445 29.526945, 35.0031783 29.5261839)",,,,,
47629723,True,Zahran Street,residential,False,155.976,"LINESTRING (35.0035445 29.526945, 35.0035978 29.526934, 35.0036816 29.5269611, 35.0037443 29.5270048, 35.0041205 29.5278858, 35.0041443 29.5279521, 35.0041503 29.5280031, 35.0041376 29.5280367, 35.0041114 29.5280655, 35.0040434 29.5281111)",,,,,
47629724,False,Zahran Street,residential,True,91.748,"LINESTRING (35.0031783 29.5261839, 35.0035445 29.526945)",,,,,
50358976,True,Al Razi Street,tertiary,False,60.871,"LINESTRING (35.0031783 29.5261839, 35.0025493 29.5261951)",,,30,,
47629726,False,Al Razi Street,tertiary,False,91.66,"LINESTRING (35.0031783 29.5261839, 35.0033963 29.5260888, 35.0037228 29.5259219, 35.0039998 29.5257743)",,,30,,
47629726,False,Al Razi Street,tertiary,True,91.66,"LINESTRING (35.0039998 29.5257743, 35.0037228 29.5259219, 35.0033963 29.5260888, 35.0031783 29.5261839)",,,30,,
47629728,False,Al Humaymah street,tertiary,False,42.035000000000004,"LINESTRING (35.0039998 29.5257743, 35.0039837 29.5256786, 35.0039501 29.5254825, 35.0039428 29.5253997)",,,,,
107274300,False,,tertiary,True,57.916000000000004,"LINESTRING (35.0039998 29.5257743, 35.0041573 29.5257463, 35.0043833 29.5257136, 35.0045892 29.5256838)",,,,,
47629728,False,Al Humaymah street,tertiary,True,42.035000000000004,"LINESTRING (35.0039428 29.5253997, 35.0039501 29.5254825, 35.0039837 29.5256786, 35.0039998 29.5257743)",,,,,
