osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access,tunnel
22947588,2,7;13,Hauptstrasse,primary,50,False,False,29.905,"LINESTRING (9.4889076 47.4790013, 9.4890181 47.4790101, 9.4891465 47.4790156, 9.4893041 47.479008)",,,
24585763,2,7,St. Gallerstrasse,primary,50,False,True,51.212,"LINESTRING (9.4889076 47.4790013, 9.4885762 47.4789669, 9.4882362 47.478923)",,,
120916241,2,13,Thurgauerstrasse,primary,50,False,True,16.329,"LINESTRING (9.4889076 47.4790013, 9.4888963 47.4790625, 9.4888807 47.4791017, 9.4888384 47.4791359)",,,
24585762,1,7,St. Gallerstrasse,primary,50,True,False,15.544,"LINESTRING (9.4854929 47.4785083, 9.4854804 47.4785163, 9.485453 47.4785355, 9.4854193 47.4785471, 9.4853875 47.4785503, 9.4853511 47.4785482, 9.4853106 47.4785372)",roundabout,,
24585763,2,7,St. Gallerstrasse,primary,50,False,False,75.976,"LINESTRING (9.4854929 47.4785083, 9.4856214 47.478532, 9.4864681 47.4786884)",,,
24585762,1,7,St. Gallerstrasse,primary,50,True,False,16.835,"LINESTRING (9.4854529 47.4783685, 9.4854765 47.4783896, 9.4854982 47.4784123, 9.4855085 47.4784433, 9.4855051 47.4784774, 9.4854929 47.4785083)",roundabout,,
27074051,,,Kirchstrasse,tertiary,,False,False,88.079,"LINESTRING (9.4854529 47.4783685, 9.4855306 47.4783051, 9.4856049 47.4782746, 9.4865152 47.4780617)",,,
24585763,2,7,St. Gallerstrasse,primary,50,False,False,28.348,"LINESTRING (9.4865248 47.4786976, 9.4868945 47.4787482)",,,
24585763,2,7,St. Gallerstrasse,primary,50,False,True,4.382,"LINESTRING (9.4865248 47.4786976, 9.4864681 47.4786884)",,,
24585763,2,7,St. Gallerstrasse,primary,50,False,False,36.786,"LINESTRING (9.4868945 47.4787482, 9.4873817 47.4787801)",,,
24585763,2,7,St. Gallerstrasse,primary,50,False,True,28.348,"LINESTRING (9.4868945 47.4787482, 9.4865248 47.4786976)",,,
328549878,,,Marmorstrasse,residential,,False,True,83.25099999999999,"LINESTRING (9.4868945 47.4787482, 9.486895 47.478808, 9.4869355 47.4790861, 9.4869815 47.479325, 9.4869894 47.4793637, 9.4870073 47.4794474, 9.4870295 47.4794897)",,,
227680335,,,Kornstrasse,residential,,False,True,14.535,"LINESTRING (9.4889551 47.479574, 9.488954 47.4794902, 9.4889397 47.4794443)",,,
764014347,2,7;13,Hauptstrasse,primary,50,False,False,8.182,"LINESTRING (9.4904903 47.4788898, 9.4905946 47.4789109)",,,
764014347,2,7;13,Hauptstrasse,primary,50,False,True,91.053,"LINESTRING (9.4904903 47.4788898, 9.4903668 47.4788754, 9.4902433 47.4788689, 9.4900823 47.4788836, 9.4894428 47.4789912, 9.4893041 47.479008)",,,
"[1233985729, 27074061]",,,Signalstrasse,residential,,False,False,30.989000000000004,"LINESTRING (9.4925587 47.478527, 9.4924286 47.4784361, 9.492354 47.4783825, 9.4923069 47.4783106)",,,
166529642,2,7;13,Hauptstrasse,primary,50,False,True,77.269,"LINESTRING (9.4925587 47.478527, 9.4925332 47.478567, 9.4924863 47.4786121, 9.4924232 47.4786459, 9.4917024 47.478883)",,,
761575150,2,7;13,Hauptstrasse,primary,50,False,False,41.795,"LINESTRING (9.4925587 47.478527, 9.4925974 47.4784735, 9.4926662 47.4784251, 9.492713 47.4784005, 9.4928148 47.4783467, 9.4929742 47.4782899)",,,
27047999,2,,Feldmühlestrasse,residential,,False,False,134.344,"LINESTRING (9.4880838 47.4737542, 9.4881037 47.4737986, 9.4885539 47.4747493, 9.4886714 47.4748923)",,,
156124175,,,Pestalozzistrasse,tertiary,,False,True,98.64500000000001,"LINESTRING (9.4880838 47.4737542, 9.4879497 47.4737542, 9.4872339 47.473783, 9.4869843 47.4737843, 9.4867736 47.4737982)",,,
157519883,,,Pestalozzistrasse,tertiary,,False,False,247.55700000000002,"LINESTRING (9.4880838 47.4737542, 9.4882237 47.4737502, 9.4897715 47.473696, 9.4899887 47.473702, 9.4901446 47.4737266, 9.4909783 47.4738965, 9.4911745 47.4739368, 9.4913178 47.473968)",,,
959804585,2,,Feldmühlestrasse,living_street,20,False,True,62.760000000000005,"LINESTRING (9.4894354 47.4752179, 9.4896658 47.475299, 9.4897735 47.475333, 9.4898727 47.4753556, 9.4902167 47.4754051)",,,
"[959814076, 148214037]",,,Dufourstrasse,unclassified,,True,False,61.71,"LINESTRING (9.4894354 47.4752179, 9.4892271 47.4752657, 9.4886274 47.4752934)",,,
"[1103153832, 27047999]",2,,Feldmühlestrasse,"['living_street', 'residential']",20,False,True,68.037,"LINESTRING (9.4894354 47.4752179, 9.4893478 47.4751868, 9.4892321 47.4751437, 9.4888339 47.4749759, 9.4887508 47.4749404, 9.4886714 47.4748923)",,,
166528453,,,Löwenstrasse,tertiary,,False,True,75.376,"LINESTRING (9.4850627 47.4773388, 9.4851568 47.4773032, 9.4857235 47.4771553, 9.485992 47.4770856)",,,
1117091053,2,,Industriestrasse,tertiary,,False,False,113.962,"LINESTRING (9.4850627 47.4773388, 9.4850771 47.4773878, 9.4850979 47.4774585, 9.4851368 47.4776127, 9.4851856 47.4778624, 9.4852509 47.478178, 9.4852766 47.4782689, 9.4853073 47.4783496)",,,
1151521870,2,,Industriestrasse,tertiary,,False,True,34.871,"LINESTRING (9.4850627 47.4773388, 9.4850392 47.4772922, 9.4850109 47.4772321, 9.4849613 47.4771183, 9.4849248 47.4770394)",,,
157519883,,,Pestalozzistrasse,tertiary,,False,True,51.289,"LINESTRING (9.4919702 47.4741032, 9.4917563 47.4740607, 9.4913178 47.473968)",,,
295411828,,,Signalstrasse,residential,,False,True,145.80300000000003,"LINESTRING (9.4919702 47.4741032, 9.4919572 47.4741483, 9.4919025 47.4744899, 9.4918445 47.4748208, 9.4918368 47.4748649, 9.4917972 47.475091, 9.4917619 47.4752185, 9.4917357 47.4752916, 9.4917126 47.4753505, 9.4917028 47.4754006)",,,
388761306,,,Promenadenstrasse,tertiary,,False,True,69.357,"LINESTRING (9.4919702 47.4741032, 9.4921087 47.4741307, 9.4925087 47.4742135, 9.4928549 47.4742805)",,,
761575149,,,Signalstrasse,residential,,False,False,70.615,"LINESTRING (9.4919702 47.4741032, 9.4919851 47.4740677, 9.4922258 47.4734921)",,,
106428183,,,Mariabergstrasse,residential,50,False,True,48.348,"LINESTRING (9.4940952 47.47449, 9.4940775 47.4745416, 9.4940688 47.4745669, 9.4939668 47.4748461, 9.4939415 47.4749122)",,,
156124213,,,Promenadenstrasse,tertiary,50,False,True,101.312,"LINESTRING (9.4940952 47.47449, 9.4941825 47.4744964, 9.4942514 47.4744924, 9.4943298 47.4744839, 9.4948385 47.4743949, 9.4948577 47.4743916, 9.4954058 47.4742953)",,,
388761306,,,Promenadenstrasse,tertiary,,False,False,96.101,"LINESTRING (9.4940952 47.47449, 9.4940092 47.4744795, 9.4932142 47.4743424, 9.4928549 47.4742805)",,,
27048435,,,Industriestrasse,tertiary,50,False,True,67.696,"LINESTRING (9.4854338 47.4798106, 9.4854169 47.4797661, 9.4854041 47.4797186, 9.4853673 47.4794676, 9.4853156 47.4792076)",,yes,
120916241,2,13,Thurgauerstrasse,primary,50,False,False,95.28099999999999,"LINESTRING (9.4854338 47.4798106, 9.4857175 47.479752, 9.4866492 47.4795667)",,,
1151521870,2,,Industriestrasse,tertiary,,False,False,4.282,"LINESTRING (9.4849058 47.4770031, 9.4849248 47.4770394)",,,
191496150,,,Feuerwehrstrasse,residential,,True,False,121.174,"LINESTRING (9.4892742 47.4774179, 9.4887998 47.4763764)",,,
191496152,,,Feuerwehrstrasse,residential,,False,True,112.12700000000001,"LINESTRING (9.4892742 47.4774179, 9.4895509 47.47801, 9.4897489 47.4783736)",,,
764014345,,,Kirchstrasse,tertiary,,False,False,56.352999999999994,"LINESTRING (9.4892742 47.4774179, 9.4893598 47.4773986, 9.4899893 47.4772655)",,,
764014345,,,Kirchstrasse,tertiary,,False,True,54.769000000000005,"LINESTRING (9.4892742 47.4774179, 9.4886909 47.4775441, 9.4885809 47.4775696)",,,
128283970,,,Kronenstrasse,residential,,False,False,118.214,"LINESTRING (9.4899893 47.4772655, 9.4902374 47.4778471, 9.4902587 47.4779611, 9.4902648 47.478304)",,,
128283970,,,Kronenstrasse,residential,,False,True,117.072,"LINESTRING (9.4899893 47.4772655, 9.4899756 47.4772353, 9.4898965 47.477061, 9.4898839 47.4770319, 9.4898744 47.4770099, 9.4896176 47.4764375, 9.4895462 47.4762764, 9.489538 47.4762578)",,,
