osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,width,junction
30072427,True,1,Rue de Remanan,residential,30,False,38.483999999999995,"LINESTRING (6.5480828 46.5506892, 6.54806 46.5506045, 6.5480492 46.5505761, 6.5480327 46.5505115, 6.5480357 46.5504475, 6.5480535 46.5503954, 6.548087 46.5503539)",,,
26219247,False,,,residential,30,False,29.201,"LINESTRING (6.5528449 46.5491771, 6.5529591 46.5492018, 6.5530206 46.5492161, 6.5531126 46.5492441, 6.5531745 46.5492951)",,,
875498095,False,,Rue de la Gare,tertiary,50,False,63.958,"LINESTRING (6.5528449 46.5491771, 6.5528946 46.5491234, 6.5529849 46.5490269, 6.5530399 46.5489361, 6.5530849 46.5488267, 6.5530981 46.5487665, 6.5531079 46.548738, 6.5531357 46.5486454)",,,
"[26126655, 875498095]",False,,Rue de la Gare,"['living_street', 'tertiary']","['20', '50']",True,53.667,"LINESTRING (6.5528449 46.5491771, 6.5527488 46.5492595, 6.5527129 46.5492953, 6.5526961 46.54931, 6.5526575 46.5493437, 6.5524132 46.5495575)",,,
30405776,False,,Rue des Alpes,residential,30,False,73.91,"LINESTRING (6.5600206 46.5514583, 6.5600756 46.5510676, 6.5600957 46.5509244, 6.5601008 46.5508887, 6.5601531 46.5508594, 6.5602192 46.5508521)",,,
30405780,False,,Rue des Alpes,residential,30,False,111.65099999999998,"LINESTRING (6.5600206 46.5514583, 6.5599636 46.5514697, 6.5598857 46.5514854, 6.5596953 46.5515236, 6.5595566 46.5515514, 6.559325 46.551607, 6.5592017 46.5516367, 6.5590065 46.5516836, 6.5588234 46.5517132, 6.5586862 46.5517353, 6.5586229 46.5517455)",,,
30405780,False,,Rue des Alpes,residential,30,False,12.834,"LINESTRING (6.5586229 46.5517455, 6.5584556 46.5517363)",,,
30405780,False,,Rue des Alpes,residential,30,True,111.651,"LINESTRING (6.5586229 46.5517455, 6.5586862 46.5517353, 6.5588234 46.5517132, 6.5590065 46.5516836, 6.5592017 46.5516367, 6.559325 46.551607, 6.5595566 46.5515514, 6.5596953 46.5515236, 6.5598857 46.5514854, 6.5599636 46.5514697, 6.5600206 46.5514583)",,,
29701770,False,,Chemin de la Sauge,residential,30,True,50.068,"LINESTRING (6.5545602 46.5547648, 6.5548055 46.5544514, 6.5548705 46.5543683)",,,
30072413,False,,Route de Sumont,residential,,False,140.325,"LINESTRING (6.5545602 46.5547648, 6.5547987 46.5549636, 6.5550033 46.5551349, 6.5550449 46.5551697, 6.555089 46.5552065, 6.5551661 46.5552709, 6.5553131 46.5553938, 6.5554099 46.5554746, 6.5554692 46.5555241, 6.5555991 46.5556326, 6.5557266 46.5557391)",,,
