osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,name,access,tunnel,ref
1020279578,residential,30,,False,True,93.747,"LINESTRING (6.0680723 46.2251339, 6.0680045 46.2250579, 6.0677655 46.2247894, 6.0677012 46.2247204, 6.0673479 46.2244611)",,Rue Virginio-Malnati,destination,,
27397122,unclassified,50,,False,True,71.312,"LINESTRING (6.0672594 46.2295259, 6.0674028 46.2296397, 6.0677057 46.2298801, 6.0677515 46.2299192, 6.0678063 46.2299591, 6.0678602 46.2299892, 6.0678803 46.2300009)",3,Avenue Jacob-Daniel Maillard,,,
27397124,unclassified,,,False,False,154.202,"LINESTRING (6.0672594 46.2295259, 6.0673163 46.2294922, 6.0673958 46.2294448, 6.0675013 46.2293724, 6.0675405 46.229344, 6.0676138 46.2292918, 6.0681783 46.2288811, 6.0683717 46.2287401, 6.068538 46.2286226, 6.0686613 46.2285354)",,Avenue Jacob-Daniel Maillard,,,
132194430,unclassified,50,,False,True,133.591,"LINESTRING (6.0672594 46.2295259, 6.0672012 46.2295578, 6.0671479 46.2295871, 6.0668697 46.2297578, 6.0666966 46.2298623, 6.0661402 46.2301982, 6.0660146 46.2302728, 6.0659412 46.2303073)",,Avenue Jacob-Daniel Maillard,,,
"[882131552, 882131553, 72215983]",unclassified,50,,False,False,137.10000000000002,"LINESTRING (6.0672594 46.2295259, 6.0671072 46.2294254, 6.066884 46.2292458, 6.0667942 46.2291739, 6.0661659 46.2286707, 6.0660803 46.2286021)",2,Avenue Jacob-Daniel Maillard,,,
"[882131552, 882131553, 72215983]",unclassified,50,,False,True,137.1,"LINESTRING (6.0660803 46.2286021, 6.0661659 46.2286707, 6.0667942 46.2291739, 6.066884 46.2292458, 6.0671072 46.2294254, 6.0672594 46.2295259)",2,Avenue Jacob-Daniel Maillard,,,
27397124,unclassified,,,False,True,154.20200000000003,"LINESTRING (6.0686613 46.2285354, 6.068538 46.2286226, 6.0683717 46.2287401, 6.0681783 46.2288811, 6.0676138 46.2292918, 6.0675405 46.229344, 6.0675013 46.2293724, 6.0673958 46.2294448, 6.0673163 46.2294922, 6.0672594 46.2295259)",,Avenue Jacob-Daniel Maillard,,,
72215869,living_street,,,False,False,141.65699999999998,"LINESTRING (6.0719586 46.2264113, 6.071925 46.2263904, 6.0717586 46.2262868, 6.0716549 46.2262038, 6.0715985 46.2261682, 6.0711971 46.2259183, 6.0708886 46.2257262, 6.0707062 46.2256183, 6.0706746 46.2255911, 6.0706416 46.2255317)",,Chemin Salomon-Penay,,,
72216065,residential,30,,False,False,60.093,"LINESTRING (6.0719586 46.2264113, 6.0720438 46.2263566, 6.0721115 46.2263178, 6.072133 46.2263055, 6.0722429 46.2262517, 6.0723656 46.2261956, 6.0725902 46.2260952)",,Chemin du Grand-Puits,,,
72216065,residential,30,,False,True,172.168,"LINESTRING (6.0719586 46.2264113, 6.0719003 46.2264586, 6.0718641 46.2264953, 6.0718191 46.2265574, 6.071795 46.2266015, 6.0717769 46.2266451, 6.0717621 46.2267059, 6.0717548 46.2267564, 6.0717494 46.2268135, 6.0717595 46.226877, 6.0717776 46.2269462, 6.071801 46.2270055, 6.071858 46.2271178, 6.0718969 46.227225, 6.071911 46.2272945, 6.0719172 46.2273475, 6.0719177 46.2273998, 6.0719103 46.2274611, 6.0719009 46.2275163, 6.0718761 46.2275789, 6.071846 46.227629, 6.0718057 46.2276796, 6.0717554 46.2277315, 6.0717326 46.2277567, 6.0716743 46.2278122, 6.0716254 46.2278548)",,Chemin du Grand-Puits,,,
7974656,tertiary,50,roundabout,True,False,13.131,"LINESTRING (6.0755409 46.2322857, 6.0755687 46.232272, 6.0756012 46.2322648, 6.0756354 46.2322647, 6.0756679 46.2322717, 6.075696 46.2322852)",,,,,
"[37090444, 353259510]",tertiary,"['40', '50']",,False,False,265.65299999999996,"LINESTRING (6.0755409 46.2322857, 6.0754567 46.2322345, 6.0750528 46.2319576, 6.0748843 46.2318421, 6.0745521 46.2315987, 6.0740576 46.2312589, 6.0739378 46.2311669, 6.0737913 46.2310399, 6.0735859 46.2308602, 6.0735076 46.2307878, 6.0732317 46.2305169)",2,Avenue de Vaudagne,,,
132194430,unclassified,50,,False,False,133.59099999999998,"LINESTRING (6.0659412 46.2303073, 6.0660146 46.2302728, 6.0661402 46.2301982, 6.0666966 46.2298623, 6.0668697 46.2297578, 6.0671479 46.2295871, 6.0672012 46.2295578, 6.0672594 46.2295259)",,Avenue Jacob-Daniel Maillard,,,
61043862,residential,30,,False,True,93.596,"LINESTRING (6.0673479 46.2244611, 6.0671104 46.2243092, 6.0669146 46.2241839, 6.0665516 46.2239307, 6.0664744 46.2238755)",,Rue Virginio-Malnati,destination,,
1020279578,residential,30,,False,False,93.747,"LINESTRING (6.0673479 46.2244611, 6.0677012 46.2247204, 6.0677655 46.2247894, 6.0680045 46.2250579, 6.0680723 46.2251339)",,Rue Virginio-Malnati,destination,,
72215851,living_street,,,False,True,105.844,"LINESTRING (6.0730796 46.2243452, 6.0739359 46.225042, 6.0739708 46.2250704)",,Chemin des Noyères,,,
27256761,residential,30,,False,True,69.40400000000001,"LINESTRING (6.0702689 46.2286915, 6.0703367 46.2286422, 6.070363 46.2286232, 6.070476 46.2285512, 6.0706258 46.2284612, 6.0708754 46.2283465, 6.0709731 46.2283056)",,Chemin du Bournoud,,,
72215861,residential,30,,False,False,151.155,"LINESTRING (6.0702689 46.2286915, 6.0701807 46.2286293, 6.0698996 46.2284309, 6.0698562 46.2284003, 6.0698204 46.2283771, 6.0696311 46.2282501, 6.0694626 46.2281204, 6.0693813 46.2280546, 6.0691128 46.227853, 6.0689168 46.2277058)",,Chemin de la Tour,,,
131553806,residential,30,,False,False,122.22099999999999,"LINESTRING (6.0702689 46.2286915, 6.0702011 46.2287442, 6.0699939 46.2288858, 6.0699489 46.2289128, 6.0698928 46.2289234, 6.069826 46.2289542, 6.0695569 46.2291432, 6.069378 46.2292688, 6.0692706 46.2293443, 6.0691259 46.2294459)",,Chemin du Bournoud,,,
72215861,residential,30,,False,True,151.15499999999997,"LINESTRING (6.0689168 46.2277058, 6.0691128 46.227853, 6.0693813 46.2280546, 6.0694626 46.2281204, 6.0696311 46.2282501, 6.0698204 46.2283771, 6.0698562 46.2284003, 6.0698996 46.2284309, 6.0701807 46.2286293, 6.0702689 46.2286915)",,Chemin de la Tour,,,
72215869,living_street,,,False,True,141.65699999999998,"LINESTRING (6.0706416 46.2255317, 6.0706746 46.2255911, 6.0707062 46.2256183, 6.0708886 46.2257262, 6.0711971 46.2259183, 6.0715985 46.2261682, 6.0716549 46.2262038, 6.0717586 46.2262868, 6.071925 46.2263904, 6.0719586 46.2264113)",,Chemin Salomon-Penay,,,
72215875,living_street,,,False,False,164.754,"LINESTRING (6.0732894 46.2256802, 6.0732521 46.225656, 6.0732292 46.2256411, 6.0719318 46.2245349)",,Chemin des Feuillus,,,
72216065,residential,30,,False,False,85.822,"LINESTRING (6.0732894 46.2256802, 6.0734721 46.2255317, 6.0735767 46.2254325, 6.0736585 46.2253717, 6.0737658 46.2252724, 6.0738208 46.2252126, 6.0738409 46.2251908, 6.0739708 46.2250704)",,Chemin du Grand-Puits,,,
72216065,residential,30,,False,True,71.212,"LINESTRING (6.0732894 46.2256802, 6.0731944 46.2257544, 6.0730798 46.2258384, 6.0729396 46.2259247, 6.0728263 46.2259854, 6.0727445 46.226025, 6.0725902 46.2260952)",,Chemin du Grand-Puits,,,
72215875,living_street,,,False,True,164.754,"LINESTRING (6.0719318 46.2245349, 6.0732292 46.2256411, 6.0732521 46.225656, 6.0732894 46.2256802)",,Chemin des Feuillus,,,
61043862,residential,30,,False,False,93.596,"LINESTRING (6.0664744 46.2238755, 6.0665516 46.2239307, 6.0669146 46.2241839, 6.0671104 46.2243092, 6.0673479 46.2244611)",,Rue Virginio-Malnati,destination,,
72215907,residential,30,,False,False,41.178,"LINESTRING (6.0666713 46.2255565, 6.0665929 46.2255068, 6.0662768 46.2253062)",,Chemin Alphonse-Caillat,,,
496646446,residential,30,,False,False,96.52399999999999,"LINESTRING (6.0666713 46.2255565, 6.0664587 46.2256341, 6.0656375 46.2259643, 6.0655827 46.2259879)",,Chemin Edmond-Rochat,,,
496646446,residential,30,,False,True,117.713,"LINESTRING (6.0666713 46.2255565, 6.0670204 46.2254363, 6.0675403 46.2252765, 6.0679368 46.2251605, 6.0680723 46.2251339)",,Chemin Edmond-Rochat,,,
72215907,residential,30,,False,False,27.373,"LINESTRING (6.0662768 46.2253062, 6.0660178 46.2251374)",,Chemin Alphonse-Caillat,,,
72215912,residential,30,,False,True,55.174,"LINESTRING (6.0662768 46.2253062, 6.0656021 46.2254745)",,Chemin Alphonse-Caillat,,,
72215907,residential,30,,False,True,41.178,"LINESTRING (6.0662768 46.2253062, 6.0665929 46.2255068, 6.0666713 46.2255565)",,Chemin Alphonse-Caillat,,,
72215907,residential,30,,False,True,27.373,"LINESTRING (6.0660178 46.2251374, 6.0662768 46.2253062)",,Chemin Alphonse-Caillat,,,
72215912,residential,30,,False,False,55.174,"LINESTRING (6.0656021 46.2254745, 6.0662768 46.2253062)",,Chemin Alphonse-Caillat,,,
61043863,residential,30,,True,False,45.997,"LINESTRING (6.0655827 46.2259879, 6.0655283 46.2260472, 6.0655103 46.226077, 6.0654983 46.2261092, 6.065487 46.226144, 6.0654755 46.2261809, 6.065458 46.2261997, 6.0654402 46.2262097, 6.065415 46.2262187, 6.0653882 46.2262206, 6.0653651 46.2262203, 6.065338 46.2262147, 6.0653184 46.2262056, 6.0652966 46.2261863, 6.0652896 46.2261706, 6.0652846 46.2261561, 6.0652893 46.2261361)",,Chemin Edmond-Rochat,,,
496646446,residential,30,,False,True,96.52399999999999,"LINESTRING (6.0655827 46.2259879, 6.0656375 46.2259643, 6.0664587 46.2256341, 6.0666713 46.2255565)",,Chemin Edmond-Rochat,,,
61043863,residential,30,,True,False,28.823999999999998,"LINESTRING (6.0652893 46.2261361, 6.0653035 46.2261157, 6.0653265 46.2260903, 6.0653472 46.2260748, 6.065477 46.226017, 6.0655827 46.2259879)",,Chemin Edmond-Rochat,,,
131485948,residential,30,,False,True,68.224,"LINESTRING (6.0652893 46.2261361, 6.0652247 46.2260947, 6.0651729 46.2260614, 6.0647079 46.2256738)",,Chemin Edmond-Rochat,,,
176646152,residential,30,,False,False,225.6,"LINESTRING (6.0756815 46.2294401, 6.0756094 46.2294533, 6.0754633 46.2294799, 6.0752912 46.2295261, 6.0750023 46.2296126, 6.074475 46.229815, 6.074042 46.2300597, 6.0738332 46.2301795, 6.0732837 46.2304877, 6.0732317 46.2305169)",,Rue de la Campagne-Charnaux,,,
27397122,unclassified,50,,False,False,71.31200000000001,"LINESTRING (6.0678803 46.2300009, 6.0678602 46.2299892, 6.0678063 46.2299591, 6.0677515 46.2299192, 6.0677057 46.2298801, 6.0674028 46.2296397, 6.0672594 46.2295259)",3,Avenue Jacob-Daniel Maillard,,,
91908307,tertiary_link,50,,False,False,98.571,"LINESTRING (6.0678803 46.2300009, 6.0676642 46.2300622, 6.0674613 46.2301194, 6.0672678 46.2301729, 6.0671218 46.2302133, 6.0666917 46.2303322)",2,Route de Meyrin,,,
"[131553809, 813413759]",living_street,20,,False,False,89.404,"LINESTRING (6.0678803 46.2300009, 6.0678999 46.2300126, 6.067947 46.2300448, 6.0679706 46.2300648, 6.0680196 46.2301014, 6.0680521 46.2301537, 6.0680661 46.2302291, 6.0680881 46.2302713, 6.0685511 46.2306379)",,Rue des Arpenteurs,,,
813428097,tertiary,50,,False,True,89.638,"LINESTRING (6.0678803 46.2300009, 6.0680447 46.2299547, 6.0689593 46.2296964)",2,Route de Meyrin,,,
91908307,tertiary_link,50,,False,True,98.571,"LINESTRING (6.0666917 46.2303322, 6.0671218 46.2302133, 6.0672678 46.2301729, 6.0674613 46.2301194, 6.0676642 46.2300622, 6.0678803 46.2300009)",2,Route de Meyrin,,,
"[780386690, 160615275]",tertiary_link,50,,True,False,61.192,"LINESTRING (6.0666917 46.2303322, 6.0665566 46.230382, 6.0659937 46.2305962)",1,Route de Meyrin,,,
"[91908667, 91908542]",primary,60,,True,False,205.79399999999998,"LINESTRING (6.0684384 46.229852, 6.0675058 46.2301921, 6.0665107 46.2304654, 6.0659937 46.2305962)",1,Tranchée couverte de Meyrin,,yes,101
91908614,primary,60,,False,False,435.72900000000004,"LINESTRING (6.0684384 46.229852, 6.0727265 46.2286588, 6.0736937 46.2283896)",,Tranchée couverte de Meyrin,,yes,101
91908614,primary,60,,False,True,435.72900000000004,"LINESTRING (6.0736937 46.2283896, 6.0727265 46.2286588, 6.0684384 46.229852)",,Tranchée couverte de Meyrin,,yes,101
"[91908925, 91908743]",primary,60,,True,False,200.647,"LINESTRING (6.0736937 46.2283896, 6.0744302 46.2281316, 6.0755951 46.2278209, 6.0760934 46.2276874)",2,Tranchée couverte de Meyrin,,yes,101
131485948,residential,30,,False,False,68.22399999999999,"LINESTRING (6.0647079 46.2256738, 6.0651729 46.2260614, 6.0652247 46.2260947, 6.0652893 46.2261361)",,Chemin Edmond-Rochat,,,
644437401,living_street,,,False,False,74.16499999999999,"LINESTRING (6.0713884 46.2289075, 6.0711992 46.2286389, 6.0710319 46.2283895, 6.0709731 46.2283056)",,Chemin Virgilio Malnati,,,
37090436,tertiary_link,50,,True,False,82.89000000000001,"LINESTRING (6.0765258 46.2276974, 6.0761979 46.2277721, 6.0760596 46.2278074, 6.0756921 46.2278732, 6.0754946 46.227912)",1,Route de Meyrin,,,
"[91908712, 91908914]",primary,60,,True,False,231.824,"LINESTRING (6.0765258 46.2276974, 6.0762234 46.2278139, 6.0760453 46.2278621, 6.0756731 46.2279279, 6.0744915 46.2282452, 6.0736937 46.2283896)",1,Tranchée couverte de Meyrin,,yes,101
160615279,tertiary,50,,False,False,253.59299999999996,"LINESTRING (6.0754946 46.227912, 6.0741194 46.2282818, 6.0740528 46.2282997, 6.073428 46.2284677, 6.0729774 46.2285889, 6.0725112 46.2287147, 6.0724221 46.2287387)",2,Route de Meyrin,,,
780386688,tertiary_link,50,,True,False,52.406,"LINESTRING (6.0754946 46.227912, 6.0756787 46.2278476, 6.0760934 46.2276874)",1,Route de Meyrin,,,
676315149,tertiary,50,,False,True,31.245,"LINESTRING (6.0689593 46.2296964, 6.0691016 46.2296562, 6.0693376 46.2295941)",2,Route de Meyrin,,,
813428097,tertiary,50,,False,False,89.638,"LINESTRING (6.0689593 46.2296964, 6.0680447 46.2299547, 6.0678803 46.2300009)",2,Route de Meyrin,,,
"[91908516, 91908669]",primary,60,,True,False,206.018,"LINESTRING (6.0659197 46.2304716, 6.066425 46.2303188, 6.0674181 46.2300467, 6.067721 46.229981, 6.0684384 46.229852)",1,Tranchée couverte de Meyrin,,yes,101
160615274,tertiary_link,50,,True,False,61.375,"LINESTRING (6.0659197 46.2304716, 6.0665426 46.2303569, 6.0666917 46.2303322)",1,Route de Meyrin,,,
353474577,primary,50,,True,False,31.401,"LINESTRING (6.0655408 46.2305767, 6.0659197 46.2304716)",2,Route de Meyrin,,,101
160615272,unclassified,,,True,False,43.138,"LINESTRING (6.0655408 46.2305767, 6.0657146 46.2304826, 6.0657797 46.2304338, 6.0658295 46.2303908, 6.0659412 46.2303073)",,Avenue Jacob-Daniel Maillard,,,
131553806,residential,30,,False,True,122.22099999999999,"LINESTRING (6.0691259 46.2294459, 6.0692706 46.2293443, 6.069378 46.2292688, 6.0695569 46.2291432, 6.069826 46.2289542, 6.0698928 46.2289234, 6.0699489 46.2289128, 6.0699939 46.2288858, 6.0702011 46.2287442, 6.0702689 46.2286915)",,Chemin du Bournoud,,,
353644146,residential,,,True,False,32.667,"LINESTRING (6.0691259 46.2294459, 6.0690167 46.2295226, 6.0689688 46.2295742, 6.0689546 46.2295986, 6.0689497 46.2296268, 6.0689498 46.229651, 6.0689564 46.2296778, 6.0689593 46.2296964)",,Chemin du Bournoud,,,
72216065,residential,30,,False,False,71.212,"LINESTRING (6.0725902 46.2260952, 6.0727445 46.226025, 6.0728263 46.2259854, 6.0729396 46.2259247, 6.0730798 46.2258384, 6.0731944 46.2257544, 6.0732894 46.2256802)",,Chemin du Grand-Puits,,,
72216065,residential,30,,False,True,60.093,"LINESTRING (6.0725902 46.2260952, 6.0723656 46.2261956, 6.0722429 46.2262517, 6.072133 46.2263055, 6.0721115 46.2263178, 6.0720438 46.2263566, 6.0719586 46.2264113)",,Chemin du Grand-Puits,,,
382040943,living_street,,,False,False,155.60399999999998,"LINESTRING (6.0725902 46.2260952, 6.0725428 46.2260651, 6.0711002 46.2251488)",,Chemin du Grand-Puits,,,
382040943,living_street,,,False,True,155.60399999999998,"LINESTRING (6.0711002 46.2251488, 6.0725428 46.2260651, 6.0725902 46.2260952)",,Chemin du Grand-Puits,,,
131553809,living_street,20,,False,False,173.989,"LINESTRING (6.0685511 46.2306379, 6.0688568 46.2308864, 6.0690042 46.2310053, 6.069558 46.2314482, 6.0700242 46.2318253)",,Rue des Arpenteurs,,,
"[131553809, 813413759]",living_street,20,,False,True,89.40399999999998,"LINESTRING (6.0685511 46.2306379, 6.0680881 46.2302713, 6.0680661 46.2302291, 6.0680521 46.2301537, 6.0680196 46.2301014, 6.0679706 46.2300648, 6.067947 46.2300448, 6.0678999 46.2300126, 6.0678803 46.2300009)",,Rue des Arpenteurs,,,
754348377,living_street,20,,False,False,38.977999999999994,"LINESTRING (6.0685511 46.2306379, 6.0687461 46.230559, 6.068864 46.2304888, 6.0689552 46.2304294)",,Allée des Petites-Fugues,,,
676315149,tertiary,50,,False,False,31.245,"LINESTRING (6.0693376 46.2295941, 6.0691016 46.2296562, 6.0689593 46.2296964)",2,Route de Meyrin,,,
"[813436376, 813436378, 676315148]",tertiary,50,,True,False,173.61300000000003,"LINESTRING (6.0693376 46.2295941, 6.0694738 46.2295442, 6.0696708 46.229469, 6.071198 46.2290696, 6.0712991 46.2290431, 6.0714329 46.2290225)",1,Route de Meyrin,,,
131553809,living_street,20,,False,True,173.98899999999998,"LINESTRING (6.0700242 46.2318253, 6.069558 46.2314482, 6.0690042 46.2310053, 6.0688568 46.2308864, 6.0685511 46.2306379)",,Rue des Arpenteurs,,,
