osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,junction,ref,width,access,tunnel
216087523,2,Via Francesco Catenazzi,tertiary,False,False,88.105,"LINESTRING (8.9813927 45.8720214, 8.9818085 45.8722822, 8.9820198 45.8725233, 8.9820756 45.8726371)",,,,,,,
32947064,2,Via Alfonso Turconi,unclassified,False,True,65.17500000000001,"LINESTRING (8.984775 45.8679534, 8.9847835 45.8680648, 8.9848039 45.8684334, 8.9848091 45.868507, 8.9848101 45.868539)",50,,,,,,
43705703,1,Via Gismonda,residential,True,False,122.024,"LINESTRING (8.984775 45.8679534, 8.9849843 45.8680748, 8.9852218 45.8682557, 8.9854546 45.8684708, 8.9856948 45.868722, 8.9857688 45.8687976)",,,,,,,
"[328068201, 118925381]",2,"['Via Alfonso Turconi', 'Largo Maria Bernasconi']",unclassified,False,False,173.91099999999994,"LINESTRING (8.984775 45.8679534, 8.9844115 45.8675905, 8.9842592 45.8674279, 8.9838053 45.8669832, 8.9837072 45.8668741, 8.9836546 45.8668176, 8.9836194 45.8667759, 8.9835716 45.8667181, 8.9835209 45.8666568)",50,,,,,,
44224855,2,Via Franco Zorzi,secondary,False,False,79.432,"LINESTRING (8.9820756 45.8726371, 8.9825557 45.8725035, 8.982767 45.872436, 8.9829054 45.8723843, 8.9830059 45.8723394)",,yes,,,,,
216087523,2,Via Francesco Catenazzi,tertiary,False,True,88.105,"LINESTRING (8.9820756 45.8726371, 8.9820198 45.8725233, 8.9818085 45.8722822, 8.9813927 45.8720214)",,,,,,,
"[119748599, 405877071]",,Via Generoso,residential,False,True,447.22599999999994,"LINESTRING (8.9927161 45.872783, 8.9926993 45.8727315, 8.9926368 45.872654, 8.9925841 45.8725473, 8.9924914 45.8724183, 8.9924434 45.8723776, 8.9922502 45.8722136, 8.9920073 45.8720073, 8.9915904 45.8716716, 8.9915316 45.8716426, 8.991443 45.8716455, 8.9912979 45.8716814, 8.9911954 45.8717328, 8.9910924 45.8718938, 8.9908552 45.8721906, 8.9907249 45.8723208, 8.9906023 45.8723956, 8.990491 45.8724255, 8.990403 45.8723936, 8.9904132 45.8723434, 8.9905453 45.872035, 8.9905836 45.8718868, 8.9907377 45.8716841, 8.9907907 45.8714979, 8.9908392 45.8711497, 8.9908063 45.8710927, 8.9907765 45.8710505)",,,,,,,
"[485581955, 43683599]",,Via Lunga,tertiary,False,False,38.688,"LINESTRING (8.9927161 45.872783, 8.9926181 45.8727464, 8.9925367 45.8727239, 8.9923883 45.8727057, 8.9922385 45.8727137)",,,,,,,
"[405877072, 303650674, 1018349598]",2,"['Via Stradone', 'Stradone']",tertiary,False,True,51.165,"LINESTRING (8.9927161 45.872783, 8.9927724 45.8728076, 8.9928214 45.8728187, 8.9930167 45.8727781, 8.9931785 45.8726888, 8.9932562 45.872614)",,yes,,,,,
118925362,2,Via Luigi Lavizzari,tertiary,False,True,227.34599999999998,"LINESTRING (8.9858284 45.8705382, 8.98588 45.8705161, 8.985952 45.8704914, 8.9861659 45.8704414, 8.9870257 45.8702549, 8.9871429 45.8702286, 8.9874236 45.8701668, 8.9875595 45.8701413, 8.9876805 45.870123, 8.9877604 45.8701141, 8.9878505 45.8701071, 8.9878908 45.8701057, 8.9885716 45.8701312, 8.9886019 45.8701326, 8.9886651 45.8701322)",,,,,,,
1235275224,1,,tertiary,True,False,14.018,"LINESTRING (8.9858284 45.8705382, 8.9858454 45.8705721, 8.9858487 45.8706021, 8.9858416 45.8706317, 8.9858245 45.8706593)",,,roundabout,,,,
44224855,2,Via Franco Zorzi,secondary,False,True,79.43199999999999,"LINESTRING (8.9830059 45.8723394, 8.9829054 45.8723843, 8.982767 45.872436, 8.9825557 45.8725035, 8.9820756 45.8726371)",,yes,,,,,
315225849,1,Via Franco Zorzi,secondary,True,False,47.51,"LINESTRING (8.9830059 45.8723394, 8.9831133 45.8722556, 8.9832246 45.8721912, 8.9833278 45.8721067, 8.9833515 45.8720806, 8.9833664 45.8720595, 8.9833744 45.8720397, 8.9833794 45.8720116)",,,,,,,
1235275217,1,,secondary,True,False,6.114,"LINESTRING (8.9833794 45.8720116, 8.9833646 45.8719861, 8.9833615 45.8719587)",,,roundabout,,,,
315225846,1,Via Stefano Franscini,secondary,True,False,77.724,"LINESTRING (8.9833615 45.8719587, 8.9833296 45.8719243, 8.9832967 45.8718948, 8.9832485 45.8718576, 8.9831933 45.8718284, 8.9831144 45.8717977, 8.9829537 45.8717449, 8.9828632 45.8717281, 8.9827354 45.8717082, 8.9826254 45.8717102, 8.982478 45.8717128)",,,,,,,
1235275218,1,,secondary,True,False,12.824,"LINESTRING (8.9833615 45.8719587, 8.983371 45.8719306, 8.9833927 45.8719061, 8.9834243 45.8718874, 8.9834627 45.8718767)",,,roundabout,,,,
1235275216,1,,secondary,True,False,6.723000000000001,"LINESTRING (8.9834627 45.8718767, 8.983506 45.8718749, 8.9835478 45.8718832)",,,roundabout,,,,
315225848,1,Via Francesco Zorzi,tertiary,True,False,34.305,"LINESTRING (8.9835478 45.8718832, 8.9836656 45.871806, 8.9837259 45.871739, 8.9837441 45.8717187, 8.9838348 45.8716506)",,,,,,,
1235275219,1,,secondary,True,False,10.364,"LINESTRING (8.9835478 45.8718832, 8.9835842 45.8719011, 8.9836099 45.8719265, 8.9836217 45.8719565)",,,roundabout,,,,
43619986,2,Via Francesco Zorzi,tertiary,False,True,174.282,"LINESTRING (8.9838348 45.8716506, 8.9839894 45.8714546, 8.984053 45.8713735, 8.9841188 45.8713118, 8.984218 45.8712437, 8.984328 45.871182, 8.9844367 45.8711306, 8.9844528 45.8711199, 8.9846597 45.8710315, 8.9847709 45.8709842, 8.9853812 45.8707177, 8.985516 45.8706588)",,,,,,,
315225847,1,Via Francesco Zorzi,tertiary,True,False,38.589,"LINESTRING (8.9838348 45.8716506, 8.9838194 45.8717416, 8.9837601 45.8718149, 8.9836217 45.8719565)",,,,,,,
1235275220,1,,secondary,True,False,14.078,"LINESTRING (8.9836217 45.8719565, 8.9836202 45.8719818, 8.9836087 45.8720058, 8.9835881 45.8720267, 8.9835601 45.8720428, 8.9835267 45.8720529)",,,roundabout,,,,
315225850,1,Via Franco Zorzi,secondary,True,False,52.164,"LINESTRING (8.9835267 45.8720529, 8.9834042 45.8721394, 8.9832829 45.8722272, 8.9831434 45.8723037, 8.9830059 45.8723394)",,,,,,,
"[43619928, 1235275221]",1,,secondary,True,False,13.16,"LINESTRING (8.9835267 45.8720529, 8.9834845 45.8720561, 8.983443 45.8720497, 8.9834067 45.8720343, 8.9833794 45.8720116)",,,roundabout,,,,
43619986,2,Via Francesco Zorzi,tertiary,False,False,174.282,"LINESTRING (8.985516 45.8706588, 8.9853812 45.8707177, 8.9847709 45.8709842, 8.9846597 45.8710315, 8.9844528 45.8711199, 8.9844367 45.8711306, 8.984328 45.871182, 8.984218 45.8712437, 8.9841188 45.8713118, 8.984053 45.8713735, 8.9839894 45.8714546, 8.9838348 45.8716506)",,,,,,,
1235275222,1,,tertiary,True,False,12.623,"LINESTRING (8.985516 45.8706588, 8.9855022 45.8706388, 8.9854925 45.8706091, 8.9854935 45.8705787, 8.985505 45.8705493)",,,roundabout,,,,
173061249,1,Via Noseda,residential,False,False,87.774,"LINESTRING (8.9858245 45.8706593, 8.9861932 45.8707511, 8.9867298 45.8708855, 8.9868786 45.8708256)",,,,,,,
1235275225,1,,tertiary,True,False,11.855,"LINESTRING (8.9858245 45.8706593, 8.9857948 45.8706858, 8.9857559 45.8707057, 8.9857025 45.8707187)",,,roundabout,,,,
43620447,2,Via Praella,unclassified,False,True,144.621,"LINESTRING (8.985505 45.8705493, 8.9854445 45.8705199, 8.9853865 45.8705004, 8.9853459 45.8704881, 8.9842898 45.8702474, 8.9842061 45.870218, 8.9841484 45.8701876, 8.984084 45.8701484, 8.9840203 45.8701031, 8.98396 45.8700466, 8.983885 45.8699723)",,,,,,,
1235275223,1,,tertiary,True,False,31.201999999999995,"LINESTRING (8.985505 45.8705493, 8.9855339 45.8705162, 8.985576 45.870491, 8.9856272 45.8704759, 8.9856759 45.8704723, 8.9857241 45.870478, 8.9857683 45.8704927, 8.9858051 45.8705151, 8.9858284 45.8705382)",,,roundabout,,,,
26035036,1,Via Vignalunga,primary,True,False,29.788,"LINESTRING (8.9824409 45.8720026, 8.9822671 45.8717636)",,,,2,,,
315225841,1,Via Vignalunga,primary,True,False,27.307000000000002,"LINESTRING (8.9824437 45.8717579, 8.9824276 45.8718716, 8.9824409 45.8720026)",,,,2,,,
1235275231,1,Via Stefano Franscini,primary,True,False,15.002,"LINESTRING (8.9824437 45.8717579, 8.9824142 45.8717736, 8.9823796 45.8717828, 8.9823399 45.8717847, 8.9823011 45.8717781, 8.9822671 45.8717636)",,,roundabout,,,,
1235275230,1,Via Stefano Franscini,primary,True,False,5.7330000000000005,"LINESTRING (8.982478 45.8717128, 8.9824655 45.8717371, 8.9824437 45.8717579)",,,roundabout,,,,
315225838,1,Via Stefano Franscini,secondary,True,False,84.307,"LINESTRING (8.9824445 45.8716323, 8.9826188 45.8716485, 8.9827039 45.8716564, 8.9828514 45.871683, 8.983008 45.8717127, 8.9832027 45.871779, 8.9833288 45.8718272, 8.9834028 45.8718584, 8.9834317 45.8718682, 8.9834627 45.8718767)",,,,,,,
1235275229,1,Via Stefano Franscini,primary,True,False,9.648,"LINESTRING (8.9824445 45.8716323, 8.982469 45.8716575, 8.9824801 45.871687, 8.982478 45.8717128)",,,roundabout,,,,
1235275227,1,Via Stefano Franscini,primary,True,False,10.173,"LINESTRING (8.9823236 45.8716067, 8.9823674 45.8716053, 8.9824092 45.8716142, 8.9824445 45.8716323)",,,roundabout,,,,
43620336,,Via Beroldingen,residential,True,False,40.367,"LINESTRING (8.9818917 45.871385, 8.982076 45.8714003, 8.9821631 45.8713975, 8.9822422 45.8713891, 8.982312 45.8713732, 8.9824005 45.8713489)",,,,,,,
315225837,1,Via Stefano Franscini,primary,True,False,41.584,"LINESTRING (8.9818917 45.871385, 8.982206 45.8715553, 8.9823236 45.8716067)",,,,2,,,
"[43620080, 1236034447]",2,Via Praella,unclassified,False,True,134.789,"LINESTRING (8.9847046 45.8716198, 8.98472 45.8715806, 8.9847321 45.8715549, 8.9847516 45.8715241, 8.9847697 45.8715026, 8.9847938 45.8714765, 8.9848226 45.8714557, 8.9849163 45.8713948, 8.9850665 45.871316, 8.9853751 45.8711534, 8.9856068 45.8710313, 8.9856343 45.8710131, 8.9856538 45.8709902, 8.9856752 45.8709613, 8.9856907 45.87093, 8.9857076 45.8708982, 8.9857185 45.8708638, 8.9857226 45.870829, 8.9857218 45.8708075, 8.9857179 45.870785, 8.9857025 45.8707187)",,,,,,,
43620356,2,Via Vincenzo Vela,unclassified,False,True,39.308,"LINESTRING (8.9847046 45.8716198, 8.9843564 45.8715266, 8.9842342 45.8714872)",,,,,,,
308398752,2,Via Vincenzo Vela,unclassified,False,False,80.298,"LINESTRING (8.9847046 45.8716198, 8.9853295 45.8718271, 8.9856401 45.8719316)",,,,,,,
43620349,2,Via Giuseppe Lanz,residential,False,False,185.853,"LINESTRING (8.9856401 45.8719316, 8.9853861 45.8723361, 8.9853689 45.8723662, 8.9852133 45.8726539, 8.9851481 45.8728351, 8.9851472 45.8729065, 8.9851824 45.8730883, 8.9853403 45.8735231)",,,,,,,
118925358,2,Via Vincenzo Vela,residential,False,False,57.355000000000004,"LINESTRING (8.9856401 45.8719316, 8.9857481 45.8719645, 8.986312 45.8721488)",,,,,,,
308398752,2,Via Vincenzo Vela,unclassified,False,True,80.298,"LINESTRING (8.9856401 45.8719316, 8.9853295 45.8718271, 8.9847046 45.8716198)",,,,,,,
43620305,2,Via Carlo Pasta,unclassified,False,True,32.819,"LINESTRING (8.9872771 45.8745517, 8.9873316 45.874259)",,,,,,,
43620305,2,Via Carlo Pasta,unclassified,False,False,67.46000000000001,"LINESTRING (8.9872771 45.8745517, 8.9872384 45.8747474, 8.9871646 45.8751533)",,,,,,,
43620388,,Via San Martino,residential,False,False,66.543,"LINESTRING (8.9872771 45.8745517, 8.986828 45.87448, 8.9864393 45.874418)",30,,,,,,
43620335,,Via Beroldingen,unclassified,False,False,46.865,"LINESTRING (8.9824005 45.8713489, 8.9824796 45.8712553, 8.9826429 45.8710623, 8.9827076 45.8709857)",,,,,,,
43620447,2,Via Praella,unclassified,False,False,144.62099999999998,"LINESTRING (8.983885 45.8699723, 8.98396 45.8700466, 8.9840203 45.8701031, 8.984084 45.8701484, 8.9841484 45.8701876, 8.9842061 45.870218, 8.9842898 45.8702474, 8.9853459 45.8704881, 8.9853865 45.8705004, 8.9854445 45.8705199, 8.985505 45.8705493)",,,,,,,
300833923,2,Via Beroldingen,unclassified,False,False,147.97199999999998,"LINESTRING (8.983885 45.8699723, 8.9842874 45.8697839, 8.9846517 45.8696042, 8.9847239 45.8695649, 8.9847832 45.8695213, 8.9849097 45.8694283, 8.9850272 45.8691922, 8.9850708 45.8691187, 8.9850989 45.8690458, 8.9850942 45.8690206)",50,,,,,,
300833923,2,Via Beroldingen,unclassified,False,True,146.84,"LINESTRING (8.983885 45.8699723, 8.9837732 45.8700332, 8.9835774 45.8701398, 8.983399 45.8702565, 8.9832676 45.8703527, 8.9831523 45.8704554, 8.9830749 45.8705299, 8.9830222 45.8705805, 8.9829453 45.8706793, 8.9828153 45.8708412, 8.9827076 45.8709857)",50,,,,,,
43620388,,Via San Martino,residential,False,True,21.682,"LINESTRING (8.985389 45.8742507, 8.9856615 45.8742957)",30,,,,,,
43620349,2,Via Giuseppe Lanz,residential,False,True,82.157,"LINESTRING (8.985389 45.8742507, 8.985431 45.8739682, 8.9854399 45.8737673, 8.9853403 45.8735231)",,,,,,,
