osmid,lanes,name,highway,maxspeed,oneway,reversed,length,tunnel,geometry,ref,junction,width,access
363895175,,Wahlackerstrasse,tertiary,40,False,False,80.122,,"LINESTRING (7.4553222 46.9932663, 7.4556439 46.9931378, 7.4559738 46.9930059, 7.456032 46.9929824, 7.4562185 46.9928865)",,,,
32675521,,Zelgweg,residential,30,False,True,148.093,,"LINESTRING (7.456067 46.9944797, 7.4560796 46.9943931, 7.4560784 46.9943704, 7.4560713 46.9943394, 7.456024 46.9942402, 7.4557872 46.9938668, 7.4553689 46.9933121, 7.4553222 46.9932663)",,,,
311795558,1,,tertiary,,True,False,11.072000000000001,,"LINESTRING (7.4513721 46.998268, 7.4513689 46.9982482, 7.4513753 46.9982288, 7.4513907 46.9982118, 7.4514134 46.9981993, 7.4514408 46.9981925)",,roundabout,,
"[995938491, 32676141]",2,Landgarbenstrasse,tertiary,40,False,False,20.459,,"LINESTRING (7.4513721 46.998268, 7.4512441 46.998299, 7.4511883 46.9983128, 7.4511182 46.9983302)",,,,
"[33190168, 33190156]",,Lüfternweg,residential,30,False,True,258.118,,"LINESTRING (7.4523872 46.9921605, 7.45259 46.9921936, 7.4532618 46.9923096, 7.4533933 46.9923445, 7.4535482 46.9923989, 7.4538121 46.9925271, 7.4542391 46.9927245, 7.4544225 46.9928101, 7.454598 46.9928932, 7.4547591 46.9929695, 7.4552033 46.9931799, 7.4553222 46.9932663)",,,,
33190209,,Buchsweg,residential,,False,False,202.81599999999997,,"LINESTRING (7.4570133 46.9952947, 7.4570446 46.995489, 7.45706 46.9955441, 7.4570802 46.9955927, 7.4571064 46.9956414, 7.4571337 46.9956835, 7.4571681 46.9957278, 7.4573821 46.9959226, 7.4574296 46.9959737, 7.4574712 46.9960215, 7.4575642 46.9961559, 7.4577215 46.996348, 7.4577505 46.9963708, 7.4577909 46.9963887, 7.4578269 46.9963986, 7.4578681 46.9964057, 7.4579074 46.9964073, 7.4579549 46.9964018, 7.4584447 46.9962487, 7.4585775 46.9962063)",,,,
4726478,,Bernstrasse,primary,50,False,False,120.79499999999999,,"LINESTRING (7.4585775 46.9962063, 7.4591902 46.9970154, 7.4592459 46.997089, 7.4593117 46.9971703)",1;6;12,,,
4726478,,Bernstrasse,primary,50,False,True,178.788,,"LINESTRING (7.4585775 46.9962063, 7.4584993 46.9960951, 7.4583786 46.9959154, 7.4582274 46.9956701, 7.4581568 46.9955416, 7.458133 46.9954984, 7.4577321 46.9947069)",1;6;12,,,
33190209,,Buchsweg,residential,,False,True,202.81599999999997,,"LINESTRING (7.4585775 46.9962063, 7.4584447 46.9962487, 7.4579549 46.9964018, 7.4579074 46.9964073, 7.4578681 46.9964057, 7.4578269 46.9963986, 7.4577909 46.9963887, 7.4577505 46.9963708, 7.4577215 46.996348, 7.4575642 46.9961559, 7.4574712 46.9960215, 7.4574296 46.9959737, 7.4573821 46.9959226, 7.4571681 46.9957278, 7.4571337 46.9956835, 7.4571064 46.9956414, 7.4570802 46.9955927, 7.45706 46.9955441, 7.4570446 46.995489, 7.4570133 46.9952947)",,,,
32646433,2,Schulhausstrasse,tertiary,40,False,True,65.434,,"LINESTRING (7.4573412 46.997734, 7.4565104 46.9978928)",,,,
33190278,,Blumenstrasse,residential,30,False,False,73.053,,"LINESTRING (7.4573412 46.997734, 7.4576048 46.9983659)",,,,
"[1002356432, 363895178, 1168492012, 733405445]","['2', '3']",Schulhausstrasse,tertiary,40,False,False,156.621,,"LINESTRING (7.4573412 46.997734, 7.4574441 46.9977157, 7.4581906 46.997603, 7.4585327 46.9975513, 7.4586123 46.9975393, 7.4587414 46.9975135, 7.4588048 46.997498, 7.4588631 46.9974837, 7.4589225 46.9974656, 7.4589986 46.9974365, 7.4590727 46.9974033, 7.459162 46.9973581, 7.4592768 46.9972962)",,,,
33190278,,Blumenstrasse,residential,30,False,False,55.875,,"LINESTRING (7.4576048 46.9983659, 7.4578034 46.9988498)",,,,
33190278,,Blumenstrasse,residential,30,False,True,73.053,,"LINESTRING (7.4576048 46.9983659, 7.4573412 46.997734)",,,,
33190290,,Birkenstrasse,residential,30,False,False,81.668,,"LINESTRING (7.4576048 46.9983659, 7.4586488 46.9981858)",,,,
33190290,,Birkenstrasse,residential,30,False,True,59.482,,"LINESTRING (7.4576048 46.9983659, 7.4568474 46.9985049)",,,,
33190278,,Blumenstrasse,residential,30,False,True,55.875,,"LINESTRING (7.4578034 46.9988498, 7.4576048 46.9983659)",,,,
33190278,,Blumenstrasse,residential,30,False,False,86.533,,"LINESTRING (7.4578034 46.9988498, 7.4579872 46.9993125, 7.4581003 46.9996012)",,,,
33190292,,Fichtenweg,residential,30,False,False,101.12700000000001,,"LINESTRING (7.4578034 46.9988498, 7.457033 46.9990028, 7.4565318 46.9991226)",,,,
33190290,,Birkenstrasse,residential,30,False,False,59.482,,"LINESTRING (7.4568474 46.9985049, 7.4576048 46.9983659)",,,,
33190290,,Birkenstrasse,residential,30,False,True,81.668,,"LINESTRING (7.4586488 46.9981858, 7.4576048 46.9983659)",,,,
45974482,,Wydackerstrasse,residential,30,False,True,21.323,,"LINESTRING (7.4574462 46.9998512, 7.4573726 46.9998155, 7.4573388 46.9997924, 7.4573069 46.9997586, 7.4572745 46.9997057)",,,,
33190334,,Türlistrasse,residential,30,False,False,110.996,,"LINESTRING (7.4590845 46.9994714, 7.4592635 46.9998966, 7.4593893 47.0001576, 7.4595085 47.0003739, 7.4595344 47.0004207)",,,,
767933150,,Stämpflistrasse,residential,30,False,False,141.608,,"LINESTRING (7.4590845 46.9994714, 7.4592649 46.9994355, 7.4593997 46.9994033, 7.4595555 46.999357, 7.459667 46.9993188, 7.4599687 46.9992021, 7.4600383 46.9991752, 7.4607472 46.998901)",,,,
767933150,,Stämpflistrasse,residential,30,False,True,76.035,,"LINESTRING (7.4590845 46.9994714, 7.4589805 46.9994873, 7.4585783 46.9995449, 7.4581003 46.9996012)",,,,
331475174,2,Bernstrasse,primary,50,False,False,107.893,,"LINESTRING (7.4607472 46.998901, 7.4607668 46.9989246, 7.4608155 46.9989833, 7.4613111 46.9996083, 7.4613373 46.9996406, 7.4613543 46.9996618, 7.461433 46.999751)",1;6;12,,,
331475174,2,Bernstrasse,primary,50,False,True,203.0,,"LINESTRING (7.4607472 46.998901, 7.4606004 46.9987237, 7.4603546 46.9984268, 7.4603096 46.9983724, 7.46025 46.9983004, 7.4602057 46.9982469, 7.4599614 46.9979518, 7.459887 46.9978656, 7.4598041 46.9977681, 7.4596336 46.9975656, 7.4595372 46.9974465, 7.4594971 46.9973969, 7.4594286 46.9973123)",1;6;12,,,
767933150,,Stämpflistrasse,residential,30,False,True,141.608,,"LINESTRING (7.4607472 46.998901, 7.4600383 46.9991752, 7.4599687 46.9992021, 7.459667 46.9993188, 7.4595555 46.999357, 7.4593997 46.9994033, 7.4592649 46.9994355, 7.4590845 46.9994714)",,,,
33190334,,Türlistrasse,residential,30,False,True,110.996,,"LINESTRING (7.4595344 47.0004207, 7.4595085 47.0003739, 7.4593893 47.0001576, 7.4592635 46.9998966, 7.4590845 46.9994714)",,,,
"[734936701, 518033206]",2,Kirchlindachstrasse,secondary,50,False,False,152.81199999999998,,"LINESTRING (7.4595344 47.0004207, 7.4599647 47.0003141, 7.4602774 47.0002349, 7.4603666 47.0002123, 7.4606403 47.0001349, 7.4610607 47.000001, 7.4612225 46.999943, 7.4612548 46.9999314, 7.4613778 46.9998741)",235.4,,,
311795557,1,,tertiary,,True,False,12.454,,"LINESTRING (7.4514408 46.9981925, 7.4514682 46.998192, 7.4514944 46.9981972, 7.4515171 46.9982078, 7.4515338 46.9982225, 7.4515432 46.9982401, 7.4515441 46.9982587)",,roundabout,,
"[995938490, 5189220]",2,Wahlackerstrasse,tertiary,40,False,False,29.897999999999996,,"LINESTRING (7.4514408 46.9981925, 7.4514382 46.9981388, 7.4514388 46.9981187, 7.4514414 46.9981059, 7.4514445 46.9980969, 7.4514583 46.9980684, 7.4514958 46.9980211, 7.4515513 46.9979676, 7.4515729 46.9979492)",,,,
37012317,,Länggasse,tertiary,50,False,False,115.93400000000001,,"LINESTRING (7.4632592 46.9952907, 7.4633614 46.9951463, 7.4634473 46.9950504, 7.4635539 46.9949589, 7.4637428 46.9948308, 7.4638588 46.99475, 7.4639243 46.9946995, 7.4639796 46.9946531, 7.4640424 46.9945948, 7.4640888 46.9945459, 7.4641106 46.994523, 7.4641614 46.9944586)",,,,
438503583,,Länggasse,tertiary,50,False,True,148.21200000000002,,"LINESTRING (7.4632592 46.9952907, 7.4631223 46.995487, 7.463038 46.995604, 7.4630138 46.9956376, 7.4629315 46.9957631, 7.4628836 46.9958634, 7.4628547 46.9959512, 7.4628308 46.9960463, 7.4627913 46.9962086, 7.4627803 46.9962479, 7.4627529 46.9963333, 7.4626527 46.996515, 7.4626338 46.9965445)",,,,
311797326,,Molkereistrasse,residential,,False,True,34.162,,"LINESTRING (7.4571457 46.9925701, 7.457194 46.9925652, 7.4572829 46.9925538, 7.4573583 46.9925466, 7.4574666 46.9925427, 7.4575258 46.9925401, 7.457593 46.9925394)",,,,
758137286,1,,primary,50,True,False,15.350999999999999,,"LINESTRING (7.4571457 46.9925701, 7.4571434 46.9925977, 7.4571288 46.9926234, 7.4571034 46.9926449, 7.4570696 46.99266, 7.4570305 46.9926674)",,roundabout,,
767933150,,Stämpflistrasse,residential,30,False,False,8.831,,"LINESTRING (7.4571593 46.9997107, 7.4572026 46.9997139, 7.4572745 46.9997057)",,,,
767933150,,Stämpflistrasse,residential,30,False,True,5.585,,"LINESTRING (7.4571593 46.9997107, 7.4571266 46.9997021, 7.4570941 46.9996879)",,,,
"[1065676427, 86621463]",,,primary,50,True,False,30.792000000000005,,"LINESTRING (7.461433 46.999751, 7.461461 46.9997445, 7.4614905 46.9997426, 7.4615199 46.9997454, 7.4615475 46.9997528, 7.4615719 46.9997642, 7.4615912 46.9997787, 7.4616053 46.9997957, 7.4616135 46.9998145, 7.4616153 46.999834, 7.4616085 46.999858, 7.4615923 46.9998797, 7.4615679 46.9998976, 7.4615372 46.9999101)",,roundabout,,
331475174,2,Bernstrasse,primary,50,False,True,107.89300000000001,,"LINESTRING (7.461433 46.999751, 7.4613543 46.9996618, 7.4613373 46.9996406, 7.4613111 46.9996083, 7.4608155 46.9989833, 7.4607668 46.9989246, 7.4607472 46.998901)",1;6;12,,,
1065676426,,,primary,50,True,False,13.843,,"LINESTRING (7.4615372 46.9999101, 7.4615018 46.9999163, 7.4614653 46.9999155, 7.4614307 46.9999077, 7.4614007 46.9998935, 7.4613778 46.9998741)",,roundabout,,
97196999,,Molkereistrasse,residential,30,False,False,111.856,,"LINESTRING (7.4589847 46.9928673, 7.4588362 46.9928241, 7.4584416 46.9927207, 7.458415 46.9927139, 7.4583543 46.9926985, 7.4582498 46.9926728, 7.4579219 46.9925928, 7.457837 46.9925775, 7.4576871 46.9925541, 7.457593 46.9925394)",,,,
97196999,,Molkereistrasse,residential,30,False,True,78.907,,"LINESTRING (7.4589847 46.9928673, 7.4591041 46.9929041, 7.4595981 46.9930791, 7.4596195 46.9930867, 7.4599111 46.99319)",,,,
97197006,,Schützenstrasse,residential,30,False,True,189.11,,"LINESTRING (7.4589847 46.9928673, 7.4588454 46.9932022, 7.4584864 46.9940654, 7.4584648 46.994135, 7.4584535 46.994217, 7.4584547 46.9942864, 7.4584687 46.9943503, 7.4585005 46.9944337, 7.4585442 46.9945097)",,,,
97196999,,Molkereistrasse,residential,30,False,True,111.85600000000002,,"LINESTRING (7.457593 46.9925394, 7.4576871 46.9925541, 7.457837 46.9925775, 7.4579219 46.9925928, 7.4582498 46.9926728, 7.4583543 46.9926985, 7.458415 46.9927139, 7.4584416 46.9927207, 7.4588362 46.9928241, 7.4589847 46.9928673)",,,,
311797326,,Molkereistrasse,residential,,False,False,34.162,,"LINESTRING (7.457593 46.9925394, 7.4575258 46.9925401, 7.4574666 46.9925427, 7.4573583 46.9925466, 7.4572829 46.9925538, 7.457194 46.9925652, 7.4571457 46.9925701)",,,,
456553479,,Schützenstrasse,residential,30,True,False,110.93599999999999,,"LINESTRING (7.4602468 46.9954699, 7.4606194 46.9957095, 7.4607077 46.9957562, 7.4607922 46.9957925, 7.4608931 46.9958313, 7.4609824 46.99586, 7.4613312 46.9959587, 7.4613609 46.9959691, 7.4613808 46.9959774, 7.4614544 46.9960129)",,,,
1050818574,,Schützenstrasse,residential,30,False,True,36.82299999999999,,"LINESTRING (7.4602468 46.9954699, 7.4600109 46.9953195, 7.4599421 46.9952941, 7.4598931 46.9952822, 7.4598626 46.9952748)",,,,
27820648,,Rüttistrasse,residential,30,True,False,79.10900000000001,,"LINESTRING (7.4596092 46.9962804, 7.4596917 46.9959517, 7.459783 46.9955789)",,,,
27820649,,Rüttistrasse,residential,30,False,False,99.652,,"LINESTRING (7.4596092 46.9962804, 7.4595324 46.9965715, 7.4594574 46.9968622, 7.4594504 46.9968893, 7.4594946 46.99691, 7.459664 46.9969893, 7.4597862 46.9970464)",,,,
"[734936701, 518033206]",2,Kirchlindachstrasse,secondary,50,False,True,152.812,,"LINESTRING (7.4613778 46.9998741, 7.4612548 46.9999314, 7.4612225 46.999943, 7.4610607 47.000001, 7.4606403 47.0001349, 7.4603666 47.0002123, 7.4602774 47.0002349, 7.4599647 47.0003141, 7.4595344 47.0004207)",235.4,,,
1065676425,,,primary,50,True,False,16.055,,"LINESTRING (7.4613778 46.9998741, 7.4613642 46.9998519, 7.46136 46.999828, 7.4613655 46.9998043, 7.4613804 46.9997825, 7.4614035 46.9997642, 7.461433 46.999751)",,roundabout,,
"[231914034, 28333438]",,"['Schmittestützli', 'Reichenbachstrasse']",residential,30,False,True,137.51399999999995,,"LINESTRING (7.455506 46.9918595, 7.455564 46.9918918, 7.4559473 46.9921035, 7.4560603 46.9921607, 7.4562632 46.9922408, 7.456298 46.99226, 7.4563203 46.9922771, 7.4563364 46.9922975, 7.4563436 46.9923188, 7.4563446 46.9923459, 7.4563376 46.9923725, 7.4561283 46.9927417, 7.4561126 46.9927853)",,,,
364936915,,Rüttistrasse,residential,30,False,True,6.846,,"LINESTRING (7.4598626 46.9952748, 7.4598724 46.9952136)",,,,
364936915,,Rüttistrasse,residential,30,False,False,34.349000000000004,,"LINESTRING (7.4598626 46.9952748, 7.4598045 46.995497, 7.459783 46.9955789)",,,,
1050818574,,Schützenstrasse,residential,30,False,False,36.823,,"LINESTRING (7.4598626 46.9952748, 7.4598931 46.9952822, 7.4599421 46.9952941, 7.4600109 46.9953195, 7.4602468 46.9954699)",,,,
45974482,,Wydackerstrasse,residential,30,False,False,21.323,,"LINESTRING (7.4572745 46.9997057, 7.4573069 46.9997586, 7.4573388 46.9997924, 7.4573726 46.9998155, 7.4574462 46.9998512)",,,,
767933150,,Stämpflistrasse,residential,30,False,False,63.693999999999996,,"LINESTRING (7.4572745 46.9997057, 7.4580075 46.9996124, 7.4581003 46.9996012)",,,,
767933150,,Stämpflistrasse,residential,30,False,True,8.831,,"LINESTRING (7.4572745 46.9997057, 7.4572026 46.9997139, 7.4571593 46.9997107)",,,,
33190140,,Bellevuestrasse,residential,30,False,False,39.019000000000005,,"LINESTRING (7.4530967 46.9915764, 7.4530073 46.9916023, 7.4529837 46.9916036, 7.4529607 46.9915998, 7.4529406 46.9915914, 7.4529252 46.9915792, 7.4529161 46.9915643, 7.4529142 46.9915482, 7.4529197 46.9915325, 7.4529263 46.9915252, 7.452932 46.9915188, 7.45295 46.9915083, 7.4529718 46.9915021, 7.4529954 46.9915008, 7.4530184 46.9915046, 7.4530385 46.991513, 7.4530539 46.9915252, 7.4530967 46.9915764)",,,,
33190140,,Bellevuestrasse,residential,30,False,True,39.019,,"LINESTRING (7.4530967 46.9915764, 7.4530539 46.9915252, 7.4530385 46.991513, 7.4530184 46.9915046, 7.4529954 46.9915008, 7.4529718 46.9915021, 7.45295 46.9915083, 7.452932 46.9915188, 7.4529263 46.9915252, 7.4529197 46.9915325, 7.4529142 46.9915482, 7.4529161 46.9915643, 7.4529252 46.9915792, 7.4529406 46.9915914, 7.4529607 46.9915998, 7.4529837 46.9916036, 7.4530073 46.9916023, 7.4530967 46.9915764)",,,,
33190140,,Bellevuestrasse,residential,30,False,True,268.10200000000003,,"LINESTRING (7.4530967 46.9915764, 7.453185 46.9916064, 7.45377 46.9918648, 7.4539641 46.9919457, 7.4545028 46.9921777, 7.4558226 46.9927678, 7.4558607 46.9927791, 7.4559474 46.9927922, 7.4560221 46.9927944, 7.4561126 46.9927853)",,,,
26376026,1,Hessweg,residential,30,False,True,159.75,,"LINESTRING (7.4516117 46.9935488, 7.4519521 46.9935853, 7.4522205 46.9936214, 7.4526792 46.9937019, 7.4527708 46.9937246, 7.4528448 46.9937458, 7.4528958 46.9937693, 7.4530442 46.9938499, 7.4531363 46.9938958, 7.4535354 46.994067)",,,4,
33190278,,Blumenstrasse,residential,30,False,True,86.533,,"LINESTRING (7.4581003 46.9996012, 7.4579872 46.9993125, 7.4578034 46.9988498)",,,,
767933150,,Stämpflistrasse,residential,30,False,False,76.035,,"LINESTRING (7.4581003 46.9996012, 7.4585783 46.9995449, 7.4589805 46.9994873, 7.4590845 46.9994714)",,,,
767933150,,Stämpflistrasse,residential,30,False,True,63.693999999999996,,"LINESTRING (7.4581003 46.9996012, 7.4580075 46.9996124, 7.4572745 46.9997057)",,,,
32674773,,Parkstrasse,residential,30,False,True,178.24699999999999,,"LINESTRING (7.4541976 46.9998973, 7.4542053 46.9995072, 7.4542023 46.9992058, 7.4542012 46.9991526, 7.4541954 46.9988568, 7.4541961 46.9988373, 7.4541871 46.9982944)",,,,
32674836,,Stämpflistrasse,residential,30,False,False,47.522,,"LINESTRING (7.4541976 46.9998973, 7.4541638 46.9998971, 7.4536636 46.9999023, 7.453571 46.9999027)",,,,
32674836,,Stämpflistrasse,residential,30,False,True,224.06900000000002,,"LINESTRING (7.4541976 46.9998973, 7.4542874 46.9998991, 7.454937 46.9999155, 7.4550252 46.9999183, 7.4554512 46.9999326, 7.4556078 46.9999331, 7.4557372 46.9999251, 7.4558346 46.999916, 7.4564106 46.9998323, 7.4567698 46.9997801, 7.4569511 46.9997538, 7.456986 46.9997441, 7.4570941 46.9996879)",,,,
27116584,,Ritterfeldweg,residential,30,False,True,108.65899999999999,,"LINESTRING (7.4625944 46.9954344, 7.4625648 46.9954467, 7.4625364 46.9954591, 7.4623824 46.9955918, 7.4623626 46.995606, 7.4623383 46.9956167, 7.4618166 46.9958458, 7.4615531 46.9959634, 7.4614741 46.9959985, 7.4614544 46.9960129)",,,,
