osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge,junction,tunnel
30998112,2,9,Route de Lavaux,primary,50,False,False,262.704,"LINESTRING (6.687154 46.5032595, 6.6877314 46.5028785, 6.6883703 46.5024401, 6.6884176 46.5024086, 6.6885216 46.5023394, 6.6887566 46.5021829, 6.688911 46.502077, 6.6891192 46.5019342, 6.6895083 46.5016938, 6.689626 46.5016211)",,,,
"[30998112, 550155181]","['2', '3']",9,Route de Lavaux,primary,50,False,True,43.236000000000004,"LINESTRING (6.687154 46.5032595, 6.6870721 46.5033093, 6.6869763 46.5033674, 6.686898 46.5034122, 6.686724 46.5035116)",,,,
"[30998112, 550155181]","['2', '3']",9,Route de Lavaux,primary,50,False,False,43.236000000000004,"LINESTRING (6.686724 46.5035116, 6.686898 46.5034122, 6.6869763 46.5033674, 6.6870721 46.5033093, 6.687154 46.5032595)",,,,
"[550155182, 550155183]","['4', '6']",9,Route de Lavaux,primary,50,False,True,39.101,"LINESTRING (6.686724 46.5035116, 6.6866738 46.5035381, 6.6866473 46.5035521, 6.6866042 46.5035743, 6.6864443 46.5036487, 6.6863962 46.5036698, 6.6863 46.503707)",,,,
24438819,,,Rue Friporte,residential,30,True,False,88.3,"LINESTRING (6.6884516 46.5016552, 6.6886936 46.5015633, 6.6889997 46.5014646, 6.6890707 46.5014626, 6.6891647 46.5014721, 6.6894024 46.5015565, 6.6894382 46.5015692, 6.6895025 46.5015776)",,,,
"[37666435, 25836021]",,,"['Quai Vaudaire', 'Rue Friporte']",residential,,False,False,145.704,"LINESTRING (6.6884516 46.5016552, 6.6883409 46.5015437, 6.6884498 46.5014755, 6.6888247 46.5013253, 6.689615 46.5009111, 6.6896816 46.5009728, 6.6896945 46.5009846)",,,,
24438806,1,,Rue du Bourg,living_street,30,True,False,1.608,"LINESTRING (6.6861759 46.5028182, 6.6861908 46.502808)",,,,
"[919968520, 24438820]",1,,Rue du Bourg,living_street,30,True,False,88.05000000000001,"LINESTRING (6.6861759 46.5028182, 6.6861895 46.5028533, 6.6864175 46.5031084, 6.6864563 46.5031827, 6.6865285 46.5032744, 6.6865948 46.5033577, 6.6866611 46.5034401, 6.6866692 46.5034496, 6.686724 46.5035116)",permit,,,
24438830,,,Chemin des Champs,residential,30,False,True,164.25300000000001,"LINESTRING (6.6852989 46.5055765, 6.685435 46.5055544, 6.686072 46.5049909, 6.6861571 46.5049184, 6.6862958 46.5048003, 6.6865724 46.5045439, 6.6866612 46.5044616)",,,,
24438831,,,Chemin de Burquenet,residential,30,False,False,6.311,"LINESTRING (6.6841671 46.5048079, 6.684246 46.5047914)",,,,
24438839,,,Chemin de la Combe,residential,30,False,False,38.915,"LINESTRING (6.6841671 46.5048079, 6.684092 46.5047311, 6.6838299 46.5045475)",,,,
24438834,,,Sentier des Chenalettes,residential,30,False,False,106.588,"LINESTRING (6.6838249 46.5054208, 6.6838947 46.5054, 6.6841675 46.5053187, 6.6844248 46.505295, 6.6843877 46.5051239, 6.6843141 46.5049612, 6.6842918 46.5048439, 6.684246 46.5047914)",,,,
35875507,,,Chemin de la Toffeyre,residential,30,False,True,103.16999999999999,"LINESTRING (6.6803968 46.5049364, 6.6808667 46.5045507, 6.680905 46.5045192, 6.6809 46.5044363, 6.6808866 46.5042124, 6.6808801 46.5041362)",,,,
550155171,3,,Rue des Terreaux,residential,30,False,False,27.261,"LINESTRING (6.6856667 46.5036298, 6.6856883 46.5037009, 6.6857039 46.5037365, 6.6857131 46.5037492, 6.6857238 46.503765, 6.6858007 46.5038542)",,,,
"[55586837, 553762445]",3,,Rue des Terreaux,residential,30,False,True,87.67899999999999,"LINESTRING (6.6856667 46.5036298, 6.6856755 46.5035876, 6.6857399 46.5034091, 6.6857529 46.5033731, 6.6857654 46.5033345, 6.6857635 46.5032878, 6.6857463 46.5032384, 6.685636 46.5031329, 6.6855254 46.5030328, 6.6854304 46.5029739, 6.685371 46.5029575)",,,,
24478808,,,Route de Savuit,tertiary,50,False,True,9.311,"LINESTRING (6.6903375 46.5023443, 6.6903715 46.5024247)",,,,
24519439,,,Route de Savuit,tertiary,50,False,False,91.986,"LINESTRING (6.6903375 46.5023443, 6.6902768 46.5022211, 6.6900716 46.5019179, 6.6899394 46.5017301, 6.6899278 46.5017173, 6.6899037 46.5016907, 6.6898904 46.5016761, 6.6898049 46.5016076)",,,,
24558273,,,Chemin de Plantaz,residential,,False,True,74.956,"LINESTRING (6.6903375 46.5023443, 6.6903723 46.5023271, 6.6906274 46.5022001, 6.6910808 46.5020245, 6.6911681 46.501989)",,,,
24478808,,,Route de Savuit,tertiary,50,False,False,120.23100000000001,"LINESTRING (6.691088 46.5033839, 6.6907146 46.5029541, 6.6905289 46.5026935, 6.6904699 46.5026107, 6.6904272 46.5025362, 6.6903715 46.5024247)",,,,
"[24477020, 585048174, 585048175]",,,Route de Savuit,tertiary,50,False,"[False, True]",72.14499999999998,"LINESTRING (6.691088 46.5033839, 6.691196 46.5035133, 6.6913041 46.5036742, 6.691339 46.5037445, 6.6913669 46.5038187, 6.6913946 46.503989)",,,,
"[585048176, 24478809, 1066789057, 585048177]",,,Avenue de la Gare,residential,50,False,"[False, True]",220.22199999999998,"LINESTRING (6.691088 46.5033839, 6.6910343 46.5034172, 6.6908566 46.5035059, 6.6907853 46.503532, 6.6905871 46.5036044, 6.6903609 46.5036998, 6.6893222 46.5041607, 6.6891997 46.5042151, 6.6889333 46.5043367, 6.688704 46.5044152, 6.6886492 46.5044278)",,,,
24477035,,,Avenue de la Gare,residential,50,False,False,96.41599999999998,"LINESTRING (6.6886492 46.5044278, 6.6885493 46.5043819, 6.688227 46.5041309, 6.6879492 46.5039193, 6.6878161 46.5038424, 6.6878008 46.5038346, 6.6877574 46.5038245)",,,,
36817154,,,Chemin des Toises,residential,,False,True,102.28999999999999,"LINESTRING (6.6886492 46.5044278, 6.6885395 46.5044942, 6.6875278 46.504926)",,,,
"[24478809, 585048177, 1066789057, 585048176]",,,Avenue de la Gare,residential,50,False,"[False, True]",220.22200000000004,"LINESTRING (6.6886492 46.5044278, 6.688704 46.5044152, 6.6889333 46.5043367, 6.6891997 46.5042151, 6.6893222 46.5041607, 6.6903609 46.5036998, 6.6905871 46.5036044, 6.6907853 46.503532, 6.6908566 46.5035059, 6.6910343 46.5034172, 6.691088 46.5033839)",,,,
"[24477020, 585048174, 585048175]",,,Route de Savuit,tertiary,50,False,"[False, True]",72.14500000000001,"LINESTRING (6.6913946 46.503989, 6.6913669 46.5038187, 6.691339 46.5037445, 6.6913041 46.5036742, 6.691196 46.5035133, 6.691088 46.5033839)",,,,
"[24775384, 847292816]",,,Route de Savuit,tertiary,50,True,False,310.423,"LINESTRING (6.6913946 46.503989, 6.6914024 46.5040692, 6.6914286 46.5043816, 6.6914619 46.5045361, 6.6916798 46.5049283, 6.6918709 46.5054227, 6.6918846 46.5054581, 6.691964 46.5056635, 6.6921099 46.5058762, 6.6923674 46.5060652, 6.6925047 46.5061657, 6.6926077 46.5063075, 6.6927178 46.5065674)",,,,
"[89502332, 666212463]",,,Route de Sermotier,residential,50,False,True,198.101,"LINESTRING (6.6913946 46.503989, 6.6912567 46.5040184, 6.6911243 46.504055, 6.6909852 46.5040994, 6.6907709 46.5041935, 6.6906669 46.5042704, 6.6895864 46.5047325, 6.6894471 46.5047774, 6.6892968 46.5048423, 6.6891821 46.5048949)",,,,
24477035,,,Avenue de la Gare,residential,50,False,True,96.416,"LINESTRING (6.6877574 46.5038245, 6.6878008 46.5038346, 6.6878161 46.5038424, 6.6879492 46.5039193, 6.688227 46.5041309, 6.6885493 46.5043819, 6.6886492 46.5044278)",,,,
24478813,,,Chemin de la Culturaz,residential,50,False,False,255.44400000000005,"LINESTRING (6.6877574 46.5038245, 6.6878254 46.5037571, 6.6879378 46.5036697, 6.688192 46.5034933, 6.6884123 46.5033287, 6.6884368 46.5033104, 6.6888056 46.5031172, 6.6889706 46.5030519, 6.6894882 46.502847, 6.6897088 46.502743, 6.689833 46.5026845, 6.6899532 46.5026279, 6.6902184 46.502503, 6.6903715 46.5024247)",,,,
24482505,,,Rue du Voisinand,residential,50,True,False,65.82900000000001,"LINESTRING (6.6877574 46.5038245, 6.6877 46.5038271, 6.6876534 46.5038375, 6.6874743 46.5039, 6.6873768 46.5039424, 6.6871129 46.5040926, 6.6870397 46.5041343)",,,,
919968523,,,Rue des Tanneurs,living_street,,False,True,37.574,"LINESTRING (6.6839213 46.5018711, 6.6841012 46.5021855)",,,,
"[24438797, 46835838]",,,"['Quai Gustave Doret', 'Chemin des Riettes']",residential,30,False,True,195.75300000000001,"LINESTRING (6.6839213 46.5018711, 6.6838257 46.5018696, 6.6836798 46.501889, 6.6835133 46.5019224, 6.6832948 46.501977, 6.6831514 46.5020186, 6.6830978 46.5020377, 6.6828195 46.5021343, 6.6827803 46.5021598, 6.6827598 46.5021928, 6.6827614 46.5022287, 6.6827812 46.502264, 6.6829509 46.5024639, 6.6831921 46.5027406, 6.6833316 46.50289, 6.6833872 46.50295)",,,,
30998110,,,Quai Gustave Doret,residential,,False,False,49.735,"LINESTRING (6.6839213 46.5018711, 6.6842054 46.501894, 6.6845133 46.5019227, 6.684565 46.5019309)",,,,
24523748,,,Route de la Conversion,secondary,50,False,False,281.349,"LINESTRING (6.6839112 46.5059838, 6.6839739 46.5059624, 6.6841058 46.5059262, 6.684217 46.5059077, 6.6846327 46.5058621, 6.6851772 46.5058275, 6.6855457 46.5058, 6.6859101 46.5057655, 6.6864091 46.5057035, 6.6867434 46.5056576, 6.6873079 46.5055391, 6.687403 46.5055052, 6.6874797 46.5054629)",,,,
24523744,,,Chemin de Fénix,residential,,True,False,186.71300000000002,"LINESTRING (6.6816929 46.506271, 6.6818483 46.5062096, 6.6820139 46.5060654, 6.6822007 46.5059701, 6.6823256 46.5059369, 6.6827516 46.5059395, 6.6831896 46.5059254, 6.6837795 46.5059109, 6.6838711 46.5059474, 6.6839112 46.5059838)",,,,
35605210,,,,secondary,50,True,False,16.608,"LINESTRING (6.6876459 46.5053689, 6.6876574 46.5053925, 6.6876572 46.5054174, 6.6876452 46.5054409, 6.6876227 46.5054604, 6.6875923 46.5054739, 6.6875572 46.5054797)",,,roundabout,
157395589,,,Route de l'Ancienne Ciblerie,unclassified,50,False,False,24.259999999999998,"LINESTRING (6.6876459 46.5053689, 6.6877525 46.505327, 6.6877663 46.5053216, 6.6879098 46.5052487)",,,,
24519438,,,Chemin du Moulin,residential,30,False,False,126.378,"LINESTRING (6.687594 46.5061294, 6.6876322 46.5061729, 6.6880511 46.5067011, 6.6881133 46.5068152, 6.6881016 46.506991, 6.6880892 46.5071769)",,,,
24519438,,,Chemin du Moulin,residential,30,False,True,74.681,"LINESTRING (6.687594 46.5061294, 6.6876805 46.5058486, 6.687686 46.5057402, 6.6876142 46.5056083, 6.6875753 46.5055458, 6.6875572 46.5054797)",,,,
24573448,,,Chemin des Pâles,residential,30,False,True,115.96799999999999,"LINESTRING (6.687594 46.5061294, 6.6875262 46.5061929, 6.6873738 46.5063475, 6.6872751 46.5064086, 6.6870984 46.5064661, 6.6869514 46.5064896, 6.6868184 46.5064925, 6.6866919 46.506514, 6.6866365 46.5065234, 6.6865737 46.5065635, 6.6864441 46.5067059)",,,,
24573448,,,Chemin des Pâles,residential,30,False,False,115.968,"LINESTRING (6.6864441 46.5067059, 6.6865737 46.5065635, 6.6866365 46.5065234, 6.6866919 46.506514, 6.6868184 46.5064925, 6.6869514 46.5064896, 6.6870984 46.5064661, 6.6872751 46.5064086, 6.6873738 46.5063475, 6.6875262 46.5061929, 6.687594 46.5061294)",,,,
24573448,,,Chemin des Pâles,residential,30,False,True,77.904,"LINESTRING (6.6864441 46.5067059, 6.6863403 46.5068238, 6.6861989 46.5069616, 6.6861185 46.507075, 6.6859894 46.5073277)",,,,
24573449,,,Chemin des Terrasses,residential,30,False,False,195.99800000000002,"LINESTRING (6.6864441 46.5067059, 6.6860192 46.5066142, 6.6858631 46.5066004, 6.6849947 46.5066569, 6.6849004 46.5066942, 6.6847807 46.5067804, 6.6845473 46.5068864, 6.6842976 46.5070094, 6.6842615 46.5071569)",,,,
24573449,,,Chemin des Terrasses,residential,30,False,True,195.998,"LINESTRING (6.6842615 46.5071569, 6.6842976 46.5070094, 6.6845473 46.5068864, 6.6847807 46.5067804, 6.6849004 46.5066942, 6.6849947 46.5066569, 6.6858631 46.5066004, 6.6860192 46.5066142, 6.6864441 46.5067059)",,,,
24573448,,,Chemin des Pâles,residential,30,False,False,77.904,"LINESTRING (6.6859894 46.5073277, 6.6861185 46.507075, 6.6861989 46.5069616, 6.6863403 46.5068238, 6.6864441 46.5067059)",,,,
"[24693253, 1214637215]","['2', '3']",9,Route de Lavaux,primary,50,False,False,129.631,"LINESTRING (6.6911541 46.5007882, 6.6917831 46.5006498, 6.6920526 46.5005984, 6.6921943 46.5005825, 6.6925288 46.5005656, 6.6926906 46.5005574, 6.6928027 46.5005518)",,,,
24709055,,,Chemin de Curtinaux,residential,,False,False,150.829,"LINESTRING (6.6911541 46.5007882, 6.6911912 46.5008524, 6.6914255 46.5012571, 6.6915208 46.5014217, 6.6915859 46.5015603, 6.6915776 46.501618, 6.6915639 46.5016444, 6.6915353 46.5016993, 6.6913802 46.5018259, 6.6911681 46.501989)",,,,
"[1214637216, 1214637217]","['2', '3']",9,Route de Lavaux,primary,50,False,True,132.133,"LINESTRING (6.6911541 46.5007882, 6.6910308 46.5008208, 6.6906916 46.5009265, 6.6906396 46.5009427, 6.6903361 46.5010968, 6.6901282 46.501227, 6.6899914 46.5013126, 6.6898635 46.5014149, 6.6897816 46.5014805)",,,,
24536491,,,Chemin de Crêt-de-Plan,residential,30,False,False,33.727000000000004,"LINESTRING (6.6882447 46.5074607, 6.6881315 46.5072542, 6.6880892 46.5071769)",,,,
24715939,,,Sentier d'Entre-Châtel,residential,,False,False,101.74600000000001,"LINESTRING (6.6882447 46.5074607, 6.6883959 46.5074884, 6.6887138 46.5075687, 6.6888877 46.5076126, 6.6889728 46.5076341, 6.6892955 46.5076814, 6.6895027 46.5077478)",,,,
24715939,,,Sentier d'Entre-Châtel,residential,,False,True,101.74600000000001,"LINESTRING (6.6895027 46.5077478, 6.6892955 46.5076814, 6.6889728 46.5076341, 6.6888877 46.5076126, 6.6887138 46.5075687, 6.6883959 46.5074884, 6.6882447 46.5074607)",,,,
24536343,,,Route de Crochet,unclassified,50,True,False,337.72,"LINESTRING (6.6923143 46.5067221, 6.6922117 46.5066701, 6.6921035 46.5066329, 6.6919043 46.5066035, 6.6915477 46.5065944, 6.6909618 46.5064438, 6.6907412 46.5064015, 6.6906289 46.5063654, 6.6905538 46.5063235, 6.6904452 46.5061666, 6.6901927 46.5057657, 6.6901077 46.5056209, 6.6899235 46.5054992, 6.6897742 46.5054041, 6.6895838 46.50528, 6.6893586 46.5051119, 6.6891821 46.5048949)",,,,
24775385,,,Rue du Village,unclassified,30,False,True,32.111000000000004,"LINESTRING (6.6923143 46.5067221, 6.6923899 46.5067381, 6.6924638 46.5067217, 6.6926055 46.5066918, 6.6927181 46.5067066)",,,,
24775385,,,Rue du Village,unclassified,30,False,False,32.111,"LINESTRING (6.6927181 46.5067066, 6.6926055 46.5066918, 6.6924638 46.5067217, 6.6923899 46.5067381, 6.6923143 46.5067221)",,,,
24438827,,,Place du Temple,living_street,,False,True,40.64,"LINESTRING (6.6863759 46.5024813, 6.6865294 46.50246, 6.686593 46.502407, 6.6868626 46.5023714)",,,,
919968523,,,Rue des Tanneurs,living_street,,False,False,37.574,"LINESTRING (6.6841012 46.5021855, 6.6839213 46.5018711)",,,,
26495697,,,,living_street,,False,False,31.446,"LINESTRING (6.6841012 46.5021855, 6.684334 46.5021, 6.6844809 46.5020967)",,,,
"[919968523, 1068801758]",,,Rue des Tanneurs,living_street,,False,True,8.382,"LINESTRING (6.6841012 46.5021855, 6.6841216 46.5022166, 6.6841463 46.5022542)",,,,
