osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge,access,width
491954442,Kirschgartenstrasse,residential,False,False,119.586,,,30,"LINESTRING (7.5942853 47.4672652, 7.594147 47.4672034, 7.5938628 47.4670941, 7.5936892 47.4669955, 7.5935936 47.4668645, 7.5933783 47.4664461)",,designated,
28701944,Tschöpperlistrasse,residential,False,False,50.961,,,30,"LINESTRING (7.5970549 47.4678044, 7.5969608 47.4679502, 7.5966632 47.4680617, 7.596568 47.4680872)",,,6
583035436,Klusstrasse,residential,False,False,35.675000000000004,2,,30,"LINESTRING (7.5970549 47.4678044, 7.5971098 47.4678142, 7.597246 47.4678386, 7.5973899 47.4678725, 7.5974618 47.4678894, 7.5975075 47.4679002)",,,
"[230460363, 583035436]",Klusstrasse,residential,False,True,120.91699999999999,2,,30,"LINESTRING (7.5970549 47.4678044, 7.5968106 47.4677041, 7.5966574 47.4676104, 7.5965449 47.4675092, 7.5961701 47.4673035, 7.5959527 47.4672744, 7.5958495 47.467273, 7.5957282 47.467272)",,,
117739080,Hauptstrasse,primary,False,False,84.008,2,18,50,"LINESTRING (7.5975075 47.4679002, 7.5974581 47.4679817, 7.5973691 47.4681285, 7.597233 47.4683948, 7.5971918 47.4684975, 7.5971877 47.4685077, 7.597145 47.4686139)",,,
117739080,Hauptstrasse,primary,False,True,48.667,2,18,50,"LINESTRING (7.5975075 47.4679002, 7.5977334 47.4675961, 7.5978007 47.46751)",,,
583035436,Klusstrasse,residential,False,True,35.675000000000004,2,,30,"LINESTRING (7.5975075 47.4679002, 7.5974618 47.4678894, 7.5973899 47.4678725, 7.597246 47.4678386, 7.5971098 47.4678142, 7.5970549 47.4678044)",,,
904474377,Jurastrasse,residential,False,False,56.626000000000005,,,,"LINESTRING (7.5975075 47.4679002, 7.5975483 47.4679079, 7.5978818 47.4679705, 7.597964 47.4679859, 7.5982431 47.4679966)",,,
29481325,Im Albantal,residential,False,False,157.51699999999997,,,,"LINESTRING (7.5982431 47.4679966, 7.5984461 47.4679057, 7.5986939 47.4678618, 7.5989895 47.4679028, 7.5991183 47.4679059, 7.5992395 47.4678937, 7.5996252 47.4678152, 7.5999969 47.4677298, 7.600108 47.4677409, 7.600182 47.4677784, 7.6002132 47.4677979)",,,
904474377,Jurastrasse,residential,False,True,56.626,,,,"LINESTRING (7.5982431 47.4679966, 7.597964 47.4679859, 7.5978818 47.4679705, 7.5975483 47.4679079, 7.5975075 47.4679002)",,,
962608806,Jurastrasse,residential,False,False,59.492999999999995,,,,"LINESTRING (7.5982431 47.4679966, 7.5983339 47.4680441, 7.5983976 47.4681087, 7.5984528 47.4682173, 7.5985038 47.46848)",,,
24609688,Austrasse,residential,False,False,90.03399999999999,,,,"LINESTRING (7.5985038 47.46848, 7.5985228 47.4686707, 7.598523 47.4686734, 7.5985274 47.4687462, 7.5985999 47.4690609, 7.5986675 47.4692807)",,,
28701926,Jurastrasse,residential,False,False,108.52699999999999,,,,"LINESTRING (7.5985038 47.46848, 7.5989216 47.468475, 7.5991095 47.468458, 7.5992626 47.4684403, 7.5995083 47.4683855, 7.5997204 47.4683011, 7.5998332 47.4682096)",,,
962608806,Jurastrasse,residential,False,True,59.493,,,,"LINESTRING (7.5985038 47.46848, 7.5984528 47.4682173, 7.5983976 47.4681087, 7.5983339 47.4680441, 7.5982431 47.4679966)",,,
24609688,Austrasse,residential,False,False,45.492999999999995,,,,"LINESTRING (7.5986675 47.4692807, 7.5988065 47.4695233, 7.5988954 47.4696596)",,,
24609688,Austrasse,residential,False,True,90.034,,,,"LINESTRING (7.5986675 47.4692807, 7.5985999 47.4690609, 7.5985274 47.4687462, 7.598523 47.4686734, 7.5985228 47.4686707, 7.5985038 47.46848)",,,
28701994,Käppelirainweg,residential,False,True,274.779,,,,"LINESTRING (7.5986675 47.4692807, 7.5980937 47.4694292, 7.598021 47.4695098, 7.5980018 47.4696261, 7.597965 47.4703581, 7.5979447 47.470769, 7.5979392 47.4708802, 7.5980851 47.4713386, 7.5980662 47.4714586)",,,
28701926,Jurastrasse,residential,False,True,54.209999999999994,,,,"LINESTRING (7.6002132 47.4677979, 7.6000868 47.4678958, 7.5999434 47.4680746, 7.5998332 47.4682096)",,,
29481325,Im Albantal,residential,False,True,157.517,,,,"LINESTRING (7.6002132 47.4677979, 7.600182 47.4677784, 7.600108 47.4677409, 7.5999969 47.4677298, 7.5996252 47.4678152, 7.5992395 47.4678937, 7.5991183 47.4679059, 7.5989895 47.4679028, 7.5986939 47.4678618, 7.5984461 47.4679057, 7.5982431 47.4679966)",,,
583035435,Jurastrasse,residential,False,False,35.985,,,,"LINESTRING (7.6002132 47.4677979, 7.6004996 47.4676792, 7.6006256 47.4676338)",,,
28701926,Jurastrasse,residential,False,False,54.209999999999994,,,,"LINESTRING (7.5998332 47.4682096, 7.5999434 47.4680746, 7.6000868 47.4678958, 7.6002132 47.4677979)",,,
28701926,Jurastrasse,residential,False,True,108.527,,,,"LINESTRING (7.5998332 47.4682096, 7.5997204 47.4683011, 7.5995083 47.4683855, 7.5992626 47.4684403, 7.5991095 47.468458, 7.5989216 47.468475, 7.5985038 47.46848)",,,
203289896,Jurastrasse,residential,False,True,97.878,,,30,"LINESTRING (7.5998332 47.4682096, 7.6001649 47.4684294, 7.6003556 47.4685537, 7.6005002 47.4686684, 7.6005139 47.4687044, 7.6004683 47.4689013)",,yes,
230460361,Gartenstrasse,residential,False,False,95.829,,,30,"LINESTRING (7.5949001 47.4697481, 7.5947757 47.4688904)",,,
24609691,Gartenstrasse,residential,False,True,131.131,,,30,"LINESTRING (7.5949001 47.4697481, 7.5949525 47.4700805, 7.5950073 47.4705341, 7.5950523 47.4709228)",,,
25191466,Neumattstrasse,residential,False,True,127.375,,,30,"LINESTRING (7.5949001 47.4697481, 7.5953881 47.4696868, 7.5958702 47.4696128, 7.5963023 47.4695779, 7.5965691 47.4695564)",,,
230460368,Neumattstrasse,residential,False,False,74.596,,,30,"LINESTRING (7.5949001 47.4697481, 7.5940091 47.4698425, 7.5939195 47.4698513)",,,
28701994,Käppelirainweg,residential,False,False,274.779,,,,"LINESTRING (7.5980662 47.4714586, 7.5980851 47.4713386, 7.5979392 47.4708802, 7.5979447 47.470769, 7.597965 47.4703581, 7.5980018 47.4696261, 7.598021 47.4695098, 7.5980937 47.4694292, 7.5986675 47.4692807)",,,
766531106,Dornacherstrasse,tertiary,False,False,62.404999999999994,,273,,"LINESTRING (7.5980662 47.4714586, 7.5985594 47.4716138, 7.5986146 47.4716319, 7.5986457 47.4716481, 7.5986635 47.4716672, 7.5986848 47.4717011, 7.5986999 47.4717317, 7.5987108 47.4717647)",,,
24609688,Austrasse,residential,False,True,308.63599999999997,,,,"LINESTRING (7.600017 47.4723108, 7.6000058 47.4721904, 7.5999725 47.47206, 7.5999249 47.4718736, 7.5998209 47.4714896, 7.5996417 47.4708931, 7.5995515 47.4706887, 7.5995195 47.4706163, 7.5988954 47.4696596)",,,
148099663,Dornacherstrasse,tertiary,False,False,38.096000000000004,1,273,50,"LINESTRING (7.600017 47.4723108, 7.6000773 47.4723431, 7.6004162 47.4725219)",,,
148099666,Dornacherstrasse,tertiary,False,False,87.189,,273,,"LINESTRING (7.600017 47.4723108, 7.5998535 47.4722184, 7.5996175 47.4720904, 7.5992404 47.4718945, 7.5990989 47.4718324)",,,
24434492,Klusstrasse,residential,False,False,56.104,2,,30,"LINESTRING (7.5921732 47.4674346, 7.5928841 47.4672809)",,,
24434492,Klusstrasse,residential,False,True,49.698,2,,30,"LINESTRING (7.5921732 47.4674346, 7.5920072 47.4674844, 7.5916334 47.4675964, 7.5915663 47.4676114)",,,
25314443,Rehhagweg,residential,False,False,174.111,,,30,"LINESTRING (7.5932802 47.4683463, 7.5939195 47.4698513)",,,
25314443,Rehhagweg,residential,False,True,122.152,,,30,"LINESTRING (7.5932802 47.4683463, 7.5928841 47.4672809)",,,
25314445,Lerchenstrasse,residential,False,False,106.847,,,30,"LINESTRING (7.5932802 47.4683463, 7.5946449 47.4680775)",,,
25314445,Lerchenstrasse,residential,False,True,57.731,,,30,"LINESTRING (7.5932802 47.4683463, 7.5925415 47.4684884)",,,
25314443,Rehhagweg,residential,False,True,174.111,,,30,"LINESTRING (7.5939195 47.4698513, 7.5932802 47.4683463)",,,
230460368,Neumattstrasse,residential,False,False,58.747,,,30,"LINESTRING (7.5939195 47.4698513, 7.5933846 47.4699633, 7.5931744 47.4700107)",,,
230460368,Neumattstrasse,residential,False,True,74.596,,,30,"LINESTRING (7.5939195 47.4698513, 7.5940091 47.4698425, 7.5949001 47.4697481)",,,
25314445,Lerchenstrasse,residential,False,False,35.571,,,30,"LINESTRING (7.5915514 47.4686778, 7.5916041 47.4686677, 7.5920068 47.4685908)",,,
46597583,,residential,False,False,174.99599999999998,,,30,"LINESTRING (7.5915514 47.4686778, 7.591681 47.4689973, 7.5921668 47.4701956)",,,
25314445,Lerchenstrasse,residential,False,True,106.847,,,30,"LINESTRING (7.5946449 47.4680775, 7.5932802 47.4683463)",,,
230460361,Gartenstrasse,residential,False,True,90.924,,,30,"LINESTRING (7.5946449 47.4680775, 7.5947757 47.4688904)",,,
28701944,Tschöpperlistrasse,residential,False,True,150.75099999999998,,,30,"LINESTRING (7.5946449 47.4680775, 7.5957688 47.468272, 7.5962298 47.4681777, 7.5965443 47.4680935, 7.596568 47.4680872)",,,6
230460361,Gartenstrasse,residential,False,False,91.91199999999999,,,30,"LINESTRING (7.5946449 47.4680775, 7.5944692 47.4674105, 7.5944437 47.4673137, 7.5944291 47.4672639)",,,
117739080,Hauptstrasse,primary,False,False,10.25,2,18,50,"LINESTRING (7.5978644 47.4674285, 7.5978007 47.46751)",,,
"[904474376, 25314463]",Pfeffingerstrasse,residential,False,False,151.11399999999998,,,50,"LINESTRING (7.5978644 47.4674285, 7.5978112 47.4674132, 7.5977342 47.4673911, 7.597568 47.4673462, 7.5974549 47.4673063, 7.5972886 47.4672363, 7.5971488 47.4671562, 7.5969982 47.4670475, 7.5969238 47.4669897, 7.5968939 47.4669579, 7.5968297 47.4668974, 7.5966326 47.4664549)",,,
186649516,Hauptstrasse,primary,False,True,22.381999999999998,2,18,50,"LINESTRING (7.5978644 47.4674285, 7.5979179 47.4673386, 7.5979686 47.46724)",,,
43179314,Brüelweg,residential,False,True,72.411,,,30,"LINESTRING (7.5966326 47.4664549, 7.5964828 47.4664911, 7.5963221 47.4665046, 7.5962725 47.466506, 7.5962094 47.4665078, 7.596166 47.466509, 7.5960215 47.4664776, 7.5958755 47.4664242, 7.5957609 47.4663409)",,,
904474376,Pfeffingerstrasse,residential,False,False,123.05,,,50,"LINESTRING (7.5966326 47.4664549, 7.5965718 47.4663032, 7.5965172 47.4661095, 7.5965101 47.4659348, 7.5965426 47.4657801, 7.5965592 47.465514, 7.5965445 47.4653594)",,,
"[904474376, 25314463]",Pfeffingerstrasse,residential,False,True,151.11400000000003,,,50,"LINESTRING (7.5966326 47.4664549, 7.5968297 47.4668974, 7.5968939 47.4669579, 7.5969238 47.4669897, 7.5969982 47.4670475, 7.5971488 47.4671562, 7.5972886 47.4672363, 7.5974549 47.4673063, 7.597568 47.4673462, 7.5977342 47.4673911, 7.5978112 47.4674132, 7.5978644 47.4674285)",,,
43180816,Schofhübelweg,residential,False,True,60.042,,,30,"LINESTRING (7.5962924 47.4642126, 7.5961848 47.4642743, 7.5955696 47.4644314)",,,
1185062767,Pfeffingerstrasse,residential,False,True,25.676000000000002,,,50,"LINESTRING (7.5962924 47.4642126, 7.5963469 47.4643543, 7.5963651 47.4644379)",,,
25314497,Eichbergweg,residential,False,True,141.599,,,,"LINESTRING (7.5980376 47.4638604, 7.5977703 47.4639802, 7.5971591 47.464213, 7.5970973 47.4642365, 7.5963651 47.4644379)",,,
25314497,Eichbergweg,residential,False,False,141.59900000000002,,,,"LINESTRING (7.5963651 47.4644379, 7.5970973 47.4642365, 7.5971591 47.464213, 7.5977703 47.4639802, 7.5980376 47.4638604)",,,
904474376,Pfeffingerstrasse,residential,False,True,57.112,,,50,"LINESTRING (7.5963651 47.4644379, 7.5964388 47.4647944, 7.5964667 47.4649469)",,,
1185062767,Pfeffingerstrasse,residential,False,False,25.676000000000002,,,50,"LINESTRING (7.5963651 47.4644379, 7.5963469 47.4643543, 7.5962924 47.4642126)",,,
26343034,Krebsenbachweg,residential,False,True,99.71,,,30,"LINESTRING (7.5930935 47.4654629, 7.5935375 47.4654024, 7.5938435 47.4659555)",,,
26408040,Kirschgartenstrasse,residential,False,False,111.352,,,30,"LINESTRING (7.5930935 47.4654629, 7.5930199 47.4651377, 7.59297 47.4648174, 7.5929098 47.4646498, 7.5928204 47.4644825)",,designated,
26408040,Kirschgartenstrasse,residential,False,True,111.50999999999999,,,30,"LINESTRING (7.5930935 47.4654629, 7.5932308 47.466049, 7.5933783 47.4664461)",,designated,
43177341,Im Kirschgarten,residential,False,True,46.507,,,30,"LINESTRING (7.5928204 47.4644825, 7.5933794 47.4643033)",,,
26408040,Kirschgartenstrasse,residential,False,True,111.352,,,30,"LINESTRING (7.5928204 47.4644825, 7.5929098 47.4646498, 7.59297 47.4648174, 7.5930199 47.4651377, 7.5930935 47.4654629)",,designated,
26491051,Bahnhofstrasse,residential,False,False,12.42,,,50,"LINESTRING (7.6027012 47.467743, 7.6026578 47.4677269, 7.6025458 47.4677072)",,,
29481451,Tramweg,residential,True,False,33.992999999999995,,,30,"LINESTRING (7.5970988 47.4687688, 7.5968722 47.4687707, 7.5966466 47.4687685)",,,
117739080,Hauptstrasse,primary,False,False,204.13099999999997,2,18,50,"LINESTRING (7.5970988 47.4687688, 7.5970842 47.4688381, 7.5970561 47.4689821, 7.5970377 47.4691152, 7.5970269 47.4692335, 7.5970076 47.4694555, 7.5970065 47.4696033, 7.5970101 47.4696666, 7.5970168 47.4697836, 7.5970443 47.4702604, 7.597061 47.4704689, 7.5970727 47.4706004)",,,
117739080,Hauptstrasse,primary,False,True,17.578,2,18,50,"LINESTRING (7.5970988 47.4687688, 7.5971183 47.468692, 7.597145 47.4686139)",,,
230460361,Gartenstrasse,residential,False,False,90.924,,,30,"LINESTRING (7.5947757 47.4688904, 7.5946449 47.4680775)",,,
230460361,Gartenstrasse,residential,False,True,95.829,,,30,"LINESTRING (7.5947757 47.4688904, 7.5949001 47.4697481)",,,
616215677,Tramweg,residential,False,True,141.547,,,30,"LINESTRING (7.5947757 47.4688904, 7.5951271 47.4688369, 7.5958048 47.4688076, 7.5958689 47.4688048, 7.596172 47.4687914, 7.5962962 47.4687859, 7.596507 47.4687765, 7.5966466 47.4687685)",,,
25191466,Neumattstrasse,residential,False,False,127.375,,,30,"LINESTRING (7.5965691 47.4695564, 7.5963023 47.4695779, 7.5958702 47.4696128, 7.5953881 47.4696868, 7.5949001 47.4697481)",,,
24434490,Ettingerstrasse,tertiary,False,False,39.245,2,273,50,"LINESTRING (7.5936111 47.4711641, 7.5941142 47.4710697)",,,
29481548,Schulweg,residential,False,False,132.166,,,30,"LINESTRING (7.5936111 47.4711641, 7.5935462 47.4710022, 7.5933689 47.4705599, 7.5931183 47.4700234)",,,
230460368,Neumattstrasse,residential,False,True,4.447,,,30,"LINESTRING (7.5931183 47.4700234, 7.5931744 47.4700107)",,,
29481548,Schulweg,residential,False,True,132.166,,,30,"LINESTRING (7.5931183 47.4700234, 7.5933689 47.4705599, 7.5935462 47.4710022, 7.5936111 47.4711641)",,,
230460368,Neumattstrasse,residential,False,False,74.039,,,30,"LINESTRING (7.5931183 47.4700234, 7.5922386 47.4701824, 7.5921668 47.4701956)",,,
24434490,Ettingerstrasse,tertiary,False,True,39.245,2,273,50,"LINESTRING (7.5941142 47.4710697, 7.5936111 47.4711641)",,,
29481591,Reinacherstrasse,residential,False,True,19.862,,,30,"LINESTRING (7.5941142 47.4710697, 7.5941101 47.4712483)",,,
24434490,Ettingerstrasse,tertiary,False,False,72.379,2,273,50,"LINESTRING (7.5941142 47.4710697, 7.594318 47.4710378, 7.5950523 47.4709228)",,,
491954443,,residential,False,True,57.632,,,,"LINESTRING (7.5918231 47.466472, 7.5921175 47.466532, 7.5923867 47.4665868, 7.5925605 47.466613)",,,
33273484,Trottmattweg,residential,False,True,64.214,,,30,"LINESTRING (7.5925605 47.466613, 7.5933783 47.4664461)",,,
43177798,Weiherweg,residential,False,True,78.149,,,30,"LINESTRING (7.5925605 47.466613, 7.5928841 47.4672809)",,,
491954443,,residential,False,False,57.632000000000005,,,,"LINESTRING (7.5925605 47.466613, 7.5923867 47.4665868, 7.5921175 47.466532, 7.5918231 47.466472)",,,
33273484,Trottmattweg,residential,False,False,64.214,,,30,"LINESTRING (7.5933783 47.4664461, 7.5925605 47.466613)",,,
26408040,Kirschgartenstrasse,residential,False,False,111.50999999999999,,,30,"LINESTRING (7.5933783 47.4664461, 7.5932308 47.466049, 7.5930935 47.4654629)",,designated,
491954442,Kirschgartenstrasse,residential,False,True,119.586,,,30,"LINESTRING (7.5933783 47.4664461, 7.5935936 47.4668645, 7.5936892 47.4669955, 7.5938628 47.4670941, 7.594147 47.4672034, 7.5942853 47.4672652)",,designated,
43177341,Im Kirschgarten,residential,False,False,46.507,,,30,"LINESTRING (7.5933794 47.4643033, 7.5928204 47.4644825)",,,
43179314,Brüelweg,residential,False,False,102.379,,,30,"LINESTRING (7.594643 47.4648054, 7.5949112 47.465312, 7.5951386 47.4656624)",,,
43179314,Brüelweg,residential,False,False,88.771,,,30,"LINESTRING (7.5951386 47.4656624, 7.5957609 47.4663409)",,,
43179314,Brüelweg,residential,False,True,102.379,,,30,"LINESTRING (7.5951386 47.4656624, 7.5949112 47.465312, 7.594643 47.4648054)",,,
43181085,Kilchhofweg,residential,False,True,111.024,,,30,"LINESTRING (7.5951386 47.4656624, 7.5955626 47.4655569, 7.5963894 47.465381, 7.5965445 47.4653594)",,,
43179314,Brüelweg,residential,False,True,88.771,,,30,"LINESTRING (7.5957609 47.4663409, 7.5951386 47.4656624)",,,
43179489,In den Saalbünten,residential,False,True,26.599,,,30,"LINESTRING (7.5957609 47.4663409, 7.5954189 47.4664023)",,,
43179314,Brüelweg,residential,False,False,72.411,,,30,"LINESTRING (7.5957609 47.4663409, 7.5958755 47.4664242, 7.5960215 47.4664776, 7.596166 47.466509, 7.5962094 47.4665078, 7.5962725 47.466506, 7.5963221 47.4665046, 7.5964828 47.4664911, 7.5966326 47.4664549)",,,
43179489,In den Saalbünten,residential,False,False,59.68,,,30,"LINESTRING (7.5941993 47.4666179, 7.5949612 47.466467)",,,
26343034,Krebsenbachweg,residential,False,False,78.36099999999999,,,30,"LINESTRING (7.5941993 47.4666179, 7.5940613 47.466361, 7.5938435 47.4659555)",,,
26343034,Krebsenbachweg,residential,False,True,75.785,,,30,"LINESTRING (7.5941993 47.4666179, 7.5944911 47.4671875, 7.5945238 47.4672631)",,,
26343034,Krebsenbachweg,residential,False,False,99.71,,,30,"LINESTRING (7.5938435 47.4659555, 7.5935375 47.4654024, 7.5930935 47.4654629)",,,
26343034,Krebsenbachweg,residential,False,True,78.36099999999999,,,30,"LINESTRING (7.5938435 47.4659555, 7.5940613 47.466361, 7.5941993 47.4666179)",,,
43179490,In den Saalbünten,residential,False,False,130.128,,,30,"LINESTRING (7.5938435 47.4659555, 7.5943914 47.4658279, 7.594504 47.4658479, 7.5945808 47.4658859, 7.5948074 47.4662321, 7.5949612 47.466467)",,,
43179489,In den Saalbünten,residential,False,False,35.15,,,30,"LINESTRING (7.5949612 47.466467, 7.5954189 47.4664023)",,,
43179489,In den Saalbünten,residential,False,True,59.68,,,30,"LINESTRING (7.5949612 47.466467, 7.5941993 47.4666179)",,,
43179490,In den Saalbünten,residential,False,True,130.128,,,30,"LINESTRING (7.5949612 47.466467, 7.5948074 47.4662321, 7.5945808 47.4658859, 7.594504 47.4658479, 7.5943914 47.4658279, 7.5938435 47.4659555)",,,
43179533,Saalweg,residential,False,False,24.037,,,30,"LINESTRING (7.5957282 47.467272, 7.595658 47.4670611)",,,
"[230460363, 583035436]",Klusstrasse,residential,False,False,120.91699999999999,2,,30,"LINESTRING (7.5957282 47.467272, 7.5958495 47.467273, 7.5959527 47.4672744, 7.5961701 47.4673035, 7.5965449 47.4675092, 7.5966574 47.4676104, 7.5968106 47.4677041, 7.5970549 47.4678044)",,,
230460363,Klusstrasse,residential,False,True,90.57000000000001,2,,30,"LINESTRING (7.5957282 47.467272, 7.5955418 47.467272, 7.595301 47.4672682, 7.5950291 47.4672587, 7.5946596 47.4672619, 7.5945238 47.4672631)",,,
43179489,In den Saalbünten,residential,False,False,26.599,,,30,"LINESTRING (7.5954189 47.4664023, 7.5957609 47.4663409)",,,
43179489,In den Saalbünten,residential,False,True,35.15,,,30,"LINESTRING (7.5954189 47.4664023, 7.5949612 47.466467)",,,
43179533,Saalweg,residential,False,True,75.43,,,30,"LINESTRING (7.5954189 47.4664023, 7.5955959 47.4668974, 7.595658 47.4670611)",,,
43179533,Saalweg,residential,False,True,24.037,,,30,"LINESTRING (7.595658 47.4670611, 7.5957282 47.467272)",,,
146491085,Obere Kirchgasse,residential,False,False,47.028,,,30,"LINESTRING (7.595658 47.4670611, 7.5962529 47.4669302)",,,
43179533,Saalweg,residential,False,False,75.43,,,30,"LINESTRING (7.595658 47.4670611, 7.5955959 47.4668974, 7.5954189 47.4664023)",,,
43181085,Kilchhofweg,residential,False,False,111.024,,,30,"LINESTRING (7.5965445 47.4653594, 7.5963894 47.465381, 7.5955626 47.4655569, 7.5951386 47.4656624)",,,
904474376,Pfeffingerstrasse,residential,False,False,46.245999999999995,,,50,"LINESTRING (7.5965445 47.4653594, 7.5965259 47.4652353, 7.5965201 47.4652079, 7.5964667 47.4649469)",,,
904474376,Pfeffingerstrasse,residential,False,True,123.05,,,50,"LINESTRING (7.5965445 47.4653594, 7.5965592 47.465514, 7.5965426 47.4657801, 7.5965101 47.4659348, 7.5965172 47.4661095, 7.5965718 47.4663032, 7.5966326 47.4664549)",,,
46597145,Hofgasse,residential,False,False,142.736,,,30,"LINESTRING (7.5964667 47.4649469, 7.5966424 47.4649443, 7.5968659 47.4649411, 7.597022 47.4649525, 7.5971775 47.464992, 7.59739 47.465094, 7.5978642 47.4653379, 7.5980296 47.4654406, 7.5980998 47.4654842)",,,
904474376,Pfeffingerstrasse,residential,False,False,57.112,,,50,"LINESTRING (7.5964667 47.4649469, 7.5964388 47.4647944, 7.5963651 47.4644379)",,,
904474376,Pfeffingerstrasse,residential,False,True,46.245999999999995,,,50,"LINESTRING (7.5964667 47.4649469, 7.5965201 47.4652079, 7.5965259 47.4652353, 7.5965445 47.4653594)",,,
