osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,width,access
"[23099213, 27895999]",,,Obermattstrasse,residential,30,,False,True,101.73500000000001,"LINESTRING (8.7794459 47.368528, 8.7795219 47.3686287, 8.7798596 47.3690478, 8.7800685 47.3693397)",,
203227553,,,Obermattstrasse,residential,30,,True,False,27.665999999999997,"LINESTRING (8.7794459 47.368528, 8.7793551 47.3684086, 8.7792777 47.3683068)",,
"[313791184, 313791266, 41587964]","['2', '3']",345,Kempttalstrasse,secondary,50,,False,True,156.687,"LINESTRING (8.7794459 47.368528, 8.7799092 47.3682014, 8.7799801 47.3681516, 8.7800688 47.3680951, 8.7802075 47.3680139, 8.780353 47.3679297, 8.7805076 47.3678483, 8.7805596 47.3678219, 8.7806283 47.367792, 8.7810293 47.367625)",,
313791185,2,345,Kempttalstrasse,secondary,50,,False,False,89.55000000000001,"LINESTRING (8.7794459 47.368528, 8.7793128 47.3686248, 8.7791671 47.3687276, 8.7790206 47.3688259, 8.7789115 47.3688992, 8.7786196 47.369107)",,
25532737,2,337,Usterstrasse,secondary,50,,False,False,146.753,"LINESTRING (8.7776536 47.3654403, 8.777815 47.3654356, 8.7784097 47.3654126, 8.7788469 47.3653926, 8.7791295 47.3653819, 8.7792409 47.3653828, 8.7793498 47.3653942, 8.7795907 47.3654354)",,
"[786208106, 363764477]",,,Obermattstrasse,residential,30,,False,True,104.783,"LINESTRING (8.7776536 47.3654403, 8.777656 47.3654733, 8.7776688 47.3655311, 8.7777416 47.3656599, 8.7778291 47.3658214, 8.7778416 47.3658438, 8.7779547 47.3660487, 8.7779747 47.3660837, 8.7781101 47.3663277)",,
11560154,2,337,Hittnauerstrasse,secondary,50,,False,False,147.67,"LINESTRING (8.7863475 47.3650573, 8.7863964 47.3650832, 8.7864417 47.3650946, 8.7865009 47.3650961, 8.7865582 47.3650876, 8.7868388 47.365015, 8.7870552 47.3649646, 8.7871898 47.3649402, 8.7874039 47.3649123, 8.7878081 47.364874, 8.7879759 47.3648582, 8.7882415 47.3648327)",,
31671484,2,345,Hochstrasse,secondary,50,,False,True,105.20599999999999,"LINESTRING (8.7863475 47.3650573, 8.786634 47.3648646, 8.7873038 47.3644488, 8.7873653 47.3644095)",,
139842390,1,345;337,Hochstrasse,secondary,50,,True,False,87.88,"LINESTRING (8.7863475 47.3650573, 8.7862674 47.3651488, 8.7860118 47.365299, 8.7858231 47.3654168, 8.7857351 47.3654663, 8.7855891 47.3655334, 8.7854712 47.3655593)",,
235988242,,,Tumbelenstrasse,residential,30,,False,True,13.048,"LINESTRING (8.7844057 47.3644416, 8.7844939 47.3643406)",,
128573303,2,337,Tumbelenstrasse,secondary,50,,False,False,249.66600000000003,"LINESTRING (8.7844057 47.3644416, 8.7843325 47.3644318, 8.7842294 47.364449, 8.7833797 47.3647699, 8.7833297 47.3647888, 8.7831688 47.3648495, 8.7826283 47.365058, 8.7822889 47.3651819, 8.7822507 47.3651958, 8.7821711 47.3652249, 8.7820005 47.3652872, 8.7818218 47.3653524, 8.7815802 47.3654337, 8.7814858 47.3654744)",,
203226437,2,337,Pilatusstrasse,secondary,50,,False,True,122.094,"LINESTRING (8.7844057 47.3644416, 8.7844908 47.3644865, 8.7846085 47.3646088, 8.7847116 47.364752, 8.7847574 47.3648328, 8.7849358 47.3651695, 8.7849489 47.3652026, 8.784955 47.3652334, 8.7849558 47.3652719, 8.7849386 47.3653355, 8.7849144 47.3654009, 8.7849024 47.3654395)",,
25532915,,,Stogelenstrasse,residential,30,,False,False,147.943,"LINESTRING (8.7837386 47.363272, 8.7843267 47.3629383, 8.784791 47.3626737, 8.7852443 47.3624176)",,
"[27625416, 785639337, 33231157, 28583643, 747441084]",,,"['Stogelenweg', 'Pilatusstrasse', 'Im Kehr']","['residential', 'unclassified']",30,,False,"[False, True]",407.4260000000001,"LINESTRING (8.7837386 47.363272, 8.7835526 47.3630123, 8.7835176 47.362979, 8.7834628 47.3629419, 8.7834295 47.3629769, 8.7831787 47.3631836, 8.7828155 47.3634804, 8.7826662 47.363618, 8.7825927 47.3637275, 8.7825664 47.3638483, 8.7825295 47.3639106, 8.7824697 47.3639646, 8.7823833 47.3640031, 8.7823138 47.3640307, 8.7822853 47.3640421, 8.7819384 47.3641855, 8.7818566 47.3642734, 8.7817942 47.3643153, 8.7814236 47.3643579, 8.7813068 47.3643957, 8.7813599 47.3644505, 8.7813836 47.3644902, 8.7813983 47.3645228, 8.7814066 47.3645531, 8.7814087 47.3645886, 8.7813992 47.3647696, 8.7813954 47.3648338, 8.7813821 47.3650172, 8.7813799 47.3651458, 8.7813828 47.3652409, 8.7813958 47.3653547, 8.7814109 47.3653903, 8.7814362 47.3654295, 8.7814858 47.3654744)",2,
128573278,,,Pilatusstrasse,residential,30,,False,True,131.741,"LINESTRING (8.7837386 47.363272, 8.7838307 47.3634013, 8.7838841 47.3634764, 8.7840404 47.363698, 8.7840826 47.3637579, 8.7842399 47.3639737, 8.7842518 47.36399, 8.7842849 47.3640385, 8.7842992 47.3640594, 8.7844939 47.3643406)",,
23458348,2,816,Russikerstrasse,tertiary,50,,False,True,5.621,"LINESTRING (8.7836048 47.3688851, 8.7836112 47.3688596, 8.7836142 47.368835)",,
23482179,,,Böndlerstrasse,residential,30,,False,False,253.03299999999996,"LINESTRING (8.7836048 47.3688851, 8.7836668 47.3689058, 8.7836899 47.368916, 8.7837098 47.3689273, 8.7837378 47.3689472, 8.7837807 47.3689796, 8.7838262 47.3690092, 8.7838562 47.3690241, 8.7838951 47.3690388, 8.7839411 47.3690474, 8.7841408 47.3690666, 8.7845247 47.3691006, 8.7846176 47.3691068, 8.7847149 47.3691109, 8.7847969 47.3691116, 8.784876 47.3691079, 8.7849339 47.3691018, 8.784997 47.3690919, 8.7850553 47.3690799, 8.7851154 47.3690643, 8.7851783 47.3690439, 8.785217 47.3690288, 8.7852564 47.369012, 8.7853027 47.3689888, 8.7853745 47.3689486, 8.7854273 47.3689162, 8.7854764 47.3688851, 8.7855541 47.3688286, 8.785617 47.3687792, 8.7857721 47.3686545, 8.7857975 47.3686371, 8.7858357 47.3686129, 8.785859 47.368597, 8.7863128 47.368212)",,
785583325,,,Hörnlistrasse,residential,30,,False,True,44.693999999999996,"LINESTRING (8.7878385 47.3687436, 8.7877108 47.3687967, 8.7875142 47.3688954, 8.7874731 47.368919, 8.7874472 47.3689364, 8.7874286 47.3689488, 8.7873711 47.3689888)",,
32845702,,,Turmstrasse,residential,50,,False,False,80.79100000000001,"LINESTRING (8.7811392 47.3691189, 8.7811724 47.3690382, 8.7812554 47.3689809, 8.7813754 47.3689401, 8.7814892 47.3688893, 8.7815894 47.3688437, 8.7816641 47.3688022, 8.7818228 47.3687052, 8.7819131 47.3686429)",,
28304495,,,Bankstrasse,residential,50,,False,True,68.08,"LINESTRING (8.7842368 47.367068, 8.7839161 47.3668381, 8.7836202 47.3666203)",,
"[58821628, 749288246]",2,816,Bahnhofstrasse,tertiary,50,,False,False,131.389,"LINESTRING (8.7842368 47.367068, 8.7843302 47.3670081, 8.7848093 47.3666909, 8.7848472 47.3666391, 8.7848602 47.3665877, 8.7848598 47.3665483, 8.7848373 47.366511, 8.784816 47.3664773, 8.7847787 47.3664404, 8.7845227 47.3662038, 8.7844561 47.3661422)",,
"[942515361, 942515356]",2,816,Bahnhofstrasse,tertiary,50,,False,True,84.14399999999999,"LINESTRING (8.7842368 47.367068, 8.784018 47.3672179, 8.7839796 47.3672439, 8.7839291 47.3672781, 8.7836415 47.3674701, 8.7835999 47.3674985, 8.7835449 47.3675358, 8.7834439 47.3676011)",,
"[1186030083, 128573277]",,,Lindenstrasse,residential,30,,False,True,108.033,"LINESTRING (8.7849465 47.3687473, 8.7846918 47.3686585, 8.7846081 47.3686304, 8.7845893 47.3686253, 8.7845706 47.3686224, 8.7845499 47.3686205, 8.7845283 47.3686204, 8.784507 47.3686215, 8.7844871 47.3686242, 8.7844452 47.3686335, 8.7843809 47.3686489, 8.7838405 47.3687985, 8.7837551 47.368822, 8.7837067 47.3688306, 8.7836817 47.3688323, 8.7836142 47.368835)",,permissive
"[942515362, 4986331, 128573276, 205940919]",2,345,"['Kempttalstrasse', 'Hochstrasse']",secondary,50,,False,False,142.586,"LINESTRING (8.7826362 47.3669651, 8.782466 47.3670162, 8.7821245 47.367117, 8.782002 47.3671731, 8.7819661 47.3671955, 8.7818717 47.3672606, 8.7817782 47.3673194, 8.7817328 47.3673451, 8.7816931 47.3673644, 8.7816002 47.3674068, 8.7812383 47.3675455, 8.7810293 47.367625)",,
128573276,2,345,Hochstrasse,secondary,50,,False,True,83.76599999999999,"LINESTRING (8.7826362 47.3669651, 8.783151 47.3668106, 8.7832848 47.3667688, 8.7834322 47.3667145, 8.7835255 47.3666715, 8.7836202 47.3666203)",,
"[942515358, 942515359]",,,Gerichtshausstrasse,residential,50,,False,True,52.788,"LINESTRING (8.7826362 47.3669651, 8.7826755 47.3670035, 8.7827421 47.3670687, 8.7828158 47.3671277, 8.7829657 47.3672347, 8.783087 47.3673275)",,
23481386,2,816,Bahnhofstrasse,tertiary,50,,False,True,31.151,"LINESTRING (8.7834439 47.3676011, 8.7832336 47.3677391, 8.7831374 47.3677886)",,
"[23481914, 30047354]",,,Gerichtshausstrasse,residential,50,,True,False,40.596000000000004,"LINESTRING (8.7834439 47.3676011, 8.7833169 47.3675031, 8.783087 47.3673275)",,
"[942515361, 942515356]",2,816,Bahnhofstrasse,tertiary,50,,False,False,84.144,"LINESTRING (8.7834439 47.3676011, 8.7835449 47.3675358, 8.7835999 47.3674985, 8.7836415 47.3674701, 8.7839291 47.3672781, 8.7839796 47.3672439, 8.784018 47.3672179, 8.7842368 47.367068)",,
27563801,,,Böndlerstrasse,residential,30,,False,False,54.45,"LINESTRING (8.7863128 47.368212, 8.7869046 47.3684933)",,
23482179,,,Böndlerstrasse,residential,30,,False,True,253.033,"LINESTRING (8.7863128 47.368212, 8.785859 47.368597, 8.7858357 47.3686129, 8.7857975 47.3686371, 8.7857721 47.3686545, 8.785617 47.3687792, 8.7855541 47.3688286, 8.7854764 47.3688851, 8.7854273 47.3689162, 8.7853745 47.3689486, 8.7853027 47.3689888, 8.7852564 47.369012, 8.785217 47.3690288, 8.7851783 47.3690439, 8.7851154 47.3690643, 8.7850553 47.3690799, 8.784997 47.3690919, 8.7849339 47.3691018, 8.784876 47.3691079, 8.7847969 47.3691116, 8.7847149 47.3691109, 8.7846176 47.3691068, 8.7845247 47.3691006, 8.7841408 47.3690666, 8.7839411 47.3690474, 8.7838951 47.3690388, 8.7838562 47.3690241, 8.7838262 47.3690092, 8.7837807 47.3689796, 8.7837378 47.3689472, 8.7837098 47.3689273, 8.7836899 47.368916, 8.7836668 47.3689058, 8.7836048 47.3688851)",,
225410912,2,337,Hittnauerstrasse,secondary,50,,False,True,11.913,"LINESTRING (8.7883979 47.3648167, 8.7882415 47.3648327)",,
225410978,2,337,Hittnauerstrasse,secondary,50,,False,False,9.82,"LINESTRING (8.7883979 47.3648167, 8.7885268 47.3648034)",,
128573275,2,345,Hochstrasse,secondary,50,,False,True,11.612,"LINESTRING (8.7836202 47.3666203, 8.7837398 47.3665544)",,
28304495,,,Bankstrasse,residential,50,,False,False,68.08,"LINESTRING (8.7836202 47.3666203, 8.7839161 47.3668381, 8.7842368 47.367068)",,
128573276,2,345,Hochstrasse,secondary,50,,False,False,83.76599999999999,"LINESTRING (8.7836202 47.3666203, 8.7835255 47.3666715, 8.7834322 47.3667145, 8.7832848 47.3667688, 8.783151 47.3668106, 8.7826362 47.3669651)",,
27563801,,,Böndlerstrasse,residential,30,,False,True,67.361,"LINESTRING (8.7873711 47.3689888, 8.7873156 47.3689541, 8.7872796 47.3689296, 8.7872483 47.3689043, 8.7871719 47.3688303, 8.7871384 47.3687956, 8.7871199 47.3687703, 8.7871043 47.3687434, 8.7870622 47.3686092, 8.7870514 47.3685888, 8.7870333 47.3685675, 8.7870051 47.3685469, 8.7869046 47.3684933)",,
785583325,,,Hörnlistrasse,residential,30,,False,False,44.694,"LINESTRING (8.7873711 47.3689888, 8.7874286 47.3689488, 8.7874472 47.3689364, 8.7874731 47.368919, 8.7875142 47.3688954, 8.7877108 47.3687967, 8.7878385 47.3687436)",,
438980941,,,Obermattstrasse,residential,30,,False,True,14.174,"LINESTRING (8.778791 47.3675271, 8.7788622 47.3676451)",,
27540155,,,Alpenstrasse,residential,30,,False,False,42.713,"LINESTRING (8.778791 47.3675271, 8.7787203 47.3675467, 8.7782349 47.3675957)",,
"[786253362, 786208106]",,,Obermattstrasse,residential,30,,False,False,90.14,"LINESTRING (8.778791 47.3675271, 8.7786464 47.3672714, 8.7784648 47.366955, 8.7783579 47.3667714)",,
23507749,,,Im Spitz,residential,30,,False,False,112.36499999999998,"LINESTRING (8.7769237 47.3667069, 8.776784 47.3663038, 8.7767553 47.3662385, 8.7767293 47.3662078, 8.776691 47.3661856, 8.7766382 47.3661728, 8.7765426 47.3661751, 8.7761043 47.3662061, 8.77602 47.3662132)",,
27955599,,,Friedhofstrasse,residential,30,,False,False,98.993,"LINESTRING (8.7769237 47.3667069, 8.7771606 47.3666514, 8.7773048 47.3666117, 8.7777319 47.3664677, 8.7781101 47.3663277)",,
27955599,,,Friedhofstrasse,residential,30,,False,True,38.947,"LINESTRING (8.7769237 47.3667069, 8.776668 47.366761, 8.7765173 47.3667888, 8.7764292 47.3668091)",,
23507749,,,Im Spitz,residential,30,,False,True,112.365,"LINESTRING (8.77602 47.3662132, 8.7761043 47.3662061, 8.7765426 47.3661751, 8.7766382 47.3661728, 8.776691 47.3661856, 8.7767293 47.3662078, 8.7767553 47.3662385, 8.776784 47.3663038, 8.7769237 47.3667069)",,
23507757,,,Bruggwiesenstrasse,residential,30,,False,False,99.198,"LINESTRING (8.7789098 47.369764, 8.7800685 47.3693397)",,
23507757,,,Bruggwiesenstrasse,residential,30,,False,True,99.198,"LINESTRING (8.7800685 47.3693397, 8.7789098 47.369764)",,
"[23099213, 27895999]",,,Obermattstrasse,residential,30,,False,False,101.735,"LINESTRING (8.7800685 47.3693397, 8.7798596 47.3690478, 8.7795219 47.3686287, 8.7794459 47.368528)",,
23507743,,,Büelstrasse,residential,30,,False,False,121.088,"LINESTRING (8.7797568 47.3662351, 8.7797092 47.3662543, 8.7795759 47.3663059, 8.7794948 47.3663365, 8.7793342 47.3663979, 8.779268 47.3664248, 8.779203 47.3664515, 8.7786538 47.3666507, 8.7783579 47.3667714)",,
23507743,,,Büelstrasse,residential,30,,False,True,121.08799999999998,"LINESTRING (8.7783579 47.3667714, 8.7786538 47.3666507, 8.779203 47.3664515, 8.779268 47.3664248, 8.7793342 47.3663979, 8.7794948 47.3663365, 8.7795759 47.3663059, 8.7797092 47.3662543, 8.7797568 47.3662351)",,
786208106,,,Obermattstrasse,residential,30,,False,False,52.75,"LINESTRING (8.7783579 47.3667714, 8.7781744 47.3664411, 8.7781551 47.3664083, 8.7781101 47.3663277)",,
"[786208106, 786253362]",,,Obermattstrasse,residential,30,,False,True,90.14,"LINESTRING (8.7783579 47.3667714, 8.7784648 47.366955, 8.7786464 47.3672714, 8.778791 47.3675271)",,
27955599,,,Friedhofstrasse,residential,30,,False,False,149.76,"LINESTRING (8.7781101 47.3663277, 8.7786522 47.3660169, 8.779069 47.3657664, 8.7793033 47.365631, 8.7795393 47.3654946, 8.7795725 47.3654675, 8.7795907 47.3654354)",,
27955599,,,Friedhofstrasse,residential,30,,False,True,98.993,"LINESTRING (8.7781101 47.3663277, 8.7777319 47.3664677, 8.7773048 47.3666117, 8.7771606 47.3666514, 8.7769237 47.3667069)",,
"[786208106, 363764477]",,,Obermattstrasse,residential,30,,False,False,104.783,"LINESTRING (8.7781101 47.3663277, 8.7779747 47.3660837, 8.7779547 47.3660487, 8.7778416 47.3658438, 8.7778291 47.3658214, 8.7777416 47.3656599, 8.7776688 47.3655311, 8.777656 47.3654733, 8.7776536 47.3654403)",,
786208106,,,Obermattstrasse,residential,30,,False,True,52.75,"LINESTRING (8.7781101 47.3663277, 8.7781551 47.3664083, 8.7781744 47.3664411, 8.7783579 47.3667714)",,
25532737,2,337,Usterstrasse,secondary,50,,False,False,94.126,"LINESTRING (8.7795907 47.3654354, 8.7797538 47.3654632, 8.7800326 47.3655123, 8.7803872 47.3655806, 8.7806886 47.3656344, 8.7808006 47.3656454)",,
25532737,2,337,Usterstrasse,secondary,50,,False,True,146.75300000000001,"LINESTRING (8.7795907 47.3654354, 8.7793498 47.3653942, 8.7792409 47.3653828, 8.7791295 47.3653819, 8.7788469 47.3653926, 8.7784097 47.3654126, 8.777815 47.3654356, 8.7776536 47.3654403)",,
27955599,,,Friedhofstrasse,residential,30,,False,True,149.76,"LINESTRING (8.7795907 47.3654354, 8.7795725 47.3654675, 8.7795393 47.3654946, 8.7793033 47.365631, 8.779069 47.3657664, 8.7786522 47.3660169, 8.7781101 47.3663277)",,
444144294,,,Im Platz,residential,,,False,True,20.25,"LINESTRING (8.7808804 47.3660231, 8.7809021 47.3660826, 8.7809314 47.3661162, 8.7809772 47.3661412, 8.7810371 47.3661519)",,
"[786208099, 942515350]",,,Im Platz,residential,,,False,False,42.760999999999996,"LINESTRING (8.7808804 47.3660231, 8.7808069 47.3658232, 8.7808009 47.3657815, 8.7807924 47.3657151, 8.780792 47.3657007, 8.7808006 47.3656454)",,
1044722532,,,Cholenweg,residential,,,False,True,28.793999999999997,"LINESTRING (8.7808804 47.3660231, 8.7808155 47.3660337, 8.7807364 47.3660751, 8.7806082 47.3661925)",,
439454385,,,Seestrasse,living_street,20,,False,True,18.431,"LINESTRING (8.7816339 47.3661312, 8.7815711 47.365971)",,
"[911746895, 23507751]",,,Im Platz,residential,,,True,False,45.675999999999995,"LINESTRING (8.7816339 47.3661312, 8.7815366 47.3661464, 8.7813654 47.3661731, 8.7813028 47.3661616, 8.7810371 47.3661519)",,
439454385,,,Seestrasse,living_street,20,,False,False,52.674,"LINESTRING (8.7816339 47.3661312, 8.7816749 47.3662455, 8.781727 47.3663758, 8.7817872 47.3665264, 8.7818154 47.3665886)",,
23507754,,,Sandgrubenstrasse,residential,30,,False,False,292.299,"LINESTRING (8.7754532 47.370006, 8.7757909 47.3698283, 8.7762072 47.36961, 8.7764683 47.3694728, 8.7766525 47.3693742, 8.7766936 47.369352, 8.7770273 47.3691484, 8.7774156 47.3688856, 8.7775633 47.3687778, 8.7777091 47.3686816, 8.7777923 47.3686524, 8.7778474 47.3686542, 8.7779034 47.3686685, 8.7782065 47.368858, 8.7782492 47.3688856, 8.7784154 47.3689729)",,
27564186,2,345,Hochstrasse,secondary,50,,False,False,70.792,"LINESTRING (8.7844561 47.3661422, 8.7841797 47.3663049, 8.7838706 47.3664793, 8.7837398 47.3665544)",,
27564186,2,345,Hochstrasse,secondary,50,,False,True,54.85399999999999,"LINESTRING (8.7844561 47.3661422, 8.7847974 47.3659456, 8.7848282 47.3659238, 8.7848534 47.365902, 8.784899 47.3658532, 8.7849483 47.3657869)",,
128573279,,,Rappengasse,residential,50,,False,False,120.80199999999999,"LINESTRING (8.7844561 47.3661422, 8.7842485 47.3659671, 8.7842275 47.36595, 8.7841987 47.3659352, 8.784176 47.3659256, 8.7841387 47.3659138, 8.7840991 47.3659086, 8.7840563 47.3659078, 8.7830119 47.3659951)",,
"[58821628, 749288246]",2,816,Bahnhofstrasse,tertiary,50,,False,True,131.389,"LINESTRING (8.7844561 47.3661422, 8.7845227 47.3662038, 8.7847787 47.3664404, 8.784816 47.3664773, 8.7848373 47.366511, 8.7848598 47.3665483, 8.7848602 47.3665877, 8.7848472 47.3666391, 8.7848093 47.3666909, 8.7843302 47.3670081, 8.7842368 47.367068)",,
"[23497614, 38589543]",,,Postgasse,residential,,,False,False,87.62899999999999,"LINESTRING (8.7830119 47.3659951, 8.7830315 47.3660401, 8.783123 47.3661585, 8.7831562 47.3662245, 8.783401 47.3662692, 8.7837398 47.3665544)",,destination
38589542,,,Rappengasse,residential,50,,False,False,80.55,"LINESTRING (8.7830119 47.3659951, 8.7829463 47.3659907, 8.7828985 47.3659828, 8.7828483 47.3659705, 8.7827109 47.3659355, 8.7825919 47.3659241, 8.7824769 47.3659298, 8.7823404 47.3659454, 8.7822287 47.3659536, 8.7821255 47.3659532, 8.7819612 47.3659453)",,
128573279,,,Rappengasse,residential,50,,False,True,120.80199999999999,"LINESTRING (8.7830119 47.3659951, 8.7840563 47.3659078, 8.7840991 47.3659086, 8.7841387 47.3659138, 8.784176 47.3659256, 8.7841987 47.3659352, 8.7842275 47.36595, 8.7842485 47.3659671, 8.7844561 47.3661422)",,
38589542,,,Rappengasse,residential,50,,False,True,80.55,"LINESTRING (8.7819612 47.3659453, 8.7821255 47.3659532, 8.7822287 47.3659536, 8.7823404 47.3659454, 8.7824769 47.3659298, 8.7825919 47.3659241, 8.7827109 47.3659355, 8.7828483 47.3659705, 8.7828985 47.3659828, 8.7829463 47.3659907, 8.7830119 47.3659951)",,
729906877,,,Rappengasse,living_street,20,,True,False,17.779,"LINESTRING (8.7819612 47.3659453, 8.7817988 47.3659436, 8.7817254 47.3659477)",,
25532915,,,Stogelenstrasse,residential,30,,False,True,124.759,"LINESTRING (8.7865005 47.3616863, 8.7852443 47.3624176)",,
"[27625416, 785639337, 33231157, 28583643, 747441084]",,,"['Stogelenweg', 'Pilatusstrasse', 'Im Kehr']","['residential', 'unclassified']",30,,False,"[False, True]",407.42600000000004,"LINESTRING (8.7814858 47.3654744, 8.7814362 47.3654295, 8.7814109 47.3653903, 8.7813958 47.3653547, 8.7813828 47.3652409, 8.7813799 47.3651458, 8.7813821 47.3650172, 8.7813954 47.3648338, 8.7813992 47.3647696, 8.7814087 47.3645886, 8.7814066 47.3645531, 8.7813983 47.3645228, 8.7813836 47.3644902, 8.7813599 47.3644505, 8.7813068 47.3643957, 8.7814236 47.3643579, 8.7817942 47.3643153, 8.7818566 47.3642734, 8.7819384 47.3641855, 8.7822853 47.3640421, 8.7823138 47.3640307, 8.7823833 47.3640031, 8.7824697 47.3639646, 8.7825295 47.3639106, 8.7825664 47.3638483, 8.7825927 47.3637275, 8.7826662 47.363618, 8.7828155 47.3634804, 8.7831787 47.3631836, 8.7834295 47.3629769, 8.7834628 47.3629419, 8.7835176 47.362979, 8.7835526 47.3630123, 8.7837386 47.363272)",2,
33858806,2,337,Tumbelenstrasse,secondary,50,,False,False,18.143,"LINESTRING (8.7814858 47.3654744, 8.781408 47.3655162, 8.7812949 47.3655739)",,
128573303,2,337,Tumbelenstrasse,secondary,50,,False,True,249.666,"LINESTRING (8.7814858 47.3654744, 8.7815802 47.3654337, 8.7818218 47.3653524, 8.7820005 47.3652872, 8.7821711 47.3652249, 8.7822507 47.3651958, 8.7822889 47.3651819, 8.7826283 47.365058, 8.7831688 47.3648495, 8.7833297 47.3647888, 8.7833797 47.3647699, 8.7842294 47.364449, 8.7843325 47.3644318, 8.7844057 47.3644416)",,
23507754,,,Sandgrubenstrasse,residential,30,,False,True,292.29900000000004,"LINESTRING (8.7784154 47.3689729, 8.7782492 47.3688856, 8.7782065 47.368858, 8.7779034 47.3686685, 8.7778474 47.3686542, 8.7777923 47.3686524, 8.7777091 47.3686816, 8.7775633 47.3687778, 8.7774156 47.3688856, 8.7770273 47.3691484, 8.7766936 47.369352, 8.7766525 47.3693742, 8.7764683 47.3694728, 8.7762072 47.36961, 8.7757909 47.3698283, 8.7754532 47.370006)",,
27250382,,,Sandgrubenstrasse,residential,30,,True,False,21.421,"LINESTRING (8.7784154 47.3689729, 8.778461 47.3690028, 8.7786196 47.369107)",,
260240112,2,345,Kempttalstrasse,secondary,50,,False,False,88.509,"LINESTRING (8.7786196 47.369107, 8.7782785 47.3693518, 8.7778698 47.3696458, 8.7778128 47.3696858)",,
