osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge,junction
"[5446547, 31303047]",Hauptstrasse,secondary,True,False,43.212,"LINESTRING (8.8515548 47.2600963, 8.8515198 47.260128, 8.8514994 47.2601845, 8.851459 47.2603078, 8.8514151 47.2604696)",,50,"['1', '2']",,
31109385,Werner-Weber-Strasse,residential,False,False,70.694,"LINESTRING (8.8514151 47.2604696, 8.8513003 47.2604752, 8.8507174 47.2604491, 8.8504869 47.260488)",,50,,,
31109392,Hauptstrasse,secondary,False,False,207.74499999999998,"LINESTRING (8.8514151 47.2604696, 8.8514519 47.2605642, 8.8514658 47.2606225, 8.8515224 47.2608585, 8.8515368 47.260914, 8.851586 47.2610829, 8.8515934 47.2612224, 8.8515868 47.2612951, 8.8515802 47.2613341, 8.851552 47.2614271, 8.8514005 47.2618292, 8.8513663 47.2619413, 8.85136 47.2620651, 8.851365 47.2621909, 8.8513962 47.2623069)",,50,2,,
1188517701,Hauptstrasse,secondary,True,False,47.059,"LINESTRING (8.8514151 47.2604696, 8.8513527 47.2603742, 8.8513591 47.2603244, 8.8513874 47.2602433, 8.8514162 47.2601678, 8.8514391 47.2601019, 8.8514397 47.2600621)",,50,1,,
31109398,Alpenstrasse,residential,False,False,117.40700000000001,"LINESTRING (8.8476445 47.2581957, 8.8476934 47.2581739, 8.8477897 47.25811, 8.847865 47.2578448, 8.8478756 47.2578095, 8.8479417 47.2576087, 8.8479982 47.2575166, 8.8481184 47.257385, 8.8482634 47.257261)",,30,,,
315049787,Rapperswilerstrasse,primary,False,False,58.955,"LINESTRING (8.8476445 47.2581957, 8.8477725 47.2583694, 8.8478894 47.2585166, 8.8479334 47.2585664, 8.8480243 47.2586583)",15,50,2,,
315049787,Rapperswilerstrasse,primary,False,True,97.114,"LINESTRING (8.8476445 47.2581957, 8.8475651 47.2580914, 8.8475436 47.2580612, 8.8470578 47.2574184)",15,50,2,,
321104140,,primary,True,False,18.956,"LINESTRING (8.8484213 47.2589501, 8.848452 47.2589306, 8.8484901 47.2589186, 8.8485318 47.2589151, 8.848573 47.2589206, 8.8486098 47.2589344, 8.8486378 47.2589548)",15,50,1,,roundabout
321104145,Rapperswilerstrasse,primary,False,True,44.29900000000001,"LINESTRING (8.8484213 47.2589501, 8.8483239 47.2588967, 8.8481337 47.2587506, 8.8480243 47.2586583)",15,50,2,,
25527821,Spitalstrasse,secondary,False,False,55.424,"LINESTRING (8.8484639 47.2590862, 8.8483753 47.2591474, 8.8482731 47.2591753, 8.8481392 47.2592059, 8.8477977 47.2592755)",336,50,2,,
321104140,,primary,True,False,17.526,"LINESTRING (8.8484639 47.2590862, 8.8484273 47.2590668, 8.8484028 47.25904, 8.8483931 47.2590092, 8.8483996 47.258978, 8.8484213 47.2589501)",15,50,1,,roundabout
38958531,Wiesentalstrasse,residential,False,False,29.034,"LINESTRING (8.857808 47.2598979, 8.8577658 47.2599476, 8.8577195 47.2600021, 8.8577071 47.2600104, 8.8576509 47.2600479, 8.8575463 47.2600737)",,,,,
315049859,Walderstrasse,primary,False,False,59.30200000000001,"LINESTRING (8.857808 47.2598979, 8.8579562 47.2599541, 8.8580558 47.2599743, 8.8581912 47.2599784, 8.8582953 47.2599664, 8.8585039 47.2599367, 8.8585605 47.2599286)",15,50,2,,
"[8907744, 31674915, 315049870, 8907743]",Walderstrasse,primary,False,True,167.80900000000003,"LINESTRING (8.857808 47.2598979, 8.8577057 47.2598422, 8.8576424 47.2597902, 8.8575411 47.2596723, 8.8572781 47.2593237, 8.8572177 47.2592509, 8.8571395 47.2591799, 8.8570645 47.2591339, 8.8569821 47.2590987, 8.8568691 47.2590663, 8.8568157 47.2590576, 8.8567495 47.2590502, 8.8566698 47.2590521, 8.8565654 47.2590603, 8.8564191 47.2590941, 8.8562713 47.2591623)",15,50,"['2', '3']",yes,
22755972,Breitenhofstrasse,tertiary,True,False,14.177000000000001,"LINESTRING (8.8515456 47.2566139, 8.8515408 47.2566412, 8.851524 47.2566663, 8.8514968 47.2566867, 8.8514617 47.2567006, 8.8514371 47.2567053)",,,,,roundabout
"[1188629402, 1188638022]",Breitenhofstrasse,tertiary,False,True,121.064,"LINESTRING (8.8515456 47.2566139, 8.8515818 47.2566103, 8.8516743 47.2566012, 8.8518808 47.2565819, 8.8520981 47.2565507, 8.8523157 47.2565213, 8.8526456 47.2564781, 8.8528736 47.2564508, 8.8531257 47.256429)",,,,,
"[315049730, 22755971, 315049726]",Breitenhofstrasse,tertiary,False,False,98.46700000000001,"LINESTRING (8.8512836 47.2566344, 8.8512444 47.2566397, 8.851159 47.2566484, 8.8511133 47.2566525, 8.8509855 47.2566546, 8.8507391 47.2566588, 8.8505564 47.2566519, 8.8501721 47.2566318, 8.8499843 47.2566144)",,50,2,yes,
22755972,Breitenhofstrasse,tertiary,True,False,17.473,"LINESTRING (8.8512836 47.2566344, 8.8512822 47.2566052, 8.8512948 47.2565773, 8.8513198 47.2565536, 8.8513548 47.2565365, 8.8513958 47.256528, 8.8514123 47.2565272)",,,,,roundabout
31109398,Alpenstrasse,residential,False,True,109.36700000000002,"LINESTRING (8.8492222 47.2565238, 8.8491794 47.2565598, 8.8484819 47.2571052, 8.8482634 47.257261)",,30,,,
265612044,Breitenhofstrasse,tertiary,False,False,67.41499999999999,"LINESTRING (8.8492222 47.2565238, 8.849072 47.2564841, 8.8489741 47.2564533, 8.8488143 47.2563945, 8.8487066 47.256348, 8.8486123 47.2563026, 8.8484632 47.256213)",,50,2,,
265612044,Breitenhofstrasse,tertiary,False,True,58.462,"LINESTRING (8.8492222 47.2565238, 8.8493336 47.2565445, 8.849443 47.2565616, 8.8497946 47.256596, 8.8499843 47.2566144)",,50,2,,
"[1270857666, 35558388]",Friedhofstrasse,residential,False,False,82.44,"LINESTRING (8.8484632 47.256213, 8.8484218 47.2562457, 8.8483078 47.2563661, 8.8481929 47.2564929, 8.8478854 47.2568415)",,30,,,
265612044,Breitenhofstrasse,tertiary,False,False,39.424,"LINESTRING (8.8484632 47.256213, 8.8483563 47.2561362, 8.848252 47.2560474, 8.8481388 47.255936)",,50,2,,
265612044,Breitenhofstrasse,tertiary,False,True,67.415,"LINESTRING (8.8484632 47.256213, 8.8486123 47.2563026, 8.8487066 47.256348, 8.8488143 47.2563945, 8.8489741 47.2564533, 8.849072 47.2564841, 8.8492222 47.2565238)",,50,2,,
265612044,Breitenhofstrasse,tertiary,False,True,181.338,"LINESTRING (8.8468857 47.2545681, 8.8469713 47.2546015, 8.8470415 47.2546367, 8.8471149 47.2546818, 8.8471854 47.2547332, 8.8472376 47.2547801, 8.8473059 47.2548512, 8.8475135 47.2551175, 8.8479012 47.2556379, 8.8480568 47.255842, 8.8481388 47.255936)",,50,2,,
"[38958320, 38958290, 521305158]","['Falkenstrasse', 'Caspar-Honegger-Strasse']",residential,False,False,102.129,"LINESTRING (8.8548306 47.2610987, 8.8546542 47.2611343, 8.854588 47.2611476, 8.8540271 47.2611956, 8.8537777 47.2611856, 8.8536802 47.2611629, 8.8537222 47.2610427)",,,,,
"[1120841683, 38959703]",Haltbergstrasse,residential,False,False,74.605,"LINESTRING (8.8548306 47.2610987, 8.8547167 47.2609002, 8.8546721 47.2608512, 8.8546087 47.2608127, 8.8545348 47.2607973, 8.8543084 47.2607951, 8.8542847 47.2606596)",,,1,,
"[521305154, 38958299, 521305156]",Falkenstrasse,residential,False,True,156.58599999999998,"LINESTRING (8.8548306 47.2610987, 8.8550856 47.2610323, 8.8554173 47.2609452, 8.8559011 47.2608199, 8.8565442 47.2606533, 8.8566372 47.2606361, 8.8567747 47.2606642)",,,,,
"[668871457, 668871458, 521305165, 521305166]",Haltbergstrasse,residential,False,True,102.59,"LINESTRING (8.8548306 47.2610987, 8.8549396 47.2612466, 8.8549792 47.2612995, 8.8550035 47.2613322, 8.8550806 47.2614364, 8.8552003 47.2615849, 8.8552774 47.2616805, 8.8553296 47.261743, 8.8554333 47.2618671, 8.855471 47.2619123)",,,,,
25527786,Werkstrasse,residential,True,False,29.68,"LINESTRING (8.8518014 47.2585785, 8.8517555 47.2585527, 8.8517309 47.2585264, 8.8517127 47.258488, 8.8516646 47.2583365)",,,,,
"[521305137, 521305138]",Ferrachstrasse,secondary,False,False,127.10500000000002,"LINESTRING (8.8518014 47.2585785, 8.8517467 47.2586153, 8.8516254 47.2587101, 8.8515535 47.258778, 8.851529 47.2588012, 8.8513122 47.2590481, 8.8511228 47.2593043, 8.8510313 47.2594742, 8.8510018 47.2595145, 8.8509556 47.2595574)",345,50,2,,
521305139,Ferrachstrasse,secondary,False,True,46.396,"LINESTRING (8.8518014 47.2585785, 8.8521041 47.258377, 8.8522475 47.2582916)",345,50,2,,
31675398,Moosstrasse,residential,False,False,102.87400000000001,"LINESTRING (8.856168 47.2560463, 8.8561402 47.2559942, 8.8561405 47.255919, 8.8561442 47.2558671, 8.8561507 47.2557759, 8.8561566 47.2556877, 8.8561648 47.2555279, 8.856178 47.2553323, 8.8561817 47.2552833, 8.8561855 47.2551251)",,30,,,
38417338,Ferrachstrasse,secondary,False,True,114.167,"LINESTRING (8.856168 47.2560463, 8.856651 47.2559068, 8.8568753 47.2558404, 8.8575564 47.2556387)",345,50,,,
1228670434,Ferrachstrasse,secondary,False,False,53.392,"LINESTRING (8.856168 47.2560463, 8.8559538 47.2561035, 8.8555127 47.2562272)",345,50,2,,
195423323,Talgartenstrasse,residential,False,True,42.474999999999994,"LINESTRING (8.8468839 47.2584239, 8.8472057 47.2584904, 8.8474111 47.2585551)",,30,,,
31109385,Werner-Weber-Strasse,residential,False,True,70.694,"LINESTRING (8.8504869 47.260488, 8.8507174 47.2604491, 8.8513003 47.2604752, 8.8514151 47.2604696)",,50,,,
1185930098,Werner-Weber-Strasse,residential,False,False,32.375,"LINESTRING (8.8504869 47.260488, 8.8503947 47.2604039, 8.8501593 47.260308)",,50,,,
1185930096,Werner-Weber-Strasse,residential,False,True,106.051,"LINESTRING (8.849787 47.2594113, 8.8497682 47.259518, 8.8497582 47.2596103, 8.8497619 47.2596449, 8.8499656 47.2600206, 8.8499771 47.2600415, 8.8500949 47.2602533, 8.8501593 47.260308)",,50,,,
"[380537122, 31109399]",Bandwiesstrasse,residential,False,False,270.80300000000005,"LINESTRING (8.849289 47.2589973, 8.849306 47.2588974, 8.8493485 47.2586182, 8.8493637 47.2585257, 8.8493735 47.2584665, 8.849382 47.2584146, 8.8494694 47.2580044, 8.8495143 47.257847, 8.8495515 47.2577217, 8.8496015 47.2575545, 8.8496212 47.2575002, 8.8496505 47.2574223, 8.8499551 47.2567277, 8.8499843 47.2566144)",,30,,,
"[31675851, 31109404, 31109405]",Dorfstrasse,primary,False,False,146.57099999999997,"LINESTRING (8.849289 47.2589973, 8.8494143 47.2590208, 8.8496537 47.2590458, 8.8498001 47.2590628, 8.8498616 47.2590685, 8.8500742 47.2590913, 8.8501909 47.259104, 8.8503254 47.2591397, 8.8504615 47.2592179, 8.8505625 47.2592918, 8.8507461 47.2594132, 8.8507992 47.2594486, 8.8509556 47.2595574)",15,50,2,yes,
315049739,Dorfstrasse,primary,True,False,47.897,"LINESTRING (8.849289 47.2589973, 8.8492269 47.2590051, 8.8491594 47.259007, 8.8488867 47.2589876, 8.8488217 47.2589836, 8.848736 47.2589955, 8.848661 47.2590075)",15,50,1,,
265612044,Breitenhofstrasse,tertiary,False,False,58.461999999999996,"LINESTRING (8.8499843 47.2566144, 8.8497946 47.256596, 8.849443 47.2565616, 8.8493336 47.2565445, 8.8492222 47.2565238)",,50,2,,
"[315049730, 22755971, 315049726]",Breitenhofstrasse,tertiary,False,True,98.46699999999998,"LINESTRING (8.8499843 47.2566144, 8.8501721 47.2566318, 8.8505564 47.2566519, 8.8507391 47.2566588, 8.8509855 47.2566546, 8.8511133 47.2566525, 8.851159 47.2566484, 8.8512444 47.2566397, 8.8512836 47.2566344)",,50,2,yes,
"[380537122, 31109399]",Bandwiesstrasse,residential,False,True,270.803,"LINESTRING (8.8499843 47.2566144, 8.8499551 47.2567277, 8.8496505 47.2574223, 8.8496212 47.2575002, 8.8496015 47.2575545, 8.8495515 47.2577217, 8.8495143 47.257847, 8.8494694 47.2580044, 8.849382 47.2584146, 8.8493735 47.2584665, 8.8493637 47.2585257, 8.8493485 47.2586182, 8.849306 47.2588974, 8.849289 47.2589973)",,30,,,
31109392,Hauptstrasse,secondary,False,True,207.74499999999998,"LINESTRING (8.8513962 47.2623069, 8.851365 47.2621909, 8.85136 47.2620651, 8.8513663 47.2619413, 8.8514005 47.2618292, 8.851552 47.2614271, 8.8515802 47.2613341, 8.8515868 47.2612951, 8.8515934 47.2612224, 8.851586 47.2610829, 8.8515368 47.260914, 8.8515224 47.2608585, 8.8514658 47.2606225, 8.8514519 47.2605642, 8.8514151 47.2604696)",,50,2,,
"[760126306, 225655683, 8907741, 315049735]",Dorfstrasse,primary,False,False,279.844,"LINESTRING (8.8519081 47.2601303, 8.8519827 47.2601489, 8.852065 47.2601603, 8.8521604 47.2601661, 8.8522932 47.2601581, 8.8525195 47.2601362, 8.8527044 47.2601186, 8.8528587 47.2601002, 8.8532401 47.2600406, 8.8538569 47.2599476, 8.8542091 47.2599026, 8.8543429 47.2598919, 8.8544612 47.2598825, 8.8548193 47.2598713, 8.8548986 47.259862, 8.8549716 47.2598464, 8.8550538 47.2598265, 8.8551471 47.2597934, 8.8552697 47.2597439, 8.8553601 47.2597037, 8.8554762 47.2596398)",15,50,"['2', '3']",,
8907741,Dorfstrasse,primary,False,True,20.704,"LINESTRING (8.8519081 47.2601303, 8.8517697 47.2600852, 8.851696 47.2600595, 8.8516614 47.2600489)",15,50,2,,
"[31303049, 31303046]",Joweidstrasse,residential,False,False,118.266,"LINESTRING (8.8519081 47.2601303, 8.8518913 47.2601724, 8.8518938 47.2603412, 8.8519747 47.2605351, 8.8519605 47.2607673, 8.8518948 47.2609453, 8.8518837 47.2609752, 8.8518833 47.2611781)",,,,,
"[31303049, 31303046]",Joweidstrasse,residential,False,True,118.26599999999999,"LINESTRING (8.8518833 47.2611781, 8.8518837 47.2609752, 8.8518948 47.2609453, 8.8519605 47.2607673, 8.8519747 47.2605351, 8.8518938 47.2603412, 8.8518913 47.2601724, 8.8519081 47.2601303)",,,,,
31674907,Schlossbergstrasse,residential,False,False,63.58,"LINESTRING (8.852343 47.2597524, 8.8527217 47.2596942, 8.8531622 47.259619)",,30,,,
521305146,Bergstrasse,residential,False,False,56.357,"LINESTRING (8.854902 47.259196, 8.8544417 47.2587969)",,30,,,
521305151,Schlossbergstrasse,residential,False,False,77.483,"LINESTRING (8.854902 47.259196, 8.8556273 47.2587028)",,30,,,
"[521305146, 31674909]",Bergstrasse,residential,False,True,65.681,"LINESTRING (8.854902 47.259196, 8.8551875 47.2594149, 8.8552649 47.2594742, 8.8554145 47.259588, 8.8554762 47.2596398)",,30,,,
"[521305153, 31674907, 521305151]",Schlossbergstrasse,residential,False,True,141.19400000000002,"LINESTRING (8.854902 47.259196, 8.8548737 47.2592112, 8.8547056 47.2593018, 8.8542393 47.2594436, 8.8539817 47.2594953, 8.8537672 47.2595404, 8.8537131 47.2595492, 8.8532777 47.259606, 8.8531622 47.259619)",,30,,,
31674911,Bäckerstrasse,residential,False,True,44.051,"LINESTRING (8.8556961 47.2586306, 8.8554005 47.258289)",,30,,,
521305151,Schlossbergstrasse,residential,False,True,9.561,"LINESTRING (8.8556961 47.2586306, 8.8556273 47.2587028)",,30,,,
521305151,Schlossbergstrasse,residential,False,False,104.03099999999999,"LINESTRING (8.8556961 47.2586306, 8.8558521 47.2585484, 8.8560883 47.2585407, 8.8562171 47.2584602, 8.8564059 47.2582748, 8.856218 47.2580508, 8.8561927 47.2580157)",,30,,,
31674914,Eschenmattstrasse,residential,False,False,67.074,"LINESTRING (8.8561927 47.2580157, 8.8561538 47.2580275, 8.8557518 47.2581634, 8.8554005 47.258289)",,30,1,,
31674914,Eschenmattstrasse,residential,False,True,106.541,"LINESTRING (8.8561927 47.2580157, 8.856286 47.2579773, 8.8564449 47.2577949, 8.8564931 47.2577799, 8.8566249 47.2577588, 8.8568559 47.257795, 8.8570933 47.2578351, 8.857103 47.2578372, 8.8572185 47.2578624, 8.8574068 47.2578538)",,30,1,,
521305151,Schlossbergstrasse,residential,False,True,104.031,"LINESTRING (8.8561927 47.2580157, 8.856218 47.2580508, 8.8564059 47.2582748, 8.8562171 47.2584602, 8.8560883 47.2585407, 8.8558521 47.2585484, 8.8556961 47.2586306)",,30,,,
31674914,Eschenmattstrasse,residential,False,False,106.541,"LINESTRING (8.8574068 47.2578538, 8.8572185 47.2578624, 8.857103 47.2578372, 8.8570933 47.2578351, 8.8568559 47.257795, 8.8566249 47.2577588, 8.8564931 47.2577799, 8.8564449 47.2577949, 8.856286 47.2579773, 8.8561927 47.2580157)",,30,1,,
37191257,Neuguetstrasse,residential,False,False,145.595,"LINESTRING (8.8574068 47.2578538, 8.8574055 47.2577417, 8.8574001 47.2576365, 8.8573702 47.2575228, 8.857333 47.2574542, 8.8572708 47.2573898, 8.8571401 47.2573527, 8.8570409 47.257349, 8.8569411 47.2573611, 8.8567101 47.2574331, 8.8566145 47.2574513, 8.8564989 47.2574527, 8.8563977 47.2574261, 8.8562885 47.2573539, 8.8562227 47.2572661)",,30,,,
37191257,Neuguetstrasse,residential,False,True,22.566,"LINESTRING (8.8574068 47.2578538, 8.857405 47.2579364, 8.8574088 47.2580074, 8.8574311 47.2580543)",,30,,,
31674912,Neuwiesenstrasse,residential,False,True,153.614,"LINESTRING (8.8574311 47.2580543, 8.8573176 47.2581063, 8.8566036 47.2587942, 8.8563727 47.2590047, 8.8562551 47.2591153, 8.8562713 47.2591623)",,30,,,
"[1188648066, 37191254, 37191255]","['Neuguetstrasse', 'Haldengutstrasse']",residential,False,True,43.702,"LINESTRING (8.8574311 47.2580543, 8.8574747 47.2581003, 8.8575307 47.2581352, 8.8576038 47.2581635, 8.8577782 47.2582243, 8.8578987 47.2582756)",,30,,yes,
37191257,Neuguetstrasse,residential,False,False,22.566000000000003,"LINESTRING (8.8574311 47.2580543, 8.8574088 47.2580074, 8.857405 47.2579364, 8.8574068 47.2578538)",,30,,,
31674911,Bäckerstrasse,residential,False,False,44.051,"LINESTRING (8.8554005 47.258289, 8.8556961 47.2586306)",,30,,,
31674914,Eschenmattstrasse,residential,False,False,92.5,"LINESTRING (8.8554005 47.258289, 8.8551717 47.2583781, 8.854987 47.2584447, 8.8544417 47.2587969)",,30,1,,
31674914,Eschenmattstrasse,residential,False,True,67.074,"LINESTRING (8.8554005 47.258289, 8.8557518 47.2581634, 8.8561538 47.2580275, 8.8561927 47.2580157)",,30,1,,
521305146,Bergstrasse,residential,False,True,56.357,"LINESTRING (8.8544417 47.2587969, 8.854902 47.259196)",,30,,,
31674914,Eschenmattstrasse,residential,False,False,84.29599999999999,"LINESTRING (8.8544417 47.2587969, 8.8542957 47.2588452, 8.8540527 47.2589256, 8.8538096 47.2590221, 8.8534599 47.2591575)",,30,1,,
31674914,Eschenmattstrasse,residential,False,True,92.5,"LINESTRING (8.8544417 47.2587969, 8.854987 47.2584447, 8.8551717 47.2583781, 8.8554005 47.258289)",,30,1,,
31674914,Eschenmattstrasse,residential,False,False,57.996,"LINESTRING (8.8534599 47.2591575, 8.8532416 47.25937, 8.8531464 47.2595252, 8.8531622 47.259619)",,30,1,,
31674914,Eschenmattstrasse,residential,False,True,84.296,"LINESTRING (8.8534599 47.2591575, 8.8538096 47.2590221, 8.8540527 47.2589256, 8.8542957 47.2588452, 8.8544417 47.2587969)",,30,1,,
38960654,Eschenmattweg,residential,True,False,117.91300000000001,"LINESTRING (8.8534599 47.2591575, 8.8533528 47.2591328, 8.8529436 47.2591989, 8.8525415 47.2594669, 8.852343 47.2597524)",,30,,,
"[521305153, 31674907, 521305151]",Schlossbergstrasse,residential,False,False,141.19400000000002,"LINESTRING (8.8531622 47.259619, 8.8532777 47.259606, 8.8537131 47.2595492, 8.8537672 47.2595404, 8.8539817 47.2594953, 8.8542393 47.2594436, 8.8547056 47.2593018, 8.8548737 47.2592112, 8.854902 47.259196)",,30,,,
31674907,Schlossbergstrasse,residential,False,True,63.58,"LINESTRING (8.8531622 47.259619, 8.8527217 47.2596942, 8.852343 47.2597524)",,30,,,
31674914,Eschenmattstrasse,residential,False,True,57.996,"LINESTRING (8.8531622 47.259619, 8.8531464 47.2595252, 8.8532416 47.25937, 8.8534599 47.2591575)",,30,1,,
"[521305146, 31674909]",Bergstrasse,residential,False,False,65.681,"LINESTRING (8.8554762 47.2596398, 8.8554145 47.259588, 8.8552649 47.2594742, 8.8551875 47.2594149, 8.854902 47.259196)",,30,,,
"[30592632, 1188584007, 315049735]",Dorfstrasse,primary,False,False,80.138,"LINESTRING (8.8554762 47.2596398, 8.8557753 47.2594694, 8.8559132 47.2593855, 8.8562713 47.2591623)",15,50,"['2', '3']",,
"[760126306, 225655683, 8907741, 315049735]",Dorfstrasse,primary,False,True,279.84400000000005,"LINESTRING (8.8554762 47.2596398, 8.8553601 47.2597037, 8.8552697 47.2597439, 8.8551471 47.2597934, 8.8550538 47.2598265, 8.8549716 47.2598464, 8.8548986 47.259862, 8.8548193 47.2598713, 8.8544612 47.2598825, 8.8543429 47.2598919, 8.8542091 47.2599026, 8.8538569 47.2599476, 8.8532401 47.2600406, 8.8528587 47.2601002, 8.8527044 47.2601186, 8.8525195 47.2601362, 8.8522932 47.2601581, 8.8521604 47.2601661, 8.852065 47.2601603, 8.8519827 47.2601489, 8.8519081 47.2601303)",15,50,"['2', '3']",,
31675394,Schlosserstrasse,residential,False,True,70.063,"LINESTRING (8.8559065 47.2568014, 8.8559484 47.2567883, 8.8563117 47.2566744, 8.8567493 47.2565372)",,30,,,
32547676,Neuguetstrasse,residential,False,False,70.43599999999999,"LINESTRING (8.8559065 47.2568014, 8.8557987 47.2566478, 8.8557144 47.2565149, 8.8556488 47.2564232, 8.8555926 47.256341, 8.8555342 47.2562578, 8.8555127 47.2562272)",,30,,,
"[521305141, 521305142]",Neuguetstrasse,residential,False,True,27.482,"LINESTRING (8.8559065 47.2568014, 8.8560039 47.2569431, 8.8560591 47.2570258)",,30,,,
31675390,Schulstrasse,residential,False,False,76.889,"LINESTRING (8.8562227 47.2572661, 8.8552885 47.257542)",,30,,,
37191257,Neuguetstrasse,residential,False,True,145.595,"LINESTRING (8.8562227 47.2572661, 8.8562885 47.2573539, 8.8563977 47.2574261, 8.8564989 47.2574527, 8.8566145 47.2574513, 8.8567101 47.2574331, 8.8569411 47.2573611, 8.8570409 47.257349, 8.8571401 47.2573527, 8.8572708 47.2573898, 8.857333 47.2574542, 8.8573702 47.2575228, 8.8574001 47.2576365, 8.8574055 47.2577417, 8.8574068 47.2578538)",,30,,,
"[1188627040, 521305141]",Neuguetstrasse,residential,False,False,29.438000000000002,"LINESTRING (8.8562227 47.2572661, 8.8561907 47.2572227, 8.8560591 47.2570258)",,30,,,
31675390,Schulstrasse,residential,False,True,76.889,"LINESTRING (8.8552885 47.257542, 8.8562227 47.2572661)",,30,,,
351920280,Grafstrasse,residential,False,True,28.131,"LINESTRING (8.8552885 47.257542, 8.8551055 47.2573216)",,30,,,
1188627039,Schulstrasse,residential,False,False,91.631,"LINESTRING (8.8552885 47.257542, 8.8550407 47.2576364, 8.8550032 47.2576507, 8.8549534 47.2576697, 8.8542378 47.2579549)",,30,,,
"[351914707, 521305140]",Ferrachstrasse,secondary,False,False,166.64899999999997,"LINESTRING (8.8535803 47.2571084, 8.8534805 47.2571717, 8.8533091 47.2573118, 8.8529556 47.2577215, 8.8528331 47.2578514, 8.8527468 47.2579381, 8.852651 47.2580178, 8.8525374 47.258102, 8.8524182 47.2581811, 8.8522475 47.2582916)",345,50,2,,
351914707,Ferrachstrasse,secondary,False,True,73.189,"LINESTRING (8.8535803 47.2571084, 8.8537674 47.2570151, 8.8541706 47.2568475, 8.8542619 47.2567994, 8.854312 47.256746, 8.8543421 47.256714)",345,50,2,,
1188627039,Schulstrasse,residential,False,True,106.454,"LINESTRING (8.8535803 47.2571084, 8.8536105 47.2571457, 8.8538916 47.2574927, 8.8539185 47.2575259, 8.8540073 47.2576355, 8.85409 47.2577376, 8.8542378 47.2579549)",,30,,,
31675394,Schlosserstrasse,residential,False,False,80.457,"LINESTRING (8.8577174 47.2562342, 8.8570814 47.2564332, 8.8569953 47.2564602, 8.8568977 47.2564907, 8.8567493 47.2565372)",,30,,,
