osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,maxspeed,access,bridge
22885896,,,Florastrasse,residential,True,False,146.35999999999999,"LINESTRING (7.5758798 47.5376119, 7.5759722 47.5378315, 7.5762647 47.5381397, 7.5763183 47.5381961, 7.5764202 47.538413, 7.5765451 47.538679, 7.5766115 47.5388204)",,,,
22885966,,,Schlossrebenrain,residential,False,True,80.254,"LINESTRING (7.5766115 47.5388204, 7.5763478 47.5388543, 7.5763043 47.5388637, 7.5761248 47.5389017, 7.5759833 47.538933, 7.5755815 47.5390107)",,,,
23126425,,,Florastrasse,residential,False,False,135.99599999999998,"LINESTRING (7.5766115 47.5388204, 7.5766222 47.5389512, 7.5766389 47.5391546, 7.5766482 47.5394006, 7.5767304 47.5396297, 7.5768002 47.5397966, 7.5767744 47.5398546, 7.5767144 47.5399183, 7.5766071 47.5399829)",,,,
"[24420824, 22804362, 24420823]",2,,Gorenmattstrasse,unclassified,False,False,97.12899999999999,"LINESTRING (7.571871 47.5329348, 7.5720306 47.5328956, 7.572308 47.5328238, 7.5725577 47.5327677, 7.5728179 47.5327074, 7.5730993 47.5326642)",,30,,yes
22804362,2,,Gorenmattstrasse,unclassified,False,True,63.245999999999995,"LINESTRING (7.571871 47.5329348, 7.5713942 47.5330481, 7.5712813 47.5330759, 7.5710776 47.533126)",,30,,
22886024,,,Parkstrasse,residential,False,True,348.873,"LINESTRING (7.571871 47.5329348, 7.5719354 47.5330562, 7.5721364 47.5334241, 7.5723696 47.5337271, 7.5728286 47.5345542, 7.5730892 47.5350237, 7.5731478 47.5351292, 7.5733289 47.5354556, 7.5735519 47.5358574)",,,,
22886029,,,Brückenstrasse,residential,False,True,26.452,"LINESTRING (7.5722866 47.536257, 7.5719454 47.5363164)",,,,
24476863,,,Brückenstrasse,residential,False,False,32.874,"LINESTRING (7.5722866 47.536257, 7.5724594 47.5362006, 7.5726814 47.5361291)",,,,
539082551,,,Amerikanerstrasse,residential,False,True,128.546,"LINESTRING (7.5722866 47.536257, 7.5723714 47.5365548, 7.5725315 47.5373123, 7.5725612 47.5373976)",,,,
24476864,,,Brückenstrasse,residential,False,True,86.252,"LINESTRING (7.5745985 47.5355374, 7.5744354 47.5355873, 7.5742298 47.5356501, 7.5739358 47.53574, 7.5735519 47.5358574)",,,,
22886029,,,Brückenstrasse,residential,False,False,26.452,"LINESTRING (7.5719454 47.5363164, 7.5722866 47.536257)",,,,
4837492,2,274,Oberwilerstrasse,secondary,False,False,118.042,"LINESTRING (7.5719454 47.5363164, 7.5719485 47.5364333, 7.5719504 47.5364976, 7.5719394 47.5366335, 7.5719199 47.5368737, 7.5718483 47.5372072, 7.5717795 47.5373673)",,,,
4837492,2,274,Oberwilerstrasse,secondary,False,True,64.76599999999999,"LINESTRING (7.5719454 47.5363164, 7.5718735 47.5360732, 7.5717766 47.5357452)",,,,
22886036,,,Amerikanerstrasse,residential,False,True,224.564,"LINESTRING (7.5725612 47.5373976, 7.5725832 47.537438, 7.5726053 47.5374785, 7.5727093 47.5376433, 7.5727405 47.5376942, 7.5729115 47.5378612, 7.5730057 47.537942, 7.5731671 47.5380976, 7.5740877 47.5389253, 7.5741382 47.5389757, 7.5741571 47.5390142, 7.5741528 47.539081)",,,,
23057993,,,Schlossgasse,residential,False,True,59.3,"LINESTRING (7.5725612 47.5373976, 7.5721757 47.5374145, 7.5719432 47.5373978, 7.5717795 47.5373673)",,,,
539082551,,,Amerikanerstrasse,residential,False,False,128.546,"LINESTRING (7.5725612 47.5373976, 7.5725315 47.5373123, 7.5723714 47.5365548, 7.5722866 47.536257)",,,,
539082552,,,Schlossgasse,residential,False,False,59.242,"LINESTRING (7.5725612 47.5373976, 7.5727106 47.5373824, 7.5733416 47.5373184)",,,,
23057398,,,Kirchweg,residential,False,True,62.33,"LINESTRING (7.5766071 47.5399829, 7.5764165 47.5398356, 7.5763436 47.5397975, 7.5762423 47.5397445, 7.5761656 47.5397358, 7.5760874 47.5397501, 7.5759359 47.5397878)",,,,
23126425,,,Florastrasse,residential,False,True,135.99599999999998,"LINESTRING (7.5766071 47.5399829, 7.5767144 47.5399183, 7.5767744 47.5398546, 7.5768002 47.5397966, 7.5767304 47.5396297, 7.5766482 47.5394006, 7.5766389 47.5391546, 7.5766222 47.5389512, 7.5766115 47.5388204)",,,,
337649986,2,311,Baslerstrasse,secondary,False,True,17.652,"LINESTRING (7.5755118 47.5388591, 7.5755638 47.5389697, 7.5755815 47.5390107)",,50,,
684862322,2,,Weihermattstrasse,residential,False,False,13.605,"LINESTRING (7.5755118 47.5388591, 7.5754216 47.5388796, 7.575386 47.5388888, 7.5753409 47.5388998)",,30,,
688746289,2,311,Baslerstrasse,secondary,False,False,154.639,"LINESTRING (7.5755118 47.5388591, 7.5752749 47.5382966, 7.5752244 47.5381713, 7.5751344 47.5379688, 7.575104 47.5378863, 7.5750864 47.5377991, 7.5750924 47.537736, 7.5751112 47.53768, 7.5751453 47.5376158, 7.5751618 47.5375883, 7.5752154 47.5375248)",,50,,
23078065,2,,Curt Goetz-Strasse,residential,False,False,43.819,"LINESTRING (7.5748074 47.5391776, 7.5747574 47.5393062, 7.5747188 47.5394312, 7.5746844 47.5395626)",,30,,
684862322,2,,Weihermattstrasse,residential,False,True,51.205,"LINESTRING (7.5748074 47.5391776, 7.5748758 47.5391075, 7.5750962 47.5390073, 7.5752457 47.5389449, 7.5753409 47.5388998)",,30,,
1253083640,2,,Weihermattstrasse,residential,False,False,50.382999999999996,"LINESTRING (7.5748074 47.5391776, 7.5745893 47.539158, 7.5741528 47.539081)",,30,,
22886151,,,,residential,False,False,105.285,"LINESTRING (7.5746303 47.5400403, 7.5751499 47.5399277, 7.5752257 47.5401309, 7.5757546 47.5400381)",,,,
23078065,2,,Curt Goetz-Strasse,residential,False,False,59.196,"LINESTRING (7.5746303 47.5400403, 7.574713 47.5402831, 7.5747424 47.5404149, 7.5746842 47.5405596)",,30,,
23078065,2,,Curt Goetz-Strasse,residential,False,True,53.505,"LINESTRING (7.5746303 47.5400403, 7.5746178 47.5399436, 7.5746231 47.5398427, 7.5746532 47.5396954, 7.5746844 47.5395626)",,30,,
23135030,2,,Postgasse,residential,False,True,8.174,"LINESTRING (7.5746842 47.5405596, 7.5747909 47.5405449)",,30,,
23078065,2,,Curt Goetz-Strasse,residential,False,True,59.196,"LINESTRING (7.5746842 47.5405596, 7.5747424 47.5404149, 7.574713 47.5402831, 7.5746303 47.5400403)",,30,,
23135030,2,,Postgasse,residential,False,False,20.913,"LINESTRING (7.5746842 47.5405596, 7.5745111 47.5405895, 7.574417 47.5406122)",,30,,
22886151,,,,residential,False,True,105.285,"LINESTRING (7.5757546 47.5400381, 7.5752257 47.5401309, 7.5751499 47.5399277, 7.5746303 47.5400403)",,,,
22804312,,,Weihermattstrasse,residential,False,False,67.269,"LINESTRING (7.5741528 47.539081, 7.5737547 47.5390084, 7.5735148 47.5389625, 7.5732807 47.5389705)",,,,
22886036,,,Amerikanerstrasse,residential,False,False,224.564,"LINESTRING (7.5741528 47.539081, 7.5741571 47.5390142, 7.5741382 47.5389757, 7.5740877 47.5389253, 7.5731671 47.5380976, 7.5730057 47.537942, 7.5729115 47.5378612, 7.5727405 47.5376942, 7.5727093 47.5376433, 7.5726053 47.5374785, 7.5725832 47.537438, 7.5725612 47.5373976)",,,,
1253083640,2,,Weihermattstrasse,residential,False,True,50.382999999999996,"LINESTRING (7.5741528 47.539081, 7.5745893 47.539158, 7.5748074 47.5391776)",,30,,
22804312,,,Weihermattstrasse,residential,False,True,51.721,"LINESTRING (7.5726116 47.5390729, 7.5727675 47.5390302, 7.5732807 47.5389705)",,,,
23150300,,,Hauptstrasse,residential,True,False,34.611,"LINESTRING (7.5726116 47.5390729, 7.572672 47.5391572, 7.572768 47.5393051, 7.5728034 47.5393559)",,,,
965913166,,,Hauptstrasse,residential,False,False,32.217999999999996,"LINESTRING (7.5726116 47.5390729, 7.5725372 47.5389874, 7.572453 47.5389383, 7.572377 47.5389208, 7.5723058 47.5389264, 7.5722898 47.5389334)",,,,
189528814,,,Kronenweg,residential,False,False,98.145,"LINESTRING (7.574192 47.5397433, 7.5742027 47.5398159, 7.5742135 47.539895, 7.574417 47.5406122)",,,,
22886172,,,Hohlegasse,residential,False,False,82.07000000000001,"LINESTRING (7.5711891 47.5393184, 7.5709006 47.5390349, 7.5707775 47.5389481, 7.5704969 47.5387502)",,,,
22886172,,,Hohlegasse,residential,False,True,100.03,"LINESTRING (7.5711891 47.5393184, 7.5715163 47.5396847, 7.5715834 47.5397565, 7.5716395 47.5398165, 7.5717312 47.5399289, 7.5717938 47.5400452, 7.5717909 47.5401091)",,,,
23059159,,,Rottmannsbodenstrasse,residential,False,False,158.258,"LINESTRING (7.5711891 47.5393184, 7.5709053 47.5394586, 7.5707749 47.5395149, 7.5703347 47.5396717, 7.5701284 47.5397344, 7.5700419 47.5397607, 7.5698609 47.5398157, 7.5696547 47.5398802, 7.569549 47.5399132, 7.5694822 47.5399261, 7.5693121 47.5399397)",,30,,
23059159,,,Rottmannsbodenstrasse,residential,False,True,92.345,"LINESTRING (7.5711891 47.5393184, 7.5714906 47.5391786, 7.5716263 47.5391227, 7.5716921 47.5390933, 7.5717838 47.5390548, 7.5720992 47.5389225, 7.5722043 47.5388761, 7.5722226 47.5388683)",,30,,
22886172,,,Hohlegasse,residential,False,False,100.03,"LINESTRING (7.5717909 47.5401091, 7.5717938 47.5400452, 7.5717312 47.5399289, 7.5716395 47.5398165, 7.5715834 47.5397565, 7.5715163 47.5396847, 7.5711891 47.5393184)",,,,
22886172,,,Hohlegasse,residential,False,True,82.845,"LINESTRING (7.5717909 47.5401091, 7.5722379 47.5405854, 7.5723514 47.5407496)",,,,
23058210,,,Hasenrainstrasse,residential,False,True,93.209,"LINESTRING (7.5717909 47.5401091, 7.5717375 47.5405668, 7.5717541 47.5407474, 7.5717723 47.5409452)",,30,,
1226075070,,,Rebgasse,residential,False,True,136.5,"LINESTRING (7.5717909 47.5401091, 7.5710836 47.540334, 7.5706961 47.5404572, 7.5701333 47.540613)",,30,,
28803675,2,274,Hauptstrasse,secondary,False,True,8.823,"LINESTRING (7.5722898 47.5389334, 7.5722226 47.5388683)",,50,,
28803675,2,274,Hauptstrasse,secondary,False,False,159.19400000000002,"LINESTRING (7.5722898 47.5389334, 7.5724869 47.5391399, 7.572641 47.5393079, 7.5727109 47.5393896, 7.5727874 47.5394848, 7.5728341 47.5395423, 7.5728685 47.5395895, 7.5731374 47.5399851, 7.5731998 47.5400802, 7.5732761 47.5401977)",,50,,
965913166,,,Hauptstrasse,residential,False,True,32.218,"LINESTRING (7.5722898 47.5389334, 7.5723058 47.5389264, 7.572377 47.5389208, 7.572453 47.5389383, 7.5725372 47.5389874, 7.5726116 47.5390729)",,,,
22886172,,,Hohlegasse,residential,False,True,94.064,"LINESTRING (7.5696934 47.5381023, 7.5698001 47.5381989, 7.5699599 47.5383404, 7.5700235 47.5383968, 7.5700409 47.5384098, 7.5703615 47.5386568, 7.5704969 47.5387502)",,,,
23057832,1,,Paradiesstrasse,tertiary,False,False,60.114000000000004,"LINESTRING (7.5696934 47.5381023, 7.5695056 47.5381065, 7.5691049 47.5381128, 7.5689141 47.5381185, 7.568893 47.5381188)",,40,,
23057832,1,,Paradiesstrasse,tertiary,False,True,98.34599999999999,"LINESTRING (7.5696934 47.5381023, 7.5699784 47.5380874, 7.5706127 47.5380331, 7.570844 47.5380046, 7.570987 47.5379746)",,40,,
23075757,,,Steinenkreuzstrasse,residential,False,False,128.432,"LINESTRING (7.5696934 47.5381023, 7.5692454 47.537387, 7.569032 47.5370371)",,,,
23057844,,,Hölzlistrasse,residential,False,True,7.839,"LINESTRING (7.5654952 47.5387572, 7.5654385 47.538698)",,,,
23057832,1,,Paradiesstrasse,tertiary,False,False,84.26199999999999,"LINESTRING (7.5654952 47.5387572, 7.5652814 47.5388647, 7.5651216 47.5389566, 7.5649802 47.539045, 7.564891 47.5391135, 7.564762 47.5392239, 7.5646917 47.5392809)",,40,,
23057832,1,,Paradiesstrasse,tertiary,False,True,268.49300000000005,"LINESTRING (7.5654952 47.5387572, 7.5655783 47.5387216, 7.5656065 47.5387083, 7.5657063 47.5386777, 7.5660938 47.5385451, 7.5664309 47.5384449, 7.5665151 47.5384198, 7.5668912 47.5383183, 7.5669716 47.5382961, 7.5670903 47.5382758, 7.5672239 47.5382465, 7.5673331 47.5382222, 7.567614 47.5381852, 7.5678957 47.5381594, 7.5683284 47.5381391, 7.5684618 47.5381321, 7.568893 47.5381188)",,40,,
23057844,,,Hölzlistrasse,residential,False,False,129.345,"LINESTRING (7.5652234 47.536034, 7.5652544 47.5360896, 7.5653525 47.5362655, 7.5655117 47.5365509, 7.5655278 47.5365797, 7.5658092 47.5370858, 7.5658298 47.5371228)",,,,
23057844,,,Hölzlistrasse,residential,False,True,136.35000000000002,"LINESTRING (7.5652234 47.536034, 7.5652218 47.5360243, 7.5651807 47.5359602, 7.5650689 47.5357861, 7.5650378 47.5357377, 7.5650218 47.5357128, 7.5649062 47.5355789, 7.5648909 47.5355681, 7.5647265 47.5354524, 7.5646234 47.5353822, 7.5645119 47.5353064, 7.5643363 47.5352162, 7.5641191 47.5350922)",,,,
4837492,2,274,Oberwilerstrasse,secondary,False,False,70.67399999999999,"LINESTRING (7.5717795 47.5373673, 7.5716794 47.537486, 7.5716245 47.5375494, 7.5715796 47.5375884, 7.5714871 47.5376674, 7.571448 47.5377019, 7.5713103 47.537796, 7.5712065 47.537867)",,,,
4837492,2,274,Oberwilerstrasse,secondary,False,True,118.042,"LINESTRING (7.5717795 47.5373673, 7.5718483 47.5372072, 7.5719199 47.5368737, 7.5719394 47.5366335, 7.5719504 47.5364976, 7.5719485 47.5364333, 7.5719454 47.5363164)",,,,
23057993,,,Schlossgasse,residential,False,False,59.3,"LINESTRING (7.5717795 47.5373673, 7.5719432 47.5373978, 7.5721757 47.5374145, 7.5725612 47.5373976)",,,,
24476864,,,Brückenstrasse,residential,False,False,71.995,"LINESTRING (7.5726814 47.5361291, 7.5735519 47.5358574)",,,,
24476863,,,Brückenstrasse,residential,False,True,32.874,"LINESTRING (7.5726814 47.5361291, 7.5724594 47.5362006, 7.5722866 47.536257)",,,,
192075539,,,Schafmattweg,residential,True,False,327.93699999999995,"LINESTRING (7.5726814 47.5361291, 7.5722702 47.5353858, 7.5721356 47.5351424, 7.5719528 47.534794, 7.5715498 47.5340259, 7.5714953 47.5339221, 7.5711828 47.533359)",,,,
23150294,,,Schafmattweg,residential,True,False,141.25400000000002,"LINESTRING (7.5733416 47.5373184, 7.573225 47.5370855, 7.5730776 47.5368192, 7.5728258 47.5363672, 7.5726814 47.5361291)",,,,
539082552,,,Schlossgasse,residential,False,False,46.759,"LINESTRING (7.5733416 47.5373184, 7.5735701 47.5372938, 7.5737722 47.5372647, 7.5738086 47.5372672, 7.5738703 47.5372803, 7.5739409 47.5373105)",,,,
539082552,,,Schlossgasse,residential,False,True,59.242,"LINESTRING (7.5733416 47.5373184, 7.5727106 47.5373824, 7.5725612 47.5373976)",,,,
22804362,2,,Gorenmattstrasse,unclassified,False,False,63.246,"LINESTRING (7.5710776 47.533126, 7.5712813 47.5330759, 7.5713942 47.5330481, 7.571871 47.5329348)",,30,,
22804362,2,,Gorenmattstrasse,unclassified,False,True,65.575,"LINESTRING (7.5710776 47.533126, 7.5707533 47.5332057, 7.5703045 47.5333022, 7.5702499 47.533314)",,30,,
192075544,,,Schafmattweg,residential,False,False,27.09,"LINESTRING (7.5710776 47.533126, 7.5711051 47.5331931, 7.5711828 47.533359)",,,,
24476864,,,Brückenstrasse,residential,False,True,71.995,"LINESTRING (7.5735519 47.5358574, 7.5726814 47.5361291)",,,,
22886024,,,Parkstrasse,residential,False,False,348.873,"LINESTRING (7.5735519 47.5358574, 7.5733289 47.5354556, 7.5731478 47.5351292, 7.5730892 47.5350237, 7.5728286 47.5345542, 7.5723696 47.5337271, 7.5721364 47.5334241, 7.5719354 47.5330562, 7.571871 47.5329348)",,,,
"[22886024, 539082552]",,,"['Schlossgasse', 'Parkstrasse']",residential,False,True,175.729,"LINESTRING (7.5735519 47.5358574, 7.5739351 47.5365295, 7.5741678 47.5370133, 7.5741754 47.5370684, 7.5741553 47.5371277, 7.5741285 47.5371711, 7.5739409 47.5373105)",,,,
24476864,,,Brückenstrasse,residential,False,False,86.252,"LINESTRING (7.5735519 47.5358574, 7.5739358 47.53574, 7.5742298 47.5356501, 7.5744354 47.5355873, 7.5745985 47.5355374)",,,,
4837492,2,274,Oberwilerstrasse,secondary,False,False,64.76599999999999,"LINESTRING (7.5717766 47.5357452, 7.5718735 47.5360732, 7.5719454 47.5363164)",,,,
4837492,2,274,Oberwilerstrasse,secondary,False,True,156.201,"LINESTRING (7.5717766 47.5357452, 7.5715348 47.5352127, 7.5714953 47.5351365, 7.5714061 47.534982, 7.5713878 47.5349514, 7.5712919 47.534799, 7.5711172 47.5345131, 7.5710644 47.5344268)",,,,
23059090,,,Melchtalstrasse,residential,False,False,60.468,"LINESTRING (7.5717766 47.5357452, 7.5717166 47.5357538, 7.5709889 47.5358588)",,,,
23059090,,,Melchtalstrasse,residential,False,False,42.370999999999995,"LINESTRING (7.5709889 47.5358588, 7.5707193 47.5356848, 7.570629 47.5356266, 7.5705809 47.5355955)",,,,
23059090,,,Melchtalstrasse,residential,False,True,60.468,"LINESTRING (7.5709889 47.5358588, 7.5717166 47.5357538, 7.5717766 47.5357452)",,,,
"[23151710, 23135182]",,,Im Spiegelfeld,residential,False,"[False, True]",227.099,"LINESTRING (7.5709889 47.5358588, 7.5710046 47.5359034, 7.5710404 47.5360047, 7.5710915 47.5361249, 7.5711428 47.5362456, 7.5712203 47.5364282, 7.5712018 47.5364321, 7.5709633 47.5364849, 7.5707513 47.5365319, 7.5705884 47.5363024, 7.5704697 47.5361351, 7.5704369 47.5360927, 7.570004 47.5355337)",,,,
23059090,,,Melchtalstrasse,residential,False,False,102.51899999999999,"LINESTRING (7.570004 47.5355337, 7.5691609 47.5358176, 7.5688674 47.5360237)",,,,
23059090,,,Melchtalstrasse,residential,False,True,47.736000000000004,"LINESTRING (7.570004 47.5355337, 7.5701793 47.5354847, 7.5702817 47.535485, 7.5703272 47.5354955, 7.5703964 47.5355115, 7.5705325 47.5355734, 7.5705809 47.5355955)",,,,
23151710,,,Im Spiegelfeld,residential,False,False,87.244,"LINESTRING (7.570004 47.5355337, 7.5697671 47.5351783, 7.5695271 47.5348182)",,,,
