osmid,lanes,name,highway,oneway,reversed,length,geometry,access,maxspeed,junction
157213298,2,Mühlebachstrasse,secondary,False,True,12.834,"LINESTRING (8.5668646 47.2926269, 8.5669123 47.2926195, 8.566975 47.2926171, 8.5670327 47.2926234)",,,
16504926,2,Albisstrasse,secondary,False,False,25.109,"LINESTRING (8.5655558 47.2914162, 8.5655233 47.291406, 8.5653391 47.2913559, 8.5652463 47.2913332)",,,
"[8082811, 1001368765]",2,Alte Landstrasse,tertiary,False,True,109.324,"LINESTRING (8.5655558 47.2914162, 8.5654013 47.2915142, 8.56524 47.2916253, 8.5651829 47.2916758, 8.5651102 47.2917553, 8.5650472 47.2918376, 8.565001 47.2919274, 8.5649351 47.2920667, 8.5649195 47.2921242, 8.5649119 47.2921819, 8.5649049 47.2922578)",,,
"[1001368769, 85863487]",2,Mühlebachstrasse,secondary,False,True,206.725,"LINESTRING (8.5655558 47.2914162, 8.5656077 47.2914365, 8.5656648 47.2914882, 8.5656975 47.291534, 8.5657314 47.2916125, 8.5657811 47.2918384, 8.5657954 47.2919181, 8.5658104 47.2919842, 8.5658262 47.2920651, 8.5658268 47.2921205, 8.5658274 47.2921859, 8.5657955 47.2923394, 8.5657085 47.2926193, 8.5656852 47.2926931, 8.5656785 47.2927297, 8.5656796 47.2927638, 8.5656845 47.2927952, 8.5656951 47.2928259, 8.5657149 47.2928641, 8.5657371 47.2928941, 8.5657662 47.2929245, 8.5658084 47.2929572, 8.5658565 47.2929852, 8.5659592 47.2930357, 8.5659908 47.2930519, 8.5660171 47.2930646, 8.566055 47.2930796, 8.5660966 47.2930931)",,,
"[1001368770, 106485482, 1001368771]",2,Alte Landstrasse,tertiary,False,False,172.74000000000004,"LINESTRING (8.5655558 47.2914162, 8.5656859 47.2913521, 8.5657174 47.2913366, 8.5659568 47.2912198, 8.5659764 47.2912118, 8.5660989 47.2911693, 8.5661883 47.291141, 8.5662494 47.2911264, 8.5663939 47.2910919, 8.5664894 47.2910747, 8.5666693 47.2910459, 8.5668401 47.2910114, 8.5668958 47.2909965, 8.5669196 47.2909902, 8.5670183 47.2909605, 8.5673086 47.2908511, 8.56749 47.2907493, 8.5675608 47.2907055)",,50,
16504926,2,Albisstrasse,secondary,False,True,111.31700000000001,"LINESTRING (8.5638503 47.2910197, 8.5640447 47.2910911, 8.5642841 47.2911505, 8.5645504 47.2912018, 8.5646339 47.2912131, 8.5651314 47.2913037, 8.5652463 47.2913332)",,,
28290670,2,Albisstrasse,secondary,False,False,46.987,"LINESTRING (8.5638503 47.2910197, 8.5636278 47.2909417, 8.5633128 47.2908068)",,,
817985600,2,Tödistrasse,tertiary,False,False,39.474999999999994,"LINESTRING (8.5638503 47.2910197, 8.5638165 47.2910594, 8.5637352 47.2911546, 8.5635948 47.2913295)",,,
"[28290672, 1178275541]",2,Tödistrasse,tertiary,False,True,142.921,"LINESTRING (8.5638503 47.2910197, 8.5638727 47.2909946, 8.5639426 47.2909162, 8.564007 47.2908475, 8.5640716 47.2907786, 8.5645552 47.2902708, 8.5648782 47.28994)",,30,
28290682,,Ludretikonerstrasse,tertiary,False,True,40.848,"LINESTRING (8.561348 47.2983061, 8.5612619 47.2982665, 8.5612237 47.2982396, 8.5610934 47.2981389, 8.5609828 47.2980383)",,,
374554756,2,Gotthardstrasse,tertiary,False,True,197.93900000000002,"LINESTRING (8.561348 47.2983061, 8.5614344 47.2982213, 8.5616276 47.2978826, 8.5617696 47.297713, 8.5622903 47.2971666, 8.5626055 47.296843, 8.562679 47.2967799)",,,
85863493,2,Ludretikonerstrasse,tertiary,False,False,40.798,"LINESTRING (8.5623264 47.2985035, 8.5624223 47.2985474, 8.5624939 47.2986175, 8.5625203 47.2986793, 8.5625024 47.2988176)",,,
1001368766,2,Bahnhofstrasse,residential,False,False,188.012,"LINESTRING (8.5623264 47.2985035, 8.5623642 47.2984661, 8.5627804 47.2980543, 8.5637978 47.297139)",,,
8082822,1,Alte Landstrasse,secondary,True,False,27.920000000000005,"LINESTRING (8.5596927 47.2978848, 8.5596489 47.2978747, 8.5596125 47.2978553, 8.5595875 47.2978288, 8.5595769 47.2977983, 8.5595817 47.2977671, 8.5596014 47.2977387, 8.5596339 47.2977163, 8.5596754 47.2977025)",,,roundabout
119786338,2,Sonnenbergstrasse,secondary,False,True,21.39,"LINESTRING (8.5596754 47.2977025, 8.5596606 47.2976839, 8.5596396 47.297612, 8.5596409 47.2975449, 8.5596428 47.2975141)",,,
589649388,1,Alte Landstrasse,secondary,True,False,14.396,"LINESTRING (8.5596754 47.2977025, 8.559724 47.2976988, 8.5597714 47.2977068, 8.5598117 47.2977255, 8.5598404 47.2977484)",,,roundabout
8082823,2,Alte Landstrasse,tertiary,False,False,45.861,"LINESTRING (8.5598404 47.2977484, 8.5598616 47.2977405, 8.559943 47.2977146, 8.5600291 47.2976603, 8.560298 47.2974816)",,,
374556214,1,Alte Landstrasse,secondary,True,False,22.933,"LINESTRING (8.5598404 47.2977484, 8.5598526 47.2977851, 8.5598475 47.2978187, 8.5598251 47.2978488, 8.5597885 47.2978716, 8.5597424 47.2978842, 8.5596927 47.2978848)",,,roundabout
"[22664041, 1001442483]",,Archstrasse,residential,False,False,48.902,"LINESTRING (8.561913 47.2959494, 8.5618817 47.2959374, 8.561869 47.2959325, 8.561428 47.2957638, 8.5613479 47.2957337)",,,
"[991116872, 1001442486, 1001442487]",1,Alte Landstrasse,tertiary,True,False,206.14399999999998,"LINESTRING (8.561913 47.2959494, 8.5619543 47.2958993, 8.5620142 47.2958285, 8.5623833 47.2953878, 8.5625913 47.2951492, 8.5626528 47.2950933, 8.5629275 47.2948813, 8.5631065 47.2947495, 8.56321 47.2946719, 8.5634784 47.2944397)",,,
8082811,2,Alte Landstrasse,tertiary,False,False,259.644,"LINESTRING (8.563545 47.2943764, 8.563614 47.2942946, 8.5637707 47.2941354, 8.5639776 47.2939162, 8.564037 47.2938277, 8.5643688 47.2933568, 8.5644594 47.2932257, 8.5644902 47.2931811, 8.564512 47.2931495, 8.5646595 47.292936, 8.5647188 47.2928502, 8.5647622 47.2927711, 8.5647868 47.2927262, 8.5648382 47.2926323, 8.5648835 47.2924799, 8.5649049 47.2922578)",,,
"[603435049, 28290675]",1,Schwandelstrasse,tertiary,True,False,82.763,"LINESTRING (8.563545 47.2943764, 8.563644 47.2944161, 8.5639735 47.2945665, 8.564124 47.2946544, 8.5643125 47.2947943, 8.5643841 47.2948484)",,,
34281751,,Schwandelstrasse,residential,False,True,46.587,"LINESTRING (8.563545 47.2943764, 8.56345 47.2943348, 8.5633624 47.2942963, 8.5632422 47.2942303, 8.5631805 47.2941893, 8.5631481 47.294157, 8.5631316 47.2941238, 8.5631308 47.2940899)",,,
28015638,,Isisbüelstrasse,residential,False,False,232.13700000000003,"LINESTRING (8.5675608 47.2907055, 8.567563 47.2907534, 8.5675652 47.2908005, 8.5675496 47.2912574, 8.5675236 47.2913217, 8.5674762 47.2913914, 8.5672673 47.2916036, 8.5672097 47.291684, 8.5671758 47.2917652, 8.5671544 47.291854, 8.5671571 47.2919641, 8.5672199 47.2922355, 8.5672131 47.2922784, 8.5671849 47.2923175, 8.566852 47.2925491, 8.5668561 47.2925718, 8.5668646 47.2926269)",,,
"[106485482, 1001368770, 1001368771]",2,Alte Landstrasse,tertiary,False,True,172.74,"LINESTRING (8.5675608 47.2907055, 8.56749 47.2907493, 8.5673086 47.2908511, 8.5670183 47.2909605, 8.5669196 47.2909902, 8.5668958 47.2909965, 8.5668401 47.2910114, 8.5666693 47.2910459, 8.5664894 47.2910747, 8.5663939 47.2910919, 8.5662494 47.2911264, 8.5661883 47.291141, 8.5660989 47.2911693, 8.5659764 47.2912118, 8.5659568 47.2912198, 8.5657174 47.2913366, 8.5656859 47.2913521, 8.5655558 47.2914162)",,50,
28290673,,Alpenstrasse,residential,False,True,67.472,"LINESTRING (8.5589853 47.2966721, 8.5591832 47.2965531, 8.5595766 47.2963191, 8.5596516 47.2962674)",,30,
119786338,2,Sonnenbergstrasse,secondary,False,False,113.39800000000001,"LINESTRING (8.5589551 47.2927601, 8.5590309 47.2928495, 8.5590824 47.292944, 8.5591062 47.292993, 8.559222 47.2932499, 8.5592508 47.2933129, 8.5592803 47.2933783, 8.5594364 47.2937238)",,,
"[119786338, 1026333829]","['2', '3']",Sonnenbergstrasse,secondary,False,True,151.691,"LINESTRING (8.5589551 47.2927601, 8.558854 47.2926933, 8.5588147 47.29267, 8.5587457 47.2926291, 8.558617 47.2925726, 8.5584287 47.2925062, 8.558052 47.2923919, 8.5579406 47.2923717, 8.5577659 47.2923463, 8.5574633 47.2922608, 8.5573211 47.2921855, 8.5572129 47.2921191)",,,
1001368747,,Bergstrasse,residential,False,False,23.067999999999998,"LINESTRING (8.5589551 47.2927601, 8.5590002 47.2927368, 8.5590729 47.2926993, 8.5592142 47.2926516)",,,
119786338,2,Sonnenbergstrasse,secondary,False,False,49.019999999999996,"LINESTRING (8.5594364 47.2937238, 8.5594472 47.293754, 8.5595124 47.2939367, 8.5595491 47.2941571)",,,
119786338,2,Sonnenbergstrasse,secondary,False,True,113.398,"LINESTRING (8.5594364 47.2937238, 8.5592803 47.2933783, 8.5592508 47.2933129, 8.559222 47.2932499, 8.5591062 47.292993, 8.5590824 47.292944, 8.5590309 47.2928495, 8.5589551 47.2927601)",,,
"[687200130, 687200131, 38931502]",,Rudishaldenstrasse,residential,False,True,305.03100000000006,"LINESTRING (8.5594364 47.2937238, 8.5593833 47.2937245, 8.5589932 47.2937297, 8.5588438 47.293739, 8.5586531 47.2937617, 8.558421 47.293807, 8.5579872 47.293943, 8.5575008 47.2941218, 8.557252 47.294203, 8.5571491 47.2942441, 8.5570357 47.2943205, 8.5569673 47.2943955, 8.5569222 47.2944801, 8.5568964 47.2945894, 8.5568661 47.2947727, 8.5568661 47.2948239, 8.5568747 47.2948544, 8.5568798 47.2948728, 8.5569073 47.2949229, 8.5570514 47.2951336, 8.5570686 47.295193, 8.5570602 47.2952418)",,30,
22664008,,Im Sunnebüel,residential,True,False,233.15800000000002,"LINESTRING (8.5595491 47.2941571, 8.5594936 47.2941616, 8.5593578 47.2941727, 8.5592482 47.2941749, 8.5591468 47.2941594, 8.5590054 47.2941118, 8.5589201 47.2940975, 8.5588239 47.2940972, 8.558733 47.2941194, 8.5586463 47.2941605, 8.5585891 47.2942059, 8.5585498 47.294267, 8.5585449 47.2943346, 8.5585745 47.2944288, 8.5586297 47.2944982, 8.5588068 47.2946497, 8.5588458 47.2946918, 8.5588851 47.2947428, 8.5589096 47.2947993, 8.5589648 47.2949268, 8.5590662 47.295161, 8.5591314 47.2954176, 8.5591529 47.2955024)",,,
119786338,2,Sonnenbergstrasse,secondary,False,False,150.828,"LINESTRING (8.5595491 47.2941571, 8.5595571 47.2944127, 8.5595151 47.2949752, 8.5595412 47.2953329, 8.5595506 47.2955122)",,,
119786338,2,Sonnenbergstrasse,secondary,False,True,49.019999999999996,"LINESTRING (8.5595491 47.2941571, 8.5595124 47.2939367, 8.5594472 47.293754, 8.5594364 47.2937238)",,,
"[1026333818, 84357157]","['2', '3']",Sonnenbergstrasse,secondary,False,True,111.507,"LINESTRING (8.5572129 47.2921191, 8.5571553 47.2920762, 8.5571083 47.2920303, 8.5570565 47.2919616, 8.5570191 47.291884, 8.5569985 47.2917896, 8.5569935 47.291696, 8.5570203 47.2915441, 8.5570754 47.2913587, 8.557136 47.2911641)",,,
"[119786338, 1026333829]","['2', '3']",Sonnenbergstrasse,secondary,False,False,151.69100000000003,"LINESTRING (8.5572129 47.2921191, 8.5573211 47.2921855, 8.5574633 47.2922608, 8.5577659 47.2923463, 8.5579406 47.2923717, 8.558052 47.2923919, 8.5584287 47.2925062, 8.558617 47.2925726, 8.5587457 47.2926291, 8.5588147 47.29267, 8.558854 47.2926933, 8.5589551 47.2927601)",,,
"[38836656, 38836663]",,"['Feldstrasse', 'Säntisstrasse']",residential,False,False,234.022,"LINESTRING (8.5590914 47.290004, 8.5591373 47.2900349, 8.5594419 47.2902398, 8.5594745 47.290267, 8.5594886 47.2903031, 8.5594833 47.2903453, 8.559461 47.290386, 8.5592173 47.2906626, 8.5587175 47.2910488, 8.5578351 47.2915419)",,,
817985602,,Berghaldenstrasse,residential,False,False,201.32000000000002,"LINESTRING (8.5590914 47.290004, 8.5585784 47.290373, 8.5577255 47.2907842, 8.5576552 47.2908251, 8.5575867 47.2908728, 8.5575839 47.2908751, 8.5575318 47.2909192, 8.5574562 47.2909965, 8.5573488 47.2911184, 8.5573097 47.2911514, 8.5572683 47.2911719, 8.557229 47.2911794, 8.5571935 47.291176, 8.557136 47.2911641)",,,
91300730,,Schwandelstrasse,residential,False,False,61.219,"LINESTRING (8.5606098 47.2923496, 8.5606291 47.2924309, 8.5607129 47.292783, 8.5607696 47.2928877)",,,
91300730,,Schwandelstrasse,residential,False,True,146.304,"LINESTRING (8.5606098 47.2923496, 8.5605434 47.2921001, 8.5603359 47.2912443, 8.5603027 47.2910507)",,,
1001368748,,Bergstrasse,residential,False,False,111.672,"LINESTRING (8.5606098 47.2923496, 8.5606434 47.2923403, 8.5610961 47.2922134, 8.5614628 47.2920489, 8.561837 47.291809)",,,
1001368748,,Bergstrasse,residential,False,True,97.11399999999999,"LINESTRING (8.5606098 47.2923496, 8.5605223 47.2923662, 8.560104 47.2924463, 8.5597855 47.2925052, 8.5593743 47.2925951)",,,
1001368748,,Bergstrasse,residential,False,True,13.321,"LINESTRING (8.5619448 47.2917141, 8.561837 47.291809)",,,
8082837,,Bergstrasse,residential,False,False,146.387,"LINESTRING (8.5619448 47.2917141, 8.5620206 47.2916513, 8.5620479 47.2916287, 8.5621442 47.2915396, 8.5622921 47.2913772, 8.5624125 47.291284, 8.5625398 47.2911942, 8.5626959 47.2911066, 8.562819 47.2910463, 8.5629448 47.2909915, 8.5630792 47.2909462, 8.5631853 47.2908983, 8.5632147 47.2908823, 8.5632716 47.2908385, 8.5633128 47.2908068)",,,
"[1000493169, 1000493170, 38449873]",,Feldstrasse,residential,False,True,113.50999999999999,"LINESTRING (8.5619448 47.2917141, 8.5619034 47.2917019, 8.5614508 47.2915679, 8.5611768 47.291487, 8.5611041 47.2914541, 8.5609387 47.2913791, 8.5607734 47.2912759, 8.5606585 47.2912041)",,,
390443496,,Farbstrasse,residential,False,False,42.98500000000001,"LINESTRING (8.5670427 47.2943258, 8.5671097 47.2943007, 8.5672003 47.2942807, 8.5674095 47.29423, 8.5674885 47.2942133, 8.5675308 47.2942094, 8.5675812 47.2942121)",,,
"[998683933, 998683934]","['2', '3']",Mühlebachstrasse,secondary,False,False,31.015,"LINESTRING (8.5670427 47.2943258, 8.5670405 47.2942983, 8.5670382 47.2942709, 8.5670199 47.2940473)",,,
1001368768,2,Mühlebachstrasse,secondary,False,True,81.79599999999999,"LINESTRING (8.5670427 47.2943258, 8.5670578 47.2944723, 8.567074 47.2946052, 8.5671173 47.2948029, 8.5672166 47.2950494)",,,
"[1026333826, 85863491]",2,Bahnhofstrasse,residential,False,True,108.917,"LINESTRING (8.5670427 47.2943258, 8.566971 47.2943441, 8.5668734 47.2943628, 8.5667769 47.2943779, 8.5666832 47.2944114, 8.5665984 47.2944531, 8.5665265 47.2945042, 8.5664767 47.2945509, 8.566261 47.2947998, 8.5660879 47.2949996)",,,
22664050,,Wannenstrasse,residential,False,True,240.47600000000003,"LINESTRING (8.5637978 47.297139, 8.5638322 47.2971857, 8.5635755 47.2975064, 8.5635649 47.2975498, 8.5635728 47.2975863, 8.5636003 47.2976219, 8.5637897 47.29772, 8.5638083 47.2977381, 8.5638158 47.2978001, 8.5638082 47.2978189, 8.5629511 47.2985537, 8.5626678 47.2987836, 8.5626151 47.2988103, 8.5625486 47.2988212, 8.5625024 47.2988176)",,,
"[16505664, 85863491, 1001368766]",2,Bahnhofstrasse,residential,False,False,180.98700000000002,"LINESTRING (8.5637978 47.297139, 8.5638197 47.2971195, 8.5639128 47.2970305, 8.5641122 47.29685, 8.564574 47.2964648, 8.565201 47.2958977, 8.5652566 47.295847)",,,
1001368766,2,Bahnhofstrasse,residential,False,True,188.012,"LINESTRING (8.5637978 47.297139, 8.5627804 47.2980543, 8.5623642 47.2984661, 8.5623264 47.2985035)",,,
"[38331499, 687200132]",,Brunnenstrasse,residential,True,False,130.146,"LINESTRING (8.5607696 47.2928877, 8.5606314 47.2928837, 8.5596478 47.2928662, 8.559462 47.2928642, 8.5593827 47.2928431, 8.5593184 47.2927988, 8.5592392 47.2926869, 8.5592142 47.2926516)",,,
91300730,,Schwandelstrasse,residential,False,True,61.218999999999994,"LINESTRING (8.5607696 47.2928877, 8.5607129 47.292783, 8.5606291 47.2924309, 8.5606098 47.2923496)",,,
687200133,,Schwandelstrasse,residential,False,False,22.490000000000002,"LINESTRING (8.5607696 47.2928877, 8.5608399 47.2929616, 8.5609464 47.2930502)",,,
46617749,,Russistrasse,residential,False,True,146.283,"LINESTRING (8.5609464 47.2930502, 8.5609155 47.2930803, 8.5607753 47.2932181, 8.560674 47.2933457, 8.5605893 47.2934816, 8.5602666 47.2942708)",destination,,
687200133,,Schwandelstrasse,residential,False,False,84.25999999999999,"LINESTRING (8.5609464 47.2930502, 8.5609967 47.2930881, 8.5610628 47.2931379, 8.5611366 47.2931921, 8.5615621 47.2935044, 8.5616322 47.2935398, 8.5616857 47.293564, 8.5617305 47.2935866)",,,
687200133,,Schwandelstrasse,residential,False,True,22.490000000000002,"LINESTRING (8.5609464 47.2930502, 8.5608399 47.2929616, 8.5607696 47.2928877)",,,
28290674,,Schwandelstrasse,residential,True,False,68.273,"LINESTRING (8.5617305 47.2935866, 8.561828 47.2936251, 8.5622432 47.293776, 8.5625274 47.2938778)",,,
687200133,,Schwandelstrasse,residential,False,True,84.26,"LINESTRING (8.5617305 47.2935866, 8.5616857 47.293564, 8.5616322 47.2935398, 8.5615621 47.2935044, 8.5611366 47.2931921, 8.5610628 47.2931379, 8.5609967 47.2930881, 8.5609464 47.2930502)",,,
817985599,2,Tödistrasse,tertiary,False,False,340.00100000000003,"LINESTRING (8.5617305 47.2935866, 8.5616751 47.2936524, 8.5611165 47.2943856, 8.5610225 47.2945085, 8.560823 47.2947788, 8.5607094 47.294939, 8.5605969 47.2950993, 8.5605624 47.295145, 8.5603898 47.2953777, 8.5599368 47.2961069, 8.5598623 47.296177, 8.5598064 47.2962131, 8.5597416 47.2962421, 8.5597292 47.2962456, 8.5596516 47.2962674)",,,
817985599,2,Tödistrasse,tertiary,False,True,196.56300000000002,"LINESTRING (8.5617305 47.2935866, 8.5624371 47.2927105, 8.5627237 47.2923543, 8.5627725 47.2922932, 8.5629471 47.2920814, 8.5629873 47.2920381)",,,
"[28290672, 1178275541]",2,Tödistrasse,tertiary,False,False,142.921,"LINESTRING (8.5648782 47.28994, 8.5645552 47.2902708, 8.5640716 47.2907786, 8.564007 47.2908475, 8.5639426 47.2909162, 8.5638727 47.2909946, 8.5638503 47.2910197)",,30,
46617749,,Russistrasse,residential,False,False,146.283,"LINESTRING (8.5602666 47.2942708, 8.5605893 47.2934816, 8.560674 47.2933457, 8.5607753 47.2932181, 8.5609155 47.2930803, 8.5609464 47.2930502)",destination,,
22663928,,Feldstrasse,residential,False,False,47.818000000000005,"LINESTRING (8.5629873 47.2920381, 8.5630489 47.2920492, 8.5633343 47.2921294, 8.5634542 47.2921631, 8.5635844 47.292176)",,,
817985599,2,Tödistrasse,tertiary,False,False,196.563,"LINESTRING (8.5629873 47.2920381, 8.5629471 47.2920814, 8.5627725 47.2922932, 8.5627237 47.2923543, 8.5624371 47.2927105, 8.5617305 47.2935866)",,,
817985600,2,Tödistrasse,tertiary,False,True,91.146,"LINESTRING (8.5629873 47.2920381, 8.5633376 47.2916318, 8.5634984 47.2914444, 8.5635948 47.2913295)",,,
"[893358705, 35826506, 893358706]",,Feldstrasse,residential,False,False,87.13000000000001,"LINESTRING (8.5629873 47.2920381, 8.5629225 47.2920266, 8.562858 47.2920152, 8.5626684 47.2919574, 8.5623722 47.2918693, 8.5622881 47.2918445, 8.5621311 47.2918001, 8.5620716 47.2917925, 8.5620108 47.2918037, 8.561967 47.2918262, 8.5619352 47.2918524)",destination,,
22663928,,Feldstrasse,residential,False,True,47.818,"LINESTRING (8.5635844 47.292176, 8.5634542 47.2921631, 8.5633343 47.2921294, 8.5630489 47.2920492, 8.5629873 47.2920381)",,,
817985598,,Feldstrasse,residential,False,False,26.361,"LINESTRING (8.5635844 47.292176, 8.563762 47.2921777, 8.5639339 47.292177)",,,
"[1001368764, 817985598]",,Feldstrasse,residential,False,True,35.958,"LINESTRING (8.5644035 47.2921248, 8.5643365 47.2921394, 8.5641746 47.2921544, 8.5639339 47.292177)",,,
22663957,,In Reben,residential,False,True,31.423000000000002,"LINESTRING (8.5680507 47.2918816, 8.5680823 47.2919072, 8.5682456 47.2920395, 8.5683342 47.2920871)",,30,
"[1217373064, 8095434, 1217373061]",2,Kirchbodenstrasse,tertiary,False,True,115.85600000000001,"LINESTRING (8.5680507 47.2918816, 8.5677252 47.2920698, 8.5671767 47.2923866, 8.5671232 47.2924255, 8.5670857 47.2924627, 8.5670592 47.2925232, 8.5670462 47.2925723, 8.5670327 47.2926234)",,30,
119786338,2,Sonnenbergstrasse,secondary,False,False,21.39,"LINESTRING (8.5596428 47.2975141, 8.5596409 47.2975449, 8.5596396 47.297612, 8.5596606 47.2976839, 8.5596754 47.2977025)",,,
119786338,2,Sonnenbergstrasse,secondary,False,True,65.426,"LINESTRING (8.5596428 47.2975141, 8.5596448 47.2974182, 8.5596486 47.297222, 8.5596507 47.2971492, 8.5596571 47.2969258)",,,
"[1028631250, 1001392246, 1001392247]",,Seehaldenstrasse,residential,False,False,146.44099999999997,"LINESTRING (8.5596428 47.2975141, 8.5595812 47.2975154, 8.5591836 47.2975212, 8.5590762 47.2975343, 8.558908 47.2975737, 8.5585933 47.2976523, 8.5581469 47.2977658, 8.5580682 47.297788, 8.5579819 47.2978219, 8.5579399 47.2978356, 8.5577937 47.2978633)",,30,
1001392245,,Seehaldenstrasse,residential,False,False,42.745,"LINESTRING (8.5577937 47.2978633, 8.5572269 47.2978672)",,30,
22664002,,Alpenstrasse,residential,False,False,112.701,"LINESTRING (8.5577937 47.2978633, 8.5578019 47.2979004, 8.5577965 47.2979357, 8.5577678 47.2980006, 8.5577117 47.2980822, 8.5573596 47.2984555, 8.557281 47.298528, 8.5570574 47.2987263)",,30,
"[1028631250, 1001392246, 1001392247]",,Seehaldenstrasse,residential,False,True,146.441,"LINESTRING (8.5577937 47.2978633, 8.5579399 47.2978356, 8.5579819 47.2978219, 8.5580682 47.297788, 8.5581469 47.2977658, 8.5585933 47.2976523, 8.558908 47.2975737, 8.5590762 47.2975343, 8.5591836 47.2975212, 8.5595812 47.2975154, 8.5596428 47.2975141)",,30,
22664002,,Alpenstrasse,residential,False,True,112.701,"LINESTRING (8.5570574 47.2987263, 8.557281 47.298528, 8.5573596 47.2984555, 8.5577117 47.2980822, 8.5577678 47.2980006, 8.5577965 47.2979357, 8.5578019 47.2979004, 8.5577937 47.2978633)",,30,
38931498,,Claridenstrasse,residential,False,False,149.288,"LINESTRING (8.5576654 47.2968232, 8.5581707 47.2955251)",,30,
38931498,,Claridenstrasse,residential,False,True,120.756,"LINESTRING (8.5576654 47.2968232, 8.5573723 47.2975619, 8.5572769 47.2977454, 8.5572269 47.2978672)",,30,
38931498,,Claridenstrasse,residential,False,True,149.288,"LINESTRING (8.5581707 47.2955251, 8.5576654 47.2968232)",,30,
28290679,,Aegertlistrasse,residential,False,True,34.606,"LINESTRING (8.5581707 47.2955251, 8.5583233 47.2955452, 8.5584771 47.2955529, 8.5586258 47.2955445)",,30,
1001392241,,Aegertlistrasse,residential,False,False,89.566,"LINESTRING (8.5581707 47.2955251, 8.5576895 47.2954104, 8.5574256 47.2953528, 8.5570602 47.2952418)",,30,
28290679,,Aegertlistrasse,residential,False,False,40.894000000000005,"LINESTRING (8.5591529 47.2955024, 8.5590475 47.2954816, 8.5589799 47.2954854, 8.5586258 47.2955445)",,30,
