osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,junction,width,tunnel
361560628,Schachenallee,tertiary,30,False,True,154.916,"LINESTRING (8.0399739 47.3889443, 8.0400086 47.3889924, 8.0402717 47.3895523, 8.0403133 47.3896435, 8.0404913 47.3900137, 8.040523 47.3900798, 8.0405514 47.3901392, 8.0406385 47.3902611)",,,,,,
74859050,Schiffländestrasse,primary,50,False,False,10.089,"LINESTRING (8.0405804 47.3938305, 8.040449 47.3938126)",3,5,,,,
74784394,Flösserstrasse,secondary,50,True,False,28.198,"LINESTRING (8.0405804 47.3938305, 8.0404685 47.3939137, 8.0403787 47.394041)",1,266.1,,,,
"[1230872083, 74784403, 235754134, 235754137, 191361564, 1232241469, 1232241470]","['Schiffländestrasse', 'Mühlemattstrasse']",primary,50,False,True,257.244,"LINESTRING (8.0405804 47.3938305, 8.0407239 47.3938501, 8.0407784 47.3938576, 8.0409452 47.3938804, 8.0410627 47.3938974, 8.0412384 47.3939335, 8.0412654 47.393939, 8.0414468 47.3939877, 8.0415444 47.3940202, 8.0418916 47.3941446, 8.0420234 47.3941922, 8.0422581 47.394277, 8.0423714 47.3943194, 8.0425106 47.3943715, 8.0426339 47.3944176, 8.042805 47.3944816, 8.0428677 47.3945051, 8.042992 47.3945545, 8.0430081 47.3945611, 8.0430831 47.3945903, 8.0434523 47.3947347, 8.0436412 47.394802, 8.0436544 47.3948072)","['2', '3']",5,,,,
74784446,Mühlemattstrasse,primary,50,False,False,19.2,"LINESTRING (8.0438578 47.3949114, 8.0436544 47.3948072)",2,5,,,,
26734838,Flösserstrasse,secondary,50,True,False,16.145,"LINESTRING (8.0438578 47.3949114, 8.0438644 47.3949353, 8.0438647 47.3949605, 8.0438513 47.394996, 8.0438287 47.3950232, 8.0438043 47.3950456)",1,266.1,,,,
396923555,Mühlemattstrasse,primary,50,True,False,25.968,"LINESTRING (8.0491721 47.3954569, 8.0495132 47.3954219)",3,,,,,
"[337468640, 24513477, 337468647]",Mühlemattstrasse,primary,50,False,False,319.21799999999996,"LINESTRING (8.0491721 47.3954569, 8.0488332 47.3954322, 8.048504 47.3954098, 8.048375 47.3953993, 8.0482818 47.3953914, 8.0481413 47.395382, 8.0477164 47.3953527, 8.0472429 47.395328, 8.0471442 47.395323, 8.0463426 47.3952925, 8.0459998 47.3952856, 8.0457007 47.3952763, 8.0454959 47.3952657, 8.0453385 47.395252, 8.0451876 47.3952333, 8.0449535 47.3951963)","['2', '4']",5,,,,
337468645,Mühlemattstrasse,secondary,50,True,False,43.684,"LINESTRING (8.0505196 47.3955197, 8.0504312 47.3955209, 8.050371 47.3955175, 8.0503137 47.3955095, 8.0502396 47.3954971, 8.0501277 47.3954783, 8.0500366 47.3954637, 8.0499872 47.3954572, 8.0499499 47.3954549)",1,,,,,
"[235754120, 235754123, 235754116]",Flösserstrasse,secondary,50,True,False,111.44399999999999,"LINESTRING (8.0438043 47.3950456, 8.0437685 47.3950637, 8.0436975 47.395086, 8.0436669 47.3950919, 8.0436485 47.395094, 8.043603 47.3950965, 8.0435632 47.395095, 8.0434933 47.3950854, 8.0433524 47.3950547, 8.0429659 47.3949549, 8.0427482 47.3948986, 8.0427175 47.3948907, 8.0426296 47.394868, 8.0425167 47.3948653, 8.042402 47.3948753)",1,266.1,,,,
4733366,Tellistrasse,secondary,50,False,False,59.656,"LINESTRING (8.0504438 47.3941527, 8.0504393 47.3942138, 8.0504372 47.3942622, 8.0504345 47.3943111, 8.0504291 47.3944092, 8.0504403 47.3946889)",,,,,,
51536857,Laurenzenvorstadt,secondary,50,False,False,32.316,"LINESTRING (8.0504438 47.3941527, 8.0503673 47.394152, 8.0502282 47.3941508, 8.0501221 47.3941418, 8.0500227 47.3941154)",3,,,,,
295413592,Laurenzenvorstadt,residential,50,True,False,86.864,"LINESTRING (8.0504438 47.3941527, 8.0503686 47.3941754, 8.0502818 47.394184, 8.0501316 47.3941859, 8.049986 47.3941834, 8.049776 47.3941767, 8.0497316 47.3941742, 8.0496625 47.3941704, 8.0495182 47.3941531, 8.0493071 47.394118)",1,,,,,
"[184807667, 274338436]",Rain,primary,50,False,False,74.753,"LINESTRING (8.041949 47.3888445, 8.0420038 47.3888734, 8.0421973 47.3889808, 8.0423633 47.3890797, 8.0425427 47.3891837, 8.0427191 47.3892681)",2,5,,,,
"[235754136, 339606924, 235754138, 235754140]",Schiffländestrasse,primary,50,False,False,109.48,"LINESTRING (8.0401068 47.3937675, 8.0400021 47.3937537, 8.0399164 47.3937418, 8.0398302 47.3937298, 8.0396567 47.393689, 8.0392312 47.3936303, 8.03884 47.3935722, 8.0386899 47.3935494)","['2', '3']",5,,,,
235754139,Schiffländestrasse,primary,50,False,True,26.241999999999997,"LINESTRING (8.0401068 47.3937675, 8.0402517 47.3937864, 8.0403191 47.3937955, 8.040449 47.3938126)",3,5,,,,
"[277769576, 25934450]",Zollrain,living_street,20,False,True,110.619,"LINESTRING (8.0427951 47.3943696, 8.0429431 47.3941856, 8.0430673 47.3940112, 8.0432899 47.3937078, 8.0434995 47.3934984)",,,,,,
27647363,Adelbändli,living_street,20,False,False,72.002,"LINESTRING (8.0432112 47.3932857, 8.0430497 47.3931241, 8.0429101 47.3929982, 8.0428621 47.3929341, 8.0428113 47.3928746, 8.0428566 47.3927892, 8.0429274 47.3927473)",,,,,,
89014315,Rathausgasse,living_street,20,True,False,66.283,"LINESTRING (8.0432112 47.3932857, 8.0432498 47.3932505, 8.0437361 47.3928071)",,,,,,
23473210,Freihofweg,residential,30,False,False,38.872,"LINESTRING (8.0483339 47.3949363, 8.0483703 47.394749, 8.0484013 47.3945897)",,,,,,
23473210,Freihofweg,residential,30,False,True,59.778,"LINESTRING (8.0485443 47.3940616, 8.0485157 47.3941196, 8.0484697 47.3943163, 8.0484454 47.3944201, 8.0484013 47.3945897)",,,,,,
336744935,Laurenzenvorstadt,residential,30,False,False,183.12,"LINESTRING (8.0485443 47.3940616, 8.0484953 47.3940583, 8.0481301 47.3940155, 8.0478926 47.3939746, 8.04778 47.3939495, 8.047568 47.3939022, 8.0469173 47.3937432, 8.0465788 47.393661, 8.0462262 47.3935754)",,,,,,
336744935,Laurenzenvorstadt,residential,30,False,True,57.763999999999996,"LINESTRING (8.0485443 47.3940616, 8.0487815 47.3940794, 8.0490753 47.3940984, 8.0493071 47.394118)",,,,,,
27021786,Zschokkestrasse,residential,30,False,False,50.976,"LINESTRING (8.0505754 47.3897402, 8.0504109 47.3892955)",,,,,,
27021786,Zschokkestrasse,residential,30,False,True,50.976,"LINESTRING (8.0504109 47.3892955, 8.0505754 47.3897402)",,,,,,
"[294875376, 55808325]",Bachstrasse,residential,30,False,True,151.088,"LINESTRING (8.0504109 47.3892955, 8.0497239 47.3894633, 8.0492008 47.3895649, 8.0491166 47.3895788, 8.0485196 47.3896927, 8.0485062 47.3896956, 8.0484953 47.389698)",,,,,,
"[448510072, 24058772, 448510071]",Zschokkestrasse,unclassified,30,False,True,53.746,"LINESTRING (8.0504109 47.3892955, 8.0503839 47.3892467, 8.0503628 47.3892086, 8.050355 47.3891946, 8.0501592 47.3888432)",,,yes,,,
23513362,Schlösslirain,residential,30,False,True,41.126,"LINESTRING (8.0451338 47.39485, 8.0451326 47.3948791, 8.0451243 47.3949041, 8.0450142 47.3950616, 8.0449799 47.3951312, 8.0449535 47.3951963)",,,,,,
27644718,Kirchgasse,living_street,20,False,False,46.77,"LINESTRING (8.0437361 47.3928071, 8.0432218 47.3925711)",,,,,,
46720987,Rathausgasse,living_street,20,True,False,62.008,"LINESTRING (8.0437361 47.3928071, 8.0442071 47.3923496)",,,,,,
24058763,Kronengasse,living_street,20,True,False,56.051,"LINESTRING (8.0437361 47.3928071, 8.0440475 47.392929, 8.0443857 47.3930534)",,,,,,
24058772,Zschokkestrasse,unclassified,30,False,False,52.511,"LINESTRING (8.0499078 47.3884027, 8.0501592 47.3888432)",,,,,,
338168451,Jurastrasse,residential,30,True,False,36.082,"LINESTRING (8.0499078 47.3884027, 8.0495873 47.3884419, 8.0495103 47.3884457, 8.0494365 47.3884323)",,,,,,
24058772,Zschokkestrasse,unclassified,30,False,True,52.511,"LINESTRING (8.0501592 47.3888432, 8.0499078 47.3884027)",,,,,,
"[448510072, 24058772, 448510071]",Zschokkestrasse,unclassified,30,False,False,53.746,"LINESTRING (8.0501592 47.3888432, 8.050355 47.3891946, 8.0503628 47.3892086, 8.0503839 47.3892467, 8.0504109 47.3892955)",,,yes,,,
331672486,Konradstrasse,residential,30,False,False,63.794999999999995,"LINESTRING (8.0501592 47.3888432, 8.0506026 47.3887176, 8.0506288 47.3887121, 8.0509528 47.3886438)",,,,,,
331672486,Konradstrasse,residential,30,False,True,117.05600000000001,"LINESTRING (8.0501592 47.3888432, 8.0497277 47.3889545, 8.0495832 47.3890031, 8.0491564 47.3890958, 8.0490087 47.389119, 8.0488469 47.3891446, 8.0486902 47.3891813)",,,,,,
235384563,Kasinostrasse,residential,30,True,False,32.117,"LINESTRING (8.0469487 47.3921191, 8.0471231 47.3918555)",1,,,,,
"[235384562, 235384565, 235384567]",Kasinostrasse,residential,30,False,True,170.823,"LINESTRING (8.0469487 47.3921191, 8.0469277 47.3921611, 8.0469049 47.3922065, 8.0466164 47.3927825, 8.0464998 47.3930204, 8.0463708 47.3932839, 8.0462823 47.3934645, 8.0462262 47.3935754)","['2', '3']",,,,,
74859050,Schiffländestrasse,primary,50,False,True,10.089,"LINESTRING (8.040449 47.3938126, 8.0405804 47.3938305)",3,5,,,,
235754139,Schiffländestrasse,primary,50,False,False,26.242,"LINESTRING (8.040449 47.3938126, 8.0403191 47.3937955, 8.0402517 47.3937864, 8.0401068 47.3937675)",3,5,,,,
"[26125320, 214695295, 37721791]","['Kasernenstrasse', 'Apfelhausenweg']","['residential', 'unclassified']",50,False,False,238.91899999999998,"LINESTRING (8.0494848 47.3916765, 8.0494341 47.3917612, 8.0492471 47.3922951, 8.0488945 47.3922403, 8.0486701 47.3922067, 8.0481572 47.3921293, 8.047969 47.3920916, 8.0479343 47.3920818, 8.0477668 47.3920346, 8.0472124 47.3918782, 8.0471867 47.3918717, 8.0471231 47.3918555)",,,,,,
331268575,Bahnhofstrasse,primary,30,False,False,74.68799999999999,"LINESTRING (8.0494848 47.3916765, 8.0500788 47.3918289, 8.0503061 47.3918895, 8.0504109 47.3919175)",2,5,,,,
"[27645789, 331268575]",Bahnhofstrasse,primary,30,False,True,154.739,"LINESTRING (8.0494848 47.3916765, 8.0490537 47.3915654, 8.0488634 47.3915162, 8.0483308 47.3913751, 8.0479377 47.3912745, 8.0477602 47.3912262, 8.0475668 47.391176)",2,5,,,,
26689987,Schachen,unclassified,30,False,False,200.85999999999999,"LINESTRING (8.0395354 47.3918949, 8.0397345 47.3916793, 8.0398695 47.3914267, 8.0399413 47.3913262, 8.040138 47.3909877, 8.0402298 47.3907706, 8.0402934 47.3906824, 8.0405679 47.390324, 8.0406092 47.3902758, 8.0406385 47.3902611)",,,,,,
37727786,Pfrundweg,residential,,False,True,1.381,"LINESTRING (8.0395354 47.3918949, 8.0395352 47.3919015, 8.0395308 47.3919065)",,,,,,
26689987,Schachen,unclassified,30,False,True,200.85999999999999,"LINESTRING (8.0406385 47.3902611, 8.0406092 47.3902758, 8.0405679 47.390324, 8.0402934 47.3906824, 8.0402298 47.3907706, 8.040138 47.3909877, 8.0399413 47.3913262, 8.0398695 47.3914267, 8.0397345 47.3916793, 8.0395354 47.3918949)",,,,,,
361560628,Schachenallee,tertiary,30,False,False,154.916,"LINESTRING (8.0406385 47.3902611, 8.0405514 47.3901392, 8.040523 47.3900798, 8.0404913 47.3900137, 8.0403133 47.3896435, 8.0402717 47.3895523, 8.0400086 47.3889924, 8.0399739 47.3889443)",,,,,,
"[392154072, 361560628, 24648159]",Schachenallee,tertiary,30,False,True,147.347,"LINESTRING (8.0406385 47.3902611, 8.0410562 47.3907122, 8.0411468 47.3908254, 8.0412558 47.3909574, 8.0413315 47.3910232, 8.0414225 47.3910779, 8.0415089 47.3911299, 8.0415752 47.3911635, 8.0417036 47.3912163, 8.0418508 47.391265)",,,,,,
23473210,Freihofweg,residential,30,False,False,59.778,"LINESTRING (8.0484013 47.3945897, 8.0484454 47.3944201, 8.0484697 47.3943163, 8.0485157 47.3941196, 8.0485443 47.3940616)",,,,,,
23473210,Freihofweg,residential,30,False,True,38.872,"LINESTRING (8.0484013 47.3945897, 8.0483703 47.394749, 8.0483339 47.3949363)",,,,,,
26682885,Freihofweg,residential,30,False,False,153.892,"LINESTRING (8.0484013 47.3945897, 8.0488879 47.3946112, 8.0495479 47.3946403, 8.0503577 47.3946876, 8.0504403 47.3946889)",,,,,,
4733366,Tellistrasse,secondary,50,False,True,59.656,"LINESTRING (8.0504403 47.3946889, 8.0504291 47.3944092, 8.0504345 47.3943111, 8.0504372 47.3942622, 8.0504393 47.3942138, 8.0504438 47.3941527)",,,,,,
26682885,Freihofweg,residential,30,False,True,153.892,"LINESTRING (8.0504403 47.3946889, 8.0503577 47.3946876, 8.0495479 47.3946403, 8.0488879 47.3946112, 8.0484013 47.3945897)",,,,,,
24513493,Laurenzentorgasse,living_street,20,False,True,36.121,"LINESTRING (8.0443857 47.3930534, 8.0447986 47.3932189)",,,,,,
89014316,Metzgergasse,living_street,20,True,False,105.512,"LINESTRING (8.0443857 47.3930534, 8.0438367 47.3936295, 8.0437923 47.3936097, 8.0437667 47.3936, 8.0435796 47.3935289, 8.0434995 47.3934984)",,,,,,
4994814,Obere Vorstadt,secondary,50,False,False,55.968,"LINESTRING (8.0478531 47.3892263, 8.0478186 47.3892425, 8.0477411 47.3892789, 8.0476223 47.3893436, 8.0475189 47.3893999, 8.0472821 47.3895476)",2,,,,,
26689439,,primary,50,True,False,20.173,"LINESTRING (8.0478531 47.3892263, 8.0478349 47.3891987, 8.0478297 47.3891687, 8.047838 47.389139, 8.0478591 47.3891123, 8.047891 47.3890912, 8.0479309 47.3890775)",,,,roundabout,,
26689439,,primary,50,True,False,13.07,"LINESTRING (8.0479309 47.3890775, 8.0479737 47.3890725, 8.0480167 47.3890762, 8.0480563 47.3890882, 8.0480891 47.3891075)",,,,roundabout,,
"[180288716, 814313990]",Hohlgasse,residential,"['50', '30']",False,False,26.789,"LINESTRING (8.0479309 47.3890775, 8.0479198 47.3890432, 8.0479021 47.3889887, 8.0478875 47.3889262, 8.0478747 47.3888399)",,,,,,
26690556,Stritengässli,unclassified,30,True,False,5.395,"LINESTRING (8.0379604 47.3916791, 8.0379853 47.3917246)",,,,,,
26689439,,primary,50,True,False,18.677,"LINESTRING (8.0480709 47.3892491, 8.0480357 47.3892637, 8.0479958 47.3892712, 8.0479545 47.3892708, 8.0479149 47.3892627, 8.0478802 47.3892475, 8.0478531 47.3892263)",,,,roundabout,,
329745824,Hintere Bahnhofstrasse,primary,50,False,True,42.862,"LINESTRING (8.0480709 47.3892491, 8.0481009 47.3892757, 8.048144 47.3893138, 8.048236 47.3894103, 8.0483564 47.389581)",3,24,,,,
26690556,Stritengässli,unclassified,30,True,False,120.89599999999999,"LINESTRING (8.0379853 47.3917246, 8.0382571 47.3917832, 8.038601 47.3918573, 8.0387242 47.3918838, 8.038733 47.3918859, 8.0388722 47.3918989, 8.0390133 47.3918917, 8.0391626 47.391865, 8.0392609 47.3918536, 8.0393627 47.3918587, 8.0394536 47.3918787, 8.0395308 47.3919065)",,,,,,
"[180288716, 814313990]",Hohlgasse,residential,"['30', '50']",False,True,26.788999999999998,"LINESTRING (8.0478747 47.3888399, 8.0478875 47.3889262, 8.0479021 47.3889887, 8.0479198 47.3890432, 8.0479309 47.3890775)",,,,,,
1217562770,Rain,primary,50,False,False,7.227,"LINESTRING (8.0440907 47.3902252, 8.0441774 47.3902531)",3,5,,,,
1217562770,Rain,primary,50,False,True,30.144,"LINESTRING (8.0440907 47.3902252, 8.0438825 47.3901344, 8.0437695 47.3900648)",3,5,,,,
27647363,Adelbändli,living_street,20,False,True,72.00200000000001,"LINESTRING (8.0429274 47.3927473, 8.0428566 47.3927892, 8.0428113 47.3928746, 8.0428621 47.3929341, 8.0429101 47.3929982, 8.0430497 47.3931241, 8.0432112 47.3932857)",,,,,,
27644718,Kirchgasse,living_street,20,False,True,46.77,"LINESTRING (8.0432218 47.3925711, 8.0437361 47.3928071)",,,,,,
37572672,Troxlerweg,residential,30,False,False,69.57,"LINESTRING (8.0416494 47.3971996, 8.0416824 47.3971642, 8.0420861 47.3966483)",,,,,,
235754126,Gysulastrasse,residential,30,False,True,65.98,"LINESTRING (8.0416494 47.3971996, 8.0410613 47.3969347, 8.0409093 47.3968829)",,,,,,
24408771,Aarestrasse,residential,30,False,False,70.236,"LINESTRING (8.0436919 47.3964671, 8.044486 47.3967988)",,,,,,
"[784425067, 24408771]",Aarestrasse,residential,30,False,True,115.303,"LINESTRING (8.0436919 47.3964671, 8.0428306 47.3961143, 8.0426621 47.3960511, 8.0424835 47.3959909, 8.0423516 47.3959795)",,,,,,
28262641,Sonnmattweg,residential,30,False,True,70.711,"LINESTRING (8.0436919 47.3964671, 8.0436317 47.3965356, 8.0432835 47.3970394)",,,,,,
28262636,Troxlerweg,residential,30,False,False,88.50200000000001,"LINESTRING (8.0423516 47.3959795, 8.0420346 47.3963833, 8.0419309 47.3965224, 8.0419311 47.3965747, 8.041985 47.3966152, 8.0420861 47.3966483)",,,,,,
"[235754115, 48454140]",Aarestrasse,residential,30,False,True,54.76200000000001,"LINESTRING (8.0423516 47.3959795, 8.0420566 47.3959571, 8.0419666 47.3959477, 8.0417119 47.395928, 8.0416311 47.3959144)",,,,,,
"[784425067, 24408771]",Aarestrasse,residential,30,False,False,115.303,"LINESTRING (8.0423516 47.3959795, 8.0424835 47.3959909, 8.0426621 47.3960511, 8.0428306 47.3961143, 8.0436919 47.3964671)",,,,,,
28262636,Troxlerweg,residential,30,False,True,100.08500000000001,"LINESTRING (8.0432835 47.3970394, 8.0428939 47.3969198, 8.0420861 47.3966483)",,,,,,
28262641,Sonnmattweg,residential,30,False,False,70.711,"LINESTRING (8.0432835 47.3970394, 8.0436317 47.3965356, 8.0436919 47.3964671)",,,,,,
24408771,Aarestrasse,residential,30,False,True,70.236,"LINESTRING (8.044486 47.3967988, 8.0436919 47.3964671)",,,,,,
28433648,Milchgasse,living_street,20,False,False,113.315,"LINESTRING (8.0430894 47.3924703, 8.0432086 47.3923414, 8.0432445 47.3923026, 8.0433141 47.3922341, 8.0434505 47.3920996, 8.0435137 47.3921011, 8.0438211 47.3921992, 8.0439881 47.392254, 8.0442071 47.3923496)",,,,,,
313861698,Mühlegässli,living_street,20,False,True,63.713,"LINESTRING (8.0443755 47.3937143, 8.0447644 47.393245, 8.0447986 47.3932189)",,,,,,
"[37453241, 24058990]",Bachstrasse,residential,30,False,"[False, True]",104.32500000000002,"LINESTRING (8.0474581 47.389906, 8.0471279 47.3899915, 8.0467945 47.3900778, 8.0466243 47.3901218, 8.0465369 47.3901443, 8.0464449 47.3901484, 8.0463455 47.3901208, 8.0463324 47.3901172, 8.0462089 47.3900618, 8.0461758 47.3900495)",,,,,,
"[294875377, 329745821]",Bachstrasse,residential,30,True,False,81.49100000000001,"LINESTRING (8.0474581 47.389906, 8.0475926 47.3898823, 8.0481202 47.3897892, 8.048188 47.3897385, 8.0482442 47.3897212, 8.0483564 47.389581)",,,,,,
"[330285446, 330285447, 330285448, 330285449, 4994814]",Obere Vorstadt,secondary,50,False,False,158.48699999999997,"LINESTRING (8.0472821 47.3895476, 8.0472394 47.3895727, 8.0471611 47.3896129, 8.0470034 47.389679, 8.0467106 47.389793, 8.0463277 47.3899355, 8.0462033 47.3899863, 8.0461061 47.3900274, 8.0460079 47.3900872, 8.0459348 47.3901416, 8.0458159 47.3902764, 8.0457712 47.3903384, 8.0456943 47.3904302)","['2', '3']",,,,,
4994814,Obere Vorstadt,secondary,50,False,True,55.968,"LINESTRING (8.0472821 47.3895476, 8.0475189 47.3893999, 8.0476223 47.3893436, 8.0477411 47.3892789, 8.0478186 47.3892425, 8.0478531 47.3892263)",2,,,,,
168116811,Adolf-Jenny-Strasse,residential,50,True,False,42.009,"LINESTRING (8.0472821 47.3895476, 8.0473082 47.3895917, 8.0473327 47.3896438, 8.0474227 47.3898321, 8.0474581 47.389906)",,,,,,
24058762,Rain,tertiary,50,True,False,9.484,"LINESTRING (8.0440744 47.3904116, 8.0440365 47.3903785, 8.0439972 47.3903442)",,,,,,
167437048,Rain,tertiary,50,False,False,119.09,"LINESTRING (8.0440744 47.3904116, 8.0441449 47.3905159, 8.0441666 47.3905754, 8.0441911 47.3906639, 8.044287 47.3908966, 8.0443859 47.391071, 8.044408 47.3911021, 8.0444909 47.3912186, 8.0446224 47.3913154, 8.044721 47.3913617)",,,,,,
28262636,Troxlerweg,residential,30,False,False,100.08500000000001,"LINESTRING (8.0420861 47.3966483, 8.0428939 47.3969198, 8.0432835 47.3970394)",,,,,,
28262636,Troxlerweg,residential,30,False,True,88.50200000000001,"LINESTRING (8.0420861 47.3966483, 8.041985 47.3966152, 8.0419311 47.3965747, 8.0419309 47.3965224, 8.0420346 47.3963833, 8.0423516 47.3959795)",,,,,,
37572672,Troxlerweg,residential,30,False,True,69.57,"LINESTRING (8.0420861 47.3966483, 8.0416824 47.3971642, 8.0416494 47.3971996)",,,,,,
331672486,Konradstrasse,residential,30,False,True,63.795,"LINESTRING (8.0509528 47.3886438, 8.0506288 47.3887121, 8.0506026 47.3887176, 8.0501592 47.3888432)",,,,,,
89014315,Rathausgasse,living_street,20,True,False,32.099,"LINESTRING (8.0434995 47.3934984, 8.0434551 47.3934656, 8.0434506 47.3934623, 8.0432112 47.3932857)",,,,,,
"[277769576, 25934450]",Zollrain,living_street,20,False,False,110.619,"LINESTRING (8.0434995 47.3934984, 8.0432899 47.3937078, 8.0430673 47.3940112, 8.0429431 47.3941856, 8.0427951 47.3943696)",,,,,,
27349602,Pfrundweg,unclassified,30,False,False,194.111,"LINESTRING (8.0395308 47.3919065, 8.0392377 47.3923227, 8.0392105 47.3923717, 8.0389944 47.3927608, 8.0388574 47.393036, 8.0387795 47.3932811, 8.0387209 47.3934521, 8.0387033 47.3935249, 8.0386899 47.3935494)",,,,,6,
37727786,Pfrundweg,residential,,False,False,1.381,"LINESTRING (8.0395308 47.3919065, 8.0395352 47.3919015, 8.0395354 47.3918949)",,,,,,
331268575,Bahnhofstrasse,primary,30,False,True,74.68799999999999,"LINESTRING (8.0504109 47.3919175, 8.0503061 47.3918895, 8.0500788 47.3918289, 8.0494848 47.3916765)",2,5,,,,
26835112,Schanzmättelistrasse,residential,30,False,False,73.97399999999999,"LINESTRING (8.043273 47.3887234, 8.0431891 47.388852, 8.0430815 47.388966, 8.042845 47.3891531, 8.0428131 47.3891824, 8.0427191 47.3892681)",,,,,,
46984337,Bircher-Benner-Weg,residential,30,False,False,167.123,"LINESTRING (8.043273 47.3887234, 8.0433236 47.3887412, 8.0438017 47.3889111, 8.0441806 47.3889944, 8.0442388 47.389047, 8.0442777 47.3891259, 8.0442419 47.3892302, 8.0442108 47.3892923, 8.0441839 47.3893571, 8.0441579 47.3894197, 8.0441642 47.3895247, 8.0442232 47.3895629, 8.0445345 47.3896046)",,,,,,
30248480,Ochsengässli,living_street,20,False,True,103.38099999999999,"LINESTRING (8.0443603 47.3941035, 8.0444932 47.3939487, 8.044592 47.3938726, 8.0448695 47.3935177, 8.0449595 47.3934079, 8.0450415 47.393299)",,,,,,
336744938,Laurenzenvorstadt,residential,50,True,False,19.997,"LINESTRING (8.0497571 47.3941189, 8.0498665 47.3941176, 8.0499604 47.3941168, 8.0500227 47.3941154)",1,,,,,
336744939,Poststrasse,residential,50,True,False,15.370000000000001,"LINESTRING (8.0497571 47.3941189, 8.0498016 47.3940982, 8.0498466 47.3940725, 8.049872 47.3940491, 8.0499035 47.3940242)",1,,,,,
25939316,Flösserstrasse,secondary,50,True,False,27.498,"LINESTRING (8.0403787 47.394041, 8.0403659 47.3939331, 8.0403674 47.3938978, 8.0403955 47.393849, 8.040449 47.3938126)",1,266.1,,,,
"[235754124, 235754118]",Flösserstrasse,secondary,50,False,True,69.802,"LINESTRING (8.0403787 47.394041, 8.0404304 47.3941187, 8.0404952 47.394189, 8.0405941 47.3942477, 8.0407446 47.3943206, 8.0410128 47.394415, 8.0410656 47.3944345)",3,266.1,,,,
