osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,tunnel,junction
27244410,Schlossstrasse,residential,False,False,126.315,"LINESTRING (7.6942317 47.5213977, 7.6943336 47.5214669, 7.6943631 47.5215191, 7.6943821 47.52158, 7.6943194 47.5224993)",,,,
"[760584612, 760584613]",Schlossstrasse,residential,False,True,144.544,"LINESTRING (7.6942317 47.5213977, 7.6942626 47.5213651, 7.6943336 47.5212583, 7.6943833 47.5211002, 7.6943865 47.5210862, 7.6943923 47.5210607, 7.6944025 47.5210156, 7.6944132 47.5209687, 7.6944509 47.5208508, 7.6946698 47.5201371)",,,,
688953301,Muttenzerstrasse,tertiary,False,False,53.14,"LINESTRING (7.6909665 47.518352, 7.690261 47.518389)",2,,,
32148198,Zollmattweg,residential,False,True,15.396999999999998,"LINESTRING (7.6909665 47.518352, 7.6909592 47.518311, 7.6909129 47.518219)",,,,
1019542110,Muttenzerstrasse,tertiary,False,True,76.922,"LINESTRING (7.6909665 47.518352, 7.6917787 47.5183281, 7.6919897 47.5183199)",2,,,
25789828,Hauptstrasse,residential,False,False,135.801,"LINESTRING (7.6939876 47.518232, 7.6939985 47.5181462, 7.6940332 47.5180521, 7.6941088 47.5179568, 7.6943916 47.5176463, 7.6945162 47.5175031, 7.6946174 47.5173868, 7.6947463 47.5172387, 7.6948116 47.5171571)",,,,
148848819,Burggartenstrasse,residential,False,True,162.185,"LINESTRING (7.6939876 47.518232, 7.6939834 47.5182702, 7.6939785 47.518315, 7.69386 47.5187699, 7.6937932 47.519135, 7.6937051 47.5195827, 7.6936854 47.5196757)",,30,,
154202179,Hauptstrasse,tertiary,False,True,102.854,"LINESTRING (7.6939876 47.518232, 7.6938869 47.5182198, 7.6937969 47.5182158, 7.6936307 47.5182188, 7.693166 47.5182517, 7.6926267 47.518298)",,,,
"[760584610, 222285970]",Oberemattstrasse,tertiary,False,False,83.149,"LINESTRING (7.6939876 47.518232, 7.6941499 47.5182532, 7.6943745 47.5182844, 7.6946099 47.5182944, 7.69493 47.5182995, 7.6950857 47.5183106)",2,,,
760584612,Schlossstrasse,residential,False,False,3.209,"LINESTRING (7.6947961 47.5196972, 7.6947894 47.5197257)",,,,
"[154202256, 760584612]",Schlossstrasse,residential,False,True,155.80100000000002,"LINESTRING (7.6947961 47.5196972, 7.6948336 47.5195422, 7.6949644 47.5190013, 7.6949702 47.5189772, 7.6950344 47.5187108, 7.6950754 47.5184023, 7.6950857 47.5183106)",,,,
26359089,Schützenweg,residential,False,False,64.721,"LINESTRING (7.6948737 47.5167167, 7.6950428 47.5166611, 7.6953442 47.5165347, 7.695483 47.5164571, 7.6955636 47.5163808)",,,,
