osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,junction,bridge,width,access
"[33112769, 335227076]",Luzernerstrasse,primary,False,True,166.36399999999998,"LINESTRING (8.4258849 47.1396948, 8.4258403 47.139655, 8.425805 47.1396183, 8.4256308 47.1394938, 8.425526 47.1394432, 8.4244656 47.139009, 8.4240865 47.1388537)",4,"['60', '50']","['2', '3']",,,,
28272793,,primary,True,False,27.352,"LINESTRING (8.4259582 47.139881, 8.4259087 47.139871, 8.4258669 47.1398503, 8.4258376 47.1398214, 8.4258243 47.1397874, 8.4258283 47.1397524, 8.4258494 47.1397203, 8.4258849 47.1396948)",,60,1,roundabout,,,
"[147218472, 28562162, 28562163, 255020998]",Chamerstrasse,primary,False,False,356.498,"LINESTRING (8.4259582 47.139881, 8.425958 47.1399212, 8.4259569 47.1399828, 8.4259812 47.1401536, 8.4260113 47.1403202, 8.4260769 47.1406909, 8.4261672 47.1413818, 8.4261841 47.1414793, 8.4262009 47.1415493, 8.4262186 47.1416064, 8.4262347 47.141652, 8.4262559 47.1416976, 8.4262853 47.1417532, 8.426316 47.1418013, 8.4263514 47.1418513, 8.4263792 47.1418848, 8.426413 47.1419205, 8.4264516 47.1419589, 8.4265014 47.1420015, 8.4265713 47.1420597, 8.426989 47.1423616, 8.4271725 47.1424913, 8.4274546 47.1426868, 8.427533 47.1427505)",4,60,2,,yes,,
29033620,Mattenstrasse,residential,False,False,41.900000000000006,"LINESTRING (8.4298275 47.1433338, 8.4297104 47.1434596, 8.4295357 47.1436541)",,30,,,,,
"[918754859, 29033620]",Mattenstrasse,"['residential', 'living_street']",False,True,120.107,"LINESTRING (8.4298275 47.1433338, 8.4299142 47.1432945, 8.4299968 47.143273, 8.430093 47.143257, 8.4303157 47.1432177, 8.4305032 47.1431808, 8.4306135 47.1431485, 8.430678 47.1430902, 8.4306923 47.1430083, 8.4306563 47.1428853, 8.4306304 47.1428019, 8.4306204 47.1427081, 8.430644 47.14266)",,"['20', '30']",,,,,
"[335225968, 335225974]",Alte Chamerstrasse,"['residential', 'living_street']",False,"[False, True]",147.261,"LINESTRING (8.4298275 47.1433338, 8.4294557 47.1428626, 8.4294183 47.1428154, 8.4291586 47.142486, 8.4291246 47.1424428, 8.4290285 47.1423314, 8.4288722 47.1421812)",,"['20', '30']",,,,,
29033620,Mattenstrasse,residential,False,False,40.355000000000004,"LINESTRING (8.4295357 47.1436541, 8.429352 47.1438243, 8.4292955 47.1438786, 8.4292325 47.1439523)",,30,,,,,
29033620,Mattenstrasse,residential,False,True,41.900000000000006,"LINESTRING (8.4295357 47.1436541, 8.4297104 47.1434596, 8.4298275 47.1433338)",,30,,,,,
"[74129180, 32284252, 249007805]",Sonnmatt,"['residential', 'living_street']",False,False,127.77799999999999,"LINESTRING (8.4295357 47.1436541, 8.4297154 47.1437768, 8.4298796 47.1439589, 8.4300177 47.1440023, 8.4303362 47.1439984, 8.4304171 47.1440864, 8.4304961 47.1441724, 8.4306807 47.1443734)",,,,,,,
"[255019840, 25115423]",Industriestrasse,tertiary,False,False,108.30300000000001,"LINESTRING (8.4292325 47.1439523, 8.4291831 47.144, 8.4291414 47.1440525, 8.4289088 47.1443064, 8.4287556 47.1444739, 8.4286909 47.1445568, 8.4286379 47.1446496, 8.4285737 47.1448099)",,50,"['2', '3']",,,,
29033620,Mattenstrasse,residential,False,True,40.355000000000004,"LINESTRING (8.4292325 47.1439523, 8.4292955 47.1438786, 8.429352 47.1438243, 8.4295357 47.1436541)",,30,,,,,
255019848,Chamerstrasse,primary,True,False,106.562,"LINESTRING (8.4292325 47.1439523, 8.428969 47.1438112, 8.4287402 47.1436347, 8.4284374 47.1434024, 8.4282967 47.1432447)",4,60,1,,,,
25115424,Grundstrasse,residential,False,False,211.164,"LINESTRING (8.4285737 47.1448099, 8.4287106 47.1448306, 8.4290376 47.1448802, 8.4292702 47.1449299, 8.4293809 47.1449769, 8.4295155 47.1450464, 8.4296206 47.1451505, 8.4296943 47.1452335, 8.4297245 47.1452719, 8.4298876 47.145479, 8.4299705 47.1455842, 8.430044 47.1456777, 8.430149 47.145811, 8.430236 47.1459215, 8.4303766 47.1461001)",,,,,,,
"[255019840, 25115423]",Industriestrasse,tertiary,False,True,108.30300000000001,"LINESTRING (8.4285737 47.1448099, 8.4286379 47.1446496, 8.4286909 47.1445568, 8.4287556 47.1444739, 8.4289088 47.1443064, 8.4291414 47.1440525, 8.4291831 47.144, 8.4292325 47.1439523)",,50,"['2', '3']",,,,
74129180,Sonnmatt,living_street,False,True,17.186,"LINESTRING (8.4307967 47.1445063, 8.4306807 47.1443734)",,,,,,,
28272789,Birkenstrasse,residential,False,False,385.394,"LINESTRING (8.4346463 47.1459564, 8.433168 47.1465282, 8.4328849 47.1466411, 8.4327392 47.1464714, 8.4324682 47.1461423, 8.434409 47.1454042)",,,,,,,
48007640,Birkenstrasse,residential,False,True,63.983,"LINESTRING (8.4346463 47.1459564, 8.4345998 47.1458543, 8.4344631 47.1455482, 8.4344458 47.1455025, 8.4344279 47.1454554, 8.434409 47.1454042)",,30,,,,,
28427581,Binzmühlestrasse,residential,False,False,234.939,"LINESTRING (8.4254944 47.1435492, 8.4254984 47.1434426, 8.4254736 47.1432749, 8.4253889 47.1430788, 8.425354 47.1429034, 8.4253809 47.1427402, 8.4254942 47.1425051, 8.4256461 47.1422419, 8.4257138 47.1421317, 8.4257338 47.1420958, 8.4257504 47.1420566, 8.425759 47.1420314, 8.42577 47.1419965, 8.4257784 47.1419628, 8.4257855 47.1419249, 8.42579 47.1418924, 8.4258124 47.1416774, 8.4258143 47.1415874, 8.425816 47.1415626, 8.4258203 47.1415418, 8.4258304 47.1415188, 8.4258419 47.141499)",,30,,,,2.5,
28427581,Binzmühlestrasse,residential,False,True,42.162,"LINESTRING (8.4254944 47.1435492, 8.4256085 47.1436377, 8.4259671 47.1437319)",,30,,,,2.5,
42557224,Allrütiweg,residential,False,False,145.311,"LINESTRING (8.4254944 47.1435492, 8.4251203 47.1434613, 8.4245549 47.1430361, 8.4243054 47.1429284, 8.4239477 47.1428277)",,,,,,,
28427581,Binzmühlestrasse,residential,False,True,234.93900000000002,"LINESTRING (8.4258419 47.141499, 8.4258304 47.1415188, 8.4258203 47.1415418, 8.425816 47.1415626, 8.4258143 47.1415874, 8.4258124 47.1416774, 8.42579 47.1418924, 8.4257855 47.1419249, 8.4257784 47.1419628, 8.42577 47.1419965, 8.425759 47.1420314, 8.4257504 47.1420566, 8.4257338 47.1420958, 8.4257138 47.1421317, 8.4256461 47.1422419, 8.4254942 47.1425051, 8.4253809 47.1427402, 8.425354 47.1429034, 8.4253889 47.1430788, 8.4254736 47.1432749, 8.4254984 47.1434426, 8.4254944 47.1435492)",,30,,,,2.5,
"[73492057, 335225972]",Binzmühlestrasse,"['residential', 'living_street']",False,False,48.362,"LINESTRING (8.4283034 47.1417501, 8.4285589 47.1418279, 8.4287407 47.1418893, 8.4288674 47.1419518)",,"['20', '30']",,,,,
28562149,,tertiary,True,False,16.948999999999998,"LINESTRING (8.4329614 47.1409045, 8.432955 47.14094, 8.4329281 47.1409706, 8.4328854 47.1409914, 8.4328534 47.1409976, 8.4328201 47.1409981)",,,,roundabout,,,
28562155,Buonaserstrasse,tertiary,False,True,238.72400000000002,"LINESTRING (8.4329614 47.1409045, 8.4331117 47.1409011, 8.4339496 47.1408649, 8.4340479 47.1408611, 8.4350745 47.1408165, 8.435357 47.1408025, 8.4354413 47.1407983, 8.4358081 47.14078, 8.4359298 47.140774, 8.4361109 47.140765)",B,,,,,,
"[636381312, 276456626, 28272790]",Buonaserstrasse,tertiary,False,False,215.531,"LINESTRING (8.4327068 47.1409102, 8.4325459 47.1409248, 8.432049 47.1409554, 8.4317913 47.1409665, 8.4312134 47.1409953, 8.4309966 47.1410016, 8.4301983 47.1410245, 8.4301238 47.1410266, 8.4298641 47.1410368)",,50,,,,,
28562149,,tertiary,True,False,16.764,"LINESTRING (8.4327068 47.1409102, 8.4327153 47.1408806, 8.4327382 47.1408548, 8.4327727 47.1408359, 8.4328147 47.1408261, 8.432859 47.1408267)",,,,roundabout,,,
28562149,,tertiary,True,False,12.403,"LINESTRING (8.432859 47.1408267, 8.4328974 47.1408364, 8.4329293 47.140854, 8.4329514 47.1408775, 8.4329614 47.1409045)",,,,roundabout,,,
"[636381308, 28562151]",Waldeggstrasse,residential,False,False,201.953,"LINESTRING (8.432859 47.1408267, 8.4329137 47.1407251, 8.432943 47.1406266, 8.4329988 47.1404846, 8.4330152 47.1404073, 8.4330362 47.14028, 8.4330554 47.1401109, 8.433063 47.1399648, 8.4330694 47.1398175, 8.4330611 47.1396762, 8.4330412 47.1395565, 8.4330323 47.139503, 8.4329917 47.1393359, 8.4328922 47.1391146, 8.4328601 47.1390432)",,,,,,,
28562152,Dorfmatt,residential,False,True,106.49699999999999,"LINESTRING (8.4324673 47.1419239, 8.4324844 47.1418932, 8.4325162 47.141823, 8.432561 47.1417317, 8.4326777 47.1414586, 8.4326861 47.1414315, 8.4326952 47.1414008, 8.4327688 47.1411794, 8.4327993 47.1410936, 8.4328201 47.1409981)",,,,,,,
32765984,Grundstrasse,residential,False,False,42.747,"LINESTRING (8.4308783 47.1459231, 8.4305437 47.1460386, 8.4303766 47.1461001)",,,,,,,
34022517,Luzernerstrasse,secondary,False,False,23.804000000000002,"LINESTRING (8.4264295 47.1398443, 8.4262973 47.1398074, 8.4261999 47.1397953, 8.4261281 47.1397871)",,50,,,,,
34115336,Küntwilerstrasse,residential,False,False,101.84899999999999,"LINESTRING (8.4264295 47.1398443, 8.4264735 47.1397926, 8.4265194 47.1397447, 8.4266153 47.1396427, 8.4266728 47.1395943, 8.4267569 47.1395236, 8.4269401 47.1394019, 8.4271533 47.1392893, 8.4273462 47.139186)",,50,,,,,
"[276456625, 145907038]",Luzernerstrasse,secondary,False,True,60.827000000000005,"LINESTRING (8.4264295 47.1398443, 8.4265248 47.1399126, 8.4267569 47.1401207, 8.4269361 47.1402686)",,50,,,,,
321709658,Luzernerstrasse,secondary,False,True,16.759,"LINESTRING (8.4269361 47.1402686, 8.4270795 47.1403835)",,50,,,,,
"[276456625, 145907038]",Luzernerstrasse,secondary,False,False,60.827,"LINESTRING (8.4269361 47.1402686, 8.4267569 47.1401207, 8.4265248 47.1399126, 8.4264295 47.1398443)",,50,,,,,
"[29462786, 94509354, 402135749]","['Kreuzplatz', 'Sonnhaldenstrasse']","['residential', 'living_street']",False,True,224.721,"LINESTRING (8.4269361 47.1402686, 8.4268885 47.1402997, 8.4268151 47.1403447, 8.4266395 47.1404363, 8.4265518 47.1405094, 8.4264385 47.1406057, 8.4263833 47.1406879, 8.4263245 47.1407902, 8.4269832 47.1409473, 8.427231 47.1410027, 8.4273894 47.1410669, 8.4278365 47.141153, 8.4279754 47.1411789, 8.4280255 47.1411837, 8.4280776 47.1411849, 8.4281014 47.1411077)",,,,,,,
28562164,Haldenstrasse,residential,False,False,14.532,"LINESTRING (8.4242903 47.1402578, 8.4242415 47.1403842)",,,,,,,yes
28562164,Haldenstrasse,residential,False,True,29.520999999999997,"LINESTRING (8.4242903 47.1402578, 8.4243284 47.1401265, 8.424338 47.1400752, 8.4243417 47.1399953)",,,,,,,yes
28562164,Haldenstrasse,residential,False,False,21.795,"LINESTRING (8.4242415 47.1403842, 8.4241364 47.1405667)",,,,,,,yes
28562164,Haldenstrasse,residential,False,True,14.532,"LINESTRING (8.4242415 47.1403842, 8.4242903 47.1402578)",,,,,,,yes
28562166,Haldenstrasse,residential,False,False,117.85299999999998,"LINESTRING (8.4242415 47.1403842, 8.4250715 47.1405578, 8.4251281 47.1405696, 8.4251732 47.1405756, 8.4252141 47.1405751, 8.4252517 47.1405678, 8.4252879 47.1405537, 8.4253208 47.1405391, 8.4253543 47.1405295, 8.4253905 47.1405254, 8.4254314 47.1405254, 8.4257395 47.1405469)",,,,,,,yes
28562164,Haldenstrasse,residential,False,True,21.795,"LINESTRING (8.4241364 47.1405667, 8.4242415 47.1403842)",,,,,,,yes
813945977,,residential,False,False,59.9,"LINESTRING (8.4241364 47.1405667, 8.4241382 47.1405801, 8.4241439 47.1405906, 8.424153 47.1406009, 8.4241661 47.1406089, 8.4241828 47.1406143, 8.4248507 47.1407612)",,,,,,,
28562166,Haldenstrasse,residential,False,True,117.85300000000001,"LINESTRING (8.4257395 47.1405469, 8.4254314 47.1405254, 8.4253905 47.1405254, 8.4253543 47.1405295, 8.4253208 47.1405391, 8.4252879 47.1405537, 8.4252517 47.1405678, 8.4252141 47.1405751, 8.4251732 47.1405756, 8.4251281 47.1405696, 8.4250715 47.1405578, 8.4242415 47.1403842)",,,,,,,yes
28562164,Haldenstrasse,residential,False,False,29.521,"LINESTRING (8.4243417 47.1399953, 8.424338 47.1400752, 8.4243284 47.1401265, 8.4242903 47.1402578)",,,,,,,yes
28562164,Haldenstrasse,residential,False,True,74.21199999999999,"LINESTRING (8.4243417 47.1399953, 8.4243292 47.139916, 8.4243207 47.1398489, 8.4242918 47.1397243, 8.424266 47.1396416, 8.4242174 47.1395318, 8.4241693 47.1394348, 8.4241193 47.1393487)",,,,,,,yes
38553369,Oberer Haldenweg,residential,False,False,142.963,"LINESTRING (8.4243417 47.1399953, 8.423441 47.1397926, 8.4233959 47.1397608, 8.4233991 47.1397257, 8.4234701 47.139549, 8.4234975 47.1395227, 8.4235378 47.1395216, 8.423983 47.1396192)",,,,,,,
38553369,Oberer Haldenweg,residential,False,True,111.16,"LINESTRING (8.4243417 47.1399953, 8.4244734 47.1400146, 8.4245473 47.1400229, 8.4246083 47.1400238, 8.4246854 47.1400166, 8.4248941 47.1399824, 8.4249939 47.1399499, 8.4251694 47.1398627, 8.4254891 47.1395347)",,,,,,,
38553369,Oberer Haldenweg,residential,False,True,142.96300000000002,"LINESTRING (8.423983 47.1396192, 8.4235378 47.1395216, 8.4234975 47.1395227, 8.4234701 47.139549, 8.4233991 47.1397257, 8.4233959 47.1397608, 8.423441 47.1397926, 8.4243417 47.1399953)",,,,,,,
28562164,Haldenstrasse,residential,False,False,74.21199999999999,"LINESTRING (8.4241193 47.1393487, 8.4241693 47.1394348, 8.4242174 47.1395318, 8.424266 47.1396416, 8.4242918 47.1397243, 8.4243207 47.1398489, 8.4243292 47.139916, 8.4243417 47.1399953)",,,,,,,yes
28562164,Haldenstrasse,residential,False,True,59.818000000000005,"LINESTRING (8.4241193 47.1393487, 8.4239786 47.1391589, 8.4239631 47.1391212, 8.4239568 47.1390922, 8.4239581 47.1390591, 8.4239713 47.1390232, 8.4240249 47.1389384, 8.4240619 47.1388873, 8.4240865 47.1388537)",,,,,,,yes
28562169,Unterer Haldenweg,residential,False,False,118.646,"LINESTRING (8.4241193 47.1393487, 8.4242424 47.1393277, 8.4243699 47.1393343, 8.4244876 47.1393596, 8.4245554 47.1393936, 8.4246021 47.1394572, 8.4246521 47.139601, 8.424736 47.1396602, 8.424878 47.1397151, 8.4249264 47.1397151, 8.4249667 47.1396997, 8.4251716 47.1394616)",,,,,,,
34009591,Lindenmatt,residential,False,False,116.68900000000001,"LINESTRING (8.4273462 47.139186, 8.4273106 47.1391567, 8.4272614 47.1391162, 8.4260717 47.1386019)",,,,,,,
34115336,Küntwilerstrasse,residential,False,False,36.186,"LINESTRING (8.4273462 47.139186, 8.4275805 47.139052, 8.4276982 47.1389664)",,50,,,,,
34115336,Küntwilerstrasse,residential,False,True,101.84899999999999,"LINESTRING (8.4273462 47.139186, 8.4271533 47.1392893, 8.4269401 47.1394019, 8.4267569 47.1395236, 8.4266728 47.1395943, 8.4266153 47.1396427, 8.4265194 47.1397447, 8.4264735 47.1397926, 8.4264295 47.1398443)",,50,,,,,
34022514,Küntwilerstrasse,residential,False,False,6.097,"LINESTRING (8.4283968 47.1381543, 8.4284108 47.1381003)",,,,,,,
276456627,Waldetenstrasse,residential,False,False,111.98400000000001,"LINESTRING (8.4283968 47.1381543, 8.428486 47.1381858, 8.4287606 47.1383039, 8.4291788 47.1384837, 8.4293466 47.1385818, 8.4295026 47.1386442, 8.4296499 47.1386834)",,30,,,,2.5,
"[34115336, 636381310]",Küntwilerstrasse,residential,False,True,105.692,"LINESTRING (8.4283968 47.1381543, 8.4283661 47.1382252, 8.4283575 47.138245, 8.4282708 47.1383932, 8.4282401 47.1384409, 8.4281713 47.1385279, 8.428127 47.1385835, 8.4279873 47.1387266, 8.4278299 47.13887, 8.4276982 47.1389664)",,50,,,,,
288275018,Kirchenstrasse,living_street,False,False,53.536,"LINESTRING (8.4285077 47.140715, 8.4283115 47.1409113, 8.428161 47.1410692, 8.4281014 47.1411077)",,,,,,,
34022514,Küntwilerstrasse,residential,False,True,68.28999999999999,"LINESTRING (8.4283898 47.1374897, 8.4284413 47.1377339, 8.4284412 47.1378951, 8.4284108 47.1381003)",,,,,,,
28562151,Waldeggstrasse,residential,False,False,127.29599999999999,"LINESTRING (8.432476 47.1385258, 8.4324087 47.1384977, 8.4323417 47.138478, 8.4321712 47.1384439, 8.4320079 47.1384326, 8.4317979 47.1384487, 8.4316551 47.1384742, 8.4314871 47.1385392, 8.4314242 47.1385586, 8.431241 47.1386106, 8.4311315 47.1386245, 8.4309951 47.1386297, 8.4308738 47.1386315)",,,,,,,
28562151,Waldeggstrasse,residential,False,True,64.669,"LINESTRING (8.432476 47.1385258, 8.4325084 47.1385516, 8.4325452 47.1385885, 8.432598 47.1386583, 8.4326663 47.138744, 8.432805 47.1389479, 8.4328601 47.1390432)",,,,,,,
29349541,Föhrenweg,residential,False,False,94.97200000000001,"LINESTRING (8.432476 47.1385258, 8.4325264 47.1383734, 8.4326223 47.1382359, 8.4327005 47.1381311, 8.4328549 47.1379905, 8.4329584 47.1378484, 8.432968 47.137821, 8.4329814 47.1377557)",,,,,,,
28272789,Birkenstrasse,residential,False,True,385.394,"LINESTRING (8.434409 47.1454042, 8.4324682 47.1461423, 8.4327392 47.1464714, 8.4328849 47.1466411, 8.433168 47.1465282, 8.4346463 47.1459564)",,,,,,,
48007640,Birkenstrasse,residential,False,False,63.983,"LINESTRING (8.434409 47.1454042, 8.4344279 47.1454554, 8.4344458 47.1455025, 8.4344631 47.1455482, 8.4345998 47.1458543, 8.4346463 47.1459564)",,30,,,,,
48007640,Birkenstrasse,residential,False,True,161.40000000000003,"LINESTRING (8.434409 47.1454042, 8.4343623 47.1452814, 8.4343355 47.1452145, 8.4343069 47.1451467, 8.4342301 47.1449623, 8.4341471 47.1447651, 8.434099 47.1446699, 8.4340777 47.1446366, 8.4340399 47.1445951, 8.4340011 47.1445632, 8.4339545 47.1445304, 8.4339072 47.1445053, 8.4338515 47.1444784, 8.4337494 47.1444338, 8.4335523 47.1443465, 8.4333166 47.1442533)",,30,,,,,
74129180,Sonnmatt,living_street,False,False,17.186,"LINESTRING (8.4306807 47.1443734, 8.4307967 47.1445063)",,,,,,,
32765972,Sonnmatt,living_street,False,False,88.478,"LINESTRING (8.4306807 47.1443734, 8.4308606 47.1442947, 8.4312307 47.1441396, 8.4312553 47.144097, 8.4312897 47.1440374, 8.4316116 47.143928)",,,,,,,
"[74129180, 249007805, 32284252]",Sonnmatt,"['living_street', 'residential']",False,True,127.77799999999999,"LINESTRING (8.4306807 47.1443734, 8.4304961 47.1441724, 8.4304171 47.1440864, 8.4303362 47.1439984, 8.4300177 47.1440023, 8.4298796 47.1439589, 8.4297154 47.1437768, 8.4295357 47.1436541)",,,,,,,
32765972,Sonnmatt,living_street,False,True,88.47800000000001,"LINESTRING (8.4316116 47.143928, 8.4312897 47.1440374, 8.4312553 47.144097, 8.4312307 47.1441396, 8.4308606 47.1442947, 8.4306807 47.1443734)",,,,,,,
28562155,Buonaserstrasse,tertiary,False,False,238.72400000000002,"LINESTRING (8.4361109 47.140765, 8.4359298 47.140774, 8.4358081 47.14078, 8.4354413 47.1407983, 8.435357 47.1408025, 8.4350745 47.1408165, 8.4340479 47.1408611, 8.4339496 47.1408649, 8.4331117 47.1409011, 8.4329614 47.1409045)",B,,,,,,
33908145,Langmattstrasse,residential,False,False,73.143,"LINESTRING (8.4361109 47.140765, 8.4360669 47.1402408, 8.4360345 47.1401099)",,,,,,,
34007250,,residential,False,True,260.553,"LINESTRING (8.4361109 47.140765, 8.4361144 47.1408115, 8.4361232 47.1409201, 8.4361358 47.1412081, 8.4360641 47.1414011, 8.4360361 47.1414808, 8.4358999 47.1422386, 8.4358104 47.1425037, 8.4359436 47.1425301, 8.4361478 47.1425239, 8.4366576 47.1425708)",,,,,,,
33908145,Langmattstrasse,residential,False,False,86.375,"LINESTRING (8.4360345 47.1401099, 8.4359396 47.1399622, 8.4358171 47.1398246, 8.4356574 47.1397273, 8.4353443 47.1396066, 8.4352543 47.1395876)",,,,,,,
33908145,Langmattstrasse,residential,False,True,73.143,"LINESTRING (8.4360345 47.1401099, 8.4360669 47.1402408, 8.4361109 47.140765)",,,,,,,
33908147,Langmatt,residential,False,False,146.463,"LINESTRING (8.4360345 47.1401099, 8.435078 47.1401633, 8.4348931 47.1401737, 8.4341031 47.140203)",,,,,,,
33908145,Langmattstrasse,residential,False,True,86.375,"LINESTRING (8.4352543 47.1395876, 8.4353443 47.1396066, 8.4356574 47.1397273, 8.4358171 47.1398246, 8.4359396 47.1399622, 8.4360345 47.1401099)",,,,,,,
53757422,Kirchweg,residential,False,False,140.825,"LINESTRING (8.4296499 47.1386834, 8.4295297 47.1389145, 8.4294711 47.1389918, 8.4293314 47.139176, 8.4290971 47.1394718, 8.4290682 47.1395109, 8.4288231 47.1398156)",,30,,,,,
"[899947201, 276456627]",Waldetenstrasse,residential,False,False,92.822,"LINESTRING (8.4296499 47.1386834, 8.4297591 47.1386867, 8.4301025 47.1386669, 8.4302237 47.138661, 8.4306476 47.1386468, 8.4307314 47.1386416, 8.4308738 47.1386315)",,30,,,,2.5,
276456627,Waldetenstrasse,residential,False,True,111.98400000000001,"LINESTRING (8.4296499 47.1386834, 8.4295026 47.1386442, 8.4293466 47.1385818, 8.4291788 47.1384837, 8.4287606 47.1383039, 8.428486 47.1381858, 8.4283968 47.1381543)",,30,,,,2.5,
34009585,Lindenmatt,residential,False,False,61.065,"LINESTRING (8.4260717 47.1386019, 8.4253951 47.1383023)",,,,,,,
34009585,Lindenmatt,residential,False,True,10.03,"LINESTRING (8.4260717 47.1386019, 8.4259987 47.1386772)",,,,,,,
34009591,Lindenmatt,residential,False,False,32.757,"LINESTRING (8.4260717 47.1386019, 8.4262996 47.1383514)",,,,,,,
34009591,Lindenmatt,residential,False,True,116.68900000000001,"LINESTRING (8.4260717 47.1386019, 8.4272614 47.1391162, 8.4273106 47.1391567, 8.4273462 47.139186)",,,,,,,
34009591,Lindenmatt,residential,False,True,32.757,"LINESTRING (8.4262996 47.1383514, 8.4260717 47.1386019)",,,,,,,
34009874,,residential,False,False,32.931,"LINESTRING (8.427411 47.1401915, 8.4271414 47.1403472, 8.4271173 47.1403613, 8.4270795 47.1403835)",,,,,,,
321709658,Luzernerstrasse,secondary,False,False,16.759,"LINESTRING (8.4270795 47.1403835, 8.4269361 47.1402686)",,50,,,,,
34009874,,residential,False,True,32.931,"LINESTRING (8.4270795 47.1403835, 8.4271173 47.1403613, 8.4271414 47.1403472, 8.427411 47.1401915)",,,,,,,
"[34022889, 321709658]",Luzernerstrasse,"['secondary', 'living_street']",False,True,112.108,"LINESTRING (8.4270795 47.1403835, 8.4272047 47.1404891, 8.4272678 47.1405379, 8.4279406 47.1410341, 8.4280356 47.1410856, 8.4281014 47.1411077)",,"['20', '50']",,,,,
34016156,Lerchenweg,residential,False,False,198.316,"LINESTRING (8.4350434 47.1383067, 8.434702 47.138705, 8.4346259 47.1387371, 8.4345524 47.1387514, 8.4338828 47.1387764, 8.4336386 47.1387978, 8.4333635 47.1388579, 8.4328601 47.1390432)",,,,,,,
28562151,Waldeggstrasse,residential,False,False,64.669,"LINESTRING (8.4328601 47.1390432, 8.432805 47.1389479, 8.4326663 47.138744, 8.432598 47.1386583, 8.4325452 47.1385885, 8.4325084 47.1385516, 8.432476 47.1385258)",,,,,,,
"[636381308, 28562151]",Waldeggstrasse,residential,False,True,201.953,"LINESTRING (8.4328601 47.1390432, 8.4328922 47.1391146, 8.4329917 47.1393359, 8.4330323 47.139503, 8.4330412 47.1395565, 8.4330611 47.1396762, 8.4330694 47.1398175, 8.433063 47.1399648, 8.4330554 47.1401109, 8.4330362 47.14028, 8.4330152 47.1404073, 8.4329988 47.1404846, 8.432943 47.1406266, 8.4329137 47.1407251, 8.432859 47.1408267)",,,,,,,
34016156,Lerchenweg,residential,False,True,198.316,"LINESTRING (8.4328601 47.1390432, 8.4333635 47.1388579, 8.4336386 47.1387978, 8.4338828 47.1387764, 8.4345524 47.1387514, 8.4346259 47.1387371, 8.434702 47.138705, 8.4350434 47.1383067)",,,,,,,
