osmid,oneway,lanes,name,highway,maxspeed,width,reversed,length,geometry,junction,ref
226588702,False,,Zentralstrasse,tertiary,30,14,False,34.989000000000004,"LINESTRING (8.6208035 47.682606, 8.6207089 47.6824747, 8.6205927 47.6823252)",,
"[1061060160, 1061060161]",False,,Zentralstrasse,tertiary,30,12.0,True,142.685,"LINESTRING (8.6208035 47.682606, 8.6209336 47.6827892, 8.6209602 47.6828245, 8.6212323 47.683186, 8.6216538 47.6837544)",,
1046198693,True,,Pestalozzistrasse,residential,30,,False,19.219,"LINESTRING (8.6205927 47.6823252, 8.6208164 47.6822404)",,
226588702,False,,Zentralstrasse,tertiary,30,14,False,54.384,"LINESTRING (8.6205927 47.6823252, 8.6203987 47.682135, 8.6203841 47.6821217, 8.620158 47.6819338)",,
226588702,False,,Zentralstrasse,tertiary,30,14,True,34.989000000000004,"LINESTRING (8.6205927 47.6823252, 8.6207089 47.6824747, 8.6208035 47.682606)",,
226588702,False,,Zentralstrasse,tertiary,30,14,False,25.761,"LINESTRING (8.620158 47.6819338, 8.6199175 47.6817681)",,
4577304,False,,Grünaugasse,residential,50,4.6,True,163.575,"LINESTRING (8.620158 47.6819338, 8.6214691 47.681384, 8.6219651 47.6811764, 8.6220129 47.6811563)",,
226588702,False,,Zentralstrasse,tertiary,30,14,True,54.384,"LINESTRING (8.620158 47.6819338, 8.6203841 47.6821217, 8.6203987 47.682135, 8.6205927 47.6823252)",,
4698688,True,,Wildenstrasse,tertiary,30,,False,20.687,"LINESTRING (8.6190728 47.6810806, 8.6189718 47.6810107, 8.6189152 47.6809853, 8.6188554 47.680971)",,
226588702,False,,Zentralstrasse,tertiary,30,14,True,99.50800000000001,"LINESTRING (8.6190728 47.6810806, 8.6191528 47.6811722, 8.6192588 47.6812744, 8.6193938 47.6813878, 8.6195387 47.6814951, 8.6196651 47.6815888, 8.6197237 47.6816322, 8.6198059 47.6816887, 8.6199175 47.6817681)",,
"[686372665, 226221678]",True,,Wildenstrasse,tertiary,30,7,False,99.072,"LINESTRING (8.6188554 47.680971, 8.6187251 47.6809647, 8.6185641 47.6809575, 8.618352 47.6809446, 8.6180932 47.6809308, 8.6180077 47.6809223, 8.6179499 47.680913, 8.6178795 47.6808961, 8.6177839 47.6808648, 8.6176865 47.6808274, 8.6175881 47.6807814)",,
4698689,True,,Industriestrasse,tertiary,30,3,False,19.293,"LINESTRING (8.6175881 47.6807814, 8.61757 47.6807431, 8.6175617 47.6807115, 8.6175623 47.6806584, 8.6175828 47.6806123)",,
686372666,True,,Industriestrasse,tertiary,30,8.5,False,31.964,"LINESTRING (8.6175881 47.6807814, 8.617471 47.6807811, 8.6174083 47.6807881, 8.617349 47.6808032, 8.6173015 47.6808252, 8.6172048 47.6808788)",,
4580289,True,1,Rheinfallstrasse,tertiary,50,6.5,False,13.264999999999999,"LINESTRING (8.6172048 47.6808788, 8.6172076 47.6809026, 8.6171999 47.6809258, 8.6171823 47.6809466, 8.6171564 47.6809628, 8.6171245 47.6809733)",roundabout,
"[4576693, 1068485639]",False,2,Poststrasse,residential,30,"['12.0', '13.0']",False,85.961,"LINESTRING (8.6190484 47.6822883, 8.6188621 47.6820635, 8.6187835 47.6819867, 8.6186985 47.6819289, 8.6186029 47.6818859, 8.6185222 47.6818583, 8.6184135 47.6818345, 8.6183071 47.6818248, 8.6182277 47.6818254)",,
4576693,False,,Poststrasse,residential,30,12.0,True,48.196000000000005,"LINESTRING (8.6190484 47.6822883, 8.6193265 47.6826295, 8.6193581 47.6826683)",,
4732791,True,,Marktgasse,residential,30,7.0,False,87.057,"LINESTRING (8.6190484 47.6822883, 8.6190803 47.6822692, 8.6199175 47.6817681)",,
226588702,False,,Zentralstrasse,tertiary,30,14,True,25.761,"LINESTRING (8.6199175 47.6817681, 8.620158 47.6819338)",,
226588702,False,,Zentralstrasse,tertiary,30,14,False,99.508,"LINESTRING (8.6199175 47.6817681, 8.6198059 47.6816887, 8.6197237 47.6816322, 8.6196651 47.6815888, 8.6195387 47.6814951, 8.6193938 47.6813878, 8.6192588 47.6812744, 8.6191528 47.6811722, 8.6190728 47.6810806)",,
4580257,False,,Arthur Moser-Strasse,living_street,20,,True,34.544,"LINESTRING (8.6207181 47.6842647, 8.62115 47.6841553)",,
4580258,False,,Arthur Moser-Strasse,residential,20,4.3,False,99.80699999999999,"LINESTRING (8.6207181 47.6842647, 8.6205231 47.6843232, 8.6204689 47.6843537, 8.6204553 47.6844024, 8.6206406 47.6847587, 8.620656 47.6847987, 8.6206427 47.6848313, 8.6205738 47.6848797, 8.6203989 47.6849499)",,
4580259,False,,Neusatzstrasse,residential,20,6.0,False,155.944,"LINESTRING (8.6207181 47.6842647, 8.6198575 47.6831971, 8.6198024 47.6831125, 8.6198458 47.6830217)",,
"[4732874, 758367294]",False,"['2', '3']",Schaffhauserstrasse,primary,50,11,False,362.145,"LINESTRING (8.6175615 47.682329, 8.6176048 47.6823549, 8.6178666 47.6825116, 8.6179782 47.6825907, 8.6183084 47.6828416, 8.6183622 47.68289, 8.6184927 47.6830075, 8.6187897 47.6832934, 8.6193483 47.6838323, 8.6197301 47.6841791, 8.6199344 47.6844158, 8.6199956 47.6844768, 8.6200783 47.6845739, 8.6203989 47.6849499)",,4;13;14
126480204,False,2,Rheinfallstrasse,tertiary,50,,True,22.842999999999996,"LINESTRING (8.6175615 47.682329, 8.6175542 47.6822734, 8.6175479 47.6822124, 8.6175505 47.6821679, 8.617553 47.682124)",,
215454240,False,2,Klettgauerstrasse,primary,50,12.0,True,27.667,"LINESTRING (8.6175615 47.682329, 8.6174285 47.6822806, 8.6172193 47.6822384)",,4;13;14
4578444,True,,Rheinfallstrasse,residential,50,6.4,False,35.336,"LINESTRING (8.6178713 47.6816277, 8.6179756 47.681721, 8.618033 47.6817576, 8.6181251 47.6817942, 8.6182277 47.6818254)",,
26839986,False,2,Rheinfallstrasse,tertiary,50,13.0,False,36.129999999999995,"LINESTRING (8.6178713 47.6816277, 8.6178822 47.6816765, 8.6178859 47.6817219, 8.617885 47.6817574, 8.6178776 47.6817992, 8.6178525 47.6818659, 8.6178294 47.6819102, 8.6178098 47.6819445)",,
"[26839986, 1068485634]",False,2,Rheinfallstrasse,tertiary,50,13.0,True,94.388,"LINESTRING (8.6178713 47.6816277, 8.6178547 47.6815731, 8.6178213 47.6815175, 8.6177775 47.6814667, 8.6177218 47.6814147, 8.6175502 47.6813028, 8.617469 47.6812578, 8.6173763 47.6812064, 8.6172726 47.6811522, 8.6172005 47.6811044, 8.6171747 47.6810748, 8.6171245 47.6809733)",,
1066935624,True,1,Industriestrasse,tertiary,30,,False,43.018,"LINESTRING (8.6175828 47.6806123, 8.6176814 47.6805311, 8.6179738 47.6803292)",,
4576850,True,,Zentralstrasse,tertiary,30,,False,15.463000000000001,"LINESTRING (8.6180506 47.6802729, 8.6181286 47.6802486, 8.6182483 47.6802387)",,
4578434,True,1,Industriestrasse,tertiary,30,,False,24.054,"LINESTRING (8.6180506 47.6802729, 8.6181132 47.6802114, 8.6182117 47.6800861)",,
4576852,False,,Weinbergstrasse,residential,50,7.5,False,27.192,"LINESTRING (8.6195741 47.6795767, 8.6195278 47.6796343, 8.6194252 47.6797596, 8.6193969 47.6797901)",,
"[86120915, 86120836, 168878373]",False,2,"['Industriestrasse', 'Rheinstrasse']",tertiary,30,10.5,True,145.33100000000002,"LINESTRING (8.6195741 47.6795767, 8.6191301 47.6795463, 8.6188379 47.6795285, 8.6187527 47.6795216, 8.6186741 47.6795212, 8.6186146 47.6795301, 8.6185608 47.6795442, 8.6184754 47.6795753, 8.6184295 47.6796041, 8.6184059 47.6796188, 8.6183583 47.6796677, 8.6183124 47.6797532, 8.6182911 47.6798236, 8.6182659 47.679907, 8.6182117 47.6800861)",,
1244666707,False,2,Rheinstrasse,tertiary,50,8,False,103.72399999999999,"LINESTRING (8.6195741 47.6795767, 8.6196339 47.6795799, 8.6201064 47.679611, 8.6203209 47.679626, 8.6204886 47.6796317, 8.620635 47.6796087, 8.6207805 47.6795489, 8.6208678 47.6794698)",,
26839986,False,2,Rheinfallstrasse,tertiary,50,13.0,True,36.13,"LINESTRING (8.6178098 47.6819445, 8.6178294 47.6819102, 8.6178525 47.6818659, 8.6178776 47.6817992, 8.617885 47.6817574, 8.6178859 47.6817219, 8.6178822 47.6816765, 8.6178713 47.6816277)",,
319734773,False,3,Rheinfallstrasse,tertiary,50,14.0,False,11.869,"LINESTRING (8.6178098 47.6819445, 8.617767 47.6819932, 8.6177182 47.6820311)",,
126480204,False,2,Rheinfallstrasse,tertiary,50,,False,22.843,"LINESTRING (8.617553 47.682124, 8.6175505 47.6821679, 8.6175479 47.6822124, 8.6175542 47.6822734, 8.6175615 47.682329)",,
319734773,False,3,Rheinfallstrasse,tertiary,50,14.0,True,16.131,"LINESTRING (8.617553 47.682124, 8.6176121 47.6820949, 8.6176673 47.6820608, 8.6177182 47.6820311)",,
319734774,False,2,Rheinfallstrasse,tertiary,50,10.0,False,28.047,"LINESTRING (8.617553 47.682124, 8.6174171 47.6821748, 8.6172193 47.6822384)",,
"[1244666689, 226221676]",True,,Zentralstrasse,tertiary,30,,False,95.102,"LINESTRING (8.6182483 47.6802387, 8.6183303 47.6802562, 8.6184615 47.6802988, 8.6185677 47.6803426, 8.6186933 47.6803944, 8.6187557 47.6804264, 8.6188146 47.6804665, 8.6188662 47.6805129, 8.6189471 47.6806121, 8.6189742 47.6806822, 8.6190059 47.6808443)",,
4578445,True,,Wildenstrasse,tertiary,30,7.0,False,19.118000000000002,"LINESTRING (8.6190059 47.6808443, 8.6189915 47.68089, 8.6189619 47.6809242, 8.6189206 47.6809417, 8.6188554 47.680971)",,
226221677,True,,Zentralstrasse,tertiary,30,,False,26.755000000000003,"LINESTRING (8.6190059 47.6808443, 8.6190275 47.6809351, 8.6190728 47.6810806)",,
4576852,False,,Weinbergstrasse,residential,50,7.5,False,55.79600000000001,"LINESTRING (8.6193969 47.6797901, 8.6193557 47.6798272, 8.619317 47.6798674, 8.6191597 47.680018, 8.6190768 47.6801152, 8.619004 47.6802152)",,
4576852,False,,Weinbergstrasse,residential,50,7.5,True,27.192,"LINESTRING (8.6193969 47.6797901, 8.6194252 47.6797596, 8.6195278 47.6796343, 8.6195741 47.6795767)",,
4577298,False,,Rheingoldstrasse,residential,30,7.5,False,89.848,"LINESTRING (8.6193969 47.6797901, 8.6194028 47.6798049, 8.6194126 47.6798187, 8.6194296 47.6798337, 8.6194512 47.6798457, 8.619612 47.6799179, 8.6198102 47.6800069, 8.6201809 47.6801733, 8.6203645 47.6802568)",,
"[1016240326, 1203279039]",False,,Rosenbergstrasse,tertiary,50,9.5,False,52.345,"LINESTRING (8.6173586 47.6855898, 8.6172177 47.6854328, 8.617114 47.6853171, 8.6170422 47.685237, 8.6169972 47.6851868)",,
1016240329,False,,Einschlagstrasse,residential,30,,True,102.656,"LINESTRING (8.6173586 47.6855898, 8.6174112 47.6855679, 8.6174564 47.68555, 8.6175192 47.685524, 8.6178866 47.6853795, 8.6179233 47.6853629, 8.6179612 47.685346, 8.6181856 47.6852423, 8.6183507 47.6851454, 8.6184647 47.6850543)",,
"[319734769, 319734771]",False,3,Klettgauerstrasse,primary,50,13.0,False,94.963,"LINESTRING (8.615784 47.6826745, 8.6163168 47.6825124, 8.6169376 47.6823193)",,4;13;14
"[1068485632, 319734772]",False,3,Klettgauerstrasse,primary,50,"['17.0', '13.0']",True,103.46799999999999,"LINESTRING (8.615784 47.6826745, 8.6155938 47.6827327, 8.6154944 47.6827631, 8.6153542 47.682806, 8.6152995 47.6828228, 8.615153 47.6828726, 8.6145341 47.6830715)",,4;13;14
215454240,False,2,Klettgauerstrasse,primary,50,12.0,False,27.667,"LINESTRING (8.6172193 47.6822384, 8.6174285 47.6822806, 8.6175615 47.682329)",,4;13;14
319734774,False,2,Rheinfallstrasse,tertiary,50,10.0,True,28.047,"LINESTRING (8.6172193 47.6822384, 8.6174171 47.6821748, 8.617553 47.682124)",,
"[514628504, 514628501]",False,3,Klettgauerstrasse,primary,50,"['13.5', '14.0']",True,22.993,"LINESTRING (8.6172193 47.6822384, 8.617164 47.6822477, 8.6171316 47.6822579, 8.6169376 47.6823193)",,4;13;14
4577298,False,,Rheingoldstrasse,residential,30,7.5,False,84.73599999999999,"LINESTRING (8.6203645 47.6802568, 8.6205508 47.6803388, 8.6206496 47.6803845, 8.6207894 47.6804468, 8.6211602 47.6806119, 8.6213053 47.6806804)",,
4577298,False,,Rheingoldstrasse,residential,30,7.5,True,89.84799999999997,"LINESTRING (8.6203645 47.6802568, 8.6201809 47.6801733, 8.6198102 47.6800069, 8.619612 47.6799179, 8.6194512 47.6798457, 8.6194296 47.6798337, 8.6194126 47.6798187, 8.6194028 47.6798049, 8.6193969 47.6797901)",,
4577341,False,,Felsengrundstrasse,residential,30,8.0,False,94.35299999999998,"LINESTRING (8.6203645 47.6802568, 8.6204852 47.6801141, 8.6208624 47.6796685, 8.6209504 47.6795965, 8.6209982 47.6795757, 8.6210525 47.6795598)",,
4577339,False,,Schulstrasse,residential,50,7.5,True,71.045,"LINESTRING (8.6213053 47.6806804, 8.6219809 47.6802317)",,
4577298,False,,Rheingoldstrasse,residential,30,7.5,False,75.34299999999999,"LINESTRING (8.6213053 47.6806804, 8.6216147 47.6808382, 8.6216568 47.6808655, 8.621703 47.6809015, 8.6220129 47.6811563)",,
4577298,False,,Rheingoldstrasse,residential,30,7.5,True,84.736,"LINESTRING (8.6213053 47.6806804, 8.6211602 47.6806119, 8.6207894 47.6804468, 8.6206496 47.6803845, 8.6205508 47.6803388, 8.6203645 47.6802568)",,
4577337,False,,Wiesengrundstrasse,residential,30,5.3,True,63.31,"LINESTRING (8.6220129 47.6811563, 8.6227271 47.6808514)",,
4577298,False,,Rheingoldstrasse,residential,30,7.5,False,56.444,"LINESTRING (8.6220129 47.6811563, 8.6223551 47.6814743, 8.6224101 47.6815831)",,
4577298,False,,Rheingoldstrasse,residential,30,7.5,True,75.34299999999999,"LINESTRING (8.6220129 47.6811563, 8.621703 47.6809015, 8.6216568 47.6808655, 8.6216147 47.6808382, 8.6213053 47.6806804)",,
4577304,False,,Grünaugasse,residential,50,4.6,False,163.575,"LINESTRING (8.6220129 47.6811563, 8.6219651 47.6811764, 8.6214691 47.681384, 8.620158 47.6819338)",,
"[4577298, 4702604]",False,,"['Bahnsteigstrasse', 'Rheingoldstrasse']",residential,"['30', '50']","['5.1', '7.5']",False,177.41199999999998,"LINESTRING (8.6224101 47.6815831, 8.622581 47.6821441, 8.6226323 47.6823123, 8.6226446 47.6823528, 8.6226519 47.6823767, 8.6226858 47.6824879, 8.6227052 47.6825675, 8.6226427 47.6825707, 8.6225615 47.682582, 8.6220108 47.6825681, 8.6219387 47.6825757, 8.6218983 47.6825952, 8.6218749 47.6826315)",,
4577298,False,,Rheingoldstrasse,residential,30,7.5,True,56.444,"LINESTRING (8.6224101 47.6815831, 8.6223551 47.6814743, 8.6220129 47.6811563)",,
4577303,False,,Pestalozzistrasse,residential,30,5.2,False,139.922,"LINESTRING (8.6224101 47.6815831, 8.6209278 47.6821981, 8.6208164 47.6822404)",,
4577336,False,,Pestalozzistrasse,residential,30,5.5,True,61.016,"LINESTRING (8.6224101 47.6815831, 8.622531 47.6815491, 8.6231621 47.6813715)",,
4577299,False,,Bahnhofstrasse,tertiary,50,,False,189.923,"LINESTRING (8.6245702 47.6800729, 8.6245654 47.6800856, 8.6245636 47.6801043, 8.6245678 47.6801237, 8.6245869 47.6801525, 8.6248281 47.6804882, 8.6248919 47.680588, 8.6249417 47.6806885, 8.6249729 47.6807716, 8.6249921 47.6808547, 8.6250006 47.6809296, 8.6250009 47.681093, 8.6249975 47.6815076, 8.624982 47.6816716, 8.6249761 47.6817217)",,
"[694510280, 694510281, 88192621]",False,2,Victor von Bruns-Strasse,tertiary,30,,False,74.089,"LINESTRING (8.6245702 47.6800729, 8.6245818 47.6800558, 8.6245961 47.6800417, 8.6246275 47.6800215, 8.6251519 47.6798235, 8.6253084 47.6797642, 8.6253597 47.6797513, 8.6254146 47.6797401)",,
4577299,False,,Bahnhofstrasse,tertiary,50,,True,189.923,"LINESTRING (8.6249761 47.6817217, 8.624982 47.6816716, 8.6249975 47.6815076, 8.6250009 47.681093, 8.6250006 47.6809296, 8.6249921 47.6808547, 8.6249729 47.6807716, 8.6249417 47.6806885, 8.6248919 47.680588, 8.6248281 47.6804882, 8.6245869 47.6801525, 8.6245678 47.6801237, 8.6245636 47.6801043, 8.6245654 47.6800856, 8.6245702 47.6800729)",,
"[1244666690, 226223046, 226223047, 39858507, 39858508]",False,2,Bahnhofstrasse,tertiary,50,6.4,False,330.7199999999999,"LINESTRING (8.6249761 47.6817217, 8.6248309 47.6823002, 8.6248166 47.6823651, 8.624776 47.6825487, 8.6247591 47.6826388, 8.6247406 47.6826855, 8.6247003 47.6827382, 8.6246526 47.6827738, 8.6245966 47.6828011, 8.6245294 47.6828128, 8.6244554 47.6828139, 8.6242534 47.682799, 8.6228784 47.6827, 8.622804 47.682695, 8.6218749 47.6826315)",,
86120809,False,2,Rheinstrasse,tertiary,50,,True,91.965,"LINESTRING (8.6249761 47.6817217, 8.6249454 47.68171, 8.6249237 47.6816988, 8.6248936 47.6816683, 8.6243249 47.6810254)",,
226223047,False,,Bahnhofstrasse,tertiary,50,6.4,False,5.959,"LINESTRING (8.6218749 47.6826315, 8.6217957 47.6826261)",,
"[4577298, 4702604]",False,,"['Bahnsteigstrasse', 'Rheingoldstrasse']",residential,"['50', '30']","['5.1', '7.5']",True,177.41199999999998,"LINESTRING (8.6218749 47.6826315, 8.6218983 47.6825952, 8.6219387 47.6825757, 8.6220108 47.6825681, 8.6225615 47.682582, 8.6226427 47.6825707, 8.6227052 47.6825675, 8.6226858 47.6824879, 8.6226519 47.6823767, 8.6226446 47.6823528, 8.6226323 47.6823123, 8.622581 47.6821441, 8.6224101 47.6815831)",,
"[1244666690, 226223046, 226223047, 39858507, 39858508]",False,2,Bahnhofstrasse,tertiary,50,6.4,True,330.71999999999997,"LINESTRING (8.6218749 47.6826315, 8.622804 47.682695, 8.6228784 47.6827, 8.6242534 47.682799, 8.6244554 47.6828139, 8.6245294 47.6828128, 8.6245966 47.6828011, 8.6246526 47.6827738, 8.6247003 47.6827382, 8.6247406 47.6826855, 8.6247591 47.6826388, 8.624776 47.6825487, 8.6248166 47.6823651, 8.6248309 47.6823002, 8.6249761 47.6817217)",,
4577340,False,,Wüscherstrasse,residential,30,6.2,False,17.241,"LINESTRING (8.6208678 47.6794698, 8.6209724 47.6795073, 8.6210525 47.6795598)",,
"[1244666707, 4577335]",False,2,Rheinstrasse,tertiary,50,8,False,120.93899999999998,"LINESTRING (8.6208678 47.6794698, 8.6208836 47.6794548, 8.6209505 47.6793912, 8.6210824 47.679252, 8.6211821 47.6791471, 8.6212331 47.6791091, 8.621297 47.679067, 8.6213811 47.6790518, 8.6214575 47.6790584, 8.6216174 47.6791073, 8.6217429 47.6791558, 8.6218764 47.6792149, 8.6219421 47.6792446, 8.6220611 47.6793097)",,
1244666707,False,2,Rheinstrasse,tertiary,50,8,True,103.724,"LINESTRING (8.6208678 47.6794698, 8.6207805 47.6795489, 8.620635 47.6796087, 8.6204886 47.6796317, 8.6203209 47.679626, 8.6201064 47.679611, 8.6196339 47.6795799, 8.6195741 47.6795767)",,
4577335,False,2,Rheinstrasse,tertiary,50,8,False,44.225,"LINESTRING (8.6227084 47.6797317, 8.6231266 47.6800126)",,
4577335,False,2,Rheinstrasse,tertiary,50,8,True,67.462,"LINESTRING (8.6227084 47.6797317, 8.6221126 47.6793402, 8.6220611 47.6793097)",,
4577339,False,,Schulstrasse,residential,50,7.5,False,77.83500000000001,"LINESTRING (8.6227084 47.6797317, 8.6226223 47.6797872, 8.6219809 47.6802317)",,
4577335,False,2,Rheinstrasse,tertiary,50,8,True,60.763000000000005,"LINESTRING (8.6237071 47.6803945, 8.6236039 47.6803246, 8.6231266 47.6800126)",,
4577337,False,,Wiesengrundstrasse,residential,30,5.3,False,45.986000000000004,"LINESTRING (8.6237071 47.6803945, 8.6236737 47.68042, 8.6234998 47.6805319, 8.6232291 47.6806508)",,
4577338,True,,Victor von Bruns-Strasse,tertiary,50,7.2,False,74.40599999999999,"LINESTRING (8.6237071 47.6803945, 8.6243031 47.6801652, 8.6244708 47.6800859, 8.6245156 47.6800746, 8.6245702 47.6800729)",,
86120809,False,2,Rheinstrasse,tertiary,50,,False,84.15199999999999,"LINESTRING (8.6237071 47.6803945, 8.6238746 47.6805384, 8.6240427 47.680703, 8.6243249 47.6810254)",,
4577336,False,,Pestalozzistrasse,residential,30,5.5,False,28.366,"LINESTRING (8.6243249 47.6810254, 8.6242459 47.6810462, 8.6239767 47.6811259)",,
86120809,False,2,Rheinstrasse,tertiary,50,,False,91.965,"LINESTRING (8.6243249 47.6810254, 8.6248936 47.6816683, 8.6249237 47.6816988, 8.6249454 47.68171, 8.6249761 47.6817217)",,
86120809,False,2,Rheinstrasse,tertiary,50,,True,84.15199999999999,"LINESTRING (8.6243249 47.6810254, 8.6240427 47.680703, 8.6238746 47.6805384, 8.6237071 47.6803945)",,
4577337,False,,Wiesengrundstrasse,residential,30,5.3,False,63.31,"LINESTRING (8.6227271 47.6808514, 8.6220129 47.6811563)",,
4577337,False,,Wiesengrundstrasse,residential,30,5.3,True,43.702,"LINESTRING (8.6227271 47.6808514, 8.6232291 47.6806508)",,
4577340,False,,Wüscherstrasse,residential,30,6.2,True,88.83600000000001,"LINESTRING (8.6227271 47.6808514, 8.6225816 47.6807022, 8.6219809 47.6802317)",,
4577339,False,,Schulstrasse,residential,50,7.5,False,71.045,"LINESTRING (8.6219809 47.6802317, 8.6213053 47.6806804)",,
4577340,False,,Wüscherstrasse,residential,30,6.2,True,102.043,"LINESTRING (8.6219809 47.6802317, 8.6210525 47.6795598)",,
4577339,False,,Schulstrasse,residential,50,7.5,True,77.83500000000001,"LINESTRING (8.6219809 47.6802317, 8.6226223 47.6797872, 8.6227084 47.6797317)",,
4577340,False,,Wüscherstrasse,residential,30,6.2,False,88.83600000000001,"LINESTRING (8.6219809 47.6802317, 8.6225816 47.6807022, 8.6227271 47.6808514)",,
4577340,False,,Wüscherstrasse,residential,30,6.2,False,102.043,"LINESTRING (8.6210525 47.6795598, 8.6219809 47.6802317)",,
4577340,False,,Wüscherstrasse,residential,30,6.2,True,17.241,"LINESTRING (8.6210525 47.6795598, 8.6209724 47.6795073, 8.6208678 47.6794698)",,
4577341,False,,Felsengrundstrasse,residential,30,8.0,True,94.353,"LINESTRING (8.6210525 47.6795598, 8.6209982 47.6795757, 8.6209504 47.6795965, 8.6208624 47.6796685, 8.6204852 47.6801141, 8.6203645 47.6802568)",,
"[1016240329, 1169709487]",False,2,Einschlagstrasse,residential,30,8.0,False,72.335,"LINESTRING (8.6191196 47.6845967, 8.6190363 47.6846059, 8.6188624 47.6847061, 8.6186606 47.6848706, 8.6186358 47.6848959, 8.6186015 47.6849307, 8.6185661 47.6849652, 8.6184647 47.6850543)",,
4580257,False,,Arthur Moser-Strasse,living_street,20,,False,34.544,"LINESTRING (8.62115 47.6841553, 8.6207181 47.6842647)",,
4580162,False,,Mattenstrasse,residential,20,4.5,False,159.78300000000002,"LINESTRING (8.62115 47.6841553, 8.6211106 47.6841052, 8.6207364 47.6836033, 8.6202343 47.6829922, 8.6201333 47.6828929)",,
4580257,False,,Arthur Moser-Strasse,living_street,20,,True,53.028,"LINESTRING (8.62115 47.6841553, 8.6214633 47.6840707, 8.6218079 47.6839785)",,
4576693,False,,Poststrasse,residential,30,12.0,False,25.917,"LINESTRING (8.6201333 47.6828929, 8.6199053 47.6830028, 8.6198458 47.6830217)",,
4576693,False,,Poststrasse,residential,30,12.0,True,59.894999999999996,"LINESTRING (8.6201333 47.6828929, 8.6203566 47.6827867, 8.6206469 47.6826486, 8.620742 47.6826129, 8.6208035 47.682606)",,
4580162,False,,Mattenstrasse,residential,20,4.5,True,159.78300000000002,"LINESTRING (8.6201333 47.6828929, 8.6202343 47.6829922, 8.6207364 47.6836033, 8.6211106 47.6841052, 8.62115 47.6841553)",,
4580168,False,,,residential,30,,True,52.775,"LINESTRING (8.621875 47.684095, 8.6225503 47.6839587)",,
336649101,False,,Zentralstrasse,tertiary,30,14.0,False,13.894,"LINESTRING (8.621875 47.684095, 8.6218079 47.6839785)",,
336649101,False,,Zentralstrasse,tertiary,30,14.0,True,49.972,"LINESTRING (8.621875 47.684095, 8.6219172 47.6841761, 8.6219996 47.6843468, 8.6220456 47.6844704, 8.6220626 47.6845258)",,
4580163,False,,Freyastrasse,residential,30,6.0,True,42.307,"LINESTRING (8.6224141 47.6835845, 8.6229767 47.6835484)",,
34392073,True,,Echostrasse,residential,50,5.5,False,69.553,"LINESTRING (8.6224141 47.6835845, 8.6220253 47.6830164)",,
34392074,False,,Echostrasse,residential,30,5.0,False,42.84,"LINESTRING (8.6224141 47.6835845, 8.6225503 47.6839587)",,
4580163,False,,Freyastrasse,residential,30,6.0,False,60.204,"LINESTRING (8.6224141 47.6835845, 8.6220556 47.6836395, 8.6216538 47.6837544)",,
4580168,False,,,residential,30,,False,52.775,"LINESTRING (8.6225503 47.6839587, 8.621875 47.684095)",,
34392074,False,,Echostrasse,residential,30,5.0,True,42.84,"LINESTRING (8.6225503 47.6839587, 8.6224141 47.6835845)",,
34392074,False,,Echostrasse,residential,30,5.0,False,56.457,"LINESTRING (8.6225503 47.6839587, 8.622634 47.68421, 8.6226758 47.6844586)",,
