osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,junction,bridge
62072105,Narzissenweg,residential,False,False,44.77,,,,"LINESTRING (7.9235815 47.3104794, 7.9232033 47.310169)",,
247919303,Luzernerstrasse,primary,False,True,93.091,2,2,50,"LINESTRING (7.9235815 47.3104794, 7.9244685 47.309897)",,
"[1170379228, 982054716, 247919303]",Luzernerstrasse,primary,False,False,148.548,"['2', '3']",2,50,"LINESTRING (7.9235815 47.3104794, 7.9230738 47.3108187, 7.9223617 47.3113155, 7.9221962 47.3114293)",,
982054712,Luzernerstrasse,primary,False,False,10.501,3,2,50,"LINESTRING (7.9199185 47.3129071, 7.9198146 47.31297)",,
61454192,Ginsterweg,residential,False,False,52.834,,,,"LINESTRING (7.9199185 47.3129071, 7.9197627 47.3128422, 7.9195364 47.3127045, 7.9193857 47.3126016)",,
982054712,Luzernerstrasse,primary,False,True,44.908,3,2,50,"LINESTRING (7.9199185 47.3129071, 7.9200837 47.3128001, 7.9203472 47.3126267)",,
27066963,Bernstrasse,primary,True,False,35.008,2,,50,"LINESTRING (7.9157393 47.3119386, 7.9157705 47.3119132, 7.9158121 47.3118958, 7.9158596 47.3118882, 7.9159081 47.3118913, 7.9159528 47.3119046, 7.9159859 47.3119243, 7.9160092 47.3119497, 7.9160208 47.3119785, 7.9160197 47.3120084, 7.916006 47.3120368)",roundabout,
27066963,Bernstrasse,primary,True,False,17.476,2,,50,"LINESTRING (7.915788 47.3120775, 7.9157533 47.3120567, 7.9157294 47.3120297, 7.9157187 47.3119991, 7.9157221 47.3119678, 7.9157393 47.3119386)",roundabout,
"[801655681, 640954954, 640954955, 175564715, 49896271]",Am Tych,"['unclassified', 'residential']",False,False,228.31099999999998,,,,"LINESTRING (7.915788 47.3120775, 7.9157343 47.3121287, 7.9156589 47.3121952, 7.9155679 47.3122496, 7.9154673 47.3122918, 7.9153258 47.3123445, 7.9151643 47.3123848, 7.9147428 47.3124958, 7.9145766 47.3125381, 7.9144521 47.3125693, 7.9142818 47.3126119, 7.9142328 47.3126167, 7.9142303 47.3126447, 7.9142242 47.3126688, 7.9142128 47.3127761, 7.914201 47.3128859, 7.9142304 47.3129671, 7.9144444 47.3131999, 7.9145536 47.3132811, 7.9146962 47.3133255)",,yes
"[45838721, 45838722, 27066964, 776795941]",Bernstrasse,primary,False,False,212.0,"['2', '3']",1,50,"LINESTRING (7.9171748 47.3123172, 7.9177844 47.3124622, 7.9184474 47.3126235, 7.9195923 47.3129339, 7.9198146 47.31297)",,yes
"[640954952, 640954953, 27066964]",Bernstrasse,primary,False,True,93.475,2,1,50,"LINESTRING (7.9171748 47.3123172, 7.9170534 47.3122891, 7.9169889 47.3122739, 7.9166795 47.3122021, 7.9163354 47.3121191, 7.9162721 47.3121024, 7.916006 47.3120368)",,
61382456,Industriestrasse,residential,False,False,650.0379999999999,,,,"LINESTRING (7.9171748 47.3123172, 7.9172154 47.3122202, 7.9172647 47.3121022, 7.9173098 47.3120455, 7.917388 47.3119902, 7.9175575 47.3119274, 7.9177591 47.3118606, 7.9193469 47.3113346, 7.9195044 47.311256, 7.9195803 47.3112046, 7.9195602 47.3111373, 7.9195042 47.3110603, 7.9194676 47.31101, 7.9193136 47.3107946, 7.918666 47.3099044, 7.9186261 47.309759, 7.9186401 47.309637, 7.9187112 47.3095096, 7.9188185 47.3094042, 7.9189539 47.3093198, 7.919658 47.3089979, 7.9201716 47.3087642, 7.920924 47.3084221, 7.9209962 47.3083544)",,
776790210,Zürichstrasse,primary,False,True,22.874,2,1,50,"LINESTRING (7.9255215 47.3126946, 7.9252189 47.3127096)",,
"[682617421, 247919287]",Ackerweg,residential,False,False,86.262,3,,50,"LINESTRING (7.9273506 47.3083145, 7.9277047 47.3085532, 7.9277249 47.3085977, 7.9277386 47.3086279, 7.9273442 47.3088675)",,
461813392,Ackerweg,residential,True,False,26.672,,,50,"LINESTRING (7.9273506 47.3083145, 7.9272858 47.3082792, 7.9272191 47.3082444, 7.9271701 47.308228, 7.9271061 47.3082214, 7.927039 47.3082212)",,
27066963,Bernstrasse,primary,True,False,19.143,2,,50,"LINESTRING (7.916006 47.3120368, 7.9159761 47.3120646, 7.9159343 47.3120842, 7.9158854 47.3120934, 7.9158347 47.312091, 7.915788 47.3120775)",roundabout,
"[640954952, 640954953, 27066964]",Bernstrasse,primary,False,False,93.475,2,1,50,"LINESTRING (7.916006 47.3120368, 7.9162721 47.3121024, 7.9163354 47.3121191, 7.9166795 47.3122021, 7.9169889 47.3122739, 7.9170534 47.3122891, 7.9171748 47.3123172)",,
247919303,Luzernerstrasse,primary,False,False,54.104,2,2,50,"LINESTRING (7.925134 47.30945, 7.9246211 47.3097903)",,
49896213,Meisenweg,residential,False,False,67.95100000000001,,,,"LINESTRING (7.925134 47.30945, 7.9252005 47.3095032, 7.9257167 47.3099162)",,
247919303,Luzernerstrasse,primary,False,True,84.728,2,2,50,"LINESTRING (7.925134 47.30945, 7.9253761 47.3092879, 7.9256876 47.3090779, 7.9259317 47.3089133)",,
