osmid,name,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,tunnel,bridge,ref
461222400,Thurgauerstrasse,secondary,60,,True,False,22.365000000000002,"LINESTRING (8.5730962 47.4283328, 8.5729607 47.4282519, 8.5728714 47.4282012)",,,,
"[14874250, 43169924]",,motorway_link,100,,True,False,271.78,"LINESTRING (8.5728078 47.4283698, 8.5724048 47.4292142, 8.5722394 47.4295539, 8.5721586 47.4297334, 8.5721181 47.4298238, 8.5720794 47.4299152, 8.5720295 47.4300525, 8.571934 47.4303377, 8.5718173 47.4307178)",1,yes,,
10590021,Schulstrasse,residential,50,,False,False,100.88899999999998,"LINESTRING (8.5726721 47.4306838, 8.5727962 47.4307444, 8.572934 47.4308295, 8.5730572 47.4309253, 8.5731328 47.4310054, 8.5732623 47.4311221, 8.57335 47.4311745, 8.5734545 47.4312174, 8.5735898 47.4312679, 8.573646 47.4312885)",,,,
31554672,Mühlegasse,residential,50,,False,False,112.74,"LINESTRING (8.5726721 47.4306838, 8.5725822 47.4308058, 8.5724989 47.4309547, 8.5724409 47.4310882, 8.5724112 47.4311564, 8.5723675 47.4313098, 8.5723436 47.4314777, 8.5723598 47.4315662, 8.5724629 47.4316293)",,,,
148505934,Oberdorfstrasse,residential,50,,False,False,34.781,"LINESTRING (8.5790915 47.4317029, 8.5791887 47.4320087)",,,,
11007070,Reservoirstrasse,residential,50,,False,False,157.91899999999998,"LINESTRING (8.5790915 47.4317029, 8.5790678 47.4315124, 8.5790455 47.431164, 8.5790372 47.431125, 8.5790155 47.431023, 8.5789113 47.4309023, 8.578781 47.4308115, 8.5786347 47.4307329, 8.5781953 47.4305575)",,,,
38236886,Oberdorfstrasse,residential,30,,False,True,97.71900000000001,"LINESTRING (8.5790915 47.4317029, 8.5789892 47.4316668, 8.578494 47.4315788, 8.578308 47.4315504, 8.5781758 47.4315544, 8.5779593 47.4316141, 8.5778762 47.4316678)",,,,
"[11007203, 43067420, 1215025262]","['Dorfstrasse', 'Untere Bubenholzstrasse']",residential,30,,False,False,124.085,"LINESTRING (8.5780255 47.4322029, 8.5779119 47.4322257, 8.5778656 47.4322432, 8.5778044 47.4322663, 8.5777568 47.4322995, 8.5777207 47.4323353, 8.5776776 47.4324006, 8.5775688 47.4325848, 8.5774721 47.4327109, 8.5773106 47.4328906, 8.5772622 47.4329271, 8.5772034 47.4329563, 8.5771733 47.4329678, 8.5770159 47.4330207)",,,,
38236885,Dorfstrasse,residential,30,,False,False,60.941,"LINESTRING (8.5780255 47.4322029, 8.5780302 47.4321104, 8.5780174 47.4320289, 8.5779273 47.4318066, 8.5778762 47.4316678)",,,,
43067419,Bassersdorferstrasse,residential,30,,False,True,33.193999999999996,"LINESTRING (8.5780255 47.4322029, 8.5781028 47.4322283, 8.5783568 47.4323508, 8.578391 47.4323689)",,,,
38236883,Dorfstrasse,residential,30,,False,False,129.17999999999998,"LINESTRING (8.5778762 47.4316678, 8.5777381 47.4316594, 8.5771273 47.4317114, 8.5770892 47.4317135, 8.5770077 47.4317037, 8.5766449 47.4316233, 8.5764856 47.4315887, 8.5764137 47.4315913, 8.5763331 47.431609, 8.576223 47.4316633)",,,,
38236885,Dorfstrasse,residential,30,,False,True,60.941,"LINESTRING (8.5778762 47.4316678, 8.5779273 47.4318066, 8.5780174 47.4320289, 8.5780302 47.4321104, 8.5780255 47.4322029)",,,,
38236886,Oberdorfstrasse,residential,30,,False,False,97.719,"LINESTRING (8.5778762 47.4316678, 8.5779593 47.4316141, 8.5781758 47.4315544, 8.578308 47.4315504, 8.578494 47.4315788, 8.5789892 47.4316668, 8.5790915 47.4317029)",,,,
"[38236915, 739590420, 739590422, 739590426, 739590429]",Obere Wallisellerstrasse,residential,30,,False,True,133.256,"LINESTRING (8.5778762 47.4316678, 8.5777888 47.431613, 8.5777463 47.4314452, 8.577743 47.4314248, 8.5777337 47.4313584, 8.5778018 47.4312052, 8.5779353 47.4309721, 8.5780333 47.4308159, 8.578052 47.4307861, 8.5781456 47.4306367, 8.5781953 47.4305575)",,,,
148505934,Oberdorfstrasse,residential,50,,False,True,34.781,"LINESTRING (8.5791887 47.4320087, 8.5790915 47.4317029)",,,,
11006801,Dietlikonerstrasse,unclassified,30,,False,True,72.718,"LINESTRING (8.5791887 47.4320087, 8.5788576 47.4321104, 8.5786422 47.4322283, 8.578391 47.4323689)",,,,
320695878,Dietlikonerstrasse,unclassified,50,,False,False,146.851,"LINESTRING (8.5791887 47.4320087, 8.5797957 47.4319291, 8.5799777 47.4318983, 8.5810857 47.4316993)",,,,
320695878,Dietlikonerstrasse,unclassified,50,,False,True,146.851,"LINESTRING (8.5810857 47.4316993, 8.5799777 47.4318983, 8.5797957 47.4319291, 8.5791887 47.4320087)",,,,
10590021,Schulstrasse,residential,50,,False,True,100.88900000000001,"LINESTRING (8.573646 47.4312885, 8.5735898 47.4312679, 8.5734545 47.4312174, 8.57335 47.4311745, 8.5732623 47.4311221, 8.5731328 47.4310054, 8.5730572 47.4309253, 8.572934 47.4308295, 8.5727962 47.4307444, 8.5726721 47.4306838)",,,,
"[38236883, 43067422]",Dorfstrasse,residential,30,,False,True,218.26,"LINESTRING (8.573646 47.4312885, 8.573691 47.431299, 8.5738275 47.4313305, 8.5741133 47.4313771, 8.5742068 47.4313923, 8.5743687 47.4314187, 8.5745639 47.4314529, 8.5746799 47.4314817, 8.574789 47.4315136, 8.5749805 47.431595, 8.5750789 47.4316423, 8.5753439 47.4317667, 8.5754079 47.4317967, 8.5755266 47.4318524, 8.5756081 47.4318769, 8.5757039 47.4318857, 8.5758217 47.4318752, 8.5759304 47.4318393, 8.5760739 47.4317571, 8.576223 47.4316633)",,,,
"[461222401, 155192525, 760643455]",Wallisellerstrasse,secondary,50,,False,True,180.78799999999998,"LINESTRING (8.573646 47.4312885, 8.573689 47.4310543, 8.5737113 47.4309268, 8.5737542 47.4307263, 8.5737782 47.4306103, 8.573902 47.4300358, 8.5739333 47.4298909, 8.5739639 47.4297487, 8.5739791 47.4296784)",,,,
220641881,Wallisellerstrasse,secondary,50,,False,False,122.997,"LINESTRING (8.573646 47.4312885, 8.5736071 47.4314527, 8.5735798 47.431568, 8.5735439 47.431678, 8.5734764 47.4318057, 8.5733246 47.4319742, 8.5731997 47.4320679, 8.573068 47.4321492, 8.5729135 47.4322277)",,,,
11007115,Püntenstrasse,residential,,,False,True,113.63,"LINESTRING (8.5738844 47.4334635, 8.5744169 47.4333277, 8.5747748 47.4332186, 8.5752483 47.4330306)",,,,
144843610,Pfändwiesenstrasse,residential,50,,False,False,92.762,"LINESTRING (8.5738844 47.4334635, 8.5730572 47.4336784, 8.5729064 47.4337127, 8.5727286 47.4337541)",,,,
144843610,Pfändwiesenstrasse,residential,50,,False,True,156.538,"LINESTRING (8.5738844 47.4334635, 8.5737646 47.4332196, 8.5737388 47.4331807, 8.5735714 47.4329283, 8.5735598 47.4329107, 8.5733421 47.4326398, 8.5732286 47.4325307, 8.5729875 47.4322989, 8.572967 47.4322781, 8.572954 47.4322658, 8.5729135 47.4322277)",,,,
144843610,Pfändwiesenstrasse,residential,50,,False,False,156.53799999999998,"LINESTRING (8.5729135 47.4322277, 8.572954 47.4322658, 8.572967 47.4322781, 8.5729875 47.4322989, 8.5732286 47.4325307, 8.5733421 47.4326398, 8.5735598 47.4329107, 8.5735714 47.4329283, 8.5737388 47.4331807, 8.5737646 47.4332196, 8.5738844 47.4334635)",,,,
220641881,Wallisellerstrasse,secondary,50,,False,True,122.997,"LINESTRING (8.5729135 47.4322277, 8.573068 47.4321492, 8.5731997 47.4320679, 8.5733246 47.4319742, 8.5734764 47.4318057, 8.5735439 47.431678, 8.5735798 47.431568, 8.5736071 47.4314527, 8.573646 47.4312885)",,,,
11787207,Klotenerstrasse,residential,30,,False,False,132.461,"LINESTRING (8.5770159 47.4330207, 8.5770351 47.4330582, 8.5770383 47.4331059, 8.5768733 47.4333108, 8.5766295 47.4336604, 8.5764938 47.4338738, 8.5764653 47.4339336, 8.5763508 47.4341058)",,,,
43067420,Untere Bubenholzstrasse,residential,30,,False,False,105.909,"LINESTRING (8.5770159 47.4330207, 8.5767428 47.4331126, 8.5760752 47.4333236, 8.5759907 47.4333503, 8.5757983 47.4333943, 8.5757322 47.4334094)",,,,
"[11007203, 43067420, 1215025262]","['Dorfstrasse', 'Untere Bubenholzstrasse']",residential,30,,False,True,124.08500000000001,"LINESTRING (8.5770159 47.4330207, 8.5771733 47.4329678, 8.5772034 47.4329563, 8.5772622 47.4329271, 8.5773106 47.4328906, 8.5774721 47.4327109, 8.5775688 47.4325848, 8.5776776 47.4324006, 8.5777207 47.4323353, 8.5777568 47.4322995, 8.5778044 47.4322663, 8.5778656 47.4322432, 8.5779119 47.4322257, 8.5780255 47.4322029)",,,,
"[753416491, 11419819]",Rietgrabenstrasse,residential,50,,False,True,63.565000000000005,"LINESTRING (8.575818 47.4282097, 8.5759794 47.4285902, 8.5760207 47.4286906, 8.5760314 47.4287241, 8.57603 47.4287614)",,,,
"[753416491, 11419819]",Rietgrabenstrasse,residential,50,,False,False,63.565,"LINESTRING (8.57603 47.4287614, 8.5760314 47.4287241, 8.5760207 47.4286906, 8.5759794 47.4285902, 8.575818 47.4282097)",,,,
"[43132862, 781029670, 31551975]",Rebhalde,residential,50,,False,False,127.76100000000001,"LINESTRING (8.57603 47.4287614, 8.5761047 47.4287639, 8.5761299 47.4287647, 8.5761646 47.4287659, 8.5765485 47.4286763, 8.576909 47.4286199, 8.5770167 47.428617, 8.5770589 47.428623, 8.5771114 47.428633, 8.5771724 47.4286597, 8.5772293 47.4286802, 8.5772738 47.4286894, 8.5773341 47.428688, 8.5774791 47.4286889, 8.5776688 47.4287132)",,,,
132683829,Ringstrasse,residential,50,,False,True,40.754999999999995,"LINESTRING (8.57603 47.4287614, 8.5760149 47.4287855, 8.5759973 47.4288016, 8.5759761 47.4288169, 8.5759366 47.4288337, 8.5755562 47.4289077)",,,,
11419834,Obere Wallisellerstrasse,residential,50,,False,True,262.337,"LINESTRING (8.5798837 47.4285043, 8.5794847 47.428919, 8.5792794 47.4291157, 8.5788727 47.4295394, 8.5788089 47.4296171, 8.5787423 47.4297187, 8.578662 47.42988, 8.5785893 47.4300168, 8.5784022 47.4302814, 8.5781953 47.4305575)",,,,
31551064,Vrenikerstrasse,residential,50,,False,False,83.155,"LINESTRING (8.5798837 47.4285043, 8.5798217 47.4284804, 8.5797591 47.4284466, 8.5796558 47.4283494, 8.5794777 47.4281663, 8.579262 47.4278968)",,,,
132683828,Ringstrasse,residential,50,,True,False,100.98800000000001,"LINESTRING (8.5755562 47.4289077, 8.5753683 47.4289504, 8.5751625 47.4289701, 8.5750243 47.4289721, 8.574974 47.4289728, 8.5747952 47.4289636, 8.574658 47.4289478, 8.5745233 47.4289298, 8.5743731 47.4289, 8.5743022 47.4288877, 8.5742758 47.4288838, 8.5742413 47.4288786)",,,,
132683829,Ringstrasse,residential,50,,False,False,40.754999999999995,"LINESTRING (8.5755562 47.4289077, 8.5759366 47.4288337, 8.5759761 47.4288169, 8.5759973 47.4288016, 8.5760149 47.4287855, 8.57603 47.4287614)",,,,
"[781029670, 43132862, 31551975]",Rebhalde,residential,50,,False,True,127.761,"LINESTRING (8.5776688 47.4287132, 8.5774791 47.4286889, 8.5773341 47.428688, 8.5772738 47.4286894, 8.5772293 47.4286802, 8.5771724 47.4286597, 8.5771114 47.428633, 8.5770589 47.428623, 8.5770167 47.428617, 8.576909 47.4286199, 8.5765485 47.4286763, 8.5761646 47.4287659, 8.5761299 47.4287647, 8.5761047 47.4287639, 8.57603 47.4287614)",,,,
"[11006778, 43067418, 55142860, 739590421]",Bassersdorferstrasse,"['unclassified', 'residential']",30,,False,False,432.455,"LINESTRING (8.5832369 47.4338863, 8.5831521 47.4338919, 8.5827084 47.4339238, 8.5821808 47.433937, 8.581188 47.4339223, 8.5809111 47.4338982, 8.5808389 47.4338727, 8.5805607 47.433589, 8.5803597 47.4334199, 8.5801819 47.4333043, 8.5799759 47.4331905, 8.5793496 47.4329002, 8.5792104 47.4328372, 8.5790649 47.4327621, 8.5788544 47.4326442, 8.578391 47.4323689)",,,,
11787207,Klotenerstrasse,residential,30,,False,True,132.461,"LINESTRING (8.5763508 47.4341058, 8.5764653 47.4339336, 8.5764938 47.4338738, 8.5766295 47.4336604, 8.5768733 47.4333108, 8.5770383 47.4331059, 8.5770351 47.4330582, 8.5770159 47.4330207)",,,,
149029871,Trettlisteinstrasse,residential,,,False,True,84.125,"LINESTRING (8.5763508 47.4341058, 8.5762924 47.4340846, 8.5759663 47.4338165, 8.5756239 47.433535)",,,,
11909725,Obere Bubenholzstrasse,residential,30,,False,False,217.257,"LINESTRING (8.5731905 47.4345818, 8.5741295 47.4342339, 8.5742783 47.4341761, 8.5746868 47.4339882, 8.5750786 47.4337888, 8.5756239 47.433535)",,,,
11909725,Obere Bubenholzstrasse,residential,30,,False,False,16.836,"LINESTRING (8.5756239 47.433535, 8.575719 47.4334651, 8.5757322 47.4334094)",,,,
11909725,Obere Bubenholzstrasse,residential,30,,False,True,217.257,"LINESTRING (8.5756239 47.433535, 8.5750786 47.4337888, 8.5746868 47.4339882, 8.5742783 47.4341761, 8.5741295 47.4342339, 8.5731905 47.4345818)",,,,
149029871,Trettlisteinstrasse,residential,,,False,False,84.12499999999999,"LINESTRING (8.5756239 47.433535, 8.5759663 47.4338165, 8.5762924 47.4340846, 8.5763508 47.4341058)",,,,
11909725,Obere Bubenholzstrasse,residential,30,,False,True,16.836,"LINESTRING (8.5757322 47.4334094, 8.575719 47.4334651, 8.5756239 47.433535)",,,,
"[304140435, 43067420]",Untere Bubenholzstrasse,residential,"['30', '50']",,False,False,308.007,"LINESTRING (8.5757322 47.4334094, 8.5755373 47.4334427, 8.5752388 47.4335045, 8.5751019 47.4335343, 8.5749303 47.4335868, 8.5747847 47.4336431, 8.5744885 47.4337578, 8.5742782 47.4338211, 8.5740915 47.4338566, 8.5737365 47.4339058, 8.5735476 47.4339479, 8.5732489 47.4340411, 8.5727411 47.4342382, 8.5725487 47.434307, 8.5722476 47.4343877, 8.5719618 47.4344478)",,,,
43067420,Untere Bubenholzstrasse,residential,30,,False,True,105.909,"LINESTRING (8.5757322 47.4334094, 8.5757983 47.4333943, 8.5759907 47.4333503, 8.5760752 47.4333236, 8.5767428 47.4331126, 8.5770159 47.4330207)",,,,
24341134,Haldenstrasse,residential,50,,False,True,143.227,"LINESTRING (8.5772554 47.4295903, 8.5772544 47.4296013, 8.577249 47.4296616, 8.5772598 47.4297305, 8.577301 47.4298533, 8.5773587 47.4300159, 8.5774641 47.4302328, 8.5775785 47.4303815, 8.5776435 47.4304224, 8.5777197 47.4304452, 8.5778178 47.430465, 8.5780807 47.430518, 8.5781953 47.4305575)",,,,
31551207,Neuwiesenstrasse,residential,50,,False,False,25.711,"LINESTRING (8.5751667 47.4280249, 8.5749787 47.428218)",,,,
31551207,Neuwiesenstrasse,residential,50,,False,True,25.711,"LINESTRING (8.5749787 47.428218, 8.5751667 47.4280249)",,,,
31551207,Neuwiesenstrasse,residential,50,,False,False,62.92,"LINESTRING (8.5749787 47.428218, 8.5747966 47.4283891, 8.5747036 47.4287385)",,,,
155192523,Neuwiesenstrasse,residential,50,,False,False,52.474000000000004,"LINESTRING (8.5749787 47.428218, 8.5747635 47.4281809, 8.574404 47.4280916, 8.5743138 47.4280777)",,,,
155192523,Neuwiesenstrasse,residential,50,,False,True,52.474000000000004,"LINESTRING (8.5743138 47.4280777, 8.574404 47.4280916, 8.5747635 47.4281809, 8.5749787 47.428218)",,,,
"[1163708481, 1163708482]",Wallisellerstrasse,secondary,50,,False,False,69.2,"LINESTRING (8.5743138 47.4280777, 8.5742827 47.4282076, 8.5742512 47.4283433, 8.5741847 47.4286087, 8.574168 47.4286698, 8.5741621 47.4286915)",3,,,
760643455,Wallisellerstrasse,secondary,50,,False,True,19.209,"LINESTRING (8.5739791 47.4296784, 8.5739896 47.4295058)",,,,
31551618,Leeberngasse,residential,50,,False,True,107.16699999999999,"LINESTRING (8.5739791 47.4296784, 8.5740655 47.4296923, 8.5743531 47.4297567, 8.574605 47.4298173, 8.5748804 47.4298773, 8.5750383 47.4299087, 8.5751862 47.4299285, 8.57529 47.4299282, 8.5753444 47.4299165)",,,,
"[461222401, 155192525, 760643455]",Wallisellerstrasse,secondary,50,,False,False,180.78799999999998,"LINESTRING (8.5739791 47.4296784, 8.5739639 47.4297487, 8.5739333 47.4298909, 8.573902 47.4300358, 8.5737782 47.4306103, 8.5737542 47.4307263, 8.5737113 47.4309268, 8.573689 47.4310543, 8.573646 47.4312885)",,,,
31551630,Mettlengasse,residential,30,,False,True,102.22800000000001,"LINESTRING (8.5757553 47.4308191, 8.5760144 47.4310759, 8.576116 47.4312246, 8.576223 47.4316633)",,,,
31551630,Mettlengasse,residential,30,,False,False,102.22800000000001,"LINESTRING (8.576223 47.4316633, 8.576116 47.4312246, 8.5760144 47.4310759, 8.5757553 47.4308191)",,,,
"[38236883, 43067422]",Dorfstrasse,residential,30,,False,False,218.25999999999993,"LINESTRING (8.576223 47.4316633, 8.5760739 47.4317571, 8.5759304 47.4318393, 8.5758217 47.4318752, 8.5757039 47.4318857, 8.5756081 47.4318769, 8.5755266 47.4318524, 8.5754079 47.4317967, 8.5753439 47.4317667, 8.5750789 47.4316423, 8.5749805 47.431595, 8.574789 47.4315136, 8.5746799 47.4314817, 8.5745639 47.4314529, 8.5743687 47.4314187, 8.5742068 47.4313923, 8.5741133 47.4313771, 8.5738275 47.4313305, 8.573691 47.431299, 8.573646 47.4312885)",,,,
38236883,Dorfstrasse,residential,30,,False,True,129.18,"LINESTRING (8.576223 47.4316633, 8.5763331 47.431609, 8.5764137 47.4315913, 8.5764856 47.4315887, 8.5766449 47.4316233, 8.5770077 47.4317037, 8.5770892 47.4317135, 8.5771273 47.4317114, 8.5777381 47.4316594, 8.5778762 47.4316678)",,,,
11007115,Püntenstrasse,residential,,,False,False,117.79299999999999,"LINESTRING (8.5763773 47.4323101, 8.576243 47.4324536, 8.5760191 47.4326143, 8.575825 47.4327365, 8.5755775 47.4328738, 8.5754977 47.4329181, 8.5753386 47.4329947, 8.5752483 47.4330306)",,,,
144843610,Pfändwiesenstrasse,residential,50,,False,True,8.523,"LINESTRING (8.5726218 47.4337797, 8.5727286 47.4337541)",,,,
31552036,Vrenikerstrasse,residential,,,False,False,65.446,"LINESTRING (8.5785349 47.42822, 8.579262 47.4278968)",,,,
31552036,Vrenikerstrasse,residential,,,False,True,65.446,"LINESTRING (8.579262 47.4278968, 8.5785349 47.42822)",,,,
31551064,Vrenikerstrasse,residential,50,,False,True,83.155,"LINESTRING (8.579262 47.4278968, 8.5794777 47.4281663, 8.5796558 47.4283494, 8.5797591 47.4284466, 8.5798217 47.4284804, 8.5798837 47.4285043)",,,,
31554672,Mühlegasse,residential,50,,False,True,112.74000000000001,"LINESTRING (8.5724629 47.4316293, 8.5723598 47.4315662, 8.5723436 47.4314777, 8.5723675 47.4313098, 8.5724112 47.4311564, 8.5724409 47.4310882, 8.5724989 47.4309547, 8.5725822 47.4308058, 8.5726721 47.4306838)",,,,
4674544,Wallisellerstrasse,secondary,50,roundabout,True,False,7.044,"LINESTRING (8.5742413 47.4288786, 8.5741954 47.4289068, 8.5741691 47.4289187)",,,,
4674544,Wallisellerstrasse,secondary,50,roundabout,True,False,17.567,"LINESTRING (8.5740264 47.4289148, 8.5739868 47.4288981, 8.5739548 47.428875, 8.5739328 47.4288472, 8.5739223 47.4288163, 8.5739239 47.4287848)",,,,
"[304140435, 43067420]",Untere Bubenholzstrasse,residential,"['50', '30']",,False,True,308.00700000000006,"LINESTRING (8.5719618 47.4344478, 8.5722476 47.4343877, 8.5725487 47.434307, 8.5727411 47.4342382, 8.5732489 47.4340411, 8.5735476 47.4339479, 8.5737365 47.4339058, 8.5740915 47.4338566, 8.5742782 47.4338211, 8.5744885 47.4337578, 8.5747847 47.4336431, 8.5749303 47.4335868, 8.5751019 47.4335343, 8.5752388 47.4335045, 8.5755373 47.4334427, 8.5757322 47.4334094)",,,,
308985153,,motorway_link,60,,True,False,19.412,"LINESTRING (8.5728714 47.4282012, 8.5728661 47.4282355, 8.5728465 47.4282902, 8.5728078 47.4283698)",,,,
760643455,Wallisellerstrasse,secondary,50,,False,False,19.209,"LINESTRING (8.5739896 47.4295058, 8.5739791 47.4296784)",,,,
461222402,Wallisellerstrasse,secondary,50,,True,False,66.086,"LINESTRING (8.5739896 47.4295058, 8.5739794 47.429328, 8.5740378 47.429008, 8.5740382 47.4289558, 8.5740336 47.4289398, 8.5740264 47.4289148)",,,,
31551618,Leeberngasse,residential,50,,False,False,107.167,"LINESTRING (8.5753444 47.4299165, 8.57529 47.4299282, 8.5751862 47.4299285, 8.5750383 47.4299087, 8.5748804 47.4298773, 8.574605 47.4298173, 8.5743531 47.4297567, 8.5740655 47.4296923, 8.5739791 47.4296784)",,,,
149033936,,residential,,,False,True,77.133,"LINESTRING (8.5746822 47.4324522, 8.5747658 47.4325376, 8.5750448 47.4328226, 8.5752483 47.4330306)",,,,
11007115,Püntenstrasse,residential,,,False,False,113.63,"LINESTRING (8.5752483 47.4330306, 8.5747748 47.4332186, 8.5744169 47.4333277, 8.5738844 47.4334635)",,,,
11007115,Püntenstrasse,residential,,,False,True,117.79300000000002,"LINESTRING (8.5752483 47.4330306, 8.5753386 47.4329947, 8.5754977 47.4329181, 8.5755775 47.4328738, 8.575825 47.4327365, 8.5760191 47.4326143, 8.576243 47.4324536, 8.5763773 47.4323101)",,,,
149033936,,residential,,,False,False,77.133,"LINESTRING (8.5752483 47.4330306, 8.5750448 47.4328226, 8.5747658 47.4325376, 8.5746822 47.4324522)",,,,
144843610,Pfändwiesenstrasse,residential,50,,False,False,8.523,"LINESTRING (8.5727286 47.4337541, 8.5726218 47.4337797)",,,,
144843610,Pfändwiesenstrasse,residential,50,,False,True,92.762,"LINESTRING (8.5727286 47.4337541, 8.5729064 47.4337127, 8.5730572 47.4336784, 8.5738844 47.4334635)",,,,
149033962,Pfändwiesenstrasse,residential,50,,False,False,80.723,"LINESTRING (8.5727286 47.4337541, 8.5724804 47.433438, 8.572201 47.4331222)",,,,
31551207,Neuwiesenstrasse,residential,50,,False,True,62.92,"LINESTRING (8.5747036 47.4287385, 8.5747966 47.4283891, 8.5749787 47.428218)",,,,
149033962,Pfändwiesenstrasse,residential,50,,False,True,80.723,"LINESTRING (8.572201 47.4331222, 8.5724804 47.433438, 8.5727286 47.4337541)",,,,
"[438419337, 10590002]",,motorway_link,60,,True,False,11.618,"LINESTRING (8.5728419 47.4280996, 8.572861 47.4281401, 8.572867 47.4281535, 8.5728721 47.4281756, 8.5728714 47.4282012)",,,yes,
"[438419321, 14873748, 107414036]",Thurgauerstrasse,secondary,"['60', '50']",,True,False,109.977,"LINESTRING (8.5728419 47.4280996, 8.5728866 47.4281263, 8.5729622 47.4281714, 8.5730179 47.4282039, 8.5731948 47.4283153, 8.5734085 47.42845, 8.5735383 47.4285259, 8.573637 47.4285818, 8.573725 47.4286293, 8.5737947 47.4286631, 8.5738515 47.4286872, 8.5739289 47.4287107, 8.5739688 47.4287228)",,,yes,
"[257163008, 43169923, 257163012, 1222866247]",,motorway,100,,True,False,308.055,"LINESTRING (8.5723807 47.4279743, 8.572357 47.4280641, 8.5722067 47.4286773, 8.5721631 47.4288666, 8.5721057 47.4291281, 8.5720539 47.4293872, 8.5719647 47.4298708, 8.5719229 47.4301116, 8.5718836 47.4303346, 8.5718173 47.4307178)","['2', '3']",yes,yes,A11
11006801,Dietlikonerstrasse,unclassified,30,,False,False,72.718,"LINESTRING (8.578391 47.4323689, 8.5786422 47.4322283, 8.5788576 47.4321104, 8.5791887 47.4320087)",,,,
43067419,Bassersdorferstrasse,residential,30,,False,False,33.193999999999996,"LINESTRING (8.578391 47.4323689, 8.5783568 47.4323508, 8.5781028 47.4322283, 8.5780255 47.4322029)",,,,
"[11006778, 43067418, 55142860, 739590421]",Bassersdorferstrasse,"['residential', 'unclassified']",30,,False,True,432.455,"LINESTRING (8.578391 47.4323689, 8.5788544 47.4326442, 8.5790649 47.4327621, 8.5792104 47.4328372, 8.5793496 47.4329002, 8.5799759 47.4331905, 8.5801819 47.4333043, 8.5803597 47.4334199, 8.5805607 47.433589, 8.5808389 47.4338727, 8.5809111 47.4338982, 8.581188 47.4339223, 8.5821808 47.433937, 8.5827084 47.4339238, 8.5831521 47.4338919, 8.5832369 47.4338863)",,,,
11007070,Reservoirstrasse,residential,50,,False,True,157.919,"LINESTRING (8.5781953 47.4305575, 8.5786347 47.4307329, 8.578781 47.4308115, 8.5789113 47.4309023, 8.5790155 47.431023, 8.5790372 47.431125, 8.5790455 47.431164, 8.5790678 47.4315124, 8.5790915 47.4317029)",,,,
11419834,Obere Wallisellerstrasse,residential,50,,False,False,262.337,"LINESTRING (8.5781953 47.4305575, 8.5784022 47.4302814, 8.5785893 47.4300168, 8.578662 47.42988, 8.5787423 47.4297187, 8.5788089 47.4296171, 8.5788727 47.4295394, 8.5792794 47.4291157, 8.5794847 47.428919, 8.5798837 47.4285043)",,,,
