osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,access
32300177,Chemin des Comtoises,residential,False,False,207.92699999999996,"LINESTRING (6.0802096 46.2089777, 6.0800729 46.2091056, 6.0799823 46.2091808, 6.0795765 46.2095179, 6.0791097 46.2099057, 6.0790188 46.2099812, 6.0784993 46.2104251)",30,,
"[32300208, 1030712566]",Chemin du Devancet,residential,False,False,212.334,"LINESTRING (6.0811979 46.2094966, 6.0809512 46.2097006, 6.0809268 46.2097294, 6.0808892 46.2097738, 6.0807314 46.2099047, 6.0804927 46.2101026, 6.0804265 46.2101575, 6.0802572 46.210298, 6.0801722 46.2103672, 6.080022 46.2104894, 6.0797192 46.2107358, 6.0794391 46.2109665)",30,,
32300129,Chemin des Vidollets,residential,False,False,94.28599999999999,"LINESTRING (6.0794391 46.2109665, 6.0790282 46.2107136, 6.0786365 46.2104807, 6.0784993 46.2104251)",30,,
32300129,Chemin des Vidollets,residential,False,True,87.668,"LINESTRING (6.0794391 46.2109665, 6.07973 46.2111447, 6.0798803 46.211223, 6.0800861 46.2113193, 6.0802581 46.2114124, 6.080338 46.2114491)",30,,
"[32300208, 1030712566]",Chemin du Devancet,residential,False,True,212.33399999999997,"LINESTRING (6.0794391 46.2109665, 6.0797192 46.2107358, 6.080022 46.2104894, 6.0801722 46.2103672, 6.0802572 46.210298, 6.0804265 46.2101575, 6.0804927 46.2101026, 6.0807314 46.2099047, 6.0808892 46.2097738, 6.0809268 46.2097294, 6.0809512 46.2097006, 6.0811979 46.2094966)",30,,
348560350,Chemin de Verby,residential,False,True,7.613,"LINESTRING (6.0816356 46.2150432, 6.0817134 46.2150009)",30,,destination
81307459,Route de Peney,secondary,True,False,157.603,"LINESTRING (6.0816356 46.2150432, 6.0815684 46.2149847, 6.081261 46.214711, 6.0803766 46.2139252)",50,,
916348133,Via de Coisson,residential,False,False,8.306,"LINESTRING (6.0804621 46.2138796, 6.0803766 46.2139252)",,,
81307588,Route de Peney,secondary,True,False,157.53,"LINESTRING (6.0804621 46.2138796, 6.0805523 46.2139589, 6.0811086 46.2144626, 6.0816569 46.2149511, 6.0817134 46.2150009)",50,,
"[348538131, 916348133, 32301110]",Via de Coisson,"['residential', 'living_street']",False,True,110.703,"LINESTRING (6.0804621 46.2138796, 6.0805574 46.2138258, 6.080613 46.213795, 6.0809546 46.2135809, 6.0812011 46.2134256, 6.0813733 46.2133177, 6.0815142 46.2132295, 6.0815348 46.2132164)","['20', '30']",,
32301338,Chemin de-Sales,residential,False,True,39.577,"LINESTRING (6.0850029 46.2157409, 6.085115 46.2156822, 6.0852962 46.2155744, 6.085351 46.2155434, 6.0854031 46.2155176)",30,,
1118959585,Rue du Village,residential,False,False,100.406,"LINESTRING (6.0850029 46.2157409, 6.0845158 46.2154433, 6.0844709 46.2154158, 6.0840969 46.2151454, 6.0840593 46.2151183)",30,,
329058538,Chemin de Mouille-Galand,residential,False,False,8.295,"LINESTRING (6.0801019 46.213679, 6.080187 46.2136332)",,,
"[81307649, 662371732, 886379517]",Route de Peney,secondary,True,False,199.91400000000002,"LINESTRING (6.0801019 46.213679, 6.0800442 46.2136249, 6.0799919 46.2135772, 6.0797661 46.2133713, 6.0790682 46.2127457, 6.0790309 46.2127103, 6.0787413 46.2124481, 6.0786867 46.2124014, 6.0786101 46.2123356, 6.0785928 46.2123201, 6.0785587 46.2122395)",50,,
"[32301786, 329058538]",Chemin de Mouille-Galand,residential,False,True,420.3460000000001,"LINESTRING (6.0801019 46.213679, 6.0800597 46.2137002, 6.0800118 46.2137241, 6.0798883 46.2137861, 6.0796466 46.2139074, 6.0795064 46.2139758, 6.0794378 46.2140093, 6.078912 46.21426, 6.0787637 46.2143401, 6.0786666 46.2143907, 6.0785786 46.2144365, 6.0783904 46.2145528, 6.0783396 46.2145907, 6.078317 46.2146174, 6.0783023 46.2146493, 6.078299 46.2146864, 6.0783055 46.2147192, 6.0783136 46.2147431, 6.0783274 46.2147692, 6.0783548 46.2148033, 6.0784198 46.2148732, 6.0784684 46.2149244, 6.0785112 46.2149871, 6.078534 46.2150321, 6.0785509 46.2150758, 6.078564 46.2152082, 6.0785797 46.2153096, 6.078633 46.2156781, 6.0787389 46.2162893, 6.0787482 46.21636, 6.0787613 46.2164219, 6.0787697 46.2164617, 6.078776 46.2164971, 6.0787863 46.2166446, 6.0787866 46.2167546, 6.0787715 46.2167883)",,,
232643332,Avenue Louis-Pictet,secondary,False,True,36.926,"LINESTRING (6.0846726 46.2172905, 6.0845764 46.2172204, 6.0844649 46.2171448, 6.0843389 46.2170519)",50,4,
80238452,Route de Peney,secondary,False,False,138.444,"LINESTRING (6.0773045 46.211276, 6.077208 46.2112147, 6.0771096 46.2111614, 6.0768794 46.21104, 6.0767934 46.2109987, 6.0765162 46.2108743, 6.0763585 46.2108099, 6.0761875 46.2107433, 6.0758308 46.2106183, 6.0757953 46.2106062)",50,2,
"[348555468, 81307582]",Route de Peney,secondary,True,False,146.70800000000003,"LINESTRING (6.0773045 46.211276, 6.077481 46.2113532, 6.0776351 46.2114406, 6.0780601 46.2117425, 6.0781753 46.2118324, 6.078288 46.2119312, 6.0785473 46.2121656, 6.0785587 46.2122395)",50,2,
81247419,La Ruelle,living_street,False,True,107.577,"LINESTRING (6.0827036 46.2126451, 6.0822786 46.2129213, 6.082132 46.2130166, 6.0820923 46.2130611, 6.0820287 46.2131811, 6.0820236 46.213238, 6.0818806 46.2133458, 6.0818402 46.2133763)",,,
81247419,La Ruelle,living_street,False,False,107.577,"LINESTRING (6.0818402 46.2133763, 6.0818806 46.2133458, 6.0820236 46.213238, 6.0820287 46.2131811, 6.0820923 46.2130611, 6.082132 46.2130166, 6.0822786 46.2129213, 6.0827036 46.2126451)",,,
348538130,Rue du Village,living_street,True,False,26.031,"LINESTRING (6.0818402 46.2133763, 6.0816339 46.2132383, 6.0815971 46.2132135)",20,,
916348133,Via de Coisson,residential,False,True,8.306,"LINESTRING (6.0803766 46.2139252, 6.0804621 46.2138796)",,,
81307459,Route de Peney,secondary,True,False,34.592,"LINESTRING (6.0803766 46.2139252, 6.0802652 46.2138298, 6.0801019 46.213679)",50,,
221352828,,tertiary_link,True,False,34.018,"LINESTRING (6.0837751 46.2171229, 6.0838605 46.2170933, 6.0839034 46.2170739, 6.0839462 46.2170429, 6.0839709 46.2170055, 6.0839902 46.2169622, 6.0839681 46.2168887)",,,
"[353804858, 353804859]",Route de Montfleury,tertiary,False,True,75.96900000000001,"LINESTRING (6.0837751 46.2171229, 6.0836182 46.2171321, 6.0834953 46.2171305, 6.083293 46.2171182, 6.0831689 46.2171052, 6.0830475 46.2170895, 6.0828242 46.2170568, 6.0827981 46.217053)",50,3,
662371623,Route de Montfleury,tertiary,False,False,44.090999999999994,"LINESTRING (6.0837751 46.2171229, 6.0839861 46.2170962, 6.0840786 46.2170851, 6.0843389 46.2170519)",50,3,
87336910,,living_street,False,True,120.89499999999998,"LINESTRING (6.0761012 46.2123212, 6.0761132 46.2123308, 6.0761821 46.2123856, 6.0763134 46.2124902, 6.076458 46.2126054, 6.0765145 46.2126504, 6.0767289 46.2128211, 6.0765736 46.2129204, 6.0768403 46.2131292)",20,,
87336910,,living_street,False,False,120.89500000000001,"LINESTRING (6.0768403 46.2131292, 6.0765736 46.2129204, 6.0767289 46.2128211, 6.0765145 46.2126504, 6.076458 46.2126054, 6.0763134 46.2124902, 6.0761821 46.2123856, 6.0761132 46.2123308, 6.0761012 46.2123212)",20,,
496689852,Chemin de Crotte-au-Loup,living_street,False,True,167.28499999999997,"LINESTRING (6.0768403 46.2131292, 6.0770077 46.2130186, 6.0770769 46.2129757, 6.0771899 46.2129029, 6.0772525 46.2128466, 6.0773222 46.2127866, 6.0773438 46.2127736, 6.0774969 46.2126809, 6.0776754 46.2125711, 6.0777289 46.2125441, 6.0777401 46.2125384, 6.0778946 46.2124603, 6.0779934 46.2124197, 6.0780556 46.2123974, 6.0781573 46.212361, 6.0783933 46.2122765, 6.0784481 46.2122626, 6.0785587 46.2122395)",20,,
88981910,Rue du Village,residential,False,True,11.542,"LINESTRING (6.0863968 46.2162403, 6.0863925 46.2162694, 6.0863764 46.2163012, 6.0863555 46.2163394)",,,
"[32299073, 81307506]",Route de Vernier,tertiary,False,"[False, True]",33.387,"LINESTRING (6.0843389 46.2170519, 6.0845544 46.2170224, 6.0845957 46.2170167, 6.0847616 46.2169849)",50,3,
232643332,Avenue Louis-Pictet,secondary,False,False,36.926,"LINESTRING (6.0843389 46.2170519, 6.0844649 46.2171448, 6.0845764 46.2172204, 6.0846726 46.2172905)",50,4,
662371622,Route de Peney,secondary,True,False,34.295,"LINESTRING (6.0843389 46.2170519, 6.0841506 46.2169971, 6.0840967 46.2169736, 6.084035 46.2169321, 6.0839681 46.2168887)",50,,
662371623,Route de Montfleury,tertiary,False,True,44.090999999999994,"LINESTRING (6.0843389 46.2170519, 6.0840786 46.2170851, 6.0839861 46.2170962, 6.0837751 46.2171229)",50,3,
232643334,Route de Peney,secondary,True,False,272.96999999999997,"LINESTRING (6.0839681 46.2168887, 6.082918 46.2161417, 6.0824156 46.215733, 6.0818629 46.2152575, 6.0817842 46.2151751, 6.0816356 46.2150432)",50,,
329058538,Chemin de Mouille-Galand,residential,False,True,8.295,"LINESTRING (6.080187 46.2136332, 6.0801019 46.213679)",,,
833470445,Route de Peney,secondary,True,False,34.626000000000005,"LINESTRING (6.080187 46.2136332, 6.0803543 46.2137799, 6.0804621 46.2138796)",50,,
348560350,Chemin de Verby,residential,False,False,7.613,"LINESTRING (6.0817134 46.2150009, 6.0816356 46.2150432)",30,,destination
"[81307610, 353804862, 353804863]",Route de Peney,secondary,True,False,305.104,"LINESTRING (6.0817134 46.2150009, 6.0819962 46.2152601, 6.0824595 46.2156668, 6.0828605 46.2159839, 6.0830608 46.2161313, 6.0836486 46.2165456, 6.084141 46.2168882, 6.0841828 46.216915, 6.0843389 46.2170519)",50,"['2', '3']",
348560350,Chemin de Verby,residential,False,True,104.07500000000002,"LINESTRING (6.0817134 46.2150009, 6.0817738 46.214969, 6.0821789 46.2147546, 6.0822413 46.2147514, 6.0822935 46.214775, 6.0824865 46.2149329, 6.0825217 46.2149423, 6.0825603 46.2149372, 6.0827599 46.2148157)",30,,destination
348560350,Chemin de Verby,residential,False,False,104.07500000000002,"LINESTRING (6.0827599 46.2148157, 6.0825603 46.2149372, 6.0825217 46.2149423, 6.0824865 46.2149329, 6.0822935 46.214775, 6.0822413 46.2147514, 6.0821789 46.2147546, 6.0817738 46.214969, 6.0817134 46.2150009)",30,,destination
348565960,Route de Vernier,tertiary,False,False,5.62,"LINESTRING (6.0878384 46.2173506, 6.0878993 46.2173785)",50,,
348565960,Route de Vernier,tertiary,False,True,160.55700000000002,"LINESTRING (6.0878384 46.2173506, 6.087785 46.2173219, 6.0877362 46.2172904, 6.0872208 46.2169054, 6.0870013 46.2167431, 6.0868976 46.2166753, 6.0867787 46.2166142, 6.0866831 46.2165599, 6.0866129 46.2165131, 6.0864477 46.2163879, 6.0863555 46.2163394)",50,,
"[348538129, 296669182]",Rue du Village,"['living_street', 'residential']",False,False,195.64699999999996,"LINESTRING (6.0815375 46.2131727, 6.0815096 46.2131531, 6.0814943 46.2131425, 6.0814155 46.2130872, 6.0812951 46.2129887, 6.0810625 46.2127983, 6.08102 46.2127653, 6.080699 46.2125009, 6.0805003 46.212354, 6.0803322 46.2122395, 6.0802108 46.212161, 6.0801096 46.212096, 6.0799198 46.2119869, 6.07978 46.2119065)","['20', '30']",,
1030712591,,living_street,True,False,9.352,"LINESTRING (6.0815375 46.2131727, 6.0815599 46.2131663, 6.0815838 46.2131696, 6.0816011 46.2131814, 6.0816061 46.2131979, 6.0815971 46.2132135)",,,
1030712591,,living_street,True,False,5.343,"LINESTRING (6.0815971 46.2132135, 6.0815783 46.2132229, 6.0815552 46.2132239, 6.0815348 46.2132164)",,,
"[348538131, 916348133, 32301110]",Via de Coisson,"['living_street', 'residential']",False,False,110.70299999999999,"LINESTRING (6.0815348 46.2132164, 6.0815142 46.2132295, 6.0813733 46.2133177, 6.0812011 46.2134256, 6.0809546 46.2135809, 6.080613 46.213795, 6.0805574 46.2138258, 6.0804621 46.2138796)","['20', '30']",,
1030712591,,living_street,True,False,5.431,"LINESTRING (6.0815348 46.2132164, 6.081523 46.2132023, 6.081524 46.2131861, 6.0815375 46.2131727)",,,
