osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,access,ref
8016544,Rue de Bernex,tertiary,40,False,True,133.21,"LINESTRING (6.0781498 46.1773534, 6.0780761 46.1773209, 6.0780184 46.177299, 6.0779212 46.1772679, 6.0778608 46.1772517, 6.0777857 46.1772387, 6.0777166 46.1772289, 6.07749 46.1772062, 6.077309 46.1771918, 6.0771063 46.1771744, 6.076985 46.177163, 6.0769037 46.1771556, 6.076808 46.177144, 6.0767249 46.17713, 6.0765601 46.1771007, 6.0764777 46.1770877)",,,,
58518168,Route de Pré-Marais,residential,40,False,True,50.73700000000001,"LINESTRING (6.0781498 46.1773534, 6.0781159 46.1774007, 6.0780855 46.1774304, 6.0780499 46.1774551, 6.0778888 46.1775563, 6.0777921 46.1776192, 6.0777009 46.1776829)",,,,
683552011,Rue de Bernex,tertiary,40,False,True,63.638999999999996,"LINESTRING (6.0762849 46.1770425, 6.0762358 46.1769986, 6.0760651 46.1768593, 6.0759504 46.1767702, 6.0757365 46.1766147)",2,,,
683631697,,tertiary,,True,False,19.246,"LINESTRING (6.0762849 46.1770425, 6.0763071 46.1770309, 6.0763326 46.1770234, 6.07636 46.1770203, 6.0763876 46.1770219, 6.0764139 46.1770281, 6.0764373 46.1770384, 6.0764564 46.1770524, 6.0764702 46.1770691, 6.0764777 46.1770877)",,roundabout,,
8016544,Rue de Bernex,tertiary,40,False,False,133.21,"LINESTRING (6.0764777 46.1770877, 6.0765601 46.1771007, 6.0767249 46.17713, 6.076808 46.177144, 6.0769037 46.1771556, 6.076985 46.177163, 6.0771063 46.1771744, 6.077309 46.1771918, 6.07749 46.1772062, 6.0777166 46.1772289, 6.0777857 46.1772387, 6.0778608 46.1772517, 6.0779212 46.1772679, 6.0780184 46.177299, 6.0780761 46.1773209, 6.0781498 46.1773534)",,,,
8016548,,tertiary,,True,False,15.105000000000002,"LINESTRING (6.0764777 46.1770877, 6.0764789 46.1771047, 6.0764748 46.1771214, 6.0764658 46.1771372, 6.0764521 46.1771513, 6.0764344 46.1771631, 6.0764308 46.1771646, 6.0764135 46.177172, 6.0763904 46.1771776, 6.0763661 46.1771796)",,roundabout,,
8016557,Route d'Aire-la-Ville,tertiary,40,False,True,202.59900000000002,"LINESTRING (6.0759206 46.1771741, 6.0758827 46.1771773, 6.0757793 46.177186, 6.0755881 46.1771999, 6.0752954 46.1772316, 6.075061 46.1772619, 6.0747962 46.1773051, 6.0745772 46.177354, 6.0745294 46.1773649, 6.0743905 46.1774007, 6.0743083 46.1774135, 6.0742183 46.1774379, 6.0739875 46.1775141, 6.0738131 46.1775702, 6.0737536 46.1776, 6.0736913 46.1776261, 6.0734335 46.1777122)",2,,,
58518057,Chemin de Saule,residential,40,False,True,168.077,"LINESTRING (6.0759206 46.1771741, 6.0759039 46.1771459, 6.0758922 46.1771263, 6.0758774 46.1771063, 6.0758635 46.1770948, 6.0758415 46.1770858, 6.0756394 46.1770367, 6.0753818 46.1769856, 6.0750285 46.1769154, 6.0745156 46.1768111, 6.0738922 46.1766982)",,,,
58518173,Route d'Aire-la-Ville,tertiary,40,False,False,27.107999999999997,"LINESTRING (6.0759206 46.1771741, 6.0761521 46.1771582, 6.0762701 46.1771454)",,,,
79289323,Chemin de Saule,residential,40,False,True,216.90800000000002,"LINESTRING (6.0697732 46.1755959, 6.0696691 46.1755743, 6.0695367 46.1755536, 6.0692992 46.1755274, 6.0692366 46.175522, 6.0689922 46.1755009, 6.0689197 46.1754946, 6.0687678 46.1754797, 6.0687126 46.1754743, 6.0684955 46.1754564, 6.0683851 46.1754492, 6.0681857 46.1754458, 6.0680814 46.1754543, 6.0677959 46.1754968, 6.0676585 46.175512, 6.0676085 46.175514, 6.0675656 46.1755158, 6.0674914 46.1755116, 6.0674072 46.1754993, 6.0672177 46.1754574, 6.0670153 46.1753927)",,,,
