osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,name,access,ref
25568615,residential,30,,False,True,157.402,"LINESTRING (7.4860996 46.9325249, 7.4863887 46.9322939, 7.4867023 46.9320758, 7.4869309 46.9319365, 7.4870623 46.9318802, 7.4871146 46.9318753, 7.4871824 46.9318908, 7.48725 46.9319283, 7.4873895 46.9319883, 7.4874236 46.9320814, 7.4874885 46.9321247, 7.4875895 46.9321567)",Eggweg,destination,
34033127,residential,50,,False,False,40.189,"LINESTRING (7.4887904 46.9329104, 7.4888257 46.9329974, 7.4888896 46.933152, 7.4889344 46.9332582)",Thorackerstrasse,,
"[313110362, 34033127]",residential,50,,False,True,140.554,"LINESTRING (7.4887904 46.9329104, 7.4887016 46.9326534, 7.4886584 46.9325149, 7.4886191 46.9324059, 7.488589 46.9323598, 7.4885362 46.9323159, 7.4882366 46.9321916, 7.4877205 46.9320036)",Thorackerstrasse,,
34033127,residential,50,,False,True,40.18899999999999,"LINESTRING (7.4889344 46.9332582, 7.4888896 46.933152, 7.4888257 46.9329974, 7.4887904 46.9329104)",Thorackerstrasse,,
25361600,residential,,,False,True,96.204,"LINESTRING (7.4861161 46.9257279, 7.4861302 46.9257493, 7.4861982 46.9258527, 7.4862198 46.9258876, 7.4862752 46.9259768, 7.4862882 46.9260242, 7.4863156 46.9261239, 7.4863559 46.9263199, 7.4863556 46.9265659)",Unterer Wehrliweg,,
25588139,residential,50,,False,True,40.048,"LINESTRING (7.4863329 46.9303381, 7.4863842 46.9304212, 7.4864485 46.9305054, 7.4865758 46.9306573)",Belpstrasse,,
25588143,living_street,20,,True,False,83.202,"LINESTRING (7.4863329 46.9303381, 7.4862295 46.9303903, 7.4854518 46.9307829)",Tavelweg,,
1025660775,residential,30,,False,False,69.953,"LINESTRING (7.4863329 46.9303381, 7.4862668 46.93023, 7.4862083 46.9301225, 7.4861314 46.9299552, 7.4860976 46.9298515, 7.4860653 46.9297916, 7.486033 46.9297645, 7.4860137 46.9297539)",Belpstrasse,,
25588138,residential,,,False,True,63.476,"LINESTRING (7.4870625 46.9302012, 7.4870436 46.930222, 7.4870113 46.9302494, 7.486978 46.930272, 7.4868527 46.930341, 7.4868305 46.9303569, 7.4866317 46.9305835, 7.4865758 46.9306573)",Rainweg,,
25588144,residential,,,True,False,84.531,"LINESTRING (7.4870625 46.9302012, 7.4870913 46.930163, 7.4871044 46.9301294, 7.4871076 46.9300972, 7.4870977 46.9300664, 7.4867695 46.9295351, 7.4867385 46.9294988)",Rainweg,,
25588139,residential,50,,False,False,40.873000000000005,"LINESTRING (7.4869393 46.9309115, 7.4868598 46.9308919, 7.4868268 46.9308791, 7.4867712 46.930853, 7.486717 46.9308147, 7.4866528 46.9307458, 7.4865758 46.9306573)",Belpstrasse,,
27667489,primary,50,,False,False,139.056,"LINESTRING (7.4869393 46.9309115, 7.486996 46.9308147, 7.4870976 46.9306562, 7.4873057 46.9303666, 7.4873402 46.9303152, 7.4873782 46.930267, 7.4874243 46.9302232, 7.4876004 46.9300853, 7.4876728 46.9300304, 7.4877742 46.9299582, 7.4878454 46.92991, 7.4879102 46.9298693)",Thunstrasse,,6
313110358,primary,50,,False,True,53.017999999999994,"LINESTRING (7.4869393 46.9309115, 7.4868552 46.9310955, 7.4868239 46.9311536, 7.4867838 46.9312157, 7.4867491 46.9312525, 7.4867334 46.9312655, 7.4867125 46.9312829, 7.4866484 46.9313239, 7.4866367 46.9313317)",Thunstrasse,,6
25361565,residential,40,,False,False,47.295,"LINESTRING (7.4847303 46.9315528, 7.4846824 46.9315263, 7.4846411 46.9315036, 7.4844824 46.9314162, 7.4844083 46.9313753, 7.4843698 46.9313478, 7.4842716 46.9312674)",Mettlengässli,,
25361565,residential,40,,False,True,34.309,"LINESTRING (7.4847303 46.9315528, 7.4847855 46.9315831, 7.4848531 46.9316226, 7.4848953 46.9316537, 7.4849468 46.9317053, 7.4850084 46.93179)",Mettlengässli,,
"[25588140, 1025650061]",residential,,,False,False,129.01500000000001,"LINESTRING (7.4847303 46.9315528, 7.4849488 46.9313701, 7.485214 46.9312997, 7.4853791 46.9312176, 7.4856558 46.9310576, 7.485684 46.9310356, 7.485695 46.9310211, 7.4856992 46.9310074, 7.4856947 46.9309907, 7.4856866 46.9309774, 7.4854518 46.9307829)",Brunnenweg,,
"[25588140, 1025650061]",residential,,,False,True,129.015,"LINESTRING (7.4854518 46.9307829, 7.4856866 46.9309774, 7.4856947 46.9309907, 7.4856992 46.9310074, 7.485695 46.9310211, 7.485684 46.9310356, 7.4856558 46.9310576, 7.4853791 46.9312176, 7.485214 46.9312997, 7.4849488 46.9313701, 7.4847303 46.9315528)",Brunnenweg,,
25588141,residential,,,True,False,91.788,"LINESTRING (7.4854518 46.9307829, 7.4854095 46.9307077, 7.4853693 46.9305262, 7.4853064 46.9302559, 7.485215 46.9299751)",Brunnenweg,,
25588143,living_street,20,,True,False,104.58399999999999,"LINESTRING (7.4854518 46.9307829, 7.485288 46.9308578, 7.4842716 46.9312674)",Tavelweg,,
25361586,residential,30,,False,False,57.077999999999996,"LINESTRING (7.485215 46.9299751, 7.4855725 46.9298413, 7.4857091 46.929788, 7.4857649 46.9297558, 7.4858122 46.9297244, 7.4858407 46.9296983)",Elfenaustrasse,,
25361586,residential,30,,False,True,70.773,"LINESTRING (7.485215 46.9299751, 7.4849889 46.9300523, 7.4843434 46.9301967)",Elfenaustrasse,,
25361565,residential,40,,False,False,7.165,"LINESTRING (7.4842716 46.9312674, 7.4842405 46.9312424, 7.484206 46.9312213)",Mettlengässli,,
25361565,residential,40,,False,True,47.295,"LINESTRING (7.4842716 46.9312674, 7.4843698 46.9313478, 7.4844083 46.9313753, 7.4844824 46.9314162, 7.4846411 46.9315036, 7.4846824 46.9315263, 7.4847303 46.9315528)",Mettlengässli,,
25588138,residential,,,False,False,63.476,"LINESTRING (7.4865758 46.9306573, 7.4866317 46.9305835, 7.4868305 46.9303569, 7.4868527 46.930341, 7.486978 46.930272, 7.4870113 46.9302494, 7.4870436 46.930222, 7.4870625 46.9302012)",Rainweg,,
25588139,residential,50,,False,False,40.047999999999995,"LINESTRING (7.4865758 46.9306573, 7.4864485 46.9305054, 7.4863842 46.9304212, 7.4863329 46.9303381)",Belpstrasse,,
25588139,residential,50,,False,True,40.873,"LINESTRING (7.4865758 46.9306573, 7.4866528 46.9307458, 7.486717 46.9308147, 7.4867712 46.930853, 7.4868268 46.9308791, 7.4868598 46.9308919, 7.4869393 46.9309115)",Belpstrasse,,
25588145,residential,,,False,True,79.816,"LINESTRING (7.4862442 46.9290538, 7.4862161 46.9291248, 7.4860688 46.9295521, 7.4860137 46.9297539)",Belpstrasse,,
25588146,residential,,,False,False,136.05100000000002,"LINESTRING (7.4862442 46.9290538, 7.4860374 46.9289172, 7.4856779 46.9287634, 7.4855707 46.9287173, 7.485542 46.928705, 7.485189 46.9285534, 7.4847596 46.9283756)",Gartenstrasse,permissive,
37859805,residential,,,False,False,43.760999999999996,"LINESTRING (7.4862442 46.9290538, 7.4862634 46.9288351, 7.4862086 46.9286647)",Rainweg,,
37859805,residential,,,False,True,128.579,"LINESTRING (7.486269 46.9275954, 7.4859853 46.927857, 7.4859549 46.9279468, 7.4859977 46.92808, 7.4861493 46.9284806, 7.4862086 46.9286647)",Rainweg,,
25588145,residential,,,False,False,79.816,"LINESTRING (7.4860137 46.9297539, 7.4860688 46.9295521, 7.4862161 46.9291248, 7.4862442 46.9290538)",Belpstrasse,,
"[211616877, 1025660775]",residential,30,,False,"[False, True]",14.535,"LINESTRING (7.4860137 46.9297539, 7.4859303 46.9297237, 7.4858407 46.9296983)","['Pourtalèsstrasse', 'Belpstrasse']",,
1025660775,residential,30,,False,True,69.953,"LINESTRING (7.4860137 46.9297539, 7.486033 46.9297645, 7.4860653 46.9297916, 7.4860976 46.9298515, 7.4861314 46.9299552, 7.4862083 46.9301225, 7.4862668 46.93023, 7.4863329 46.9303381)",Belpstrasse,,
25588146,residential,,,False,False,139.387,"LINESTRING (7.4847596 46.9283756, 7.4839863 46.928105, 7.4837384 46.928044, 7.4835203 46.9280134, 7.4830516 46.9279411)",Gartenstrasse,permissive,
25588146,residential,,,False,True,136.05100000000002,"LINESTRING (7.4847596 46.9283756, 7.485189 46.9285534, 7.485542 46.928705, 7.4855707 46.9287173, 7.4856779 46.9287634, 7.4860374 46.9289172, 7.4862442 46.9290538)",Gartenstrasse,permissive,
246299751,living_street,,,False,True,60.944,"LINESTRING (7.4847596 46.9283756, 7.4846442 46.9286411, 7.484624 46.9286796, 7.4845825 46.9286942, 7.4845208 46.9286997, 7.4843022 46.9286549)",,,
211616875,residential,30,circular,True,False,31.707,"LINESTRING (7.4825711 46.9288481, 7.4829638 46.928945)",Pourtalèsstrasse,,
25361600,residential,,,False,False,107.468,"LINESTRING (7.4825711 46.9288481, 7.4826235 46.9287549, 7.4827211 46.9285897, 7.4829156 46.9282829, 7.4830319 46.9279912, 7.4830516 46.9279411)",Unterer Wehrliweg,,
25588148,residential,,,False,False,106.137,"LINESTRING (7.4879102 46.9298693, 7.4878812 46.9298201, 7.487669 46.9294576, 7.4873995 46.9289808)",Kirchackerstrasse,,
"[27667489, 1132520282]",primary,50,,False,False,57.697,"LINESTRING (7.4879102 46.9298693, 7.4879866 46.9298253, 7.488086 46.9297754, 7.4882154 46.9297175, 7.4883584 46.929664, 7.4885567 46.9296009)",Thunstrasse,,6
27667489,primary,50,,False,True,139.05599999999998,"LINESTRING (7.4879102 46.9298693, 7.4878454 46.92991, 7.4877742 46.9299582, 7.4876728 46.9300304, 7.4876004 46.9300853, 7.4874243 46.9302232, 7.4873782 46.930267, 7.4873402 46.9303152, 7.4873057 46.9303666, 7.4870976 46.9306562, 7.486996 46.9308147, 7.4869393 46.9309115)",Thunstrasse,,6
"[25588148, 25815269]",residential,,,False,False,258.19100000000003,"LINESTRING (7.4873995 46.9289808, 7.4874436 46.9288374, 7.4876281 46.928495, 7.487895 46.9281112, 7.4880799 46.9278984, 7.4885659 46.927472, 7.4888712 46.9272269, 7.4891836 46.9270516)",Kirchackerstrasse,,
25588148,residential,,,False,True,106.137,"LINESTRING (7.4873995 46.9289808, 7.487669 46.9294576, 7.4878812 46.9298201, 7.4879102 46.9298693)",Kirchackerstrasse,,
25588149,residential,,,False,False,30.192999999999998,"LINESTRING (7.4873995 46.9289808, 7.4873521 46.9288908, 7.4872504 46.9287292)",Aarwilweg,,
25588149,residential,,,False,False,463.88499999999993,"LINESTRING (7.4872504 46.9287292, 7.4872276 46.9285777, 7.4872715 46.9282934, 7.4873048 46.9282216, 7.4873866 46.9280455, 7.4874407 46.9279512, 7.4875534 46.9277548, 7.4876002 46.9276536, 7.4877197 46.9275209, 7.4878002 46.9274623, 7.487894 46.9274458, 7.4879825 46.9274348, 7.488122 46.9273469, 7.4881837 46.927281, 7.4882722 46.9272187, 7.4882803 46.9271491, 7.4884197 46.9270483, 7.4885592 46.9269348, 7.4890447 46.9265574, 7.4891836 46.9264581, 7.4893607 46.9263794, 7.4899432 46.9261508, 7.4905736 46.925909, 7.4909625 46.9257619)",Aarwilweg,,
25588149,residential,,,False,True,30.192999999999998,"LINESTRING (7.4872504 46.9287292, 7.4873521 46.9288908, 7.4873995 46.9289808)",Aarwilweg,,
245198586,living_street,,,False,True,19.601,"LINESTRING (7.4872504 46.9287292, 7.4871579 46.9287748, 7.4870692 46.9288523)",,,
25588150,residential,30,,False,False,65.27499999999999,"LINESTRING (7.4891662 46.9293794, 7.4891033 46.9293, 7.4890973 46.9292534, 7.4892087 46.9288099)",Kräyigenweg,permissive,
1132520282,primary,50,,False,False,239.60200000000003,"LINESTRING (7.4891662 46.9293794, 7.4892971 46.9293148, 7.4895495 46.9291902, 7.4904995 46.9286734, 7.490721 46.928552, 7.4909387 46.9284238, 7.4913615 46.9281631, 7.4916076 46.9280164)",Thunstrasse,,6
1132520282,primary,50,,False,True,52.453,"LINESTRING (7.4891662 46.9293794, 7.4890344 46.9294341, 7.4885567 46.9296009)",Thunstrasse,,6
25588150,residential,30,,False,False,233.239,"LINESTRING (7.4892087 46.9288099, 7.4892878 46.9285405, 7.489359 46.9282981, 7.4894718 46.9279684, 7.4895029 46.9278571, 7.4896257 46.9275258, 7.4897487 46.9273222, 7.4899189 46.9271916, 7.4901937 46.9270531, 7.4903852 46.9269725)",Kräyigenweg,permissive,
25588150,residential,30,,False,True,65.27499999999999,"LINESTRING (7.4892087 46.9288099, 7.4890973 46.9292534, 7.4891033 46.9293, 7.4891662 46.9293794)",Kräyigenweg,permissive,
197532256,residential,30,,False,False,142.331,"LINESTRING (7.4892087 46.9288099, 7.4891555 46.928715, 7.4890882 46.9286644, 7.4889102 46.9286513, 7.4888478 46.9286979, 7.4886765 46.9292378, 7.4885567 46.9296009)",,,
25588151,residential,30,,False,False,141.857,"LINESTRING (7.4916076 46.9280164, 7.4913677 46.9277969, 7.4911237 46.9276163, 7.4910508 46.9275866, 7.4909533 46.9275905, 7.4903137 46.9280465)",Storchenhübeliweg,,
1132520282,primary,50,,False,False,41.215,"LINESTRING (7.4916076 46.9280164, 7.491727 46.9279615, 7.4919243 46.9278714, 7.4920683 46.9278215)",Thunstrasse,,6
1132520282,primary,50,,False,True,239.60200000000003,"LINESTRING (7.4916076 46.9280164, 7.4913615 46.9281631, 7.4909387 46.9284238, 7.490721 46.928552, 7.4904995 46.9286734, 7.4895495 46.9291902, 7.4892971 46.9293148, 7.4891662 46.9293794)",Thunstrasse,,6
25588151,residential,30,,False,True,141.857,"LINESTRING (7.4903137 46.9280465, 7.4909533 46.9275905, 7.4910508 46.9275866, 7.4911237 46.9276163, 7.4913677 46.9277969, 7.4916076 46.9280164)",Storchenhübeliweg,,
25588152,residential,30,,False,False,58.156,"LINESTRING (7.4920683 46.9278215, 7.4919575 46.9276523, 7.4917454 46.9273896, 7.4917188 46.9273566)",Hübeliweg,,
1132520282,primary,50,,False,True,41.215,"LINESTRING (7.4920683 46.9278215, 7.4919243 46.9278714, 7.491727 46.9279615, 7.4916076 46.9280164)",Thunstrasse,,6
25588152,residential,30,,False,False,114.56,"LINESTRING (7.4917188 46.9273566, 7.4916097 46.9272407, 7.4913695 46.9271458, 7.4912031 46.9270779, 7.490992 46.9270337, 7.4908471 46.9270154, 7.490587 46.9270026, 7.4903852 46.9269725)",Hübeliweg,,
25588152,residential,30,,False,True,58.156,"LINESTRING (7.4917188 46.9273566, 7.4917454 46.9273896, 7.4919575 46.9276523, 7.4920683 46.9278215)",Hübeliweg,,
25588153,residential,30,,False,False,118.23900000000002,"LINESTRING (7.4917188 46.9273566, 7.4923105 46.9271586, 7.492648 46.9269898, 7.4927328 46.9269055, 7.4927485 46.926809, 7.4926908 46.9266869)",Hübeliweg,,
25588153,residential,30,,False,True,118.239,"LINESTRING (7.4926908 46.9266869, 7.4927485 46.926809, 7.4927328 46.9269055, 7.492648 46.9269898, 7.4923105 46.9271586, 7.4917188 46.9273566)",Hübeliweg,,
25588150,residential,30,,False,True,117.79599999999999,"LINESTRING (7.4917489 46.9264677, 7.4911966 46.9266674, 7.4903852 46.9269725)",Kräyigenweg,permissive,
25815265,residential,,,False,False,98.652,"LINESTRING (7.4917489 46.9264677, 7.4915086 46.9262455, 7.4912548 46.9260065, 7.4909625 46.9257619)",Kriegliweg,no,
25815265,residential,,,False,True,82.582,"LINESTRING (7.4907563 46.925062, 7.4906945 46.9251731, 7.4906834 46.9252297, 7.4906936 46.9252809, 7.4907927 46.9254424, 7.4908742 46.9256035, 7.4909625 46.9257619)",Kriegliweg,no,
25815267,residential,,,False,False,17.662,"LINESTRING (7.4907563 46.925062, 7.4908595 46.9250957, 7.4909403 46.9251546)",Dr. Haasstrasse,,
25815275,residential,,,False,False,49.305,"LINESTRING (7.4925382 46.9248286, 7.492989 46.9251477)",Dr. Haasstrasse,permissive,
25815267,residential,,,False,True,127.493,"LINESTRING (7.4925382 46.9248286, 7.4910943 46.9250873, 7.4910052 46.9251122, 7.4909403 46.9251546)",Dr. Haasstrasse,,
247619532,residential,,,False,True,28.473,"LINESTRING (7.4925382 46.9248286, 7.4923659 46.9246508, 7.4923321 46.9246147)",,,
25815267,residential,,,False,False,127.493,"LINESTRING (7.4909403 46.9251546, 7.4910052 46.9251122, 7.4910943 46.9250873, 7.4925382 46.9248286)",Dr. Haasstrasse,,
25815267,residential,,,False,True,17.662,"LINESTRING (7.4909403 46.9251546, 7.4908595 46.9250957, 7.4907563 46.925062)",Dr. Haasstrasse,,
25815268,residential,,,True,False,200.841,"LINESTRING (7.4909403 46.9251546, 7.4913761 46.9255201, 7.4915031 46.9255768, 7.4916544 46.9255843, 7.491872 46.9255473, 7.4925481 46.9254322, 7.4932652 46.9253386)",Dr. Haasstrasse,,
25815275,residential,,,False,True,29.842,"LINESTRING (7.4932652 46.9253386, 7.492989 46.9251477)",Dr. Haasstrasse,permissive,
