osmid,lanes,name,highway,junction,oneway,reversed,length,geometry,maxspeed,access
"[268146940, 1161282679]",2,Via Maistra,"['unclassified', 'tertiary']",,False,False,156.852,"LINESTRING (9.8415642 46.4995374, 9.8417 46.4996095, 9.8418055 46.4996592, 9.8423933 46.4998982, 9.8427316 46.5000297, 9.8428164 46.500068, 9.8428671 46.5000899, 9.8433157 46.5002674)",30,
25412019,,Plazza da Scoula,secondary,roundabout,True,False,3.758,"LINESTRING (9.8387834 46.4985102, 9.8387716 46.4984902, 9.8387676 46.4984783)",,
37804543,,Via Johannes Badrutt,residential,,False,True,798.1569999999999,"LINESTRING (9.8433157 46.5002674, 9.843814 46.499652, 9.8438935 46.4996426, 9.8446267 46.4997429, 9.8449475 46.4998276, 9.8451797 46.4998941, 9.8455059 46.4999465, 9.8457165 46.5000137, 9.8459805 46.5001207, 9.8461267 46.5001575, 9.8467845 46.5002703, 9.8471862 46.5003379, 9.8473593 46.5003719, 9.847408 46.5003779, 9.8474475 46.5003775, 9.8474927 46.5003728, 9.8475503 46.5003591, 9.8475979 46.5003373, 9.8476354 46.5003085, 9.8476616 46.5002748, 9.84771 46.5001971, 9.8477227 46.5001586, 9.8477258 46.5001259, 9.8477219 46.5001001, 9.8477062 46.5000656, 9.8476794 46.5000381, 9.8476349 46.5000139, 9.8475521 46.4999877, 9.8472917 46.4999241, 9.8472762 46.4999147, 9.8472659 46.4999019, 9.8472617 46.4998858, 9.8472647 46.4998728, 9.8472705 46.4998619, 9.8472817 46.4998522, 9.8472969 46.4998463, 9.8473133 46.4998417, 9.8473577 46.4998427, 9.8474208 46.4998516, 9.8478614 46.499937, 9.8479086 46.499942, 9.8479499 46.4999416, 9.8479889 46.4999364, 9.8480179 46.4999264, 9.8480373 46.4999122, 9.8480443 46.4998966, 9.8480446 46.4998783, 9.8480364 46.4998595, 9.8480213 46.4998446, 9.8479959 46.4998331, 9.8479635 46.4998284, 9.8477121 46.4998099, 9.8475851 46.4997913, 9.8474867 46.4997734, 9.8473936 46.499742, 9.8470655 46.499598, 9.8468896 46.4995294, 9.8464045 46.4993587, 9.8457696 46.4991243, 9.8456751 46.4990849, 9.8455843 46.4990389, 9.8454179 46.4989473, 9.8451769 46.4988199, 9.8450674 46.4987581, 9.8450535 46.4987469, 9.8450466 46.4987301, 9.8450506 46.4987159, 9.8450701 46.4986829)",,
"[268146940, 1161282679]",2,Via Maistra,"['unclassified', 'tertiary']",,False,True,156.852,"LINESTRING (9.8433157 46.5002674, 9.8428671 46.5000899, 9.8428164 46.500068, 9.8427316 46.5000297, 9.8423933 46.4998982, 9.8418055 46.4996592, 9.8417 46.4996095, 9.8415642 46.4995374)",30,
41595601,,Via Maistra,living_street,,False,True,96.716,"LINESTRING (9.8389482 46.4976425, 9.8389334 46.4976367, 9.8387045 46.4975471, 9.8386085 46.4975054, 9.8385671 46.4974815, 9.8385123 46.4974406, 9.8383633 46.4973136, 9.8381559 46.4972623, 9.837951 46.4972306, 9.8379293 46.4972272, 9.8378854 46.4972204)",,
"[1005052417, 152337236]",,Via Mulin,living_street,,False,True,58.914,"LINESTRING (9.8389482 46.4976425, 9.8389603 46.4976834, 9.8388345 46.4978294, 9.8387319 46.4980255, 9.8387265 46.4980359, 9.8386144 46.4980977)",,
1005052428,,Via Maistra,living_street,,False,False,48.226,"LINESTRING (9.8389482 46.4976425, 9.8389907 46.4976547, 9.83904 46.4976689, 9.8391555 46.4977125, 9.8391765 46.4977235, 9.839188 46.497737, 9.8392063 46.4977656, 9.8392536 46.4978438, 9.8392661 46.4978607, 9.8392885 46.4978774, 9.8393842 46.497928)",,
819945209,1,Via Traunter Plazzas,secondary,roundabout,True,False,14.135,"LINESTRING (9.837717 46.4970928, 9.8377544 46.4970825, 9.8377947 46.4970807, 9.8378338 46.4970877, 9.8378677 46.4971027, 9.8378838 46.4971143)",,
41595601,,Via Maistra,living_street,,False,False,96.71600000000001,"LINESTRING (9.8378854 46.4972204, 9.8379293 46.4972272, 9.837951 46.4972306, 9.8381559 46.4972623, 9.8383633 46.4973136, 9.8385123 46.4974406, 9.8385671 46.4974815, 9.8386085 46.4975054, 9.8387045 46.4975471, 9.8389334 46.4976367, 9.8389482 46.4976425)",,
819945210,1,Via Traunter Plazzas,secondary,roundabout,True,False,12.231,"LINESTRING (9.8378854 46.4972204, 9.8378569 46.4972397, 9.8378212 46.497252, 9.8377817 46.4972561, 9.8377423 46.4972516)",,
25366042,,Via Brattas,residential,,False,True,1049.5990000000002,"LINESTRING (9.8394754 46.4994298, 9.8394982 46.4994607, 9.839515 46.4994714, 9.83954 46.4994749, 9.8395659 46.4994728, 9.8395907 46.4994653, 9.8396267 46.499438, 9.8396528 46.4994202, 9.8396835 46.4994061, 9.8397508 46.4993856, 9.8398249 46.4993689, 9.8399128 46.4993582, 9.8399916 46.4993543, 9.8400696 46.499354, 9.8401181 46.4993615, 9.8401699 46.499378, 9.8402537 46.4994202, 9.8405705 46.4995876, 9.8407606 46.499693, 9.8408593 46.4997491, 9.8408974 46.4997739, 9.8409314 46.4998004, 9.8409604 46.4998287, 9.8409852 46.4998563, 9.8409994 46.4998797, 9.8410024 46.4998998, 9.8409959 46.49992, 9.8409741 46.4999372, 9.8409455 46.4999468, 9.8409093 46.4999533, 9.8408518 46.4999515, 9.8407923 46.4999457, 9.8407214 46.4999295, 9.8405049 46.4998687, 9.8404051 46.4998455, 9.8403182 46.4998338, 9.8402292 46.4998283, 9.8401612 46.4998284, 9.8401085 46.4998351, 9.8400685 46.4998472, 9.8400395 46.4998656, 9.8400155 46.4998892, 9.8400031 46.4999134, 9.8399978 46.4999389, 9.8399993 46.4999662, 9.8400062 46.4999887, 9.8400221 46.5000111, 9.8400439 46.5000294, 9.8402789 46.5001479, 9.8403094 46.5001601, 9.8403526 46.5001684, 9.8403915 46.5001704, 9.8404433 46.5001666, 9.8405887 46.5001535, 9.8406345 46.5001528, 9.8406727 46.5001583, 9.8407134 46.5001697, 9.840743 46.5001824, 9.8409866 46.5003132, 9.8411313 46.5004043, 9.8411476 46.5004197, 9.8411613 46.5004393, 9.8411698 46.5004621, 9.8411702 46.5004825, 9.8411649 46.5004998, 9.8411504 46.5005188, 9.8411278 46.500534, 9.8410968 46.5005463, 9.8410516 46.5005563, 9.8410175 46.5005593, 9.840974 46.500557, 9.8407085 46.5005374, 9.8406706 46.5005397, 9.8406351 46.500546, 9.8406061 46.5005556, 9.8405783 46.5005694, 9.8405543 46.5005869, 9.8405357 46.5006089, 9.8405296 46.5006345, 9.840532 46.5006581, 9.8405405 46.5006825, 9.8405575 46.5007022, 9.8405819 46.5007203, 9.8407347 46.5007854, 9.8408461 46.5008403, 9.8409727 46.5009111, 9.8410665 46.5009735, 9.8413409 46.5011827, 9.8416042 46.5013538, 9.8417832 46.5014882, 9.8418627 46.50156, 9.8419754 46.5017144, 9.8419958 46.5017322, 9.842016 46.5017428, 9.8420395 46.5017494, 9.84207 46.5017505, 9.8420998 46.5017433, 9.842121 46.5017315, 9.8421368 46.5017156, 9.8421468 46.5016932, 9.8421499 46.5016715, 9.8421466 46.5016372, 9.8420207 46.5011773, 9.8420197 46.5011534, 9.842025 46.5011313, 9.8420337 46.5011136, 9.8420498 46.5011006, 9.8420734 46.5010919, 9.8421071 46.5010861, 9.8421415 46.5010862, 9.8421832 46.5010914, 9.842261 46.501113, 9.842379 46.5011601, 9.8424725 46.5012032, 9.8425338 46.5012387, 9.8425793 46.5012712, 9.8428782 46.5015371, 9.8429083 46.5015606, 9.8429451 46.501578, 9.8429929 46.5015873, 9.8430455 46.5015885, 9.8430951 46.5015842, 9.8431335 46.5015709, 9.8431659 46.5015528, 9.8431921 46.5015267, 9.8432108 46.5014878, 9.8432192 46.5014437, 9.8432216 46.5014008, 9.8432185 46.5013631, 9.8431657 46.5011331, 9.8431467 46.5010528, 9.8431332 46.5010199, 9.8431114 46.5009891, 9.8430721 46.500952, 9.8430147 46.5009105, 9.8427723 46.5007279, 9.842235 46.5003614, 9.8418009 46.5000691, 9.8416976 46.4999965, 9.8416812 46.4999818, 9.8416714 46.4999624, 9.841668 46.4999421, 9.8416742 46.499922, 9.841707 46.499864, 9.841716 46.4998462, 9.8417191 46.499827, 9.8417157 46.4998086, 9.8417049 46.4997906, 9.8416527 46.4997333, 9.8415563 46.499611, 9.8415466 46.4995918, 9.8415456 46.4995762, 9.8415506 46.4995571, 9.8415642 46.4995374)",30,
"[39830434, 391952926]",,Via Tinus,residential,,False,"[False, True]",259.028,"LINESTRING (9.8394754 46.4994298, 9.8394369 46.499449, 9.8393968 46.4994767, 9.8393159 46.499556, 9.839246 46.499598, 9.8391892 46.4996254, 9.8390154 46.4996846, 9.8389481 46.499705, 9.8388734 46.4997177, 9.8383416 46.499751, 9.8382442 46.4997462, 9.8381571 46.4997336, 9.8380724 46.4997134, 9.837986 46.4996842, 9.8379025 46.499646, 9.8377943 46.4995842, 9.8376973 46.4995192, 9.8375779 46.4994326, 9.8374743 46.4993744, 9.837357 46.4993145, 9.8371203 46.4992002, 9.836863 46.4990757, 9.8366219 46.4989613)",30,
39830434,,Via Tinus,residential,,False,True,124.01499999999999,"LINESTRING (9.8394754 46.4994298, 9.839658 46.4993603, 9.8400156 46.4992592, 9.8402744 46.4991571, 9.8403178 46.4991458, 9.8403599 46.4991402, 9.8404003 46.4991442, 9.8404419 46.4991533, 9.8405275 46.4991798, 9.8406676 46.4992274, 9.8406926 46.4992301, 9.8407188 46.4992301, 9.8407418 46.4992265, 9.8407686 46.4992185, 9.8408001 46.4992054, 9.8408292 46.4991881, 9.8409134 46.4991261)",30,
39830434,,Via Tinus,residential,,False,False,124.015,"LINESTRING (9.8409134 46.4991261, 9.8408292 46.4991881, 9.8408001 46.4992054, 9.8407686 46.4992185, 9.8407418 46.4992265, 9.8407188 46.4992301, 9.8406926 46.4992301, 9.8406676 46.4992274, 9.8405275 46.4991798, 9.8404419 46.4991533, 9.8404003 46.4991442, 9.8403599 46.4991402, 9.8403178 46.4991458, 9.8402744 46.4991571, 9.8400156 46.4992592, 9.839658 46.4993603, 9.8394754 46.4994298)",30,
268146940,,Via Maistra,tertiary,,False,False,57.671,"LINESTRING (9.8409134 46.4991261, 9.8411171 46.4992408, 9.8412764 46.4993393, 9.8414758 46.4994708)",30,
268146940,,Via Maistra,tertiary,,False,True,36.561,"LINESTRING (9.8409134 46.4991261, 9.840806 46.4990706, 9.8406892 46.4990157, 9.8405981 46.4989808, 9.840513 46.4989478)",30,
"[152336656, 152336655]",,Via Fullun,residential,,False,False,264.22800000000007,"LINESTRING (9.8366219 46.4989613, 9.8365666 46.498991, 9.8364859 46.4990208, 9.8364575 46.4990363, 9.8364412 46.4990555, 9.8364338 46.4990767, 9.8364309 46.499102, 9.8364398 46.4991252, 9.8364523 46.4991463, 9.8364746 46.4991657, 9.8365069 46.4991883, 9.8365573 46.4992236, 9.8365888 46.4992431, 9.8366198 46.4992645, 9.8366423 46.4992849, 9.8366559 46.499305, 9.8368287 46.4996047, 9.8368582 46.4996673, 9.8368643 46.4996882, 9.8368622 46.499705, 9.8368523 46.499723, 9.8368316 46.4997368, 9.8368024 46.499744, 9.8367721 46.4997413, 9.8367418 46.4997303, 9.8367226 46.499712, 9.8366812 46.4996415, 9.8366622 46.4996251, 9.8366367 46.4996172, 9.8366058 46.499618, 9.836581 46.4996288, 9.8365659 46.4996451, 9.836562 46.4996635, 9.8365942 46.4998293, 9.8366111 46.4998791, 9.8366417 46.4999253, 9.8367202 46.5000017, 9.8367278 46.5000204, 9.83673 46.5000386, 9.8367182 46.5000537, 9.8366968 46.500067, 9.8366683 46.5000713, 9.8366389 46.5000674, 9.83608 46.4998516, 9.8357961 46.4997094)",30,
"[39830434, 391952926]",,Via Tinus,residential,,False,"[False, True]",259.02799999999996,"LINESTRING (9.8366219 46.4989613, 9.836863 46.4990757, 9.8371203 46.4992002, 9.837357 46.4993145, 9.8374743 46.4993744, 9.8375779 46.4994326, 9.8376973 46.4995192, 9.8377943 46.4995842, 9.8379025 46.499646, 9.837986 46.4996842, 9.8380724 46.4997134, 9.8381571 46.4997336, 9.8382442 46.4997462, 9.8383416 46.499751, 9.8388734 46.4997177, 9.8389481 46.499705, 9.8390154 46.4996846, 9.8391892 46.4996254, 9.839246 46.499598, 9.8393159 46.499556, 9.8393968 46.4994767, 9.8394369 46.499449, 9.8394754 46.4994298)",30,
152331922,,Via Arona,residential,,True,False,102.364,"LINESTRING (9.8372401 46.494987, 9.8372137 46.4948126, 9.8371808 46.4946978, 9.8371459 46.494627, 9.8370609 46.4945371, 9.8366569 46.4941882)",,
"[819945213, 152385711]",,Via da Scoula,residential,,False,False,141.562,"LINESTRING (9.8372401 46.494987, 9.8380661 46.4950907, 9.8381058 46.4951018, 9.8381565 46.4951241, 9.8386512 46.4953924, 9.838869 46.4955101)",,
152522410,,Muot da la Baselgia,living_street,,False,True,25.261,"LINESTRING (9.839735 46.4984239, 9.8397576 46.498395, 9.8398417 46.4982855, 9.8398732 46.4982445, 9.8398896 46.4982232)",,
"[819942940, 152390927]",,"['Straglietta', 'Via Maistra']",living_street,,False,False,77.60699999999999,"LINESTRING (9.839735 46.4984239, 9.8398448 46.4984844, 9.8398688 46.4985013, 9.839918 46.4985459, 9.8400393 46.4987137, 9.840082 46.4987108, 9.840103 46.4986972, 9.8402758 46.4985728, 9.8402977 46.4985525, 9.8403507 46.4984871, 9.8403595 46.4984763)",,
819942940,,Via Maistra,living_street,,False,True,28.035000000000004,"LINESTRING (9.839735 46.4984239, 9.8394763 46.4983095, 9.8394647 46.4983034, 9.839456 46.4982965, 9.8394489 46.4982877, 9.8394428 46.4982773)",,
"[819942940, 152390927]",,"['Straglietta', 'Via Maistra']",living_street,,False,True,77.607,"LINESTRING (9.8403595 46.4984763, 9.8403507 46.4984871, 9.8402977 46.4985525, 9.8402758 46.4985728, 9.840103 46.4986972, 9.840082 46.4987108, 9.8400393 46.4987137, 9.839918 46.4985459, 9.8398688 46.4985013, 9.8398448 46.4984844, 9.839735 46.4984239)",,
1005048061,,Via Veglia,living_street,,False,False,45.935,"LINESTRING (9.8403595 46.4984763, 9.8402783 46.4984441, 9.8402658 46.4984374, 9.8402548 46.4984287, 9.8402382 46.4984111, 9.8402287 46.4984025, 9.8402172 46.4983956, 9.8401854 46.4983781, 9.8398896 46.4982232)",,
"[578147406, 1005048061, 1005048062]",,"['Via Veglia', 'Via Dal Bugliet']","['living_street', 'residential']",,False,"[False, True]",72.76,"LINESTRING (9.8403595 46.4984763, 9.8405672 46.4985516, 9.8406569 46.4985871, 9.8406855 46.4986014, 9.840563 46.4987267, 9.8405585 46.4987367, 9.8405592 46.4987473, 9.8405654 46.4987565, 9.8405906 46.4987772, 9.8406007 46.4987902, 9.8406057 46.4988041, 9.8406055 46.498819, 9.8406001 46.4988327, 9.840513 46.4989478)",,
152390930,,Via Veglia,living_street,,False,False,30.332,"LINESTRING (9.8398896 46.4982232, 9.8399097 46.4981875, 9.8399135 46.4981807, 9.8399155 46.4981522, 9.8399144 46.4981389, 9.8399064 46.4981266, 9.8398588 46.49807, 9.8398387 46.4980518, 9.8398088 46.4980314, 9.8397902 46.4980208, 9.8397648 46.4980134, 9.8397385 46.4980075)",,
152522410,,Muot da la Baselgia,living_street,,False,False,25.261,"LINESTRING (9.8398896 46.4982232, 9.8398732 46.4982445, 9.8398417 46.4982855, 9.8397576 46.498395, 9.839735 46.4984239)",,
1005048061,,Via Veglia,living_street,,False,True,45.93500000000001,"LINESTRING (9.8398896 46.4982232, 9.8401854 46.4983781, 9.8402172 46.4983956, 9.8402287 46.4984025, 9.8402382 46.4984111, 9.8402548 46.4984287, 9.8402658 46.4984374, 9.8402783 46.4984441, 9.8403595 46.4984763)",,
819942941,,Via Maistra,living_street,,False,False,18.79,"LINESTRING (9.8393842 46.497928, 9.8393662 46.4979631, 9.839344 46.4980064, 9.8393379 46.4980231, 9.8393371 46.4980404, 9.8393384 46.4980917)",,
819942942,,Via Veglia,living_street,,False,True,28.524,"LINESTRING (9.8393842 46.497928, 9.8394711 46.497947, 9.8397385 46.4980075)",,
1005052428,,Via Maistra,living_street,,False,True,48.226,"LINESTRING (9.8393842 46.497928, 9.8392885 46.4978774, 9.8392661 46.4978607, 9.8392536 46.4978438, 9.8392063 46.4977656, 9.839188 46.497737, 9.8391765 46.4977235, 9.8391555 46.4977125, 9.83904 46.4976689, 9.8389907 46.4976547, 9.8389482 46.4976425)",,
819942940,,Via Maistra,living_street,,False,True,22.131,"LINESTRING (9.8394428 46.4982773, 9.8393384 46.4980917)",,
41595603,,,living_street,,False,True,38.019,"LINESTRING (9.8394428 46.4982773, 9.8394061 46.4982968, 9.8393351 46.4983341, 9.839213 46.4984055, 9.8391835 46.4984227, 9.8390872 46.4984521, 9.8390316 46.4984601)",,
819942940,,Via Maistra,living_street,,False,False,28.035000000000004,"LINESTRING (9.8394428 46.4982773, 9.8394489 46.4982877, 9.839456 46.4982965, 9.8394647 46.4983034, 9.8394763 46.4983095, 9.839735 46.4984239)",,
"[152509735, 819942943]",,La Serletta,residential,,False,True,117.35400000000001,"LINESTRING (9.8411312 46.4979235, 9.840815 46.4978586, 9.8407851 46.4978636, 9.8407548 46.4978687, 9.8407052 46.497877, 9.8401905 46.4978286, 9.8401075 46.4978328, 9.83989 46.4978733, 9.839824 46.4978953, 9.8397913 46.497915, 9.8397684 46.4979405, 9.8397465 46.4979875, 9.8397385 46.4980075)",,no
152390930,,Via Veglia,living_street,,False,True,30.332,"LINESTRING (9.8397385 46.4980075, 9.8397648 46.4980134, 9.8397902 46.4980208, 9.8398088 46.4980314, 9.8398387 46.4980518, 9.8398588 46.49807, 9.8399064 46.4981266, 9.8399144 46.4981389, 9.8399155 46.4981522, 9.8399135 46.4981807, 9.8399097 46.4981875, 9.8398896 46.4982232)",,
"[819942943, 152509735]",,La Serletta,residential,,False,False,117.354,"LINESTRING (9.8397385 46.4980075, 9.8397465 46.4979875, 9.8397684 46.4979405, 9.8397913 46.497915, 9.839824 46.4978953, 9.83989 46.4978733, 9.8401075 46.4978328, 9.8401905 46.4978286, 9.8407052 46.497877, 9.8407548 46.4978687, 9.8407851 46.4978636, 9.840815 46.4978586, 9.8411312 46.4979235)",,no
819942942,,Via Veglia,living_street,,False,False,28.524,"LINESTRING (9.8397385 46.4980075, 9.8394711 46.497947, 9.8393842 46.497928)",,
152516779,,Via Quadrellas,residential,,False,True,202.403,"LINESTRING (9.8372234 46.4986934, 9.8372175 46.4985731, 9.8372091 46.4985364, 9.8371627 46.4984466, 9.8371208 46.4984055, 9.8370809 46.4983742, 9.8369406 46.4982729, 9.8368512 46.4982085, 9.8367876 46.4981595, 9.8367372 46.4981075, 9.8366171 46.4979436, 9.8365941 46.4979181, 9.8365664 46.4978967, 9.8365037 46.4978651, 9.8364627 46.4978496, 9.8364116 46.4978397, 9.8363623 46.4978368, 9.8361895 46.4978395, 9.8361726 46.4978362, 9.8361619 46.4978289, 9.8361544 46.4978185, 9.8361536 46.4978065, 9.8361587 46.4977962, 9.8361698 46.4977879, 9.8361874 46.4977816, 9.8362036 46.4977789, 9.8364163 46.497786, 9.8365042 46.4977843, 9.8365774 46.4977739, 9.8366838 46.4977554, 9.8367616 46.4977497, 9.8368452 46.4977517, 9.8369348 46.4977565)",30,
60103241,,Via Stredas,residential,,False,True,122.79400000000001,"LINESTRING (9.8378096 46.4986499, 9.8377893 46.4986072, 9.8377664 46.498559, 9.8376597 46.4984095, 9.8375917 46.4983284, 9.8375296 46.4982626, 9.8374557 46.4981989, 9.8373689 46.4981376, 9.8370495 46.4979541, 9.8369422 46.4978174, 9.8369348 46.4977565)",30,
152516783,,Via Stredas,residential,,True,False,158.70799999999997,"LINESTRING (9.8378096 46.4986499, 9.8378218 46.4986745, 9.8380284 46.4988444, 9.8381638 46.4989635, 9.8381998 46.4989863, 9.8382438 46.499006, 9.8382925 46.4990202, 9.8383765 46.4990302, 9.838416 46.4990366, 9.8384609 46.4990466, 9.8385105 46.4990723, 9.8385561 46.4991012, 9.8386537 46.4992068, 9.8386835 46.4992281, 9.8387205 46.4992454, 9.838753 46.4992544, 9.8387884 46.4992564, 9.8388222 46.4992538, 9.8388575 46.4992461, 9.8390532 46.4991712, 9.8391996 46.4990865, 9.8392774 46.4990209, 9.8393119 46.4989611)",30,
60103241,,Via Stredas,residential,,False,False,122.79399999999998,"LINESTRING (9.8369348 46.4977565, 9.8369422 46.4978174, 9.8370495 46.4979541, 9.8373689 46.4981376, 9.8374557 46.4981989, 9.8375296 46.4982626, 9.8375917 46.4983284, 9.8376597 46.4984095, 9.8377664 46.498559, 9.8377893 46.4986072, 9.8378096 46.4986499)",30,
