osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,tunnel,bridge
"[727566569, 727566570, 35460555, 4249849]",True,2,7,"['Wülflingerstrasse', 'St.-Georgen-Platz']",primary,50,False,110.499,"LINESTRING (8.7245331 47.5026325, 8.7248801 47.5025471, 8.7252663 47.5025142, 8.7255143 47.5024619, 8.7255334 47.5024543, 8.7255446 47.5024493, 8.7256122 47.5024174, 8.7256803 47.5023747, 8.7257372 47.5022937, 8.7257379 47.5022201)",,yes,
"[315171341, 218075854, 745020241, 745020243, 473656277]",False,1,,Rudolfstrasse,residential,50,True,92.119,"LINESTRING (8.7245331 47.5026325, 8.7244383 47.5024976, 8.7243842 47.5024448, 8.7242369 47.5022767, 8.7240993 47.502098, 8.7240547 47.5020401, 8.7240238 47.5019661, 8.7239932 47.501893)",,,
"[37076232, 689277947]",False,3,7,Wülflingerstrasse,primary,50,True,93.93599999999999,"LINESTRING (8.7245331 47.5026325, 8.7243105 47.5026872, 8.7242409 47.5027077, 8.7240183 47.5027735, 8.7235831 47.5029209, 8.7233992 47.5029864)",,,
315171344,True,2,7,St.-Georgen-Strasse,primary,30,False,58.676,"LINESTRING (8.7283341 47.5024964, 8.7275531 47.5024875)",,,
4249430,False,2,,Sträulistrasse,residential,50,False,21.020000000000003,"LINESTRING (8.7283341 47.5024964, 8.7283246 47.5024068, 8.7283131 47.5023079)",,,
31831265,False,,,Heiligbergstrasse,residential,30,False,94.56499999999998,"LINESTRING (8.7259594 47.4966942, 8.7261022 47.4966808, 8.7264876 47.4966463, 8.7267917 47.4966154, 8.7268832 47.4966085, 8.7270563 47.4966089, 8.7272089 47.4966173)",,,
64261813,False,,,Hochwachtstrasse,residential,30,True,196.61100000000002,"LINESTRING (8.7259594 47.4966942, 8.7259241 47.4966412, 8.7258577 47.4966114, 8.7251364 47.4965555, 8.7244176 47.49651, 8.7239393 47.4964996, 8.7238176 47.4964803, 8.7237398 47.4964552, 8.723674 47.4964212, 8.7236116 47.4963708, 8.7235548 47.4962892)",,,
4249122,True,,,Corrodistrasse,residential,50,False,77.504,"LINESTRING (8.7314537 47.4970094, 8.7314484 47.4970675, 8.731617 47.4974112, 8.7316445 47.4974672, 8.7316805 47.4975407, 8.7317136 47.4976081, 8.7317461 47.4976738)",,,
31954827,False,,,Mühlestrasse,residential,50,False,86.603,"LINESTRING (8.7314537 47.4970094, 8.7315817 47.4969812, 8.7322522 47.4968337, 8.7322639 47.4968311, 8.7323319 47.4968161, 8.7324735 47.4967897, 8.7325532 47.496776)",,,
"[170265721, 4249163]",True,1,,Mühlestrasse,residential,50,False,20.709,"LINESTRING (8.7314537 47.4970094, 8.7313793 47.4970313, 8.7313159 47.4970279, 8.7311852 47.497023)",,,
"[24956305, 24772964, 1154908533]",False,3,,Stadthausstrasse,unclassified,30,True,185.238,"LINESTRING (8.7334336 47.5005517, 8.7332337 47.5005403, 8.7330115 47.5005319, 8.7328812 47.500527, 8.7328555 47.500526, 8.7327931 47.5005237, 8.7317716 47.5004879, 8.7311614 47.5004582, 8.7309726 47.500449)",,,
30090982,False,3,7;15,General-Guisan-Strasse,primary,50,False,44.698,"LINESTRING (8.7334336 47.5005517, 8.7334033 47.500645, 8.7333228 47.5009466)",,,
173537514,False,4,7;15,General-Guisan-Strasse,primary,50,True,40.64,"LINESTRING (8.7334336 47.5005517, 8.7334694 47.5004199, 8.7335205 47.500191)",,,
4249690,True,,,Schwalmenackerstrasse,residential,30,False,123.68599999999999,"LINESTRING (8.7344484 47.5014186, 8.7344717 47.501456, 8.7345907 47.5020211, 8.7346915 47.5024849, 8.7346979 47.5025168)",,,
51961303,True,,,Museumstrasse,residential,30,False,68.164,"LINESTRING (8.7344484 47.5014186, 8.734613 47.5013738, 8.7346688 47.5013757, 8.7349531 47.5013855, 8.735342 47.5013988)",,,
"[8136973, 356359191]",True,1,7,Museumstrasse,primary,50,False,135.756,"LINESTRING (8.7264105 47.5013063, 8.7265683 47.5013368, 8.7267193 47.5013572, 8.7270239 47.5013852, 8.7274973 47.5014012, 8.7279397 47.5013784, 8.7280901 47.5013696, 8.7282027 47.5013631)",,,
8137023,False,2,,Theaterstrasse,unclassified,50,False,157.132,"LINESTRING (8.7264105 47.5013063, 8.7266171 47.501473, 8.7266515 47.5015041, 8.7267514 47.5016173, 8.7271466 47.5020469, 8.7272175 47.5021257, 8.7274672 47.5024022, 8.7275531 47.5024875)",,,
49914276,True,1,,Museumstrasse,unclassified,30,False,82.104,"LINESTRING (8.7264105 47.5013063, 8.7262802 47.5012853, 8.7261549 47.5012649, 8.7258168 47.5012117, 8.7254344 47.5011473, 8.7253485 47.5011319)",,,
4249298,True,2,,Wildbachstrasse,residential,50,False,21.23,"LINESTRING (8.7308547 47.4968623, 8.7309213 47.4968918, 8.7309925 47.4969089, 8.731113 47.4969368)",,,
"[115322760, 322343327]",False,2,,Wildbachstrasse,residential,"['50', '30']",False,104.355,"LINESTRING (8.7308547 47.4968623, 8.7308427 47.4968246, 8.7308723 47.4966007, 8.7309239 47.4963474, 8.7310272 47.4959338)",,,
4249793,False,,,Adlerstrasse,residential,30,True,32.762,"LINESTRING (8.7357426 47.4982367, 8.735743 47.4981841, 8.735749 47.4979421)",,,
51695605,False,,,Adlerstrasse,residential,30,True,118.755,"LINESTRING (8.7357426 47.4982367, 8.7357406 47.4982927, 8.7356562 47.4988161, 8.7355782 47.4992987)",,,
"[901277721, 705676826]",False,"['2', '3']",1;7,St. Gallerstrasse,primary,50,True,92.986,"LINESTRING (8.7357426 47.4982367, 8.7355533 47.4982382, 8.7350352 47.4982404, 8.7347859 47.4982576, 8.7345086 47.4982825)",,,
24773035,False,2,,Zeughausstrasse,tertiary,50,False,9.56,"LINESTRING (8.7311852 47.497023, 8.7312601 47.4969535)",,,
322343365,False,2,,Zeughausstrasse,tertiary,50,True,11.48,"LINESTRING (8.7311852 47.497023, 8.7311238 47.4970813, 8.731099 47.4971082)",,,
24956345,True,1,7;15,Museumstrasse,primary,50,False,65.53,"LINESTRING (8.7320269 47.50128, 8.7328979 47.5013126)",,,
718786872,True,1,,General-Guisan-Strasse,primary,50,False,8.222,"LINESTRING (8.733121 47.4982687, 8.7331329 47.4983422)",,,
705251359,True,1,1;7,St. Gallerstrasse,primary,50,False,105.74999999999999,"LINESTRING (8.733121 47.4982687, 8.7331981 47.4982895, 8.7333281 47.4983144, 8.7334549 47.498333, 8.733604 47.4983432, 8.733768 47.4983419, 8.7339115 47.4983334, 8.7339498 47.4983301, 8.7345086 47.4982825)",,,
356359191,True,1,7,Museumstrasse,primary,50,False,117.89500000000001,"LINESTRING (8.7282027 47.5013631, 8.7282394 47.5013609, 8.7289576 47.5013191, 8.7289974 47.5013168, 8.7297663 47.501272)",,,
64261813,False,,,Hochwachtstrasse,residential,30,False,196.611,"LINESTRING (8.7235548 47.4962892, 8.7236116 47.4963708, 8.723674 47.4964212, 8.7237398 47.4964552, 8.7238176 47.4964803, 8.7239393 47.4964996, 8.7244176 47.49651, 8.7251364 47.4965555, 8.7258577 47.4966114, 8.7259241 47.4966412, 8.7259594 47.4966942)",,,
235549928,False,,,Hochwachtweg,residential,30,True,44.173,"LINESTRING (8.7235548 47.4962892, 8.7234535 47.4962625, 8.7234044 47.4962236, 8.7232734 47.4959657)",,,
4249282,False,,,Konradstrasse,residential,30,False,87.313,"LINESTRING (8.7235778 47.5014674, 8.7235055 47.5014931, 8.7231009 47.5016282, 8.7225833 47.5018039, 8.7225386 47.5018191)",,,
548414518,True,,,Rudolfstrasse,living_street,20,False,104.001,"LINESTRING (8.7235778 47.5014674, 8.7234235 47.5012526, 8.7234087 47.5012312, 8.7233027 47.5010893, 8.7231566 47.5008914, 8.7230217 47.5007066, 8.7229654 47.5006286)",,,
"[1027477717, 40036733]",True,,,Archstrasse,secondary,50,False,20.215,"LINESTRING (8.7238273 47.4986304, 8.7238346 47.4986888, 8.7238403 47.4987381, 8.723849 47.4988116)",,,
71178367,True,,,Untere Vogelsangstrasse,residential,50,False,49.1,"LINESTRING (8.7238273 47.4986304, 8.7237088 47.4986325, 8.7233641 47.4986372, 8.7233429 47.4986371, 8.7233193 47.498636, 8.7232935 47.498633, 8.7232726 47.4986298, 8.7232547 47.4986257, 8.7232379 47.4986189, 8.723228 47.4986133, 8.7232208 47.4986062, 8.7232143 47.4985962, 8.7232109 47.4985846)",,,
30164092,False,4,1,Technikumstrasse,primary,50,True,64.242,"LINESTRING (8.7317461 47.4976738, 8.7311902 47.4978045, 8.7309398 47.4978662)",,,
31543123,False,3,1,Technikumstrasse,primary,50,False,25.186000000000003,"LINESTRING (8.7317461 47.4976738, 8.7319113 47.4976426, 8.7319703 47.4976426, 8.7320267 47.4976485, 8.7320696 47.4976625)",,,
4249631,False,,,Falkenstrasse,residential,30,True,107.161,"LINESTRING (8.7357577 47.503391, 8.7357177 47.5033292, 8.7356397 47.5029156, 8.7355403 47.502441)",,,
"[415821266, 4249884]",False,,,"['Schwalmenackerstrasse', 'Bahnstrasse']",residential,30,True,87.112,"LINESTRING (8.7357577 47.503391, 8.7349547 47.5036729, 8.7349083 47.5035037)",,,
51695602,False,,,Seidenstrasse,residential,30,True,155.992,"LINESTRING (8.7355782 47.4992987, 8.7354073 47.4992853, 8.7350672 47.4992585, 8.7346101 47.4992651, 8.734332 47.4992827, 8.734219 47.4992899, 8.73396 47.4993182, 8.733721 47.4993589, 8.7335275 47.4994007)",,,
51695604,False,,,Adlerstrasse,residential,30,True,122.52400000000002,"LINESTRING (8.7355782 47.4992987, 8.73557 47.4993527, 8.7354976 47.4998304, 8.7354911 47.4998654, 8.7354527 47.5000707, 8.7354333 47.5001746, 8.7354299 47.5001928, 8.7354241 47.500224, 8.7354168 47.5002558, 8.735405 47.5003074, 8.7354022 47.5003199, 8.7353985 47.5003362, 8.7353869 47.5003928)",,,
51695605,False,,,Adlerstrasse,residential,30,False,118.755,"LINESTRING (8.7355782 47.4992987, 8.7356562 47.4988161, 8.7357406 47.4982927, 8.7357426 47.4982367)",,,
"[954025615, 4249529, 1028107815]",True,,,Trollstrasse,residential,30,False,137.872,"LINESTRING (8.73218 47.5025147, 8.7321739 47.502468, 8.7321538 47.5023335, 8.7321431 47.50222, 8.7320303 47.5014153, 8.7320199 47.5013411, 8.7320269 47.50128)",,,
"[51961296, 31985431]",True,2,7;15,St.-Georgen-Strasse,primary,30,False,120.12400000000001,"LINESTRING (8.73218 47.5025147, 8.732095 47.5025146, 8.7317476 47.5025127, 8.7307302 47.502509, 8.7306477 47.5025087, 8.7305809 47.5025085)",,,
4249819,True,,,Meisenstrasse,residential,50,False,95.574,"LINESTRING (8.7249599 47.4976552, 8.7249682 47.4977338, 8.7249406 47.4978874, 8.7248989 47.4982269, 8.7248796 47.4983294, 8.7249029 47.4984013, 8.7249966 47.4984893)",,,
"[52489504, 71178380]",False,2,,Lagerhausstrasse,secondary,50,True,156.364,"LINESTRING (8.7249599 47.4976552, 8.7248672 47.497659, 8.7237199 47.4976512, 8.723585 47.4976495, 8.7233383 47.4976404, 8.7232704 47.4976364, 8.7231827 47.4976258, 8.7231016 47.4976114, 8.7230294 47.4975958, 8.7229687 47.4975789, 8.722901 47.4975547)",,,
4249474,False,,,Obermühlestrasse,residential,50,False,154.604,"LINESTRING (8.7327103 47.4954531, 8.7328358 47.4954966, 8.7330735 47.4955602, 8.7339863 47.4958271, 8.7341862 47.4958856, 8.7343891 47.4959724, 8.7345412 47.4960688)",,,
322343360,False,,,Zeughausstrasse,tertiary,50,True,199.319,"LINESTRING (8.7327103 47.4954531, 8.7322398 47.4959721, 8.7321128 47.4961069, 8.7320689 47.4961535, 8.7320382 47.4961853, 8.7314627 47.496759, 8.7313459 47.4968737, 8.7312601 47.4969535)",,,
1032352166,False,,,Zeughausstrasse,tertiary,50,False,56.522999999999996,"LINESTRING (8.7327103 47.4954531, 8.7327697 47.4953901, 8.7331171 47.4950255)",,,
51565387,False,,,St.-Georgen-Strasse,residential,30,True,63.839,"LINESTRING (8.7355403 47.502441, 8.7346979 47.5025168)",yes,,
4249631,False,,,Falkenstrasse,residential,30,False,107.161,"LINESTRING (8.7355403 47.502441, 8.7356397 47.5029156, 8.7357177 47.5033292, 8.7357577 47.503391)",,,
4249631,False,,,Falkenstrasse,residential,30,True,116.85300000000001,"LINESTRING (8.7355403 47.502441, 8.7354948 47.5021531, 8.7354526 47.5019586, 8.735342 47.5013988)",,,
8439502,False,2,,Liebestrasse,residential,50,True,137.326,"LINESTRING (8.7297663 47.501272, 8.7298326 47.5018872, 8.7298917 47.5024046, 8.7298968 47.502449, 8.729896 47.5025037)",,,
"[315171340, 356359191]",True,"['1', '2']",7,Museumstrasse,primary,50,False,83.078,"LINESTRING (8.7297663 47.501272, 8.7298742 47.5012659, 8.7299713 47.5012601, 8.7301328 47.5012507, 8.7303452 47.5012499, 8.7305988 47.5012496, 8.7306627 47.5012496, 8.7307096 47.5012489, 8.7308708 47.5012464)",,,
4249049,False,,,Untere Vogelsangstrasse,residential,50,True,129.262,"LINESTRING (8.722901 47.4975547, 8.7228608 47.4975983, 8.7228269 47.4976262, 8.7227939 47.4976501, 8.722704 47.4977055, 8.7227649 47.4978398, 8.7231747 47.4983462, 8.7231925 47.4983731, 8.7232027 47.4983972, 8.723209 47.4984216, 8.7232137 47.4984486, 8.7232143 47.498474, 8.7232109 47.4985846)",,,
"[52489504, 71178380]",False,2,,Lagerhausstrasse,secondary,50,False,156.364,"LINESTRING (8.722901 47.4975547, 8.7229687 47.4975789, 8.7230294 47.4975958, 8.7231016 47.4976114, 8.7231827 47.4976258, 8.7232704 47.4976364, 8.7233383 47.4976404, 8.723585 47.4976495, 8.7237199 47.4976512, 8.7248672 47.497659, 8.7249599 47.4976552)",,,
580933556,False,,,Neumarkt,living_street,,True,8.186,"LINESTRING (8.7263226 47.4979885, 8.7263629 47.4980569)",,,
"[33368498, 901280565, 8136996, 315171349]",False,"['4', '3', '2']",1,Technikumstrasse,primary,50,True,114.57900000000001,"LINESTRING (8.7263226 47.4979885, 8.72621 47.4980164, 8.7260109 47.4980652, 8.7257795 47.4981502, 8.7251298 47.4984354, 8.7250158 47.4984809, 8.7249966 47.4984893)",,,
"[901280566, 315171350]",False,"['2', '3']",1,Technikumstrasse,primary,50,False,117.788,"LINESTRING (8.7263226 47.4979885, 8.726998 47.4978233, 8.7275024 47.4977043, 8.7277037 47.4976808, 8.7278145 47.4976758)",,,
"[954148304, 954148298, 938802822, 4248847]",True,"['1', '2']",,Lagerhausstrasse,secondary,50,False,127.028,"LINESTRING (8.7263226 47.4979885, 8.7262896 47.4979289, 8.7262517 47.4978492, 8.726201 47.4977727, 8.7261791 47.4977432, 8.7261503 47.4977135, 8.7261215 47.4976909, 8.7260866 47.4976693, 8.7260328 47.4976442, 8.7259934 47.4976297, 8.725953 47.4976183, 8.7259046 47.4976089, 8.7258598 47.4976015, 8.7258177 47.4975969, 8.7257736 47.4975956, 8.7257253 47.4975973, 8.7255943 47.4976071, 8.7252087 47.4976371, 8.7250794 47.4976472, 8.7249599 47.4976552)",,,
"[46101944, 783647081, 4249070, 934786135, 934786136, 777279135]",False,2,,Turmhaldenstrasse,residential,50,False,133.941,"LINESTRING (8.7272089 47.4966173, 8.7271818 47.49672, 8.7271768 47.4967527, 8.7271745 47.496782, 8.7271771 47.4968482, 8.7272014 47.4969249, 8.7272369 47.4970059, 8.7272702 47.4970744, 8.7273024 47.4971393, 8.7274136 47.497317, 8.7274768 47.4973694, 8.7275516 47.4974043, 8.7276238 47.497435, 8.7277358 47.497494, 8.7277901 47.4975653, 8.7278113 47.4976134, 8.7278145 47.4976758)",,,yes
4249286,False,,,Büelrainstrasse,residential,30,False,129.377,"LINESTRING (8.7272089 47.4966173, 8.7272593 47.4965495, 8.7272948 47.496509, 8.7273507 47.496459, 8.727421 47.4964217, 8.7277348 47.4962886, 8.7279949 47.496149, 8.7281056 47.496078, 8.7281198 47.4960689, 8.7283772 47.4958764, 8.7284233 47.4958171)",,,
31831265,False,,,Heiligbergstrasse,residential,30,True,94.56500000000001,"LINESTRING (8.7272089 47.4966173, 8.7270563 47.4966089, 8.7268832 47.4966085, 8.7267917 47.4966154, 8.7264876 47.4966463, 8.7261022 47.4966808, 8.7259594 47.4966942)",,,
4249286,False,,,Büelrainstrasse,residential,30,False,12.036,"LINESTRING (8.7284233 47.4958171, 8.7285112 47.4957266)",,,
4249286,False,,,Büelrainstrasse,residential,30,True,129.377,"LINESTRING (8.7284233 47.4958171, 8.7283772 47.4958764, 8.7281198 47.4960689, 8.7281056 47.496078, 8.7279949 47.496149, 8.7277348 47.4962886, 8.727421 47.4964217, 8.7273507 47.496459, 8.7272948 47.496509, 8.7272593 47.4965495, 8.7272089 47.4966173)",,,
"[409000992, 8136998, 777280397, 64261814, 901280567, 64261817, 1207938942]",False,"['2', '3', '4']",1,Technikumstrasse,primary,50,False,237.45500000000004,"LINESTRING (8.7278145 47.4976758, 8.7279402 47.4976812, 8.7282737 47.4977122, 8.7288216 47.4977631, 8.7293658 47.4978137, 8.7294666 47.497823, 8.7294983 47.497826, 8.7302926 47.4978998, 8.7305303 47.4979193, 8.7305686 47.4979193, 8.7306297 47.4979193, 8.7307135 47.4979141, 8.7307765 47.4979033, 8.7309398 47.4978662)",yes,,
"[783647081, 4249070, 934786135, 46101944, 934786136, 777279135]",False,2,,Turmhaldenstrasse,residential,50,True,133.941,"LINESTRING (8.7278145 47.4976758, 8.7278113 47.4976134, 8.7277901 47.4975653, 8.7277358 47.497494, 8.7276238 47.497435, 8.7275516 47.4974043, 8.7274768 47.4973694, 8.7274136 47.497317, 8.7273024 47.4971393, 8.7272702 47.4970744, 8.7272369 47.4970059, 8.7272014 47.4969249, 8.7271771 47.4968482, 8.7271745 47.496782, 8.7271768 47.4967527, 8.7271818 47.49672, 8.7272089 47.4966173)",,,yes
"[901280566, 315171350]",False,"['2', '3']",1,Technikumstrasse,primary,50,True,117.78800000000001,"LINESTRING (8.7278145 47.4976758, 8.7277037 47.4976808, 8.7275024 47.4977043, 8.726998 47.4978233, 8.7263226 47.4979885)",,,
51695604,False,,,Adlerstrasse,residential,30,False,122.524,"LINESTRING (8.7353869 47.5003928, 8.7353985 47.5003362, 8.7354022 47.5003199, 8.735405 47.5003074, 8.7354168 47.5002558, 8.7354241 47.500224, 8.7354299 47.5001928, 8.7354333 47.5001746, 8.7354527 47.5000707, 8.7354911 47.4998654, 8.7354976 47.4998304, 8.73557 47.4993527, 8.7355782 47.4992987)",,,
143670516,False,2,,Römerstrasse,secondary,50,True,141.991,"LINESTRING (8.7353869 47.5003928, 8.7351416 47.5003663, 8.7343929 47.5002853, 8.7336745 47.5002077, 8.7335205 47.500191)",,,
51565387,False,,,St.-Georgen-Strasse,residential,30,False,63.839,"LINESTRING (8.7346979 47.5025168, 8.7355403 47.502441)",yes,,
415821266,False,,,Schwalmenackerstrasse,residential,30,False,110.871,"LINESTRING (8.7346979 47.5025168, 8.7349083 47.5035037)",,,
31985427,True,1,,St.-Georgen-Strasse,residential,30,False,78.027,"LINESTRING (8.7346979 47.5025168, 8.7342157 47.5025119, 8.7337777 47.5025168, 8.7336593 47.5025174)",,,
4249766,True,,,Sulzbergstrasse,residential,50,False,127.961,"LINESTRING (8.7293286 47.5036431, 8.7292093 47.5028784, 8.7292047 47.5028485, 8.729151 47.5025526, 8.7291431 47.5024992)",,,
51961299,False,,,Kreuzstrasse,residential,50,False,51.718,"LINESTRING (8.7293286 47.5036431, 8.7294934 47.5036317, 8.7298521 47.5036068, 8.7300135 47.5035956)",,,
1032352166,False,,,Zeughausstrasse,tertiary,50,False,7.567,"LINESTRING (8.7331171 47.4950255, 8.7331741 47.4949694)",,,
1032352166,False,,,Zeughausstrasse,tertiary,50,True,56.522999999999996,"LINESTRING (8.7331171 47.4950255, 8.7327697 47.4953901, 8.7327103 47.4954531)",,,
4249282,False,,,Konradstrasse,residential,30,True,87.313,"LINESTRING (8.7225386 47.5018191, 8.7225833 47.5018039, 8.7231009 47.5016282, 8.7235055 47.5014931, 8.7235778 47.5014674)",,,
4249632,False,2,,Eichgutstrasse,residential,50,False,59.13,"LINESTRING (8.7225386 47.5018191, 8.7225599 47.501848, 8.7228637 47.5022602, 8.7228895 47.5022951)",,,
4249474,False,,,Obermühlestrasse,residential,50,True,154.604,"LINESTRING (8.7345412 47.4960688, 8.7343891 47.4959724, 8.7341862 47.4958856, 8.7339863 47.4958271, 8.7330735 47.4955602, 8.7328358 47.4954966, 8.7327103 47.4954531)",,,
"[170265723, 170265724, 1154908445]",False,,,Obermühlestrasse,residential,50,False,85.106,"LINESTRING (8.7345412 47.4960688, 8.7346164 47.4961196, 8.7346474 47.4961466, 8.7347181 47.4962092, 8.7347929 47.4962938, 8.7348206 47.496331, 8.7348549 47.496377, 8.7348799 47.4964135, 8.735011 47.4965614, 8.7350617 47.4966106, 8.7351601 47.4967061)",,,
331050344,False,2,,Mühlestrasse,residential,50,True,26.331000000000003,"LINESTRING (8.7345412 47.4960688, 8.7344963 47.496094, 8.7342717 47.4962202)",,,
415821266,False,,,Schwalmenackerstrasse,residential,30,True,110.871,"LINESTRING (8.7349083 47.5035037, 8.7346979 47.5025168)",,,
"[415821266, 4249884]",False,,,"['Schwalmenackerstrasse', 'Bahnstrasse']",residential,30,False,87.112,"LINESTRING (8.7349083 47.5035037, 8.7349547 47.5036729, 8.7357577 47.503391)",,,
4249049,False,,,Untere Vogelsangstrasse,residential,50,False,129.262,"LINESTRING (8.7232109 47.4985846, 8.7232143 47.498474, 8.7232137 47.4984486, 8.723209 47.4984216, 8.7232027 47.4983972, 8.7231925 47.4983731, 8.7231747 47.4983462, 8.7227649 47.4978398, 8.722704 47.4977055, 8.7227939 47.4976501, 8.7228269 47.4976262, 8.7228608 47.4975983, 8.722901 47.4975547)",,,
4249631,False,,,Falkenstrasse,residential,30,False,116.85300000000001,"LINESTRING (8.735342 47.5013988, 8.7354526 47.5019586, 8.7354948 47.5021531, 8.7355403 47.502441)",,,
"[115322760, 322343327]",False,2,,Wildbachstrasse,residential,"['30', '50']",True,104.35499999999999,"LINESTRING (8.7310272 47.4959338, 8.7309239 47.4963474, 8.7308723 47.4966007, 8.7308427 47.4968246, 8.7308547 47.4968623)",,,
186894408,False,,,Rosenstrasse,residential,30,True,16.677,"LINESTRING (8.7310272 47.4959338, 8.7308818 47.4959139, 8.7308087 47.4959079)",,,
"[41484813, 904173869, 41484814]",False,,,Wildbachstrasse,residential,30,False,88.697,"LINESTRING (8.7310272 47.4959338, 8.7310469 47.4958627, 8.7310958 47.4956876, 8.7311075 47.4956459, 8.7311448 47.4955028, 8.7311765 47.4953809, 8.7312273 47.4952563, 8.73129 47.4951587)",,,yes
31985427,True,1,,St.-Georgen-Strasse,residential,30,False,33.999,"LINESTRING (8.7330144 47.5025171, 8.7329479 47.5025169, 8.7327864 47.5025157, 8.732712 47.5025058, 8.7325695 47.5024769)",,,
51961299,False,,,Kreuzstrasse,residential,50,True,51.718,"LINESTRING (8.7300135 47.5035956, 8.7298521 47.5036068, 8.7294934 47.5036317, 8.7293286 47.5036431)",,,
705603126,False,2,,Tösstalstrasse,primary,50,True,8.89,"LINESTRING (8.7326267 47.4979926, 8.7325295 47.4980382)",,,
"[1003648025, 144588676, 315171367, 582203935]",False,3,15,Tösstalstrasse,primary,50,False,102.2,"LINESTRING (8.7326267 47.4979926, 8.7327918 47.4979132, 8.7330146 47.4978075, 8.73326 47.4976825, 8.7333132 47.4976554, 8.7335946 47.4975182, 8.7337237 47.4974493)",,,
705251360,True,2,1;15,General-Guisan-Strasse,primary,50,False,48.446000000000005,"LINESTRING (8.7326267 47.4979926, 8.7327548 47.4980736, 8.7328816 47.4981568, 8.7330016 47.4982252, 8.7330734 47.4982519, 8.733121 47.4982687)",,,
4249632,False,2,,Eichgutstrasse,residential,50,True,85.877,"LINESTRING (8.7233992 47.5029864, 8.7233657 47.5029411, 8.72335 47.5029197, 8.7231949 47.5027093, 8.7229148 47.5023295, 8.7228895 47.5022951)",,,
