osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,junction,ref,access,tunnel
33096528,Mösliweg,residential,False,True,107.83800000000001,30,"LINESTRING (7.6820348 46.6900574, 7.6818136 46.6901321, 7.6815894 46.6902016, 7.6815361 46.6902129, 7.6814982 46.6902137, 7.6814668 46.6902102, 7.6811156 46.6901574, 7.6810985 46.6901536, 7.6810521 46.6901382, 7.6808942 46.6900575, 7.6808117 46.6900127, 7.6807933 46.6899975, 7.6807795 46.6899749)",,,,destination,
810396874,Mösliweg,residential,False,False,39.905,30,"LINESTRING (7.6820348 46.6900574, 7.6819908 46.6900161, 7.6818839 46.6899259, 7.6818654 46.6899158, 7.6818459 46.689908, 7.6816862 46.689858, 7.6816745 46.6898483, 7.6816684 46.6898378, 7.6816624 46.6898229)",,,,destination,
147247140,Stockhornstrasse,residential,False,False,131.414,30,"LINESTRING (7.6762111 46.6905333, 7.6761308 46.6905356, 7.6759563 46.6905407, 7.675934 46.6905413, 7.6755379 46.6905527, 7.6755103 46.6905537, 7.6754375 46.6905564, 7.6745903 46.6905871, 7.6744902 46.6905904)",,,,,
244311901,Spiezbergstrasse,residential,False,False,50.969,30,"LINESTRING (7.6762111 46.6905333, 7.6762009 46.6905571, 7.6761278 46.6907282, 7.6761012 46.6908043, 7.6760845 46.6908727, 7.6760811 46.6909147, 7.6760758 46.6909802)",,,,,
244311901,Spiezbergstrasse,residential,False,True,35.831999999999994,30,"LINESTRING (7.6762111 46.6905333, 7.6762266 46.6904909, 7.6762407 46.690437, 7.6762547 46.6903443, 7.6762559 46.6903182, 7.6762536 46.6903041, 7.6762492 46.6902769, 7.6762476 46.690272, 7.6762196 46.6902174)",,,,,
147247140,Stockhornstrasse,residential,False,True,23.935,30,"LINESTRING (7.6724833 46.6906577, 7.6727968 46.6906481)",,,,,
32321148,Niesenstrasse,residential,False,False,32.7,30,"LINESTRING (7.6724833 46.6906577, 7.6724895 46.6907308, 7.6725077 46.6909513)",,,,,
32321148,Niesenstrasse,residential,False,True,88.63,30,"LINESTRING (7.6724833 46.6906577, 7.6724771 46.6905851, 7.6724681 46.6904682, 7.6724451 46.6901527, 7.6724292 46.6899339, 7.6724303 46.6898616)",,,,,
27155129,Asylstrasse,unclassified,False,False,116.59599999999999,30,"LINESTRING (7.6730354 46.6916778, 7.6731491 46.6916614, 7.6733855 46.6916006, 7.6735304 46.6915608, 7.673657 46.6915218, 7.6737432 46.6915046, 7.6739354 46.6914827, 7.6741771 46.6914578, 7.6744997 46.6914167, 7.6745076 46.6914157)",,,,,
61776582,Seemattenweg,residential,False,True,52.766999999999996,,"LINESTRING (7.6730354 46.6916778, 7.6730101 46.6915717, 7.6729341 46.691213, 7.672933 46.6912085)",,,,,
61776582,Seemattenweg,residential,False,True,63.174,,"LINESTRING (7.672933 46.6912085, 7.6727968 46.6906481)",,,,,
61776582,Seemattenweg,residential,False,False,52.766999999999996,,"LINESTRING (7.672933 46.6912085, 7.6729341 46.691213, 7.6730101 46.6915717, 7.6730354 46.6916778)",,,,,
61776583,Seemattenweg,residential,False,False,119.89599999999999,,"LINESTRING (7.672933 46.6912085, 7.6730648 46.6912019, 7.6733039 46.6911888, 7.6740019 46.6911568, 7.6745006 46.6911287)",,,,,
32321148,Niesenstrasse,residential,False,True,32.7,30,"LINESTRING (7.6725077 46.6909513, 7.6724895 46.6907308, 7.6724833 46.6906577)",,,,,
32321148,Niesenstrasse,residential,False,False,88.63,30,"LINESTRING (7.6724303 46.6898616, 7.6724292 46.6899339, 7.6724451 46.6901527, 7.6724681 46.6904682, 7.6724771 46.6905851, 7.6724833 46.6906577)",,,,,
146179827,Thunstrasse,primary,False,False,142.008,50,"LINESTRING (7.6724303 46.6898616, 7.6732396 46.6898706, 7.6735531 46.6898741, 7.6736093 46.6898747, 7.6738265 46.6898768, 7.6742919 46.6898813)",2,,6;11,,
33790588,Turnhallenstrasse,residential,False,False,59.862,30,"LINESTRING (7.6744902 46.6905904, 7.6744913 46.6906628, 7.6744947 46.690856, 7.6744965 46.6909606, 7.6745006 46.6911287)",,,,,
33790588,Turnhallenstrasse,residential,False,True,78.66999999999999,30,"LINESTRING (7.6744902 46.6905904, 7.6744895 46.690545, 7.6744896 46.6904964, 7.6744897 46.6903992, 7.6744902 46.6903144, 7.6744904 46.690268, 7.6744914 46.6898829)",,,,,
147247140,Stockhornstrasse,residential,False,False,129.321,30,"LINESTRING (7.6744902 46.6905904, 7.6740515 46.6906048, 7.6739343 46.6906087, 7.6738063 46.6906129, 7.673746 46.6906149, 7.6736148 46.6906192, 7.6734819 46.6906235, 7.6729159 46.6906445, 7.6727968 46.6906481)",,,,,
147247140,Stockhornstrasse,residential,False,True,131.41400000000002,30,"LINESTRING (7.6744902 46.6905904, 7.6745903 46.6905871, 7.6754375 46.6905564, 7.6755103 46.6905537, 7.6755379 46.6905527, 7.675934 46.6905413, 7.6759563 46.6905407, 7.6761308 46.6905356, 7.6762111 46.6905333)",,,,,
33790588,Turnhallenstrasse,residential,False,False,31.917,30,"LINESTRING (7.6745006 46.6911287, 7.6745076 46.6914157)",,,,,
33790588,Turnhallenstrasse,residential,False,True,59.862,30,"LINESTRING (7.6745006 46.6911287, 7.6744965 46.6909606, 7.6744947 46.690856, 7.6744913 46.6906628, 7.6744902 46.6905904)",,,,,
61776583,Seemattenweg,residential,False,True,119.89599999999999,,"LINESTRING (7.6745006 46.6911287, 7.6740019 46.6911568, 7.6733039 46.6911888, 7.6730648 46.6912019, 7.672933 46.6912085)",,,,,
146179827,Thunstrasse,primary,False,False,15.218,50,"LINESTRING (7.6742919 46.6898813, 7.6743833 46.6898822, 7.6744914 46.6898829)",2,,6;11,,
146179827,Thunstrasse,primary,False,True,142.008,50,"LINESTRING (7.6742919 46.6898813, 7.6738265 46.6898768, 7.6736093 46.6898747, 7.6735531 46.6898741, 7.6732396 46.6898706, 7.6724303 46.6898616)",2,,6;11,,
786109830,,residential,False,False,27.757,,"LINESTRING (7.6742919 46.6898813, 7.674412 46.6898705, 7.6746522 46.6898463)",,,,,
33790596,Sonnenfelsstrasse,residential,False,True,143.869,30,"LINESTRING (7.6762803 46.6917169, 7.6762869 46.6917296, 7.6762922 46.6917404, 7.6763054 46.6917736, 7.6763331 46.6918284, 7.6763686 46.691876, 7.6763988 46.6919111, 7.6764427 46.6919506, 7.6764763 46.6919775, 7.6765969 46.6920519, 7.6767252 46.692111, 7.6768537 46.6921552, 7.6768784 46.6921637, 7.6769812 46.6921956, 7.6770097 46.6922043, 7.6771049 46.6922343, 7.6771795 46.6922612, 7.6772542 46.6922997, 7.6773288 46.6923148, 7.6773921 46.6923159, 7.6774713 46.6923172, 7.6775184 46.6923216, 7.6775694 46.6923314, 7.6776117 46.6923461, 7.6776196 46.6923489, 7.6777641 46.6923993)",,,,,
244311901,Spiezbergstrasse,residential,False,False,131.814,30,"LINESTRING (7.6762803 46.6917169, 7.6763392 46.6917218, 7.6764406 46.6917365, 7.6764765 46.6917418, 7.6765236 46.6917466, 7.676723 46.6917575, 7.6769969 46.691765, 7.6770632 46.6917657, 7.6771355 46.6917665, 7.6773224 46.6917589, 7.6775263 46.6917405, 7.6777144 46.6917158, 7.6777411 46.6917116, 7.6779907 46.6916715)",,,,,
244311901,Spiezbergstrasse,residential,False,True,83.845,30,"LINESTRING (7.6762803 46.6917169, 7.6762447 46.6916523, 7.6761921 46.6915598, 7.6761775 46.6915238, 7.676173 46.6915081, 7.6761574 46.6914484, 7.6761362 46.6913494, 7.676088 46.6910877, 7.6760867 46.6910762, 7.6760783 46.691002, 7.6760758 46.6909802)",,,,,
1186131731,Thunstrasse,primary,False,True,35.037,50,"LINESTRING (7.6751185 46.6898722, 7.6746593 46.6898806)",3,,6;11,,
1186131732,Oberlandstrasse,primary,False,True,17.084,signals,"LINESTRING (7.6751185 46.6898722, 7.6751519 46.6898708, 7.6751963 46.6898671, 7.6753061 46.6898497, 7.6753376 46.6898427)",3,,6;11,,
786111494,,residential,True,False,25.475,50,"LINESTRING (7.6751902 46.689653, 7.6751668 46.6896764, 7.6751356 46.6897323, 7.6751202 46.6897899, 7.6751185 46.6898722)",,,,,
146179810,Obere Bahnhofstrasse,residential,False,False,3.852,,"LINESTRING (7.6746593 46.6898806, 7.6746522 46.6898463)",,,1113,,
1186131731,Thunstrasse,primary,False,False,35.037,50,"LINESTRING (7.6746593 46.6898806, 7.6751185 46.6898722)",3,,6;11,,
1186131731,Thunstrasse,primary,False,True,12.809000000000001,50,"LINESTRING (7.6746593 46.6898806, 7.6745872 46.6898818, 7.6744914 46.6898829)",3,,6;11,,
146179810,Obere Bahnhofstrasse,residential,False,True,3.852,,"LINESTRING (7.6746522 46.6898463, 7.6746593 46.6898806)",,,1113,,
"[173883832, 146179810, 482694645]",Obere Bahnhofstrasse,residential,False,False,178.70299999999997,,"LINESTRING (7.6746522 46.6898463, 7.6746392 46.6898187, 7.6745667 46.6896822, 7.6745635 46.6896759, 7.6744824 46.6895168, 7.6744758 46.6895041, 7.6743594 46.6892777, 7.6743518 46.689263, 7.6743452 46.6892454, 7.6743456 46.6892193, 7.6743464 46.6892139, 7.6743542 46.6891995, 7.6743711 46.6891842, 7.6743933 46.6891716, 7.6743972 46.6891703, 7.674405 46.6891675, 7.6744246 46.6891607, 7.6745395 46.6891326, 7.6746727 46.6891035, 7.6748177 46.6890708, 7.675007 46.6890201, 7.6751767 46.6889658, 7.6752537 46.6889368, 7.6753985 46.6888717, 7.6755472 46.6887923)",,,1113,,yes
786109829,,residential,True,False,47.559999999999995,,"LINESTRING (7.6746522 46.6898463, 7.6747034 46.6898402, 7.6747909 46.6898265, 7.6749359 46.6897947, 7.6749907 46.6897748, 7.6750507 46.689745, 7.6751902 46.689653)",,,,,
786109830,,residential,False,True,27.757,,"LINESTRING (7.6746522 46.6898463, 7.674412 46.6898705, 7.6742919 46.6898813)",,,,,
146179815,Oberlandstrasse,primary,False,True,320.4160000000001,signals,"LINESTRING (7.6753376 46.6898427, 7.6753675 46.6898361, 7.6754275 46.689818, 7.6755071 46.6897873, 7.6756741 46.6897177, 7.6759142 46.6896083, 7.6766083 46.6892884, 7.6766627 46.689264, 7.6768809 46.6891673, 7.677048 46.6890977, 7.6771628 46.6890561, 7.6772594 46.6890236, 7.6773991 46.6889782, 7.6775607 46.6889356, 7.6776472 46.6889138, 7.6778153 46.6888809, 7.6778235 46.6888793, 7.6780808 46.6888374, 7.6783538 46.6887936, 7.6785419 46.6887581, 7.678679 46.6887246, 7.6787264 46.6887084, 7.6787795 46.6886902, 7.6788709 46.688654, 7.6789576 46.6886197, 7.6790218 46.6885943, 7.6790688 46.6885757)",2,,6;11,,
244311901,Spiezbergstrasse,residential,False,False,82.44699999999999,30,"LINESTRING (7.6753376 46.6898427, 7.6753585 46.6898748, 7.6753769 46.6898919, 7.6754189 46.6899116, 7.6754594 46.6899304, 7.6755222 46.689951, 7.675529 46.6899527, 7.6756099 46.6899733, 7.6758637 46.6900204, 7.6759357 46.6900392, 7.67603 46.6900704, 7.6761099 46.6901108, 7.6761427 46.6901327, 7.6761715 46.690157, 7.6762103 46.6902032, 7.6762196 46.6902174)",,,,,
1186131732,Oberlandstrasse,primary,False,False,17.084,signals,"LINESTRING (7.6753376 46.6898427, 7.6753061 46.6898497, 7.6751963 46.6898671, 7.6751519 46.6898708, 7.6751185 46.6898722)",3,,6;11,,
32794659,Kornweidliweg,residential,False,False,129.608,30,"LINESTRING (7.6755472 46.6887923, 7.6754856 46.6887564, 7.6753795 46.6887081, 7.6750627 46.6885952, 7.6747699 46.6884932, 7.6747066 46.6884711, 7.6746417 46.6884428, 7.6746345 46.6884397, 7.6745572 46.6883976, 7.6743632 46.6882604, 7.6742832 46.6882192, 7.6741785 46.688178, 7.6741323 46.688163)",,,,destination,
"[173883832, 146179810, 482694645]",Obere Bahnhofstrasse,residential,False,True,178.70299999999997,,"LINESTRING (7.6755472 46.6887923, 7.6753985 46.6888717, 7.6752537 46.6889368, 7.6751767 46.6889658, 7.675007 46.6890201, 7.6748177 46.6890708, 7.6746727 46.6891035, 7.6745395 46.6891326, 7.6744246 46.6891607, 7.674405 46.6891675, 7.6743972 46.6891703, 7.6743933 46.6891716, 7.6743711 46.6891842, 7.6743542 46.6891995, 7.6743464 46.6892139, 7.6743456 46.6892193, 7.6743452 46.6892454, 7.6743518 46.689263, 7.6743594 46.6892777, 7.6744758 46.6895041, 7.6744824 46.6895168, 7.6745635 46.6896759, 7.6745667 46.6896822, 7.6746392 46.6898187, 7.6746522 46.6898463)",,,1113,,yes
"[215079184, 263118007]","['Bühlgässli', 'Kornmattgasse']",residential,False,"[False, True]",290.711,30,"LINESTRING (7.6747693 46.6876444, 7.6749321 46.6875267, 7.6751278 46.6873853, 7.6751501 46.6873691, 7.6752542 46.6872985, 7.6756689 46.6870154, 7.6756868 46.6870035, 7.6757027 46.6869928, 7.675721 46.6869757, 7.6757313 46.6869568, 7.6757338 46.686928, 7.6757285 46.6869127, 7.6757009 46.6868795, 7.6756662 46.6868575, 7.6756322 46.686861, 7.6753683 46.6868932, 7.6751652 46.6869224, 7.6750744 46.6869424, 7.6749148 46.6870057, 7.6744005 46.6872147, 7.6743809 46.6872227, 7.6743241 46.6872498, 7.6743033 46.6872715, 7.6742981 46.6872854, 7.6743022 46.6873088, 7.6743278 46.6873348, 7.6744714 46.6874551, 7.6745986 46.6875344, 7.6746975 46.6875985, 7.6747693 46.6876444)",,,,destination,
"[215079184, 263118007]","['Bühlgässli', 'Kornmattgasse']",residential,False,"[False, True]",290.711,30,"LINESTRING (7.6747693 46.6876444, 7.6746975 46.6875985, 7.6745986 46.6875344, 7.6744714 46.6874551, 7.6743278 46.6873348, 7.6743022 46.6873088, 7.6742981 46.6872854, 7.6743033 46.6872715, 7.6743241 46.6872498, 7.6743809 46.6872227, 7.6744005 46.6872147, 7.6749148 46.6870057, 7.6750744 46.6869424, 7.6751652 46.6869224, 7.6753683 46.6868932, 7.6756322 46.686861, 7.6756662 46.6868575, 7.6757009 46.6868795, 7.6757285 46.6869127, 7.6757338 46.686928, 7.6757313 46.6869568, 7.675721 46.6869757, 7.6757027 46.6869928, 7.6756868 46.6870035, 7.6756689 46.6870154, 7.6752542 46.6872985, 7.6751501 46.6873691, 7.6751278 46.6873853, 7.6749321 46.6875267, 7.6747693 46.6876444)",,,,destination,
215079184,Kornmattgasse,residential,False,True,75.599,30,"LINESTRING (7.6747693 46.6876444, 7.6746784 46.6877101, 7.6746101 46.6877622, 7.6745692 46.6877935, 7.6742556 46.6880326, 7.6742289 46.6880565, 7.6741632 46.6881268, 7.6741323 46.688163)",,,,destination,
32547405,Kronenplatz,primary,True,False,16.589999999999996,,"LINESTRING (7.6792898 46.6885087, 7.6793037 46.6885317, 7.6793071 46.6885564, 7.6792997 46.6885808, 7.6792823 46.6886026, 7.6792562 46.6886198, 7.6792239 46.6886311)",1,roundabout,,,
398971416,Oberlandstrasse,primary,False,True,143.494,50,"LINESTRING (7.6792898 46.6885087, 7.6793775 46.6884669, 7.679394 46.688459, 7.6795951 46.6883633, 7.6796688 46.6883226, 7.6797626 46.68825, 7.6797755 46.688238, 7.6798186 46.6881973, 7.6798712 46.6881401, 7.6799557 46.6880166, 7.6801824 46.6876841, 7.6803657 46.6874829)",2,,6;11,,
32547405,Kronenplatz,primary,True,False,14.841,,"LINESTRING (7.6792239 46.6886311, 7.6791921 46.6886353, 7.6791597 46.6886335, 7.6791293 46.688626, 7.6791027 46.6886132, 7.6790821 46.688596, 7.6790688 46.6885757)",1,roundabout,,,
806854180,Seestrasse,unclassified,False,False,46.806999999999995,30,"LINESTRING (7.6792239 46.6886311, 7.6792646 46.6887144, 7.6792725 46.6887257, 7.6793647 46.6888584, 7.6793739 46.6888716, 7.679415 46.6889256, 7.6794725 46.6890009, 7.6794821 46.6890121)",,,,,
32547405,Kronenplatz,primary,True,False,17.953,,"LINESTRING (7.6790688 46.6885757, 7.6790637 46.6885491, 7.6790713 46.6885227, 7.6790908 46.6884993, 7.67912 46.6884813, 7.6791561 46.6884707, 7.6791952 46.6884685)",1,roundabout,,,
146179815,Oberlandstrasse,primary,False,False,320.41599999999994,signals,"LINESTRING (7.6790688 46.6885757, 7.6790218 46.6885943, 7.6789576 46.6886197, 7.6788709 46.688654, 7.6787795 46.6886902, 7.6787264 46.6887084, 7.678679 46.6887246, 7.6785419 46.6887581, 7.6783538 46.6887936, 7.6780808 46.6888374, 7.6778235 46.6888793, 7.6778153 46.6888809, 7.6776472 46.6889138, 7.6775607 46.6889356, 7.6773991 46.6889782, 7.6772594 46.6890236, 7.6771628 46.6890561, 7.677048 46.6890977, 7.6768809 46.6891673, 7.6766627 46.689264, 7.6766083 46.6892884, 7.6759142 46.6896083, 7.6756741 46.6897177, 7.6755071 46.6897873, 7.6754275 46.689818, 7.6753675 46.6898361, 7.6753376 46.6898427)",2,,6;11,,
32448796,Gartenweg,residential,False,False,47.649,,"LINESTRING (7.6791519 46.6893414, 7.6791975 46.6891922, 7.6792208 46.6891449, 7.6792345 46.6891303, 7.6792403 46.6891241, 7.6792818 46.6890946, 7.6792866 46.6890912, 7.6794821 46.6890121)",,,,,
27155126,General-Guisanstrasse,residential,False,False,266.336,,"LINESTRING (7.6779907 46.6916715, 7.6779715 46.6916082, 7.6779711 46.6916067, 7.6779622 46.6915777, 7.6779581 46.6915381, 7.6779632 46.691512, 7.6779737 46.691488, 7.6779892 46.691467, 7.6780007 46.691457, 7.67801 46.6914489, 7.6780361 46.6914354, 7.6780792 46.6914227, 7.6782751 46.6913764, 7.678501 46.6913211, 7.6785532 46.6913075, 7.6786524 46.6912722, 7.6787068 46.691246, 7.6787802 46.6912062, 7.6788441 46.6911647, 7.6789913 46.6910484, 7.6790431 46.6910015, 7.6791606 46.6908951, 7.6792896 46.6907923, 7.6793934 46.6907232, 7.6795464 46.6906262, 7.6799595 46.6903474, 7.6802072 46.6901912, 7.680318 46.6901154, 7.6803235 46.6901124, 7.6803441 46.690101, 7.6803609 46.6900954, 7.6803793 46.6900892, 7.6803874 46.6900876)",,,,,
244311901,Spiezbergstrasse,residential,False,True,131.814,30,"LINESTRING (7.6779907 46.6916715, 7.6777411 46.6917116, 7.6777144 46.6917158, 7.6775263 46.6917405, 7.6773224 46.6917589, 7.6771355 46.6917665, 7.6770632 46.6917657, 7.6769969 46.691765, 7.676723 46.6917575, 7.6765236 46.6917466, 7.6764765 46.6917418, 7.6764406 46.6917365, 7.6763392 46.6917218, 7.6762803 46.6917169)",,,,,
32448796,Gartenweg,residential,False,True,47.649,,"LINESTRING (7.6794821 46.6890121, 7.6792866 46.6890912, 7.6792818 46.6890946, 7.6792403 46.6891241, 7.6792345 46.6891303, 7.6792208 46.6891449, 7.6791975 46.6891922, 7.6791519 46.6893414)",,,,,
806854180,Seestrasse,unclassified,False,False,138.894,30,"LINESTRING (7.6794821 46.6890121, 7.679575 46.6891212, 7.6796694 46.689202, 7.6797717 46.6892719, 7.6798449 46.6893198, 7.6799317 46.6893767, 7.6800295 46.6894408, 7.6802242 46.6895683, 7.6805492 46.6897812, 7.6806344 46.6898368, 7.6806458 46.6898443, 7.6807417 46.6899075)",,,,,
806854180,Seestrasse,unclassified,False,True,46.806999999999995,30,"LINESTRING (7.6794821 46.6890121, 7.6794725 46.6890009, 7.679415 46.6889256, 7.6793739 46.6888716, 7.6793647 46.6888584, 7.6792725 46.6887257, 7.6792646 46.6887144, 7.6792239 46.6886311)",,,,,
806854179,,residential,False,True,0.892,,"LINESTRING (7.6807681 46.6899731, 7.6807795 46.6899749)",,,,,
27155126,General-Guisanstrasse,residential,False,True,32.255,,"LINESTRING (7.6807681 46.6899731, 7.6807058 46.6900103, 7.6806601 46.690032, 7.6805674 46.6900546, 7.6804275 46.6900795, 7.6803874 46.6900876)",,,,,
806854179,,residential,False,False,9.166,,"LINESTRING (7.6807681 46.6899731, 7.6807611 46.6899721, 7.680745 46.6899653, 7.680733 46.6899554, 7.6807262 46.6899434, 7.6807255 46.6899304, 7.6807308 46.6899181, 7.6807417 46.6899075)",,,,,
806854179,,residential,False,False,0.892,,"LINESTRING (7.6807795 46.6899749, 7.6807681 46.6899731)",,,,,
