osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge,access,junction
44648279,False,Bergstrasse,residential,50,True,119.44299999999998,"LINESTRING (8.7010894 47.2075811, 8.7008114 47.207532, 8.7005636 47.2075376, 8.7004053 47.2075558, 8.7002033 47.2075423, 8.7000326 47.2075048, 8.6999541 47.2074821, 8.6998494 47.2074264, 8.6997594 47.2073675, 8.6996545 47.2072856)",,,,,
46108382,False,Stampfweg,residential,,False,116.75500000000001,"LINESTRING (8.7010894 47.2075811, 8.7009548 47.2074766, 8.7007928 47.2074171, 8.7006417 47.2073301, 8.7005183 47.2072022, 8.7004414 47.2070389, 8.7004225 47.2068856, 8.7003952 47.2068261, 8.700308 47.2067323)",,,,,
8081536,False,Kirchstrasse,residential,50,False,47.687,"LINESTRING (8.7018322 47.2079882, 8.7019646 47.2079868, 8.702115 47.2079645, 8.7024463 47.2078993)",,,,,
25797713,False,Burghaldenstrasse,residential,,True,100.256,"LINESTRING (8.7018322 47.2079882, 8.7015628 47.2081947, 8.7014572 47.2083468, 8.701374 47.2084941, 8.7012396 47.2086213, 8.7010738 47.2087097)",,,,,
25809528,False,Säntisstrasse,residential,50,False,383.534,"LINESTRING (8.7018322 47.2079882, 8.7019298 47.2082307, 8.7019576 47.2082998, 8.7020412 47.2085338, 8.7020767 47.2086332, 8.7021697 47.2089962, 8.7022336 47.209574, 8.7022393 47.2096683, 8.7022351 47.2098459, 8.7022171 47.2100282, 8.7021866 47.21024, 8.7021274 47.2104684, 8.7019382 47.2107775, 8.7014554 47.2111792, 8.7014533 47.2112616)",,,,,
44648279,False,Bergstrasse,residential,50,True,72.627,"LINESTRING (8.7018322 47.2079882, 8.7017482 47.2079651, 8.7012804 47.2076652, 8.7010894 47.2075811)",,,,,
19978633,False,Rosengartenstrasse,residential,,False,64.814,"LINESTRING (8.7048724 47.2103754, 8.7047368 47.2103094, 8.7045713 47.2102289, 8.7045258 47.2102013, 8.7042009 47.2100134)",,,,,
1053086722,False,Seestrasse,primary,60,True,106.514,"LINESTRING (8.7048724 47.2103754, 8.7045426 47.2107301, 8.7044181 47.2108476, 8.7041692 47.2109995, 8.7039738 47.2110997)",2,3,,,
"[1181073912, 149670471, 1181073910, 1181073911]",False,Seestrasse,primary,60,False,230.828,"LINESTRING (8.7048724 47.2103754, 8.7053513 47.2099214, 8.7053905 47.2098843, 8.7054877 47.2098082, 8.7058436 47.2095245, 8.7061158 47.2093035, 8.7061542 47.2092723, 8.7062543 47.20919, 8.7063588 47.2091042, 8.7067501 47.2087672, 8.7067702 47.2087499)","['2', '3']",3,,,
8081536,False,Kirchstrasse,residential,50,True,8.393,"LINESTRING (8.7025528 47.2078778, 8.7024463 47.2078993)",,,,,
19978767,False,Schulstrasse,residential,,False,112.52999999999999,"LINESTRING (8.7025528 47.2078778, 8.702977 47.2076025, 8.7033791 47.2074788, 8.7035982 47.2074163, 8.7038068 47.2073609)",,,,,
47289187,False,Kirchstrasse,residential,50,False,44.406,"LINESTRING (8.7025528 47.2078778, 8.7027137 47.2078865, 8.7028498 47.2079632, 8.7029717 47.2080604, 8.7030178 47.2080882)",,,,,
47289187,False,Kirchstrasse,residential,50,True,151.81,"LINESTRING (8.7049432 47.2080087, 8.7048471 47.2079992, 8.7046991 47.2079933, 8.704589 47.2080037, 8.7045222 47.2080194, 8.704302 47.2080743, 8.7039694 47.2081281, 8.703472 47.2081947, 8.7032587 47.2081879, 8.7031102 47.2081438, 8.7030178 47.2080882)",,,,,
47289188,False,Kirchstrasse,living_street,20,True,49.938,"LINESTRING (8.7049432 47.2080087, 8.7050638 47.2079696, 8.7051634 47.2079278, 8.7053813 47.2078611, 8.705458 47.2078562, 8.7055513 47.2078467)",,,,,
1172488012,False,Dorfstrasse,living_street,20,False,75.911,"LINESTRING (8.7049432 47.2080087, 8.7049403 47.2081314, 8.7049118 47.2081908, 8.704656 47.2086121, 8.70464 47.2086316, 8.7046261 47.2086486)",,,,,
1172488012,False,Dorfstrasse,living_street,20,True,32.32,"LINESTRING (8.7049432 47.2080087, 8.7049147 47.2078178, 8.7049004 47.2077195)",,,,,
8081546,False,Hornstrasse,residential,,False,15.751999999999999,"LINESTRING (8.7039738 47.2110997, 8.7040569 47.2111662, 8.7041174 47.2112019)",,,,,
1053086722,False,Seestrasse,primary,60,False,106.514,"LINESTRING (8.7039738 47.2110997, 8.7041692 47.2109995, 8.7044181 47.2108476, 8.7045426 47.2107301, 8.7048724 47.2103754)",2,3,,,
"[270681416, 17503131, 17503120, 270681415]",False,Hornstrasse,residential,,True,155.458,"LINESTRING (8.7050141 47.2109678, 8.705148 47.2109098, 8.7052086 47.2108683, 8.7052256 47.210831, 8.7052227 47.2107957, 8.7052025 47.2107632, 8.7051724 47.2107397, 8.7051335 47.2107256, 8.7050874 47.2107211, 8.7050499 47.2107273, 8.7049881 47.2107522, 8.7049459 47.2107881, 8.7048837 47.2108405, 8.7048315 47.2108964, 8.704753 47.2109949, 8.7046081 47.2112079, 8.7045447 47.2112925, 8.704494 47.2113159, 8.7044326 47.2113234, 8.7043617 47.2113114, 8.7041896 47.2112442, 8.7041174 47.2112019)",,,yes,,
19978558,False,Bächlistrasse,residential,,True,104.32900000000001,"LINESTRING (8.7003431 47.2053239, 8.7003323 47.205241, 8.700339 47.2052009, 8.7003686 47.2051276, 8.7004899 47.2050358, 8.7006247 47.2049649, 8.7008473 47.2049066, 8.7013207 47.2048046)",,,,,
1221563405,False,Zugerstrasse,secondary,50,False,178.04299999999998,"LINESTRING (8.7003431 47.2053239, 8.7002212 47.2053552, 8.6998884 47.2054578, 8.6995599 47.2055827, 8.6994051 47.2056352, 8.6991485 47.2057037, 8.6990395 47.205728, 8.6989074 47.2057498, 8.6986644 47.205783, 8.6983819 47.2058232, 8.6982858 47.2058505, 8.6982558 47.2058638, 8.698171 47.2059101)",,,,,
"[25802220, 1221563405]",False,Zugerstrasse,secondary,50,True,276.40799999999996,"LINESTRING (8.7003431 47.2053239, 8.7005255 47.2052893, 8.7007038 47.2052574, 8.7008903 47.2052368, 8.7012077 47.2052106, 8.7013907 47.2051753, 8.7015271 47.2051308, 8.7016428 47.205088, 8.7017412 47.2050419, 8.7018038 47.205006, 8.7022485 47.2047463, 8.7023322 47.2047123, 8.7024171 47.204686, 8.7025495 47.2046504, 8.7027624 47.2046186, 8.7029643 47.2046185, 8.7030956 47.2046314, 8.7034872 47.2047208, 8.703698 47.2047541)",,,,,
24260396,False,Reidholzstrasse,residential,50,False,50.482,"LINESTRING (8.6958043 47.2115674, 8.6959142 47.211514, 8.696129 47.2113819, 8.6962808 47.2112526)",,,,,
"[24260402, 26655174]",False,Reidholzstrasse,residential,50,True,40.383,"LINESTRING (8.6958043 47.2115674, 8.6954206 47.2117045, 8.6953307 47.2117359)",,,,,
25809818,False,Reidholzstrasse,residential,,True,145.387,"LINESTRING (8.6958043 47.2115674, 8.6958561 47.2116628, 8.6958725 47.2118305, 8.6959032 47.2119728, 8.695955 47.2121124, 8.6959957 47.2122098, 8.6960574 47.212354, 8.6961234 47.2125098, 8.6961442 47.2126222, 8.6961742 47.2128444)",,,,permissive,
561523450,False,Glärnischstrasse,residential,50,True,11.954,"LINESTRING (8.698603 47.2104169, 8.6984843 47.2103458)",,,,,
47289178,False,Burghaldenstrasse,residential,,True,197.487,"LINESTRING (8.698603 47.2104169, 8.6984922 47.2104807, 8.698361 47.2105701, 8.6981483 47.2106965, 8.6979782 47.2107594, 8.6978223 47.2107926, 8.6977019 47.2107905, 8.6975768 47.2107492, 8.69744 47.2106835, 8.6972263 47.2106052, 8.6969589 47.2105364, 8.6967565 47.2105015, 8.6965847 47.2104682, 8.6965195 47.2104411, 8.6964605 47.2104057, 8.6964151 47.2103771, 8.696333 47.2103871)",,,,permissive,
561523450,False,Glärnischstrasse,residential,50,False,141.83800000000002,"LINESTRING (8.698603 47.2104169, 8.6990981 47.2107244, 8.6991696 47.2108255, 8.6991621 47.2109406, 8.6991047 47.2110308, 8.6990115 47.2111069, 8.6985018 47.2112975)",,,,,
561523450,False,Glärnischstrasse,residential,50,True,143.04,"LINESTRING (8.6983255 47.2124888, 8.6982006 47.212031, 8.6981398 47.2118085, 8.6981442 47.2116775, 8.698171 47.2116113, 8.6981973 47.2115465, 8.6983278 47.2114005, 8.6985018 47.2112975)",,,,,
25961877,False,Chrummbächliweg,residential,,False,65.685,"LINESTRING (8.6970858 47.2052281, 8.6972716 47.2054088, 8.6974512 47.2056509, 8.6974969 47.2057451)",,,,,
34905761,False,Im Chrummbächli,residential,,True,81.097,"LINESTRING (8.6970858 47.2052281, 8.697166 47.2051896, 8.6972684 47.2051259, 8.6974666 47.2049351, 8.6975018 47.204891, 8.6976174 47.2047164, 8.697702 47.2046431)",,,,,
25961877,False,Chrummbächliweg,residential,,True,65.685,"LINESTRING (8.6974969 47.2057451, 8.6974512 47.2056509, 8.6972716 47.2054088, 8.6970858 47.2052281)",,,,,
148643024,True,Chrummbächliweg,residential,,False,24.456000000000003,"LINESTRING (8.6974969 47.2057451, 8.6975687 47.2058153, 8.6976804 47.2059263)",,,,,
148643025,False,Bergstrasse,secondary,50,False,13.098,"LINESTRING (8.6976804 47.2059263, 8.6975074 47.2059341)",2,,,,
44648288,False,Bergstrasse,secondary,50,True,18.508000000000003,"LINESTRING (8.6976804 47.2059263, 8.697785 47.2059346, 8.6979228 47.2059502)",2,,,,
"[25802220, 1221563405]",False,Zugerstrasse,secondary,50,False,276.40799999999996,"LINESTRING (8.703698 47.2047541, 8.7034872 47.2047208, 8.7030956 47.2046314, 8.7029643 47.2046185, 8.7027624 47.2046186, 8.7025495 47.2046504, 8.7024171 47.204686, 8.7023322 47.2047123, 8.7022485 47.2047463, 8.7018038 47.205006, 8.7017412 47.2050419, 8.7016428 47.205088, 8.7015271 47.2051308, 8.7013907 47.2051753, 8.7012077 47.2052106, 8.7008903 47.2052368, 8.7007038 47.2052574, 8.7005255 47.2052893, 8.7003431 47.2053239)",,,,,
25802220,False,Zugerstrasse,secondary,50,True,69.479,"LINESTRING (8.703698 47.2047541, 8.7041053 47.2048252, 8.7044725 47.2048727, 8.7045961 47.2048871)",,,,,
25809299,False,Etzelstrasse,residential,50,False,193.077,"LINESTRING (8.703698 47.2047541, 8.7035764 47.2048491, 8.7033409 47.204972, 8.7026992 47.2053234, 8.7023387 47.2056324, 8.702071 47.2058025, 8.7018324 47.2059288)",,,,,
639040717,True,Wachthusplatz,secondary,,False,10.108999999999998,"LINESTRING (8.7071988 47.2054161, 8.7072075 47.2054333, 8.7072113 47.2054513, 8.70721 47.2054694, 8.7072038 47.2054871, 8.7071927 47.2055037)",,,,,roundabout
8081514,False,Dorfstrasse,residential,50,False,86.72699999999999,"LINESTRING (8.7070942 47.2055507, 8.7070988 47.2056401, 8.7070868 47.2056864, 8.7069074 47.2059511, 8.7066676 47.2061607, 8.7065894 47.2062291)",,,,,
639040719,True,Wachthusplatz,secondary,,False,19.953,"LINESTRING (8.7070942 47.2055507, 8.7070743 47.2055521, 8.7070542 47.2055516, 8.7070344 47.2055492, 8.7070154 47.2055449, 8.7069974 47.2055388, 8.7069809 47.205531, 8.7069559 47.2055135, 8.7069382 47.2054923, 8.7069289 47.2054687, 8.7069287 47.2054443)",,,,,roundabout
25802220,False,Zugerstrasse,secondary,50,False,53.86099999999999,"LINESTRING (8.7055144 47.204986, 8.7053429 47.2049683, 8.7052267 47.2049601, 8.7050188 47.2049439, 8.7049345 47.2049329, 8.7048122 47.2049082)",,,,,
"[25802220, 541950966]",False,Zugerstrasse,secondary,50,True,119.59599999999999,"LINESTRING (8.7055144 47.204986, 8.7057074 47.2050322, 8.7060933 47.205145, 8.7062252 47.2051751, 8.7062981 47.2051932, 8.7063974 47.2052266, 8.7064695 47.2052577, 8.7065416 47.2052929, 8.706598 47.205325, 8.7066244 47.2053421, 8.7067185 47.2053962, 8.7068075 47.2054227, 8.7068892 47.2054421, 8.7069287 47.2054443)",,,,,
25559175,False,Schützengass,residential,50,False,29.961999999999996,"LINESTRING (8.7043666 47.2070573, 8.7044338 47.2070295, 8.7047055 47.2069173)",,,,,
25809449,False,Dorfbachstrasse,living_street,20,False,153.694,"LINESTRING (8.7043666 47.2070573, 8.7041225 47.2069054, 8.7040423 47.2068467, 8.7032504 47.2065968, 8.7025823 47.2064286)",,,,,
25809449,False,Dorfbachstrasse,living_street,20,True,83.259,"LINESTRING (8.7043666 47.2070573, 8.7047649 47.2072322, 8.7051293 47.2073025, 8.7053325 47.2074004)",,,,,
"[47289189, 19978767]",False,Schulstrasse,residential,,True,54.342999999999996,"LINESTRING (8.7043666 47.2070573, 8.7043198 47.2070866, 8.7040875 47.2072322, 8.7039406 47.2073103, 8.7038068 47.2073609)",,,,,
25559175,False,Schützengass,residential,50,False,27.968,"LINESTRING (8.7047055 47.2069173, 8.7048075 47.2068185, 8.7048856 47.2066989)",,,,,
25559175,False,Schützengass,residential,50,True,29.961999999999996,"LINESTRING (8.7047055 47.2069173, 8.7044338 47.2070295, 8.7043666 47.2070573)",,,,,
"[34606424, 34605877]",False,Storchengass,residential,,True,126.88600000000001,"LINESTRING (8.7047055 47.2069173, 8.7049699 47.2070537, 8.7050377 47.2070761, 8.7051045 47.2070614, 8.7052118 47.2070601, 8.705338 47.2070819, 8.7056224 47.2068057, 8.7057008 47.2067347, 8.7057945 47.2066702, 8.7058995 47.2066236, 8.7059608 47.2065898)",,,,,
25802220,False,Zugerstrasse,secondary,50,False,16.493,"LINESTRING (8.7048122 47.2049082, 8.7045961 47.2048871)",,,,,
25802311,False,Sunnengartenstrasse,residential,50,True,9.011,"LINESTRING (8.7048122 47.2049082, 8.7048013 47.2049889)",,,,,
25802220,False,Zugerstrasse,secondary,50,True,53.861,"LINESTRING (8.7048122 47.2049082, 8.7049345 47.2049329, 8.7050188 47.2049439, 8.7052267 47.2049601, 8.7053429 47.2049683, 8.7055144 47.204986)",,,,,
19978168,True,Bahnhofplatz,residential,,False,38.43,"LINESTRING (8.7082993 47.2075915, 8.7082007 47.2075038, 8.7079864 47.207319)",,,,,
"[436876038, 436876040, 436876041, 30101545, 639040721, 437411829, 437411771]",True,Bahnhofplatz,residential,,False,113.604,"LINESTRING (8.7082993 47.2075915, 8.708228 47.2075952, 8.7081704 47.2076161, 8.7080163 47.2076936, 8.7078878 47.2077923, 8.7078266 47.2078437, 8.7077633 47.2078972, 8.7077001 47.2079504, 8.7076361 47.2080024, 8.7075631 47.2080525, 8.7075394 47.2080671, 8.7075171 47.2080725, 8.7074881 47.2080769, 8.7074572 47.2080734, 8.7072486 47.2080253, 8.7071153 47.2079923)",,,,,
148428185,False,Seestrasse,primary,60,False,22.957,"LINESTRING (8.7079864 47.207319, 8.7080498 47.2072814, 8.7082187 47.2071859)",2,3,,,
"[639040720, 639040722, 30101418]",False,Seestrasse,primary,60,True,101.61500000000002,"LINESTRING (8.7079864 47.207319, 8.7078719 47.2073829, 8.7076339 47.2075048, 8.7075292 47.2075673, 8.7073853 47.2076678, 8.7072958 47.2077438, 8.7072137 47.2078286, 8.7071682 47.207895, 8.7071153 47.2079923)",2,3,,,
19978558,False,Bächlistrasse,residential,,False,104.32900000000001,"LINESTRING (8.7013207 47.2048046, 8.7008473 47.2049066, 8.7006247 47.2049649, 8.7004899 47.2050358, 8.7003686 47.2051276, 8.700339 47.2052009, 8.7003323 47.205241, 8.7003431 47.2053239)",,,,,
25797713,False,Burghaldenstrasse,residential,,True,40.066,"LINESTRING (8.7002022 47.2093857, 8.6998896 47.2096768)",,,,,
19978595,False,Bürgliweg,residential,,False,276.66700000000003,"LINESTRING (8.7002022 47.2093857, 8.7006119 47.2096636, 8.7008517 47.2099547, 8.700973 47.2100612, 8.7010816 47.2102575, 8.7011567 47.2103746, 8.7012961 47.2104661, 8.7013421 47.2105935, 8.7013368 47.2107856, 8.7012272 47.2109909, 8.7009881 47.2112615, 8.700934 47.2114215, 8.7009303 47.2115575)",,,,,
25797713,False,Burghaldenstrasse,residential,,False,101.626,"LINESTRING (8.7002022 47.2093857, 8.7002866 47.2092897, 8.7005039 47.2090311, 8.7005734 47.2089762, 8.7010738 47.2087097)",,,,,
19978595,False,Bürgliweg,residential,,True,276.66700000000003,"LINESTRING (8.7009303 47.2115575, 8.700934 47.2114215, 8.7009881 47.2112615, 8.7012272 47.2109909, 8.7013368 47.2107856, 8.7013421 47.2105935, 8.7012961 47.2104661, 8.7011567 47.2103746, 8.7010816 47.2102575, 8.700973 47.2100612, 8.7008517 47.2099547, 8.7006119 47.2096636, 8.7002022 47.2093857)",,,,,
152727049,False,Erlenstrasse,residential,50,False,112.143,"LINESTRING (8.7009303 47.2115575, 8.7007407 47.2117625, 8.7002346 47.2124475)",,,,,
152727049,False,Erlenstrasse,residential,50,True,52.628,"LINESTRING (8.7009303 47.2115575, 8.7012757 47.211304, 8.7014533 47.2112616)",,,,,
25802070,False,Dorfstrasse,residential,50,False,152.69500000000002,"LINESTRING (8.7034147 47.2100782, 8.7034116 47.210203, 8.7033054 47.2109354, 8.7032762 47.2112514, 8.703172 47.211434)",,,,,
25802070,False,Dorfstrasse,residential,50,True,40.385000000000005,"LINESTRING (8.7034147 47.2100782, 8.7034649 47.2099662, 8.7035052 47.2099154, 8.7035745 47.2098392, 8.7036884 47.2097777)",,,,,
152727049,False,Erlenstrasse,residential,50,False,214.135,"LINESTRING (8.7034147 47.2100782, 8.7032867 47.2100962, 8.7032316 47.2101409, 8.703177 47.2101852, 8.7029545 47.2105431, 8.7027332 47.2107655, 8.7022963 47.2111135, 8.701831 47.2112638, 8.7014533 47.2112616)",,,,,
19978633,False,Rosengartenstrasse,residential,,True,39.515,"LINESTRING (8.7038135 47.2097748, 8.7039033 47.2098245, 8.7042009 47.2100134)",,,,,
19978695,True,Dorfstrasse,residential,,False,10.809,"LINESTRING (8.7038135 47.2097748, 8.7037965 47.2097862, 8.7037754 47.2097937, 8.703752 47.2097967, 8.7037283 47.2097948, 8.7037064 47.2097883, 8.7036884 47.2097777)",,,,,roundabout
19978722,False,Im Chratz,residential,,False,60.44500000000001,"LINESTRING (8.7032054 47.2092358, 8.7037714 47.2093713, 8.7039601 47.2094165)",,,,,
19978722,False,Im Chratz,residential,,True,60.44500000000001,"LINESTRING (8.7039601 47.2094165, 8.7037714 47.2093713, 8.7032054 47.2092358)",,,,,
153144049,False,Dorfstrasse,residential,50,False,34.107,"LINESTRING (8.7039601 47.2094165, 8.7039206 47.2094603, 8.7038135 47.2095792, 8.7037816 47.2096225, 8.7037579 47.2096881)",,,,,
153144049,False,Dorfstrasse,residential,50,True,99.143,"LINESTRING (8.7039601 47.2094165, 8.7041119 47.2092462, 8.704279 47.20905, 8.7044854 47.208828, 8.7046261 47.2086486)",,,,,
25809311,False,Poststrasse,living_street,20,True,53.019999999999996,"LINESTRING (8.7055513 47.2078467, 8.705529 47.2077058, 8.7054644 47.2075718, 8.7053858 47.2074531, 8.7053325 47.2074004)",,,,,
"[47289186, 8081518]",False,Poststrasse,"['living_street', 'residential']","['20', '30']",False,120.986,"LINESTRING (8.7055513 47.2078467, 8.7055588 47.2078965, 8.7056102 47.2079962, 8.705675 47.2080666, 8.7057798 47.2081393, 8.7058542 47.2081896, 8.7063547 47.208462, 8.7064439 47.2085172, 8.706583 47.2086446)",,,,,
47289188,False,Kirchstrasse,living_street,20,False,49.938,"LINESTRING (8.7055513 47.2078467, 8.705458 47.2078562, 8.7053813 47.2078611, 8.7051634 47.2079278, 8.7050638 47.2079696, 8.7049432 47.2080087)",,,,,
152441875,False,Wiesengrundstrasse,living_street,20,False,32.767,"LINESTRING (8.7049004 47.2077195, 8.7047159 47.2077179, 8.7044667 47.207714)",,,,,
1172488012,False,Dorfstrasse,living_street,20,False,32.32,"LINESTRING (8.7049004 47.2077195, 8.7049147 47.2078178, 8.7049432 47.2080087)",,,,,
"[149861491, 1172488012, 153144055]",False,Dorfstrasse,living_street,20,True,50.341,"LINESTRING (8.7049004 47.2077195, 8.7049357 47.2076451, 8.7049803 47.2076, 8.7050802 47.207522, 8.7052132 47.207426, 8.7053325 47.2074004)",,,,,
153543293,True,Etzelstrasse,residential,,False,45.233999999999995,"LINESTRING (8.7017635 47.2067995, 8.7017326 47.2069366, 8.7017309 47.2070238, 8.7017549 47.2070808, 8.7018447 47.207186)",,,,,
153543295,False,Etzelstrasse,residential,,True,60.607,"LINESTRING (8.7017635 47.2067995, 8.7018074 47.2066283, 8.7018345 47.2065153, 8.7018869 47.2063484, 8.7019202 47.2062653)",,,,,
"[47289189, 19978767]",False,Schulstrasse,residential,,False,54.342999999999996,"LINESTRING (8.7038068 47.2073609, 8.7039406 47.2073103, 8.7040875 47.2072322, 8.7043198 47.2070866, 8.7043666 47.2070573)",,,,,
19978767,False,Schulstrasse,residential,,True,112.53,"LINESTRING (8.7038068 47.2073609, 8.7035982 47.2074163, 8.7033791 47.2074788, 8.702977 47.2076025, 8.7025528 47.2078778)",,,,,
19978864,False,Tössweg,living_street,20,False,64.645,"LINESTRING (8.7038068 47.2073609, 8.70393 47.2074823, 8.7040525 47.2075562, 8.7044667 47.207714)",,,,,
8081536,False,Kirchstrasse,residential,50,False,8.393,"LINESTRING (8.7024463 47.2078993, 8.7025528 47.2078778)",,,,,
19978862,False,Etzelstrasse,residential,,True,91.412,"LINESTRING (8.7024463 47.2078993, 8.7018447 47.207186)",,,,,
8081536,False,Kirchstrasse,residential,50,True,47.687,"LINESTRING (8.7024463 47.2078993, 8.702115 47.2079645, 8.7019646 47.2079868, 8.7018322 47.2079882)",,,,,
25809449,False,Dorfbachstrasse,living_street,20,True,9.379,"LINESTRING (8.7019202 47.2062653, 8.7020309 47.2062271)",,,,,
25809422,True,Dorfbachstrasse,residential,,False,78.00599999999999,"LINESTRING (8.7019202 47.2062653, 8.7018005 47.2062386, 8.7016321 47.2062504, 8.7015305 47.2062852, 8.7014232 47.2063696, 8.7014045 47.2064867, 8.7013644 47.2065705, 8.701251 47.2066436)",,,,,
153543295,False,Etzelstrasse,residential,,False,60.607,"LINESTRING (8.7019202 47.2062653, 8.7018869 47.2063484, 8.7018345 47.2065153, 8.7018074 47.2066283, 8.7017635 47.2067995)",,,,,
546931645,False,Juchmattstrasse,residential,50,False,3.902,"LINESTRING (8.7003454 47.2067081, 8.700308 47.2067323)",,,,,
25802256,False,Juchmattstrasse,residential,50,True,92.93900000000001,"LINESTRING (8.7003454 47.2067081, 8.7005315 47.2066014, 8.7006259 47.2065355, 8.7006818 47.2064536, 8.7007051 47.2063625, 8.7006933 47.2062449, 8.7006815 47.2060885, 8.7007374 47.2059734)",,,,,
"[547252781, 546931646]",False,Tössweg,"['living_street', 'unclassified']","['20', '30']",False,89.28800000000001,"LINESTRING (8.7003454 47.2067081, 8.6999765 47.2065642, 8.6999535 47.2065575, 8.6998102 47.2065161, 8.6995414 47.2064781, 8.6994616 47.2064668, 8.6993432 47.2065926)",,,,,
19979181,False,Hotzestrasse,residential,,False,239.005,"LINESTRING (8.7025823 47.2064286, 8.7027743 47.2061243, 8.7029803 47.2058619, 8.7033246 47.2056273, 8.7037245 47.2054352, 8.7048013 47.2049889)",,,,,
25809449,False,Dorfbachstrasse,living_street,20,False,47.728,"LINESTRING (8.7025823 47.2064286, 8.702295 47.2063475, 8.7021733 47.2063086, 8.7020309 47.2062271)",,,,,
25809449,False,Dorfbachstrasse,living_street,20,True,153.694,"LINESTRING (8.7025823 47.2064286, 8.7032504 47.2065968, 8.7040423 47.2068467, 8.7041225 47.2069054, 8.7043666 47.2070573)",,,,,
25802311,False,Sunnengartenstrasse,residential,50,False,9.011,"LINESTRING (8.7048013 47.2049889, 8.7048122 47.2049082)",,,,,
