osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,access,tunnel
292332329,Viale Stefano Franscini,residential,50,False,False,68.63300000000001,"LINESTRING (9.0190215 46.1904827, 9.0191225 46.1904466, 9.0198126 46.190198)",,,,,
1237487375,,primary,,True,False,16.244,"LINESTRING (9.0179539 46.1932844, 9.0179885 46.1932886, 9.0180198 46.1932998, 9.0180447 46.193317, 9.0180612 46.1933385, 9.0180676 46.1933624, 9.0180634 46.1933866)",1,,roundabout,,
"[8102088, 1246170013]",Viale Portone,primary,50,False,True,113.024,"LINESTRING (9.0179539 46.1932844, 9.0179486 46.1931813, 9.0179606 46.193063, 9.0179702 46.1930055, 9.0179888 46.1929309, 9.0180098 46.1928707, 9.0181631 46.1925451, 9.0182046 46.1924472, 9.018217 46.1924087, 9.0182272 46.1923657, 9.0182297 46.1923232, 9.0182276 46.1922941)","['2', '3']",2;13,,,
1237487376,,primary,,True,False,7.436,"LINESTRING (9.0180634 46.1933866, 9.0180505 46.193407, 9.01803 46.1934242, 9.0180035 46.1934369)",1,,roundabout,,
"[363031923, 1246170014, 1246170015]",Viale Portone,primary,50,False,True,82.884,"LINESTRING (9.0180634 46.1933866, 9.0182937 46.1934141, 9.0186294 46.1934543, 9.0191207 46.1935271)","['2', '3']",2;13,,,
8102089,Via Murate,residential,,False,False,64.425,"LINESTRING (9.0178382 46.1933834, 9.0176812 46.193399, 9.0170155 46.1934894)",,,,,
1237487374,,primary,,True,False,16.266000000000002,"LINESTRING (9.0178382 46.1933834, 9.0178354 46.1933591, 9.0178432 46.1933353, 9.017861 46.1933143, 9.017887 46.1932979, 9.017919 46.1932876, 9.0179539 46.1932844)",1,,roundabout,,
44222578,Via Franco Zorzi,primary,50,False,False,267.843,"LINESTRING (9.0157927 46.1889587, 9.0165436 46.1899908, 9.017226 46.1909287, 9.0173579 46.19111)",3,2;13,,,
270041005,Via Generale Henri Guisan,primary,50,False,True,7.208,"LINESTRING (9.0250325 46.1956052, 9.0250665 46.1956656)",2,2;13,,,
"[161819223, 110518783]",Via San Giovanni,residential,,True,False,79.358,"LINESTRING (9.0250325 46.1956052, 9.0251543 46.1955665, 9.0257127 46.1951848, 9.0257957 46.1951325)",,,,,
"[1246170019, 1246170020]",Via Generale Henri Guisan,primary,50,False,False,48.747,"LINESTRING (9.0250325 46.1956052, 9.0249496 46.1954593, 9.0248008 46.1951972)","['2', '3']",2;13,,,
28030906,Via Alberto di Sacco,residential,,False,True,125.019,"LINESTRING (9.0257957 46.1951325, 9.0259018 46.1952012, 9.026676 46.1957407, 9.0268658 46.1958711, 9.0269444 46.1959273)",,,,,
35210230,Via San Giovanni,residential,,False,True,77.10100000000001,"LINESTRING (9.0257957 46.1951325, 9.0259524 46.1950226, 9.0264137 46.194699, 9.0265005 46.1946398)",,,,,
35210459,Viale Stazione,tertiary,,False,True,32.482,"LINESTRING (9.0264881 46.1938398, 9.0261785 46.1936413)",,,,,
33222601,Via Vincenzo Vela,residential,,True,False,84.225,"LINESTRING (9.0232326 46.1940684, 9.0231357 46.194175, 9.0226887 46.1947255)",,,,,
990136222,Viale Portone,primary,50,True,False,111.529,"LINESTRING (9.0232326 46.1940684, 9.0233958 46.1940864, 9.0239061 46.1942998, 9.0242704 46.1945226, 9.0243616 46.1946469)",2,2;13,,,
1246170017,Viale Portone,primary,50,False,False,129.92000000000002,"LINESTRING (9.0232326 46.1940684, 9.0230345 46.1940325, 9.0215756 46.1938477)",3,2;13,,,
110464387,,residential,,False,True,74.084,"LINESTRING (9.0239422 46.195496, 9.0239695 46.1954854, 9.024442 46.1953017, 9.0245146 46.1952809, 9.0247107 46.1952242, 9.0248008 46.1951972)",,,,,
28030906,Via Alberto di Sacco,residential,,False,False,125.01899999999999,"LINESTRING (9.0269444 46.1959273, 9.0268658 46.1958711, 9.026676 46.1957407, 9.0259018 46.1952012, 9.0257957 46.1951325)",,,,,
32322177,Via Visconti,residential,,False,False,68.181,"LINESTRING (9.0269444 46.1959273, 9.026382 46.1963282, 9.0263273 46.1963672)",,,,,
990136221,Viale Officina,residential,,False,True,99.289,"LINESTRING (9.0263273 46.1963672, 9.0253722 46.195767)",,,,,
32322177,Via Visconti,residential,,False,True,68.181,"LINESTRING (9.0263273 46.1963672, 9.026382 46.1963282, 9.0269444 46.1959273)",,,,,
32322172,Via Cancelliere Molo,residential,30,True,False,95.88,"LINESTRING (9.0265005 46.1946398, 9.0264496 46.1946024, 9.0260312 46.1942948, 9.0256466 46.194012)",,,,,
35210230,Via San Giovanni,residential,,False,False,77.101,"LINESTRING (9.0265005 46.1946398, 9.0264137 46.194699, 9.0259524 46.1950226, 9.0257957 46.1951325)",,,,,
"[33267697, 33267586, 131633871]","['Via Francesco Chiesa', 'Via del Bramantino']",residential,50,False,True,488.291,"LINESTRING (9.0153137 46.1949126, 9.01435 46.1953172, 9.0140306 46.1954492, 9.0140533 46.1955717, 9.0145194 46.1960934, 9.014645 46.1960501, 9.0148043 46.1959999, 9.0149014 46.1959776, 9.0150187 46.1959617, 9.0171339 46.1958506, 9.0180086 46.1957853, 9.0182493 46.1957674)",,,,yes,
33267615,Via Giuseppe Cattori,residential,,False,False,135.476,"LINESTRING (9.0153137 46.1949126, 9.014615 46.1938945, 9.0146027 46.1938765, 9.0145616 46.1938111)",,,,,
34783793,Via del Bramantino,residential,,False,False,139.191,"LINESTRING (9.0153137 46.1949126, 9.0158072 46.1947919, 9.017091 46.1947538)",,,,,
33267615,Via Giuseppe Cattori,residential,,False,True,135.476,"LINESTRING (9.0145616 46.1938111, 9.0146027 46.1938765, 9.014615 46.1938945, 9.0153137 46.1949126)",,,,,
"[8102089, 1236980306]",Via Murate,residential,,False,True,192.67899999999997,"LINESTRING (9.0145616 46.1938111, 9.0146151 46.1938186, 9.014661 46.1938201, 9.0147304 46.1938141, 9.0148297 46.1938009, 9.0151883 46.1937498, 9.0170155 46.1934894)",,,,,
990136221,Viale Officina,residential,,False,False,99.289,"LINESTRING (9.0253722 46.195767, 9.0263273 46.1963672)",,,,,
204958187,,residential,,True,False,26.167,"LINESTRING (9.0253722 46.195767, 9.0252804 46.1957443, 9.0251941 46.1957168, 9.0250665 46.1956656)",,,,,
33420462,Via Giovanni Nizzola,residential,,False,False,97.241,"LINESTRING (9.020924 46.1897842, 9.0203435 46.1890075)",,,,,
363102851,Viale Stefano Franscini,residential,50,False,True,97.141,"LINESTRING (9.020924 46.1897842, 9.0198126 46.190198)",,,,,
363102851,Viale Stefano Franscini,residential,50,False,False,77.001,"LINESTRING (9.020924 46.1897842, 9.0217087 46.1894888, 9.0217937 46.1894437)",,,,,
33420462,Via Giovanni Nizzola,residential,,False,True,97.241,"LINESTRING (9.0203435 46.1890075, 9.020924 46.1897842)",,,,,
204958159,Via Giovanni Nizzola,residential,,True,False,169.542,"LINESTRING (9.0203435 46.1890075, 9.0200345 46.1889481, 9.0183468 46.1895243)",,,,,
158829385,Via Canonico Ghiringhelli,residential,,False,False,118.55,"LINESTRING (9.0183468 46.1895243, 9.0189688 46.1904082, 9.0190028 46.1904564, 9.0190215 46.1904827)",,,,,
158829385,Via Canonico Ghiringhelli,residential,,False,True,130.167,"LINESTRING (9.0183468 46.1895243, 9.0178685 46.1888016, 9.0178198 46.1887292, 9.0176402 46.1884608)",,,,,
34783709,Via Giuseppe Pometta,residential,,False,False,140.715,"LINESTRING (9.017091 46.1947538, 9.0170198 46.193567, 9.0170155 46.1934894)",,,,,
34783793,Via del Bramantino,residential,,False,True,139.191,"LINESTRING (9.017091 46.1947538, 9.0158072 46.1947919, 9.0153137 46.1949126)",,,,,
"[8102089, 1236980306]",Via Murate,residential,,False,False,192.679,"LINESTRING (9.0170155 46.1934894, 9.0151883 46.1937498, 9.0148297 46.1938009, 9.0147304 46.1938141, 9.014661 46.1938201, 9.0146151 46.1938186, 9.0145616 46.1938111)",,,,,
8102089,Via Murate,residential,,False,True,64.425,"LINESTRING (9.0170155 46.1934894, 9.0176812 46.193399, 9.0178382 46.1933834)",,,,,
34783709,Via Giuseppe Pometta,residential,,False,True,140.715,"LINESTRING (9.0170155 46.1934894, 9.0170198 46.193567, 9.017091 46.1947538)",,,,,
34784535,Via del Bramantino,residential,,True,False,84.847,"LINESTRING (9.018192 46.1947162, 9.017091 46.1947538)",,,,,
131633870,Via Mirasole,residential,,False,False,143.316,"LINESTRING (9.018192 46.1947162, 9.0181159 46.194019, 9.0181064 46.1939304, 9.0180905 46.1937642, 9.018081 46.1936882, 9.0180741 46.1936238, 9.0180645 46.1935832, 9.0180479 46.1935424, 9.0180035 46.1934369)",,,,,
131633870,Via Mirasole,residential,,False,True,112.597,"LINESTRING (9.018192 46.1947162, 9.0182704 46.195394, 9.018285 46.1955564, 9.0183002 46.195726)",,,,,
158829393,Via Vincenzo Vela,residential,,False,False,84.881,"LINESTRING (9.0223847 46.1950977, 9.0218605 46.1957693)",,,,,
158829397,Vicolo Sottocorte,residential,,False,False,127.08500000000001,"LINESTRING (9.017632 46.19148, 9.0174357 46.191534, 9.0172832 46.1915731, 9.0168364 46.191685, 9.0163893 46.1918886, 9.016191 46.1920122)",,,,,
"[990136225, 1246170012, 8102086]",Via Emilio Motta,primary,50,False,False,102.30299999999998,"LINESTRING (9.017632 46.19148, 9.0176527 46.1914993, 9.0176766 46.1915216, 9.0180837 46.1919995, 9.0181127 46.1920392, 9.01815 46.1920903, 9.0181629 46.192112, 9.018174 46.1921308, 9.0181951 46.192174, 9.0182122 46.1922226, 9.0182276 46.1922941)","['2', '3']",2;13,,,
990136225,Via Emilio Motta,primary,50,False,True,46.236999999999995,"LINESTRING (9.017632 46.19148, 9.0174614 46.1912498, 9.0173579 46.19111)",2,2;13,,,
153059486,Viale Stefano Franscini,residential,,True,False,183.25,"LINESTRING (9.0152524 46.1918788, 9.0154044 46.1918245, 9.0171087 46.1911941, 9.0171387 46.191183, 9.0172104 46.1911582, 9.0173579 46.19111)",,,,,
196383750,Via Bernardino Luini,residential,,False,True,160.357,"LINESTRING (9.0152524 46.1918788, 9.0144367 46.190815, 9.0142757 46.190605)",,,,,
110518784,Piazza Orico,residential,50,False,True,31.59,"LINESTRING (9.0186334 46.1922538, 9.0184297 46.1922806, 9.0183418 46.1922854, 9.0182276 46.1922941)",,,,,
205800538,Salita al Castel Grande,residential,,False,True,248.032,"LINESTRING (9.0186334 46.1922538, 9.0187769 46.1922668, 9.0190558 46.1923262, 9.0192468 46.1923826, 9.0193373 46.1924093, 9.019392 46.1924254, 9.0194471 46.1924388, 9.0195028 46.1924486, 9.0195533 46.1924515, 9.0196117 46.1924486, 9.0196707 46.1924379, 9.0197136 46.1924264, 9.0197536 46.1924099, 9.0197935 46.1923871, 9.0198379 46.1923622, 9.0198876 46.1923385, 9.0199276 46.1923224, 9.0199719 46.1923103, 9.0200326 46.1922961, 9.0201102 46.1922849, 9.020187 46.1922766, 9.0203601 46.192255, 9.0206684 46.1922305, 9.0207039 46.1922248, 9.0207418 46.1922124, 9.0207673 46.1922, 9.0207875 46.1921863, 9.0208073 46.192169, 9.0208239 46.1921517, 9.0208375 46.1921321, 9.0208491 46.1921082, 9.0208645 46.1920619, 9.0209348 46.1918867, 9.0209514 46.1918572, 9.0209735 46.1918297, 9.0210048 46.1918039, 9.0210329 46.191786, 9.0210711 46.1917653, 9.0211653 46.191725, 9.021237 46.1916965, 9.0212842 46.1916807)",,,,,
322870840,Via Orico,residential,50,True,False,106.58000000000001,"LINESTRING (9.0186334 46.1922538, 9.0187688 46.192199, 9.0191249 46.1919639, 9.0194133 46.1918787, 9.019776 46.1917292)",,,,,
158677267,Via Luigi Lavizzari,residential,,False,False,85.259,"LINESTRING (9.019851 46.196113, 9.0189306 46.1957577, 9.0188836 46.1957395)",,,,,
33388932,Via Luigi Lavizzari,residential,,True,False,55.972,"LINESTRING (9.0204522 46.1963962, 9.019851 46.196113)",,,,,
158829394,Via dei Gorla,residential,,False,False,114.114,"LINESTRING (9.0204522 46.1963962, 9.0211787 46.1955016)",,,,,
363031923,Viale Portone,primary,50,False,True,117.509,"LINESTRING (9.0191207 46.1935271, 9.020623 46.1937151)",3,2;13,,,
158829403,Via Parco,residential,,False,False,126.44500000000002,"LINESTRING (9.0191207 46.1935271, 9.0190939 46.1937716, 9.0190611 46.1940708, 9.0190269 46.1944022, 9.0190211 46.1944583, 9.0189968 46.194661)",,,,,
"[363031923, 1246170014, 1246170015]",Viale Portone,primary,50,False,False,82.884,"LINESTRING (9.0191207 46.1935271, 9.0186294 46.1934543, 9.0182937 46.1934141, 9.0180634 46.1933866)","['2', '3']",2;13,,,
131633870,Via Mirasole,residential,,False,True,143.316,"LINESTRING (9.0180035 46.1934369, 9.0180479 46.1935424, 9.0180645 46.1935832, 9.0180741 46.1936238, 9.018081 46.1936882, 9.0180905 46.1937642, 9.0181064 46.1939304, 9.0181159 46.194019, 9.018192 46.1947162)",,,,,
1236039304,,primary,,True,False,16.087,"LINESTRING (9.0180035 46.1934369, 9.0179703 46.1934443, 9.0179355 46.1934447, 9.0179021 46.1934379, 9.0178732 46.1934245, 9.0178512 46.1934058, 9.0178382 46.1933834)",1,,roundabout,,
158829375,Via Canonico Ghiringhelli,residential,30,False,False,38.482,"LINESTRING (9.0176402 46.1884608, 9.0174341 46.1881455)",,,,,
158829385,Via Canonico Ghiringhelli,residential,,False,False,130.167,"LINESTRING (9.0176402 46.1884608, 9.0178198 46.1887292, 9.0178685 46.1888016, 9.0183468 46.1895243)",,,,,
160670771,Via Ravecchia,residential,,False,True,13.642,"LINESTRING (9.0246085 46.1885016, 9.0246018 46.188379)",,,,,
204958156,Via Fulgenzio Bonzanigo,residential,50,False,True,75.70599999999999,"LINESTRING (9.0246085 46.1885016, 9.0244638 46.1886837, 9.0239601 46.1890033)",,,,,
204958168,Via Nocca,residential,,False,False,37.96,"LINESTRING (9.0246085 46.1885016, 9.0248138 46.1885586, 9.0250148 46.1886854)",,,,,
363102850,Via Lugano,residential,50,False,False,104.269,"LINESTRING (9.0213297 46.1884291, 9.0218282 46.189301)",,,,,
880291706,Via Lugano,residential,50,False,True,12.136,"LINESTRING (9.0213297 46.1884291, 9.0212672 46.1883289)",,,,,
160670762,Piazza Indipendenza,residential,,True,False,22.971,"LINESTRING (9.0223876 46.1899889, 9.0223931 46.1899596, 9.0224116 46.1899331, 9.0224413 46.1899119, 9.0224792 46.1898983, 9.0225213 46.1898937, 9.0225633 46.1898986, 9.022601 46.1899124)",,,roundabout,,
990062473,Via Lugano,residential,50,False,True,64.27499999999999,"LINESTRING (9.0223876 46.1899889, 9.0223655 46.1899778, 9.0222438 46.1899169, 9.0222306 46.1899008, 9.0219183 46.1895214)",,,,,
204958167,Via Nocca,residential,,False,True,29.473,"LINESTRING (9.0243517 46.1896718, 9.0246129 46.189478)",,,,,
110464387,,residential,,False,False,74.08400000000002,"LINESTRING (9.0248008 46.1951972, 9.0247107 46.1952242, 9.0245146 46.1952809, 9.024442 46.1953017, 9.0239695 46.1954854, 9.0239422 46.195496)",,,,,
246308134,Via Generale Henri Guisan,primary,50,False,False,70.09700000000001,"LINESTRING (9.0248008 46.1951972, 9.0246682 46.1949961, 9.0245651 46.1948611, 9.0245436 46.1948344, 9.0245143 46.1947981, 9.0243616 46.1946469)",4,2;13,,,
"[1246170019, 1246170020]",Via Generale Henri Guisan,primary,50,False,True,48.747,"LINESTRING (9.0248008 46.1951972, 9.0249496 46.1954593, 9.0250325 46.1956052)","['2', '3']",2;13,,,
"[990136225, 1246170012, 8102086]",Via Emilio Motta,primary,50,False,True,102.303,"LINESTRING (9.0182276 46.1922941, 9.0182122 46.1922226, 9.0181951 46.192174, 9.018174 46.1921308, 9.0181629 46.192112, 9.01815 46.1920903, 9.0181127 46.1920392, 9.0180837 46.1919995, 9.0176766 46.1915216, 9.0176527 46.1914993, 9.017632 46.19148)","['2', '3']",2;13,,,
"[8102088, 1246170013]",Viale Portone,primary,50,False,False,113.02400000000002,"LINESTRING (9.0182276 46.1922941, 9.0182297 46.1923232, 9.0182272 46.1923657, 9.018217 46.1924087, 9.0182046 46.1924472, 9.0181631 46.1925451, 9.0180098 46.1928707, 9.0179888 46.1929309, 9.0179702 46.1930055, 9.0179606 46.193063, 9.0179486 46.1931813, 9.0179539 46.1932844)","['2', '3']",2;13,,,
110518784,Piazza Orico,residential,50,False,False,31.59,"LINESTRING (9.0182276 46.1922941, 9.0183418 46.1922854, 9.0184297 46.1922806, 9.0186334 46.1922538)",,,,,
158829376,Via Carlo Salvioni,residential,,True,False,161.132,"LINESTRING (9.0182276 46.1922941, 9.0181381 46.1922558, 9.0180762 46.1922343, 9.0180083 46.1922138, 9.0179208 46.1921958, 9.0178529 46.1921846, 9.0172441 46.1921116, 9.0165024 46.1920209, 9.0163865 46.1920103, 9.0162896 46.1920081, 9.016191 46.1920122)",,,,,
183552920,Vicolo Sottocorte,residential,,False,True,129.846,"LINESTRING (9.0178252 46.1914781, 9.0185614 46.1912933, 9.019384 46.1910342)",,,,,
131633869,,residential,,True,False,7.091,"LINESTRING (9.0183624 46.195758, 9.0183587 46.195781, 9.0183402 46.195797, 9.0183132 46.1958045)",,,roundabout,,
158677267,Via Luigi Lavizzari,residential,,False,True,40.205,"LINESTRING (9.0183624 46.195758, 9.0185765 46.1957428, 9.0188836 46.1957395)",,,,,
131633869,,residential,,True,False,7.1000000000000005,"LINESTRING (9.0183132 46.1958045, 9.0182851 46.1958019, 9.0182589 46.1957872, 9.0182493 46.1957674)",,,roundabout,,
131633869,,residential,,True,False,6.492,"LINESTRING (9.0183002 46.195726, 9.018327 46.1957284, 9.0183519 46.1957415, 9.0183624 46.195758)",,,roundabout,,
131633870,Via Mirasole,residential,,False,False,112.597,"LINESTRING (9.0183002 46.195726, 9.018285 46.1955564, 9.0182704 46.195394, 9.018192 46.1947162)",,,,,
131633869,,residential,,True,False,6.595000000000001,"LINESTRING (9.0182493 46.1957674, 9.0182542 46.1957492, 9.0182712 46.1957341, 9.0183002 46.195726)",,,roundabout,,
"[33267697, 33267586, 131633871]","['Via Francesco Chiesa', 'Via del Bramantino']",residential,50,False,False,488.291,"LINESTRING (9.0182493 46.1957674, 9.0180086 46.1957853, 9.0171339 46.1958506, 9.0150187 46.1959617, 9.0149014 46.1959776, 9.0148043 46.1959999, 9.014645 46.1960501, 9.0145194 46.1960934, 9.0140533 46.1955717, 9.0140306 46.1954492, 9.01435 46.1953172, 9.0153137 46.1949126)",,,,yes,
880291706,Via Lugano,residential,50,False,False,12.136,"LINESTRING (9.0212672 46.1883289, 9.0213297 46.1884291)",,,,,
153059486,Viale Stefano Franscini,residential,,True,False,76.748,"LINESTRING (9.0143809 46.1922141, 9.0152524 46.1918788)",,,,,
158677272,Via Vincenzo Dalberti,residential,,False,True,100.667,"LINESTRING (9.020623 46.1937151, 9.0199748 46.1945014)",,,,,
363031923,Viale Portone,primary,50,False,False,117.509,"LINESTRING (9.020623 46.1937151, 9.0191207 46.1935271)",3,2;13,,,
"[1246170016, 1246170017, 363031923]",Viale Portone,primary,50,False,True,74.791,"LINESTRING (9.020623 46.1937151, 9.0211739 46.193792, 9.0212271 46.1937994, 9.021365 46.1938185, 9.0215756 46.1938477)","['2', '3']",2;13,,,
158677255,Via Campo Marzio,residential,,False,False,124.164,"LINESTRING (9.0215756 46.1938477, 9.0215569 46.1939139, 9.0208304 46.1948347)",,,,,
"[1246170016, 1246170017, 363031923]",Viale Portone,primary,50,False,False,74.791,"LINESTRING (9.0215756 46.1938477, 9.021365 46.1938185, 9.0212271 46.1937994, 9.0211739 46.193792, 9.020623 46.1937151)","['2', '3']",2;13,,,
1246170017,Viale Portone,primary,50,False,True,129.92000000000002,"LINESTRING (9.0215756 46.1938477, 9.0230345 46.1940325, 9.0232326 46.1940684)",3,2;13,,,
158677247,Via Antonio Ciseri,residential,,False,False,75.568,"LINESTRING (9.0199748 46.1945014, 9.0208304 46.1948347)",,,,,
158677272,Via Vincenzo Dalberti,residential,,False,False,100.667,"LINESTRING (9.0199748 46.1945014, 9.020623 46.1937151)",,,,,
158677272,Via Vincenzo Dalberti,residential,,False,True,52.132,"LINESTRING (9.0199748 46.1945014, 9.0196215 46.1949014)",,,,,
158677272,Via Vincenzo Dalberti,residential,,False,False,52.132,"LINESTRING (9.0196215 46.1949014, 9.0199748 46.1945014)",,,,,
158829362,Via Pietro da Marliano,residential,,False,True,55.014,"LINESTRING (9.0196215 46.1949014, 9.0189968 46.194661)",,,,,
166503484,Via Pietro da Marliano,residential,,True,False,77.475,"LINESTRING (9.0196215 46.1949014, 9.0204987 46.1952431)",,,,,
158677272,Via Vincenzo Dalberti,residential,,False,True,109.136,"LINESTRING (9.0196215 46.1949014, 9.0189719 46.1956406, 9.0188836 46.1957395)",,,,,
158677247,Via Antonio Ciseri,residential,,False,True,75.568,"LINESTRING (9.0208304 46.1948347, 9.0199748 46.1945014)",,,,,
158677255,Via Campo Marzio,residential,,False,False,52.097,"LINESTRING (9.0208304 46.1948347, 9.0204987 46.1952431)",,,,,
158677255,Via Campo Marzio,residential,,False,True,124.164,"LINESTRING (9.0208304 46.1948347, 9.0215569 46.1939139, 9.0215756 46.1938477)",,,,,
158677267,Via Luigi Lavizzari,residential,,False,False,40.205,"LINESTRING (9.0188836 46.1957395, 9.0185765 46.1957428, 9.0183624 46.195758)",,,,,
158677267,Via Luigi Lavizzari,residential,,False,True,85.259,"LINESTRING (9.0188836 46.1957395, 9.0189306 46.1957577, 9.019851 46.196113)",,,,,
158677272,Via Vincenzo Dalberti,residential,,False,False,109.136,"LINESTRING (9.0188836 46.1957395, 9.0189719 46.1956406, 9.0196215 46.1949014)",,,,,
158829375,Via Canonico Ghiringhelli,residential,30,False,True,38.482,"LINESTRING (9.0174341 46.1881455, 9.0176402 46.1884608)",,,,,
158829376,Via Carlo Salvioni,residential,,True,False,141.165,"LINESTRING (9.016191 46.1920122, 9.0157306 46.1920628, 9.01532 46.1921141, 9.0149048 46.1921677, 9.0143809 46.1922141)",,,,,
158829397,Vicolo Sottocorte,residential,,False,True,127.085,"LINESTRING (9.016191 46.1920122, 9.0163893 46.1918886, 9.0168364 46.191685, 9.0172832 46.1915731, 9.0174357 46.191534, 9.017632 46.19148)",,,,,
158829362,Via Pietro da Marliano,residential,,False,False,55.014,"LINESTRING (9.0189968 46.194661, 9.0196215 46.1949014)",,,,,
158829403,Via Parco,residential,,False,False,106.49800000000002,"LINESTRING (9.0189968 46.194661, 9.0188812 46.1951861, 9.0187328 46.1954425, 9.0186009 46.195562)",,,,,
158829403,Via Parco,residential,,False,True,126.44500000000001,"LINESTRING (9.0189968 46.194661, 9.0190211 46.1944583, 9.0190269 46.1944022, 9.0190611 46.1940708, 9.0190939 46.1937716, 9.0191207 46.1935271)",,,,,
158677252,Via Campo Marzio,residential,,True,False,108.82,"LINESTRING (9.0204987 46.1952431, 9.019851 46.196113)",,,,,
158677255,Via Campo Marzio,residential,,False,True,52.097,"LINESTRING (9.0204987 46.1952431, 9.0208304 46.1948347)",,,,,
166503484,Via Pietro da Marliano,residential,,True,False,59.713,"LINESTRING (9.0204987 46.1952431, 9.0211787 46.1955016)",,,,,
158829394,Via dei Gorla,residential,,False,True,114.114,"LINESTRING (9.0211787 46.1955016, 9.0204522 46.1963962)",,,,,
166503484,Via Pietro da Marliano,residential,,True,False,60.332,"LINESTRING (9.0211787 46.1955016, 9.0218605 46.1957693)",,,,,
158829403,Via Parco,residential,,False,True,106.498,"LINESTRING (9.0186009 46.195562, 9.0187328 46.1954425, 9.0188812 46.1951861, 9.0189968 46.194661)",,,,,
158829393,Via Vincenzo Vela,residential,,False,True,84.881,"LINESTRING (9.0218605 46.1957693, 9.0223847 46.1950977)",,,,,
"[204958155, 204958156, 160670765]",Via Fulgenzio Bonzanigo,residential,50,False,False,85.343,"LINESTRING (9.0231183 46.1895464, 9.0231456 46.1895239, 9.0234993 46.1893209, 9.0236557 46.189215, 9.0236967 46.1891867, 9.0239304 46.1890253)",,,,,
160670765,Via Fulgenzio Bonzanigo,residential,50,False,True,39.829,"LINESTRING (9.0231183 46.1895464, 9.0227882 46.1897402, 9.0227241 46.1897784)",,,,,
