osmid,name,highway,maxspeed,access,oneway,reversed,length,geometry,lanes,tunnel,ref,bridge,junction
291672866,Schönenbuchstrasse,tertiary,50,,False,True,214.21099999999998,"LINESTRING (7.5342868 47.5516432, 7.5341371 47.5515808, 7.533685 47.5514212, 7.5334679 47.5513561, 7.5331413 47.5512713, 7.532903 47.5512231, 7.5323333 47.5511137, 7.5322732 47.551102, 7.5317652 47.5510086, 7.5316202 47.5509814)",2,,,,
150674894,Hegenheimerstrasse,residential,50,permissive,True,False,101.883,"LINESTRING (7.5368518 47.5523031, 7.5369993 47.5523842, 7.5371764 47.5524397, 7.538086 47.5526711)",,,,,
"[1217316721, 23661036]",Klarastrasse,tertiary,50,,True,False,84.052,"LINESTRING (7.5368518 47.5523031, 7.536757 47.552342, 7.5366536 47.5523672, 7.5365151 47.5523909, 7.5364677 47.5523961, 7.5362813 47.5524053, 7.5361685 47.5524016, 7.5359753 47.5523849, 7.535767 47.552353)",,,,,
23960705,Herrengartenweg,residential,,permissive,False,True,92.91,"LINESTRING (7.5417771 47.547985, 7.5407955 47.5484941)",,,,,
28303619,Herrengartenweg,residential,,permissive,False,False,24.694,"LINESTRING (7.5417771 47.547985, 7.5420086 47.5478272)",,,,,
23960530,Felsenweg,residential,,permissive,False,False,43.711000000000006,"LINESTRING (7.5417771 47.547985, 7.5420865 47.5482683, 7.5421227 47.5483014)",,,,,
23058813,Binningerstrasse,tertiary,50,,False,True,110.621,"LINESTRING (7.5431023 47.5491982, 7.5430335 47.5492422, 7.5426196 47.5494684, 7.5419691 47.5498341)",2,,,,
23960530,Felsenweg,residential,,permissive,False,True,86.95400000000001,"LINESTRING (7.5431023 47.5491982, 7.5430599 47.5491594, 7.5427602 47.548881, 7.5425228 47.5486677, 7.5424148 47.5485688)",,,,,
23960701,Ochsengasse,residential,50,permissive,False,False,87.26500000000001,"LINESTRING (7.540342 47.5491098, 7.5406111 47.5491372, 7.54074 47.5491671, 7.5408927 47.5492026, 7.5409903 47.5492284, 7.541175 47.5492773, 7.5413265 47.5493746, 7.5413848 47.549412)",,,,,
23960701,Ochsengasse,residential,50,permissive,False,True,205.64499999999998,"LINESTRING (7.540342 47.5491098, 7.5398707 47.5495834, 7.5397554 47.5496634, 7.5395231 47.5497231, 7.5391495 47.5497763, 7.5381077 47.5499247, 7.5380746 47.5499186)",,,,,
1217339107,Holeeweg,residential,50,permissive,False,False,76.666,"LINESTRING (7.540342 47.5491098, 7.5404828 47.5489633, 7.5407024 47.5486564, 7.5407955 47.5484941)",,,,,
23058813,Binningerstrasse,tertiary,50,,False,False,110.621,"LINESTRING (7.5419691 47.5498341, 7.5426196 47.5494684, 7.5430335 47.5492422, 7.5431023 47.5491982)",2,,,,
23058813,Binningerstrasse,tertiary,50,,False,True,100.385,"LINESTRING (7.5419691 47.5498341, 7.5417566 47.5499968, 7.5413276 47.5503593, 7.5411505 47.5505463)",2,,,,
23960701,Ochsengasse,residential,50,permissive,False,True,64.234,"LINESTRING (7.5419691 47.5498341, 7.5419487 47.5498193, 7.5415221 47.549511, 7.5413848 47.549412)",,,,,
23960532,Gartenstrasse,residential,,permissive,True,False,103.83600000000001,"LINESTRING (7.5399594 47.5500714, 7.5402256 47.5501841, 7.5405103 47.550294, 7.5409873 47.5504822, 7.5410823 47.5505195, 7.5411167 47.550533, 7.5411505 47.5505463)",,,,,
23960534,Ochsengartenweg,residential,50,permissive,False,False,102.896,"LINESTRING (7.5399594 47.5500714, 7.5397667 47.5501474, 7.5395862 47.5502444, 7.5394869 47.5503061, 7.5394008 47.5503717, 7.5390576 47.5507461)",,,,,
1217339106,Ochsengartenweg,residential,50,permissive,False,True,129.697,"LINESTRING (7.5399594 47.5500714, 7.5402164 47.5499487, 7.5413848 47.549412)",,,,,
291673414,Gartenstrasse,residential,50,permissive,False,True,65.062,"LINESTRING (7.5416337 47.5510705, 7.541083 47.5506186)",,,,,
291673414,Gartenstrasse,residential,50,permissive,False,False,64.929,"LINESTRING (7.5416337 47.5510705, 7.5419179 47.5512881, 7.5421909 47.551517)",,,,,
23960534,Ochsengartenweg,residential,50,permissive,False,True,102.896,"LINESTRING (7.5390576 47.5507461, 7.5394008 47.5503717, 7.5394869 47.5503061, 7.5395862 47.5502444, 7.5397667 47.5501474, 7.5399594 47.5500714)",,,,,
144320682,Langgartenweg,residential,30,permissive,False,False,109.898,"LINESTRING (7.5390576 47.5507461, 7.5387212 47.5506107, 7.5385562 47.5505535, 7.5383919 47.5505168, 7.5383602 47.5505127, 7.5381089 47.5504805, 7.5378456 47.5504709, 7.5376834 47.550476)",,,,,
144320682,Langgartenweg,residential,30,permissive,False,True,121.386,"LINESTRING (7.5390576 47.5507461, 7.5403837 47.5512623, 7.5404569 47.5512935)",,,,,
23058813,Binningerstrasse,tertiary,50,,False,False,36.969,"LINESTRING (7.5404569 47.5512935, 7.5407291 47.5510164)",2,,,,
"[802455400, 23058813]",Binningerstrasse,tertiary,50,,False,True,114.918,"LINESTRING (7.5404569 47.5512935, 7.5403967 47.5513517, 7.5402921 47.5514688, 7.5400659 47.5517221, 7.5400416 47.5517535, 7.5400182 47.5517837, 7.5397847 47.5520839, 7.5397473 47.552133, 7.5397103 47.5521817, 7.5397024 47.5521919)","['2', '3']",,,,
144320682,Langgartenweg,residential,30,permissive,False,False,121.386,"LINESTRING (7.5404569 47.5512935, 7.5403837 47.5512623, 7.5390576 47.5507461)",,,,,
198796943,Spitzgartenweg,residential,50,permissive,False,True,97.959,"LINESTRING (7.5404569 47.5512935, 7.5404953 47.5513147, 7.5414666 47.5518518)",,,,,
23960701,Ochsengasse,residential,50,permissive,False,False,64.234,"LINESTRING (7.5413848 47.549412, 7.5415221 47.549511, 7.5419487 47.5498193, 7.5419691 47.5498341)",,,,,
23960701,Ochsengasse,residential,50,permissive,False,True,87.265,"LINESTRING (7.5413848 47.549412, 7.5413265 47.5493746, 7.541175 47.5492773, 7.5409903 47.5492284, 7.5408927 47.5492026, 7.54074 47.5491671, 7.5406111 47.5491372, 7.540342 47.5491098)",,,,,
1217339106,Ochsengartenweg,residential,50,permissive,False,False,129.697,"LINESTRING (7.5413848 47.549412, 7.5402164 47.5499487, 7.5399594 47.5500714)",,,,,
150674891,Hegenheimermattweg,residential,50,permissive,True,False,15.232,"LINESTRING (7.5383086 47.5527592, 7.5384935 47.5528157)",,,,,
27318134,Hegenheimerstrasse,residential,50,permissive,False,False,62.846,"LINESTRING (7.5383086 47.5527592, 7.5381931 47.5530492, 7.538074 47.5533016)",,,,,
23960663,Hegenheimerstrasse,tertiary,50,,True,False,44.635999999999996,"LINESTRING (7.5371744 47.5519659, 7.5369304 47.5522251, 7.5368518 47.5523031)",,,,,
23960664,Untere Kirchgasse,residential,,,False,True,104.91099999999999,"LINESTRING (7.5371744 47.5519659, 7.5380552 47.552599, 7.538086 47.5526711)",,,,,
23960664,Untere Kirchgasse,residential,,,False,False,104.91099999999999,"LINESTRING (7.538086 47.5526711, 7.5380552 47.552599, 7.5371744 47.5519659)",,,,,
150674894,Hegenheimerstrasse,residential,50,permissive,True,False,19.365000000000002,"LINESTRING (7.538086 47.5526711, 7.5381368 47.5526912, 7.5382224 47.5527251, 7.5383086 47.5527592)",,,,,
23661036,Klarastrasse,tertiary,50,,True,False,95.581,"LINESTRING (7.535767 47.552353, 7.535591 47.5522996, 7.5353255 47.5521967, 7.5351638 47.5521304, 7.5349191 47.552016, 7.5347883 47.5519524, 7.5346998 47.5518915)",,,,,
23960665,In den Vogelgärten,residential,,,False,False,62.28,"LINESTRING (7.535767 47.552353, 7.5357526 47.5523837, 7.5355171 47.5528871)",,,,,
23960665,In den Vogelgärten,residential,,,False,True,24.937,"LINESTRING (7.5353966 47.5530961, 7.5355171 47.5528871)",,,,,
150674922,,residential,50,permissive,False,True,61.993,"LINESTRING (7.5339189 47.5541459, 7.5337158 47.5546863)",,,,,
150674913,Rosenbergweg,residential,50,permissive,False,False,78.36,"LINESTRING (7.5339189 47.5541459, 7.5332764 47.5539734, 7.5329487 47.5538854)",,,,,
150674913,Rosenbergweg,residential,50,permissive,False,True,211.054,"LINESTRING (7.5339189 47.5541459, 7.5341621 47.5534945, 7.5345249 47.5522929)",,,,,
23960668,Florastrasse,residential,50,permissive,False,False,73.505,"LINESTRING (7.533662 47.5518781, 7.534596 47.5520771)",,,,,
23960668,Florastrasse,residential,50,permissive,False,True,73.505,"LINESTRING (7.534596 47.5520771, 7.533662 47.5518781)",,,,,
150674913,Rosenbergweg,residential,50,permissive,False,False,24.582,"LINESTRING (7.534596 47.5520771, 7.5345249 47.5522929)",,,,,
150674913,Rosenbergweg,residential,50,permissive,False,True,22.231,"LINESTRING (7.534596 47.5520771, 7.5346505 47.5519468, 7.5346647 47.5519309, 7.5346998 47.5518915)",,,,,
"[1217339110, 23960671]",Neuweilerstrasse,tertiary,50,,False,False,86.822,"LINESTRING (7.5360098 47.5501244, 7.5360647 47.5501678, 7.5361938 47.550406, 7.5363871 47.5507628, 7.5364322 47.5508477)",,,,,
390485962,Neuweilerstrasse,tertiary,50,,False,True,93.94900000000001,"LINESTRING (7.5360098 47.5501244, 7.5359223 47.5500997, 7.5354711 47.5500434, 7.5350839 47.5499667, 7.5348079 47.5498972)",,,,,
"[26821977, 1217339111]",Mühlebachweg,residential,,,False,True,55.364999999999995,"LINESTRING (7.5360098 47.5501244, 7.535994 47.5499944, 7.535959 47.5497066, 7.5359599 47.5496279)",,,,,
345897878,Dorfplatz,tertiary,50,,True,False,5.8629999999999995,"LINESTRING (7.5364322 47.5508477, 7.5364732 47.5508501, 7.5365079 47.5508587)",,,,,
"[1217339110, 23960671]",Neuweilerstrasse,tertiary,50,,False,True,86.822,"LINESTRING (7.5364322 47.5508477, 7.5363871 47.5507628, 7.5361938 47.550406, 7.5360647 47.5501678, 7.5360098 47.5501244)",,,,,
23960705,Herrengartenweg,residential,,permissive,False,False,92.91,"LINESTRING (7.5407955 47.5484941, 7.5417771 47.547985)",,,,,
1217339107,Holeeweg,residential,50,permissive,False,True,76.666,"LINESTRING (7.5407955 47.5484941, 7.5407024 47.5486564, 7.5404828 47.5489633, 7.540342 47.5491098)",,,,,
144320682,Langgartenweg,residential,30,permissive,False,True,109.89799999999998,"LINESTRING (7.5376834 47.550476, 7.5378456 47.5504709, 7.5381089 47.5504805, 7.5383602 47.5505127, 7.5383919 47.5505168, 7.5385562 47.5505535, 7.5387212 47.5506107, 7.5390576 47.5507461)",,,,,
291673414,Gartenstrasse,residential,50,permissive,False,True,64.802,"LINESTRING (7.5427401 47.5519667, 7.5421909 47.551517)",,,,,
"[674686192, 674686193, 674686194]",Grabenring,secondary,,,True,False,55.577000000000005,"LINESTRING (7.5370697 47.5551669, 7.5370254 47.5551931, 7.5369801 47.5552255, 7.536921 47.5552704, 7.5368739 47.5553121, 7.5368564 47.5553365, 7.5368434 47.5553645, 7.5368344 47.5553834, 7.5367958 47.5554273, 7.5367313 47.5554711, 7.5366997 47.5554867, 7.5366688 47.5554977, 7.5365808 47.5555214)",,yes,,,
688196366,Grabenring,secondary,50,,False,True,67.32,"LINESTRING (7.5370697 47.5551669, 7.5371882 47.5551318, 7.5373187 47.5550946, 7.5379152 47.5549664)",2,,312,,
23960665,In den Vogelgärten,residential,,,False,False,24.937,"LINESTRING (7.5355171 47.5528871, 7.5353966 47.5530961)",,,,,
23960665,In den Vogelgärten,residential,,,False,True,62.28,"LINESTRING (7.5355171 47.5528871, 7.5357526 47.5523837, 7.535767 47.552353)",,,,,
"[26308084, 26308007]","['Römerweg', 'Rauracherweg']",residential,,,False,False,86.11800000000001,"LINESTRING (7.5355171 47.5528871, 7.5357609 47.5529385, 7.5359083 47.5529899, 7.5357621 47.5533018, 7.535676 47.5534034, 7.5356255 47.5534342)",,,,,
"[198730963, 198730972, 27318165]","['Nussbaumweg', 'Im Hauptmann', 'Strengiackerweg']",residential,,,False,"[False, True]",274.165,"LINESTRING (7.53069 47.5472428, 7.5306859 47.546588, 7.530695 47.5464504, 7.5311336 47.5463962, 7.5316208 47.546336, 7.5318498 47.5473622)",,,,,
"[390485962, 1217339115]",Neuweilerstrasse,tertiary,50,,False,False,47.022999999999996,"LINESTRING (7.53069 47.5472428, 7.5307479 47.5472735, 7.5311825 47.5475042)",,,,,
26827768,Strengigartenweg,residential,,,False,False,53.895,"LINESTRING (7.5311825 47.5475042, 7.5312134 47.5474906, 7.5313962 47.5474102, 7.5316227 47.5473664, 7.5317717 47.5473606, 7.5318498 47.5473622)",,,,,
390485962,Neuweilerstrasse,tertiary,50,,False,False,131.90800000000002,"LINESTRING (7.5311825 47.5475042, 7.5315142 47.5477535, 7.5318764 47.5481866, 7.5319621 47.5482622, 7.5320447 47.5483228, 7.5322466 47.5484347)",,,,,
"[390485962, 1217339115]",Neuweilerstrasse,tertiary,50,,False,True,47.022999999999996,"LINESTRING (7.5311825 47.5475042, 7.5307479 47.5472735, 7.53069 47.5472428)",,,,,
37022874,Lützelbachweg,residential,,,False,False,104.99099999999999,"LINESTRING (7.5348079 47.5498972, 7.5346695 47.550075, 7.533967 47.550077, 7.533718 47.5502873)",,,,,
390485962,Neuweilerstrasse,tertiary,50,,False,False,93.949,"LINESTRING (7.5348079 47.5498972, 7.5350839 47.5499667, 7.5354711 47.5500434, 7.5359223 47.5500997, 7.5360098 47.5501244)",,,,,
390485962,Neuweilerstrasse,tertiary,50,,False,True,260.342,"LINESTRING (7.5348079 47.5498972, 7.5346376 47.5498302, 7.5345375 47.5497642, 7.5339774 47.5491722, 7.5337338 47.5489726, 7.5335706 47.5488599, 7.5331629 47.5486805, 7.5327941 47.5486026, 7.5322466 47.5484347)",,,,,
24854790,Grabenring,secondary,50,,False,True,141.07500000000002,"LINESTRING (7.5432209 47.5531093, 7.5431464 47.5531808, 7.5430689 47.5532408, 7.5430399 47.5532614, 7.5428806 47.5533817, 7.5427689 47.5534535, 7.5421924 47.5538157, 7.5419768 47.553937, 7.5418813 47.5539952)",2,,312,,
291673414,Gartenstrasse,residential,50,permissive,False,False,64.802,"LINESTRING (7.5421909 47.551517, 7.5427401 47.5519667)",,,,,
291673414,Gartenstrasse,residential,50,permissive,False,True,64.929,"LINESTRING (7.5421909 47.551517, 7.5419179 47.5512881, 7.5416337 47.5510705)",,,,,
26827768,Strengigartenweg,residential,,,False,True,59.995,"LINESTRING (7.535112 47.5472825, 7.5343144 47.5473182)",,,,,
"[26827768, 599428723, 599428724]",Strengigartenweg,residential,,,False,False,34.237,"LINESTRING (7.535112 47.5472825, 7.5351432 47.5472821, 7.5351707 47.5472818, 7.5354308 47.547276, 7.5355679 47.5472721)",,,,yes,
150674897,Himmelrichweg,residential,,,False,False,117.09499999999998,"LINESTRING (7.5355679 47.5472721, 7.5357911 47.5472609, 7.5361055 47.5472721, 7.5362669 47.5473055, 7.5363828 47.5473759, 7.5364643 47.5474705, 7.5364971 47.5475053, 7.5365717 47.5475846, 7.5366834 47.5476987, 7.53675 47.5477423, 7.536778 47.5477606)",,,,,
"[26827768, 599428723, 599428724]",Strengigartenweg,residential,,,False,True,34.237,"LINESTRING (7.5355679 47.5472721, 7.5354308 47.547276, 7.5351707 47.5472818, 7.5351432 47.5472821, 7.535112 47.5472825)",,,,yes,
"[1217339112, 1217339113, 1217339114, 26821977]",Mühlebachweg,residential,,,False,False,289.8070000000001,"LINESTRING (7.5355679 47.5472721, 7.5355806 47.5473039, 7.5356683 47.5475248, 7.5357503 47.5477398, 7.5358478 47.5480991, 7.5359036 47.5482041, 7.5358787 47.5483092, 7.5357754 47.5484079, 7.5356591 47.5485043, 7.535711 47.5486741, 7.5357896 47.5487535, 7.5359417 47.5488381, 7.5360712 47.548959, 7.5361776 47.5490744, 7.5362101 47.5491306, 7.5362182 47.5492719, 7.5361657 47.5493182, 7.5361405 47.5493404, 7.5361135 47.5493642, 7.5360349 47.5494455, 7.5360207 47.5494602, 7.5359605 47.5495762, 7.5359599 47.5496279)",,,,,
23057951,Oberwilerstrasse,tertiary,40,,False,True,222.86999999999998,"LINESTRING (7.5380814 47.5468686, 7.5380946 47.5469855, 7.5381095 47.5471146, 7.5381198 47.5471992, 7.5381602 47.5475044, 7.5382931 47.548037, 7.5383789 47.5482455, 7.5383789 47.5485005, 7.5383189 47.5486743, 7.5381818 47.5488244)",,,,,
150674897,Himmelrichweg,residential,,,False,True,8.064,"LINESTRING (7.5380814 47.5468686, 7.5380276 47.5468752, 7.5379757 47.5468816)",,,,,
150674899,Judengässli,residential,50,permissive,False,False,76.107,"LINESTRING (7.5316202 47.5509814, 7.5315984 47.5510184, 7.5315712 47.5510645, 7.5311682 47.5515767, 7.5311572 47.5515898)",,,,,
291672866,Schönenbuchstrasse,tertiary,50,,False,False,214.211,"LINESTRING (7.5316202 47.5509814, 7.5317652 47.5510086, 7.5322732 47.551102, 7.5323333 47.5511137, 7.532903 47.5512231, 7.5331413 47.5512713, 7.5334679 47.5513561, 7.533685 47.5514212, 7.5341371 47.5515808, 7.5342868 47.5516432)",2,,,,
150674913,Rosenbergweg,residential,50,permissive,False,True,24.582,"LINESTRING (7.5345249 47.5522929, 7.534596 47.5520771)",,,,,
150674931,Wirtsgartenweg,residential,50,permissive,False,False,77.709,"LINESTRING (7.5345249 47.5522929, 7.533531 47.5520969)",,,,,
150674913,Rosenbergweg,residential,50,permissive,False,False,211.054,"LINESTRING (7.5345249 47.5522929, 7.5341621 47.5534945, 7.5339189 47.5541459)",,,,,
150674908,Oberer Rosenbergweg,residential,50,permissive,False,False,110.78,"LINESTRING (7.5324412 47.5518571, 7.5317172 47.5527253)",,,,,
"[150674931, 1217316725]",Wirtsgartenweg,residential,50,permissive,False,False,100.84100000000001,"LINESTRING (7.5324412 47.5518571, 7.5323973 47.551848, 7.5318732 47.5517389, 7.5311572 47.5515898)",,,,,
150674931,Wirtsgartenweg,residential,50,permissive,False,True,86.024,"LINESTRING (7.5324412 47.5518571, 7.5326964 47.5519133, 7.533531 47.5520969)",,,,,
26827768,Strengigartenweg,residential,,,False,False,24.168,"LINESTRING (7.5318498 47.5473622, 7.5321718 47.5473634)",,,,,
26827768,Strengigartenweg,residential,,,False,True,53.895,"LINESTRING (7.5318498 47.5473622, 7.5317717 47.5473606, 7.5316227 47.5473664, 7.5313962 47.5474102, 7.5312134 47.5474906, 7.5311825 47.5475042)",,,,,
"[198730963, 198730972, 27318165]","['Strengiackerweg', 'Im Hauptmann', 'Nussbaumweg']",residential,,,False,"[False, True]",274.165,"LINESTRING (7.5318498 47.5473622, 7.5316208 47.546336, 7.5311336 47.5463962, 7.530695 47.5464504, 7.5306859 47.546588, 7.53069 47.5472428)",,,,,
28303619,Herrengartenweg,residential,,permissive,False,True,119.70599999999999,"LINESTRING (7.5432194 47.5471266, 7.5431078 47.5471963, 7.5430218 47.5472456, 7.5420086 47.5478272)",,,,,
34597665,Holeerebenweg,residential,,permissive,False,False,187.174,"LINESTRING (7.5432194 47.5471266, 7.5429212 47.5468873, 7.5417616 47.5475282, 7.5417424 47.547556, 7.541748 47.5475834, 7.5420086 47.5478272)",,,,,
28303619,Herrengartenweg,residential,,permissive,False,True,24.694,"LINESTRING (7.5420086 47.5478272, 7.5417771 47.547985)",,,,,
28303619,Herrengartenweg,residential,,permissive,False,False,119.706,"LINESTRING (7.5420086 47.5478272, 7.5430218 47.5472456, 7.5431078 47.5471963, 7.5432194 47.5471266)",,,,,
34597665,Holeerebenweg,residential,,permissive,False,True,187.174,"LINESTRING (7.5420086 47.5478272, 7.541748 47.5475834, 7.5417424 47.547556, 7.5417616 47.5475282, 7.5429212 47.5468873, 7.5432194 47.5471266)",,,,,
"[185791089, 674686195, 674684508]","['Grabenring', ""Rue d'Allschwil""]",secondary,20,,True,False,55.43000000000001,"LINESTRING (7.5365808 47.5555214, 7.5366316 47.5554524, 7.5367319 47.555333, 7.5367792 47.5552976, 7.5368101 47.5552777, 7.5368728 47.5552448, 7.5369594 47.5552078, 7.5370697 47.5551669)",2,yes,,,
72578795,Rauracherweg,residential,,,False,False,19.253999999999998,"LINESTRING (7.5349538 47.5545129, 7.5349765 47.5544093, 7.5349913 47.5543416)",,,,,
72578805,Rauracherweg,residential,,,False,True,37.461,"LINESTRING (7.5349538 47.5545129, 7.534989 47.5545352, 7.5350335 47.5545452, 7.5350815 47.5545395, 7.5351135 47.5545228, 7.5351279 47.5544902, 7.5351248 47.5544634, 7.5350941 47.5544324, 7.535065 47.5544077, 7.5350285 47.554375, 7.5349913 47.5543416)",,,,,
72578795,Rauracherweg,residential,,,False,True,53.236000000000004,"LINESTRING (7.5349538 47.5545129, 7.5349257 47.5546104, 7.5348627 47.5548084, 7.5348124 47.5549593, 7.5348052 47.554981)",,,,,
"[72578795, 26308084]",Rauracherweg,residential,,,False,"[False, True]",115.018,"LINESTRING (7.5349913 47.5543416, 7.5350397 47.554212, 7.5351055 47.5540017, 7.5351806 47.5537978, 7.5352597 47.5537, 7.5353576 47.5536065, 7.5356255 47.5534342)",,,,,
72578795,Rauracherweg,residential,,,False,True,19.253999999999998,"LINESTRING (7.5349913 47.5543416, 7.5349765 47.5544093, 7.5349538 47.5545129)",,,,,
72578805,Rauracherweg,residential,,,False,False,37.461000000000006,"LINESTRING (7.5349913 47.5543416, 7.5350285 47.554375, 7.535065 47.5544077, 7.5350941 47.5544324, 7.5351248 47.5544634, 7.5351279 47.5544902, 7.5351135 47.5545228, 7.5350815 47.5545395, 7.5350335 47.5545452, 7.534989 47.5545352, 7.5349538 47.5545129)",,,,,
148909066,Grabenring,secondary,50,,False,False,128.036,"LINESTRING (7.5395432 47.5546219, 7.5391979 47.5546943, 7.5380979 47.5549276, 7.5379745 47.5549538, 7.5379152 47.5549664)",2,,312,,
148909066,Grabenring,secondary,50,,False,True,63.899,"LINESTRING (7.5395432 47.5546219, 7.5396865 47.5545918, 7.5401921 47.5544856, 7.5403562 47.5544511)",2,,312,,
390485962,Neuweilerstrasse,tertiary,50,,False,False,260.342,"LINESTRING (7.5322466 47.5484347, 7.5327941 47.5486026, 7.5331629 47.5486805, 7.5335706 47.5488599, 7.5337338 47.5489726, 7.5339774 47.5491722, 7.5345375 47.5497642, 7.5346376 47.5498302, 7.5348079 47.5498972)",,,,,
390485962,Neuweilerstrasse,tertiary,50,,False,True,131.90800000000002,"LINESTRING (7.5322466 47.5484347, 7.5320447 47.5483228, 7.5319621 47.5482622, 7.5318764 47.5481866, 7.5315142 47.5477535, 7.5311825 47.5475042)",,,,,
150674879,Burgfeldermattweg,residential,50,permissive,False,False,127.924,"LINESTRING (7.5384935 47.5528157, 7.5385562 47.5528798, 7.5387284 47.553012, 7.5391921 47.553357, 7.5394292 47.5535651, 7.5395794 47.5537007)",,,,,
