osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,bridge,width
33036695,2,Churerstrasse,primary,50,,False,True,67.825,"LINESTRING (9.4699923 47.1655375, 9.4703617 47.1655267, 9.4705914 47.165529, 9.4706556 47.1655317, 9.4708885 47.1655418)",13;16,,
1232692187,,Altendorferstrasse,residential,30,,False,True,23.399,"LINESTRING (9.4699923 47.1655375, 9.4699825 47.1655052, 9.4699516 47.1654188, 9.4699421 47.1653305)",,,
30005039,2,Churerstrasse,primary,50,,False,True,32.89,"LINESTRING (9.4749725 47.1626648, 9.475091 47.1623802)",13;16,,
30005039,2,Churerstrasse,primary,50,,False,False,91.283,"LINESTRING (9.4749725 47.1626648, 9.4748788 47.1628334, 9.4746724 47.1631609, 9.4745874 47.1632781, 9.4744703 47.1634096)",13;16,,
48508646,,Groffeldstrasse,residential,30,,False,True,92.131,"LINESTRING (9.4749725 47.1626648, 9.4743731 47.1625563, 9.4737925 47.162458)",,,
25908484,,Grünaustrasse,tertiary,50,,True,False,93.027,"LINESTRING (9.4720824 47.1651284, 9.4722259 47.1651591, 9.4722346 47.1651609, 9.4727938 47.1652781, 9.4730396 47.1653318, 9.4732563 47.1653792)",,,
"[526733283, 25908485]","['2', '3']",Churerstrasse,primary,50,,False,True,86.37700000000001,"LINESTRING (9.4720824 47.1651284, 9.4720143 47.1651719, 9.4718994 47.1652399, 9.47174 47.1653197, 9.4715039 47.165405, 9.4714652 47.1654174, 9.4712432 47.1654853, 9.4711067 47.1655191)",13;16,,
526733281,2,Churerstrasse,primary,50,,False,True,60.787,"LINESTRING (9.4720824 47.1651284, 9.4721331 47.1650863, 9.4722533 47.1649642, 9.4725284 47.1646739)",13;16,,
"[526733283, 25908485]","['2', '3']",Churerstrasse,primary,50,,False,False,86.37700000000001,"LINESTRING (9.4711067 47.1655191, 9.4712432 47.1654853, 9.4714652 47.1654174, 9.4715039 47.165405, 9.47174 47.1653197, 9.4718994 47.1652399, 9.4720143 47.1651719, 9.4720824 47.1651284)",13;16,,
878690599,2,Churerstrasse,primary,50,,False,False,16.732,"LINESTRING (9.4711067 47.1655191, 9.4709815 47.1655376, 9.4708885 47.1655418)",13;16,,
25240908,1,Heldaustrasse,primary,50,,True,False,31.506999999999998,"LINESTRING (9.4783812 47.1650786, 9.4782615 47.1649116, 9.4782489 47.1648144)",16,,
25241002,1,,primary,50,roundabout,True,False,9.985,"LINESTRING (9.4783812 47.1650786, 9.4784172 47.1650614, 9.4784583 47.1650506, 9.478502 47.165047)",,,
25241002,1,,primary,50,roundabout,True,False,14.933,"LINESTRING (9.4783289 47.1652015, 9.4783223 47.1651683, 9.4783294 47.165135, 9.4783495 47.1651043, 9.4783812 47.1650786)",,,
25241002,1,,primary,50,roundabout,True,False,13.032,"LINESTRING (9.478443 47.1652839, 9.4783924 47.1652654, 9.478353 47.165237, 9.4783289 47.1652015)",,,
624202721,1,Rheinstrasse,primary,50,,True,False,30.491,"LINESTRING (9.478443 47.1652839, 9.478393 47.1653005, 9.4782349 47.1653934, 9.4781187 47.1654449)",16,,
25241002,1,,primary,50,roundabout,True,False,8.625,"LINESTRING (9.4785556 47.1652849, 9.4784992 47.1652906, 9.478443 47.1652839)",,,
25241002,1,,primary,50,roundabout,True,False,12.908000000000001,"LINESTRING (9.4786723 47.1652056, 9.4786467 47.1652402, 9.4786064 47.1652675, 9.4785556 47.1652849)",,,
624202722,1,Heldaustrasse,tertiary,50,,True,False,31.048000000000002,"LINESTRING (9.4786723 47.1652056, 9.4787967 47.1653321, 9.4788852 47.165444)",16,,
25241002,1,,primary,50,roundabout,True,False,10.315000000000001,"LINESTRING (9.4786622 47.1651151, 9.478677 47.1651443, 9.4786804 47.1651752, 9.4786723 47.1652056)",,,
25241002,1,,primary,50,roundabout,True,False,5.008,"LINESTRING (9.478502 47.165047, 9.478535 47.1650492, 9.4785668 47.1650554)",,,
612693109,1,,tertiary,50,roundabout,True,False,14.48,"LINESTRING (9.4790345 47.1666375, 9.47899 47.1666496, 9.4789424 47.1666525, 9.4788955 47.166646, 9.4788533 47.1666305)",16,,
624207362,1,Bahnhofstrasse,tertiary,50,,True,False,19.604,"LINESTRING (9.4790345 47.1666375, 9.4789906 47.1666792, 9.4789501 47.1667237, 9.4788965 47.1667866)",,,
28785395,2,Bahnhofstrasse,tertiary,50,,False,True,46.479,"LINESTRING (9.4785825 47.1671299, 9.478615 47.1671204, 9.4786562 47.1671041, 9.4786892 47.1670852, 9.4787248 47.1670557, 9.4788294 47.1669103, 9.4788379 47.1668969, 9.478879 47.1668319, 9.4788965 47.1667866)",,,
"[30489774, 30489773, 33036694]",1,Bahnhofstrasse,tertiary,50,,True,False,84.274,"LINESTRING (9.4785825 47.1671299, 9.4785295 47.1671402, 9.478487 47.1671461, 9.4784215 47.1671427, 9.4783512 47.1671301, 9.4782667 47.1671138, 9.4776693 47.1669851, 9.477627 47.1669806, 9.4775079 47.1669679)",,yes,
26237649,,Kappelistrasse,residential,,,False,False,86.42,"LINESTRING (9.4774105 47.1662629, 9.4773861 47.1662316, 9.4773256 47.166154, 9.4770853 47.1655208)",,,
902016285,1,Grünaustrasse,tertiary,50,,True,False,28.728,"LINESTRING (9.4774105 47.1662629, 9.4775317 47.1662843, 9.4777747 47.1663364)",,,
"[30005049, 30005050, 26237693]",,Volksgartenstrasse,residential,,,False,True,230.694,"LINESTRING (9.4780268 47.15979, 9.4777903 47.1603646, 9.4775764 47.1608844, 9.4774489 47.1611895, 9.4774039 47.1612974, 9.4773345 47.1614671, 9.4771742 47.1617815)",,yes,
"[30005066, 526733260]","['2', '3']",Rheinaustrasse,primary,50,,False,False,101.71799999999999,"LINESTRING (9.4780268 47.15979, 9.4779227 47.1597537, 9.4778223 47.1597072, 9.4777676 47.1596762, 9.477693 47.1596285, 9.4776457 47.159594, 9.4775819 47.1595475, 9.4774703 47.1594417, 9.4773362 47.1593085, 9.4773008 47.1592726, 9.4772437 47.1592276, 9.4772105 47.1592119, 9.4770813 47.15916)",16,,
"[30005066, 30005068, 34253446]",2,Rheinaustrasse,primary,50,,False,True,117.15100000000001,"LINESTRING (9.4780268 47.15979, 9.4782627 47.1598666, 9.4788515 47.1600468, 9.4790682 47.1601137, 9.4791694 47.1601628, 9.4792313 47.1602033, 9.4792824 47.1602522, 9.479328 47.1603172)",16,yes,
26238113,,Kreuzgasse,residential,50,,False,True,240.513,"LINESTRING (9.473597 47.1590034, 9.4737824 47.159022, 9.473929 47.1590521, 9.4744514 47.1591795, 9.4760297 47.1594536, 9.4762024 47.1594751, 9.4765501 47.1595017, 9.4766735 47.1595317)",,,
"[293774539, 186458869]",,Kreuzgasse,residential,"['50', '30']",,False,False,42.395,"LINESTRING (9.473597 47.1590034, 9.4733225 47.1589949, 9.4732466 47.1589925, 9.4731569 47.1589841, 9.4730387 47.1589726)",,,
10057742,2,Churerstrasse,primary,50,,False,False,94.156,"LINESTRING (9.4766735 47.1595317, 9.4765539 47.1596557, 9.476398 47.1598282, 9.476204 47.1600944, 9.4760976 47.1602797)",13;16,,
26238113,,Kreuzgasse,residential,50,,False,False,240.513,"LINESTRING (9.4766735 47.1595317, 9.4765501 47.1595017, 9.4762024 47.1594751, 9.4760297 47.1594536, 9.4744514 47.1591795, 9.473929 47.1590521, 9.4737824 47.159022, 9.473597 47.1590034)",,,
"[526733266, 526733271]",3,Churerstrasse,primary,50,,False,True,51.565,"LINESTRING (9.4766735 47.1595317, 9.4768549 47.1593666, 9.4770813 47.15916)",13;16,,
26262217,,Mühleäulistrasse,residential,,,False,False,412.051,"LINESTRING (9.4785889 47.1621657, 9.4801033 47.162465, 9.4794413 47.1640554, 9.4794252 47.1640728, 9.4793057 47.1641999, 9.4792784 47.164231, 9.4791389 47.1643816, 9.478971 47.1645595, 9.4788703 47.1646574, 9.4787988 47.1647613, 9.4787822 47.1647937, 9.4787394 47.164905)",,,
"[226412520, 526733252]",2,Heldaustrasse,primary,60,,False,False,215.03400000000002,"LINESTRING (9.4785889 47.1621657, 9.4789812 47.1613455, 9.4793363 47.1606031, 9.4793536 47.1605455, 9.4793628 47.1604828, 9.4793634 47.1604147, 9.4793503 47.1603611, 9.479328 47.1603172)",16,,
"[226412520, 624202725]",2,Heldaustrasse,primary,"['60', '50']",,False,True,308.134,"LINESTRING (9.4785889 47.1621657, 9.4783892 47.1625883, 9.4781416 47.1631122, 9.4780231 47.1633628, 9.4779306 47.1636159, 9.4778976 47.1637192, 9.4778686 47.163853, 9.477862 47.1639823, 9.4778732 47.1640973, 9.4778988 47.1642333, 9.4779095 47.1642596, 9.477947 47.1643522, 9.4780117 47.1644895, 9.47819 47.1647341, 9.4782489 47.1648144)",16,,
28785394,1,Rheinstrasse,primary,50,,True,False,22.46,"LINESTRING (9.4814495 47.1671148, 9.4813947 47.1670877, 9.4812224 47.1669848)",16,,
614508026,1,Kreisel Birkenau,primary,50,roundabout,True,False,9.058,"LINESTRING (9.4814495 47.1671148, 9.4814721 47.1670771, 9.4815133 47.1670475)",,,
612693109,1,,tertiary,50,roundabout,True,False,19.477,"LINESTRING (9.479094 47.1664847, 9.479105 47.1665002, 9.4791148 47.166526, 9.4791153 47.1665527, 9.4791065 47.1665787, 9.4790889 47.1666026, 9.4790647 47.1666222, 9.4790345 47.1666375)",16,,
612693109,1,,tertiary,50,roundabout,True,False,12.831000000000001,"LINESTRING (9.4788165 47.1664771, 9.4788449 47.1664557, 9.4788805 47.16644, 9.4789208 47.166431, 9.4789632 47.1664293)",16,,
28868917,,Unterstüdtlistrasse,residential,30,,False,False,172.356,"LINESTRING (9.470011 47.1656312, 9.4702346 47.1657439, 9.4703742 47.1658313, 9.4704815 47.1659099, 9.4705556 47.1659432, 9.4706336 47.1659624, 9.4706666 47.1659676, 9.4707368 47.1659787, 9.4708797 47.1659956, 9.4710062 47.1660106, 9.4710817 47.166032, 9.4711242 47.166058, 9.4712231 47.166152, 9.471377 47.1662983, 9.471445 47.166344, 9.4717533 47.1665514)",,,
28868917,,Unterstüdtlistrasse,residential,30,,False,True,10.515,"LINESTRING (9.470011 47.1656312, 9.4700011 47.1655816, 9.4699923 47.1655375)",,,
"[807077650, 807077651]",,Brunnenweg,residential,,,False,True,61.513999999999996,"LINESTRING (9.470011 47.1656312, 9.4700061 47.1656919, 9.4699989 47.1658522, 9.4699869 47.1659476, 9.4699547 47.1660266, 9.4699028 47.1661177, 9.4698621 47.1661671)",,yes,
28868917,,Unterstüdtlistrasse,residential,30,,False,False,36.804,"LINESTRING (9.4717533 47.1665514, 9.471851 47.166629, 9.4720698 47.1668029)",,,
28868917,,Unterstüdtlistrasse,residential,30,,False,True,172.35600000000002,"LINESTRING (9.4717533 47.1665514, 9.471445 47.166344, 9.471377 47.1662983, 9.4712231 47.166152, 9.4711242 47.166058, 9.4710817 47.166032, 9.4710062 47.1660106, 9.4708797 47.1659956, 9.4707368 47.1659787, 9.4706666 47.1659676, 9.4706336 47.1659624, 9.4705556 47.1659432, 9.4704815 47.1659099, 9.4703742 47.1658313, 9.4702346 47.1657439, 9.470011 47.1656312)",,,
28868917,,Unterstüdtlistrasse,residential,30,,False,False,30.354,"LINESTRING (9.4720698 47.1668029, 9.472251 47.1670465)",,,
28868917,,Unterstüdtlistrasse,residential,30,,False,True,36.804,"LINESTRING (9.4720698 47.1668029, 9.471851 47.166629, 9.4717533 47.1665514)",,,
118933905,,,residential,,,True,False,59.598,"LINESTRING (9.4720698 47.1668029, 9.4724481 47.1667501, 9.4726359 47.1667237, 9.4727056 47.1666954, 9.4727636 47.1666169)",,,
30005039,2,Churerstrasse,primary,50,,False,False,14.514,"LINESTRING (9.4756303 47.1615886, 9.4755384 47.1617032)",13;16,,
28888435,,Grofstrasse,residential,50,,False,True,257.01599999999996,"LINESTRING (9.4756303 47.1615886, 9.4753948 47.1615447, 9.4752589 47.1615194, 9.4751802 47.1615047, 9.4723518 47.1609776)",,,
30005039,2,Churerstrasse,primary,50,,False,True,62.86200000000001,"LINESTRING (9.4756303 47.1615886, 9.4756831 47.1615191, 9.4757381 47.1614385, 9.4758093 47.1613245, 9.4758628 47.1611812, 9.4758817 47.1610553)",13;16,,
"[1219698986, 1219698987, 27813355, 1219698988, 1219698989]",,Schulhausstrasse,residential,30,,False,False,150.226,"LINESTRING (9.4708885 47.1655418, 9.4708954 47.16549, 9.4709109 47.1653725, 9.4709856 47.1651403, 9.4709975 47.1651035, 9.4710183 47.1650388, 9.4710313 47.1649984, 9.4710764 47.1648583, 9.4711609 47.164596, 9.4712134 47.164433, 9.4712824 47.1642188)",,,
33036695,2,Churerstrasse,primary,50,,False,False,67.825,"LINESTRING (9.4708885 47.1655418, 9.4706556 47.1655317, 9.4705914 47.165529, 9.4703617 47.1655267, 9.4699923 47.1655375)",13;16,,
878690599,2,Churerstrasse,primary,50,,False,True,16.732,"LINESTRING (9.4708885 47.1655418, 9.4709815 47.1655376, 9.4711067 47.1655191)",13;16,,
28888494,,Alvierstrasse,residential,30,,False,False,26.168,"LINESTRING (9.4736339 47.1668007, 9.4738156 47.1668442, 9.473962 47.1668756)",,,
"[1025128585, 396586788]",,Oberstüdtlistrasse,residential,30,,False,True,24.291,"LINESTRING (9.4736339 47.1668007, 9.4734851 47.1667665, 9.4733743 47.166744, 9.4733277 47.1667346)",,,
"[28888483, 902016287]",1,Kappelistrasse,residential,50,,True,False,55.999,"LINESTRING (9.4775079 47.1669679, 9.4775706 47.1668178, 9.4775759 47.1667678, 9.4775525 47.1666945, 9.4774837 47.1665377, 9.477479 47.1665194, 9.4774812 47.166501, 9.4774924 47.1664806)",,,
"[784161451, 244457468]",1,Bahnhofstrasse,"['living_street', 'tertiary']","['20', '50']",,True,False,259.841,"LINESTRING (9.4775079 47.1669679, 9.4774365 47.1669524, 9.4768393 47.1668214, 9.476703 47.1667915, 9.4761677 47.1666718, 9.4752968 47.1664772, 9.475129 47.1664404, 9.4747241 47.1663549, 9.4745095 47.1663096, 9.4742368 47.1662505)",,,
28888487,,Oberstüdtlistrasse,residential,30,,False,False,33.473,"LINESTRING (9.4729819 47.1659927, 9.4728411 47.1662781)",,,
244457468,1,Bahnhofstrasse,living_street,20,,True,False,52.215,"LINESTRING (9.4729819 47.1659927, 9.4723198 47.165859)",,,
31352391,,Bäckergassse,residential,,,True,False,71.31,"LINESTRING (9.4729819 47.1659927, 9.4730638 47.1657949, 9.4732464 47.1654006, 9.4732563 47.1653792)",,,
396586788,,Oberstüdtlistrasse,residential,30,,False,False,44.608,"LINESTRING (9.4727636 47.1666169, 9.4733277 47.1667346)",,,
1025572323,,Oberstüdtlistrasse,residential,30,,False,True,38.126,"LINESTRING (9.4727636 47.1666169, 9.4728411 47.1662781)",,,
28888494,,Alvierstrasse,residential,30,,False,True,83.72800000000001,"LINESTRING (9.4750158 47.1671073, 9.4748554 47.1670728, 9.4746588 47.1670289, 9.473962 47.1668756)",,,
31062170,,Birkenaustrasse,residential,50,,False,False,54.686,"LINESTRING (9.4820449 47.1666835, 9.4824312 47.1662677)",,,
31062170,,Birkenaustrasse,residential,50,,False,True,15.744,"LINESTRING (9.4820449 47.1666835, 9.4819158 47.1667946)",,,
31062170,,Birkenaustrasse,residential,50,,False,False,15.744,"LINESTRING (9.4819158 47.1667946, 9.4820449 47.1666835)",,,
31062170,,Birkenaustrasse,residential,50,,False,True,12.971,"LINESTRING (9.4819158 47.1667946, 9.4818468 47.1669014)",,,
"[38279626, 33036690]",,Fichtenweg,residential,50,,False,True,203.65099999999998,"LINESTRING (9.4819158 47.1667946, 9.4816077 47.1666617, 9.4810962 47.1663632, 9.4808776 47.1662378, 9.4807943 47.1661676, 9.4807535 47.1661017, 9.4807616 47.166022, 9.4808285 47.1659103, 9.4808606 47.165862, 9.4809946 47.1657113, 9.481279 47.1654324)",,,
162287964,,Erlengrund,residential,50,,False,True,30.945,"LINESTRING (9.481279 47.1654324, 9.4816281 47.1652871)",,,
"[38279626, 33036690]",,Fichtenweg,residential,50,,False,False,203.65099999999998,"LINESTRING (9.481279 47.1654324, 9.4809946 47.1657113, 9.4808606 47.165862, 9.4808285 47.1659103, 9.4807616 47.166022, 9.4807535 47.1661017, 9.4807943 47.1661676, 9.4808776 47.1662378, 9.4810962 47.1663632, 9.4816077 47.1666617, 9.4819158 47.1667946)",,,
37633458,,Lagerstrasse,residential,50,,False,True,127.94300000000001,"LINESTRING (9.481279 47.1654324, 9.4816038 47.1657367, 9.4820828 47.1660715, 9.4824312 47.1662677)",,,
"[269653232, 269653234, 38279623]",2,Lagerstrasse,unclassified,50,,False,False,93.53399999999999,"LINESTRING (9.481279 47.1654324, 9.4812436 47.1653925, 9.4809423 47.1650527, 9.4808732 47.1649851, 9.48084 47.1649442, 9.4808228 47.1649051, 9.4808067 47.1648512, 9.4808013 47.1647899, 9.4808131 47.1647347, 9.4808386 47.1646817)",,,
162287964,,Erlengrund,residential,50,,False,False,30.945,"LINESTRING (9.4816281 47.1652871, 9.481279 47.1654324)",,,
31062170,,Birkenaustrasse,residential,50,,False,False,49.733,"LINESTRING (9.4824312 47.1662677, 9.4827913 47.1658934)",,,
31062170,,Birkenaustrasse,residential,50,,False,True,54.686,"LINESTRING (9.4824312 47.1662677, 9.4820449 47.1666835)",,,
37633458,,Lagerstrasse,residential,50,,False,False,127.943,"LINESTRING (9.4824312 47.1662677, 9.4820828 47.1660715, 9.4816038 47.1657367, 9.481279 47.1654324)",,,
31062170,,Birkenaustrasse,residential,50,,False,True,49.733,"LINESTRING (9.4827913 47.1658934, 9.4824312 47.1662677)",,,
31062329,,Eisenbahnweg,unclassified,,,False,False,165.507,"LINESTRING (9.4808386 47.1646817, 9.4807557 47.1646299, 9.480721 47.1645999, 9.4806999 47.164571, 9.4806712 47.1645001, 9.4805328 47.1641584, 9.4805009 47.1640326, 9.480507 47.1639346, 9.4807372 47.1632649)",,,
"[269653232, 269653234, 38279623]",2,Lagerstrasse,unclassified,50,,False,True,93.53399999999999,"LINESTRING (9.4808386 47.1646817, 9.4808131 47.1647347, 9.4808013 47.1647899, 9.4808067 47.1648512, 9.4808228 47.1649051, 9.48084 47.1649442, 9.4808732 47.1649851, 9.4809423 47.1650527, 9.4812436 47.1653925, 9.481279 47.1654324)",,,
31062329,,Eisenbahnweg,unclassified,,,False,True,165.50699999999998,"LINESTRING (9.4807372 47.1632649, 9.480507 47.1639346, 9.4805009 47.1640326, 9.4805328 47.1641584, 9.4806712 47.1645001, 9.4806999 47.164571, 9.480721 47.1645999, 9.4807557 47.1646299, 9.4808386 47.1646817)",,,
28868917,,Unterstüdtlistrasse,residential,30,,False,True,30.354,"LINESTRING (9.472251 47.1670465, 9.4720698 47.1668029)",,,
31352265,,Mühlestrasse,residential,,,False,False,90.07100000000001,"LINESTRING (9.472251 47.1670465, 9.4723046 47.1670235, 9.4732149 47.1668182, 9.4732798 47.1667835, 9.4733277 47.1667346)",,,
396586788,,Oberstüdtlistrasse,residential,30,,False,True,44.608,"LINESTRING (9.4733277 47.1667346, 9.4727636 47.1666169)",,,
31352265,,Mühlestrasse,residential,,,False,True,90.07100000000001,"LINESTRING (9.4733277 47.1667346, 9.4732798 47.1667835, 9.4732149 47.1668182, 9.4723046 47.1670235, 9.472251 47.1670465)",,,
"[1025128585, 396586788]",,Oberstüdtlistrasse,residential,30,,False,False,24.291000000000004,"LINESTRING (9.4733277 47.1667346, 9.4733743 47.166744, 9.4734851 47.1667665, 9.4736339 47.1668007)",,,
25908484,,Grünaustrasse,tertiary,50,,True,False,19.338,"LINESTRING (9.4732563 47.1653792, 9.4733262 47.1653935, 9.4735013 47.1654292)",,,
28888494,,Alvierstrasse,residential,30,,False,False,83.72800000000001,"LINESTRING (9.473962 47.1668756, 9.4746588 47.1670289, 9.4748554 47.1670728, 9.4750158 47.1671073)",,,
28888494,,Alvierstrasse,residential,30,,False,True,26.168,"LINESTRING (9.473962 47.1668756, 9.4738156 47.1668442, 9.4736339 47.1668007)",,,
31352430,,Volksgartenstrasse,residential,30,,False,False,72.547,"LINESTRING (9.473962 47.1668756, 9.4740435 47.1666902, 9.4742368 47.1662505)",,,
"[684561929, 31352430]",,Volksgartenstrasse,residential,"['30', '50']",,False,False,70.484,"LINESTRING (9.4742368 47.1662505, 9.4744017 47.1659704, 9.474443 47.1659001, 9.4745174 47.1657737, 9.4745708 47.1656831, 9.4745832 47.165662)",,,
31352430,,Volksgartenstrasse,residential,30,,False,True,72.547,"LINESTRING (9.4742368 47.1662505, 9.4740435 47.1666902, 9.473962 47.1668756)",,,
244457468,1,Bahnhofstrasse,living_street,20,,True,False,99.10499999999999,"LINESTRING (9.4742368 47.1662505, 9.4739106 47.1661835, 9.4735879 47.1661172, 9.4729819 47.1659927)",,,
25908484,,Grünaustrasse,tertiary,50,,True,False,65.572,"LINESTRING (9.4745832 47.165662, 9.4750326 47.1657597, 9.4753279 47.1658263, 9.4754083 47.1658438)",,,
684561929,,Volksgartenstrasse,residential,50,,False,False,70.679,"LINESTRING (9.4745832 47.165662, 9.4745962 47.1656453, 9.4746133 47.1656233, 9.4747174 47.1654959, 9.4750386 47.1651069)",,,
"[684561929, 31352430]",,Volksgartenstrasse,residential,"['50', '30']",,False,True,70.48400000000001,"LINESTRING (9.4745832 47.165662, 9.4745708 47.1656831, 9.4745174 47.1657737, 9.474443 47.1659001, 9.4744017 47.1659704, 9.4742368 47.1662505)",,,
396590363,,Parkstrasse,residential,,,False,True,104.101,"LINESTRING (9.4755105 47.1644941, 9.4768261 47.1647705)",,,
684561929,,Volksgartenstrasse,residential,50,,False,True,23.019,"LINESTRING (9.4755105 47.1644941, 9.4753676 47.1646769)",,,
684561929,,Volksgartenstrasse,residential,50,,False,False,105.078,"LINESTRING (9.4755105 47.1644941, 9.4758222 47.1640687, 9.4758463 47.1640357, 9.475954 47.1638883, 9.4759954 47.1638316, 9.4760256 47.1637902, 9.4760887 47.1637038, 9.4761295 47.163648)",,,
26237649,,Kappelistrasse,residential,,,False,True,85.7,"LINESTRING (9.4768261 47.1647705, 9.4770853 47.1655208)",,,
396590363,,Parkstrasse,residential,,,False,False,104.101,"LINESTRING (9.4768261 47.1647705, 9.4755105 47.1644941)",,,
26237649,,Kappelistrasse,residential,,,False,False,145.563,"LINESTRING (9.4768261 47.1647705, 9.4767177 47.1645284, 9.4765603 47.1640958, 9.4765115 47.1639617, 9.4763447 47.1635033)",,,
