osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,bridge,geometry,name
58894290,False,,,residential,,True,10.142,,"LINESTRING (19.424609 -34.2305587, 19.424717 -34.2305773)",De Villiers Street
58894305,True,,,residential,,False,83.011,,"LINESTRING (19.424609 -34.2305587, 19.4247991 -34.2298289)",Joubert Street
58894280,False,2,,unclassified,40,True,57.1,,"LINESTRING (19.4296338 -34.2288587, 19.4290474 -34.2290279)",Nerina Road
58894280,False,2,,unclassified,40,False,160.52300000000002,,"LINESTRING (19.4296338 -34.2288587, 19.4299641 -34.2287746, 19.430071 -34.228755, 19.4301972 -34.2287382, 19.4302963 -34.2287384, 19.4303758 -34.2287453, 19.4304552 -34.2287589, 19.4305155 -34.2287838, 19.4306027 -34.2288448, 19.4307415 -34.2290084, 19.4309563 -34.2293012, 19.4309881 -34.2293485)",Nerina Road
262724552,False,,,residential,,False,238.35699999999997,,"LINESTRING (19.4296338 -34.2288587, 19.429666 -34.2282588, 19.4296297 -34.2278363, 19.4295815 -34.2276257, 19.4293763 -34.2270967, 19.4292971 -34.2269659, 19.4291736 -34.22679)",Constitution Street
262724552,False,,,residential,,True,290.968,,"LINESTRING (19.4296338 -34.2288587, 19.4295855 -34.2302879, 19.429569 -34.2309181, 19.4295529 -34.2310561, 19.4295385 -34.2311772, 19.4295225 -34.2314732)",Constitution Street
58894297,True,,,residential,,False,54.091,,"LINESTRING (19.4231314 -34.2287209, 19.4232822 -34.2282507)",Van Riebeeck Avenue
58894300,False,,,residential,,False,9.643,,"LINESTRING (19.4231314 -34.2287209, 19.4232327 -34.2287434)",Human Street
58894295,False,,,unclassified,,False,58.989,,"LINESTRING (19.4285218 -34.2263043, 19.4290046 -34.2266537)",
58894295,False,,,unclassified,,True,73.612,,"LINESTRING (19.4285218 -34.2263043, 19.428495 -34.2262966, 19.4284819 -34.2262968, 19.4284681 -34.2262999, 19.4284477 -34.2263088, 19.4284365 -34.2263182, 19.4284296 -34.2263294, 19.4284268 -34.2263441, 19.4284311 -34.2263632, 19.4284405 -34.226381, 19.4284681 -34.2264008, 19.4289187 -34.2267146)",
"[487616068, 58894286]",False,,,unclassified,,"[False, True]",698.5019999999997,,"LINESTRING (19.4285218 -34.2263043, 19.4284842 -34.2262356, 19.4284467 -34.2261424, 19.4284011 -34.2260116, 19.4283769 -34.2259429, 19.4283555 -34.2258275, 19.4283367 -34.2257166, 19.4283313 -34.2256656, 19.4282953 -34.2256175, 19.4282316 -34.225566, 19.4281485 -34.2255294, 19.4280573 -34.2255138, 19.4279424 -34.2255148, 19.4277681 -34.2255326, 19.4276313 -34.2255392, 19.4275696 -34.2255414, 19.4274719 -34.2255479, 19.4274447 -34.2255459, 19.4274188 -34.22554, 19.4273921 -34.2255294, 19.4273772 -34.2255172, 19.4273619 -34.225499, 19.4273116 -34.2253414, 19.4272848 -34.2253048, 19.4272419 -34.225281, 19.4272101 -34.2252704, 19.4271755 -34.2252643, 19.4270922 -34.2252576, 19.4269532 -34.2252619, 19.4268952 -34.2252693, 19.4268423 -34.225281, 19.4268161 -34.225293, 19.4267893 -34.2253087, 19.4267596 -34.2253396, 19.4266576 -34.2256989, 19.4265477 -34.2260693, 19.4264714 -34.2263283, 19.4263722 -34.2268046, 19.4263655 -34.2268899, 19.4263709 -34.2269415, 19.4263896 -34.2269847, 19.4264339 -34.2270391, 19.4266391 -34.2272187, 19.4266957 -34.2272564, 19.4267434 -34.2272758, 19.4267819 -34.2272841, 19.4268213 -34.227289, 19.4269715 -34.2272779, 19.4275803 -34.2272025, 19.4283658 -34.227089, 19.4284341 -34.227074, 19.4284898 -34.2270579, 19.4285327 -34.2270352, 19.4285978 -34.2269737, 19.4286586 -34.2268987, 19.4287111 -34.2268439, 19.4287551 -34.22681, 19.4289187 -34.2267146)",
58894302,True,,,residential,,False,142.388,,"LINESTRING (19.4241972 -34.2322562, 19.4238477 -34.2335037)",Joubert Street
58894312,False,,,residential,,False,39.673,,"LINESTRING (19.4241972 -34.2322562, 19.4246129 -34.232352)",Sauer Street
58894312,False,,,residential,,True,9.206,,"LINESTRING (19.4241972 -34.2322562, 19.4241004 -34.232235)",Sauer Street
58894319,False,,,residential,,False,41.238,,"LINESTRING (19.427771 -34.2317748, 19.4277998 -34.2314047)",Trinity Street
156226695,True,,,residential,,False,162.856,,"LINESTRING (19.427771 -34.2317748, 19.427378 -34.2332029)",Donkin Street
27771077,False,2,,unclassified,60,False,61.365,,"LINESTRING (19.427771 -34.2317748, 19.4274867 -34.231848, 19.4271822 -34.2318738, 19.4271186 -34.2318721)",Prince Alfred Road
27771077,False,2,,unclassified,60,True,75.565,,"LINESTRING (19.427771 -34.2317748, 19.4279788 -34.2316894, 19.4281761 -34.2316354, 19.4281974 -34.2316296, 19.4284348 -34.2315897, 19.4285502 -34.2315719)",Prince Alfred Road
58894308,False,,,residential,,False,168.117,,"LINESTRING (19.4230252 -34.2294617, 19.4247991 -34.2298289)",Krige Street
58894308,False,,,residential,,True,10.323,,"LINESTRING (19.4230252 -34.2294617, 19.4229156 -34.2294415)",Krige Street
58894296,False,,,residential,,False,84.47,,"LINESTRING (19.4247047 -34.234449, 19.4248989 -34.2337065)",Upington Street
58894317,False,,,residential,,True,100.365,,"LINESTRING (19.4247047 -34.234449, 19.4236456 -34.2342299)",Stasie Road
58894318,False,,,residential,,False,8.436,,"LINESTRING (19.4233702 -34.2282722, 19.4232822 -34.2282507)",Plantasie Street
58894324,True,,,residential,,False,53.899,,"LINESTRING (19.4233702 -34.2282722, 19.4232327 -34.2287434)",Van Riebeeck Avenue
58894286,False,,,unclassified,,False,10.403,,"LINESTRING (19.4290046 -34.2266537, 19.4289187 -34.2267146)",
58894295,False,,,unclassified,,False,21.705,,"LINESTRING (19.4290046 -34.2266537, 19.4291736 -34.22679)",
58894295,False,,,unclassified,,True,58.989,,"LINESTRING (19.4290046 -34.2266537, 19.4285218 -34.2263043)",
27771077,False,2,,unclassified,60,False,8.932,,"LINESTRING (19.4244431 -34.2314476, 19.4243485 -34.2314293)",Prince Alfred Road
27771077,False,2,,unclassified,60,True,40.447,,"LINESTRING (19.4244431 -34.2314476, 19.4248714 -34.2315308)",Prince Alfred Road
58894302,True,,,residential,,False,92.711,,"LINESTRING (19.4244431 -34.2314476, 19.4241972 -34.2322562)",Joubert Street
58894300,False,,,residential,,False,34.851,,"LINESTRING (19.4251352 -34.2291387, 19.4255033 -34.2292136)",Human Street
58894300,False,,,residential,,True,11.259,,"LINESTRING (19.4251352 -34.2291387, 19.4250158 -34.2291162)",Human Street
58894302,True,,,residential,,False,42.307,,"LINESTRING (19.4251352 -34.2291387, 19.4250326 -34.2295096)",Joubert Street
58894281,False,,,residential,,False,44.67,,"LINESTRING (19.425509 -34.2338289, 19.4259843 -34.2339124)",College Road
58894281,False,,,residential,,True,57.715,,"LINESTRING (19.425509 -34.2338289, 19.4248989 -34.2337065)",College Road
58894306,False,,,residential,,False,48.283,,"LINESTRING (19.425509 -34.2338289, 19.4256423 -34.2334089)",Dempers Street
58894290,False,,,residential,,False,10.142,,"LINESTRING (19.424717 -34.2305773, 19.424609 -34.2305587)",De Villiers Street
58894290,False,,,residential,,True,37.848,,"LINESTRING (19.424717 -34.2305773, 19.4251142 -34.2306668)",De Villiers Street
58894302,True,,,residential,,False,99.995,,"LINESTRING (19.424717 -34.2305773, 19.4244431 -34.2314476)",Joubert Street
58894310,False,,,residential,,True,148.741,,"LINESTRING (19.4292113 -34.2326186, 19.430774 -34.2329652)",Frouenfelder Street
262724551,False,,,residential,,False,130.578,,"LINESTRING (19.4292113 -34.2326186, 19.4294447 -34.2318214, 19.4295225 -34.2314732)",Kerk Street
262724551,False,,,residential,,True,101.284,,"LINESTRING (19.4292113 -34.2326186, 19.4292071 -34.2326331, 19.4289551 -34.2335045)",Kerk Street
58894308,False,,,residential,,False,10.729,,"LINESTRING (19.4247991 -34.2298289, 19.4249122 -34.2298527)",Krige Street
58894308,False,,,residential,,True,168.117,,"LINESTRING (19.4247991 -34.2298289, 19.4230252 -34.2294617)",Krige Street
58894305,True,,,residential,,False,81.747,,"LINESTRING (19.4247991 -34.2298289, 19.4249131 -34.2294962, 19.4250158 -34.2291162)",Joubert Street
58894281,False,,,residential,,False,37.809,,"LINESTRING (19.4238477 -34.2335037, 19.4242486 -34.2335796)",College Road
58894281,False,,,residential,,True,9.243,,"LINESTRING (19.4238477 -34.2335037, 19.4237517 -34.233479)",College Road
"[816091219, 58894302]",True,,,residential,,False,82.869,,"LINESTRING (19.4238477 -34.2335037, 19.4236767 -34.234099, 19.4236456 -34.2342299)",Joubert Street
58894288,False,,,residential,,False,58.174,,"LINESTRING (19.4272407 -34.2295748, 19.4278734 -34.229583)",Albertyn Street
58894321,False,,,residential,,False,204.256,,"LINESTRING (19.4272407 -34.2295748, 19.4271668 -34.2314107)",Saint Georges Street
58894321,False,,,residential,,True,48.103,,"LINESTRING (19.4272407 -34.2295748, 19.4272385 -34.2291422)",Saint Georges Street
58894288,False,,,residential,,True,94.128,,"LINESTRING (19.4272407 -34.2295748, 19.4269274 -34.2295838, 19.426623 -34.2295783, 19.426218 -34.2295561)",Albertyn Street
58894296,False,,,residential,,True,139.249,,"LINESTRING (19.4252386 -34.2324861, 19.4248989 -34.2337065)",Upington Street
58894312,False,,,residential,,False,61.823,,"LINESTRING (19.4252386 -34.2324861, 19.4258834 -34.232644)",Sauer Street
58894312,False,,,residential,,True,59.423,,"LINESTRING (19.4252386 -34.2324861, 19.4246129 -34.232352)",Sauer Street
58894288,False,,,residential,,True,70.182,,"LINESTRING (19.426218 -34.2295561, 19.4254559 -34.2295194)",Albertyn Street
58894306,False,,,residential,,True,150.257,,"LINESTRING (19.426218 -34.2295561, 19.4261465 -34.2309061)",Dempers Street
58894288,False,,,residential,,False,94.128,,"LINESTRING (19.426218 -34.2295561, 19.426623 -34.2295783, 19.4269274 -34.2295838, 19.4272407 -34.2295748)",Albertyn Street
58894295,False,,,unclassified,,False,20.028,,"LINESTRING (19.4290837 -34.2268322, 19.4289187 -34.2267146)",
816121777,False,,,unclassified,,True,9.504,,"LINESTRING (19.4290837 -34.2268322, 19.4291736 -34.22679)",Constitution Street
58894304,False,,,unclassified,,False,62.516,,"LINESTRING (19.4290837 -34.2268322, 19.429058 -34.2270458, 19.4290557 -34.2271854, 19.4290576 -34.2273074, 19.4290608 -34.2273933)",Hoop Street
58894302,True,,,residential,,False,82.546,,"LINESTRING (19.4249122 -34.2298527, 19.424717 -34.2305773)",Joubert Street
58894308,False,,,residential,,True,10.729,,"LINESTRING (19.4249122 -34.2298527, 19.4247991 -34.2298289)",Krige Street
58894317,False,,,residential,,False,7.702,,"LINESTRING (19.423562 -34.2342254, 19.4236456 -34.2342299)",Stasie Road
58894305,True,,,residential,,False,84.87,,"LINESTRING (19.423562 -34.2342254, 19.4235789 -34.2341081, 19.4236766 -34.2337606, 19.4237517 -34.233479)",Joubert Street
58894306,False,,,residential,,False,98.109,,"LINESTRING (19.4258834 -34.232644, 19.4261066 -34.2317812)",Dempers Street
58894306,False,,,residential,,True,37.074,,"LINESTRING (19.4258834 -34.232644, 19.4257779 -34.2329658)",Dempers Street
58894312,False,,,residential,,True,61.823,,"LINESTRING (19.4258834 -34.232644, 19.4252386 -34.2324861)",Sauer Street
58894321,False,,,residential,,False,48.103,,"LINESTRING (19.4272385 -34.2291422, 19.4272407 -34.2295748)",Saint Georges Street
"[58894300, 587922653]",False,,,residential,,False,166.402,,"LINESTRING (19.4272385 -34.2291422, 19.4277902 -34.2291615, 19.42782 -34.2291619, 19.4280734 -34.2291719, 19.4290461 -34.2292181)",Human Street
58894300,False,,,residential,,True,159.76899999999998,,"LINESTRING (19.4272385 -34.2291422, 19.4270613 -34.2291399, 19.4257084 -34.2292079, 19.4255033 -34.2292136)",Human Street
58894290,False,,,residential,,False,98.563,,"LINESTRING (19.4261465 -34.2309061, 19.4251142 -34.2306668)",De Villiers Street
58894306,False,,,residential,,False,150.257,,"LINESTRING (19.4261465 -34.2309061, 19.426218 -34.2295561)",Dempers Street
58894306,False,,,residential,,True,53.695,,"LINESTRING (19.4261465 -34.2309061, 19.4261355 -34.2313889)",Dempers Street
58894281,False,,,residential,,False,9.243,,"LINESTRING (19.4237517 -34.233479, 19.4238477 -34.2335037)",College Road
58894305,True,,,residential,,False,141.993,,"LINESTRING (19.4237517 -34.233479, 19.4241004 -34.232235)",Joubert Street
58894282,False,,,residential,,False,58.197,,"LINESTRING (19.4271668 -34.2314107, 19.4277998 -34.2314047)",Victoria Street
58894282,False,,,residential,,True,94.842,,"LINESTRING (19.4271668 -34.2314107, 19.4261355 -34.2313889)",Victoria Street
58894321,False,,,residential,,False,51.496,,"LINESTRING (19.4271668 -34.2314107, 19.4271186 -34.2318721)",Saint Georges Street
58894321,False,,,residential,,True,204.256,,"LINESTRING (19.4271668 -34.2314107, 19.4272407 -34.2295748)",Saint Georges Street
58894281,False,,,residential,,False,57.715,,"LINESTRING (19.4248989 -34.2337065, 19.425509 -34.2338289)",College Road
58894281,False,,,residential,,True,61.425,,"LINESTRING (19.4248989 -34.2337065, 19.4242486 -34.2335796)",College Road
58894296,False,,,residential,,False,139.249,,"LINESTRING (19.4248989 -34.2337065, 19.4252386 -34.2324861)",Upington Street
58894296,False,,,residential,,True,84.47,,"LINESTRING (19.4248989 -34.2337065, 19.4247047 -34.234449)",Upington Street
4616647,False,2,R316,secondary,60,False,21.15,,"LINESTRING (19.4290474 -34.2290279, 19.4290461 -34.2292181)",Hoop Street
58894280,False,2,,unclassified,40,False,57.1,,"LINESTRING (19.4290474 -34.2290279, 19.4296338 -34.2288587)",Nerina Road
"[587922651, 4616647]",False,2,R316,secondary,60,True,181.923,,"LINESTRING (19.4290474 -34.2290279, 19.4290467 -34.2289289, 19.4290464 -34.2288221, 19.4290437 -34.2287334, 19.4290383 -34.2286059, 19.429037 -34.2285105, 19.429033 -34.2284018, 19.4290417 -34.2282754, 19.429037 -34.2281535, 19.429033 -34.2280038, 19.4290269 -34.2278374, 19.4290494 -34.2275064, 19.4290608 -34.2273933)",Hoop Street
58894286,False,,,unclassified,,True,10.403,,"LINESTRING (19.4289187 -34.2267146, 19.4290046 -34.2266537)",
58894295,False,,,unclassified,,True,20.028,,"LINESTRING (19.4289187 -34.2267146, 19.4290837 -34.2268322)",
"[487616068, 58894286]",False,,,unclassified,,"[False, True]",698.502,,"LINESTRING (19.4289187 -34.2267146, 19.4287551 -34.22681, 19.4287111 -34.2268439, 19.4286586 -34.2268987, 19.4285978 -34.2269737, 19.4285327 -34.2270352, 19.4284898 -34.2270579, 19.4284341 -34.227074, 19.4283658 -34.227089, 19.4275803 -34.2272025, 19.4269715 -34.2272779, 19.4268213 -34.227289, 19.4267819 -34.2272841, 19.4267434 -34.2272758, 19.4266957 -34.2272564, 19.4266391 -34.2272187, 19.4264339 -34.2270391, 19.4263896 -34.2269847, 19.4263709 -34.2269415, 19.4263655 -34.2268899, 19.4263722 -34.2268046, 19.4264714 -34.2263283, 19.4265477 -34.2260693, 19.4266576 -34.2256989, 19.4267596 -34.2253396, 19.4267893 -34.2253087, 19.4268161 -34.225293, 19.4268423 -34.225281, 19.4268952 -34.2252693, 19.4269532 -34.2252619, 19.4270922 -34.2252576, 19.4271755 -34.2252643, 19.4272101 -34.2252704, 19.4272419 -34.225281, 19.4272848 -34.2253048, 19.4273116 -34.2253414, 19.4273619 -34.225499, 19.4273772 -34.2255172, 19.4273921 -34.2255294, 19.4274188 -34.22554, 19.4274447 -34.2255459, 19.4274719 -34.2255479, 19.4275696 -34.2255414, 19.4276313 -34.2255392, 19.4277681 -34.2255326, 19.4279424 -34.2255148, 19.4280573 -34.2255138, 19.4281485 -34.2255294, 19.4282316 -34.225566, 19.4282953 -34.2256175, 19.4283313 -34.2256656, 19.4283367 -34.2257166, 19.4283555 -34.2258275, 19.4283769 -34.2259429, 19.4284011 -34.2260116, 19.4284467 -34.2261424, 19.4284842 -34.2262356, 19.4285218 -34.2263043)",
58894295,False,,,unclassified,,False,73.612,,"LINESTRING (19.4289187 -34.2267146, 19.4284681 -34.2264008, 19.4284405 -34.226381, 19.4284311 -34.2263632, 19.4284268 -34.2263441, 19.4284296 -34.2263294, 19.4284365 -34.2263182, 19.4284477 -34.2263088, 19.4284681 -34.2262999, 19.4284819 -34.2262968, 19.428495 -34.2262966, 19.4285218 -34.2263043)",
58894282,False,,,residential,,False,94.842,,"LINESTRING (19.4261355 -34.2313889, 19.4271668 -34.2314107)",Victoria Street
58894306,False,,,residential,,False,53.695,,"LINESTRING (19.4261355 -34.2313889, 19.4261465 -34.2309061)",Dempers Street
58894306,False,,,residential,,True,43.703,,"LINESTRING (19.4261355 -34.2313889, 19.4261066 -34.2317812)",Dempers Street
58894300,False,,,residential,,False,169.091,,"LINESTRING (19.4232327 -34.2287434, 19.4250158 -34.2291162)",Human Street
58894300,False,,,residential,,True,9.643,,"LINESTRING (19.4232327 -34.2287434, 19.4231314 -34.2287209)",Human Street
58894324,True,,,residential,,False,82.118,,"LINESTRING (19.4232327 -34.2287434, 19.4230252 -34.2294617)",Van Riebeeck Avenue
58894288,False,,,residential,,False,38.931,,"LINESTRING (19.4250326 -34.2295096, 19.4254559 -34.2295194)",Albertyn Street
58894302,True,,,residential,,False,39.724,,"LINESTRING (19.4250326 -34.2295096, 19.4249122 -34.2298527)",Joubert Street
58894300,False,,,residential,,False,11.259,,"LINESTRING (19.4250158 -34.2291162, 19.4251352 -34.2291387)",Human Street
58894300,False,,,residential,,True,169.091,,"LINESTRING (19.4250158 -34.2291162, 19.4232327 -34.2287434)",Human Street
58894324,True,,,residential,,False,97.67500000000001,,"LINESTRING (19.4234386 -34.2274654, 19.4235177 -34.2274965, 19.4235452 -34.2275198, 19.4235592 -34.2275525, 19.4235646 -34.2275885, 19.4235132 -34.2277945, 19.4234022 -34.2281719, 19.4233702 -34.2282722)",Van Riebeeck Avenue
58894297,True,,,residential,,False,82.547,,"LINESTRING (19.4229156 -34.2294415, 19.4231314 -34.2287209)",Van Riebeeck Avenue
58894308,False,,,residential,,False,10.323,,"LINESTRING (19.4229156 -34.2294415, 19.4230252 -34.2294617)",Krige Street
58894312,False,,,residential,,False,59.423,,"LINESTRING (19.4246129 -34.232352, 19.4252386 -34.2324861)",Sauer Street
58894312,False,,,residential,,True,39.673,,"LINESTRING (19.4246129 -34.232352, 19.4241972 -34.2322562)",Sauer Street
156226686,False,,,residential,,False,140.551,,"LINESTRING (19.4246129 -34.232352, 19.4242486 -34.2335796)",De Possel Street
156226686,False,,,residential,,True,94.355,,"LINESTRING (19.4246129 -34.232352, 19.4248714 -34.2315308)",De Possel Street
58894288,False,,,residential,,False,70.182,,"LINESTRING (19.4254559 -34.2295194, 19.426218 -34.2295561)",Albertyn Street
58894288,False,,,residential,,True,38.931,,"LINESTRING (19.4254559 -34.2295194, 19.4250326 -34.2295096)",Albertyn Street
156226686,False,,,residential,,False,131.396,,"LINESTRING (19.4254559 -34.2295194, 19.4251142 -34.2306668)",De Possel Street
156226686,False,,,residential,,True,34.282,,"LINESTRING (19.4254559 -34.2295194, 19.4255033 -34.2292136)",De Possel Street
58894281,False,,,residential,,False,106.238,,"LINESTRING (19.4259843 -34.2339124, 19.4271114 -34.2341234)",College Road
58894281,False,,,residential,,True,44.67,,"LINESTRING (19.4259843 -34.2339124, 19.425509 -34.2338289)",College Road
58894306,False,,,residential,,False,37.074,,"LINESTRING (19.4257779 -34.2329658, 19.4258834 -34.232644)",Dempers Street
58894306,False,,,residential,,True,50.823,,"LINESTRING (19.4257779 -34.2329658, 19.4256423 -34.2334089)",Dempers Street
262724550,False,,,residential,,False,91.827,,"LINESTRING (19.4257779 -34.2329658, 19.4267473 -34.2331649)",Cathcart Street
156226674,True,1,,residential,,False,147.75,,"LINESTRING (19.4267473 -34.2331649, 19.4271186 -34.2318721)",Haw Street
262724550,False,,,residential,,False,57.232,,"LINESTRING (19.4267473 -34.2331649, 19.4273497 -34.2332948)",Cathcart Street
262724550,False,,,residential,,True,91.827,,"LINESTRING (19.4267473 -34.2331649, 19.4257779 -34.2329658)",Cathcart Street
58894300,False,,,residential,,True,34.851,,"LINESTRING (19.4255033 -34.2292136, 19.4251352 -34.2291387)",Human Street
156226686,False,,,residential,,False,34.282,,"LINESTRING (19.4255033 -34.2292136, 19.4254559 -34.2295194)",De Possel Street
58894300,False,,,residential,,False,159.769,,"LINESTRING (19.4255033 -34.2292136, 19.4257084 -34.2292079, 19.4270613 -34.2291399, 19.4272385 -34.2291422)",Human Street
219152684,False,,,residential,,False,145.54300000000003,,"LINESTRING (19.4255033 -34.2292136, 19.4255171 -34.2290918, 19.4256123 -34.2287802, 19.4256693 -34.2285873, 19.4257391 -34.2283808, 19.4258445 -34.2280354, 19.4258544 -34.2279758, 19.4258695 -34.2279662, 19.4258765 -34.2279595, 19.4258868 -34.2279522)",Venster Street
58894281,False,,,residential,,True,87.551,,"LINESTRING (19.4280316 -34.2343263, 19.4271114 -34.2341234)",College Road
219152611,False,2,R316,secondary,60,True,276.55899999999997,,"LINESTRING (19.4280316 -34.2343263, 19.4282506 -34.2335661, 19.4283178 -34.2333413, 19.4285528 -34.2326297, 19.4285873 -34.2325114, 19.4287619 -34.2319138)",Plein Street
27771077,False,2,,unclassified,60,False,40.447,,"LINESTRING (19.4248714 -34.2315308, 19.4244431 -34.2314476)",Prince Alfred Road
27771077,False,2,,unclassified,60,True,116.919,,"LINESTRING (19.4248714 -34.2315308, 19.4261066 -34.2317812)",Prince Alfred Road
156226686,False,,,residential,,False,94.355,,"LINESTRING (19.4248714 -34.2315308, 19.4246129 -34.232352)",De Possel Street
156226686,False,,,residential,,True,98.632,,"LINESTRING (19.4248714 -34.2315308, 19.4251142 -34.2306668)",De Possel Street
58894281,False,,,residential,,False,87.551,,"LINESTRING (19.4271114 -34.2341234, 19.4280316 -34.2343263)",College Road
58894281,False,,,residential,,True,106.238,,"LINESTRING (19.4271114 -34.2341234, 19.4259843 -34.2339124)",College Road
58894290,False,,,residential,,False,37.848,,"LINESTRING (19.4251142 -34.2306668, 19.424717 -34.2305773)",De Villiers Street
58894290,False,,,residential,,True,98.563,,"LINESTRING (19.4251142 -34.2306668, 19.4261465 -34.2309061)",De Villiers Street
156226686,False,,,residential,,False,98.632,,"LINESTRING (19.4251142 -34.2306668, 19.4248714 -34.2315308)",De Possel Street
156226686,False,,,residential,,True,131.396,,"LINESTRING (19.4251142 -34.2306668, 19.4254559 -34.2295194)",De Possel Street
58894321,False,,,residential,,True,51.496,,"LINESTRING (19.4271186 -34.2318721, 19.4271668 -34.2314107)",Saint Georges Street
27771077,False,2,,unclassified,60,False,93.784,,"LINESTRING (19.4271186 -34.2318721, 19.4268483 -34.2318624, 19.4263159 -34.2318214, 19.4261066 -34.2317812)",Prince Alfred Road
27771077,False,2,,unclassified,60,True,61.365,,"LINESTRING (19.4271186 -34.2318721, 19.4271822 -34.2318738, 19.4274867 -34.231848, 19.427771 -34.2317748)",Prince Alfred Road
58894281,False,,,residential,,False,61.425,,"LINESTRING (19.4242486 -34.2335796, 19.4248989 -34.2337065)",College Road
58894281,False,,,residential,,True,37.809,,"LINESTRING (19.4242486 -34.2335796, 19.4238477 -34.2335037)",College Road
156226686,False,,,residential,,True,140.551,,"LINESTRING (19.4242486 -34.2335796, 19.4246129 -34.232352)",De Possel Street
191701627,False,,,residential,,True,141.399,,"LINESTRING (19.4289551 -34.2335045, 19.4304397 -34.233837)",New Cross Street
262724551,False,,,residential,,False,101.284,,"LINESTRING (19.4289551 -34.2335045, 19.4292071 -34.2326331, 19.4292113 -34.2326186)",Kerk Street
191701622,False,,,residential,,False,94.821,,"LINESTRING (19.4318747 -34.2289128, 19.4309881 -34.2293485)",Ixia Street
"[191701633, 262724553]",False,,,residential,,False,217.93099999999998,,"LINESTRING (19.4318747 -34.2289128, 19.4314603 -34.2282688, 19.4314288 -34.2282083, 19.4314094 -34.2281518, 19.4314027 -34.2281124, 19.431408 -34.2280775, 19.4314188 -34.2280453, 19.4314436 -34.2280132, 19.4314932 -34.2279727, 19.4315448 -34.2279478, 19.4316354 -34.2279234, 19.4317587 -34.2279018, 19.4325565 -34.2277882)","['Freesia Street', 'Crassula Street']"
