osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,access
"[24155609, 169831596, 185939479]",,"['Boshoff Street', 'Du Toit Street', 'Fleischack Street']",residential,False,"[False, True]",371.06500000000005,"LINESTRING (27.0955962 -26.7081926, 27.0961046 -26.708221, 27.0962297 -26.7082287, 27.0964185 -26.708238, 27.0965018 -26.7082529, 27.0965277 -26.708265, 27.096564 -26.7082933, 27.0965822 -26.7083361, 27.096587 -26.70838, 27.0965832 -26.7084517, 27.0965711 -26.7086223, 27.0965579 -26.7087763, 27.096546 -26.7089392, 27.0965355 -26.7090872, 27.0965134 -26.7092807, 27.0965046 -26.7094092, 27.0964931 -26.7095649, 27.09649 -26.7096029, 27.0964791 -26.7096761, 27.0964446 -26.7098557, 27.0964258 -26.7098707, 27.0964064 -26.7098802, 27.0963541 -26.7099012, 27.0962229 -26.7099218, 27.0954732 -26.7098732)",,
24155610,,Luke Street,residential,False,True,187.273,"LINESTRING (27.0955962 -26.7081926, 27.0954975 -26.7095417, 27.0954732 -26.7098732)",,
"[24155608, 24155609, 185939479]",,"['Barnard Street', 'Du Toit Street', 'Fleischack Street']",residential,False,True,278.592,"LINESTRING (27.0955962 -26.7081926, 27.0947991 -26.7081539, 27.0947233 -26.7081623, 27.0946784 -26.7081737, 27.0946522 -26.7081898, 27.0946368 -26.7082132, 27.094616 -26.7082707, 27.0945076 -26.709667, 27.09451 -26.7097287, 27.0945214 -26.7097688, 27.0945369 -26.7097874, 27.0945778 -26.7098048)",,
24155610,,Luke Street,residential,False,False,105.243,"LINESTRING (27.0955962 -26.7081926, 27.0956206 -26.7077272, 27.0956382 -26.7072469)",,
185939479,,Fleischack Street,residential,False,False,62.705,"LINESTRING (27.0954732 -26.7098732, 27.0948442 -26.7098253)",,
24155605,,O.R. Tambo Avenue,residential,False,False,104.932,"LINESTRING (27.0954732 -26.7098732, 27.0954361 -26.7102894, 27.0953894 -26.7108139)",,
24155610,,Luke Street,residential,False,False,187.273,"LINESTRING (27.0954732 -26.7098732, 27.0954975 -26.7095417, 27.0955962 -26.7081926)",,
"[24155609, 169831596, 185939479]",,"['Boshoff Street', 'Du Toit Street', 'Fleischack Street']",residential,False,"[False, True]",371.06500000000005,"LINESTRING (27.0954732 -26.7098732, 27.0962229 -26.7099218, 27.0963541 -26.7099012, 27.0964064 -26.7098802, 27.0964258 -26.7098707, 27.0964446 -26.7098557, 27.0964791 -26.7096761, 27.09649 -26.7096029, 27.0964931 -26.7095649, 27.0965046 -26.7094092, 27.0965134 -26.7092807, 27.0965355 -26.7090872, 27.096546 -26.7089392, 27.0965579 -26.7087763, 27.0965711 -26.7086223, 27.0965832 -26.7084517, 27.096587 -26.70838, 27.0965822 -26.7083361, 27.096564 -26.7082933, 27.0965277 -26.708265, 27.0965018 -26.7082529, 27.0964185 -26.708238, 27.0962297 -26.7082287, 27.0961046 -26.708221, 27.0955962 -26.7081926)",,
24155611,4,Retief Street,tertiary,False,False,55.77,"LINESTRING (27.0956382 -26.7072469, 27.0950781 -26.7072122)",,
24155610,,Luke Street,residential,False,True,105.243,"LINESTRING (27.0956382 -26.7072469, 27.0956206 -26.7077272, 27.0955962 -26.7081926)",,
24155611,4,Retief Street,tertiary,False,True,104.975,"LINESTRING (27.0956382 -26.7072469, 27.0962935 -26.7072927, 27.0966287 -26.7073024, 27.0966928 -26.7073042)",,
24155611,4,Retief Street,tertiary,False,False,72.72999999999999,"LINESTRING (27.0976597 -26.707365, 27.0973445 -26.7073459, 27.0969293 -26.7073193)",,
24155611,4,Retief Street,tertiary,False,True,103.797,"LINESTRING (27.0976597 -26.707365, 27.0984981 -26.7074271, 27.098701 -26.7074429)",,
"[617240546, 1111004494]",4,Walter Sisulu Avenue,residential,False,True,184.61599999999999,"LINESTRING (27.0976597 -26.707365, 27.097735 -26.7064945, 27.09774 -26.7064555, 27.097752 -26.7063034, 27.0977986 -26.7057094)",60,yes
"[617240544, 617240550]","['2', '3']",Walter Sisulu Avenue,residential,False,False,398.84999999999997,"LINESTRING (27.0976597 -26.707365, 27.0975954 -26.7081777, 27.097492 -26.7096052, 27.0974217 -26.7104592, 27.0973901 -26.7109438)",60,yes
24155611,4,Retief Street,tertiary,False,False,139.643,"LINESTRING (27.0950781 -26.7072122, 27.0936752 -26.7071314)",,
24155611,4,Retief Street,tertiary,False,True,55.77,"LINESTRING (27.0950781 -26.7072122, 27.0956382 -26.7072469)",,
24155612,,Borckenhage Street,residential,False,True,68.447,"LINESTRING (27.0950781 -26.7072122, 27.0951344 -26.7065987)",,
24155611,4,Retief Street,tertiary,False,False,106.054,"LINESTRING (27.0936752 -26.7071314, 27.0926109 -26.7070557)",,
24155611,4,Retief Street,tertiary,False,True,139.643,"LINESTRING (27.0936752 -26.7071314, 27.0950781 -26.7072122)",,
761915895,,Peter Mokaba Avenue,residential,False,False,308.86,"LINESTRING (27.0936752 -26.7071314, 27.0934687 -26.7097346, 27.0934595 -26.7097999, 27.0934452 -26.7099012)",,
761915895,,Peter Mokaba Avenue,residential,False,True,391.326,"LINESTRING (27.0936752 -26.7071314, 27.0937769 -26.7059844, 27.0938266 -26.70542, 27.0939862 -26.7036231)",,
24155611,4,Retief Street,tertiary,False,False,108.778,"LINESTRING (27.0926109 -26.7070557, 27.0915181 -26.7069924)",,
24155611,4,Retief Street,tertiary,False,True,106.054,"LINESTRING (27.0926109 -26.7070557, 27.0936752 -26.7071314)",,
24155614,,Michael Avenue,residential,False,True,92.373,"LINESTRING (27.0926109 -26.7070557, 27.0925444 -26.7078843)",,
24155611,4,Retief Street,tertiary,False,False,20.091,"LINESTRING (27.0915181 -26.7069924, 27.0913165 -26.7069778)",,
24155611,4,Retief Street,tertiary,False,True,108.778,"LINESTRING (27.0915181 -26.7069924, 27.0926109 -26.7070557)",,
24155616,2,Beyers Naude Avenue,residential,False,False,21.199,"LINESTRING (27.0915181 -26.7069924, 27.091502 -26.7071825)",40,
24155616,2,Beyers Naude Avenue,residential,False,True,391.509,"LINESTRING (27.0915181 -26.7069924, 27.0916763 -26.7052361, 27.0918239 -26.7034821)",40,
24155612,,Borckenhage Street,residential,False,False,68.447,"LINESTRING (27.0951344 -26.7065987, 27.0950781 -26.7072122)",,
55881819,2,James Moroka Avenue,tertiary,False,False,103.093,"LINESTRING (27.0933755 -26.7106311, 27.0923413 -26.710553)",,
761915895,,Peter Mokaba Avenue,residential,False,True,81.456,"LINESTRING (27.0933755 -26.7106311, 27.0934452 -26.7099012)",,
55881819,2,James Moroka Avenue,tertiary,False,True,138.166,"LINESTRING (27.0933755 -26.7106311, 27.0939612 -26.7106788, 27.0940151 -26.7106823, 27.0947578 -26.7107677)",,
761915895,,Peter Mokaba Avenue,residential,False,False,108.642,"LINESTRING (27.0933755 -26.7106311, 27.0933361 -26.7110813, 27.0932938 -26.7116054)",,
24155614,,Michael Avenue,residential,False,False,92.373,"LINESTRING (27.0925444 -26.7078843, 27.0926109 -26.7070557)",,
24179399,,Maree Street,residential,False,False,113.252,"LINESTRING (27.0918239 -26.7034821, 27.0929615 -26.7035494)",,
24155616,2,Beyers Naude Avenue,residential,False,False,391.509,"LINESTRING (27.0918239 -26.7034821, 27.0916763 -26.7052361, 27.0915181 -26.7069924)",40,
55881819,2,James Moroka Avenue,tertiary,False,True,111.578,"LINESTRING (27.091221 -26.7104796, 27.0923413 -26.710553)",,
607422739,2,James Moroka Avenue,tertiary,False,False,35.818,"LINESTRING (27.091221 -26.7104796, 27.0908622 -26.7104475)",,
617240543,2,Beyers Naude Avenue,residential,False,False,36.579,"LINESTRING (27.091221 -26.7104796, 27.0912015 -26.7108081)",40,
24155616,2,Beyers Naude Avenue,residential,False,True,367.683,"LINESTRING (27.091221 -26.7104796, 27.0913021 -26.7094897, 27.0914681 -26.7075816, 27.091502 -26.7071825)",40,
24179399,,Maree Street,residential,False,False,104.455,"LINESTRING (27.0939862 -26.7036231, 27.0950351 -26.7036896)",,
24179399,,Maree Street,residential,False,True,102.118,"LINESTRING (27.0939862 -26.7036231, 27.0929615 -26.7035494)",,
761915895,,Peter Mokaba Avenue,residential,False,False,391.32599999999996,"LINESTRING (27.0939862 -26.7036231, 27.0938266 -26.70542, 27.0937769 -26.7059844, 27.0936752 -26.7071314)",,
24179399,,Maree Street,residential,False,True,195.693,"LINESTRING (27.0979377 -26.70386, 27.0959716 -26.7037489)",,
1111004494,4,Walter Sisulu Avenue,residential,False,False,147.552,"LINESTRING (27.0979377 -26.70386, 27.0978351 -26.7051838)",60,yes
24179399,,Maree Street,residential,False,False,102.118,"LINESTRING (27.0929615 -26.7035494, 27.0939862 -26.7036231)",,
24179399,,Maree Street,residential,False,True,113.252,"LINESTRING (27.0929615 -26.7035494, 27.0918239 -26.7034821)",,
24306881,,Beukes Avenue,residential,False,False,281.634,"LINESTRING (27.0929615 -26.7035494, 27.0927323 -26.7060739)",,
24306881,,Beukes Avenue,residential,False,True,281.634,"LINESTRING (27.0927323 -26.7060739, 27.0929615 -26.7035494)",,
24179399,,Maree Street,residential,False,False,195.693,"LINESTRING (27.0959716 -26.7037489, 27.0979377 -26.70386)",,
24179399,,Maree Street,residential,False,True,93.261,"LINESTRING (27.0959716 -26.7037489, 27.0950351 -26.7036896)",,
24306886,,Ockerse Street,residential,False,False,289.22700000000003,"LINESTRING (27.0959716 -26.7037489, 27.0959391 -26.7042941, 27.0959289 -26.7043968, 27.095933 -26.7044778, 27.0959557 -26.7045532, 27.0959886 -26.7045999, 27.0960248 -26.7046185, 27.0960764 -26.7046341, 27.0961402 -26.7046413, 27.096417 -26.7046672, 27.0967715 -26.7046912, 27.0968275 -26.7047027, 27.0968543 -26.7047153, 27.0968664 -26.7047261, 27.0968778 -26.7047401, 27.0968892 -26.7047734, 27.0968956 -26.7048051, 27.0968927 -26.7048444, 27.0968516 -26.7052663, 27.09682 -26.7056524)",,
169838506,,Maury Avenue,residential,False,False,54.396,"LINESTRING (27.0967308 -26.7066494, 27.0967017 -26.7071379)",,
24307365,,De Wet Street,residential,False,False,85.526,"LINESTRING (27.0967308 -26.7066494, 27.0959777 -26.7066091, 27.0958823 -26.7065667)",,
169838506,,Maury Avenue,residential,False,True,111.227,"LINESTRING (27.0967308 -26.7066494, 27.0967442 -26.7064437, 27.0967606 -26.7062311, 27.09682 -26.7056524)",,
24306887,,Maury Avenue,residential,False,False,97.414,"LINESTRING (27.0977986 -26.7057094, 27.09682 -26.7056524)",,
1111004494,4,Walter Sisulu Avenue,residential,False,True,58.556,"LINESTRING (27.0977986 -26.7057094, 27.0978351 -26.7051838)",60,yes
"[617240546, 1111004494]",4,Walter Sisulu Avenue,residential,False,False,184.61599999999999,"LINESTRING (27.0977986 -26.7057094, 27.097752 -26.7063034, 27.09774 -26.7064555, 27.097735 -26.7064945, 27.0976597 -26.707365)",60,yes
24306887,,Maury Avenue,residential,False,True,97.414,"LINESTRING (27.09682 -26.7056524, 27.0977986 -26.7057094)",,
24306886,,Ockerse Street,residential,False,True,289.227,"LINESTRING (27.09682 -26.7056524, 27.0968516 -26.7052663, 27.0968927 -26.7048444, 27.0968956 -26.7048051, 27.0968892 -26.7047734, 27.0968778 -26.7047401, 27.0968664 -26.7047261, 27.0968543 -26.7047153, 27.0968275 -26.7047027, 27.0967715 -26.7046912, 27.096417 -26.7046672, 27.0961402 -26.7046413, 27.0960764 -26.7046341, 27.0960248 -26.7046185, 27.0959886 -26.7045999, 27.0959557 -26.7045532, 27.095933 -26.7044778, 27.0959289 -26.7043968, 27.0959391 -26.7042941, 27.0959716 -26.7037489)",,
169838506,,Maury Avenue,residential,False,False,111.227,"LINESTRING (27.09682 -26.7056524, 27.0967606 -26.7062311, 27.0967442 -26.7064437, 27.0967308 -26.7066494)",,
615380476,2,Goetz Street,residential,False,True,96.718,"LINESTRING (27.0996666 -26.7083893, 27.099739 -26.7075219)",,
615380476,2,Goetz Street,residential,False,False,200.829,"LINESTRING (27.0996666 -26.7083893, 27.0996404 -26.7087343, 27.0995271 -26.7101911)",,
24155611,4,Retief Street,tertiary,False,False,103.48,"LINESTRING (27.099739 -26.7075219, 27.098701 -26.7074429)",,
615380476,2,Goetz Street,residential,False,False,96.718,"LINESTRING (27.099739 -26.7075219, 27.0996666 -26.7083893)",,
24155611,4,Retief Street,tertiary,False,True,23.552,"LINESTRING (27.0966928 -26.7073042, 27.0969293 -26.7073193)",,
169838506,,Maury Avenue,residential,False,True,18.513,"LINESTRING (27.0966928 -26.7073042, 27.0967017 -26.7071379)",,
24155611,4,Retief Street,tertiary,False,False,104.975,"LINESTRING (27.0966928 -26.7073042, 27.0966287 -26.7073024, 27.0962935 -26.7072927, 27.0956382 -26.7072469)",,
24307366,,Klopper Street,residential,False,False,206.962,"LINESTRING (27.0978351 -26.7051838, 27.0999134 -26.7053152)",,
1111004494,4,Walter Sisulu Avenue,residential,False,False,58.556,"LINESTRING (27.0978351 -26.7051838, 27.0977986 -26.7057094)",60,yes
1111004494,4,Walter Sisulu Avenue,residential,False,True,147.552,"LINESTRING (27.0978351 -26.7051838, 27.0979377 -26.70386)",60,yes
24307366,,Klopper Street,residential,False,True,206.962,"LINESTRING (27.0999134 -26.7053152, 27.0978351 -26.7051838)",,
169816363,,Le Roux Street,residential,False,False,102.622,"LINESTRING (27.0987814 -26.7065228, 27.098701 -26.7074429)",,
169816363,,Le Roux Street,residential,False,True,64.109,"LINESTRING (27.0987814 -26.7065228, 27.0988271 -26.7059477)",,
24155611,4,Retief Street,tertiary,False,True,103.48,"LINESTRING (27.098701 -26.7074429, 27.099739 -26.7075219)",,
169816363,,Le Roux Street,residential,False,True,102.622,"LINESTRING (27.098701 -26.7074429, 27.0987814 -26.7065228)",,
24155611,4,Retief Street,tertiary,False,False,103.797,"LINESTRING (27.098701 -26.7074429, 27.0984981 -26.7074271, 27.0976597 -26.707365)",,
"[169816388, 144019381]",,"['Clark Street', 'Piet Uys Street']",residential,False,"[False, True]",395.21900000000005,"LINESTRING (27.098701 -26.7074429, 27.0986636 -26.707904, 27.0986447 -26.7082024, 27.0985132 -26.7099252, 27.0985106 -26.7100114, 27.098532 -26.7100761, 27.0985642 -26.7101144, 27.09865 -26.7101336, 27.0991543 -26.7101719, 27.0995271 -26.7101911)",,
55881819,2,James Moroka Avenue,tertiary,False,False,111.578,"LINESTRING (27.0923413 -26.710553, 27.091221 -26.7104796)",,
55881819,2,James Moroka Avenue,tertiary,False,True,103.093,"LINESTRING (27.0923413 -26.710553, 27.0933755 -26.7106311)",,
169816363,,Le Roux Street,residential,False,False,64.109,"LINESTRING (27.0988271 -26.7059477, 27.0987814 -26.7065228)",,
615557401,,Embert Street,residential,False,True,105.83600000000001,"LINESTRING (27.0932938 -26.7116054, 27.0939369 -26.7116408, 27.0943573 -26.711664)",,
761915895,,Peter Mokaba Avenue,residential,False,True,108.642,"LINESTRING (27.0932938 -26.7116054, 27.0933361 -26.7110813, 27.0933755 -26.7106311)",,
24155604,,Auto Avenue,residential,False,False,99.033,"LINESTRING (27.0962543 -26.7117692, 27.0963181 -26.7108804)",,
615557401,,Embert Street,residential,False,False,94.827,"LINESTRING (27.0962543 -26.7117692, 27.0960936 -26.7117607, 27.0959283 -26.7117519, 27.0953013 -26.7117186)",,
615557401,,Embert Street,residential,False,True,93.962,"LINESTRING (27.0943573 -26.711664, 27.0953013 -26.7117186)",,
615557401,,Embert Street,residential,False,False,105.83600000000001,"LINESTRING (27.0943573 -26.711664, 27.0939369 -26.7116408, 27.0932938 -26.7116054)",,
24307365,,De Wet Street,residential,False,True,85.526,"LINESTRING (27.0958823 -26.7065667, 27.0959777 -26.7066091, 27.0967308 -26.7066494)",,
607422739,2,James Moroka Avenue,tertiary,False,True,35.818,"LINESTRING (27.0908622 -26.7104475, 27.091221 -26.7104796)",,
617240543,2,Beyers Naude Avenue,residential,False,True,36.579,"LINESTRING (27.0912015 -26.7108081, 27.091221 -26.7104796)",40,
617244675,1,,tertiary_link,True,False,55.098,"LINESTRING (27.0912015 -26.7108081, 27.0911707 -26.7106979, 27.0911439 -26.7106523, 27.0911103 -26.7106068, 27.0910554 -26.7105589, 27.0910017 -26.7105122, 27.0908622 -26.7104475)",,
774643717,,Short Street,residential,False,True,71.276,"LINESTRING (27.1005115 -26.7095993, 27.1005169 -26.709652, 27.1004642 -26.7102382)",,
144019381,,Piet Uys Street,residential,False,False,93.229,"LINESTRING (27.1004642 -26.7102382, 27.0995271 -26.7101911)",,
774643717,,Short Street,residential,False,False,71.276,"LINESTRING (27.1004642 -26.7102382, 27.1005169 -26.709652, 27.1005115 -26.7095993)",,
24155616,2,Beyers Naude Avenue,residential,False,True,21.199,"LINESTRING (27.091502 -26.7071825, 27.0915181 -26.7069924)",40,
24155616,2,Beyers Naude Avenue,residential,False,False,367.683,"LINESTRING (27.091502 -26.7071825, 27.0914681 -26.7075816, 27.0913021 -26.7094897, 27.091221 -26.7104796)",40,
775925696,,,tertiary_link,True,False,29.734,"LINESTRING (27.091502 -26.7071825, 27.0914634 -26.7071119, 27.0914319 -26.7070712, 27.0913873 -26.7070296, 27.0913165 -26.7069778)",,
24155611,4,Retief Street,tertiary,False,True,20.091,"LINESTRING (27.0913165 -26.7069778, 27.0915181 -26.7069924)",,
185939479,,Fleischack Street,residential,False,True,26.559,"LINESTRING (27.0945778 -26.7098048, 27.0948442 -26.7098253)",,
"[24155608, 24155609, 185939479]",,"['Barnard Street', 'Du Toit Street', 'Fleischack Street']",residential,False,False,278.592,"LINESTRING (27.0945778 -26.7098048, 27.0945369 -26.7097874, 27.0945214 -26.7097688, 27.09451 -26.7097287, 27.0945076 -26.709667, 27.094616 -26.7082707, 27.0946368 -26.7082132, 27.0946522 -26.7081898, 27.0946784 -26.7081737, 27.0947233 -26.7081623, 27.0947991 -26.7081539, 27.0955962 -26.7081926)",,
775971602,,,residential,False,True,119.11699999999999,"LINESTRING (27.0945778 -26.7098048, 27.0944644 -26.7099132, 27.0944162 -26.7099431, 27.0943505 -26.7099515, 27.0942284 -26.7099575, 27.09405 -26.7099479, 27.0934452 -26.7099012)",,
761915895,,Peter Mokaba Avenue,residential,False,False,81.456,"LINESTRING (27.0934452 -26.7099012, 27.0933755 -26.7106311)",,
761915895,,Peter Mokaba Avenue,residential,False,True,308.86,"LINESTRING (27.0934452 -26.7099012, 27.0934595 -26.7097999, 27.0934687 -26.7097346, 27.0936752 -26.7071314)",,
775971602,,,residential,False,False,119.11699999999999,"LINESTRING (27.0934452 -26.7099012, 27.09405 -26.7099479, 27.0942284 -26.7099575, 27.0943505 -26.7099515, 27.0944162 -26.7099431, 27.0944644 -26.7099132, 27.0945778 -26.7098048)",,
24155611,4,Retief Street,tertiary,False,False,23.552,"LINESTRING (27.0969293 -26.7073193, 27.0966928 -26.7073042)",,
24155611,4,Retief Street,tertiary,False,True,72.72999999999999,"LINESTRING (27.0969293 -26.7073193, 27.0973445 -26.7073459, 27.0976597 -26.707365)",,
169838506,,Maury Avenue,residential,False,False,18.513,"LINESTRING (27.0967017 -26.7071379, 27.0966928 -26.7073042)",,
169838506,,Maury Avenue,residential,False,True,54.396,"LINESTRING (27.0967017 -26.7071379, 27.0967308 -26.7066494)",,
775979862,,,tertiary_link,True,False,31.618000000000002,"LINESTRING (27.0967017 -26.7071379, 27.0967394 -26.7072121, 27.0967676 -26.7072398, 27.0967996 -26.7072617, 27.0968626 -26.7072911, 27.0969293 -26.7073193)",,
24179399,,Maree Street,residential,False,False,93.261,"LINESTRING (27.0950351 -26.7036896, 27.0959716 -26.7037489)",,
24179399,,Maree Street,residential,False,True,104.455,"LINESTRING (27.0950351 -26.7036896, 27.0939862 -26.7036231)",,
899410705,,Kinnear Street,residential,False,False,56.276,"LINESTRING (27.0950351 -26.7036896, 27.0949811 -26.7041934)",,
899410705,,Kinnear Street,residential,False,True,56.276,"LINESTRING (27.0949811 -26.7041934, 27.0950351 -26.7036896)",,
