osmid,oneway,lanes,name,highway,reversed,length,ref,maxspeed,geometry,tunnel
254641994,True,2,Fredman Drive,tertiary,False,55.281,,,"LINESTRING (28.0561893 -26.1014529, 28.0566801 -26.1012229)",
254641990,True,2,Fredman Drive,tertiary,False,29.74,,,"LINESTRING (28.0523869 -26.1032276, 28.052117 -26.1033407)",
254642021,True,2,West Street,tertiary,False,11.785,,,"LINESTRING (28.0523869 -26.1032276, 28.0523007 -26.1031552)",
622847236,True,4,Grayston Drive,secondary,False,13.075,M40,60,"LINESTRING (28.0505697 -26.1008379, 28.0504491 -26.1008837)",
16940751,True,2,West Street,tertiary,False,39.259,,,"LINESTRING (28.0505697 -26.1008379, 28.0506057 -26.1009247, 28.0507086 -26.1011682)",
622909268,True,4,Grayston Drive,secondary,False,13.714,M40,60,"LINESTRING (28.0503977 -26.1007659, 28.0505244 -26.1007183)",
16940752,True,2,Benmore Road,tertiary,False,32.823,,,"LINESTRING (28.0503977 -26.1007659, 28.0503505 -26.1006552, 28.0502887 -26.1004875)",
237322327,True,1,,secondary_link,False,92.23000000000002,,,"LINESTRING (28.0502843 -26.1000647, 28.0505106 -26.1004842, 28.0505201 -26.1005039, 28.0505315 -26.1005223, 28.0505429 -26.1005364, 28.05056 -26.1005554, 28.0505801 -26.1005692, 28.0506012 -26.100581, 28.0506341 -26.1005918, 28.0506894 -26.1006003, 28.0507729 -26.1005969, 28.0508584 -26.1005912)",
622909269,True,4,Benmore Road,tertiary,False,76.593,,,"LINESTRING (28.0502843 -26.1000647, 28.050387 -26.100389, 28.0504766 -26.1006053, 28.0505244 -26.1007183)",
1236685158,True,2,5th Street,tertiary,False,10.155,,,"LINESTRING (28.049817 -26.1058264, 28.0499042 -26.1058734)",
"[545021732, 1053152943]",True,2,Fredman Drive,tertiary,False,287.70300000000003,,,"LINESTRING (28.049817 -26.1058264, 28.050187 -26.1052542, 28.0505881 -26.1046341, 28.0506331 -26.1045678, 28.0509576 -26.1040958, 28.0509891 -26.1040516, 28.051087 -26.103914, 28.0511742 -26.1037995, 28.0512594 -26.1037104, 28.0513385 -26.103634)",
23917737,False,,Sandown Valley Crescent,residential,True,11.85,,,"LINESTRING (28.0513385 -26.103634, 28.0514169 -26.103714)",
545021732,True,2,Fredman Drive,tertiary,False,61.581,,,"LINESTRING (28.0513385 -26.103634, 28.0514974 -26.1035141, 28.0516094 -26.1034443, 28.0517241 -26.1033889, 28.0518548 -26.1033377)",
23917737,False,,Sandown Valley Crescent,residential,False,11.85,,,"LINESTRING (28.0514169 -26.103714, 28.0513385 -26.103634)",
"[1053152942, 254641990]",True,2,Fredman Drive,tertiary,False,249.23199999999997,,,"LINESTRING (28.0514169 -26.103714, 28.0513137 -26.1038008, 28.0511923 -26.1039356, 28.0510736 -26.1040946, 28.0507585 -26.1045528, 28.0507325 -26.1045942, 28.0506485 -26.1047196, 28.0503461 -26.1052014, 28.0502891 -26.1052875, 28.0500846 -26.1056018)",
545021733,True,2,Fredman Drive,unclassified,False,23.527,,,"LINESTRING (28.0498418 -26.1059583, 28.0497117 -26.1061347)",
642626163,True,3,5th Street,tertiary,False,10.345,,,"LINESTRING (28.0498418 -26.1059583, 28.049752 -26.1059119)",
254641993,True,3,Fredman Drive,tertiary,False,17.017,,,"LINESTRING (28.0523007 -26.1031552, 28.0524556 -26.1030914)",
254642026,True,2,West Street,tertiary,False,39.115,,,"LINESTRING (28.0523007 -26.1031552, 28.0520024 -26.1029272)",
254641992,True,2,Fredman Drive,tertiary,False,17.956,,,"LINESTRING (28.0525519 -26.1031634, 28.0523869 -26.1032276)",
254642025,True,2,West Street,tertiary,False,54.975,,,"LINESTRING (28.0525519 -26.1031634, 28.0529663 -26.1034889)",
4230610,True,3,West Street,tertiary,False,25.268,,,"LINESTRING (28.0593124 -26.1088407, 28.0591255 -26.1086875)",
622909271,True,3,Katherine Street,secondary,False,13.129,M85,,"LINESTRING (28.0593124 -26.1088407, 28.0594281 -26.1087846)",
254642005,True,2,Maude Street,unclassified,False,14.16,,,"LINESTRING (28.0529317 -26.1073805, 28.0528439 -26.1074805)",
642626168,True,3,5th Street,tertiary,False,10.39,,,"LINESTRING (28.0528439 -26.1074805, 28.052756 -26.1074305)",
254641995,True,2,Fredman Drive,tertiary,False,142.158,,,"LINESTRING (28.0549702 -26.1021972, 28.053668 -26.1027139)",
784893614,False,,,unclassified,False,15.315,,,"LINESTRING (28.0549702 -26.1021972, 28.0548911 -26.1020792)",
784893614,False,,,unclassified,True,15.315,,,"LINESTRING (28.0548911 -26.1020792, 28.0549702 -26.1021972)",
23917729,False,,Bute Lane,unclassified,False,284.3140000000001,,,"LINESTRING (28.0548911 -26.1020792, 28.0545888 -26.1014809, 28.0545504 -26.1014084, 28.0544411 -26.1012105, 28.0543792 -26.1010826, 28.0543664 -26.1010338, 28.0543617 -26.100998, 28.0543644 -26.1009742, 28.0543794 -26.1009179, 28.0544032 -26.1008761, 28.0544254 -26.1008468, 28.0544518 -26.1008255, 28.0556729 -26.1003979)",
254641994,True,2,Fredman Drive,tertiary,False,147.178,,,"LINESTRING (28.0548911 -26.1020792, 28.0553846 -26.1018528, 28.055858 -26.1016227, 28.0561893 -26.1014529)",
254642008,False,2,Maude Street,unclassified,True,227.28300000000002,,,"LINESTRING (28.0594741 -26.1030921, 28.0590914 -26.1032412, 28.0588232 -26.1033533, 28.0584162 -26.1035298, 28.0581714 -26.1036358, 28.0579837 -26.1037158, 28.057415 -26.1039627)",
22468216,True,2,Maude Street,unclassified,False,31.237000000000002,,,"LINESTRING (28.0554406 -26.1047642, 28.0552988 -26.1048437, 28.0551995 -26.1049394)",
"[254642008, 769414932]",False,2,Maude Street,unclassified,"[False, True]",216.36699999999996,,,"LINESTRING (28.0554406 -26.1047642, 28.0557154 -26.1046546, 28.0557891 -26.1046252, 28.0559889 -26.1045437, 28.0562087 -26.1044583, 28.0563596 -26.1043987, 28.0565131 -26.1043355, 28.0565789 -26.1043078, 28.0567385 -26.1042397, 28.057415 -26.1039627)",
22468216,True,2,Maude Street,unclassified,False,36.159,,,"LINESTRING (28.0551995 -26.1049394, 28.0550869 -26.1050803, 28.0550304 -26.1051618, 28.0549977 -26.1052092)",
237282845,True,1,,tertiary_link,False,56.129999999999995,,,"LINESTRING (28.0551995 -26.1049394, 28.0551296 -26.1050464, 28.0551117 -26.1051034, 28.0551036 -26.105156, 28.0551085 -26.1052087, 28.0551156 -26.1052333, 28.0551247 -26.1052511, 28.055223 -26.105397)",
640082378,True,3,Rivonia Road,primary,False,10.446,M9,80,"LINESTRING (28.0587745 -26.1003819, 28.0588188 -26.100467)",
254641991,True,2,Fredman Drive,tertiary,False,14.198,,,"LINESTRING (28.0586414 -26.1004268, 28.0587745 -26.1003819)",
254642015,True,3,Rivonia Road,primary,False,39.964,M9,80,"LINESTRING (28.0586414 -26.1004268, 28.0584763 -26.1000994)",
1053152941,True,2,Fredman Drive,tertiary,False,11.311,,,"LINESTRING (28.0499042 -26.1058734, 28.0498418 -26.1059583)",
1236685158,True,2,5th Street,tertiary,False,28.857,,,"LINESTRING (28.0499042 -26.1058734, 28.0501601 -26.105994)",
23917731,False,,Gwen Lane,unclassified,True,75.215,,,"LINESTRING (28.0556729 -26.1003979, 28.0559733 -26.1010182)",
596594872,False,,Bute Lane,unclassified,False,80.149,,,"LINESTRING (28.0556729 -26.1003979, 28.056405 -26.1001024)",
23917729,False,,Bute Lane,unclassified,True,284.314,,,"LINESTRING (28.0556729 -26.1003979, 28.0544518 -26.1008255, 28.0544254 -26.1008468, 28.0544032 -26.1008761, 28.0543794 -26.1009179, 28.0543644 -26.1009742, 28.0543617 -26.100998, 28.0543664 -26.1010338, 28.0543792 -26.1010826, 28.0544411 -26.1012105, 28.0545504 -26.1014084, 28.0545888 -26.1014809, 28.0548911 -26.1020792)",
242781362,True,3,Rivonia Road,primary,False,16.692,M9,,"LINESTRING (28.0579803 -26.1078219, 28.0581117 -26.1077291)",
"[622843203, 622843204, 1017529614]",True,"['2', '4']",West Street,tertiary,False,145.206,,,"LINESTRING (28.0579803 -26.1078219, 28.0578348 -26.1077099, 28.0577791 -26.1076683, 28.0577 -26.1076015, 28.0570796 -26.107086, 28.0570653 -26.107073, 28.0569 -26.1069482)",
242054704,True,3,Rivonia Road,primary,False,16.047,M9,,"LINESTRING (28.0582241 -26.1078041, 28.058099 -26.1078947)",
"[622847249, 242054703]",True,"['4', '3']",West Street,tertiary,False,162.309,,,"LINESTRING (28.0582241 -26.1078041, 28.0583149 -26.1078731, 28.0586012 -26.1081109, 28.0590596 -26.1084917, 28.0594281 -26.1087846)",
242750019,True,3,West Street,tertiary,False,13.982,,,"LINESTRING (28.0581117 -26.1077291, 28.0582241 -26.1078041)",
242750021,True,3,West Street,tertiary,False,14.353,,,"LINESTRING (28.058099 -26.1078947, 28.0579803 -26.1078219)",
"[242750016, 242750018, 640082371]",True,"['2', '4']",Rivonia Road,primary,False,184.592,M9,,"LINESTRING (28.058099 -26.1078947, 28.0579957 -26.1079718, 28.0576497 -26.1082115, 28.0573185 -26.1084499, 28.0569631 -26.1086883, 28.0566278 -26.1088991)",
622849115,True,4,Rivonia Road,primary,False,36.351,M9,80,"LINESTRING (28.0588344 -26.100811, 28.0586867 -26.1005122)",
236677890,True,1,,primary_link,False,47.489999999999995,,,"LINESTRING (28.0588344 -26.100811, 28.0587253 -26.1007032, 28.0586696 -26.1006538, 28.0586234 -26.1006195, 28.0585912 -26.1006081, 28.0585514 -26.100596, 28.0584529 -26.1005947)",
254641995,True,2,Fredman Drive,tertiary,False,216.244,,,"LINESTRING (28.0584529 -26.1005947, 28.0578952 -26.1008206, 28.057279 -26.1010724, 28.0570026 -26.1011964, 28.0567452 -26.1013066, 28.0564971 -26.1014282)",
237282847,True,2,Maude Street,unclassified,False,17.02,,,"LINESTRING (28.0548435 -26.1052875, 28.0549333 -26.1051574)",
"[622843201, 622843199]",True,"['2', '4']",West Street,tertiary,False,109.072,,,"LINESTRING (28.0548435 -26.1052875, 28.0542592 -26.1047903, 28.0540522 -26.1046113)",
254642031,True,2,5th Street,tertiary,False,10.51,,,"LINESTRING (28.0528378 -26.1073378, 28.0529317 -26.1073805)",
237282847,True,2,Maude Street,unclassified,False,303.51300000000003,,,"LINESTRING (28.0528378 -26.1073378, 28.0530833 -26.1070885, 28.0532757 -26.1068976, 28.0534219 -26.1067525, 28.0538651 -26.1062714, 28.0541521 -26.1059908, 28.0545739 -26.1055663, 28.0548294 -26.1052996, 28.0548435 -26.1052875)",
254642022,True,3,West Street,tertiary,False,8.633,,,"LINESTRING (28.0549333 -26.1051574, 28.0549977 -26.1052092)",
254642007,True,1,Maude Street,unclassified,False,61.331,,,"LINESTRING (28.0549333 -26.1051574, 28.0549654 -26.1051072, 28.0550014 -26.1050511, 28.0550601 -26.1049719, 28.0551238 -26.1049165, 28.0552159 -26.1048592, 28.0553693 -26.1047914)",
622847243,True,3,West Street,tertiary,False,51.055,,,"LINESTRING (28.0545729 -26.1048317, 28.0549333 -26.1051574)",
237282844,True,1,,tertiary_link,False,84.84400000000001,,,"LINESTRING (28.0545729 -26.1048317, 28.0546981 -26.1049089, 28.0547451 -26.1049223, 28.0548105 -26.1049309, 28.0548658 -26.1049279, 28.0549618 -26.1049116, 28.05512 -26.1048635, 28.0552534 -26.1048183, 28.0553693 -26.1047914)",
"[254642024, 622847246]",True,"['2', '4']",West Street,tertiary,False,239.13199999999998,,,"LINESTRING (28.055223 -26.105397, 28.0556166 -26.1057252, 28.0557751 -26.1058535, 28.0560574 -26.1060898, 28.0561584 -26.106169, 28.0562007 -26.1062057, 28.0567485 -26.1066637, 28.056882 -26.1067698, 28.0569899 -26.1068482)",
237282847,True,2,Maude Street,unclassified,False,13.152,,,"LINESTRING (28.052756 -26.1074305, 28.0528378 -26.1073378)",
"[642626165, 642626166]",True,3,5th Street,tertiary,False,110.776,,,"LINESTRING (28.052756 -26.1074305, 28.0522297 -26.1071824, 28.0517784 -26.1069596)",
622843198,True,3,West Street,tertiary,False,14.963,,,"LINESTRING (28.0540522 -26.1046113, 28.0539409 -26.1045212)",
243601193,True,3,Alice Lane,tertiary,False,113.553,,,"LINESTRING (28.0540522 -26.1046113, 28.0540246 -26.1046361, 28.0537532 -26.1049177, 28.0532979 -26.1053754)",
254642031,True,2,5th Street,tertiary,False,50.955,,,"LINESTRING (28.0523824 -26.107131, 28.0528378 -26.1073378)",
1053152941,True,2,Fredman Drive,tertiary,False,35.165,,,"LINESTRING (28.0500846 -26.1056018, 28.0499042 -26.1058734)",
237322321,True,1,,tertiary_link,False,47.958,,,"LINESTRING (28.0500846 -26.1056018, 28.050048 -26.1056746, 28.0500386 -26.1057352, 28.0500396 -26.1057948, 28.050053 -26.105849, 28.0500789 -26.1058998, 28.050108 -26.1059375, 28.0501601 -26.105994)",
1053152547,True,2,5th Street,tertiary,False,179.21,,,"LINESTRING (28.0501601 -26.105994, 28.0517147 -26.1067994)",
622847237,True,3,Fredman Drive,tertiary,False,48.931,,,"LINESTRING (28.0518548 -26.1033377, 28.0523007 -26.1031552)",
237322322,True,1,,tertiary_link,False,52.37299999999999,,,"LINESTRING (28.0518548 -26.1033377, 28.0519628 -26.1032426, 28.0519997 -26.1031902, 28.0520265 -26.1031263, 28.0520359 -26.1030685, 28.0520359 -26.1030173, 28.0520225 -26.1029698, 28.0520024 -26.1029272)",
622843197,True,3,West Street,tertiary,False,46.426,,,"LINESTRING (28.052748 -26.1034906, 28.0523869 -26.1032276)",
237322323,True,1,,tertiary_link,False,67.361,,,"LINESTRING (28.052748 -26.1034906, 28.0525481 -26.1033958, 28.0524618 -26.1033519, 28.0523917 -26.1033344, 28.0523071 -26.1033241, 28.0522273 -26.103327, 28.052117 -26.1033407)",
254641990,True,2,Fredman Drive,tertiary,False,81.595,,,"LINESTRING (28.052117 -26.1033407, 28.0519541 -26.10341, 28.051765 -26.1034967, 28.0515799 -26.1035996, 28.0514169 -26.103714)",
622847238,True,3,West Street,tertiary,False,56.725,,,"LINESTRING (28.0520356 -26.1027479, 28.0524556 -26.1030914)",
237322324,True,1,,tertiary_link,False,89.127,,,"LINESTRING (28.0520356 -26.1027479, 28.0522974 -26.1029096, 28.0523812 -26.1029397, 28.0524757 -26.1029601, 28.0526052 -26.1029644, 28.0527057 -26.1029577, 28.052858 -26.1029234)",
254641994,True,2,Fredman Drive,tertiary,False,66.54,,,"LINESTRING (28.052858 -26.1029234, 28.0534641 -26.1026747)",
622847239,True,3,Fredman Drive,tertiary,False,44.974,,,"LINESTRING (28.0529614 -26.102995, 28.0525519 -26.1031634)",
237322325,True,1,,tertiary_link,False,63.43,,,"LINESTRING (28.0529614 -26.102995, 28.0528895 -26.1030655, 28.0528519 -26.1031185, 28.0528278 -26.1031835, 28.0528211 -26.1032269, 28.0528291 -26.1032967, 28.0528519 -26.1033461, 28.0528868 -26.1033949, 28.0529663 -26.1034889)",
"[254642025, 622847241]",True,"['2', '3']",West Street,tertiary,False,149.89,,,"LINESTRING (28.0529663 -26.1034889, 28.0537586 -26.1041631, 28.0539741 -26.1043468, 28.0540557 -26.1044163)",
237322326,True,1,,secondary_link,False,49.326,,,"LINESTRING (28.0500993 -26.1008682, 28.0501463 -26.1008297, 28.0501769 -26.1008066, 28.0501979 -26.1007887, 28.050212 -26.1007755, 28.0502254 -26.1007616, 28.0502368 -26.1007478, 28.0502538 -26.1007238, 28.0502676 -26.1006978, 28.0502762 -26.1006807, 28.0502837 -26.1006575, 28.0502877 -26.1006394, 28.0502904 -26.1006195, 28.0502914 -26.1006011, 28.0502887 -26.1004875)",
622909268,True,4,Grayston Drive,secondary,False,31.92,M40,60,"LINESTRING (28.0500993 -26.1008682, 28.050274 -26.1008143, 28.0503977 -26.1007659)",
237322328,True,1,,secondary_link,False,103.995,,,"LINESTRING (28.0513626 -26.1005605, 28.0508872 -26.1007803, 28.050845 -26.1008026, 28.0508215 -26.1008152, 28.0508041 -26.1008267, 28.0507861 -26.1008404, 28.0507692 -26.1008556, 28.0507551 -26.1008724, 28.0507406 -26.1008962, 28.0507296 -26.1009182, 28.0507229 -26.1009369, 28.0507169 -26.1009573, 28.0507122 -26.100982, 28.0507096 -26.1010053, 28.0507075 -26.101041, 28.0507075 -26.1010766, 28.0507086 -26.1011682)",
622847236,True,4,Grayston Drive,secondary,False,84.975,M40,60,"LINESTRING (28.0513626 -26.1005605, 28.0506906 -26.1007929, 28.0505697 -26.1008379)",
16940751,True,2,West Street,tertiary,False,223.907,,,"LINESTRING (28.0507086 -26.1011682, 28.0508728 -26.1015178, 28.0509777 -26.1017384, 28.0510233 -26.101819, 28.051053 -26.1018653, 28.0510864 -26.1019094, 28.051132 -26.1019648, 28.0511789 -26.1020153, 28.0512433 -26.1020768, 28.0512781 -26.1021093, 28.0513323 -26.102156, 28.0520356 -26.1027479)",
237322329,True,1,,secondary_link,False,65.265,,,"LINESTRING (28.0506298 -26.1012813, 28.050566 -26.101185, 28.0505479 -26.1011603, 28.0505204 -26.1011253, 28.0504963 -26.1010995, 28.0504654 -26.1010687, 28.0504473 -26.1010525, 28.0504279 -26.1010362, 28.0504138 -26.1010262, 28.0503984 -26.1010176, 28.050379 -26.1010081, 28.0503521 -26.1009995, 28.0503367 -26.1009959, 28.050319 -26.1009929, 28.0502985 -26.1009905, 28.0502723 -26.1009893, 28.0502482 -26.1009893, 28.0502243 -26.1009914, 28.0501287 -26.1010044)",
622843196,True,4,West Street,tertiary,False,47.753,,,"LINESTRING (28.0506298 -26.1012813, 28.0504893 -26.1009677, 28.0504491 -26.1008837)",
243601196,True,2,Alice Lane,tertiary,False,269.828,,,"LINESTRING (28.0495428 -26.1090027, 28.0501811 -26.1083524, 28.0504681 -26.1080555, 28.0509496 -26.1075846, 28.0513439 -26.1071938)",
254642007,True,1,Maude Street,unclassified,False,7.735,,,"LINESTRING (28.0553693 -26.1047914, 28.0554406 -26.1047642)",
23917731,False,,Gwen Lane,unclassified,False,11.785,,,"LINESTRING (28.0563784 -26.1018931, 28.0563354 -26.1017944)",
23917731,False,,Gwen Lane,unclassified,True,252.392,,,"LINESTRING (28.0563784 -26.1018931, 28.0565306 -26.1021936, 28.0567016 -26.1025531, 28.0567955 -26.1027471, 28.0568333 -26.1028189, 28.0568528 -26.102856, 28.0568736 -26.1028966, 28.0568974 -26.1029421, 28.0569969 -26.1031274, 28.057114 -26.1033367, 28.057356 -26.1038459, 28.057415 -26.1039627)",
254641995,True,2,Fredman Drive,tertiary,False,116.238,,,"LINESTRING (28.0559854 -26.1016857, 28.0549702 -26.1021972)",
23917731,False,,Gwen Lane,unclassified,False,75.215,,,"LINESTRING (28.0559733 -26.1010182, 28.0556729 -26.1003979)",
23917731,False,,Gwen Lane,unclassified,True,52.93,,,"LINESTRING (28.0559733 -26.1010182, 28.0561893 -26.1014529)",
327776895,True,1,,tertiary_link,False,90.57400000000001,,,"LINESTRING (28.0559733 -26.1010182, 28.05616 -26.1012952, 28.0561949 -26.1013156, 28.0562431 -26.1013229, 28.0563434 -26.1013257, 28.0566801 -26.1012229)",
"[254641994, 640082379]",True,2,Fredman Drive,tertiary,False,159.012,,,"LINESTRING (28.0566801 -26.1012229, 28.0569886 -26.101082, 28.0572407 -26.1009724, 28.0578461 -26.1007139, 28.0579563 -26.1006747, 28.0581212 -26.1006161)",
254641994,True,2,Fredman Drive,tertiary,False,139.536,,,"LINESTRING (28.0536244 -26.1026091, 28.0548911 -26.1020792)",
622847233,False,2,Esterhuyzen Street,unclassified,False,12.44,,,"LINESTRING (28.0536244 -26.1026091, 28.053668 -26.1027139)",
622847233,False,2,Esterhuyzen Street,unclassified,True,286.04400000000004,,,"LINESTRING (28.0536244 -26.1026091, 28.0527413 -26.1008383, 28.0525938 -26.1005424, 28.0525616 -26.1004961, 28.052512 -26.1004569, 28.0524409 -26.10041, 28.0524 -26.1003823, 28.052349 -26.1003309)",
641943311,True,2,Grayston Drive,secondary,False,40.349,M40,60,"LINESTRING (28.0522833 -26.1001552, 28.0519259 -26.1003245)",
458670744,False,2,Esterhuyzen Street,unclassified,False,20.644,,,"LINESTRING (28.0522833 -26.1001552, 28.0522899 -26.1001851, 28.0523119 -26.1002429, 28.052349 -26.1003309)",
642640032,True,2,Fredman Drive,unclassified,False,23.621,,,"LINESTRING (28.0496212 -26.1060889, 28.049752 -26.1059119)",
545021734,True,1,,tertiary_link,False,32.604,,,"LINESTRING (28.0496212 -26.1060889, 28.0496172 -26.1060275, 28.0496192 -26.1059863, 28.0496138 -26.1059402, 28.0495998 -26.1058989, 28.049581 -26.1058634, 28.0495454 -26.1058107)",
642626163,True,3,5th Street,tertiary,False,20.227,,,"LINESTRING (28.0500179 -26.1060482, 28.0498418 -26.1059583)",
545021735,True,1,,tertiary_link,False,32.653999999999996,,,"LINESTRING (28.0500179 -26.1060482, 28.0499126 -26.1060558, 28.0498368 -26.1060718, 28.0497714 -26.1061013, 28.0497117 -26.1061347)",
243601196,True,2,Alice Lane,tertiary,False,44.577,,,"LINESTRING (28.0513439 -26.1071938, 28.0516302 -26.1068862)",
545226987,True,1,,tertiary_link,False,54.081,,,"LINESTRING (28.0513439 -26.1071938, 28.0514015 -26.1070818, 28.051427 -26.1069963, 28.051427 -26.1069289, 28.0514183 -26.1068723, 28.0513908 -26.1068085, 28.0513378 -26.1067423)",
254641995,True,2,Fredman Drive,tertiary,False,16.839,,,"LINESTRING (28.053668 -26.1027139, 28.0535141 -26.1027758)",
622847233,False,2,Esterhuyzen Street,unclassified,True,12.44,,,"LINESTRING (28.053668 -26.1027139, 28.0536244 -26.1026091)",
596594872,False,,Bute Lane,unclassified,True,80.149,,,"LINESTRING (28.056405 -26.1001024, 28.0556729 -26.1003979)",
"[4230610, 640082372]",True,"['4', '3']",West Street,tertiary,False,135.32,,,"LINESTRING (28.0591255 -26.1086875, 28.0584409 -26.1081438, 28.0582044 -26.1079559, 28.058099 -26.1078947)",
