osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,width
4315619,True,2,N1,N1 Freeway,motorway,120,False,646.089,"LINESTRING (18.7122088 -33.8469918, 18.7126388 -33.8467149, 18.7132499 -33.8463131, 18.714143 -33.8457274, 18.7151819 -33.8450511, 18.716232 -33.8443703, 18.7167744 -33.8440138, 18.7172361 -33.8437146, 18.7177053 -33.8433974)",,
4315626,True,1,,,motorway_link,,False,290.609,"LINESTRING (18.7122088 -33.8469918, 18.7123012 -33.8468784, 18.7124088 -33.8467818, 18.7128438 -33.8464547, 18.7132697 -33.8461438, 18.7135284 -33.8459386, 18.7137115 -33.8457763, 18.7139094 -33.8455835, 18.7143928 -33.8451192)",,
"[742670369, 64443393]",True,"['1', '2']",,,motorway_link,,False,376.26800000000003,"LINESTRING (18.7155273 -33.8457372, 18.715035 -33.8458882, 18.7143465 -33.8460918, 18.7141369 -33.846163, 18.7140531 -33.8461959, 18.7139815 -33.8462317, 18.7138645 -33.8462915, 18.7136784 -33.8463988, 18.7133615 -33.846587, 18.7130299 -33.8467946, 18.7126051 -33.8470596, 18.7122616 -33.8472642, 18.7121525 -33.8473243, 18.7120694 -33.8473569, 18.7120024 -33.8473749)",,
4315626,True,1,,,motorway_link,,False,40.25599999999999,"LINESTRING (18.7143928 -33.8451192, 18.7145038 -33.8450277, 18.7145754 -33.8449617, 18.7146193 -33.8449238, 18.714667 -33.8448971, 18.7147102 -33.8448735)",,
4315628,True,1,,,motorway_link,,False,54.232000000000006,"LINESTRING (18.7143928 -33.8451192, 18.7144296 -33.8450508, 18.7144513 -33.8449937, 18.7144581 -33.8449528, 18.7144556 -33.8449013, 18.7144446 -33.8448554, 18.7144146 -33.8448054, 18.7143708 -33.8447464, 18.7143155 -33.8446712)",,
64443390,True,1,,,motorway_link,,False,301.17600000000004,"LINESTRING (18.7148956 -33.844723, 18.7152817 -33.8446221, 18.7155334 -33.8445477, 18.7157081 -33.8444977, 18.7157954 -33.8444687, 18.7158831 -33.8444346, 18.7159637 -33.8444003, 18.7160614 -33.844355, 18.7162093 -33.8442768, 18.7164881 -33.8441036, 18.7167602 -33.8439366, 18.7172927 -33.8436116, 18.7175439 -33.843461, 18.7177053 -33.8433974)",,
751694855,False,2,M15,Brighton Road,secondary,60,True,26.144,"LINESTRING (18.7147102 -33.8448735, 18.7144685 -33.8447511)",,
"[455428680, 742669349, 4315622, 455428679]",False,3,M15,Van Riebeeck Street,secondary,60,"[False, True]",118.277,"LINESTRING (18.7147102 -33.8448735, 18.7148979 -33.8449812, 18.7152116 -33.8451782, 18.7154763 -33.8453567, 18.7157195 -33.8455273)",yes,
751694858,True,1,,,motorway_link,,False,24.235999999999997,"LINESTRING (18.7147102 -33.8448735, 18.7147636 -33.844837, 18.7147852 -33.8448071, 18.7147991 -33.8447913, 18.7148216 -33.8447679, 18.714854 -33.8447472, 18.7148956 -33.844723)",,
751694857,False,3,M15,Brighton Road,secondary,60,False,16.691,"LINESTRING (18.7143155 -33.8446712, 18.7144685 -33.8447511)",,
