osmid,lanes,name,highway,oneway,reversed,length,ref,geometry,junction,maxspeed
4230386,2,Von Willigh Avenue,residential,False,True,142.04500000000002,,"LINESTRING (28.1774211 -25.8338825, 28.1773721 -25.8336506, 28.177344 -25.8335317, 28.1771314 -25.832632)",,
5022098,,Erica Road,residential,False,False,147.699,,"LINESTRING (28.1771314 -25.832632, 28.1785719 -25.8323434)",,
4230386,2,Von Willigh Avenue,residential,False,False,142.045,,"LINESTRING (28.1771314 -25.832632, 28.177344 -25.8335317, 28.1773721 -25.8336506, 28.1774211 -25.8338825)",,
5022099,2,Columbia Road,residential,False,False,204.973,,"LINESTRING (28.1777188 -25.8351234, 28.1757151 -25.835505)",,
4230386,2,Von Willigh Avenue,residential,False,False,137.352,,"LINESTRING (28.1777188 -25.8351234, 28.1777256 -25.8351527, 28.1778771 -25.835809, 28.1779629 -25.8361807, 28.1780001 -25.8363324)",,
4230386,2,Von Willigh Avenue,residential,False,True,141.162,,"LINESTRING (28.1777188 -25.8351234, 28.1777104 -25.8350885, 28.1774211 -25.8338825)",,
4230386,2,Von Willigh Avenue,residential,False,False,9.783,,"LINESTRING (28.1780105 -25.8363872, 28.1780271 -25.8364739)",,
4230386,2,Von Willigh Avenue,residential,False,True,6.182,,"LINESTRING (28.1780105 -25.8363872, 28.1780001 -25.8363324)",,
631058854,2,Cornell Road,residential,False,False,170.519,,"LINESTRING (28.1780105 -25.8363872, 28.1779119 -25.8364004, 28.1777738 -25.8364234, 28.1763415 -25.8366948)",,
4230397,2,Jonk Avenue,residential,False,False,63.164,,"LINESTRING (28.1797653 -25.8374795, 28.1798817 -25.8380378)",,
5022101,2,Rykers Street,residential,False,False,147.239,,"LINESTRING (28.1797653 -25.8374795, 28.1812017 -25.8371931)",,
5022101,2,Rykers Street,residential,False,True,147.154,,"LINESTRING (28.1797653 -25.8374795, 28.1791162 -25.8375954, 28.1789473 -25.8376171, 28.1788051 -25.8376316, 28.1783102 -25.8376292)",,
4230398,,Jean Avenue,residential,False,True,85.075,,"LINESTRING (28.1812017 -25.8371931, 28.1813976 -25.8379376)",,
5022101,2,Rykers Street,residential,False,True,147.239,,"LINESTRING (28.1812017 -25.8371931, 28.1797653 -25.8374795)",,
4230398,,Jean Avenue,residential,False,False,94.82000000000001,,"LINESTRING (28.1812017 -25.8371931, 28.1810588 -25.836517, 28.1810677 -25.8364317, 28.1811053 -25.8363605)",,
4397512,,Jean Avenue,residential,False,False,87.25,,"LINESTRING (28.1830956 -25.8371144, 28.1825172 -25.8365273)",,
4397512,,Jean Avenue,residential,False,True,29.645,,"LINESTRING (28.1818524 -25.8359253, 28.1820612 -25.8361144)",,
4230398,,Jean Avenue,residential,False,True,29.148999999999997,,"LINESTRING (28.1818524 -25.8359253, 28.1818495 -25.8360208, 28.1818197 -25.8360888, 28.1817997 -25.8361302, 28.1817594 -25.8361622)",,
4397512,,Jean Avenue,residential,False,False,154.606,,"LINESTRING (28.1818524 -25.8359253, 28.1815785 -25.8355676, 28.1815034 -25.8354179, 28.181446 -25.8352475, 28.1814013 -25.8350014, 28.1813847 -25.8346374)",,
979294183,,,residential,False,True,73.535,,"LINESTRING (28.1818524 -25.8359253, 28.1818876 -25.835876, 28.1819681 -25.8357866, 28.1820117 -25.8357468, 28.1821076 -25.8356937, 28.1822699 -25.8356315, 28.1824449 -25.8355633)",,
4230399,,Nerine Road,residential,False,True,211.331,,"LINESTRING (28.1785719 -25.8323434, 28.1789823 -25.8342077)",,
5022098,,Erica Road,residential,False,True,147.699,,"LINESTRING (28.1785719 -25.8323434, 28.1771314 -25.832632)",,
"[5022098, 596615007]",,Erica Road,residential,False,False,101.237,,"LINESTRING (28.1785719 -25.8323434, 28.1793241 -25.8321938, 28.1793724 -25.8321974, 28.1794126 -25.8322131, 28.1794395 -25.8322481, 28.1794609 -25.8323375)",,
4230399,,Nerine Road,residential,False,False,211.331,,"LINESTRING (28.1789823 -25.8342077, 28.1785719 -25.8323434)",,
1224672850,,,residential,False,True,9.86,,"LINESTRING (28.1811053 -25.8363605, 28.1810226 -25.8363123)",,
4230398,,Jean Avenue,residential,False,False,70.794,,"LINESTRING (28.1811053 -25.8363605, 28.1811562 -25.8363049, 28.1812327 -25.8362651, 28.1817594 -25.8361622)",,
4230398,,Jean Avenue,residential,False,True,94.82,,"LINESTRING (28.1811053 -25.8363605, 28.1810677 -25.8364317, 28.1810588 -25.836517, 28.1812017 -25.8371931)",,
4230398,,Jean Avenue,residential,False,False,29.149,,"LINESTRING (28.1817594 -25.8361622, 28.1817997 -25.8361302, 28.1818197 -25.8360888, 28.1818495 -25.8360208, 28.1818524 -25.8359253)",,
4230398,,Jean Avenue,residential,False,True,70.794,,"LINESTRING (28.1817594 -25.8361622, 28.1812327 -25.8362651, 28.1811562 -25.8363049, 28.1811053 -25.8363605)",,
1101188763,,Jean Avenue,residential,False,True,30.695,,"LINESTRING (28.1817594 -25.8361622, 28.1818446 -25.8361539, 28.1820612 -25.8361144)",,
4230398,,Jean Avenue,residential,False,False,20.167,,"LINESTRING (28.1814467 -25.8381135, 28.1813976 -25.8379376)",,
4304433,,Vivienne Avenue,residential,False,False,92.499,,"LINESTRING (28.1753035 -25.840234, 28.1760116 -25.8401157, 28.1762112 -25.8400774)",,
4304432,2,Constance Avenue,residential,False,True,84.286,,"LINESTRING (28.1762112 -25.8400774, 28.1760595 -25.8393318)",,
4304433,,Vivienne Avenue,residential,False,True,92.499,,"LINESTRING (28.1762112 -25.8400774, 28.1760116 -25.8401157, 28.1753035 -25.840234)",,
"[631043523, 631043531]","['1', '2']",Von Willigh Avenue,residential,True,False,77.56700000000001,,"LINESTRING (28.1786921 -25.8395938, 28.1786744 -25.8393957, 28.1785677 -25.8389062)",,
756939951,,,residential,True,False,7.654,,"LINESTRING (28.1786921 -25.8395938, 28.1787067 -25.8395826, 28.1787244 -25.8395761, 28.1787434 -25.8395748, 28.178762 -25.8395788)",roundabout,
165494448,2,Jim van der Merwe Street,residential,False,True,47.387,,"LINESTRING (28.1810166 -25.8392297, 28.1805539 -25.8393202)",,
631043542,2,Lyttelton Road,secondary,True,False,48.459,M34,"LINESTRING (28.1829464 -25.8386347, 28.182475 -25.8385351)",,
632669378,1,,motorway_link,True,False,11.012,,"LINESTRING (28.1829464 -25.8386347, 28.1829491 -25.8385357)",,
5022099,2,Columbia Road,residential,False,True,204.973,,"LINESTRING (28.1757151 -25.835505, 28.1777188 -25.8351234)",,
5022097,,Edinburgh Avenue,residential,False,True,143.29399999999998,,"LINESTRING (28.1757151 -25.835505, 28.1758905 -25.8362588, 28.1759049 -25.8363816, 28.1759122 -25.8365022, 28.17591 -25.8366291, 28.1759061 -25.8367764)",,
5022095,,London Avenue,residential,False,False,143.766,,"LINESTRING (28.1763415 -25.8366948, 28.1766379 -25.8379599)",,
631058854,2,Cornell Road,residential,False,False,44.509,,"LINESTRING (28.1763415 -25.8366948, 28.1759061 -25.8367764)",,
631058854,2,Cornell Road,residential,False,True,170.519,,"LINESTRING (28.1763415 -25.8366948, 28.1777738 -25.8364234, 28.1779119 -25.8364004, 28.1780105 -25.8363872)",,
4230396,2,Durham Road,residential,False,False,101.908,,"LINESTRING (28.1766379 -25.8379599, 28.1756391 -25.8381383)",,
4230396,2,Durham Road,residential,False,True,171.354,,"LINESTRING (28.1766379 -25.8379599, 28.1783102 -25.8376292)",,
5022095,,London Avenue,residential,False,True,143.766,,"LINESTRING (28.1766379 -25.8379599, 28.1763415 -25.8366948)",,
5022102,,Alton Crescent,residential,False,False,32.079,,"LINESTRING (28.1791826 -25.8395692, 28.1791441 -25.8392828)",,
165494448,2,Jim van der Merwe Street,residential,False,False,65.956,,"LINESTRING (28.1791826 -25.8395692, 28.1792825 -25.8395496, 28.1798311 -25.8394639)",,
165494448,2,Jim van der Merwe Street,residential,False,True,32.907,,"LINESTRING (28.1791826 -25.8395692, 28.1791424 -25.8395828, 28.1791025 -25.8396024, 28.1790653 -25.8396247, 28.1790197 -25.8396564, 28.178917 -25.8397395)",,
5022103,,Bagatella Crescent,residential,False,False,36.281,,"LINESTRING (28.1798311 -25.8394639, 28.1797686 -25.8391425)",,
165494448,2,Jim van der Merwe Street,residential,False,False,74.08,,"LINESTRING (28.1798311 -25.8394639, 28.1805539 -25.8393202)",,
165494448,2,Jim van der Merwe Street,residential,False,True,65.956,,"LINESTRING (28.1798311 -25.8394639, 28.1792825 -25.8395496, 28.1791826 -25.8395692)",,
165494448,2,Jim van der Merwe Street,residential,False,False,47.387,,"LINESTRING (28.1805539 -25.8393202, 28.1810166 -25.8392297)",,
165494448,2,Jim van der Merwe Street,residential,False,True,74.08,,"LINESTRING (28.1805539 -25.8393202, 28.1798311 -25.8394639)",,
5022104,,Congella Crescent,residential,False,False,36.591,,"LINESTRING (28.1805539 -25.8393202, 28.1805861 -25.839208, 28.1806022 -25.8391464, 28.1806183 -25.8390752, 28.1806156 -25.838998)",,
5022102,,Alton Crescent,residential,False,True,32.079,,"LINESTRING (28.1791441 -25.8392828, 28.1791826 -25.8395692)",,
5022103,,Bagatella Crescent,residential,False,True,36.281,,"LINESTRING (28.1797686 -25.8391425, 28.1798311 -25.8394639)",,
5022104,,Congella Crescent,residential,False,True,36.590999999999994,,"LINESTRING (28.1806156 -25.838998, 28.1806183 -25.8390752, 28.1806022 -25.8391464, 28.1805861 -25.839208, 28.1805539 -25.8393202)",,
4304398,2,Jim van der Merwe Street,residential,False,False,127.716,,"LINESTRING (28.1777778 -25.840683, 28.1783454 -25.8400724, 28.1785808 -25.8398152, 28.1785939 -25.8398)",,
4304432,2,Constance Avenue,residential,False,False,84.286,,"LINESTRING (28.1760595 -25.8393318, 28.1762112 -25.8400774)",,
4304432,2,Constance Avenue,residential,False,True,7.411,,"LINESTRING (28.1760595 -25.8393318, 28.1760484 -25.8392659)",,
632669381,1,,motorway_link,True,False,45.708,,"LINESTRING (28.1847703 -25.8390692, 28.1844646 -25.8393746)",,
"[632669384, 632669379]","['2', '3']",Jean Avenue,secondary,True,False,188.83700000000002,M34,"LINESTRING (28.1847703 -25.8390692, 28.1845053 -25.8390035, 28.1839671 -25.8388672, 28.1835249 -25.838771, 28.1829464 -25.8386347)",,
631043528,1,Von Willigh Avenue,residential,True,False,9.445,,"LINESTRING (28.1785677 -25.8389062, 28.1785498 -25.8388228)",,
"[64796550, 631043519]",2,Lyttelton Road,secondary,True,False,255.444,M34,"LINESTRING (28.1785677 -25.8389062, 28.1779306 -25.8390142, 28.1775775 -25.8390712, 28.1770737 -25.8391525, 28.1760595 -25.8393318)",,60
632669385,2,,motorway_link,True,False,10.55,,"LINESTRING (28.1848473 -25.8390044, 28.1847703 -25.8390692)",,
633046137,2,Jean Avenue,secondary,True,False,40.753,M34,"LINESTRING (28.1848473 -25.8390044, 28.1852129 -25.8391658)",,
632669377,1,,motorway_link,True,False,28.565,,"LINESTRING (28.1829491 -25.8385357, 28.18296 -25.838388, 28.1829733 -25.8382798)",,
633046139,2,Jean Avenue,secondary,True,False,196.99,M34,"LINESTRING (28.1829491 -25.8385357, 28.1844648 -25.8389069, 28.1848473 -25.8390044)",,
631043520,2,Lyttelton Road,secondary,True,False,5.976,M34,"LINESTRING (28.1785498 -25.8388228, 28.1786078 -25.83881)",,
"[756939961, 631043525]",1,Von Willigh Avenue,residential,True,False,90.37,,"LINESTRING (28.1785498 -25.8388228, 28.1784672 -25.8384814, 28.1784484 -25.838392, 28.1784189 -25.8382345, 28.1783994 -25.8381362, 28.1783907 -25.8380668, 28.1783894 -25.8380239)",,
631043545,2,Lyttelton Road,secondary,True,False,42.873,M34,"LINESTRING (28.1825294 -25.8384584, 28.1829491 -25.8385357)",,
552482847,1,,motorway_link,True,False,52.442,,"LINESTRING (28.1825294 -25.8384584, 28.1827265 -25.8384536, 28.1827855 -25.8384403, 28.1828405 -25.8384174, 28.1829008 -25.8383776, 28.1829733 -25.8382798)",,
4304432,2,Constance Avenue,residential,False,False,7.411,,"LINESTRING (28.1760484 -25.8392659, 28.1760595 -25.8393318)",,
64795942,2,Lyttelton Road,secondary,True,False,58.735,M34,"LINESTRING (28.1760484 -25.8392659, 28.1766257 -25.8391708)",,60
4230397,2,Jonk Avenue,residential,False,False,6.956,,"LINESTRING (28.1799786 -25.838491, 28.179994 -25.838552)",,
4230397,2,Jonk Avenue,residential,False,True,51.318,,"LINESTRING (28.1799786 -25.838491, 28.1798817 -25.8380378)",,
631043545,2,Lyttelton Road,secondary,True,False,256.43,M34,"LINESTRING (28.1799786 -25.838491, 28.1803702 -25.8384295, 28.1807859 -25.8383957, 28.1812111 -25.8383836, 28.1815825 -25.8383884, 28.1820439 -25.8384102, 28.182292 -25.8384319, 28.1825294 -25.8384584)",,
5022096,2,Edinburgh Avenue East,residential,False,True,114.275,,"LINESTRING (28.1766257 -25.8391708, 28.1763651 -25.8389725, 28.1757207 -25.8385449)",,
"[64795942, 631043535]","['2', '3']",Lyttelton Road,secondary,True,False,196.41,M34,"LINESTRING (28.1766257 -25.8391708, 28.1779268 -25.8389355, 28.1785498 -25.8388228)",,60
600405837,2,Von Willigh Avenue,residential,False,True,3.342,,"LINESTRING (28.178917 -25.8397395, 28.178893 -25.8397186)",,
165494448,2,Jim van der Merwe Street,residential,False,False,32.907,,"LINESTRING (28.178917 -25.8397395, 28.1790197 -25.8396564, 28.1790653 -25.8396247, 28.1791025 -25.8396024, 28.1791424 -25.8395828, 28.1791826 -25.8395692)",,
600405837,2,Von Willigh Avenue,residential,False,False,113.65,,"LINESTRING (28.178917 -25.8397395, 28.1790362 -25.8398518, 28.1796252 -25.8404368, 28.1796843 -25.8404929)",,
4397512,,Jean Avenue,residential,False,False,15.475,,"LINESTRING (28.1813847 -25.8346374, 28.181396 -25.8344986)",,
1183871231,,,residential,False,False,15.85,,"LINESTRING (28.1813847 -25.8346374, 28.1812269 -25.8346253)",,
4397512,,Jean Avenue,residential,False,True,154.606,,"LINESTRING (28.1813847 -25.8346374, 28.1814013 -25.8350014, 28.181446 -25.8352475, 28.1815034 -25.8354179, 28.1815785 -25.8355676, 28.1818524 -25.8359253)",,
546450804,1,,motorway_link,True,False,61.318999999999996,,"LINESTRING (28.1849896 -25.8386796, 28.1850104 -25.8388495, 28.1850278 -25.838934, 28.1850453 -25.8389907, 28.1850721 -25.8390378, 28.1850962 -25.8390776, 28.1851298 -25.839109, 28.1852129 -25.8391658)",,
632669386,2,,motorway_link,True,False,38.994,,"LINESTRING (28.1849896 -25.8386796, 28.1849479 -25.8387912, 28.1849085 -25.8389062, 28.1848473 -25.8390044)",,
596615008,,,residential,False,True,80.961,,"LINESTRING (28.1784537 -25.8366829, 28.1792451 -25.836532)",,
596615008,,,residential,False,False,86.146,,"LINESTRING (28.1800872 -25.8363715, 28.1792451 -25.836532)",,
596615009,,,residential,False,True,98.207,,"LINESTRING (28.1799195 -25.8355929, 28.1789582 -25.8357702)",,
596615009,,,residential,False,False,70.672,,"LINESTRING (28.178266 -25.8358959, 28.1789582 -25.8357702)",,
596615008,,,residential,False,False,80.961,,"LINESTRING (28.1792451 -25.836532, 28.1784537 -25.8366829)",,
596615008,,,residential,False,True,86.146,,"LINESTRING (28.1792451 -25.836532, 28.1800872 -25.8363715)",,
596615010,,,residential,False,True,45.158,,"LINESTRING (28.1792451 -25.836532, 28.1791475 -25.8361355)",,
4230391,2,Cornell Road,residential,False,False,10.183,,"LINESTRING (28.1791475 -25.8361355, 28.1790487 -25.8361574)",,
4230391,2,Cornell Road,residential,False,True,54.876,,"LINESTRING (28.1791475 -25.8361355, 28.1796822 -25.8360262)",,
596615010,,,residential,False,False,45.158,,"LINESTRING (28.1791475 -25.8361355, 28.1792451 -25.836532)",,
596615009,,,residential,False,False,98.207,,"LINESTRING (28.1789582 -25.8357702, 28.1799195 -25.8355929)",,
596615009,,,residential,False,True,70.672,,"LINESTRING (28.1789582 -25.8357702, 28.178266 -25.8358959)",,
596615011,,,residential,False,True,43.997,,"LINESTRING (28.1789582 -25.8357702, 28.1790487 -25.8361574)",,
4230391,2,Cornell Road,residential,False,False,90.326,,"LINESTRING (28.1790487 -25.8361574, 28.1781614 -25.836306)",,
4230391,2,Cornell Road,residential,False,True,10.183,,"LINESTRING (28.1790487 -25.8361574, 28.1791475 -25.8361355)",,
596615011,,,residential,False,False,43.997,,"LINESTRING (28.1790487 -25.8361574, 28.1789582 -25.8357702)",,
4230391,2,Cornell Road,residential,False,False,54.876,,"LINESTRING (28.1796822 -25.8360262, 28.1791475 -25.8361355)",,
4230386,2,Von Willigh Avenue,residential,False,False,46.433,,"LINESTRING (28.1782177 -25.83722, 28.1783102 -25.8376292)",,
4230386,2,Von Willigh Avenue,residential,False,True,85.127,,"LINESTRING (28.1782177 -25.83722, 28.1780271 -25.8364739)",,
600432043,2,,residential,False,False,11.19,,"LINESTRING (28.1782177 -25.83722, 28.1783275 -25.837201)",,
600432043,2,,residential,False,True,11.19,,"LINESTRING (28.1783275 -25.837201, 28.1782177 -25.83722)",,
812926534,,,residential,True,False,30.029999999999998,,"LINESTRING (28.1798967 -25.8403022, 28.1798364 -25.8403529, 28.1796843 -25.8404929)",,
600405837,2,Von Willigh Avenue,residential,False,True,113.65,,"LINESTRING (28.1796843 -25.8404929, 28.1796252 -25.8404368, 28.1790362 -25.8398518, 28.178917 -25.8397395)",,
"[5022098, 596615007]",,Erica Road,residential,False,True,101.237,,"LINESTRING (28.1794609 -25.8323375, 28.1794395 -25.8322481, 28.1794126 -25.8322131, 28.1793724 -25.8321974, 28.1793241 -25.8321938, 28.1785719 -25.8323434)",,
4230386,2,Von Willigh Avenue,residential,False,False,85.127,,"LINESTRING (28.1780271 -25.8364739, 28.1782177 -25.83722)",,
4230386,2,Von Willigh Avenue,residential,False,True,9.783,,"LINESTRING (28.1780271 -25.8364739, 28.1780105 -25.8363872)",,
757044971,,,residential,False,False,23.066,,"LINESTRING (28.1780271 -25.8364739, 28.1781379 -25.8363461, 28.1781614 -25.836306)",,
600405837,2,Von Willigh Avenue,residential,False,False,3.342,,"LINESTRING (28.178893 -25.8397186, 28.178917 -25.8397395)",,
756939953,1,Von Willigh Avenue,residential,True,False,13.549,,"LINESTRING (28.178893 -25.8397186, 28.1788554 -25.8397071, 28.1788115 -25.8396917, 28.1787648 -25.8396797)",,
756939951,,,residential,True,False,8.024,,"LINESTRING (28.1787989 -25.8396197, 28.1787993 -25.8396377, 28.1787932 -25.8396549, 28.1787813 -25.8396694, 28.1787648 -25.8396797)",roundabout,
756939952,1,Von Willigh Avenue,residential,True,False,14.638,,"LINESTRING (28.1787989 -25.8396197, 28.1788232 -25.839641, 28.1788507 -25.8396655, 28.1788782 -25.8396914, 28.1788879 -25.8397056, 28.178893 -25.8397186)",,
756939951,,,residential,True,False,5.6370000000000005,,"LINESTRING (28.1786787 -25.8396414, 28.1786776 -25.8396245, 28.1786822 -25.8396081, 28.1786921 -25.8395938)",roundabout,
4304398,2,Jim van der Merwe Street,residential,False,True,127.71600000000001,,"LINESTRING (28.1785939 -25.8398, 28.1785808 -25.8398152, 28.1783454 -25.8400724, 28.1777778 -25.840683)",,
756939954,1,Jim van der Merwe Street,residential,True,False,19.695999999999998,,"LINESTRING (28.1785939 -25.8398, 28.1786029 -25.8397656, 28.1786157 -25.8397406, 28.1786351 -25.8397104, 28.1786787 -25.8396414)",,
756939951,,,residential,True,False,6.077999999999999,,"LINESTRING (28.178762 -25.8395788, 28.1787792 -25.8395884, 28.1787919 -25.8396026, 28.1787989 -25.8396197)",roundabout,
756939949,2,Lyttelton Road,secondary,True,False,6.021,M34,"LINESTRING (28.1786257 -25.8388918, 28.1785677 -25.8389062)",,
"[756939956, 756939957]",1,Von Willigh Avenue,residential,True,False,77.622,,"LINESTRING (28.1786257 -25.8388918, 28.1787319 -25.8393839, 28.178762 -25.8395788)",,
756939958,1,Von Willigh Avenue,residential,True,False,9.27,,"LINESTRING (28.1786078 -25.83881, 28.1786257 -25.8388918)",,
"[631043545, 756939950]",2,Lyttelton Road,secondary,True,False,141.704,M34,"LINESTRING (28.1786078 -25.83881, 28.1792383 -25.8386588, 28.1796218 -25.8385695, 28.1799786 -25.838491)",,
4230386,2,Von Willigh Avenue,residential,False,True,44.599,,"LINESTRING (28.1783894 -25.8380239, 28.1783102 -25.8376292)",,
"[756939960, 756939959]","['1', '2']",Von Willigh Avenue,residential,True,False,90.25200000000001,,"LINESTRING (28.1783894 -25.8380239, 28.1784108 -25.8380607, 28.178433 -25.8381368, 28.1784618 -25.8382375, 28.178504 -25.8383914, 28.1785215 -25.8384729, 28.1786078 -25.83881)",,
756939951,,,residential,True,False,4.389,,"LINESTRING (28.1787648 -25.8396797, 28.1787436 -25.8396848, 28.1787218 -25.8396828)",roundabout,
756939951,,,residential,True,False,6.593,,"LINESTRING (28.1787218 -25.8396828, 28.1787021 -25.8396741, 28.1786871 -25.8396597, 28.1786787 -25.8396414)",roundabout,
756939955,1,Jim van der Merwe Street,residential,True,False,18.366999999999997,,"LINESTRING (28.1787218 -25.8396828, 28.1786965 -25.8397074, 28.1786613 -25.8397433, 28.1786284 -25.8397786, 28.1785939 -25.8398)",,
4230386,2,Von Willigh Avenue,residential,False,False,6.182,,"LINESTRING (28.1780001 -25.8363324, 28.1780105 -25.8363872)",,
4230391,2,Cornell Road,residential,False,True,16.408,,"LINESTRING (28.1780001 -25.8363324, 28.1781614 -25.836306)",,
4230386,2,Von Willigh Avenue,residential,False,True,137.352,,"LINESTRING (28.1780001 -25.8363324, 28.1779629 -25.8361807, 28.1778771 -25.835809, 28.1777256 -25.8351527, 28.1777188 -25.8351234)",,
4230391,2,Cornell Road,residential,False,False,16.408,,"LINESTRING (28.1781614 -25.836306, 28.1780001 -25.8363324)",,
4230391,2,Cornell Road,residential,False,True,90.326,,"LINESTRING (28.1781614 -25.836306, 28.1790487 -25.8361574)",,
757044971,,,residential,False,True,23.066,,"LINESTRING (28.1781614 -25.836306, 28.1781379 -25.8363461, 28.1780271 -25.8364739)",,
757044974,,,residential,False,True,135.899,,"LINESTRING (28.1834266 -25.8356207, 28.1833193 -25.8357462, 28.1831691 -25.8358814, 28.1825172 -25.8365273)",,
4397512,,Jean Avenue,residential,False,False,64.735,,"LINESTRING (28.1825172 -25.8365273, 28.1820612 -25.8361144)",,
4397512,,Jean Avenue,residential,False,True,87.25,,"LINESTRING (28.1825172 -25.8365273, 28.1830956 -25.8371144)",,
757044974,,,residential,False,False,135.899,,"LINESTRING (28.1825172 -25.8365273, 28.1831691 -25.8358814, 28.1833193 -25.8357462, 28.1834266 -25.8356207)",,
1224672850,,,residential,False,False,9.86,,"LINESTRING (28.1810226 -25.8363123, 28.1811053 -25.8363605)",,
1183871231,,,residential,False,True,15.85,,"LINESTRING (28.1812269 -25.8346253, 28.1813847 -25.8346374)",,
