osmid,highway,oneway,reversed,length,name,maxspeed,geometry,lanes,bridge,ref,junction
341221109,tertiary,False,True,29.755,Nedeljka Merdovića,40,"LINESTRING (19.7452965 43.0306412, 19.7454091 43.0307125, 19.7455496 43.0307808, 19.7455964 43.0307897)",2,,,
341221109,tertiary,False,False,29.755000000000003,Nedeljka Merdovića,40,"LINESTRING (19.7455964 43.0307897, 19.7455496 43.0307808, 19.7454091 43.0307125, 19.7452965 43.0306412)",2,,,
343316647,tertiary,False,True,71.025,,30,"LINESTRING (19.7455964 43.0307897, 19.7456505 43.0307809, 19.7460156 43.0306829, 19.7461367 43.0306713, 19.7462553 43.0306741, 19.7464407 43.0306996)",,,,
476729126,residential,False,False,70.883,,20,"LINESTRING (19.7455964 43.0307897, 19.7459107 43.0310093, 19.7460421 43.0310838, 19.7461923 43.0311407, 19.7462889 43.0311642)",,,,
418266478,residential,False,False,63.55,13 Jula,,"LINESTRING (19.7519236 43.0353465, 19.7524963 43.0357356)",,,,
304852089,residential,False,False,264.043,Limska,40,"LINESTRING (19.7519236 43.0353465, 19.7519116 43.0353103, 19.7519302 43.0352605, 19.7521981 43.0350197, 19.7522665 43.0349888, 19.752329 43.0349814, 19.7524 43.0349937, 19.7527531 43.0351864, 19.753084 43.0354682, 19.7536233 43.0359447, 19.7536335 43.0359638, 19.7536206 43.0359831, 19.7531651 43.036305)",,,,
1073916045,residential,False,True,104.822,13 Jula,,"LINESTRING (19.7519236 43.0353465, 19.7512812 43.0357784, 19.7509744 43.0359847)",,,,
344009355,tertiary,False,False,65.646,Voja Lješnjaka,40,"LINESTRING (19.7504619 43.0355284, 19.7505477 43.0356048, 19.7509744 43.0359847)",2,,,
"[414947209, 418069913, 418069908]",tertiary,False,False,91.711,,,"LINESTRING (19.7504619 43.0355284, 19.7504024 43.0354714, 19.7502924 43.0353694, 19.7497371 43.0348965)",,yes,,
418266478,residential,False,False,83.447,13 Jula,,"LINESTRING (19.7524963 43.0357356, 19.7531651 43.036305)",,,,
418266478,residential,False,True,63.55,13 Jula,,"LINESTRING (19.7524963 43.0357356, 19.7519236 43.0353465)",,,,
344143635,residential,False,True,72.44800000000001,Ulica 12,30,"LINESTRING (19.7524963 43.0357356, 19.7521265 43.0359975, 19.7521131 43.0360181, 19.7521184 43.0360417, 19.752323 43.0362144)",,,,
418266478,residential,False,False,25.912,13 Jula,,"LINESTRING (19.7531651 43.036305, 19.7533761 43.0364797)",,,,
418266478,residential,False,True,83.447,13 Jula,,"LINESTRING (19.7531651 43.036305, 19.7524963 43.0357356)",,,,
304852089,residential,False,True,264.04299999999995,Limska,40,"LINESTRING (19.7531651 43.036305, 19.7536206 43.0359831, 19.7536335 43.0359638, 19.7536233 43.0359447, 19.753084 43.0354682, 19.7527531 43.0351864, 19.7524 43.0349937, 19.752329 43.0349814, 19.7522665 43.0349888, 19.7521981 43.0350197, 19.7519302 43.0352605, 19.7519116 43.0353103, 19.7519236 43.0353465)",,,,
344143939,residential,False,True,45.007,Velimira Pešića,40,"LINESTRING (19.7533761 43.0364797, 19.7529599 43.0367467)",,,,
418266478,residential,False,True,25.912,13 Jula,,"LINESTRING (19.7533761 43.0364797, 19.7531651 43.036305)",,,,
344009355,tertiary,False,False,69.087,Voja Lješnjaka,40,"LINESTRING (19.7517863 43.0366744, 19.7523318 43.0371509)",2,,,
344143654,residential,True,False,67.224,,,"LINESTRING (19.7517863 43.0366744, 19.752323 43.0362144)",,,,
344009355,tertiary,False,True,101.17599999999999,Voja Lješnjaka,40,"LINESTRING (19.7517863 43.0366744, 19.7515786 43.0364928, 19.7509744 43.0359847)",2,,,
344009355,tertiary,False,True,69.087,Voja Lješnjaka,40,"LINESTRING (19.7523318 43.0371509, 19.7517863 43.0366744)",2,,,
344143938,tertiary,False,False,37.404,Voja Lješnjaka,40,"LINESTRING (19.7523318 43.0371509, 19.7526351 43.0374039)",2,,,
344143939,residential,False,False,68.015,Velimira Pešića,40,"LINESTRING (19.7523318 43.0371509, 19.7529599 43.0367467)",,,,
228330542,residential,True,False,42.476,,,"LINESTRING (19.742905 43.0339547, 19.7430461 43.0337565, 19.7431581 43.0336207)",,,,
374912275,secondary,False,False,59.329,Treće sandžačke brigade,40,"LINESTRING (19.742905 43.0339547, 19.7424045 43.0337446, 19.7423735 43.0337316, 19.742272 43.033689)",2,,,
374912275,secondary,False,True,61.956999999999994,Treće sandžačke brigade,40,"LINESTRING (19.742905 43.0339547, 19.7432108 43.0340998, 19.743353 43.0341899, 19.7435059 43.0342946)",2,,,
172517047,residential,False,False,124.45,,,"LINESTRING (19.7425732 43.0344768, 19.7419932 43.0355126)",,,,
172517058,residential,False,False,206.57299999999998,,30,"LINESTRING (19.7425732 43.0344768, 19.7429554 43.0346693, 19.7431176 43.0347727, 19.7432591 43.0348928, 19.7434466 43.0350356, 19.7437558 43.0352653, 19.7438659 43.0354605, 19.7439059 43.0354964, 19.7439708 43.0355201, 19.7444751 43.0355705)",,,,
172517058,residential,False,True,125.01599999999999,,30,"LINESTRING (19.7425732 43.0344768, 19.7419494 43.0341935, 19.7419175 43.0341609, 19.7419097 43.0341475, 19.7419096 43.0341267, 19.7419188 43.0341078, 19.7421981 43.0337766, 19.7422146 43.0337571, 19.742272 43.033689)",,,,
22883521,residential,False,False,40.861000000000004,Kneza Miroslava,30,"LINESTRING (19.7444751 43.0355705, 19.7444738 43.0356117, 19.7444688 43.0357633, 19.7444543 43.0359376)",,,,
22883521,residential,False,True,60.454,Kneza Miroslava,30,"LINESTRING (19.7444751 43.0355705, 19.744613 43.0351502, 19.7446485 43.0350418)",,,,
172517058,residential,False,True,206.57299999999998,,30,"LINESTRING (19.7444751 43.0355705, 19.7439708 43.0355201, 19.7439059 43.0354964, 19.7438659 43.0354605, 19.7437558 43.0352653, 19.7434466 43.0350356, 19.7432591 43.0348928, 19.7431176 43.0347727, 19.7429554 43.0346693, 19.7425732 43.0344768)",,,,
343529066,residential,False,True,19.838,Lješnjička,40,"LINESTRING (19.7479884 43.0367284, 19.7477934 43.0368357)",,,,
"[414951643, 506437215, 414946543]",secondary,False,"[False, True]",40.604,Slobodana Penezića,40,"LINESTRING (19.7479884 43.0367284, 19.7479253 43.0366817, 19.747878 43.0366347, 19.7478129 43.0365581, 19.7477789 43.0364664, 19.7477652 43.0364113)",2,yes,,
414951643,secondary,False,True,125.348,Slobodana Penezića,40,"LINESTRING (19.7479884 43.0367284, 19.7480956 43.0367595, 19.7482384 43.0367812, 19.7486777 43.0368225, 19.7488587 43.0368427, 19.749012 43.036877, 19.7491929 43.0369423, 19.7494399 43.0370575)",2,,,
343529066,residential,False,False,62.474999999999994,Lješnjička,40,"LINESTRING (19.7470397 43.036865, 19.7471242 43.036868, 19.7474045 43.0368984, 19.7474769 43.0368984, 19.7475466 43.0368896, 19.7477934 43.0368357)",,,,
343529066,residential,False,True,92.591,Lješnjička,40,"LINESTRING (19.7470397 43.036865, 19.7469082 43.036869, 19.7465232 43.0369154, 19.7463914 43.0369253, 19.7460484 43.0369352, 19.7459794 43.0369415, 19.7459118 43.0369599)",,,,
"[342110520, 757063181, 757063182]",residential,True,False,122.53199999999998,,30,"LINESTRING (19.7470397 43.036865, 19.7470075 43.0367857, 19.7469579 43.0366876, 19.7468937 43.0365925, 19.7468147 43.0364697, 19.7467178 43.0364065, 19.7465736 43.0363684, 19.7464736 43.0363498, 19.7463337 43.0363418, 19.7461992 43.0363605, 19.746042 43.0364001, 19.7459641 43.0364341)",,yes,,
"[22883521, 418069905, 418069910]",residential,False,False,21.756999999999998,"['29 Novembar', 'Kneza Miroslava']","['40', '30']","LINESTRING (19.7427302 43.0383149, 19.7426869 43.0383625, 19.7426371 43.0384314, 19.742599 43.0384852)",,yes,,
22883521,residential,False,True,117.897,Kneza Miroslava,30,"LINESTRING (19.7427302 43.0383149, 19.7432823 43.0380094, 19.743888 43.0376761)",,,,
343529066,residential,False,False,284.42600000000004,Lješnjička,40,"LINESTRING (19.742599 43.0384852, 19.743236 43.0384136, 19.7440866 43.0383834, 19.7442716 43.0383599, 19.744395 43.0383305, 19.7445533 43.0382756, 19.7447357 43.0381972, 19.7448805 43.038105, 19.7450143 43.0379667, 19.7450881 43.0378559, 19.7453281 43.03737)",,,,
"[418069905, 22883521, 418069910]",residential,False,True,21.756999999999998,"['29 Novembar', 'Kneza Miroslava']","['40', '30']","LINESTRING (19.742599 43.0384852, 19.7426371 43.0384314, 19.7426869 43.0383625, 19.7427302 43.0383149)",,yes,,
418264972,residential,False,True,85.20699999999998,,,"LINESTRING (19.7480488 43.0301283, 19.748027 43.0301815, 19.7480142 43.0302158, 19.7480108 43.0302449, 19.7480155 43.0302711, 19.7480281 43.0302971, 19.748052 43.0303245, 19.7480918 43.0303669, 19.7481092 43.0303952, 19.7481194 43.0304209, 19.7481255 43.0304519, 19.748125 43.0304849, 19.7481183 43.0305161, 19.7481101 43.0305388, 19.7480935 43.0305703, 19.7480741 43.0305969, 19.7480497 43.0306247, 19.7480218 43.0306506, 19.7479892 43.0306753, 19.7478271 43.0307925)",,,,
"[1087741170, 1087741171, 1087741172, 1087741173, 1087741174]",primary,False,False,518.093,Kralja Nikole,50,"LINESTRING (19.7480488 43.0301283, 19.7481826 43.0302427, 19.7482654 43.0303143, 19.7483106 43.0303537, 19.7483165 43.0303588, 19.7483491 43.0303869, 19.7483938 43.0304252, 19.7484339 43.0304592, 19.74848 43.0304973, 19.7485271 43.0305348, 19.7485735 43.0305707, 19.748619 43.0306049, 19.7486841 43.0306518, 19.7487212 43.0306771, 19.7487658 43.0307063, 19.7488149 43.0307373, 19.7488649 43.030768, 19.7489169 43.0307966, 19.7489635 43.0308221, 19.7490094 43.0308461, 19.749049 43.0308645, 19.7491053 43.0308888, 19.7491707 43.0309157, 19.7495864 43.0310803, 19.7496285 43.0310971, 19.7496794 43.0311179, 19.7497293 43.0311392, 19.749774 43.0311591, 19.7498204 43.0311803, 19.7498726 43.0312046, 19.7499183 43.0312268, 19.7499704 43.0312531, 19.7500179 43.0312781, 19.7500637 43.0313033, 19.7501068 43.0313278, 19.7501588 43.0313585, 19.7502096 43.0313898, 19.7502555 43.0314192, 19.7503041 43.0314515, 19.7511952 43.0320545, 19.751237 43.0320835, 19.7512823 43.0321132, 19.7513271 43.0321408, 19.7513684 43.0321649, 19.75142 43.0321934, 19.7514688 43.0322187, 19.7515262 43.0322465, 19.7515723 43.0322678, 19.7516189 43.0322886, 19.7516744 43.0323122, 19.7517272 43.0323337, 19.751783 43.0323553, 19.7518429 43.0323774, 19.7519096 43.0324005, 19.7521182 43.0324688, 19.7525603 43.0326168, 19.7527997 43.0326969, 19.7528606 43.0327167, 19.7531648 43.0328172)",2,,M-2,
136417836,residential,False,True,138.144,Radnička,30,"LINESTRING (19.7453849 43.0336003, 19.7463882 43.0325975)",,,,
297819026,residential,False,False,68.53399999999999,Šukrije Međedovića,40,"LINESTRING (19.7453849 43.0336003, 19.7453269 43.0335174, 19.7452134 43.0334541, 19.7450545 43.0334057, 19.7449232 43.0333657, 19.7446723 43.0333198)",,,,
374912276,residential,False,True,104.351,Radomira Medojevića,40,"LINESTRING (19.7453849 43.0336003, 19.7451566 43.0339051, 19.7448715 43.0344581)",,,,
414944151,residential,False,True,87.626,Trećeg Januara,40,"LINESTRING (19.7453849 43.0336003, 19.7454494 43.0336578, 19.7457164 43.0337454, 19.7459421 43.0338022, 19.7461018 43.0338317, 19.7462082 43.0338349, 19.7463807 43.0338193)",,,,
297819026,residential,False,False,38.545,Šukrije Međedovića,40,"LINESTRING (19.7446723 43.0333198, 19.7441994 43.0332939)",,,,
228330544,residential,False,False,74.15,1 Maja,30,"LINESTRING (19.7446723 43.0333198, 19.7448016 43.0330482, 19.7450329 43.0327087)",,,,
297819026,residential,False,True,68.53399999999999,Šukrije Međedovića,40,"LINESTRING (19.7446723 43.0333198, 19.7449232 43.0333657, 19.7450545 43.0334057, 19.7452134 43.0334541, 19.7453269 43.0335174, 19.7453849 43.0336003)",,,,
297819026,residential,False,True,31.589999999999996,Šukrije Međedovića,40,"LINESTRING (19.7417943 43.0334745, 19.7418483 43.033444, 19.7419486 43.0334188, 19.7421628 43.0334127)",,,,
374912275,secondary,False,True,45.568,Treće sandžačke brigade,40,"LINESTRING (19.7417943 43.0334745, 19.7421805 43.0336479, 19.742216 43.0336639, 19.742272 43.033689)",2,,,
297819026,residential,False,False,9.894,Šukrije Međedovića,40,"LINESTRING (19.7433696 43.0332907, 19.7432481 43.0332853)",,,,
297819026,residential,False,True,53.125,Šukrije Međedovića,40,"LINESTRING (19.7433696 43.0332907, 19.7439289 43.0332925, 19.7440232 43.0332929)",,,,
228330543,residential,True,False,126.97800000000001,Munira Hadrovića,30,"LINESTRING (19.7435059 43.0342946, 19.7435959 43.0342231, 19.7440327 43.0337367, 19.7441138 43.0336165, 19.7441572 43.0334901, 19.7441994 43.0332939)",,,,
374912275,secondary,False,False,61.95700000000001,Treće sandžačke brigade,40,"LINESTRING (19.7435059 43.0342946, 19.743353 43.0341899, 19.7432108 43.0340998, 19.742905 43.0339547)",2,,,
374912275,secondary,False,True,126.877,Treće sandžačke brigade,40,"LINESTRING (19.7435059 43.0342946, 19.7438478 43.0346134, 19.7439498 43.0347056, 19.7440396 43.0347742, 19.7441496 43.0348438, 19.7444245 43.0349702, 19.7446485 43.0350418)",2,,,
297819026,residential,False,False,14.322,Šukrije Međedovića,40,"LINESTRING (19.7441994 43.0332939, 19.7440232 43.0332929)",,,,
297819026,residential,False,True,38.545,Šukrije Međedovića,40,"LINESTRING (19.7441994 43.0332939, 19.7446723 43.0333198)",,,,
228330544,residential,False,True,74.15,1 Maja,30,"LINESTRING (19.7450329 43.0327087, 19.7448016 43.0330482, 19.7446723 43.0333198)",,,,
228362771,residential,False,True,135.027,Strunja Bulatovića,,"LINESTRING (19.7425261 43.0327106, 19.74274 43.0326856, 19.7428983 43.0327009, 19.7430387 43.0327225, 19.7432969 43.0327844, 19.7434877 43.0328652, 19.7435109 43.0328861, 19.7435141 43.032911, 19.7433441 43.0331214, 19.7432481 43.0332853)",,,,
228362762,residential,False,True,63.925,,,"LINESTRING (19.7442549 43.0327444, 19.744161 43.0329188, 19.7441036 43.0330624, 19.7440232 43.0332929)",,,,
297819026,residential,False,True,9.894,Šukrije Međedovića,40,"LINESTRING (19.7432481 43.0332853, 19.7433696 43.0332907)",,,,
228362771,residential,False,False,135.027,Strunja Bulatovića,,"LINESTRING (19.7432481 43.0332853, 19.7433441 43.0331214, 19.7435141 43.032911, 19.7435109 43.0328861, 19.7434877 43.0328652, 19.7432969 43.0327844, 19.7430387 43.0327225, 19.7428983 43.0327009, 19.74274 43.0326856, 19.7425261 43.0327106)",,,,
297819026,residential,False,False,70.758,Šukrije Međedovića,40,"LINESTRING (19.7432481 43.0332853, 19.7429631 43.0332745, 19.7428524 43.033281, 19.7427204 43.0333094, 19.7424107 43.0334056)",,,,
297819026,residential,False,True,14.322,Šukrije Međedovića,40,"LINESTRING (19.7440232 43.0332929, 19.7441994 43.0332939)",,,,
228362762,residential,False,False,63.925,,,"LINESTRING (19.7440232 43.0332929, 19.7441036 43.0330624, 19.744161 43.0329188, 19.7442549 43.0327444)",,,,
297819026,residential,False,False,53.125,Šukrije Međedovića,40,"LINESTRING (19.7440232 43.0332929, 19.7439289 43.0332925, 19.7433696 43.0332907)",,,,
297819026,residential,False,False,20.164,Šukrije Međedovića,40,"LINESTRING (19.7424107 43.0334056, 19.7421628 43.0334127)",,,,
297819026,residential,False,True,70.758,Šukrije Međedovića,40,"LINESTRING (19.7424107 43.0334056, 19.7427204 43.0333094, 19.7428524 43.033281, 19.7429631 43.0332745, 19.7432481 43.0332853)",,,,
228330542,residential,True,False,40.521,,,"LINESTRING (19.7431581 43.0336207, 19.7433696 43.0332907)",,,,
228362749,residential,True,False,65.287,,,"LINESTRING (19.7431581 43.0336207, 19.7424107 43.0334056)",,,,
228362768,residential,False,False,117.181,,,"LINESTRING (19.7417302 43.035951, 19.7422882 43.0361768, 19.7427653 43.0363783, 19.7429874 43.0364668)",,,,
"[299525537, 416580283]",residential,False,False,200.766,Iva Andrića,30,"LINESTRING (19.7417302 43.035951, 19.7416209 43.0361546, 19.7416209 43.0361982, 19.7416415 43.0362316, 19.7416805 43.0362573, 19.74333 43.0369346, 19.7433726 43.0369545, 19.7433907 43.0369739, 19.7433937 43.0369987)",,,,
299525537,residential,False,True,53.257,,30,"LINESTRING (19.7417302 43.035951, 19.7418573 43.0357195, 19.7419932 43.0355126)",,,,
172517050,residential,False,False,121.455,,,"LINESTRING (19.7432542 43.0360987, 19.7419932 43.0355126)",,,,
228362745,residential,False,False,46.32,,,"LINESTRING (19.7432542 43.0360987, 19.7429874 43.0364668)",,,,
172517050,residential,False,True,118.894,,,"LINESTRING (19.7432542 43.0360987, 19.7439028 43.0363955, 19.7439645 43.0364112, 19.7440195 43.0364181, 19.7440785 43.0364161, 19.7441434 43.0364022, 19.7442099 43.0363651, 19.7444721 43.0361783)",,,,
22883521,residential,False,False,29.439999999999998,Kneza Miroslava,30,"LINESTRING (19.7444721 43.0361783, 19.7445158 43.0363588, 19.744536 43.0364389)",,,,
22883521,residential,False,True,26.84,Kneza Miroslava,30,"LINESTRING (19.7444721 43.0361783, 19.744458 43.0360671, 19.7444513 43.035974, 19.7444543 43.0359376)",,,,
172517050,residential,False,False,118.894,,,"LINESTRING (19.7444721 43.0361783, 19.7442099 43.0363651, 19.7441434 43.0364022, 19.7440785 43.0364161, 19.7440195 43.0364181, 19.7439645 43.0364112, 19.7439028 43.0363955, 19.7432542 43.0360987)",,,,
228362745,residential,False,True,46.32,,,"LINESTRING (19.7429874 43.0364668, 19.7432542 43.0360987)",,,,
228362768,residential,False,False,77.886,,,"LINESTRING (19.7429874 43.0364668, 19.743856 43.0367627)",,,,
228362768,residential,False,True,117.18100000000001,,,"LINESTRING (19.7429874 43.0364668, 19.7427653 43.0363783, 19.7422882 43.0361768, 19.7417302 43.035951)",,,,
228362768,residential,False,True,77.886,,,"LINESTRING (19.743856 43.0367627, 19.7429874 43.0364668)",,,,
"[299525537, 416580283]",residential,False,True,200.76600000000002,Iva Andrića,30,"LINESTRING (19.7433937 43.0369987, 19.7433907 43.0369739, 19.7433726 43.0369545, 19.74333 43.0369346, 19.7416805 43.0362573, 19.7416415 43.0362316, 19.7416209 43.0361982, 19.7416209 43.0361546, 19.7417302 43.035951)",,,,
755333466,residential,False,False,50.26900000000001,,,"LINESTRING (19.7433937 43.0369987, 19.7434843 43.0370297, 19.7435206 43.0370297, 19.7435474 43.0370209, 19.7435863 43.0370033, 19.7436118 43.0370003, 19.7436829 43.0370023, 19.7437043 43.0370101, 19.7437231 43.0370229, 19.7437513 43.0370542, 19.7437955 43.037167, 19.7438103 43.0371876, 19.743825 43.0371936)",,,,
414951643,secondary,False,False,10.932,Slobodana Penezića,40,"LINESTRING (19.75067 43.0376698, 19.7505618 43.0376114)",2,,,
136417841,residential,True,False,84.357,Lala Vuksanovića,40,"LINESTRING (19.75067 43.0376698, 19.7505751 43.037475, 19.7505368 43.0373965, 19.7504135 43.0372594, 19.7503312 43.0371221, 19.7502901 43.0369705)",,,,
414951643,secondary,False,True,99.313,Slobodana Penezića,40,"LINESTRING (19.75067 43.0376698, 19.7510268 43.0378502, 19.7511648 43.0379331, 19.7513186 43.0380442, 19.751572 43.038264)",2,,,
414949900,residential,False,False,59.822,,,"LINESTRING (19.7521185 43.0379036, 19.751572 43.038264)",,,,
414949900,residential,False,True,70.11,,,"LINESTRING (19.7521185 43.0379036, 19.7522201 43.0377521, 19.7526351 43.0374039)",,,,
228362763,residential,False,True,127.57399999999998,,30,"LINESTRING (19.7466955 43.0379125, 19.746739 43.0378649, 19.7467768 43.0378129, 19.7468136 43.0377569, 19.7468318 43.0377125, 19.7468223 43.0376498, 19.746794 43.0374389, 19.746825 43.0373763, 19.7468693 43.0373341, 19.7469591 43.037291, 19.7474435 43.0372109, 19.7475104 43.0371922, 19.7475477 43.0371718)",,,,
228721913,residential,False,True,25.694,Đorđija Stanića,30,"LINESTRING (19.7505927 43.0341683, 19.7503446 43.0343115)",,,,
228721921,residential,False,False,65.684,,30,"LINESTRING (19.7453281 43.03737, 19.7453392 43.0373963, 19.7453392 43.0374267, 19.745307 43.0375042, 19.7453029 43.0375532, 19.745307 43.0375953, 19.745319 43.0376257, 19.7455122 43.0379227)",,,,
343529066,residential,False,False,66.337,Lješnjička,40,"LINESTRING (19.7453281 43.03737, 19.7453952 43.0372923, 19.7454452 43.0372439, 19.7455811 43.0371607, 19.7457522 43.0370558, 19.7458689 43.036981, 19.7459118 43.0369599)",,,,
343529066,residential,False,True,284.42600000000004,Lješnjička,40,"LINESTRING (19.7453281 43.03737, 19.7450881 43.0378559, 19.7450143 43.0379667, 19.7448805 43.038105, 19.7447357 43.0381972, 19.7445533 43.0382756, 19.744395 43.0383305, 19.7442716 43.0383599, 19.7440866 43.0383834, 19.743236 43.0384136, 19.742599 43.0384852)",,,,
345766765,residential,False,True,56.338,,,"LINESTRING (19.7461524 43.0377284, 19.7455122 43.0379227)",,,,
345766765,residential,False,False,56.338,,,"LINESTRING (19.7455122 43.0379227, 19.7461524 43.0377284)",,,,
345766765,residential,False,True,35.044,,,"LINESTRING (19.7455122 43.0379227, 19.7451199 43.0380535)",,,,
228721921,residential,False,True,65.684,,30,"LINESTRING (19.7455122 43.0379227, 19.745319 43.0376257, 19.745307 43.0375953, 19.7453029 43.0375532, 19.745307 43.0375042, 19.7453392 43.0374267, 19.7453392 43.0373963, 19.7453281 43.03737)",,,,
345766765,residential,False,False,35.044,,,"LINESTRING (19.7451199 43.0380535, 19.7455122 43.0379227)",,,,
304849072,residential,False,True,67.388,Radomira Medojevića,40,"LINESTRING (19.7448715 43.0344581, 19.7446485 43.0350418)",,,,
374706404,residential,True,False,133.777,Tomaša Žižića,40,"LINESTRING (19.7448715 43.0344581, 19.7455315 43.034552, 19.7459773 43.0345825, 19.746503 43.0345898)",,,,
