osmid,oneway,lanes,name,highway,maxspeed,access,junction,reversed,length,geometry
303522738,False,,Danila Bojovića,residential,,,,False,59.274,"LINESTRING (18.9514399 42.774465, 18.9519124 42.7748698)"
305136289,False,,Jovana Cvijića,residential,,,,True,21.352,"LINESTRING (18.9514399 42.774465, 18.9512797 42.7743132)"
207571557,False,,Narodnih heroja,tertiary,,,,True,199.38600000000002,"LINESTRING (18.9494553 42.7755828, 18.9493462 42.7755957, 18.9472569 42.7754133, 18.9471339 42.7754024, 18.9470302 42.7753932)"
207638668,False,,,tertiary,,,,True,81.151,"LINESTRING (18.9494553 42.7755828, 18.949576 42.7755405, 18.9502613 42.7751585)"
305134752,False,,Njegoševa,tertiary,,,,False,50.992999999999995,"LINESTRING (18.9494553 42.7755828, 18.9494927 42.7756908, 18.949609 42.7760273)"
305134752,False,,Njegoševa,tertiary,,,,True,125.861,"LINESTRING (18.9500333 42.7771155, 18.9499808 42.7769808, 18.9499751 42.7769662, 18.949609 42.7760273)"
698188311,False,,Njegoševa,tertiary,,,,False,152.0,"LINESTRING (18.9500333 42.7771155, 18.950079 42.7772327, 18.9500887 42.7772575, 18.9505453 42.7784298)"
"[1173746744, 1173746743]",False,4,Nikole Tesle,tertiary,40,,,False,80.045,"LINESTRING (18.9500333 42.7771155, 18.9501656 42.7770867, 18.9501871 42.777082, 18.9502639 42.7770653, 18.9506866 42.7769732, 18.9509735 42.7769107)"
"[1173746745, 1173746746, 1173746747]",False,4,Dr Nika Miljanića,tertiary,40,,,True,208.64799999999997,"LINESTRING (18.9500333 42.7771155, 18.9499319 42.7771368, 18.9499155 42.7771402, 18.9498909 42.7771454, 18.9494851 42.7772305, 18.9482371 42.7774924, 18.9478678 42.7775699, 18.9477771 42.7775889, 18.9477171 42.7776015, 18.9475753 42.7776312)"
64164232,False,,Vučedolska,residential,,,,True,151.137,"LINESTRING (18.9479747 42.7709963, 18.9481322 42.7709628, 18.9483629 42.7709136, 18.9484494 42.7708951, 18.9487066 42.7708414, 18.9497528 42.7706172)"
173944081,True,2,Trg Save Kovačevića,secondary,40,yes,roundabout,False,15.835,"LINESTRING (18.9479747 42.7709963, 18.9479833 42.7710434, 18.9479766 42.7710906, 18.947955 42.7711353)"
"[167737956, 175567715, 167737812]",True,,Njegoševa,residential,,,,False,153.066,"LINESTRING (18.9477903 42.7712379, 18.9478197 42.7713462, 18.947896 42.7715463, 18.9482825 42.7725659)"
173944081,True,2,Trg Save Kovačevića,secondary,40,yes,roundabout,False,12.716999999999999,"LINESTRING (18.9477903 42.7712379, 18.9477133 42.7712466, 18.9476361 42.771239)"
450647286,True,,,residential,,,,False,23.932,"LINESTRING (18.9474388 42.7710632, 18.9472836 42.7708806)"
173944081,True,2,Trg Save Kovačevića,secondary,40,yes,roundabout,False,22.637999999999998,"LINESTRING (18.9474388 42.7710632, 18.9474467 42.7709956, 18.947485 42.7709338, 18.9475492 42.770885)"
64164238,True,,,residential,,,roundabout,False,35.292,"LINESTRING (18.9511188 42.7705774, 18.951011 42.7705718, 18.950912 42.7705398, 18.9508337 42.7704852, 18.9507851 42.7704143)"
64164232,False,,Vučedolska,residential,,,,False,87.231,"LINESTRING (18.9507851 42.7704143, 18.9503341 42.770503, 18.9497528 42.7706172)"
64164238,True,,,residential,,,roundabout,False,125.768,"LINESTRING (18.9507851 42.7704143, 18.9507737 42.7703746, 18.950772 42.7703341, 18.9507939 42.7702616, 18.950846 42.7701978, 18.9509228 42.7701495, 18.9510044 42.7701238, 18.9510925 42.7701158, 18.9511801 42.7701262, 18.9512603 42.770154, 18.9512999 42.7701773, 18.9513054 42.7701805, 18.9513432 42.7702126, 18.9513794 42.7702612, 18.9513989 42.7703148, 18.9514006 42.7703693, 18.9513721 42.7704455, 18.9513104 42.7705103, 18.9512225 42.7705561, 18.9511188 42.7705774)"
167605174,False,2,Gojka Garčevića,residential,,,,True,168.339,"LINESTRING (18.9454683 42.7701623, 18.9463785 42.7705217, 18.9465145 42.7705765, 18.9469821 42.770765, 18.947105 42.7708143, 18.9472836 42.7708806)"
207571530,False,,Stojana Kovačevića,residential,,,,True,173.40200000000002,"LINESTRING (18.9454683 42.7701623, 18.9451697 42.7705547, 18.9449843 42.7707983, 18.9449723 42.7708139, 18.944651 42.7710991, 18.9445817 42.7711767, 18.9445133 42.7713037, 18.9444229 42.7715067)"
207638668,False,,,tertiary,,,,False,14.568,"LINESTRING (18.9504005 42.7750765, 18.9502613 42.7751585)"
207638668,False,,,tertiary,,,,True,108.723,"LINESTRING (18.9504005 42.7750765, 18.9514399 42.774465)"
1173746740,False,,Serdara Šćepana,residential,,,,False,50.96,"LINESTRING (18.9504005 42.7750765, 18.9504788 42.7751479, 18.950792 42.7754335)"
169553649,False,,Radoja Dakića,residential,,,,True,76.175,"LINESTRING (18.9487332 42.7762083, 18.9478373 42.7764003)"
169553649,False,,Radoja Dakića,residential,,,,False,74.261,"LINESTRING (18.9487332 42.7762083, 18.9495201 42.7760463, 18.949609 42.7760273)"
1185636044,False,,,residential,,,,True,86.972,"LINESTRING (18.9487332 42.7762083, 18.9487019 42.7761349, 18.9486607 42.7761175, 18.9486198 42.7761072, 18.9485635 42.7761077, 18.9477792 42.7762669)"
1184961829,False,,Radoja Dakića,residential,,,,False,8.621,"LINESTRING (18.9436701 42.7764552, 18.9435762 42.7764197)"
207571572,False,,Radoja Dakića,residential,,,,True,133.264,"LINESTRING (18.9436701 42.7764552, 18.9437838 42.7765003, 18.9447989 42.7768967, 18.9449546 42.7769277, 18.945147 42.776928)"
1184961828,True,2,Vuka Mićunovića,secondary,40,yes,,False,106.173,"LINESTRING (18.9436701 42.7764552, 18.943593 42.7765555, 18.9435791 42.7765736, 18.9433615 42.7768491, 18.9431269 42.7771607, 18.9430317 42.7772871)"
169553649,False,,Radoja Dakića,residential,,,,False,58.366,"LINESTRING (18.947148 42.77654, 18.9472724 42.7765151, 18.9477147 42.7764266, 18.9478373 42.7764003)"
207571572,False,,Radoja Dakića,residential,,,,False,101.04899999999999,"LINESTRING (18.947148 42.77654, 18.9470302 42.7765628, 18.9459508 42.7767716)"
303519273,False,,Skadarska,residential,,,,True,126.25,"LINESTRING (18.947148 42.77654, 18.9471798 42.7766211, 18.9475095 42.7774631, 18.9475222 42.7774956, 18.9475753 42.7776312)"
450647284,False,,Skadarska,residential,,,,False,71.447,"LINESTRING (18.947148 42.77654, 18.947115 42.7764481, 18.9470012 42.7761317, 18.9469816 42.7760389, 18.9469617 42.7759134)"
169553718,False,,Baja Pivljanina,residential,,,,True,88.826,"LINESTRING (18.9475753 42.7776312, 18.947617 42.7777494, 18.9476344 42.7777986, 18.9478493 42.7784043)"
303519273,False,,Skadarska,residential,,,,False,126.25,"LINESTRING (18.9475753 42.7776312, 18.9475222 42.7774956, 18.9475095 42.7774631, 18.9471798 42.7766211, 18.947148 42.77654)"
"[1173746745, 1173746746, 1173746747]",False,4,Dr Nika Miljanića,tertiary,40,,,False,208.64799999999997,"LINESTRING (18.9475753 42.7776312, 18.9477171 42.7776015, 18.9477771 42.7775889, 18.9478678 42.7775699, 18.9482371 42.7774924, 18.9494851 42.7772305, 18.9498909 42.7771454, 18.9499155 42.7771402, 18.9499319 42.7771368, 18.9500333 42.7771155)"
"[696920114, 1173746748]",False,4,Dr Nika Miljanića,tertiary,40,,,True,148.01500000000001,"LINESTRING (18.9475753 42.7776312, 18.9474034 42.7776673, 18.9473475 42.7776788, 18.9469394 42.7777624, 18.9464124 42.7778755, 18.9463064 42.7778978, 18.9458318 42.7779975)"
186372815,True,,Marka Miljanova,residential,,,,False,54.416,"LINESTRING (18.9507763 42.7723736, 18.9507898 42.7723095, 18.9508784 42.77189)"
200508091,True,,Manastirska,residential,,,,False,181.24099999999999,"LINESTRING (18.9507763 42.7723736, 18.9507063 42.7724136, 18.949018 42.773369)"
525220957,False,2,Ivana Milutinovića,tertiary,40,,,False,67.096,"LINESTRING (18.9507763 42.7723736, 18.9506328 42.7723097, 18.9505723 42.7722827, 18.9500736 42.7720605)"
1173746733,False,2,Vuka Karadžića,tertiary,40,,,True,123.71000000000002,"LINESTRING (18.9507763 42.7723736, 18.9508689 42.7723844, 18.9520684 42.7725248, 18.9521065 42.7725293, 18.9521239 42.7725313, 18.952273 42.7725488)"
525220957,False,2,Ivana Milutinovića,tertiary,40,,,False,151.237,"LINESTRING (18.9495441 42.7718338, 18.949394 42.7717698, 18.948629 42.7714438, 18.9484572 42.7713705, 18.9483022 42.7713045, 18.9480937 42.7712049, 18.9480647 42.7711911, 18.9480202 42.7711685, 18.947955 42.7711353)"
525220957,False,2,Ivana Milutinovića,tertiary,40,,,True,50.034000000000006,"LINESTRING (18.9495441 42.7718338, 18.9496537 42.7718807, 18.9497765 42.7719333, 18.9500736 42.7720605)"
183696603,True,,Dr Josipa Sladea,residential,,,,False,7.063,"LINESTRING (18.946708 42.7724209, 18.9466306 42.7723925)"
"[1215817746, 56688182]",True,2,Vuka Mićunovića,secondary,"['20', '40']",yes,,False,120.402,"LINESTRING (18.946708 42.7724209, 18.9466527 42.7724968, 18.9466183 42.7725441, 18.9463913 42.7728404, 18.9461858 42.7731087, 18.946173 42.7731253, 18.9461222 42.7731917, 18.9461018 42.7732183, 18.9459904 42.7733669)"
183696606,True,,Lazara Sočice,residential,,,,False,39.847,"LINESTRING (18.9482825 42.7725659, 18.9486655 42.7723437)"
183696603,True,,Dr Josipa Sladea,residential,,,,False,129.792,"LINESTRING (18.9482825 42.7725659, 18.9467727 42.7724404, 18.9467573 42.7724391, 18.946708 42.7724209)"
64164232,False,,Vučedolska,residential,,,,False,151.137,"LINESTRING (18.9497528 42.7706172, 18.9487066 42.7708414, 18.9484494 42.7708951, 18.9483629 42.7709136, 18.9481322 42.7709628, 18.9479747 42.7709963)"
64164232,False,,Vučedolska,residential,,,,True,87.231,"LINESTRING (18.9497528 42.7706172, 18.9503341 42.770503, 18.9507851 42.7704143)"
303517966,True,,Đura Salaja,residential,,,,False,136.34799999999998,"LINESTRING (18.9497528 42.7706172, 18.9495673 42.7716987, 18.9495441 42.7718338)"
252747122,False,2,Vuka Karadžića,tertiary,50,,,False,35.168,"LINESTRING (18.9542383 42.7727689, 18.9538126 42.7727201)"
207638667,False,,Pete Proleterske brigade,tertiary,40,,,True,232.865,"LINESTRING (18.9542383 42.7727689, 18.9540697 42.7729015, 18.9520447 42.7741054)"
175567714,True,,Novaka Ramova,residential,,,,False,6.943,"LINESTRING (18.9459904 42.7733669, 18.9459164 42.7733361)"
"[1215817747, 1215817743]",True,2,Vuka Mićunovića,secondary,40,yes,,False,117.298,"LINESTRING (18.9459904 42.7733669, 18.9459295 42.7734476, 18.9459089 42.773475, 18.9458981 42.77349, 18.9458665 42.7735334, 18.9456577 42.7738214, 18.9454431 42.7741173, 18.9454216 42.7741469, 18.9454128 42.774159, 18.9453127 42.7742971)"
200508096,True,,Trg Slobode,residential,,,,False,113.462,"LINESTRING (18.949018 42.773369, 18.9494177 42.7743463)"
374523932,True,,Trg Slobode,residential,,,,False,69.596,"LINESTRING (18.949018 42.773369, 18.9486061 42.7734465, 18.9481979 42.7735396)"
175567714,True,,Novaka Ramova,residential,,,,False,181.76500000000004,"LINESTRING (18.9481979 42.7735396, 18.9480989 42.7735547, 18.9460835 42.7733875, 18.9460673 42.7733862, 18.9460534 42.7733827, 18.9459904 42.7733669)"
200508097,True,,Karađorđeva,residential,,,,False,51.848,"LINESTRING (18.9453127 42.7742971, 18.9453886 42.7743032, 18.9459441 42.7743482)"
"[1215817744, 1184961822]",True,2,Vuka Mićunovića,secondary,"['20', '40']",yes,,False,114.23499999999999,"LINESTRING (18.9453127 42.7742971, 18.9452403 42.7743895, 18.9452232 42.7744113, 18.9451583 42.7744941, 18.9449732 42.7747301, 18.9448841 42.7748437, 18.9447632 42.7749979, 18.9447521 42.7750121, 18.9447309 42.7750392, 18.9447162 42.7750579, 18.9447106 42.7750654, 18.9446192 42.7751894)"
207571567,True,,Novice Cerovića,residential,,,,False,124.396,"LINESTRING (18.9494177 42.7743463, 18.9496203 42.7742758, 18.9506411 42.7736851)"
200508097,True,,Karađorđeva,residential,,,,False,116.41000000000001,"LINESTRING (18.9471607 42.7744468, 18.9473005 42.7744568, 18.9484081 42.7745359, 18.9484259 42.7745342, 18.9485796 42.7745196)"
"[374523930, 207571554]",True,,Trg Slobode,residential,,,,False,71.076,"LINESTRING (18.9485796 42.7745196, 18.9488132 42.7744739, 18.9490082 42.7744358, 18.9494177 42.7743463)"
374674619,True,,Trg Slobode,residential,,,,False,113.33800000000001,"LINESTRING (18.9485796 42.7745196, 18.9485378 42.7744122, 18.9482468 42.7736651, 18.9481979 42.7735396)"
200508094,True,,Vardarska,residential,,,,False,105.77300000000001,"LINESTRING (18.9470302 42.7753932, 18.9470357 42.7753536, 18.9471549 42.7744885, 18.9471607 42.7744468)"
207571557,False,,Narodnih heroja,tertiary,,,,False,199.38600000000002,"LINESTRING (18.9470302 42.7753932, 18.9471339 42.7754024, 18.9472569 42.7754133, 18.9493462 42.7755957, 18.9494553 42.7755828)"
207571557,False,,Narodnih heroja,tertiary,,,,True,55.121,"LINESTRING (18.9470302 42.7753932, 18.9469147 42.7753831, 18.9463596 42.7753346)"
207571543,False,,,residential,,,,True,117.948,"LINESTRING (18.9476288 42.7695322, 18.9476817 42.769693, 18.9477307 42.7697991, 18.9477708 42.7698194, 18.9479313 42.7697591, 18.948045 42.7697001, 18.9482155 42.7695985, 18.9482708 42.7695764, 18.9483227 42.769571, 18.9483506 42.7695749, 18.9485897 42.7696751, 18.9486419 42.7696969)"
1178040052,False,,,residential,,,,True,8.528,"LINESTRING (18.9486419 42.7696969, 18.9487317 42.7697361)"
207571543,False,,,residential,,,,False,117.94800000000001,"LINESTRING (18.9486419 42.7696969, 18.9485897 42.7696751, 18.9483506 42.7695749, 18.9483227 42.769571, 18.9482708 42.7695764, 18.9482155 42.7695985, 18.948045 42.7697001, 18.9479313 42.7697591, 18.9477708 42.7698194, 18.9477307 42.7697991, 18.9476817 42.769693, 18.9476288 42.7695322)"
207571541,False,,,residential,,,,True,108.544,"LINESTRING (18.9540351 42.7717577, 18.9538126 42.7727201)"
"[207571565, 218650253]",False,,,residential,,,,False,101.125,"LINESTRING (18.9540351 42.7717577, 18.9531324 42.7716321, 18.9530519 42.7717162, 18.9530124 42.7718452)"
207571530,False,,Stojana Kovačevića,residential,,,,True,6.683,"LINESTRING (18.9440859 42.7719961, 18.9440726 42.7720554)"
207571530,False,,Stojana Kovačevića,residential,,,,False,61.262,"LINESTRING (18.9440859 42.7719961, 18.9443849 42.7716081, 18.9444229 42.7715067)"
218650249,False,,,residential,,,,False,73.814,"LINESTRING (18.952273 42.7725488, 18.9525175 42.7719097)"
252747122,False,2,Vuka Karadžića,tertiary,50,,,True,127.104,"LINESTRING (18.952273 42.7725488, 18.9523347 42.7725547, 18.9538126 42.7727201)"
1173746733,False,2,Vuka Karadžića,tertiary,40,,,False,123.71000000000001,"LINESTRING (18.952273 42.7725488, 18.9521239 42.7725313, 18.9521065 42.7725293, 18.9520684 42.7725248, 18.9508689 42.7723844, 18.9507763 42.7723736)"
207571541,False,,,residential,,,,False,108.544,"LINESTRING (18.9538126 42.7727201, 18.9540351 42.7717577)"
252747122,False,2,Vuka Karadžića,tertiary,50,,,True,35.168,"LINESTRING (18.9538126 42.7727201, 18.9542383 42.7727689)"
252747122,False,2,Vuka Karadžića,tertiary,50,,,False,127.104,"LINESTRING (18.9538126 42.7727201, 18.9523347 42.7725547, 18.952273 42.7725488)"
207571530,False,,Stojana Kovačevića,residential,,,,False,47.676,"LINESTRING (18.9436852 42.7730397, 18.9437203 42.7728237, 18.9438121 42.7726235)"
207571530,False,,Stojana Kovačevića,residential,,,,True,33.42,"LINESTRING (18.9436852 42.7730397, 18.9436765 42.7731407, 18.9436913 42.773243, 18.9437361 42.7733337)"
1151092426,False,,,residential,,,,False,72.247,"LINESTRING (18.9436852 42.7730397, 18.9440453 42.7730127, 18.9443806 42.7729733, 18.9445603 42.7729457)"
207764862,False,,Štrosmajerova,residential,,,,True,66.002,"LINESTRING (18.9437361 42.7733337, 18.9445148 42.7734937)"
207571530,False,,Stojana Kovačevića,residential,,,,False,33.42,"LINESTRING (18.9437361 42.7733337, 18.9436913 42.773243, 18.9436765 42.7731407, 18.9436852 42.7730397)"
207571530,False,,Stojana Kovačevića,residential,,,,True,144.01999999999998,"LINESTRING (18.9437361 42.7733337, 18.9437137 42.7735856, 18.9436857 42.7738208, 18.9436208 42.7742829, 18.9435237 42.7746175)"
207571530,False,,Stojana Kovačevića,residential,,,,False,19.208,"LINESTRING (18.9434458 42.7747805, 18.9435237 42.7746175)"
207571530,False,,Stojana Kovačevića,residential,,,,True,54.726,"LINESTRING (18.9434458 42.7747805, 18.9432354 42.7752478)"
207571563,False,,,residential,,,,True,65.705,"LINESTRING (18.9434458 42.7747805, 18.9442076 42.7749715)"
207571563,False,,,residential,,,,False,65.705,"LINESTRING (18.9442076 42.7749715, 18.9434458 42.7747805)"
1184924162,False,,,residential,,,,False,68.737,"LINESTRING (18.9442076 42.7749715, 18.9445496 42.7744066)"
207571563,False,,,residential,,,,True,33.791,"LINESTRING (18.9442076 42.7749715, 18.9444949 42.7751232, 18.944542 42.7751506)"
1184961827,False,,Narodnih heroja,tertiary,,,,True,7.637,"LINESTRING (18.9446192 42.7751894, 18.944542 42.7751506)"
207571557,False,,Narodnih heroja,tertiary,,,,False,143.191,"LINESTRING (18.9446192 42.7751894, 18.9446732 42.7752052, 18.9447031 42.7752121, 18.9463596 42.7753346)"
"[1215817745, 1184961826]",True,2,Vuka Mićunovića,secondary,40,yes,,False,160.66400000000002,"LINESTRING (18.9446192 42.7751894, 18.9445341 42.7752966, 18.9445231 42.7753105, 18.9442809 42.7756355, 18.9440218 42.7759832, 18.9437986 42.7762828, 18.9437935 42.7762895, 18.9437827 42.7763041, 18.9436701 42.7764552)"
169553649,False,,Radoja Dakića,residential,,,,True,74.261,"LINESTRING (18.949609 42.7760273, 18.9495201 42.7760463, 18.9487332 42.7762083)"
305134752,False,,Njegoševa,tertiary,,,,False,125.86100000000002,"LINESTRING (18.949609 42.7760273, 18.9499751 42.7769662, 18.9499808 42.7769808, 18.9500333 42.7771155)"
305134752,False,,Njegoševa,tertiary,,,,True,50.992999999999995,"LINESTRING (18.949609 42.7760273, 18.9494927 42.7756908, 18.9494553 42.7755828)"
207571530,False,,Stojana Kovačevića,residential,,,,False,57.642,"LINESTRING (18.9428701 42.7771837, 18.9428604 42.7771019, 18.9428936 42.7766663)"
207571530,False,,Stojana Kovačevića,residential,,,,True,9.889,"LINESTRING (18.9428701 42.7771837, 18.9429184 42.7772306, 18.9429469 42.7772523)"
1184961831,False,,Stojana Kovačevića,residential,,,,False,7.929,"LINESTRING (18.9430317 42.7772871, 18.9429469 42.7772523)"
305136289,False,,Jovana Cvijića,residential,,,,False,87.148,"LINESTRING (18.9506411 42.7736851, 18.9512797 42.7743132)"
207571567,True,,Novice Cerovića,residential,,,,False,187.94299999999998,"LINESTRING (18.9506411 42.7736851, 18.9521543 42.7727999, 18.9521932 42.7727656, 18.9522207 42.7727183, 18.952261 42.7725828, 18.952273 42.7725488)"
207638685,False,,,residential,,,,True,25.488,"LINESTRING (18.9517382 42.7752586, 18.9520315 42.7753373)"
207638656,False,,,residential,,,,True,45.513000000000005,"LINESTRING (18.9517382 42.7752586, 18.9517678 42.775194, 18.9517812 42.7751649, 18.9518445 42.7750267, 18.9519124 42.7748698)"
207638685,False,,,residential,,,,False,86.681,"LINESTRING (18.9517382 42.7752586, 18.951499 42.7752004, 18.9513366 42.7751928, 18.9512206 42.7752061, 18.9510932 42.7752603, 18.950792 42.7754335)"
207638685,False,,,residential,,,,False,25.488,"LINESTRING (18.9520315 42.7753373, 18.9517382 42.7752586)"
207638685,False,,,residential,,,,True,127.57499999999999,"LINESTRING (18.9520315 42.7753373, 18.9522947 42.775409, 18.95245 42.775482, 18.9531948 42.7759408, 18.9532765 42.7760108)"
233666362,False,,,residential,,,,False,63.961000000000006,"LINESTRING (18.9520315 42.7753373, 18.9519937 42.7754312, 18.9518925 42.7755155, 18.9516345 42.7756233, 18.9514407 42.7756605)"
207638685,False,,,residential,,,,False,127.575,"LINESTRING (18.9532765 42.7760108, 18.9531948 42.7759408, 18.95245 42.775482, 18.9522947 42.775409, 18.9520315 42.7753373)"
225566910,False,,,residential,,,,False,19.895,"LINESTRING (18.9532765 42.7760108, 18.953418 42.7761099, 18.9534491 42.7761369)"
"[386831258, 1173746734, 1173746735]",False,4,Nikole Tesle,tertiary,40,,,False,123.58900000000001,"LINESTRING (18.9532765 42.7760108, 18.9534199 42.7759263, 18.9537433 42.7757409, 18.9540125 42.7755866, 18.9540505 42.7755649, 18.9543727 42.7753802, 18.9544684 42.7753253)"
"[1173746737, 1173746738, 1173746739]",False,4,Nikole Tesle,tertiary,"['40', '30']",,,True,115.61,"LINESTRING (18.9532765 42.7760108, 18.9532042 42.7760506, 18.9531444 42.7760859, 18.9531243 42.7760975, 18.9529878 42.7761754, 18.9526833 42.776351, 18.952287 42.7765795, 18.9522585 42.776596, 18.9521615 42.776652)"
207764895,False,,,residential,,,,False,85.11200000000001,"LINESTRING (18.9468928 42.7720395, 18.9468207 42.7720131, 18.9462464 42.7718032, 18.9461783 42.7717949, 18.9460996 42.7718057, 18.9460436 42.7718269, 18.9460077 42.7718584, 18.9459842 42.7718929)"
"[698238827, 1178040055]",True,2,Vuka Mićunovića,secondary,40,yes,,False,108.017,"LINESTRING (18.9468928 42.7720395, 18.9469589 42.7719488, 18.9470266 42.771856, 18.9472443 42.7715573, 18.9473895 42.771358, 18.9474345 42.7712963, 18.9474667 42.7712438, 18.9475064 42.7711791)"
207764895,False,,,residential,,,,True,60.761,"LINESTRING (18.9460788 42.7723762, 18.9461881 42.7721766, 18.9461897 42.7721378, 18.9461689 42.7721001, 18.9459963 42.7719386, 18.9459842 42.7718929)"
218650254,False,,,residential,,,,True,51.091,"LINESTRING (18.9516453 42.7716773, 18.9522607 42.7717612)"
218650258,False,,,residential,,,,True,89.991,"LINESTRING (18.9516453 42.7716773, 18.951674 42.7715221, 18.9516887 42.7715037, 18.9517201 42.7714951, 18.9522757 42.7715791, 18.9522901 42.771587, 18.9522954 42.771594, 18.9522607 42.7717612)"
218650258,False,,,residential,,,,False,75.97800000000001,"LINESTRING (18.9516453 42.7716773, 18.9515798 42.7717846, 18.9513987 42.7718991, 18.9513233 42.7719241, 18.9512508 42.7719288, 18.9508784 42.77189)"
218650254,False,,,residential,,,,False,51.091,"LINESTRING (18.9522607 42.7717612, 18.9516453 42.7716773)"
218650258,False,,,residential,,,,False,89.991,"LINESTRING (18.9522607 42.7717612, 18.9522954 42.771594, 18.9522901 42.771587, 18.9522757 42.7715791, 18.9517201 42.7714951, 18.9516887 42.7715037, 18.951674 42.7715221, 18.9516453 42.7716773)"
218650254,False,,,residential,,,,True,20.217,"LINESTRING (18.9522607 42.7717612, 18.9524243 42.7717846, 18.9524954 42.7718131)"
218650254,False,,,residential,,,,False,20.217,"LINESTRING (18.9524954 42.7718131, 18.9524243 42.7717846, 18.9522607 42.7717612)"
218650256,False,,,residential,,,,False,44.909,"LINESTRING (18.9524954 42.7718131, 18.9525391 42.7717754, 18.9530124 42.7718452)"
218650256,False,,,residential,,,,True,11.01,"LINESTRING (18.9524954 42.7718131, 18.9524958 42.7718583, 18.9525175 42.7719097)"
218650253,False,,,residential,,,,False,15.49,"LINESTRING (18.9530124 42.7718452, 18.952978 42.7719822)"
"[207571565, 218650253]",False,,,residential,,,,True,101.125,"LINESTRING (18.9530124 42.7718452, 18.9530519 42.7717162, 18.9531324 42.7716321, 18.9540351 42.7717577)"
218650256,False,,,residential,,,,True,44.909,"LINESTRING (18.9530124 42.7718452, 18.9525391 42.7717754, 18.9524954 42.7718131)"
186372815,True,,Marka Miljanova,residential,,,,False,147.436,"LINESTRING (18.9508784 42.77189, 18.9511259 42.7706364, 18.9511188 42.7705774)"
