osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name
1042574427,3,M-3,primary,40,False,False,21.774,"LINESTRING (18.8463967 43.1566351, 18.84634 43.1568265)",
925834761,1,,primary_link,,True,False,24.907,"LINESTRING (18.8463967 43.1566351, 18.8464022 43.1567024, 18.8464157 43.1567594, 18.8464407 43.1568071, 18.8464865 43.1568411)",
"[1104447152, 1104391529, 1042574426, 1104391532]","['2', '4', '5']",M-3,primary,"['40', '50']",False,True,203.719,"LINESTRING (18.8463967 43.1566351, 18.84648 43.1564397, 18.8465571 43.1562611, 18.8465841 43.1561961, 18.846598 43.1561497, 18.8466107 43.1561027, 18.8466258 43.1560376, 18.8466322 43.1560024, 18.8466395 43.1559641, 18.8466497 43.1558913, 18.846656 43.1558248, 18.8466547 43.1557113, 18.8466509 43.155659, 18.8466447 43.1556038, 18.846634 43.1555361, 18.8466187 43.1554637, 18.8466036 43.1554061, 18.8465769 43.155322, 18.8465209 43.1551801, 18.8464634 43.1550701, 18.8464349 43.1550199, 18.8464009 43.1549656, 18.8463683 43.1549182, 18.846331 43.1548684)",
235894056,,,residential,,False,False,116.328,"LINESTRING (18.846331 43.1548684, 18.8464477 43.154878, 18.8468114 43.1551963, 18.8471199 43.1553509, 18.8473865 43.1554136, 18.847479 43.1554005)",
"[1104447152, 1104391529, 1042574426, 1104391532]","['2', '4', '5']",M-3,primary,"['40', '50']",False,False,203.71900000000002,"LINESTRING (18.846331 43.1548684, 18.8463683 43.1549182, 18.8464009 43.1549656, 18.8464349 43.1550199, 18.8464634 43.1550701, 18.8465209 43.1551801, 18.8465769 43.155322, 18.8466036 43.1554061, 18.8466187 43.1554637, 18.846634 43.1555361, 18.8466447 43.1556038, 18.8466509 43.155659, 18.8466547 43.1557113, 18.846656 43.1558248, 18.8466497 43.1558913, 18.8466395 43.1559641, 18.8466322 43.1560024, 18.8466258 43.1560376, 18.8466107 43.1561027, 18.846598 43.1561497, 18.8465841 43.1561961, 18.8465571 43.1562611, 18.84648 43.1564397, 18.8463967 43.1566351)",
1104447152,2,M-3,primary,50,False,True,167.199,"LINESTRING (18.846331 43.1548684, 18.8463049 43.154836, 18.8462732 43.1547988, 18.8462339 43.1547558, 18.8461985 43.1547195, 18.8460065 43.1545481, 18.8450495 43.153692)",
64166931,,,residential,,False,True,84.55199999999999,"LINESTRING (18.8448499 43.1571383, 18.8448082 43.156487, 18.8447799 43.1563806)",Trg Plužine
64166931,,,residential,,False,False,84.55199999999999,"LINESTRING (18.8447799 43.1563806, 18.8448082 43.156487, 18.8448499 43.1571383)",Trg Plužine
925834758,2,,residential,,False,False,88.039,"LINESTRING (18.8447799 43.1563806, 18.8448729 43.1563036, 18.8449121 43.1562712, 18.8450411 43.156112, 18.8450839 43.1560336, 18.8451479 43.1559165, 18.8452143 43.1556707)",Lazara Sočice
925834758,2,,residential,,False,True,71.037,"LINESTRING (18.8447799 43.1563806, 18.8445347 43.1565152, 18.8441763 43.1566335, 18.8440141 43.1566824)",Lazara Sočice
