osmid,oneway,highway,maxspeed,reversed,length,geometry,lanes,name,bridge
149420759,False,residential,40,True,182.59300000000002,"LINESTRING (19.8337989 42.5639645, 19.8338708 42.5639934, 19.8340874 42.564068, 19.8343898 42.5641841, 19.8346064 42.5642893, 19.8348854 42.5644083, 19.835167 42.5645219, 19.8354272 42.5646409, 19.8356317 42.5647259, 19.8357441 42.5647635)",,,
279478314,False,tertiary,40,False,17.654,"LINESTRING (19.8337989 42.5639645, 19.8336733 42.5639024, 19.8336194 42.5638766)",2,Čaršijska,
1149982243,False,tertiary,40,True,66.79299999999999,"LINESTRING (19.8337989 42.5639645, 19.8337495 42.5640488, 19.8334821 42.564401, 19.8334639 42.5644252, 19.8334508 42.5644428, 19.8334115 42.5644926)",2,Čaršijska,
154615938,False,tertiary,,False,8.797,"LINESTRING (19.8339676 42.5604143, 19.834026 42.5603479)",2,Alipašina,
149420756,False,residential,40,True,54.409,"LINESTRING (19.8339676 42.5604143, 19.834144 42.5605153, 19.834285 42.5606298, 19.8344041 42.5607756)",,,
154615938,False,tertiary,,True,137.629,"LINESTRING (19.8339676 42.5604143, 19.8338043 42.560639, 19.8334437 42.5613309, 19.8333646 42.5615655)",2,Alipašina,
154615938,False,tertiary,,False,220.486,"LINESTRING (19.8327503 42.5634956, 19.8327738 42.5634294, 19.8330298 42.5627081, 19.8333646 42.5615655)",2,Alipašina,
279478314,False,tertiary,40,True,25.541,"LINESTRING (19.8327503 42.5634956, 19.8328188 42.5635257, 19.8330145 42.5636176)",2,Čaršijska,
374114313,False,tertiary,40,False,48.795,"LINESTRING (19.8327503 42.5634956, 19.8326712 42.5634591, 19.8323272 42.5633088, 19.8322353 42.5632754)",2,Čaršijska,
149420769,False,residential,40,False,18.462,"LINESTRING (19.8336194 42.5638766, 19.8336549 42.5638342, 19.8337256 42.5637303)",,,
279478314,False,tertiary,40,False,57.306,"LINESTRING (19.8336194 42.5638766, 19.8330798 42.5636436, 19.8330145 42.5636176)",2,Čaršijska,
279478314,False,tertiary,40,True,17.654,"LINESTRING (19.8336194 42.5638766, 19.8336733 42.5639024, 19.8337989 42.5639645)",2,Čaršijska,
149420769,False,residential,40,False,132.643,"LINESTRING (19.8348925 42.5623623, 19.8351087 42.5619772, 19.8351929 42.5617578, 19.8354843 42.5612534)",,,
149420769,False,residential,40,True,180.141,"LINESTRING (19.8348925 42.5623623, 19.8343776 42.5628621, 19.834104 42.5632058, 19.8338719 42.5635081, 19.8337256 42.5637303)",,,
150431876,False,residential,,False,225.67600000000002,"LINESTRING (19.8348925 42.5623623, 19.8350425 42.5624562, 19.8352131 42.5625346, 19.8353787 42.5625944, 19.8356706 42.5626969, 19.8358528 42.5627346, 19.8359335 42.5627362, 19.8360048 42.5627145, 19.8360751 42.5626782, 19.8363067 42.5625166, 19.8364247 42.5623859, 19.8367575 42.561918, 19.8368478 42.5618141)",,,
149420768,False,residential,40,False,29.893,"LINESTRING (19.8297255 42.56145, 19.83002 42.5612912)",,,
149420768,False,residential,40,True,45.332,"LINESTRING (19.8297255 42.56145, 19.8293043 42.5617145)",,,
1149982237,False,residential,40,True,308.06,"LINESTRING (19.8297255 42.56145, 19.8301056 42.5620141, 19.8304791 42.5625019, 19.8306975 42.5627377, 19.8310114 42.5630514, 19.8316236 42.563554, 19.8317603 42.563667, 19.8317741 42.563679, 19.8318317 42.5637259)",,Kosovska,
149420768,False,residential,40,False,34.495,"LINESTRING (19.8336322 42.5602379, 19.834026 42.5603479)",,,
149420768,False,residential,40,True,43.667,"LINESTRING (19.8336322 42.5602379, 19.8334487 42.560227, 19.8331002 42.5602415)",,,
149420768,False,residential,40,False,24.51,"LINESTRING (19.8328012 42.5602324, 19.8331002 42.5602415)",,,
149420768,False,residential,40,True,118.69200000000001,"LINESTRING (19.8328012 42.5602324, 19.8324939 42.5602952, 19.8321912 42.5603464, 19.831923 42.5604095, 19.8314077 42.5605238)",,,
1149982242,False,tertiary,40,True,4.119,"LINESTRING (19.8282792 42.5623522, 19.8283158 42.5623776)",2,Gusinje - Dolina Grebaje,
149420768,False,residential,40,False,110.12,"LINESTRING (19.8282792 42.5623522, 19.8285035 42.5622458, 19.8287456 42.5620852, 19.8293043 42.5617145)",,,
149420768,False,residential,40,True,3.111,"LINESTRING (19.8314077 42.5605238, 19.8313759 42.5605391)",,,
149420768,False,residential,40,False,118.692,"LINESTRING (19.8314077 42.5605238, 19.831923 42.5604095, 19.8321912 42.5603464, 19.8324939 42.5602952, 19.8328012 42.5602324)",,,
149420759,False,residential,40,False,182.593,"LINESTRING (19.8357441 42.5647635, 19.8356317 42.5647259, 19.8354272 42.5646409, 19.835167 42.5645219, 19.8348854 42.5644083, 19.8346064 42.5642893, 19.8343898 42.5641841, 19.8340874 42.564068, 19.8338708 42.5639934, 19.8337989 42.5639645)",,,
149420759,False,residential,40,True,239.155,"LINESTRING (19.8357441 42.5647635, 19.8359743 42.5647723, 19.8361393 42.5647827, 19.8362821 42.5647743, 19.8363706 42.5647441, 19.8364124 42.5647173, 19.8365061 42.5646375, 19.8365946 42.5645446, 19.836655 42.5644557, 19.8366757 42.5643881, 19.8366878 42.5642171, 19.8366912 42.5641446, 19.8366704 42.5640187, 19.8366315 42.5638863, 19.8365731 42.5636596, 19.8365034 42.5634758, 19.8364209 42.5632921, 19.8363527 42.56317)",,,
149420767,False,residential,40,False,209.12400000000002,"LINESTRING (19.8357441 42.5647635, 19.8356533 42.5648376, 19.8355676 42.5648926, 19.8354239 42.5649573, 19.8353433 42.5649773, 19.8352638 42.5649801, 19.8349386 42.5648783, 19.8348047 42.5648484, 19.8342057 42.5647209, 19.8338551 42.5646425, 19.833523 42.5645315, 19.8335128 42.5645278, 19.8334115 42.5644926)",,Kosovska,
1185636886,False,residential,40,False,5.769,"LINESTRING (19.8322268 42.5632239, 19.8322353 42.5632754)",,,
149420755,False,residential,40,False,285.966,"LINESTRING (19.8322268 42.5632239, 19.8321361 42.5631741, 19.831941 42.5630521, 19.8317103 42.562896, 19.8315889 42.5627913, 19.8314448 42.5626506, 19.831377 42.5625795, 19.8313019 42.5624856, 19.8312175 42.5623068, 19.8311263 42.5621192, 19.8307405 42.561497, 19.8304481 42.5610604)",,,
1185636886,False,residential,40,True,308.3829999999999,"LINESTRING (19.8322268 42.5632239, 19.8322552 42.563134, 19.8322569 42.5630716, 19.832023 42.5623019, 19.8319501 42.56208, 19.8318644 42.5618417, 19.8318133 42.5616261, 19.8317841 42.5615147, 19.8317527 42.5614018, 19.8316946 42.561236, 19.8315852 42.5609533, 19.8315648 42.5609005, 19.8314084 42.5605899, 19.8313759 42.5605391)",,,
279478313,False,residential,40,True,65.066,"LINESTRING (19.8325908 42.5641126, 19.8329704 42.5636691, 19.8330145 42.5636176)",2,Sandžačka,
1149982236,False,residential,40,False,75.734,"LINESTRING (19.8325908 42.5641126, 19.8319397 42.5637931, 19.8318834 42.5637661, 19.8318317 42.5637259)",2,Kosovska,
1149982236,False,residential,40,True,79.40100000000001,"LINESTRING (19.8325908 42.5641126, 19.8329891 42.5643018, 19.8332337 42.5644141, 19.8333233 42.5644555, 19.8334115 42.5644926)",2,Kosovska,
149420756,False,residential,40,False,100.11999999999999,"LINESTRING (19.8368478 42.5618141, 19.8368952 42.5617369, 19.8369282 42.5616466, 19.8369282 42.5615558, 19.836901 42.5615125, 19.8368412 42.5614835, 19.8367389 42.5614625, 19.8364296 42.5614273, 19.8362624 42.5614233, 19.8361281 42.5614257)",,,
149420756,False,residential,40,True,136.751,"LINESTRING (19.8368478 42.5618141, 19.8369332 42.561857, 19.837022 42.5619012, 19.8377189 42.5622285, 19.8377925 42.5622677, 19.8378482 42.5623199, 19.8378736 42.5623728, 19.8379268 42.5626466)",,,
150431876,False,residential,,True,225.676,"LINESTRING (19.8368478 42.5618141, 19.8367575 42.561918, 19.8364247 42.5623859, 19.8363067 42.5625166, 19.8360751 42.5626782, 19.8360048 42.5627145, 19.8359335 42.5627362, 19.8358528 42.5627346, 19.8356706 42.5626969, 19.8353787 42.5625944, 19.8352131 42.5625346, 19.8350425 42.5624562, 19.8348925 42.5623623)",,,
1185636886,False,residential,40,True,5.769,"LINESTRING (19.8322353 42.5632754, 19.8322268 42.5632239)",,,
374114313,False,tertiary,40,False,60.026999999999994,"LINESTRING (19.8322353 42.5632754, 19.8321831 42.5633286, 19.8318833 42.5636705, 19.8318743 42.5636801, 19.8318679 42.5636863, 19.8318317 42.5637259)",2,Čaršijska,
374114313,False,tertiary,40,True,48.795,"LINESTRING (19.8322353 42.5632754, 19.8323272 42.5633088, 19.8326712 42.5634591, 19.8327503 42.5634956)",2,Čaršijska,
149420757,False,residential,40,True,141.446,"LINESTRING (19.8363527 42.56317, 19.8379268 42.5626466)",,,
149420757,False,residential,40,False,226.18599999999995,"LINESTRING (19.8363527 42.56317, 19.835957 42.563274, 19.8354123 42.5634537, 19.8349572 42.5636086, 19.8348651 42.5636217, 19.8344072 42.5636628, 19.8339771 42.563715, 19.8338158 42.5637275, 19.8337256 42.5637303)",,,
