osmid,lanes,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,name
30002795,1,tertiary,False,False,98.20400000000001,"LINESTRING (18.6954083 42.5128702, 18.6955671 42.5129003, 18.6956215 42.5129108, 18.6956758 42.5129204, 18.6957361 42.5129301, 18.6957988 42.512939, 18.6960536 42.5129695, 18.6960882 42.5129717, 18.6961294 42.5129724, 18.69617 42.5129705, 18.6962028 42.512967, 18.6962353 42.5129618, 18.6962746 42.5129539, 18.6963215 42.5129398, 18.6963661 42.5129242, 18.6965552 42.5128494)",,,,
"[1096993656, 1118640588]",2,primary,False,False,176.464,"LINESTRING (18.6954083 42.5128702, 18.6953336 42.5130404, 18.6953105 42.5130931, 18.695154 42.5134449, 18.6950907 42.5135734, 18.6950287 42.513685, 18.6949549 42.5138063, 18.6948824 42.513915, 18.6948547 42.5139546, 18.6948298 42.5139883, 18.6945858 42.5143323)",M-1,40,,
30002795,1,tertiary,False,True,274.97499999999997,"LINESTRING (18.698472 42.5110254, 18.6984307 42.5110625, 18.6983896 42.5110996, 18.6983631 42.5111212, 18.6983409 42.5111379, 18.6983044 42.5111634, 18.6982128 42.511217, 18.6981209 42.5112775, 18.6980681 42.5113137, 18.6980475 42.5113276, 18.6980303 42.5113414, 18.6980131 42.5113577, 18.6979966 42.5113767, 18.6979829 42.5113964, 18.697944 42.5114598, 18.6979253 42.5114963, 18.6979081 42.5115362, 18.697891 42.5115856, 18.6978468 42.5117518, 18.6978011 42.512012, 18.6977843 42.5121151, 18.6977738 42.5121539, 18.6977624 42.5121878, 18.6977484 42.5122207, 18.6977357 42.5122459, 18.6977215 42.5122707, 18.6976993 42.5123042, 18.6976794 42.5123301, 18.6976599 42.5123521, 18.6976402 42.5123705, 18.6976198 42.5123873, 18.6975896 42.5124086, 18.6975654 42.5124233, 18.6975364 42.5124391, 18.697513 42.5124515, 18.6971926 42.5125906, 18.6968426 42.512715, 18.6966742 42.5128012, 18.6966491 42.5128113, 18.6965552 42.5128494)",,,,
735223530,,residential,False,True,80.03800000000001,"LINESTRING (18.698472 42.5110254, 18.6985888 42.5111279, 18.6986188 42.5111451, 18.6987112 42.5111578, 18.6988262 42.5111578, 18.6988858 42.5111782, 18.6992387 42.5114204)",,,,
137636125,,residential,False,True,115.61999999999999,"LINESTRING (18.6972155 42.5139034, 18.6969863 42.5142691, 18.696637 42.5148517)",,,,
137636125,,residential,False,False,48.093,"LINESTRING (18.693645 42.5155209, 18.6939521 42.5156533, 18.6941613 42.5157255)",,,,
"[177389616, 177389608, 1118640587]",2,primary,False,False,115.151,"LINESTRING (18.693645 42.5155209, 18.6936059 42.5155576, 18.6933703 42.5157681, 18.6933558 42.5157807, 18.6929133 42.5161161, 18.6926927 42.5162811)",M-1,40,yes,
"[1118640587, 1118640588]",2,primary,False,True,153.095,"LINESTRING (18.693645 42.5155209, 18.6938997 42.5152208, 18.6940114 42.5150934, 18.694031 42.5150687, 18.6940737 42.5150173, 18.6940956 42.5149888, 18.6944313 42.5145499, 18.6944478 42.5145237, 18.6945394 42.5143936, 18.694563 42.5143618, 18.6945858 42.5143323)",M-1,40,,
137636125,,residential,False,False,115.61999999999999,"LINESTRING (18.696637 42.5148517, 18.6969863 42.5142691, 18.6972155 42.5139034)",,,,
137636125,,residential,False,True,53.578,"LINESTRING (18.696637 42.5148517, 18.6965951 42.5149343, 18.6965001 42.5150275, 18.6963941 42.5150886, 18.6961798 42.5151704)",,,,
177365041,,residential,False,False,157.67100000000002,"LINESTRING (18.696637 42.5148517, 18.6968543 42.51491, 18.6971627 42.5150137, 18.6973135 42.5150588, 18.6974718 42.5151394, 18.6976139 42.5151774, 18.6977823 42.5151991, 18.6980022 42.5152075, 18.6982839 42.5152411, 18.6984515 42.5152649)",,,,
239301400,,residential,False,True,92.149,"LINESTRING (18.6995201 42.515445, 18.6992401 42.5162476)",,,,
177365041,,residential,False,False,90.784,"LINESTRING (18.6995201 42.515445, 18.6995754 42.515422, 18.6996464 42.5153766, 18.6997768 42.5153245, 18.6999082 42.5153127, 18.6999991 42.5153045, 18.7001091 42.5153024, 18.7002204 42.5153084, 18.7003478 42.5153261, 18.7004806 42.5153548, 18.7005604 42.5153825)",,,,
177365041,,residential,False,True,89.862,"LINESTRING (18.6995201 42.515445, 18.6992669 42.5153953, 18.6987237 42.5153084, 18.6984515 42.5152649)",,,,
177365041,,residential,False,True,149.025,"LINESTRING (18.7016286 42.5161595, 18.7014998 42.5161852, 18.7012906 42.5162722, 18.701241 42.5161338, 18.7011766 42.5159469, 18.7011056 42.5158471, 18.701009 42.5157591, 18.7008025 42.515595, 18.7007731 42.5155647, 18.700659 42.5154467, 18.7005604 42.5153825)",,,,
1134787144,,residential,False,False,65.709,"LINESTRING (18.7004117 42.5138991, 18.7005866 42.5133224)",,,,
177366094,,residential,False,False,59.441,"LINESTRING (18.7004117 42.5138991, 18.7005334 42.5139502, 18.7006314 42.5140112, 18.7006973 42.5140859, 18.7007885 42.5141582, 18.7009473 42.5142503)",,,,
177366094,,residential,False,True,95.186,"LINESTRING (18.7004117 42.5138991, 18.7002424 42.5138565, 18.7000603 42.5138107, 18.699958 42.5137861, 18.6996142 42.5137036, 18.6994351 42.5136973, 18.6992954 42.5137141)",,,,
177365041,,residential,False,False,149.02500000000003,"LINESTRING (18.7005604 42.5153825, 18.700659 42.5154467, 18.7007731 42.5155647, 18.7008025 42.515595, 18.701009 42.5157591, 18.7011056 42.5158471, 18.7011766 42.5159469, 18.701241 42.5161338, 18.7012906 42.5162722, 18.7014998 42.5161852, 18.7016286 42.5161595)",,,,
177365041,,residential,False,True,90.78399999999998,"LINESTRING (18.7005604 42.5153825, 18.7004806 42.5153548, 18.7003478 42.5153261, 18.7002204 42.5153084, 18.7001091 42.5153024, 18.6999991 42.5153045, 18.6999082 42.5153127, 18.6997768 42.5153245, 18.6996464 42.5153766, 18.6995754 42.515422, 18.6995201 42.515445)",,,,
"[177366094, 177366102]",,residential,False,True,132.572,"LINESTRING (18.7005604 42.5153825, 18.7006618 42.5150948, 18.7007198 42.5149305, 18.7007421 42.5148418, 18.7007902 42.5146738, 18.7008467 42.5145967, 18.7009626 42.5144471, 18.7009765 42.5144105, 18.7009888 42.5143597, 18.7009737 42.5143071, 18.7009473 42.5142503)",,,,
30002795,1,tertiary,False,False,274.97499999999997,"LINESTRING (18.6965552 42.5128494, 18.6966491 42.5128113, 18.6966742 42.5128012, 18.6968426 42.512715, 18.6971926 42.5125906, 18.697513 42.5124515, 18.6975364 42.5124391, 18.6975654 42.5124233, 18.6975896 42.5124086, 18.6976198 42.5123873, 18.6976402 42.5123705, 18.6976599 42.5123521, 18.6976794 42.5123301, 18.6976993 42.5123042, 18.6977215 42.5122707, 18.6977357 42.5122459, 18.6977484 42.5122207, 18.6977624 42.5121878, 18.6977738 42.5121539, 18.6977843 42.5121151, 18.6978011 42.512012, 18.6978468 42.5117518, 18.697891 42.5115856, 18.6979081 42.5115362, 18.6979253 42.5114963, 18.697944 42.5114598, 18.6979829 42.5113964, 18.6979966 42.5113767, 18.6980131 42.5113577, 18.6980303 42.5113414, 18.6980475 42.5113276, 18.6980681 42.5113137, 18.6981209 42.5112775, 18.6982128 42.511217, 18.6983044 42.5111634, 18.6983409 42.5111379, 18.6983631 42.5111212, 18.6983896 42.5110996, 18.6984307 42.5110625, 18.698472 42.5110254)",,,,
30002795,1,tertiary,False,True,98.20399999999998,"LINESTRING (18.6965552 42.5128494, 18.6963661 42.5129242, 18.6963215 42.5129398, 18.6962746 42.5129539, 18.6962353 42.5129618, 18.6962028 42.512967, 18.69617 42.5129705, 18.6961294 42.5129724, 18.6960882 42.5129717, 18.6960536 42.5129695, 18.6957988 42.512939, 18.6957361 42.5129301, 18.6956758 42.5129204, 18.6956215 42.5129108, 18.6955671 42.5129003, 18.6954083 42.5128702)",,,,
177366094,,residential,False,False,117.75200000000001,"LINESTRING (18.6965552 42.5128494, 18.6965649 42.512859, 18.6965759 42.5128658, 18.6965875 42.512872, 18.6966011 42.5128782, 18.6970616 42.5130458, 18.697834 42.5133281)",,,,
"[177366102, 177366094]",,residential,False,False,132.572,"LINESTRING (18.7009473 42.5142503, 18.7009737 42.5143071, 18.7009888 42.5143597, 18.7009765 42.5144105, 18.7009626 42.5144471, 18.7008467 42.5145967, 18.7007902 42.5146738, 18.7007421 42.5148418, 18.7007198 42.5149305, 18.7006618 42.5150948, 18.7005604 42.5153825)",,,,
177366094,,residential,False,True,59.441,"LINESTRING (18.7009473 42.5142503, 18.7007885 42.5141582, 18.7006973 42.5140859, 18.7006314 42.5140112, 18.7005334 42.5139502, 18.7004117 42.5138991)",,,,
735225796,,residential,False,False,149.411,"LINESTRING (18.7009473 42.5142503, 18.70114 42.5142777, 18.7012718 42.5143325, 18.7013985 42.5143923, 18.7015945 42.5144608, 18.7020888 42.5145821, 18.7021007 42.5146075, 18.7020832 42.5146243, 18.702047 42.5146451, 18.7016031 42.5147716)",,,,
177366094,,residential,False,False,128.466,"LINESTRING (18.697834 42.5133281, 18.6982388 42.5134707, 18.6984331 42.5135566, 18.6986899 42.5136288, 18.6988606 42.5136488, 18.6990212 42.5136667, 18.6991762 42.5136879, 18.6992954 42.5137141)",,,,
177366094,,residential,False,True,117.75200000000001,"LINESTRING (18.697834 42.5133281, 18.6970616 42.5130458, 18.6966011 42.5128782, 18.6965875 42.512872, 18.6965759 42.5128658, 18.6965649 42.512859, 18.6965552 42.5128494)",,,,
1185916437,,residential,False,False,112.07600000000001,"LINESTRING (18.697834 42.5133281, 18.6979647 42.5131405, 18.6979835 42.5130841, 18.6979902 42.5129546, 18.6980183 42.512839, 18.698017 42.5127975, 18.6979862 42.5127629, 18.697958 42.5127352, 18.6979647 42.5127075, 18.6980157 42.5126383, 18.6981726 42.5123971)",,,,
177561907,,residential,False,True,26.488,"LINESTRING (18.6948812 42.5144289, 18.6945858 42.5143323)",,,,
177387647,,residential,False,False,44.109,"LINESTRING (18.6948812 42.5144289, 18.6949912 42.5144309, 18.6950912 42.514274, 18.6951899 42.5141518)",,,,
177561907,,residential,False,False,22.75,"LINESTRING (18.6948812 42.5144289, 18.6947983 42.5145254, 18.6947501 42.5146085)",,,,
177387647,,residential,False,True,44.109,"LINESTRING (18.6951899 42.5141518, 18.6950912 42.514274, 18.6949912 42.5144309, 18.6948812 42.5144289)",,,,
177561908,,residential,False,False,19.86,"LINESTRING (18.694185 42.5153025, 18.6943263 42.5153598, 18.6943933 42.5153934)",,,,
177561907,,residential,False,True,22.75,"LINESTRING (18.6947501 42.5146085, 18.6947983 42.5145254, 18.6948812 42.5144289)",,,,
177561907,,residential,False,False,26.488,"LINESTRING (18.6945858 42.5143323, 18.6948812 42.5144289)",,,,
"[1118640587, 1118640588]",2,primary,False,False,153.095,"LINESTRING (18.6945858 42.5143323, 18.694563 42.5143618, 18.6945394 42.5143936, 18.6944478 42.5145237, 18.6944313 42.5145499, 18.6940956 42.5149888, 18.6940737 42.5150173, 18.694031 42.5150687, 18.6940114 42.5150934, 18.6938997 42.5152208, 18.693645 42.5155209)",M-1,40,,
