osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,width,junction
207520821,Gornji Kalimanj III,residential,False,False,67.51400000000001,"LINESTRING (18.7035574 42.427313, 18.7040186 42.4273344, 18.704369 42.4273968)",,,,,
1096077129,,primary,False,False,82.91999999999999,"LINESTRING (18.7035574 42.427313, 18.7035441 42.4273412, 18.7035384 42.4273563, 18.7034947 42.4274498, 18.7032326 42.4280191)",2,M-11,50,,
"[1096077129, 1096077130]",,primary,False,True,76.06400000000001,"LINESTRING (18.7035574 42.427313, 18.7036746 42.4270476, 18.7037583 42.4268807, 18.7038428 42.4267352, 18.703887 42.4266748)",2,M-11,50,,
207517796,Palih boraca,residential,True,False,28.116999999999997,"LINESTRING (18.7018213 42.430262, 18.7016661 42.4302685, 18.7015829 42.4302701, 18.7014791 42.4302736)",1,,,,
294687856,Kamelija,residential,False,False,37.772999999999996,"LINESTRING (18.7018213 42.430262, 18.7017663 42.4302114, 18.7017365 42.4301662, 18.7017204 42.4301115, 18.7016983 42.4299762, 18.7016782 42.4299475)",,,,,
768950817,,primary,False,False,28.702999999999996,"LINESTRING (18.7018213 42.430262, 18.7017464 42.4303157, 18.701642 42.4303906, 18.7015705 42.4304419)",2,M-11,50,,
768950817,,primary,False,True,9.828,"LINESTRING (18.7018213 42.430262, 18.7018382 42.4302499, 18.7018744 42.430224, 18.7019073 42.4302005)",2,M-11,50,,
922254452,21. novembra,residential,False,True,49.192,"LINESTRING (18.7018336 42.429291, 18.7023714 42.4294863)",2,,,,
733411267,,residential,False,True,80.203,"LINESTRING (18.7018336 42.429291, 18.7018261 42.4293972, 18.7018699 42.4296136, 18.7018733 42.429762, 18.7018479 42.4298443, 18.7017888 42.4298917, 18.7016782 42.4299475)",,,,,
922254452,21. novembra,residential,False,False,30.406,"LINESTRING (18.7018336 42.429291, 18.7017706 42.4292699, 18.7017382 42.4292605, 18.7016887 42.4292478, 18.7015787 42.4292309, 18.7014771 42.4292274)",2,,,,
36332380,Karpoška,residential,True,False,117.27600000000001,"LINESTRING (18.7004786 42.4292518, 18.7004833 42.4293377, 18.7005215 42.4299823, 18.7005346 42.4302054, 18.7005405 42.4303055)",1,,,,
207517799,Ribarski put,residential,False,False,80.499,"LINESTRING (18.7004786 42.4292518, 18.7004694 42.4291911, 18.7004647 42.4291522, 18.7004305 42.4289082, 18.70041 42.42853)",,,,,
"[768950816, 1096077124]",21. novembra,residential,False,True,81.999,"LINESTRING (18.7004786 42.4292518, 18.70061 42.429249, 18.700875 42.4292421, 18.7009738 42.4292406, 18.7010454 42.429238, 18.7013319 42.4292303, 18.7014771 42.4292274)",2,,,,
206541447,II dalmatinske,residential,False,False,30.762999999999998,"LINESTRING (18.6987129 42.4292832, 18.6987105 42.4292025, 18.6986876 42.4290073)",,,,,
207493854,21. novembra,residential,True,False,68.651,"LINESTRING (18.6987129 42.4292832, 18.6987804 42.4292817, 18.6995491 42.4292682)",1,,,6,
"[451115457, 1096077125, 1096077126]",II dalmatinske,residential,False,True,120.446,"LINESTRING (18.6987129 42.4292832, 18.6987209 42.4294092, 18.6987239 42.4294345, 18.6987484 42.4297738, 18.6987583 42.4299265, 18.6987812 42.4302336, 18.6987847 42.4302691, 18.6987918 42.4303648)",2,,,,
207594925,II dalmatinske,residential,True,False,120.873,"LINESTRING (18.6987918 42.4303648, 18.6987995 42.4304641, 18.6988122 42.4308604, 18.6988185 42.4309347, 18.6988665 42.4314502)",1,,,5,
"[451115457, 1096077125, 1096077126]",II dalmatinske,residential,False,False,120.446,"LINESTRING (18.6987918 42.4303648, 18.6987847 42.4302691, 18.6987812 42.4302336, 18.6987583 42.4299265, 18.6987484 42.4297738, 18.6987239 42.4294345, 18.6987209 42.4294092, 18.6987129 42.4292832)",2,,,,
"[922254464, 922254463]",Palih boraca,residential,True,False,124.05399999999999,"LINESTRING (18.6987918 42.4303648, 18.6986766 42.4303656, 18.6984561 42.4303671, 18.6980849 42.4303697, 18.697529 42.4303736, 18.6974734 42.4303712, 18.6974134 42.4303653, 18.6973554 42.4303534, 18.6972893 42.4303319)",1,,,7,
36332373,Kalimanjska IV,residential,True,False,77.017,"LINESTRING (18.7015811 42.4272061, 18.701817 42.427162, 18.7019674 42.4271659, 18.7025097 42.4272021)",,,,,
207493845,Kalimanjska,residential,False,True,85.061,"LINESTRING (18.7015811 42.4272061, 18.7016874 42.4274647, 18.7017263 42.4277291, 18.7017189 42.4279578)",,,,,
207493845,Kalimanjska,residential,False,False,43.428,"LINESTRING (18.7016401 42.428344, 18.7017189 42.4279578)",,,,,
207493845,Kalimanjska,residential,False,True,38.218,"LINESTRING (18.7016401 42.428344, 18.7015556 42.428682)",,,,,
207520819,Kalimanjska II,residential,True,False,113.971,"LINESTRING (18.7016401 42.428344, 18.7021919 42.4284445, 18.7026119 42.4284836, 18.7028858 42.4285271, 18.7029984 42.4285499)",,,,,
170969615,Kalimanjska,residential,False,False,60.987,"LINESTRING (18.7015556 42.428682, 18.7014771 42.4292274)",,,,,
207493845,Kalimanjska,residential,False,False,38.218,"LINESTRING (18.7015556 42.428682, 18.7016401 42.428344)",,,,,
294543651,Kalimanjska I,residential,False,True,77.32,"LINESTRING (18.7015556 42.428682, 18.7024078 42.4289784)",,,,,
207517799,Ribarski put,residential,False,True,80.49900000000001,"LINESTRING (18.70041 42.42853, 18.7004305 42.4289082, 18.7004647 42.4291522, 18.7004694 42.4291911, 18.7004786 42.4292518)",,,,,
1259772287,Šetalište Kapetana Iva Vizina,residential,False,False,85.824,"LINESTRING (18.70041 42.42853, 18.7003816 42.4280183, 18.70033 42.4277614)",,,,,
206541447,II dalmatinske,residential,False,False,21.52,"LINESTRING (18.6986876 42.4290073, 18.6986664 42.4288144)",,,,,
56201934,Ribarski put,residential,True,False,115.429,"LINESTRING (18.6986876 42.4290073, 18.6987762 42.4289771, 18.6994489 42.4284196, 18.6995483 42.4283722, 18.6996128 42.4283615, 18.6997225 42.4283812)",,,,,
206541447,II dalmatinske,residential,False,True,30.762999999999998,"LINESTRING (18.6986876 42.4290073, 18.6987105 42.4292025, 18.6987129 42.4292832)",,,,,
36332373,Kalimanjska IV,residential,True,False,57.369,"LINESTRING (18.7025097 42.4272021, 18.7032016 42.4272753)",,,,,
1220207971,,residential,False,False,23.577,"LINESTRING (18.7025097 42.4272021, 18.702554 42.4269926)",,,,,
36332473,,residential,False,False,35.549,"LINESTRING (18.704369 42.4273968, 18.7042821 42.42771)",,,,,
207520821,Gornji Kalimanj III,residential,False,True,67.51400000000001,"LINESTRING (18.704369 42.4273968, 18.7040186 42.4273344, 18.7035574 42.427313)",,,,,
207517796,Palih boraca,residential,True,False,43.577,"LINESTRING (18.7005405 42.4303055, 18.7004037 42.4303101, 18.700263 42.4303149, 18.7000101 42.4303235)",1,,,,
1259772286,Šetalište Kapetana Iva Vizina,residential,False,True,14.11,"LINESTRING (18.6998141 42.4271758, 18.6999795 42.4272104)",,,,,
56201933,Pakovo,residential,False,False,134.3,"LINESTRING (18.6998141 42.4271758, 18.6998002 42.42766, 18.6997225 42.4283812)",,,,,
1187068981,Šetalište Kapetana Iva Vizina,residential,False,False,24.791,"LINESTRING (18.6998141 42.4271758, 18.6996905 42.4271574, 18.6995472 42.4271263, 18.699521 42.4271297)",,,,4,
56201934,Ribarski put,residential,True,False,58.803,"LINESTRING (18.6997225 42.4283812, 18.70041 42.42853)",,,,,
56201933,Pakovo,residential,False,True,134.3,"LINESTRING (18.6997225 42.4283812, 18.6998002 42.42766, 18.6998141 42.4271758)",,,,,
246698159,Pakovo,residential,True,False,99.67999999999999,"LINESTRING (18.6997225 42.4283812, 18.699602 42.4290608, 18.6995491 42.4292682)",,,,,
207493819,Palih boraca,residential,False,False,58.796,"LINESTRING (18.6972893 42.4303319, 18.6966443 42.4301018)",1,,,7.5,
"[922254456, 207493854]","['Njegoševa', '21. novembra']",residential,True,False,149.181,"LINESTRING (18.6972893 42.4303319, 18.6973025 42.4298778, 18.6973168 42.4294123, 18.6973263 42.4293741, 18.6973487 42.4293344, 18.6974061 42.4293048, 18.6974654 42.4292979, 18.6977959 42.4292992)",1,,,6,
36332396,,residential,False,False,9.268,"LINESTRING (18.6986527 42.4327469, 18.6987656 42.4327449)",,,,,
768950812,,primary,False,False,48.986999999999995,"LINESTRING (18.6986527 42.4327469, 18.6986536 42.4327929, 18.6986703 42.4329158, 18.6986883 42.4330047, 18.6987423 42.4331814)",2,M-11,,,
768950812,,primary,False,True,47.528999999999996,"LINESTRING (18.6986527 42.4327469, 18.6986622 42.432512, 18.6986865 42.4323204)",2,M-11,,,
451137052,Mažina II,residential,False,False,139.587,"LINESTRING (18.7006584 42.4343033, 18.7009781 42.4342769, 18.7010223 42.4342723, 18.7010854 42.4342658, 18.7013302 42.4342859, 18.7014475 42.4342955, 18.7022349 42.434627)",,,,,
451139555,Mažina,residential,False,False,75.313,"LINESTRING (18.7006584 42.4343033, 18.7007481 42.4343652, 18.7012982 42.4347887)",,,,,
451139555,Mažina,residential,False,True,98.816,"LINESTRING (18.7006584 42.4343033, 18.7001386 42.4341114, 18.6999026 42.4340758, 18.6995206 42.4340742)",,,,,
451139555,Mažina,residential,False,True,75.313,"LINESTRING (18.7012982 42.4347887, 18.7007481 42.4343652, 18.7006584 42.4343033)",,,,,
451137052,Mažina II,residential,False,False,130.24200000000002,"LINESTRING (18.7022349 42.434627, 18.7025272 42.4346875, 18.7029232 42.4347064, 18.7038063 42.4346482)",,,,,
451137052,Mažina II,residential,False,True,139.58700000000002,"LINESTRING (18.7022349 42.434627, 18.7014475 42.4342955, 18.7013302 42.4342859, 18.7010854 42.4342658, 18.7010223 42.4342723, 18.7009781 42.4342769, 18.7006584 42.4343033)",,,,,
36332443,Staničića,residential,False,False,48.305,"LINESTRING (18.7019073 42.4302005, 18.7023396 42.4304953)",,,,,
768950817,,primary,False,False,9.828,"LINESTRING (18.7019073 42.4302005, 18.7018744 42.430224, 18.7018382 42.4302499, 18.7018213 42.430262)",2,M-11,50,,
768950817,,primary,False,True,81.65799999999999,"LINESTRING (18.7019073 42.4302005, 18.701946 42.4301663, 18.7019887 42.4301282, 18.7020269 42.4300937, 18.7020994 42.4300222, 18.70218 42.4299422, 18.702217 42.4298683, 18.7022974 42.4297623, 18.7023385 42.4296984, 18.7024015 42.4295708)",2,M-11,50,,
36332443,Staničića,residential,False,True,48.305,"LINESTRING (18.7023396 42.4304953, 18.7019073 42.4302005)",,,,,
294544548,,residential,False,True,38.564,"LINESTRING (18.7023396 42.4304953, 18.7026675 42.4302469)",,,,,
36332443,Staničića,residential,False,False,85.496,"LINESTRING (18.7023396 42.4304953, 18.7029418 42.4309065, 18.7029755 42.4309295, 18.7031032 42.4310183)",,,,,
36332449,Stari Put,residential,False,False,77.308,"LINESTRING (18.7023396 42.4304953, 18.7019814 42.430736, 18.7017607 42.4308568, 18.7015962 42.4309156)",,,,,
274214500,,residential,False,False,8.005,"LINESTRING (18.7015275 42.4308645, 18.7015962 42.4309156)",,,,,
274214500,,residential,False,True,34.27,"LINESTRING (18.7015275 42.4308645, 18.7012476 42.4306358)",,,,,
36332459,Gornji Kalimanj I,residential,False,True,46.475,"LINESTRING (18.7043909 42.4302409, 18.704325 42.4300763, 18.7042362 42.4299957, 18.7041527 42.4299216, 18.7041011 42.4298957)",,,,,
36332479,Kalimanjska III,residential,False,False,113.751,"LINESTRING (18.7017189 42.4279578, 18.7031038 42.4279971)",,,,,
207493845,Kalimanjska,residential,False,True,43.428,"LINESTRING (18.7017189 42.4279578, 18.7016401 42.428344)",,,,,
207493845,Kalimanjska,residential,False,False,85.06099999999999,"LINESTRING (18.7017189 42.4279578, 18.7017263 42.4277291, 18.7016874 42.4274647, 18.7015811 42.4272061)",,,,,
36332480,,residential,False,False,81.31899999999999,"LINESTRING (18.7038307 42.4289229, 18.7035584 42.4288635, 18.7034029 42.4288012, 18.7032017 42.4286933, 18.7029984 42.4285499)",,,,,
207493852,,residential,False,False,47.251000000000005,"LINESTRING (18.7038307 42.4289229, 18.7037178 42.4291129, 18.703635 42.4293216)",,,,,
207493852,,residential,False,True,72.855,"LINESTRING (18.7038307 42.4289229, 18.7038639 42.4288564, 18.7038776 42.4288289, 18.7039648 42.4285329, 18.7040533 42.4282894)",,,,,
207493852,,residential,False,True,47.251000000000005,"LINESTRING (18.703635 42.4293216, 18.7037178 42.4291129, 18.7038307 42.4289229)",,,,,
36332473,,residential,False,False,37.151,"LINESTRING (18.7042821 42.42771, 18.7041524 42.4280301)",,,,,
36332473,,residential,False,True,35.549,"LINESTRING (18.7042821 42.42771, 18.704369 42.4273968)",,,,,
36332479,Kalimanjska III,residential,False,True,113.751,"LINESTRING (18.7031038 42.4279971, 18.7017189 42.4279578)",,,,,
56201934,Ribarski put,residential,True,False,80.06,"LINESTRING (18.6977959 42.4292992, 18.6986876 42.4290073)",,,,,
207493854,21. novembra,residential,True,False,75.28299999999999,"LINESTRING (18.6977959 42.4292992, 18.6980534 42.4292946, 18.6985759 42.4292862, 18.6987129 42.4292832)",1,,,6,
207493854,21. novembra,residential,True,False,31.500999999999998,"LINESTRING (18.6995491 42.4292682, 18.6996784 42.4292659, 18.6999328 42.4292614)",1,,,6,
294949756,Istarska,residential,False,False,79.429,"LINESTRING (18.6949573 42.4319453, 18.6950619 42.4319582, 18.6951082 42.4319639, 18.6957925 42.4320506, 18.6958496 42.4320632, 18.6958994 42.4320891)",2,,,,
"[775815770, 1178781477]",Arsenalska,residential,False,True,114.439,"LINESTRING (18.6949573 42.4319453, 18.6949857 42.4318265, 18.6950644 42.4314975, 18.6950717 42.4314696, 18.6951997 42.4309318)",2,,,,
