osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,width
302917246,2,Slobode,residential,,False,True,105.20400000000001,"LINESTRING (19.2627538 42.4398836, 19.2627127 42.4398109, 19.2623325 42.4391061, 19.2623113 42.4390675, 19.2622737 42.4390064)",,,
"[1093058097, 1093058098, 336105876]",2,Karađorđeva,residential,,False,True,138.458,"LINESTRING (19.2627538 42.4398836, 19.2626746 42.4399066, 19.2624253 42.439979, 19.261828 42.4401526, 19.2612442 42.4403221, 19.2611838 42.4403397)",,,
"[27522867, 27522869]",1,Vučedolska,residential,10,True,False,283.565,"LINESTRING (19.2632429 42.4407729, 19.2631563 42.4407987, 19.2626957 42.4409345, 19.2616503 42.441243, 19.2615521 42.4412736, 19.260945 42.4414588, 19.2600766 42.4417238, 19.2600423 42.4417343)",,,
302917246,2,Slobode,residential,,False,True,106.723,"LINESTRING (19.2632429 42.4407729, 19.2627959 42.4399654, 19.2627538 42.4398836)",,,
1219295642,2,Slobode,residential,,False,False,87.58,"LINESTRING (19.2632429 42.4407729, 19.2634288 42.4411381, 19.2635662 42.4414133, 19.263615 42.4415111)",,,
"[1222992194, 27522870]",1,Miljana Vukova,residential,,True,False,138.06300000000002,"LINESTRING (19.263615 42.4415111, 19.2637711 42.4414626, 19.2644551 42.4412608, 19.264525 42.4412403, 19.2650033 42.4410999, 19.2650514 42.4410858, 19.2651766 42.441049)",,,
1219295642,2,Slobode,residential,,False,True,87.58,"LINESTRING (19.263615 42.4415111, 19.2635662 42.4414133, 19.2634288 42.4411381, 19.2632429 42.4407729)",,,
"[1222992195, 1219295643]",2,Slobode,residential,30,False,False,102.093,"LINESTRING (19.263615 42.4415111, 19.2636362 42.4415518, 19.2636484 42.4415751, 19.2637824 42.4418243, 19.2640121 42.442254, 19.2640229 42.4422742, 19.2640715 42.4423652)",,,
374557853,2,Slobode,residential,50,False,False,101.29700000000001,"LINESTRING (19.2640715 42.4423652, 19.264088 42.442396, 19.2640964 42.4424117, 19.2644622 42.4430949, 19.2644941 42.4431545, 19.2645239 42.4432128)",,,
"[1222992195, 1219295643]",2,Slobode,residential,30,False,True,102.093,"LINESTRING (19.2640715 42.4423652, 19.2640229 42.4422742, 19.2640121 42.442254, 19.2637824 42.4418243, 19.2636484 42.4415751, 19.2636362 42.4415518, 19.263615 42.4415111)",,,
"[1222992193, 27688797, 1222992191]",2,Hercegovačka,residential,,False,True,136.22599999999997,"LINESTRING (19.2640715 42.4423652, 19.2641494 42.4423434, 19.2641693 42.4423378, 19.2641817 42.4423343, 19.264439 42.4422623, 19.2645023 42.4422434, 19.2646037 42.4422132, 19.264941 42.4421126, 19.2650225 42.4420883, 19.2651785 42.4420418, 19.2654628 42.441957, 19.2655281 42.4419375, 19.2656138 42.441912)",,,
27497458,,Gojka Radonjića,residential,,False,False,35.368,"LINESTRING (19.259626 42.4375131, 19.2595841 42.4375083, 19.25954 42.4375035, 19.2594879 42.4374983, 19.2594402 42.4374962, 19.2593859 42.4374973, 19.2591982 42.4375156)",,,
27497458,,Gojka Radonjića,residential,,False,True,145.429,"LINESTRING (19.259626 42.4375131, 19.2598043 42.4375225, 19.2599009 42.437522, 19.259976 42.4375116, 19.2602442 42.4374354, 19.2606579 42.437292, 19.2609363 42.4371909, 19.2611999 42.4370998, 19.2612164 42.4370941, 19.2612674 42.4370764)",,,
172655476,,,residential,,False,False,95.73100000000001,"LINESTRING (19.259626 42.4375131, 19.259625 42.437657, 19.259625 42.4377607, 19.2596474 42.4378322, 19.259674 42.437895, 19.259707 42.4379359, 19.2597709 42.4379736, 19.2598965 42.4380412, 19.259921 42.4380734, 19.2599284 42.4381236, 19.259921 42.4381723, 19.2598997 42.4382148, 19.2598346 42.4382653)",,,
27689560,,Špira Mugoše,residential,,False,False,19.646,"LINESTRING (19.2591982 42.4375156, 19.2589655 42.4375571)",,,
27497458,,Gojka Radonjića,residential,,False,True,35.368,"LINESTRING (19.2591982 42.4375156, 19.2593859 42.4374973, 19.2594402 42.4374962, 19.2594879 42.4374983, 19.25954 42.4375035, 19.2595841 42.4375083, 19.259626 42.4375131)",,,
28157506,,Spasa Nikolića,residential,,False,False,25.935000000000002,"LINESTRING (19.2591982 42.4375156, 19.2591841 42.4374265, 19.2591311 42.4372884)",,,
172655478,,Spasa Nikolića,residential,,False,False,118.36899999999999,"LINESTRING (19.2591982 42.4375156, 19.2592008 42.4376482, 19.2591961 42.4379414, 19.2591727 42.4381409, 19.259179 42.4382399, 19.259211 42.438331, 19.2592631 42.4384057, 19.259393 42.4385353)",,,
"[27522872, 1028801931]",2,Balšića,residential,,False,True,36.829,"LINESTRING (19.264286 42.4394457, 19.2643073 42.4394825, 19.2643889 42.4396224, 19.2644569 42.4397519)",,,
"[1028801933, 1028801934]","['1', '2']",Vuka Karadžića,residential,,True,False,106.039,"LINESTRING (19.264286 42.4394457, 19.2644056 42.4394114, 19.2653625 42.4391372, 19.2654904 42.4391002)",,,
"[1028801929, 1028801930]",3,Marka Miljanova,secondary,,False,False,105.473,"LINESTRING (19.265832 42.4390013, 19.2658691 42.439067, 19.2659961 42.4392947, 19.2660545 42.4393994, 19.2662759 42.4398032, 19.2663177 42.4398795)",,,
1028801935,1,Vuka Karadžića,residential,,True,False,109.46000000000001,"LINESTRING (19.265832 42.4390013, 19.2659132 42.4389777, 19.266229 42.4388884, 19.266932 42.438692, 19.2670786 42.4386511)",,,
1028801936,4,Marka Miljanova,secondary,,False,True,106.491,"LINESTRING (19.265832 42.4390013, 19.2657736 42.4388905, 19.2654783 42.4383304, 19.2654377 42.4382537, 19.265357 42.4381101)",,,
"[336455808, 336454948]",2,Njegoševa,residential,,False,True,105.108,"LINESTRING (19.2611838 42.4403397, 19.2611535 42.4402855, 19.2610353 42.4400751, 19.2607534 42.4395054, 19.260728 42.4394565)",,,
"[1093058097, 1093058098, 336105876]",2,Karađorđeva,residential,,False,False,138.458,"LINESTRING (19.2611838 42.4403397, 19.2612442 42.4403221, 19.261828 42.4401526, 19.2624253 42.439979, 19.2626746 42.4399066, 19.2627538 42.4398836)",,,
"[1093058099, 1093058100, 1093058101, 1093058102, 336105880]",2,Karađorđeva,residential,,False,True,144.87400000000002,"LINESTRING (19.2611838 42.4403397, 19.2610498 42.4403786, 19.2608293 42.4404427, 19.2606233 42.4405025, 19.2599191 42.4407071, 19.2596409 42.4407879, 19.2595412 42.4408173)",,,
27522866,,Bokeška,residential,10,True,False,140.17399999999998,"LINESTRING (19.2620196 42.4419615, 19.2628243 42.4417279, 19.2635356 42.4415329, 19.263615 42.4415111)",,,
113176824,1,Njegoševa,residential,,False,True,205.65799999999996,"LINESTRING (19.2620196 42.4419615, 19.2620384 42.4419956, 19.2624887 42.4428095, 19.2629086 42.4436282, 19.2629233 42.4436571, 19.2629363 42.4436827)",,,
757534101,,Bokeška,residential,,False,True,142.735,"LINESTRING (19.2620196 42.4419615, 19.2619132 42.4419918, 19.2613164 42.4421617, 19.2603975 42.442425)",,,
28120284,2,Njegoševa,residential,,False,False,8.557,"LINESTRING (19.2606938 42.4393838, 19.260728 42.4394565)",,,
336457931,2,Bulevar Svetog Petra Cetinjskog,secondary,,True,False,136.012,"LINESTRING (19.2606938 42.4393838, 19.2620058 42.439, 19.2620431 42.4389892, 19.2620792 42.4389795, 19.2622346 42.4389331)",,,
1040569078,2,Njegoševa,residential,,True,False,12.711,"LINESTRING (19.2629943 42.4437887, 19.2629363 42.4436827)",,,
"[1040569080, 1040569075]","['2', '3']",Bulevar Ivana Crnojevića,secondary,50,True,False,142.771,"LINESTRING (19.2629943 42.4437887, 19.2628538 42.44383, 19.2628071 42.4438438, 19.2621225 42.444043, 19.2617751 42.4441494, 19.2616378 42.4441915, 19.2615785 42.4442097, 19.261546 42.4442196, 19.2613813 42.44427)",,,
1040569073,2,Bulevar Stanka Dragojevića,tertiary,,True,False,10.791,"LINESTRING (19.2612819 42.4443005, 19.2612327 42.4442105)",,,
"[1093058094, 1093058095, 28131312, 1093058096, 979841327]","['2', '3']","['Bulevar Ivana Crnojevića', '13. jula', 'Most Milenijum']",secondary,50,True,False,355.50100000000003,"LINESTRING (19.2612819 42.4443005, 19.2611297 42.4443449, 19.2593379 42.4448745, 19.2580982 42.4452402, 19.257713 42.4453538, 19.2575384 42.4454053, 19.2574875 42.4454203, 19.2574357 42.4454355, 19.2574133 42.445442, 19.257377 42.4454526, 19.257259 42.4454874)",yes,,
27557075,2,Bulevar Svetog Petra Cetinjskog,secondary,,True,False,8.861,"LINESTRING (19.2589383 42.4398973, 19.259038 42.4398667)",,,
197031454,,Balšića,residential,,False,True,13.06,"LINESTRING (19.266105 42.4428714, 19.2660471 42.442762)",,,
14368582,2,Bulevar Ivana Crnojevića,secondary,50,True,False,40.735,"LINESTRING (19.266105 42.4428714, 19.2660017 42.4429018, 19.2659599 42.4429142, 19.265644 42.4430073)",,,
27522874,1,Omladinskih Brigada,residential,,False,True,104.242,"LINESTRING (19.2675356 42.4395258, 19.2670786 42.4386511)",,,
978189343,1,Novaka Miloševa,residential,30,True,False,107.40199999999999,"LINESTRING (19.2675356 42.4395258, 19.2672499 42.4396088, 19.2664745 42.439834, 19.2664348 42.4398455, 19.2663177 42.4398795)",,,
28098307,2,Hercegovačka,residential,,False,False,8.361,"LINESTRING (19.2607664 42.4433225, 19.2608608 42.4432942)",,,
"[1028801907, 28098307]",2,Hercegovačka,residential,,False,True,97.41900000000001,"LINESTRING (19.2607664 42.4433225, 19.2606928 42.4433448, 19.2602995 42.4434661, 19.2597869 42.4436324, 19.2597427 42.4436489, 19.2596785 42.4436728)",,,
197800175,2,Bulevar Stanka Dragojevića,tertiary,,True,False,104.158,"LINESTRING (19.2607664 42.4433225, 19.2607445 42.4432836, 19.2603388 42.4425235, 19.2603011 42.442451)",,,
981585251,1,Balšića,residential,,True,False,100.983,"LINESTRING (19.2656138 42.441912, 19.26563 42.4419438, 19.2656365 42.4419566, 19.2660211 42.4427121, 19.2660471 42.442762)",,,
"[1222992193, 27688797, 1222992191]",2,Hercegovačka,residential,,False,False,136.226,"LINESTRING (19.2656138 42.441912, 19.2655281 42.4419375, 19.2654628 42.441957, 19.2651785 42.4420418, 19.2650225 42.4420883, 19.264941 42.4421126, 19.2646037 42.4422132, 19.2645023 42.4422434, 19.264439 42.4422623, 19.2641817 42.4423343, 19.2641693 42.4423378, 19.2641494 42.4423434, 19.2640715 42.4423652)",,,
981585252,,Hercegovačka,residential,,True,False,135.73199999999997,"LINESTRING (19.2671507 42.4414607, 19.2656943 42.4418884, 19.2656772 42.4418934, 19.2656547 42.4419, 19.2656138 42.441912)",,,
"[1028801888, 1028801889]",3,Marka Miljanova,secondary,,False,True,104.261,"LINESTRING (19.2671507 42.4414607, 19.2669011 42.4409787, 19.2667231 42.440635, 19.2666999 42.4405841)",,,
"[1028801890, 1028801891]",4,Marka Miljanova,secondary,50,False,False,100.512,"LINESTRING (19.2671507 42.4414607, 19.2673262 42.4417728, 19.2673501 42.4418153, 19.2675475 42.442166, 19.2675691 42.4422049, 19.2676198 42.4422957)",,,
1160556988,2,Serdara Jola Piletića,secondary,,True,False,8.884,"LINESTRING (19.2572144 42.4454146, 19.257259 42.4454874)",,,
"[1036524897, 736842994, 568237823, 1040569082]","['2', '3']","['Most Milenijum', '13. jula', 'Bulevar Ivana Crnojevića']",secondary,50,True,False,355.87700000000007,"LINESTRING (19.2572144 42.4454146, 19.257336 42.4453765, 19.257445 42.4453445, 19.2592887 42.444787, 19.2606056 42.444394, 19.2609892 42.4442851, 19.2610389 42.4442707, 19.2610796 42.444259, 19.2612327 42.4442105)",yes,,
28120246,2,,residential,,True,False,17.641,"LINESTRING (19.2633935 42.445279, 19.2634006 42.4453057, 19.2634006 42.4453345, 19.2633921 42.4453637, 19.2633729 42.4453947, 19.2633398 42.4454247)",,roundabout,
806193773,,19. Decembra,residential,50,True,False,26.503999999999998,"LINESTRING (19.2633935 42.445279, 19.2634138 42.445316, 19.263426 42.4453349, 19.2634419 42.4453525, 19.263463 42.4453686, 19.2634931 42.4453859, 19.2636144 42.4454423)",,,
"[27523569, 1040569069, 1040569070]",4,Vaka Đurovića,residential,50,False,False,71.801,"LINESTRING (19.2627223 42.4453224, 19.2625219 42.445376, 19.2623911 42.4454118, 19.2622343 42.4454546, 19.2620824 42.4454961, 19.2620569 42.4455031, 19.2619019 42.445547)",,,
450611472,2,,residential,,True,False,31.483000000000004,"LINESTRING (19.2627223 42.4453224, 19.2628052 42.4452952, 19.2628507 42.4452825, 19.2629138 42.4452678, 19.2629465 42.445259, 19.2629813 42.4452502, 19.2630177 42.4452383, 19.2630496 42.4452259, 19.2630752 42.4452134)",,,
570042952,4,19. Decembra,residential,50,False,True,8.831,"LINESTRING (19.2617991 42.4455705, 19.2619019 42.445547)",,,
"[1040569074, 570042954]",2,Vaka Đurovića,tertiary,,True,False,147.46900000000002,"LINESTRING (19.2617991 42.4455705, 19.2617436 42.4454321, 19.2614618 42.4447325, 19.2613439 42.444435, 19.2613256 42.4443946, 19.2612819 42.4443005)",,,
27522874,1,Omladinskih Brigada,residential,,False,False,104.242,"LINESTRING (19.2670786 42.4386511, 19.2675356 42.4395258)",,,
1028801935,1,Vuka Karadžića,residential,,True,False,89.953,"LINESTRING (19.2670786 42.4386511, 19.2675995 42.4385056, 19.2676545 42.4384875, 19.2679623 42.4383697, 19.2680119 42.4383525, 19.2680364 42.4383462, 19.2680595 42.4383426, 19.2680873 42.4383408)",,,
"[27688798, 27536567]",1,"['Novaka Miloševa', 'Obala Ribnice']",residential,,True,False,158.547,"LINESTRING (19.2681911 42.4383845, 19.2681366 42.4392743, 19.2681219 42.4393159, 19.2681105 42.4393397, 19.2680895 42.4393606, 19.2675356 42.4395258)",,,
930778739,,,residential,,True,False,10.511999999999999,"LINESTRING (19.2681911 42.4383845, 19.2681665 42.4383847, 19.2681425 42.4383803, 19.2681185 42.4383705, 19.2680972 42.4383541, 19.2680873 42.4383408)",,roundabout,
27522872,2,Balšića,residential,,False,False,68.091,"LINESTRING (19.2647673 42.4403198, 19.2644569 42.4397519)",,,
27612919,1,Balšića,residential,,True,False,87.764,"LINESTRING (19.2647673 42.4403198, 19.2651766 42.441049)",,,
27522871,1,Novaka Miloševa,residential,,True,False,134.857,"LINESTRING (19.2647673 42.4403198, 19.2633898 42.4407292, 19.2632429 42.4407729)",,,
1032076738,1,Omladinskih Brigada,residential,,True,False,86.801,"LINESTRING (19.2679096 42.440256, 19.2675356 42.4395258)",,,
27612919,1,Balšića,residential,,True,False,102.449,"LINESTRING (19.2651766 42.441049, 19.2654278 42.441537, 19.2655292 42.4417414, 19.2655679 42.4418194, 19.2655737 42.4418312, 19.2656138 42.441912)",,,
27688794,1,Miljana Vukova,residential,,True,False,135.286,"LINESTRING (19.2651766 42.441049, 19.2653241 42.4410052, 19.2658203 42.440853, 19.2665383 42.4406284, 19.2665794 42.4406155, 19.2666999 42.4405841)",,,
27522872,2,Balšića,residential,,False,True,68.091,"LINESTRING (19.2644569 42.4397519, 19.2647673 42.4403198)",,,
"[27522872, 1028801931]",2,Balšića,residential,,False,False,36.829,"LINESTRING (19.2644569 42.4397519, 19.2643889 42.4396224, 19.2643073 42.4394825, 19.264286 42.4394457)",,,
578193256,1,,residential,,False,False,105.184,"LINESTRING (19.2644569 42.4397519, 19.2651371 42.4395584, 19.2656508 42.4394077)",,,6
27688805,,,residential,,True,False,36.638,"LINESTRING (19.2656508 42.4394077, 19.265509 42.4391357, 19.2654904 42.4391002)",,,
578193256,1,,residential,,False,True,105.184,"LINESTRING (19.2656508 42.4394077, 19.2651371 42.4395584, 19.2644569 42.4397519)",,,6
1028801934,2,Vuka Karadžića,residential,,True,False,30.110999999999997,"LINESTRING (19.2654904 42.4391002, 19.2656678 42.4390488, 19.2657123 42.4390359, 19.265832 42.4390013)",,,
27522871,1,Novaka Miloševa,residential,,True,False,104.1,"LINESTRING (19.265954 42.4399889, 19.2649567 42.4402663, 19.2647673 42.4403198)",,,
27688805,,,residential,,True,False,69.25,"LINESTRING (19.265954 42.4399889, 19.2659115 42.4399074, 19.2657923 42.4396788, 19.2656508 42.4394077)",,,
28120246,2,,residential,,True,False,18.052,"LINESTRING (19.2632993 42.4454462, 19.2632512 42.4454597, 19.2632027 42.4454635, 19.2631616 42.4454597, 19.2631298 42.445452, 19.2630909 42.4454355)",,roundabout,
450611471,,,residential,,True,False,29.458,"LINESTRING (19.2632993 42.4454462, 19.2632579 42.4454718, 19.2632344 42.4454919, 19.2632153 42.4455116, 19.2631945 42.4455374, 19.2631072 42.4456665)",,,
766094597,2,Slobode,residential,50,False,True,12.895,"LINESTRING (19.2645783 42.4433216, 19.2645239 42.4432128)",,,
"[28070357, 28131375]",2,19. Decembra,residential,,True,False,159.42000000000002,"LINESTRING (19.2645783 42.4433216, 19.2646175 42.4434028, 19.2646404 42.4434533, 19.2647054 42.4435498, 19.2647383 42.4435859, 19.2648067 42.4436537, 19.2648549 42.4436948, 19.2649937 42.4437893, 19.2651733 42.4439197, 19.2651971 42.4439511, 19.2652928 42.4440772, 19.2654889 42.4442151, 19.2655778 42.4443822, 19.2656001 42.4444394, 19.2656064 42.4444986)",,,
"[193449728, 1040569076]","['2', '3']",Bulevar Ivana Crnojevića,secondary,50,True,False,139.97,"LINESTRING (19.2645783 42.4433216, 19.2644185 42.4433687, 19.2643782 42.4433806, 19.2641676 42.4434427, 19.2638455 42.4435376, 19.2637177 42.4435753, 19.2633094 42.4436957, 19.2632313 42.4437188, 19.2631424 42.443745, 19.2629943 42.4437887)",,,
450611466,,Beogradska,residential,,True,False,141.191,"LINESTRING (19.2679916 42.4429577, 19.2663864 42.443415)",,,
28120246,2,,residential,,True,False,3.691,"LINESTRING (19.2630752 42.4452134, 19.2631117 42.445194)",,roundabout,
28120246,2,,residential,,True,False,4.562,"LINESTRING (19.2630909 42.4454355, 19.2630513 42.4454067)",,roundabout,
28157506,,Spasa Nikolića,residential,,False,False,12.995,"LINESTRING (19.2591311 42.4372884, 19.2590754 42.437179)",,,
28157506,,Spasa Nikolića,residential,,False,True,25.935000000000002,"LINESTRING (19.2591311 42.4372884, 19.2591841 42.4374265, 19.2591982 42.4375156)",,,
450611475,,,residential,,True,False,26.487000000000002,"LINESTRING (19.2631072 42.4456665, 19.2631259 42.4455979, 19.2631317 42.4455743, 19.2631336 42.4455573, 19.2631327 42.4455351, 19.2631286 42.4455095, 19.2631177 42.4454829, 19.2631051 42.4454579, 19.2630909 42.4454355)",,,
978189343,1,Novaka Miloševa,residential,30,True,False,32.231,"LINESTRING (19.2663177 42.4398795, 19.2662173 42.4399088, 19.266204 42.4399128, 19.265954 42.4399889)",,,
"[27522860, 1028801886, 1028801887]",2,Marka Miljanova,secondary,,False,False,84.393,"LINESTRING (19.2663177 42.4398795, 19.2663549 42.4399475, 19.2663657 42.4399674, 19.266472 42.4401644, 19.2665652 42.4403368, 19.2666563 42.4405056, 19.2666999 42.4405841)",,,10
"[1028801929, 1028801930]",3,Marka Miljanova,secondary,,False,True,105.473,"LINESTRING (19.2663177 42.4398795, 19.2662759 42.4398032, 19.2660545 42.4393994, 19.2659961 42.4392947, 19.2658691 42.439067, 19.265832 42.4390013)",,,
"[27522860, 1028801886, 1028801887]",2,Marka Miljanova,secondary,,False,True,84.393,"LINESTRING (19.2666999 42.4405841, 19.2666563 42.4405056, 19.2665652 42.4403368, 19.266472 42.4401644, 19.2663657 42.4399674, 19.2663549 42.4399475, 19.2663177 42.4398795)",,,10
"[1028801888, 1028801889]",3,Marka Miljanova,secondary,,False,False,104.261,"LINESTRING (19.2666999 42.4405841, 19.2667231 42.440635, 19.2669011 42.4409787, 19.2671507 42.4414607)",,,
1106466966,1,IV Proleterske brigade,residential,,True,False,105.77,"LINESTRING (19.2666999 42.4405841, 19.2677488 42.4402948, 19.2679096 42.440256)",,,
172655477,,,residential,,False,True,90.225,"LINESTRING (19.2584222 42.4384041, 19.2587245 42.4385235, 19.2589385 42.4385989, 19.2590513 42.4386201, 19.2592259 42.438635, 19.2592759 42.4386303, 19.2593217 42.4386091, 19.259393 42.4385353)",,,
172655477,,,residential,,False,False,90.225,"LINESTRING (19.259393 42.4385353, 19.2593217 42.4386091, 19.2592759 42.4386303, 19.2592259 42.438635, 19.2590513 42.4386201, 19.2589385 42.4385989, 19.2587245 42.4385235, 19.2584222 42.4384041)",,,
172655478,,Spasa Nikolića,residential,,False,True,118.36899999999999,"LINESTRING (19.259393 42.4385353, 19.2592631 42.4384057, 19.259211 42.438331, 19.259179 42.4382399, 19.2591727 42.4381409, 19.2591961 42.4379414, 19.2592008 42.4376482, 19.2591982 42.4375156)",,,
"[1108286824, 449945281, 1102908251]",,,residential,,False,"[False, True]",86.346,"LINESTRING (19.259393 42.4385353, 19.2596666 42.4383813, 19.2597744 42.4383121, 19.2598808 42.4383084, 19.2599452 42.438344, 19.2599934 42.4383895, 19.2599986 42.438419, 19.2600042 42.4384509, 19.2599452 42.4385122, 19.2598969 42.4385419, 19.2598593 42.4385677)",,,
197800186,,,residential,,False,False,46.29,"LINESTRING (19.2663864 42.443415, 19.2662103 42.4436232, 19.2660456 42.4437433)",,,
449762516,,Beogradska,residential,,True,False,64.706,"LINESTRING (19.2663864 42.443415, 19.2661523 42.4429651, 19.2661332 42.4429284, 19.266105 42.4428714)",,,
193450720,2,Marka Miljanova,secondary,50,False,False,13.317,"LINESTRING (19.2676198 42.4422957, 19.2676814 42.4424065)",,,
"[1028801890, 1028801891]",4,Marka Miljanova,secondary,50,False,True,100.512,"LINESTRING (19.2676198 42.4422957, 19.2675691 42.4422049, 19.2675475 42.442166, 19.2673501 42.4418153, 19.2673262 42.4417728, 19.2671507 42.4414607)",,,
197031454,,Balšića,residential,,False,False,13.06,"LINESTRING (19.2660471 42.442762, 19.266105 42.4428714)",,,
"[1028801913, 1028801914]","['2', '3']",Bulevar Ivana Crnojevića,secondary,50,True,False,139.079,"LINESTRING (19.2660471 42.442762, 19.2661979 42.4427174, 19.2662905 42.44269, 19.2666253 42.4425909, 19.2668638 42.4425202, 19.2669277 42.4425013, 19.2671924 42.442423, 19.2672904 42.442394, 19.2673552 42.4423748, 19.267441 42.4423494, 19.2676198 42.4422957)",,,
766094597,2,Slobode,residential,50,False,False,12.895,"LINESTRING (19.2645239 42.4432128, 19.2645783 42.4433216)",,,
374557853,2,Slobode,residential,50,False,True,101.297,"LINESTRING (19.2645239 42.4432128, 19.2644941 42.4431545, 19.2644622 42.4430949, 19.2640964 42.4424117, 19.264088 42.442396, 19.2640715 42.4423652)",,,
"[1028801912, 568235643]","['2', '3']",Bulevar Ivana Crnojevića,secondary,50,True,False,134.665,"LINESTRING (19.2645239 42.4432128, 19.2646557 42.4431738, 19.2647035 42.4431596, 19.265306 42.4429813, 19.265832 42.4428257, 19.2659001 42.4428055, 19.2660471 42.442762)",,,
336100976,2,,tertiary,,True,False,8.271,"LINESTRING (19.259038 42.4398667, 19.2590721 42.4399367)",,,
"[336457929, 27557075]","['2', '3']",Bulevar Svetog Petra Cetinjskog,secondary,,True,False,146.103,"LINESTRING (19.259038 42.4398667, 19.25927 42.4398003, 19.2593051 42.43979, 19.2606938 42.4393838)",,,
27522862,2,,residential,,False,True,8.731,"LINESTRING (19.2595412 42.4408173, 19.259442 42.4408457)",,,
"[336105872, 336105875, 336105879]",2,Bulevar Stanka Dragojevića,tertiary,,True,False,109.947,"LINESTRING (19.2595412 42.4408173, 19.2595906 42.4409092, 19.2599946 42.4416516, 19.2600423 42.4417343)",,,
"[1093058099, 1093058100, 1093058101, 1093058102, 336105880]",2,Karađorđeva,residential,,False,False,144.874,"LINESTRING (19.2595412 42.4408173, 19.2596409 42.4407879, 19.2599191 42.4407071, 19.2606233 42.4405025, 19.2608293 42.4404427, 19.2610498 42.4403786, 19.2611838 42.4403397)",,,
1185639017,,,residential,,False,True,8.422,"LINESTRING (19.2603975 42.442425, 19.2603011 42.442451)",,,
757534101,,Bokeška,residential,,False,False,142.735,"LINESTRING (19.2603975 42.442425, 19.2613164 42.4421617, 19.2619132 42.4419918, 19.2620196 42.4419615)",,,
"[1028801902, 1028801903]",2,Bulevar Stanka Dragojevića,tertiary,,True,False,103.86300000000001,"LINESTRING (19.2603975 42.442425, 19.2604377 42.4425008, 19.2606804 42.4429449, 19.2608406 42.4432551, 19.2608608 42.4432942)",,,
28098307,2,Hercegovačka,residential,,False,True,8.361,"LINESTRING (19.2608608 42.4432942, 19.2607664 42.4433225)",,,
"[1040569072, 757534102]",2,Bulevar Stanka Dragojevića,tertiary,,True,False,105.33399999999999,"LINESTRING (19.2608608 42.4432942, 19.2609323 42.4434269, 19.2611236 42.4437821, 19.261259 42.4440334, 19.2612837 42.4440794, 19.2613336 42.4441749)",,,
1160556991,3,Bulevar Ivana Crnojevića,secondary,50,True,False,8.833,"LINESTRING (19.2613813 42.44427, 19.2612819 42.4443005)",,,
