osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,maxspeed,bridge,junction
165439807,False,,,residential,False,53.557,"LINESTRING (18.7692414 42.4169123, 18.7691771 42.416433)",,,,
165439807,False,,,residential,True,304.00699999999995,"LINESTRING (18.7692414 42.4169123, 18.7692993 42.4172022, 18.769378 42.4174804, 18.7695015 42.4177979, 18.7696952 42.4182411, 18.7697208 42.4184124, 18.7697824 42.41895, 18.7697709 42.4190058, 18.7697526 42.4190413, 18.7697022 42.419087, 18.7696219 42.4191497, 18.7694704 42.4192153, 18.7692536 42.4193394, 18.7692064 42.4193631, 18.7691673 42.4193827)",,,,
165439811,False,,,residential,True,170.007,"LINESTRING (18.7692414 42.4169123, 18.768424 42.417177, 18.7683926 42.4171942, 18.7680481 42.4173852, 18.7679417 42.4174662, 18.7678128 42.4176213, 18.7676612 42.4178202)",,,,
118481478,False,2,M-1,primary,False,213.356,"LINESTRING (18.7676612 42.4178202, 18.7677057 42.4178527, 18.7677457 42.4178866, 18.7678724 42.4180127, 18.7679652 42.4181079, 18.7688665 42.4190592, 18.768999 42.4192003, 18.7690515 42.4192563, 18.7691673 42.4193827)",Put prvoboraca,40,,
118481478,False,2,M-1,primary,True,31.810000000000002,"LINESTRING (18.7676612 42.4178202, 18.7676118 42.4177893, 18.7675622 42.4177627, 18.7674961 42.417733, 18.7674084 42.4177025, 18.767326 42.4176816)",Put prvoboraca,40,,
165439811,False,,,residential,False,170.007,"LINESTRING (18.7676612 42.4178202, 18.7678128 42.4176213, 18.7679417 42.4174662, 18.7680481 42.4173852, 18.7683926 42.4171942, 18.768424 42.417177, 18.7692414 42.4169123)",,,,
155906799,False,,,residential,False,293.634,"LINESTRING (18.7601947 42.4201871, 18.7600275 42.4204656, 18.7597637 42.4210667, 18.7596876 42.4213623, 18.7597122 42.4215654, 18.7597857 42.4219385, 18.7597833 42.422021, 18.7597799 42.4221758, 18.7597753 42.4222996, 18.7597249 42.4227593)",,,,
155906799,False,,,residential,True,510.782,"LINESTRING (18.7601947 42.4201871, 18.7604267 42.4198767, 18.7608331 42.4193056, 18.7610543 42.4190272, 18.7612678 42.4187549, 18.7615639 42.4183698, 18.7617195 42.4181916, 18.7621513 42.4175302, 18.7623498 42.4172946, 18.7625188 42.4171144, 18.7632537 42.4165362, 18.7633167 42.416464, 18.7633261 42.4163798, 18.7632993 42.416274)",,,,
166919090,False,,,residential,False,182.221,"LINESTRING (18.7601947 42.4201871, 18.7604019 42.4202413, 18.7606625 42.4202912, 18.7607199 42.4202967, 18.7607646 42.4202881, 18.7608072 42.420259, 18.7608285 42.4202354, 18.7608466 42.4202213, 18.7608711 42.4202134, 18.7608934 42.4202197, 18.760903 42.4202378, 18.7609051 42.4202637, 18.7608636 42.4203305, 18.7607849 42.4204948, 18.7606913 42.4207506, 18.7606372 42.4209227, 18.7604378 42.4212271)",,,,
166919090,False,,,residential,True,182.221,"LINESTRING (18.7604378 42.4212271, 18.7606372 42.4209227, 18.7606913 42.4207506, 18.7607849 42.4204948, 18.7608636 42.4203305, 18.7609051 42.4202637, 18.760903 42.4202378, 18.7608934 42.4202197, 18.7608711 42.4202134, 18.7608466 42.4202213, 18.7608285 42.4202354, 18.7608072 42.420259, 18.7607646 42.4202881, 18.7607199 42.4202967, 18.7606625 42.4202912, 18.7604019 42.4202413, 18.7601947 42.4201871)",,,,
166919099,False,,,residential,True,102.252,"LINESTRING (18.7595379 42.4241218, 18.759556 42.4242811, 18.7598635 42.4246109, 18.7601609 42.4248954)",,,,
166919099,False,,,residential,False,102.252,"LINESTRING (18.7601609 42.4248954, 18.7598635 42.4246109, 18.759556 42.4242811, 18.7595379 42.4241218)",,,,
744188581,False,2,,tertiary,True,141.253,"LINESTRING (18.7601609 42.4248954, 18.7602346 42.4247756, 18.7603129 42.4245787, 18.7603796 42.424209, 18.760447 42.4240328, 18.7605743 42.42389, 18.7607718 42.4237437)",Njegoševa,40,,
744188581,False,2,,tertiary,False,436.07700000000006,"LINESTRING (18.7697129 42.4216388, 18.769658 42.4216343, 18.7692849 42.4216033, 18.7686624 42.4215698, 18.7678438 42.4215272, 18.7674212 42.4215052, 18.7667369 42.4214677, 18.7666101 42.4214607, 18.7663654 42.4214473, 18.7657123 42.4214184, 18.7652767 42.4213994, 18.7651407 42.4214002, 18.7650699 42.4214029, 18.76457 42.4214114, 18.7644135 42.421422)",Njegoševa,40,,
768950811,True,1,,tertiary,False,19.6,"LINESTRING (18.7697129 42.4216388, 18.7698041 42.4216248, 18.769871 42.4216088, 18.7699375 42.4215827)",Njegoševa,40,,
744188582,False,2,M-1,primary,False,35.825,"LINESTRING (18.7702814 42.4217685, 18.7703248 42.4217854, 18.770395 42.4218125, 18.7704924 42.42185, 18.7706696 42.4219157)",,40,,
751234704,True,1,M-1,primary,False,19.897000000000002,"LINESTRING (18.7702814 42.4217685, 18.7701903 42.4217432, 18.7701222 42.4217218, 18.7700533 42.421709)",,40,,
118481478,False,2,M-1,primary,True,130.836,"LINESTRING (18.7700533 42.4213848, 18.7700528 42.4213139, 18.770049 42.421117, 18.7698092 42.4202256)",Put prvoboraca,40,,
744188583,True,1,M-1,primary,False,22.709000000000003,"LINESTRING (18.7700533 42.4213848, 18.7700773 42.421481, 18.770096 42.4215293, 18.7701279 42.4215803)",,40,,
177389634,False,,,residential,True,23.695,"LINESTRING (18.763538 42.4172193, 18.7634765 42.4174275)",,,,
177389634,False,,,residential,False,23.695,"LINESTRING (18.7634765 42.4174275, 18.763538 42.4172193)",,,,
177389634,False,,,residential,True,41.094,"LINESTRING (18.7634765 42.4174275, 18.7635087 42.4177963)",,,,
177389630,False,,,residential,True,58.289,"LINESTRING (18.7634765 42.4174275, 18.7631881 42.4174447, 18.7630736 42.4174619, 18.763021 42.4174771, 18.7629851 42.4175146, 18.762923 42.4176434)",,,,
177389624,False,,,residential,True,52.755,"LINESTRING (18.762923 42.4176434, 18.7629638 42.4176895, 18.7630489 42.4177256, 18.763281 42.4177555, 18.7635087 42.4177963)",,,,
177389630,False,,,residential,False,58.289,"LINESTRING (18.762923 42.4176434, 18.7629851 42.4175146, 18.763021 42.4174771, 18.7630736 42.4174619, 18.7631881 42.4174447, 18.7634765 42.4174275)",,,,
177389636,False,,,residential,True,114.548,"LINESTRING (18.762923 42.4176434, 18.7627174 42.4178156, 18.7625103 42.4179676, 18.7624039 42.4181138, 18.7623762 42.4182332, 18.7623464 42.4185303)",,,,
"[197909217, 177389607]",True,,,residential,False,214.528,"LINESTRING (18.765696 42.4176778, 18.7656721 42.4179164, 18.7656702 42.4180035, 18.7656368 42.4180416, 18.7656127 42.4180599, 18.7655322 42.4180837, 18.7654839 42.4181421, 18.7654223 42.4183183, 18.7653659 42.4185866, 18.765327 42.41865, 18.7652466 42.4186916, 18.7647075 42.4188312, 18.7645413 42.4188737, 18.7642171 42.4189539)",Ivo Brkanović,,,
"[197909216, 744447380, 744447381]",False,,,residential,True,29.731,"LINESTRING (18.765696 42.4176778, 18.7657738 42.417675, 18.76586 42.4176743, 18.7659766 42.4176671, 18.7660484 42.4176393)",,,yes,
177389634,False,,,residential,False,41.094,"LINESTRING (18.7635087 42.4177963, 18.7634765 42.4174275)",,,,
177389624,False,,,residential,False,52.755,"LINESTRING (18.7635087 42.4177963, 18.763281 42.4177555, 18.7630489 42.4177256, 18.7629638 42.4176895, 18.762923 42.4176434)",,,,
177389634,False,,,residential,True,118.89500000000001,"LINESTRING (18.7635087 42.4177963, 18.7635145 42.4181666, 18.7635322 42.4183495, 18.7635641 42.4184517, 18.7636705 42.4186356, 18.7637557 42.4188367)",,,,
55536239,False,,,residential,True,32.094,"LINESTRING (18.7619561 42.4185237, 18.7621586 42.4185194, 18.7623464 42.4185303)",Ivo Brkanović,,,
55536239,False,,,residential,False,32.094,"LINESTRING (18.7623464 42.4185303, 18.7621586 42.4185194, 18.7619561 42.4185237)",Ivo Brkanović,,,
55536239,False,,,residential,True,120.95400000000001,"LINESTRING (18.7623464 42.4185303, 18.7626338 42.418601, 18.762902 42.418689, 18.763258 42.4187574, 18.7637557 42.4188367)",Ivo Brkanović,,,
177389636,False,,,residential,False,114.548,"LINESTRING (18.7623464 42.4185303, 18.7623762 42.4182332, 18.7624039 42.4181138, 18.7625103 42.4179676, 18.7627174 42.4178156, 18.762923 42.4176434)",,,,
55536239,False,,,residential,False,120.954,"LINESTRING (18.7637557 42.4188367, 18.763258 42.4187574, 18.762902 42.418689, 18.7626338 42.418601, 18.7623464 42.4185303)",Ivo Brkanović,,,
55536239,False,,,residential,True,40.86,"LINESTRING (18.7637557 42.4188367, 18.7639568 42.4188562, 18.7641264 42.4189032, 18.7642171 42.4189539)",Ivo Brkanović,,,
177389634,False,,,residential,False,118.895,"LINESTRING (18.7637557 42.4188367, 18.7636705 42.4186356, 18.7635641 42.4184517, 18.7635322 42.4183495, 18.7635145 42.4181666, 18.7635087 42.4177963)",,,,
189286533,False,,,residential,True,97.868,"LINESTRING (18.7682224 42.4160851, 18.7684903 42.4159732, 18.7686627 42.4158915, 18.768782 42.4158506, 18.7688607 42.4158569, 18.768914 42.4159166, 18.7690247 42.4160942, 18.7691108 42.4161413)",,,,
1042204851,False,2,M-1,primary,True,4.701,"LINESTRING (18.7658494 42.4164282, 18.76584 42.4163865)",Put prvoboraca,40,,
189286534,False,,,residential,True,54.678,"LINESTRING (18.7658494 42.4164282, 18.7662409 42.4164436, 18.7665149 42.4164418)",,,,
"[1042204851, 118481478]",False,2,M-1,primary,False,139.26,"LINESTRING (18.7658494 42.4164282, 18.7658506 42.4164591, 18.7658746 42.4168619, 18.7658777 42.4170447, 18.765875 42.4171723, 18.7658912 42.4173934, 18.7659004 42.4174653, 18.7659143 42.417521, 18.7659382 42.4175605, 18.7659809 42.4176018, 18.7660484 42.4176393)",Put prvoboraca,40,,
189286534,False,,,residential,False,54.678,"LINESTRING (18.7665149 42.4164418, 18.7662409 42.4164436, 18.7658494 42.4164282)",,,,
189286534,False,,,residential,True,59.095000000000006,"LINESTRING (18.7665149 42.4164418, 18.7666643 42.4164459, 18.7668481 42.4164503, 18.7671094 42.41646, 18.7672291 42.4164862)",,,,
165439803,False,,,residential,True,32.424,"LINESTRING (18.7672291 42.4164862, 18.7672146 42.4167776)",,,,
189286534,False,,,residential,False,59.095,"LINESTRING (18.7672291 42.4164862, 18.7671094 42.41646, 18.7668481 42.4164503, 18.7666643 42.4164459, 18.7665149 42.4164418)",,,,
192113886,False,,,residential,True,10.154,"LINESTRING (18.7601682 42.4234235, 18.7602696 42.4234758)",,,,
192113886,False,,,residential,False,10.154,"LINESTRING (18.7602696 42.4234758, 18.7601682 42.4234235)",,,,
192113885,False,,,residential,False,46.897,"LINESTRING (18.7602696 42.4234758, 18.7601311 42.4236371, 18.7600178 42.4238522)",,,,
192113886,False,,,residential,True,50.861,"LINESTRING (18.7602696 42.4234758, 18.7603976 42.4235417, 18.7607718 42.4237437)",,,,
192113886,False,,,residential,False,50.861,"LINESTRING (18.7607718 42.4237437, 18.7603976 42.4235417, 18.7602696 42.4234758)",,,,
744188581,False,2,,tertiary,False,141.25300000000001,"LINESTRING (18.7607718 42.4237437, 18.7605743 42.42389, 18.760447 42.4240328, 18.7603796 42.424209, 18.7603129 42.4245787, 18.7602346 42.4247756, 18.7601609 42.4248954)",Njegoševa,40,,
744188581,False,2,,tertiary,True,296.895,"LINESTRING (18.7607718 42.4237437, 18.7611576 42.4234334, 18.7616228 42.4231042, 18.7617352 42.4229091, 18.7618258 42.4225853, 18.7618847 42.4223747, 18.7619792 42.4222228, 18.7620768 42.422117, 18.7621996 42.4220408, 18.7622781 42.4220076, 18.7626981 42.42183, 18.7627247 42.4218188, 18.762914 42.4217513)",Njegoševa,40,,
192113885,False,,,residential,True,46.897,"LINESTRING (18.7600178 42.4238522, 18.7601311 42.4236371, 18.7602696 42.4234758)",,,,
197886347,False,,,residential,False,141.04999999999998,"LINESTRING (18.7706696 42.4219157, 18.7706636 42.4219583, 18.7706526 42.4220359, 18.7706231 42.4222289, 18.7706016 42.4222636, 18.7705506 42.4222972, 18.7700635 42.4224686, 18.7694777 42.4226435)",,,,
744188582,False,2,M-1,primary,True,35.825,"LINESTRING (18.7706696 42.4219157, 18.7704924 42.42185, 18.770395 42.4218125, 18.7703248 42.4217854, 18.7702814 42.4217685)",,40,,
197886347,False,,,residential,True,141.04999999999998,"LINESTRING (18.7694777 42.4226435, 18.7700635 42.4224686, 18.7705506 42.4222972, 18.7706016 42.4222636, 18.7706231 42.4222289, 18.7706526 42.4220359, 18.7706636 42.4219583, 18.7706696 42.4219157)",,,,
165439807,False,,,residential,True,32.946,"LINESTRING (18.7691108 42.4161413, 18.769113 42.4161897, 18.7691771 42.416433)",,,,
189286533,False,,,residential,False,97.868,"LINESTRING (18.7691108 42.4161413, 18.7690247 42.4160942, 18.768914 42.4159166, 18.7688607 42.4158569, 18.768782 42.4158506, 18.7686627 42.4158915, 18.7684903 42.4159732, 18.7682224 42.4160851)",,,,
"[207583610, 1042204854]",False,2,R-1,secondary,False,143.918,"LINESTRING (18.7636071 42.4161952, 18.7638335 42.4161431, 18.7639722 42.41612, 18.7641223 42.4160969, 18.7642402 42.4160815, 18.7644303 42.4160609, 18.7645857 42.4160507, 18.764657 42.4160473, 18.7648938 42.4160451, 18.7650222 42.4160465, 18.7651691 42.4160527, 18.765337 42.4160655)",,,,
207583610,False,2,R-1,secondary,True,26.746000000000002,"LINESTRING (18.7636071 42.4161952, 18.7634511 42.4162367, 18.7632993 42.416274)",,,,
55536239,False,,,residential,False,114.32,"LINESTRING (18.7642152 42.4199796, 18.764185 42.4194742, 18.7641856 42.419447, 18.7641879 42.4191946, 18.7642194 42.4190521, 18.7642171 42.4189539)",Ivo Brkanović,,,
55536239,False,,,residential,True,161.27700000000002,"LINESTRING (18.7642152 42.4199796, 18.7642289 42.4202085, 18.7643373 42.420837, 18.7644093 42.421389, 18.7644135 42.421422)",Ivo Brkanović,,,
734266237,False,,,residential,False,174.09,"LINESTRING (18.7642152 42.4199796, 18.7633824 42.4198737, 18.7632356 42.4198476, 18.7630254 42.4198242, 18.7629694 42.4198242, 18.7628433 42.419846, 18.7627736 42.419846, 18.7625349 42.4198189, 18.7624222 42.4197688, 18.7623981 42.4197509, 18.7623922 42.4197269, 18.7624337 42.4195699)",Skaljari Mali Banat,,,
734266237,False,,,residential,True,174.08999999999997,"LINESTRING (18.7624337 42.4195699, 18.7623922 42.4197269, 18.7623981 42.4197509, 18.7624222 42.4197688, 18.7625349 42.4198189, 18.7627736 42.419846, 18.7628433 42.419846, 18.7629694 42.4198242, 18.7630254 42.4198242, 18.7632356 42.4198476, 18.7633824 42.4198737, 18.7642152 42.4199796)",Skaljari Mali Banat,,,
737404102,False,,,residential,True,253.202,"LINESTRING (18.7614449 42.4201182, 18.7620329 42.4202916, 18.7621207 42.4203315, 18.7621596 42.4203702, 18.7621951 42.4204051, 18.7622103 42.420425, 18.7627223 42.4205922, 18.7627746 42.4206134, 18.7627983 42.4206383, 18.7627915 42.420677, 18.7627611 42.4207718, 18.7627392 42.4208965, 18.7627594 42.42104, 18.7628034 42.4211797, 18.7628366 42.4215458, 18.76285 42.4216181, 18.762897 42.421716, 18.762914 42.4217513)",,,,
737404102,False,,,residential,False,253.20199999999997,"LINESTRING (18.762914 42.4217513, 18.762897 42.421716, 18.76285 42.4216181, 18.7628366 42.4215458, 18.7628034 42.4211797, 18.7627594 42.42104, 18.7627392 42.4208965, 18.7627611 42.4207718, 18.7627915 42.420677, 18.7627983 42.4206383, 18.7627746 42.4206134, 18.7627223 42.4205922, 18.7622103 42.420425, 18.7621951 42.4204051, 18.7621596 42.4203702, 18.7621207 42.4203315, 18.7620329 42.4202916, 18.7614449 42.4201182)",,,,
744188581,False,2,,tertiary,False,296.895,"LINESTRING (18.762914 42.4217513, 18.7627247 42.4218188, 18.7626981 42.42183, 18.7622781 42.4220076, 18.7621996 42.4220408, 18.7620768 42.422117, 18.7619792 42.4222228, 18.7618847 42.4223747, 18.7618258 42.4225853, 18.7617352 42.4229091, 18.7616228 42.4231042, 18.7611576 42.4234334, 18.7607718 42.4237437)",Njegoševa,40,,
744188581,False,2,,tertiary,True,129.892,"LINESTRING (18.762914 42.4217513, 18.7634862 42.4215474, 18.7635009 42.4215422, 18.7635762 42.4215153, 18.7640252 42.421457, 18.7644135 42.421422)",Njegoševa,40,,
744188579,True,1,M-1,primary,False,6.16,"LINESTRING (18.7699375 42.4215827, 18.7699623 42.4215619, 18.7699949 42.4215482)",,40,,roundabout
744188579,True,1,M-1,primary,False,12.199,"LINESTRING (18.7701466 42.4216332, 18.7701375 42.4216601, 18.7701173 42.421683, 18.7700882 42.4216999, 18.7700533 42.421709)",,40,,roundabout
744188580,True,1,M-1,primary,False,18.856,"LINESTRING (18.7701466 42.4216332, 18.7701709 42.421672, 18.7702032 42.4217083, 18.7702814 42.4217685)",,40,,
744188579,True,1,M-1,primary,False,6.165,"LINESTRING (18.7701279 42.4215803, 18.7701433 42.4216056, 18.7701466 42.4216332)",,40,,roundabout
744188579,True,1,M-1,primary,False,12.326,"LINESTRING (18.7699949 42.4215482, 18.7700318 42.4215431, 18.7700689 42.4215473, 18.7701022 42.4215601, 18.7701279 42.4215803)",,40,,roundabout
751234703,True,1,M-1,primary,False,18.810000000000002,"LINESTRING (18.7699949 42.4215482, 18.7700214 42.4214884, 18.7700533 42.4213848)",,40,,
170674066,True,1,,tertiary,False,20.288,"LINESTRING (18.7699517 42.4216842, 18.7698835 42.4216655, 18.769817 42.4216542, 18.7697129 42.4216388)",Njegoševa,40,,
744188579,True,1,M-1,primary,False,12.154,"LINESTRING (18.7699517 42.4216842, 18.7699309 42.4216616, 18.7699211 42.4216353, 18.7699234 42.421608, 18.7699375 42.4215827)",,40,,roundabout
744188579,True,1,M-1,primary,False,9.107,"LINESTRING (18.7700533 42.421709, 18.7700163 42.4217092, 18.7699812 42.4217007, 18.7699517 42.4216842)",,40,,roundabout
118481478,False,2,M-1,primary,False,31.810000000000002,"LINESTRING (18.767326 42.4176816, 18.7674084 42.4177025, 18.7674961 42.417733, 18.7675622 42.4177627, 18.7676118 42.4177893, 18.7676612 42.4178202)",Put prvoboraca,40,,
118481478,False,2,M-1,primary,True,105.595,"LINESTRING (18.767326 42.4176816, 18.7672465 42.4176679, 18.7671655 42.4176599, 18.7670799 42.4176579, 18.7669356 42.4176605, 18.7668878 42.4176613, 18.7667446 42.4176659, 18.7665919 42.4176693, 18.7664096 42.4176713, 18.7662564 42.4176698, 18.7661358 42.4176615, 18.7660484 42.4176393)",Put prvoboraca,40,,
165439803,False,,,residential,False,101.412,"LINESTRING (18.767326 42.4176816, 18.7673273 42.417465, 18.7672624 42.4172382, 18.7672277 42.4170682, 18.7672064 42.416941, 18.7672146 42.4167776)",,,,
1184939875,False,,,residential,False,88.369,"LINESTRING (18.7681393 42.4166441, 18.7691771 42.416433)",,,,
1184939875,False,,,residential,True,98.07899999999997,"LINESTRING (18.7681393 42.4166441, 18.7681407 42.4166946, 18.7681407 42.4167303, 18.7681299 42.416758, 18.7675573 42.416955, 18.7675251 42.41696, 18.7674943 42.416958, 18.7674674 42.4169441, 18.7673856 42.4168491, 18.7673441 42.4168045, 18.767279 42.4167644)",,,,
1184942716,False,,,residential,False,81.562,"LINESTRING (18.7681393 42.4166441, 18.7681165 42.4165768, 18.7680897 42.416557, 18.7680495 42.416555, 18.7680072 42.4165624, 18.767279 42.4167644)",,,,
1184939875,False,,,residential,True,5.487,"LINESTRING (18.767279 42.4167644, 18.7672146 42.4167776)",,,,
1184939875,False,,,residential,False,98.07900000000001,"LINESTRING (18.767279 42.4167644, 18.7673441 42.4168045, 18.7673856 42.4168491, 18.7674674 42.4169441, 18.7674943 42.416958, 18.7675251 42.41696, 18.7675573 42.416955, 18.7681299 42.416758, 18.7681407 42.4167303, 18.7681407 42.4166946, 18.7681393 42.4166441)",,,,
1184942716,False,,,residential,True,81.56199999999998,"LINESTRING (18.767279 42.4167644, 18.7680072 42.4165624, 18.7680495 42.416555, 18.7680897 42.416557, 18.7681165 42.4165768, 18.7681393 42.4166441)",,,,
165439803,False,,,residential,False,32.424,"LINESTRING (18.7672146 42.4167776, 18.7672291 42.4164862)",,,,
1184939875,False,,,residential,False,5.487,"LINESTRING (18.7672146 42.4167776, 18.767279 42.4167644)",,,,
165439803,False,,,residential,True,101.412,"LINESTRING (18.7672146 42.4167776, 18.7672064 42.416941, 18.7672277 42.4170682, 18.7672624 42.4172382, 18.7673273 42.417465, 18.767326 42.4176816)",,,,
